|6.6.6
Archiving\03_Data\eq/QFM_m1/EETA/EETA_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1253.21        2500.00                 NaN  0.877428                 NaN   10.0958       0.549823        19.9874        32.1927        25.0246        11.0794       0.192740     
  1250.00        2500.00                 NaN  0.877429                 NaN   10.0957       0.549833        19.9873        32.1926        25.0244        11.0800       0.192742     
  1246.79        2500.00                 NaN  0.877431                 NaN   10.0957       0.549843        19.9871        32.1925        25.0242        11.0805       0.192745     
  1243.59        2500.00                 NaN  0.877433                 NaN   10.0956       0.549853        19.9870        32.1923        25.0240        11.0811       0.192747     
  1240.38        2500.00                 NaN  0.877434                 NaN   10.0955       0.549863        19.9868        32.1922        25.0238        11.0817       0.192749     
  1237.18        2500.00                 NaN  0.877436                 NaN   10.0954       0.549873        19.9866        32.1920        25.0236        11.0822       0.192752     
  1233.97        2500.00                 NaN  0.877437                 NaN   10.0953       0.549883        19.9865        32.1919        25.0234        11.0828       0.192754     
  1230.77        2500.00                 NaN  0.877118                 NaN   10.2180       0.545777        21.3470        30.4906        25.0092        11.3092       0.203182     
  1227.56        2500.00                 NaN  0.877119                 NaN   10.2179       0.545787        21.3468        30.4905        25.0090        11.3098       0.203184     
  1224.36        2500.00                 NaN  0.877121                 NaN   10.2178       0.545797        21.3466        30.4903        25.0088        11.3104       0.203187     
  1221.15        2500.00                 NaN  0.877122                 NaN   10.2177       0.545807        21.3465        30.4902        25.0086        11.3109       0.203189     
  1217.95        2500.00                 NaN  0.877123                 NaN   10.2177       0.545816        21.3463        30.4901        25.0084        11.3115       0.203192     
  1214.74        2500.00                 NaN  0.877125                 NaN   10.2176       0.545826        21.3461        30.4899        25.0082        11.3121       0.203194     
  1211.54        2500.00                 NaN  0.877126                 NaN   10.2175       0.545836        21.3460        30.4898        25.0080        11.3127       0.203197     
  1208.33        2500.00                 NaN  0.877127                 NaN   10.2174       0.545846        21.3458        30.4897        25.0078        11.3132       0.203199     
  1205.13        2500.00                 NaN  0.876850                 NaN   10.3257       0.546358        22.6002        28.9676        24.9532        11.5303       0.199678     
  1201.92        2500.00                 NaN  0.876851                 NaN   10.3256       0.546368        22.6000        28.9675        24.9530        11.5309       0.199681     
  1198.72        2500.00                 NaN  0.876852                 NaN   10.3256       0.546378        22.5998        28.9674        24.9528        11.5315       0.199683     
  1195.51        2500.00                 NaN  0.876853                 NaN   10.3255       0.546387        22.5996        28.9673        24.9526        11.5321       0.199686     
  1192.31        2500.00                 NaN  0.876854                 NaN   10.3254       0.546397        22.5995        28.9672        24.9524        11.5326       0.199688     
  1189.10        2500.00                 NaN  0.876855                 NaN   10.3253       0.546407        22.5993        28.9670        24.9522        11.5332       0.199690     
  1185.90        2500.00                 NaN  0.876856                 NaN   10.3252       0.546416        22.5991        28.9669        24.9520        11.5338       0.199693     
  1182.69        2500.00                 NaN  0.876857                 NaN   10.3251       0.546426        22.5989        28.9668        24.9518        11.5344       0.199695     
  1179.49        2500.00                 NaN  0.876630                 NaN   10.4137       0.552437        23.7673        27.5932        24.8778        11.7388       0.180075     
  1176.28        2500.00                 NaN  0.876630                 NaN   10.4136       0.552447        23.7671        27.5931        24.8776        11.7394       0.180077     
  1173.08        2500.00                 NaN  0.876631                 NaN   10.4136       0.552457        23.7669        27.5929        24.8774        11.7400       0.180079     
  1169.87        2500.00                 NaN  0.876632                 NaN   10.4135       0.552466        23.7667        27.5928        24.8772        11.7406       0.180081     
  1166.67        2500.00                 NaN  0.876633                 NaN   10.4134       0.552476        23.7665        27.5927        24.8770        11.7412       0.180084     
  1163.46        2500.00                 NaN  0.876633                 NaN   10.4133       0.552485        23.7664        27.5926        24.8768        11.7418       0.180086     
  1160.26        2500.00                 NaN  0.876634                 NaN   10.4132       0.552495        23.7662        27.5925        24.8766        11.7424       0.180088     
  1157.05        2500.00                 NaN  0.876634                 NaN   10.4131       0.552505        23.7660        27.5924        24.8763        11.7430       0.180090     
  1153.85        2500.00                 NaN  0.876445                 NaN   10.4871       0.562506        24.8733        24.7864        26.3280        11.9393       0.146897     
  1150.64        2500.00                 NaN  0.876445                 NaN   10.4870       0.562516        24.8731        24.7862        26.3279        11.9399       0.146899     
  1147.44        2500.00                 NaN  0.876446                 NaN   10.4869       0.562525        24.8729        24.7859        26.3278        11.9405       0.146900     
  1144.23        2500.00                 NaN  0.876446                 NaN   10.4868       0.562535        24.8727        24.7857        26.3277        11.9411       0.146902     
  1141.03        2500.00                 NaN  0.876447                 NaN   10.4867       0.562545        24.8725        24.7855        26.3276        11.9417       0.146904     
  1137.82        2500.00                 NaN  0.876447                 NaN   10.4867       0.562554        24.8723        24.7853        26.3275        11.9423       0.146905     
  1134.62        2500.00                 NaN  0.876447                 NaN   10.4866       0.562564        24.8721        24.7851        26.3274        11.9429       0.146907     
  1131.41        2500.00                 NaN  0.876448                 NaN   10.4865       0.562573        24.8720        24.7849        26.3273        11.9435       0.146909     
  1128.21        2500.00                 NaN  0.876299                 NaN   10.5446       0.576915        25.9348        25.1492        24.6877        12.1318       0.987572E-001
  1125.00        2500.00                 NaN  0.876299                 NaN   10.5445       0.576924        25.9346        25.1491        24.6875        12.1324       0.987583E-001
  1121.79        2500.00                 NaN  0.876300                 NaN   10.5444       0.576934        25.9344        25.1490        24.6873        12.1330       0.987594E-001
  1118.59        2500.00                 NaN  0.876300                 NaN   10.5443       0.576944        25.9342        25.1489        24.6871        12.1336       0.987605E-001
  1115.38        2500.00                 NaN  0.876300                 NaN   10.5442       0.576954        25.9340        25.1488        24.6868        12.1342       0.987616E-001
  1112.18        2500.00                 NaN  0.876300                 NaN   10.5441       0.576963        25.9338        25.1487        24.6866        12.1348       0.987627E-001
  1108.97        2500.00                 NaN  0.876300                 NaN   10.5440       0.576973        25.9336        25.1486        24.6864        12.1354       0.987638E-001
  1105.77        2500.00                 NaN  0.876300                 NaN   10.5439       0.576982        25.9334        25.1485        24.6862        12.1360       0.987650E-001
  1102.56        2500.00                 NaN  0.876187                 NaN   10.5877       0.595599        26.9610        24.5798        24.0447        12.3182       0.367238E-001
  1099.36        2500.00                 NaN  0.876187                 NaN   10.5876       0.595609        26.9608        24.5796        24.0446        12.3188       0.367242E-001
  1096.15        2500.00                 NaN  0.876164                 NaN   10.5958       0.601015        27.2136        24.5527        23.7781        12.3637       0.189133E-001
  1092.95        2500.00                 NaN  0.876153                 NaN   10.6005       0.603476        27.3397        24.5386        23.6448        12.3874       0.947544E-002
  1089.74        2500.00                 NaN  0.876144                 NaN   10.6025       0.606620        27.4653        23.5146        24.5261        12.4088                 NaN
  1086.54        2500.00                 NaN  0.876144                 NaN   10.6024       0.606630        27.4650        23.5145        24.5258        12.4094                 NaN
  1083.33        2500.00                 NaN  0.876143                 NaN   10.6023       0.606640        27.4648        23.5144        24.5256        12.4100                 NaN
  1080.13        2500.00                 NaN  0.876143                 NaN   10.6022       0.606650        27.4646        23.5144        24.5254        12.4106                 NaN
  1076.92        2500.00                 NaN  0.876070                 NaN   10.6268       0.618789        27.9544        24.4704        22.9744        12.4792                 NaN
  1073.72        2500.00                 NaN  0.876070                 NaN   10.6267       0.618799        27.9542        24.4702        22.9743        12.4798                 NaN
  1070.51        2500.00                 NaN  0.876070                 NaN   10.6266       0.618809        27.9539        24.4700        22.9742        12.4804                 NaN
  1067.31        2500.00                 NaN  0.876069                 NaN   10.6265       0.618819        27.9537        24.4698        22.9741        12.4810                 NaN
  1064.10        2500.00                 NaN  0.876068                 NaN   10.6264       0.618829        27.9535        24.4695        22.9741        12.4816                 NaN
  1060.90        2500.00                 NaN  0.876068                 NaN   10.6263       0.618839        27.9533        24.4693        22.9740        12.4823                 NaN
  1057.69        2500.00                 NaN  0.876067                 NaN   10.6262       0.618849        27.9531        24.4691        22.9739        12.4829                 NaN
  1054.49        2500.00                 NaN  0.876067                 NaN   10.6261       0.618859        27.9528        24.4688        22.9738        12.4835                 NaN
  1051.28        2500.00                 NaN  0.875933                 NaN   10.6676       0.647532        28.9036        21.9375        24.3544        12.6136                 NaN
  1048.08        2500.00                 NaN  0.875932                 NaN   10.6675       0.647542        28.9033        21.9374        24.3541        12.6142                 NaN
  1044.87        2500.00                 NaN  0.875931                 NaN   10.6674       0.647552        28.9031        21.9373        24.3539        12.6148                 NaN
  1041.67        2500.00                 NaN  0.875931                 NaN   10.6673       0.647563        28.9029        21.9373        24.3537        12.6154                 NaN
  1038.46        2500.00                 NaN  0.875930                 NaN   10.6672       0.647573        28.9026        21.9372        24.3535        12.6160                 NaN
  1035.26        2500.00                 NaN  0.875929                 NaN   10.6671       0.647583        28.9024        21.9371        24.3532        12.6166                 NaN
  1032.05        2500.00                 NaN  0.875928                 NaN   10.6670       0.647594        28.9022        21.9371        24.3530        12.6173                 NaN
  1028.85        2500.00                 NaN  0.875927                 NaN   10.6669       0.647604        28.9020        21.9370        24.3528        12.6179                 NaN
  1025.64        2500.00                 NaN  0.875801                 NaN   10.7034       0.681366        29.8278        20.9452        24.2215        12.7448                 NaN
  1022.44        2500.00                 NaN  0.875800                 NaN   10.7033       0.681377        29.8275        20.9452        24.2213        12.7455                 NaN
  1019.23        2500.00                 NaN  0.875799                 NaN   10.7032       0.681387        29.8273        20.9451        24.2211        12.7461                 NaN
  1016.03        2500.00                 NaN  0.875798                 NaN   10.7031       0.681398        29.8271        20.9451        24.2208        12.7467                 NaN
  1012.82        2500.00                 NaN  0.875797                 NaN   10.7030       0.681409        29.8268        20.9450        24.2206        12.7473                 NaN
  1009.62        2500.00                 NaN  0.875796                 NaN   10.7029       0.681420        29.8266        20.9450        24.2204        12.7479                 NaN
  1006.41        2500.00                 NaN  0.875795                 NaN   10.7028       0.681430        29.8264        20.9449        24.2201        12.7486                 NaN
  1003.21        2500.00                 NaN  0.875794                 NaN   10.7027       0.681441        29.8261        20.9448        24.2199        12.7492                 NaN
  1000.00        2500.00                 NaN  0.875700                 NaN   10.7245       0.720226        30.7366        24.1036        19.9822        12.8571                 NaN
