|6.6.6
Archiving\03_Data\eq/QFM_m1/EETA/EETA_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1253.21        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1250.00        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1246.79        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1243.59        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1240.38        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1237.18        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1233.97        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
  1230.77        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1227.56        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1224.36        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1221.15        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1217.95        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1214.74        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1211.54        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1208.33        2500.00                 NaN  0.968111                 NaN   11.1801       0.709148        21.9137        30.8778        24.9356        9.26063       0.154950     
  1205.13        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1201.92        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1198.72        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1195.51        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1192.31        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1189.10        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1185.90        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1182.69        2500.00                 NaN  0.968117                 NaN   11.3121       0.710266        23.2110        29.3374        24.8679        9.44092       0.152315     
  1179.49        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1176.28        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1173.08        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1169.87        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1166.67        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1163.46        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1160.26        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1157.05        2500.00                 NaN  0.968123                 NaN   11.4209       0.718370        24.4192        27.9450        24.7807        9.61034       0.137387     
  1153.85        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1150.64        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1147.44        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1144.23        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1141.03        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1137.82        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1134.62        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1131.41        2500.00                 NaN  0.968129                 NaN   11.5129       0.731579        25.5646        24.6771        26.6609        9.77273       0.112089     
  1128.21        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1125.00        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1121.79        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1118.59        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1115.38        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1112.18        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1108.97        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1105.77        2500.00                 NaN  0.968134                 NaN   11.5882       0.750297        26.6629        25.4608        24.5663        9.92804       0.753637E-001
  1102.56        2500.00                 NaN  0.968138                 NaN   11.6478       0.774448        27.7242        24.4454        24.3340        10.0779       0.280263E-001
  1099.36        2500.00                 NaN  0.968138                 NaN   11.6478       0.774448        27.7242        24.4454        24.3340        10.0779       0.280263E-001
  1096.15        2500.00                 NaN  0.968139                 NaN   11.6589       0.781451        27.9858        24.4150        24.0619        10.1144       0.144341E-001
  1092.95        2500.00                 NaN  0.968140                 NaN   11.6661       0.784625        28.1157        24.3992        23.9256        10.1334       0.723134E-002
  1089.74        2500.00                 NaN  0.968140                 NaN   11.6686       0.788686        28.2461        23.7927        24.3853        10.1505                 NaN
  1086.54        2500.00                 NaN  0.968140                 NaN   11.6686       0.788686        28.2461        23.7927        24.3853        10.1505                 NaN
  1083.33        2500.00                 NaN  0.968140                 NaN   11.6686       0.788686        28.2461        23.7927        24.3853        10.1505                 NaN
  1080.13        2500.00                 NaN  0.968140                 NaN   11.6686       0.788686        28.2461        23.7927        24.3853        10.1505                 NaN
  1076.92        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1073.72        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1070.51        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1067.31        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1064.10        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1060.90        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1057.69        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1054.49        2500.00                 NaN  0.968143                 NaN   11.7016       0.804475        28.7533        24.3232        23.2423        10.2070                 NaN
  1051.28        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1048.08        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1044.87        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1041.67        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1038.46        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1035.26        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1032.05        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1028.85        2500.00                 NaN  0.968150                 NaN   11.7585       0.841585        29.7360        22.1854        24.1959        10.3145                 NaN
  1025.64        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1022.44        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1019.23        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1016.03        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1012.82        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1009.62        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1006.41        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1003.21        2500.00                 NaN  0.968158                 NaN   11.8107       0.885177        30.6944        21.1716        24.0507        10.4193                 NaN
  1000.00        2500.00                 NaN  0.968165                 NaN   11.8462       0.935176        31.6365        23.9195        20.1864        10.5082                 NaN
