|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1326.92        500.000        7.63181                 NaN            NaN  0.765726        54.6303       0.592286        22.0207        5.26707        5.88129        3.21079                 NaN            NaN
  1323.72        500.000        7.63168                 NaN            NaN  0.765734        54.6302       0.592303        22.0207        5.26709        5.88128        3.21098                 NaN            NaN
  1320.51        500.000        7.63155                 NaN            NaN  0.765742        54.6301       0.592319        22.0207        5.26711        5.88127        3.21117                 NaN            NaN
  1317.31        500.000        7.63142                 NaN            NaN  0.765750        54.6300       0.592336        22.0208        5.26713        5.88127        3.21136                 NaN            NaN
  1314.10        500.000        7.63129                 NaN            NaN  0.765758        54.6299       0.592352        22.0208        5.26715        5.88126        3.21155                 NaN            NaN
  1310.90        500.000        7.63116                 NaN            NaN  0.765765        54.6297       0.592368        22.0208        5.26717        5.88126        3.21174                 NaN            NaN
  1307.69        500.000        6.47759                 NaN            NaN  0.766619        54.6646       0.620343        21.7268        6.12533        5.91609        3.70260                 NaN            NaN
  1304.49        500.000        6.35266                 NaN            NaN  0.766723        54.6674       0.623078        21.7027        6.15041        5.97962        3.75734                 NaN            NaN
  1301.28        500.000        5.87073                 NaN            NaN  0.767026        54.6917       0.624443        21.6981        6.07288        6.20080        3.84614       0.228184                 NaN
  1298.08        500.000                 NaN            NaN            NaN  0.770188        55.0013       0.629876        21.7334        6.89080        6.62918        4.44800        3.89726                 NaN
  1294.87        500.000                 NaN            NaN            NaN  0.770182        55.0028       0.631917        21.7613        6.63697        6.84150        4.45548        3.89980                 NaN
  1291.67        500.000                 NaN            NaN            NaN  0.770188        55.0025       0.631932        21.7613        6.63695        6.84151        4.45573        3.89987                 NaN
  1288.46        500.000                 NaN            NaN            NaN  0.770193        55.0022       0.631948        21.7613        6.63693        6.84153        4.45598        3.89993                 NaN
  1285.26        500.000                 NaN            NaN            NaN  0.770199        55.0019       0.631963        21.7612        6.63691        6.84154        4.45623        3.90000                 NaN
  1282.05        500.000                 NaN            NaN            NaN  0.770167        55.0124       0.638922        21.8787        6.66591        6.63806        4.48518        3.91068                 NaN
  1278.85        500.000                 NaN            NaN            NaN  0.770172        55.0121       0.638938        21.8787        6.66589        6.63807        4.48543        3.91074                 NaN
  1275.64        500.000                 NaN            NaN            NaN  0.770178        55.0118       0.638953        21.8787        6.66587        6.63809        4.48569        3.91081                 NaN
  1272.44        500.000                 NaN            NaN            NaN  0.770183        55.0115       0.638969        21.8786        6.66584        6.63810        4.48594        3.91087                 NaN
  1269.23        500.000                 NaN            NaN            NaN  0.770188        55.0112       0.638984        21.8786        6.66582        6.63811        4.48619        3.91094                 NaN
  1266.03        500.000                 NaN            NaN            NaN  0.770193        55.0109       0.639000        21.8786        6.66580        6.63813        4.48644        3.91100                 NaN
  1262.82        500.000                 NaN            NaN            NaN  0.770199        55.0106       0.639015        21.8785        6.66578        6.63814        4.48670        3.91107                 NaN
  1259.62        500.000                 NaN            NaN            NaN  0.770204        55.0103       0.639030        21.8785        6.66576        6.63816        4.48695        3.91113                 NaN
  1256.41        500.000                 NaN            NaN            NaN  0.770127        55.0149       0.659199        22.0542        6.71623        6.31578        4.54252        3.92707                 NaN
  1253.21        500.000                 NaN            NaN            NaN  0.770132        55.0146       0.659215        22.0542        6.71621        6.31580        4.54278        3.92713                 NaN
  1250.00        500.000                 NaN            NaN            NaN  0.770137        55.0143       0.659231        22.0541        6.71619        6.31581        4.54303        3.92720                 NaN
  1246.79        500.000                 NaN            NaN            NaN  0.770142        55.0140       0.659247        22.0541        6.71616        6.31583        4.54329        3.92726                 NaN
  1243.59        500.000                 NaN            NaN            NaN  0.770148        55.0137       0.659262        22.0541        6.71614        6.31584        4.54354        3.92733                 NaN
  1240.38        500.000                 NaN            NaN            NaN  0.770153        55.0133       0.659278        22.0541        6.71612        6.31586        4.54380        3.92739                 NaN
  1237.18        500.000                 NaN            NaN            NaN  0.770158        55.0130       0.659294        22.0540        6.71610        6.31587        4.54405        3.92746                 NaN
  1233.97        500.000                 NaN            NaN            NaN  0.770163        55.0127       0.659309        22.0540        6.71608        6.31589        4.54431        3.92752                 NaN
  1230.77        500.000                 NaN            NaN            NaN  0.770101        55.0231       0.678099        22.2260        6.75660        6.00434        4.59794        3.94381                 NaN
  1227.56        500.000                 NaN            NaN            NaN  0.770106        55.0228       0.678115        22.2260        6.75658        6.00435        4.59820        3.94387                 NaN
  1224.36        500.000                 NaN            NaN            NaN  0.770111        55.0225       0.678131        22.2259        6.75656        6.00437        4.59846        3.94393                 NaN
  1221.15        500.000                 NaN            NaN            NaN  0.770115        55.0222       0.678147        22.2259        6.75654        6.00439        4.59871        3.94400                 NaN
  1217.95        500.000                 NaN            NaN            NaN  0.770120        55.0219       0.678163        22.2259        6.75651        6.00440        4.59897        3.94406                 NaN
  1214.74        500.000                 NaN            NaN            NaN  0.770125        55.0216       0.678179        22.2259        6.75649        6.00442        4.59923        3.94413                 NaN
  1211.54        500.000                 NaN            NaN            NaN  0.770130        55.0212       0.678195        22.2259        6.75647        6.00444        4.59949        3.94419                 NaN
  1208.33        500.000                 NaN            NaN            NaN  0.770135        55.0209       0.678211        22.2258        6.75644        6.00446        4.59974        3.94426                 NaN
  1205.13        500.000                 NaN            NaN            NaN  0.770074        55.0230       0.700330        22.3694        5.73876        6.79026        4.65070        3.95750                 NaN
  1201.92        500.000                 NaN            NaN            NaN  0.770079        55.0227       0.700346        22.3694        5.73878        6.79023        4.65096        3.95756                 NaN
  1198.72        500.000                 NaN            NaN            NaN  0.770084        55.0223       0.700362        22.3694        5.73880        6.79021        4.65122        3.95763                 NaN
  1195.51        500.000                 NaN            NaN            NaN  0.770088        55.0220       0.700378        22.3693        5.73881        6.79019        4.65148        3.95769                 NaN
  1192.31        500.000                 NaN            NaN            NaN  0.770093        55.0217       0.700395        22.3693        5.73883        6.79016        4.65174        3.95776                 NaN
  1189.10        500.000                 NaN            NaN            NaN  0.770098        55.0214       0.700411        22.3693        5.73885        6.79014        4.65200        3.95782                 NaN
  1185.90        500.000                 NaN            NaN            NaN  0.770102        55.0211       0.700427        22.3693        5.73887        6.79012        4.65226        3.95788                 NaN
  1182.69        500.000                 NaN            NaN            NaN  0.770107        55.0207       0.700443        22.3693        5.73889        6.79009        4.65251        3.95795                 NaN
  1179.49        500.000                 NaN            NaN            NaN  0.770053        55.0196       0.724036        22.5001        6.82103        5.49510        4.70067        3.96942                 NaN
  1176.28        500.000                 NaN            NaN            NaN  0.770058        55.0192       0.724053        22.5001        6.82100        5.49512        4.70093        3.96948                 NaN
  1173.08        500.000                 NaN            NaN            NaN  0.770062        55.0189       0.724069        22.5001        6.82098        5.49514        4.70119        3.96955                 NaN
  1169.87        500.000                 NaN            NaN            NaN  0.770067        55.0186       0.724086        22.5001        6.82096        5.49516        4.70145        3.96961                 NaN
  1166.67        500.000                 NaN            NaN            NaN  0.770071        55.0182       0.724102        22.5001        6.82093        5.49518        4.70171        3.96967                 NaN
  1163.46        500.000                 NaN            NaN            NaN  0.770076        55.0179       0.724119        22.5001        6.82091        5.49520        4.70198        3.96974                 NaN
  1160.26        500.000                 NaN            NaN            NaN  0.770080        55.0176       0.724135        22.5001        6.82088        5.49522        4.70224        3.96980                 NaN
  1157.05        500.000                 NaN            NaN            NaN  0.770085        55.0173       0.724152        22.5000        6.82086        5.49524        4.70250        3.96986                 NaN
  1153.85        500.000                 NaN            NaN            NaN  0.770036        55.0133       0.749167        22.6235        6.84501        5.27028        4.74844        3.98018                 NaN
  1150.64        500.000                 NaN            NaN            NaN  0.770040        55.0130       0.749184        22.6235        6.84498        5.27031        4.74871        3.98025                 NaN
  1147.44        500.000                 NaN            NaN            NaN  0.770044        55.0127       0.749201        22.6235        6.84496        5.27033        4.74897        3.98031                 NaN
  1144.23        500.000                 NaN            NaN            NaN  0.770049        55.0123       0.749218        22.6235        6.84493        5.27035        4.74924        3.98037                 NaN
  1141.03        500.000                 NaN            NaN            NaN  0.770053        55.0120       0.749235        22.6235        6.84491        5.27037        4.74950        3.98044                 NaN
  1137.82        500.000                 NaN            NaN            NaN  0.770057        55.0117       0.749252        22.6235        6.84488        5.27039        4.74977        3.98050                 NaN
  1134.62        500.000                 NaN            NaN            NaN  0.770061        55.0113       0.749269        22.6235        6.84486        5.27041        4.75003        3.98056                 NaN
  1131.41        500.000                 NaN            NaN            NaN  0.770066        55.0110       0.749285        22.6235        6.84483        5.27043        4.75029        3.98062                 NaN
  1128.21        500.000                 NaN            NaN            NaN  0.770023        55.0038       0.775879        22.7399        6.86617        5.06152        4.79326        3.98947                 NaN
  1125.00        500.000                 NaN            NaN            NaN  0.770028        55.0034       0.775896        22.7399        6.86614        5.06154        4.79352        3.98954                 NaN
  1121.79        500.000                 NaN            NaN            NaN  0.770032        55.0031       0.775914        22.7399        6.86612        5.06156        4.79379        3.98960                 NaN
  1118.59        500.000                 NaN            NaN            NaN  0.770036        55.0028       0.775931        22.7399        6.86609        5.06158        4.79406        3.98966                 NaN
  1115.38        500.000                 NaN            NaN            NaN  0.770040        55.0024       0.775948        22.7399        6.86607        5.06161        4.79432        3.98972                 NaN
  1112.18        500.000                 NaN            NaN            NaN  0.770044        55.0021       0.775965        22.7399        6.86604        5.06163        4.79459        3.98979                 NaN
  1108.97        500.000                 NaN            NaN            NaN  0.770048        55.0017       0.775982        22.7399        6.86601        5.06165        4.79485        3.98985                 NaN
  1105.77        500.000                 NaN            NaN            NaN  0.770052        55.0014       0.776000        22.7399        6.86599        5.06167        4.79512        3.98991                 NaN
  1102.56        500.000                 NaN            NaN            NaN  0.770015        54.9912       0.804079        22.8520        6.88340        4.86641        4.83578        3.99718                 NaN
  1099.36        500.000                 NaN            NaN            NaN  0.770019        54.9908       0.804097        22.8520        6.88337        4.86643        4.83605        3.99724                 NaN
  1096.15        500.000                 NaN            NaN            NaN  0.770023        54.9905       0.804114        22.8520        6.88335        4.86645        4.83631        3.99731                 NaN
  1092.95        500.000                 NaN            NaN            NaN  0.770027        54.9901       0.804132        22.8520        6.88332        4.86648        4.83658        3.99737                 NaN
  1089.74        500.000                 NaN            NaN            NaN  0.770031        54.9898       0.804150        22.8520        6.88330        4.86650        4.83685        3.99743                 NaN
  1086.54        500.000                 NaN            NaN            NaN  0.770035        54.9894       0.804167        22.8520        6.88327        4.86652        4.83712        3.99749                 NaN
  1083.33        500.000                 NaN            NaN            NaN  0.770039        54.9891       0.804185        22.8520        6.88324        4.86655        4.83738        3.99755                 NaN
  1080.13        500.000                 NaN            NaN            NaN  0.770042        54.9888       0.804203        22.8520        6.88322        4.86657        4.83765        3.99761                 NaN
  1076.92        500.000                 NaN            NaN            NaN  0.770010        54.9729       0.834610        22.9625        6.89881        4.68316        4.87524        4.00285                 NaN
  1073.72        500.000                 NaN            NaN            NaN  0.770014        54.9725       0.834628        22.9625        6.89879        4.68318        4.87551        4.00291                 NaN
  1070.51        500.000                 NaN            NaN            NaN  0.770017        54.9722       0.834646        22.9625        6.89876        4.68321        4.87578        4.00297                 NaN
  1067.31        500.000                 NaN            NaN            NaN  0.770021        54.9718       0.834665        22.9625        6.89873        4.68323        4.87605        4.00304                 NaN
  1064.10        500.000                 NaN            NaN            NaN  0.770025        54.9715       0.834683        22.9625        6.89871        4.68326        4.87632        4.00310                 NaN
  1060.90        500.000                 NaN            NaN            NaN  0.770028        54.9711       0.834701        22.9625        6.89868        4.68328        4.87659        4.00316                 NaN
  1057.69        500.000                 NaN            NaN            NaN  0.770032        54.9708       0.834719        22.9625        6.89865        4.68331        4.87686        4.00322                 NaN
  1054.49        500.000                 NaN            NaN            NaN  0.770036        54.9704       0.834737        22.9625        6.89863        4.68333        4.87712        4.00328                 NaN
  1051.28        500.000                 NaN            NaN            NaN  0.770015        54.9553       0.865723        23.0712        4.50707        6.91076        4.91162        4.00828                 NaN
  1048.08        500.000                 NaN            NaN            NaN  0.770018        54.9550       0.865742        23.0712        4.50709        6.91073        4.91189        4.00834                 NaN
  1044.87        500.000                 NaN            NaN            NaN  0.770022        54.9546       0.865761        23.0712        4.50712        6.91070        4.91217        4.00840                 NaN
  1041.67        500.000                 NaN            NaN            NaN  0.770025        54.9542       0.865779        23.0712        4.50714        6.91067        4.91244        4.00846                 NaN
  1038.46        500.000                 NaN            NaN            NaN  0.770018        54.9440       0.882338        23.1262        6.91641        4.42241        4.92866        4.01002                 NaN
  1035.26        500.000                 NaN            NaN            NaN  0.770021        54.9387       0.886698        23.1354        6.92037        4.41245        4.93554        2.88050        1.12023     
  1032.05        500.000                 NaN            NaN            NaN  0.770023        54.9334       0.891056        23.1454        6.92459        4.40214        4.94249        1.82714        2.16378     
  1028.85        500.000                 NaN            NaN            NaN  0.770026        54.9278       0.895446        23.1555        4.39215        6.92892        4.94944       0.866804        3.11392     
  1025.64        500.000                 NaN            NaN            NaN  0.770028        54.9222       0.899864        23.1657        6.93312        4.38233        4.95644                 NaN   3.97031     
  1022.44        500.000                 NaN            NaN            NaN  0.770033        54.9219       0.899884        23.1658        6.93310        4.38237        4.95672                 NaN   3.97024     
  1019.23        500.000                 NaN            NaN            NaN  0.770037        54.9216       0.899905        23.1658        6.93308        4.38240        4.95700                 NaN   3.97016     
  1016.03        500.000                 NaN            NaN            NaN  0.770042        54.9213       0.899925        23.1658        6.93307        4.38244        4.95728                 NaN   3.97009     
  1012.82        500.000                 NaN            NaN            NaN  0.770046        54.9210       0.899945        23.1659        6.93305        4.38247        4.95755                 NaN   3.97002     
  1009.62        500.000                 NaN            NaN            NaN  0.770050        54.9207       0.899966        23.1659        6.93303        4.38251        4.95783                 NaN   3.96995     
  1006.41        500.000                 NaN            NaN            NaN  0.770055        54.9204       0.899986        23.1660        6.93302        4.38254        4.95811                 NaN   3.96988     
  1003.21        500.000                 NaN            NaN            NaN  0.770059        54.9202       0.900006        23.1660        6.93300        4.38257        4.95839                 NaN   3.96981     
  1000.00        500.000                 NaN            NaN            NaN  0.770038        54.8968       0.935914        23.2816        6.94236        4.20787        4.97955                 NaN   3.98584     
