|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/LAR/LAR_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1418.55        500.000        98.7834                 NaN  0.136212E-002            NaN            NaN  0.412317       0.802971                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8003                 NaN  0.124769E-002            NaN            NaN  0.791164       0.407263                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8160                 NaN  0.114922E-002            NaN            NaN  0.780518       0.402319                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8302                 NaN  0.104082E-002            NaN            NaN  0.770729       0.398068                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8449                 NaN  0.945676E-003            NaN            NaN  0.394319       0.759817                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8593                 NaN  0.840137E-003            NaN            NaN  0.749766       0.390055                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8728                 NaN  0.744958E-003            NaN            NaN  0.386250       0.740238                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8863                 NaN  0.654776E-003            NaN            NaN  0.382577       0.730512                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8984                 NaN  0.561121E-003            NaN            NaN  0.378876       0.722191                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.9113                 NaN  0.485482E-003            NaN            NaN  0.374854       0.713388                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.9231                 NaN  0.393670E-003            NaN            NaN  0.704957       0.371549                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.9343                 NaN  0.316101E-003            NaN            NaN  0.697108       0.368277                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.9441                 NaN  0.232093E-003            NaN            NaN  0.364901       0.690768                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.2441                 NaN            NaN            NaN            NaN  0.664412       0.712803       0.378680                 NaN            NaN            NaN
  1383.46        500.000        97.4954                 NaN            NaN            NaN            NaN  0.985099       0.734591       0.784865                 NaN            NaN            NaN
  1380.95        500.000        97.5523                 NaN            NaN            NaN            NaN  0.717422       0.963893       0.766341                 NaN            NaN            NaN
  1378.45        500.000        97.6075                 NaN            NaN            NaN            NaN  0.700629       0.943282       0.748563                 NaN            NaN            NaN
  1375.94        500.000        97.6657                 NaN            NaN            NaN            NaN  0.923173       0.681691       0.729412                 NaN            NaN            NaN
  1373.43        500.000        97.7143                 NaN            NaN            NaN            NaN  0.667050       0.905476       0.713164                 NaN            NaN            NaN
  1370.93        500.000        97.7631                 NaN            NaN            NaN            NaN  0.652197       0.887738       0.697007                 NaN            NaN            NaN
  1368.42        500.000        97.8116                 NaN            NaN            NaN            NaN  0.870932       0.636360       0.681125                 NaN            NaN            NaN
  1365.91        500.000        97.8569                 NaN            NaN            NaN            NaN  0.854721       0.622084       0.666299                 NaN            NaN            NaN
  1363.41        500.000        97.8937                 NaN            NaN            NaN            NaN  0.609531       0.843298       0.653508                 NaN            NaN            NaN
  1360.90        500.000        97.9448                 NaN            NaN            NaN            NaN  0.823920       0.594271       0.636968                 NaN            NaN            NaN
  1358.40        500.000        97.9516                 NaN            NaN  0.651661E-002            NaN  0.804633       0.602505       0.634791                 NaN            NaN            NaN
  1355.89        500.000        98.0476                 NaN            NaN  0.369027                 NaN  0.764773       0.141689       0.676947                 NaN            NaN            NaN
  1353.38        500.000        98.0605                 NaN            NaN  0.366747                 NaN  0.761574       0.138406       0.672787                 NaN            NaN            NaN
  1350.88        500.000        98.1297                 NaN            NaN  0.360354                 NaN  0.741154       0.120676       0.648145                 NaN            NaN            NaN
  1348.37        500.000        98.1608                 NaN            NaN  0.363109                 NaN  0.737416       0.998329E-001  0.638838                 NaN            NaN            NaN
  1345.86        500.000        98.2000                 NaN            NaN  0.361598                 NaN  0.728571       0.840061E-001  0.625800                 NaN            NaN            NaN
  1343.36        500.000        98.2384                 NaN            NaN  0.359524                 NaN  0.719742       0.699718E-001  0.612331                 NaN            NaN            NaN
  1340.85        500.000        98.2766                 NaN            NaN  0.357934                 NaN  0.549827E-001  0.710924       0.599550                 NaN            NaN            NaN
  1338.35        500.000        98.3102                 NaN            NaN  0.353666                 NaN  0.701451       0.470262E-001  0.587613                 NaN            NaN            NaN
  1335.84        500.000        98.3478                 NaN            NaN  0.351387                 NaN  0.691813       0.345993E-001  0.574424                 NaN            NaN            NaN
  1333.33        500.000        98.3808                 NaN            NaN  0.347718                 NaN  0.247964E-001  0.683889       0.562817                 NaN            NaN            NaN
  1330.83        500.000        98.4125                 NaN            NaN  0.342751                 NaN  0.674345       0.192074E-001  0.551150                 NaN            NaN            NaN
  1328.32        500.000        98.4450                 NaN            NaN  0.337900                 NaN  0.131431E-001  0.664649       0.539315                 NaN            NaN            NaN
  1325.81        500.000        98.4757                 NaN            NaN  0.333043                 NaN  0.677091E-002  0.656316       0.528189                 NaN            NaN            NaN
  1323.31        500.000        98.5013                 NaN            NaN  0.327277                 NaN  0.646378       0.675607E-002  0.518281                 NaN            NaN            NaN
  1320.80        500.000        98.5343                 NaN            NaN  0.319697                 NaN  0.337095E-002  0.636936       0.505723                 NaN            NaN            NaN
  1318.30        500.000        98.5597                 NaN            NaN  0.314369                 NaN  0.629235                 NaN  0.496666                 NaN            NaN            NaN
  1315.79        500.000        98.5905                 NaN            NaN  0.306359                 NaN  0.138466E-002  0.617346       0.484431                 NaN            NaN            NaN
  1313.28        500.000        98.6133                 NaN            NaN  0.297633                 NaN  0.605390       0.839304E-002  0.475285                 NaN            NaN            NaN
  1310.78        500.000        98.6401                 NaN            NaN  0.294408                 NaN  0.599995                 NaN  0.465518                 NaN            NaN            NaN
  1308.27        500.000        98.6463                 NaN            NaN  0.249963                 NaN  0.549620       0.988173E-001  0.455312                 NaN            NaN            NaN
  1305.76        500.000        98.6874                 NaN            NaN  0.282016                 NaN  0.583637                 NaN  0.446909                 NaN            NaN            NaN
  1303.26        500.000        98.6972                 NaN            NaN  0.238928                 NaN  0.535431       0.921210E-001  0.436286                 NaN            NaN            NaN
  1300.75        500.000        98.7340                 NaN            NaN  0.269944                 NaN  0.566638                 NaN  0.429459                 NaN            NaN            NaN
  1298.25        500.000        98.6827                 NaN            NaN  0.242709                 NaN  0.624823                 NaN  0.449793                 NaN            NaN            NaN
  1295.74        500.000        98.8550                 NaN            NaN  0.271120                 NaN  0.497063                 NaN  0.376832                 NaN            NaN            NaN
  1293.23        500.000        98.7976                 NaN            NaN  0.238155                 NaN  0.538042       0.234886E-001  0.402664                 NaN            NaN            NaN
  1290.73        500.000        98.8101                 NaN            NaN  0.217890                 NaN  0.513445       0.635149E-001  0.395017                 NaN            NaN            NaN
  1288.22        500.000        98.8294                 NaN            NaN  0.207583                 NaN  0.501177       0.748634E-001  0.386979                 NaN            NaN            NaN
  1285.71        500.000        98.7805                 NaN            NaN  0.221375                 NaN  0.560659                 NaN  0.402312       0.351397E-001            NaN            NaN
  1283.21        500.000        98.7566                 NaN            NaN  0.212591                 NaN  0.567698                 NaN  0.407311       0.557892E-001            NaN            NaN
  1280.70        500.000        98.7870                 NaN            NaN  0.207538                 NaN  0.554448                 NaN  0.397057       0.539307E-001            NaN            NaN
  1278.20        500.000        98.8133                 NaN            NaN  0.207438                 NaN  0.537612                 NaN  0.389093       0.526002E-001            NaN            NaN
  1275.69        500.000        98.8461                 NaN            NaN  0.196638                 NaN  0.530285                 NaN  0.376776       0.502477E-001            NaN            NaN
  1273.18        500.000        98.8730                 NaN            NaN  0.192193                 NaN  0.517594                 NaN  0.368407       0.487580E-001            NaN            NaN
  1270.68        500.000        98.9009                 NaN            NaN  0.186574                 NaN  0.506287                 NaN  0.359100       0.471241E-001            NaN            NaN
  1268.17        500.000        98.9270                 NaN            NaN  0.181592                 NaN  0.495569                 NaN  0.350263       0.455585E-001            NaN            NaN
  1265.66        500.000        98.9531                 NaN            NaN  0.176088                 NaN  0.485281                 NaN  0.341495       0.439945E-001            NaN            NaN
  1263.16        500.000        94.5720                 NaN            NaN  0.375894                 NaN   1.15547                 NaN  0.839545       0.133398        2.92369                 NaN
  1260.65        500.000        89.6900                 NaN            NaN  0.571554                 NaN   1.91698                 NaN   1.38378       0.228434        6.20929                 NaN
  1258.15        500.000        90.7961                 NaN            NaN  0.489444                 NaN   1.75366                 NaN   1.24249       0.200947        5.51738                 NaN
  1255.64        500.000        91.6486                 NaN            NaN  0.371959                 NaN   1.49572       0.205346        1.13148       0.175888        4.97096                 NaN
  1253.13        500.000        92.3329                 NaN            NaN  0.251491                 NaN  0.512639        1.18168        1.04133       0.153756        4.52623                 NaN
  1250.63        500.000        92.9844                 NaN            NaN  0.235519                 NaN  0.447924        1.10215       0.956440       0.139374        4.13420                 NaN
  1248.12        500.000        93.5427                 NaN            NaN  0.220366                 NaN  0.396857        1.03056       0.882687       0.126919        3.79991                 NaN
  1245.61        500.000        94.0210                 NaN            NaN  0.201653                 NaN  0.375308       0.954264       0.818542       0.115747        3.51347                 NaN
  1243.11        500.000        94.4545                 NaN            NaN  0.193716                 NaN  0.322451       0.904272       0.759871       0.106260        3.25893                 NaN
  1240.60        500.000        94.8312                 NaN            NaN  0.179427                 NaN  0.843114       0.304057       0.708005       0.974802E-001   3.03669                 NaN
  1238.10        500.000        95.1664                 NaN            NaN  0.164295                 NaN  0.780202       0.298917       0.661326       0.894470E-001   2.83941                 NaN
  1235.59        500.000        95.4692                 NaN            NaN  0.150509                 NaN  0.720548       0.296910       0.618738       0.821644E-001   2.66196                 NaN
  1233.08        500.000        95.7393                 NaN            NaN  0.133893                 NaN  0.313009       0.654973       0.580264       0.753509E-001   2.50325                 NaN
  1230.58        500.000        95.9848                 NaN            NaN  0.117405                 NaN  0.590000       0.334732       0.544930       0.690524E-001   2.35910                 NaN
  1228.07        500.000        96.2072                 NaN            NaN  0.989455E-001            NaN  0.520092       0.370358       0.512763       0.631280E-001   2.22748                 NaN
  1225.56        500.000        96.4084                 NaN            NaN  0.789367E-001            NaN  0.445429       0.418454       0.483499       0.575345E-001   2.10779                 NaN
  1223.06        500.000        96.5892                 NaN            NaN  0.560778E-001            NaN  0.364812       0.482146       0.456871       0.521471E-001   1.99872                 NaN
  1220.55        500.000        96.7556                 NaN            NaN  0.313924E-001            NaN  0.278469       0.558155       0.432566       0.469936E-001   1.89683                 NaN
  1218.05        500.000        96.9014                 NaN            NaN  0.365564E-002            NaN  0.187808       0.648765       0.410995       0.420253E-001   1.80532                 NaN
  1215.54        500.000        97.0529                 NaN            NaN            NaN            NaN  0.160099       0.641039       0.389040       0.384540E-001   1.71846                 NaN
  1213.03        500.000        97.2077                 NaN            NaN            NaN            NaN  0.590084       0.166011       0.365863       0.357779E-001   1.63456                 NaN
  1210.53        500.000        97.3267                 NaN            NaN            NaN            NaN  0.125648       0.602670       0.349559       0.323779E-001   1.56302                 NaN
  1208.02        500.000        97.4574                 NaN            NaN            NaN            NaN  0.120343       0.571534       0.329979       0.298786E-001   1.49084                 NaN
  1205.51        500.000        97.5765                 NaN            NaN            NaN            NaN  0.549887       0.109506       0.312587       0.274339E-001   1.42409                 NaN
  1203.01        500.000        97.6975                 NaN            NaN            NaN            NaN  0.511556       0.111530       0.294442       0.255342E-001   1.35946                 NaN
  1200.50        500.000        83.1275                 NaN            NaN            NaN            NaN   1.49387       0.579603        1.43654       0.709568E-001   6.66626        6.62526     
  1197.99        500.000        83.5029                 NaN            NaN  0.160248                 NaN  0.895987       0.866379        1.38841       0.738499E-001   6.54270        6.56950     
  1195.49        500.000        84.1221                 NaN            NaN  0.867707E-001            NaN   1.19700       0.594199        1.33446       0.643069E-001   6.30286        6.29831     
  1192.98        500.000        84.1363                 NaN            NaN            NaN            NaN   1.53033       0.362748        1.32527       0.572417E-001   6.32085        6.26721     
  1190.48        500.000        80.7005                 NaN            NaN  0.546545                 NaN   1.21923                 NaN   1.57191       0.102576        8.04749        7.81175     
  1187.97        500.000        72.7468                 NaN            NaN  0.639866                 NaN   1.81712                 NaN   2.05205       0.136640        11.1326        11.4749     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   7.44663        1.93086        7.32489       0.333482        43.2710        39.6931     
  1182.96        500.000                 NaN            NaN            NaN   1.41530                 NaN   4.18172        2.74997        7.16056       0.430023        43.7613        40.3011     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   7.80606        1.57809        7.33764       0.331215        43.2502        39.6968     
  1177.94        500.000                 NaN            NaN            NaN   2.20987                 NaN   5.56488                 NaN   7.06739       0.483618        44.0282        40.6461     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   7.88932        1.50415        7.35129       0.328380        43.2261        39.7008     
  1172.93        500.000                 NaN            NaN            NaN   2.24744                 NaN   5.50190       0.291146E-005   7.06752       0.485598        44.0302        40.6674     
  1170.43        500.000                 NaN            NaN            NaN   1.79754                 NaN   6.32785                 NaN   7.14295       0.444758        43.8098        40.4771     
  1167.92        500.000                 NaN            NaN            NaN   1.93722                 NaN   6.08335                 NaN   7.12496       0.455298        43.8588        40.5403     
  1165.41        500.000                 NaN            NaN            NaN   1.95404                 NaN   6.05580                 NaN   7.12473       0.456092        43.8594        40.5499     
  1162.91        500.000                 NaN            NaN            NaN   2.29162                 NaN   5.43142                 NaN   7.06755       0.486917        44.0275        40.6950     
  1160.40        500.000                 NaN            NaN            NaN   2.06607                 NaN   5.86053                 NaN   7.11236       0.464222        43.8935        40.6034     
  1157.89        500.000                 NaN            NaN            NaN   2.31369                 NaN   5.39757                 NaN   7.06891       0.488328        44.0209        40.7106     
  1155.39        500.000                 NaN            NaN            NaN   2.13490                 NaN   5.74242                 NaN   7.10650       0.468835        43.9090        40.6383     
  1152.88        500.000                 NaN            NaN            NaN   2.33891                 NaN   5.35162                 NaN   7.06749       0.489957        44.0277        40.7243     
  1150.38        500.000                 NaN            NaN            NaN   2.36064                 NaN   5.31495                 NaN   7.06623       0.491278        44.0306        40.7364     
  1147.87        500.000                 NaN            NaN            NaN   2.36886                 NaN   5.30018                 NaN   7.07347       0.491299        44.0251        40.7411     
  1145.36        500.000                 NaN            NaN            NaN   2.38340                 NaN   5.28167                 NaN   7.06866       0.491576        44.0228        40.7519     
  1142.86        500.000                 NaN            NaN            NaN   2.38811                 NaN   5.26985                 NaN   7.07235       0.492526        44.0221        40.7551     
  1140.35        500.000                 NaN            NaN            NaN   2.39248                 NaN   5.27040                 NaN   7.08249       0.491132        44.0001        40.7634     
  1137.84        500.000                 NaN            NaN            NaN   2.40704                 NaN   5.24012                 NaN   7.07319       0.493007        44.0185        40.7681     
  1135.34        500.000                 NaN            NaN            NaN   2.42266                 NaN   5.21264                 NaN   7.07229       0.494223        44.0207        40.7775     
  1132.83        500.000                 NaN            NaN            NaN   2.42690                 NaN   5.20692                 NaN   7.07316       0.494213        44.0170        40.7818     
  1130.33        500.000                 NaN            NaN            NaN   2.43833                 NaN   5.18770                 NaN   7.06880       0.494764        44.0212        40.7892     
  1127.82        500.000                 NaN            NaN            NaN   2.44234                 NaN   5.18176                 NaN   7.07304       0.495369        44.0135        40.7939     
  1125.31        500.000                 NaN            NaN            NaN   2.45028                 NaN   5.17608                 NaN   7.07388       0.495462        44.0014        40.8029     
  1122.81        500.000                 NaN            NaN            NaN   2.45782                 NaN   5.16899                 NaN   7.08290       0.493900        43.9865        40.8099     
  1120.30        500.000                 NaN            NaN            NaN   2.47016                 NaN   5.14801                 NaN   7.08215       0.494414        43.9883        40.8169     
  1117.79        500.000                 NaN            NaN            NaN   2.47632                 NaN   5.13722                 NaN   7.08273       0.495307        43.9851        40.8233     
  1115.29        500.000                 NaN            NaN            NaN   2.48546                 NaN   5.12412                 NaN   7.08296       0.494896        43.9841        40.8285     
  1112.78        500.000                 NaN            NaN            NaN   2.49383                 NaN   5.10262                 NaN   7.07755       0.496720        43.9972        40.8321     
  1110.28        500.000                 NaN            NaN            NaN   2.50043                 NaN   5.09798                 NaN   7.08119       0.495877        43.9860        40.8386     
  1107.77        500.000                 NaN            NaN            NaN   2.51162                 NaN   5.07405                 NaN   7.07520       0.497577        43.9978        40.8437     
  1105.26        500.000                 NaN            NaN            NaN   2.51798                 NaN   5.06135                 NaN   7.07778       0.498488        43.9938        40.8506     
  1102.76        500.000                 NaN            NaN            NaN   2.51796                 NaN   5.07455                 NaN   7.08912       0.494746        43.9693        40.8543     
  1100.25        500.000                 NaN            NaN            NaN   2.53291                 NaN   5.04132                 NaN   7.07735       0.498285        43.9887        40.8615     
  1097.74        500.000                 NaN            NaN            NaN   2.54158                 NaN   5.02818                 NaN   7.07883       0.498498        43.9849        40.8680     
  1095.24        500.000                 NaN            NaN            NaN   2.54707                 NaN   5.02716                 NaN   7.09176       0.496075        43.9614        40.8766     
  1092.73        500.000                 NaN            NaN            NaN   2.55064                 NaN   5.01469                 NaN   7.08041       0.498756        43.9781        40.8774     
  1090.23        500.000                 NaN            NaN            NaN   2.55786                 NaN   5.00328                 NaN   7.08122       0.498877        43.9760        40.8827     
  1087.72        500.000                 NaN            NaN            NaN   2.56448                 NaN   4.99178                 NaN   7.08077       0.499601        43.9752        40.8882     
  1085.21        500.000                 NaN            NaN            NaN   2.57178                 NaN   4.98352                 NaN   7.08327       0.499320        43.9670        40.8952     
  1082.71        500.000                 NaN            NaN            NaN   2.57425                 NaN   4.98086                 NaN   7.08415       0.499125        43.9633        40.8983     
  1080.20        500.000                 NaN            NaN            NaN   2.58119                 NaN   4.96980                 NaN   7.08442       0.499156        43.9620        40.9034     
  1077.69        500.000                 NaN            NaN            NaN   2.58493                 NaN   4.96719                 NaN   7.08351       0.499957        43.9554        40.9090     
  1075.19        500.000                 NaN            NaN            NaN   2.59386                 NaN   4.95056                 NaN   7.08473       0.499851        43.9562        40.9148     
  1072.68        500.000                 NaN            NaN            NaN   2.59593                 NaN   4.95641                 NaN   7.09486       0.498105        43.9340        40.9207     
  1070.18        500.000                 NaN            NaN            NaN   2.60642                 NaN   4.93062                 NaN   7.08544       0.500535        43.9524        40.9246     
  1067.67        500.000                 NaN            NaN            NaN   2.61090                 NaN   4.92501                 NaN   7.08697       0.500516        43.9471        40.9295     
  1065.16        500.000                 NaN            NaN            NaN   2.61859                 NaN   4.91286                 NaN   7.08817       0.500844        43.9437        40.9358     
  1062.66        500.000                 NaN            NaN            NaN   2.62286                 NaN   4.90767                 NaN   7.08968       0.500817        43.9382        40.9407     
  1060.15        500.000                 NaN            NaN            NaN   2.62902                 NaN   4.90156                 NaN   7.09314       0.501085        43.9265        40.9487     
  1057.64        500.000                 NaN            NaN            NaN   2.63182                 NaN   4.89913                 NaN   7.09523       0.500253        43.9220        40.9516     
  1055.14        500.000                 NaN            NaN            NaN   2.63864                 NaN   4.88534                 NaN   7.09285       0.500801        43.9267        40.9556     
  1052.63        500.000                 NaN            NaN            NaN   2.63739                 NaN   4.89183                 NaN   7.09863       0.498890        43.9161        40.9571     
  1050.13        500.000                 NaN            NaN            NaN   2.64784                 NaN   4.87333                 NaN   7.09615       0.500966        43.9160        40.9657     
  1047.62        500.000                 NaN            NaN            NaN   2.65408                 NaN   4.87092                 NaN   7.10435       0.499420        43.8975        40.9737     
  1045.11        500.000                 NaN            NaN            NaN   2.66026                 NaN   4.86069                 NaN   7.10541       0.499617        43.8951        40.9790     
  1042.61        500.000                 NaN            NaN            NaN   2.66492                 NaN   4.85592                 NaN   7.10573       0.499785        43.8895        40.9841     
  1040.10        500.000                 NaN            NaN            NaN   2.67035                 NaN   4.84677                 NaN   7.10665       0.499696        43.8882        40.9883     
  1037.59        500.000                 NaN            NaN            NaN   2.67437                 NaN   4.84326                 NaN   7.10813       0.499820        43.8806        40.9938     
  1035.09        500.000                 NaN            NaN            NaN   2.67969                 NaN   4.83434                 NaN   7.10898       0.499748        43.8793        40.9979     
  1032.58        500.000                 NaN            NaN            NaN   2.68259                 NaN   4.83202                 NaN   7.11043       0.499803        43.8726        41.0026     
  1030.08        500.000                 NaN            NaN            NaN   2.68492                 NaN   4.81992                 NaN   7.10380       0.502209        43.8849        41.0043     
  1027.57        500.000                 NaN            NaN            NaN   2.68677                 NaN   4.82034                 NaN   7.10604       0.501997        43.8768        41.0081     
  1025.06        500.000                 NaN            NaN            NaN   2.69456                 NaN   4.80912                 NaN   7.10815       0.501528        43.8724        41.0142     
  1022.56        500.000                 NaN            NaN            NaN   2.69678                 NaN   4.80501                 NaN   7.10876       0.502025        43.8699        41.0176     
  1020.05        500.000                 NaN            NaN            NaN   2.70422                 NaN   4.80158                 NaN   7.11479       0.500076        43.8546        41.0247     
  1017.54        500.000                 NaN            NaN            NaN   2.73673                 NaN   4.75076                 NaN   7.11118       0.501573        43.8573        41.0424     
  1015.04        500.000                 NaN            NaN            NaN   2.71086                 NaN   4.78783                 NaN   7.11303       0.501545        43.8540        41.0327     
  1012.53        500.000                 NaN            NaN            NaN   2.71243                 NaN   4.78865                 NaN   7.11489       0.501803        43.8454        41.0368     
  1010.03        500.000                 NaN            NaN            NaN   2.75046                 NaN   4.73194                 NaN   7.11459       0.502285        43.8438        41.0569     
  1007.52        500.000                 NaN            NaN            NaN   2.72270                 NaN   4.77458                 NaN   7.11858       0.501497        43.8360        41.0467     
  1005.01        500.000                 NaN            NaN            NaN   2.72657                 NaN   4.76886                 NaN   7.11909       0.501990        43.8322        41.0513     
  1002.51        500.000                 NaN            NaN            NaN   2.72740                 NaN   4.77062                 NaN   7.11835       0.502166        43.8266        41.0549     
  1000.00        500.000                 NaN            NaN            NaN   2.73393                 NaN   4.76010                 NaN   7.12194       0.502037        43.8216        41.0604     
