|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/WD94/WD94_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1323.72        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1320.51        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1317.31        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1314.10        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1310.90        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1307.69        500.000        4.95584                 NaN            NaN   56.6472       0.850698       0.807095        21.8222        5.83066        6.04089        3.04542                 NaN            NaN
  1304.49        500.000        4.85300                 NaN            NaN   56.6429       0.850698       0.811059        21.7925        6.06422        5.89578        3.08984                 NaN            NaN
  1301.28        500.000        4.69541                 NaN            NaN   56.6421       0.850698       0.814457        21.7646        5.96485        6.09218        3.13905       0.366260E-001            NaN
  1298.08        500.000                 NaN            NaN            NaN   56.7386       0.850703       0.816570        21.7185        6.50020        6.76606        3.64339        2.96595                 NaN
  1294.87        500.000                 NaN            NaN            NaN   56.7417       0.850703       0.819274        21.7462        6.71763        6.50724        3.64944        2.96787                 NaN
  1291.67        500.000                 NaN            NaN            NaN   56.7417       0.850703       0.819274        21.7462        6.71763        6.50724        3.64944        2.96787                 NaN
  1288.46        500.000                 NaN            NaN            NaN   56.7417       0.850703       0.819274        21.7462        6.71763        6.50724        3.64944        2.96787                 NaN
  1285.26        500.000                 NaN            NaN            NaN   56.7417       0.850703       0.819274        21.7462        6.71763        6.50724        3.64944        2.96787                 NaN
  1282.05        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1278.85        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1275.64        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1272.44        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1269.23        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1266.03        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1262.82        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1259.62        500.000                 NaN            NaN            NaN   56.7533       0.850703       0.830460        21.8515        6.53352        6.53179        3.67339        2.97534                 NaN
  1256.41        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1253.21        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1250.00        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1246.79        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1243.59        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1240.38        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1237.18        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1233.97        500.000                 NaN            NaN            NaN   56.7702       0.850704       0.855221        22.0374        6.57808        6.20015        3.71984        2.98841                 NaN
  1230.77        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1227.56        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1224.36        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1221.15        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1217.95        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1214.74        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1211.54        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1208.33        500.000                 NaN            NaN            NaN   56.7848       0.850705       0.881818        22.2011        5.90273        6.61430        3.76421        3.00032                 NaN
  1205.13        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1201.92        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1198.72        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1195.51        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1192.31        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1189.10        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1185.90        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1182.69        500.000                 NaN            NaN            NaN   56.7928       0.850706       0.910922        22.3463        6.64407        5.63809        3.80647        3.01067                 NaN
  1179.49        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1176.28        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1173.08        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1169.87        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1166.67        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1163.46        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1160.26        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1157.05        500.000                 NaN            NaN            NaN   56.7978       0.850706       0.941661        22.4795        5.39495        6.66900        3.84667        3.01973                 NaN
  1153.85        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1150.64        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1147.44        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1144.23        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1141.03        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1137.82        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1134.62        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1131.41        500.000                 NaN            NaN            NaN   56.7973       0.850707       0.974612        22.6038        5.17235        6.68898        3.88462        3.02772                 NaN
  1128.21        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1125.00        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1121.79        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1118.59        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1115.38        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1112.18        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1108.97        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1105.77        500.000                 NaN            NaN            NaN   56.7939       0.850708        1.00937        22.7215        4.96363        6.70628        3.92018        3.03440                 NaN
  1102.56        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1099.36        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1096.15        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1092.95        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1089.74        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1086.54        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1083.33        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1080.13        500.000                 NaN            NaN            NaN   56.7873       0.850708        1.04606        22.8332        4.76959        6.71894        3.95399        3.04020                 NaN
  1076.92        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1073.72        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1070.51        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1067.31        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1064.10        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1060.90        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1057.69        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1054.49        500.000                 NaN            NaN            NaN   56.7764       0.850709        1.08477        22.9438        4.58473        6.72996        3.98468        3.04490                 NaN
  1051.28        500.000                 NaN            NaN            NaN   56.7614       0.850710        1.12569        23.0534        4.40953        6.73780        4.01333        3.04820                 NaN
  1048.08        500.000                 NaN            NaN            NaN   56.7614       0.850710        1.12569        23.0534        4.40953        6.73780        4.01333        3.04820                 NaN
  1044.87        500.000                 NaN            NaN            NaN   56.7569       0.850710        1.13635        23.0802        6.73975        4.36719        4.02010        3.04881                 NaN
  1041.67        500.000                 NaN            NaN            NaN   56.7543       0.850710        1.14167        23.0944        4.34589        6.74068        4.02331        3.04906                 NaN
  1038.46        500.000                 NaN            NaN            NaN   56.7516       0.850710        1.14714        23.1080        4.32528        6.74138        4.02658        3.04457       0.474685E-002
  1035.26        500.000                 NaN            NaN            NaN   56.7516       0.850710        1.14714        23.1080        4.32528        6.74138        4.02658        3.04457       0.474685E-002
  1032.05        500.000                 NaN            NaN            NaN   56.7406       0.850710        1.15829        23.1283        6.74650        4.30126        4.03758        1.36242        1.67426     
  1028.85        500.000                 NaN            NaN            NaN   56.7349       0.850710        1.16390        23.1386        6.74917        4.28963        4.04308       0.631409        2.39856     
  1025.64        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1022.44        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1019.23        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1016.03        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1012.82        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1009.62        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1006.41        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1003.21        500.000                 NaN            NaN            NaN   56.7303       0.850710        1.16944        23.1485        4.27752        6.75172        4.04838                 NaN   3.02350     
  1000.00        500.000                 NaN            NaN            NaN   56.7040       0.850710        1.21625        23.2661        6.75717        4.10453        4.06531                 NaN   3.03588     
