|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/WD94/WD94_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1323.72        500.000        7.63491                 NaN            NaN   54.6150       0.765740       0.592804        22.0595        5.88850        5.24276        3.20079                 NaN            NaN
  1320.51        500.000        7.63478                 NaN            NaN   54.6149       0.765748       0.592821        22.0595        5.88849        5.24278        3.20098                 NaN            NaN
  1317.31        500.000        7.63465                 NaN            NaN   54.6148       0.765756       0.592837        22.0595        5.88849        5.24280        3.20117                 NaN            NaN
  1314.10        500.000        7.63452                 NaN            NaN   54.6147       0.765764       0.592853        22.0595        5.88848        5.24283        3.20136                 NaN            NaN
  1310.90        500.000        7.63439                 NaN            NaN   54.6145       0.765771       0.592870        22.0596        5.88847        5.24285        3.20155                 NaN            NaN
  1307.69        500.000        6.47763                 NaN            NaN   54.6509       0.766629       0.620472        21.7677        5.88891        6.13363        3.69413                 NaN            NaN
  1304.49        500.000        6.35283                 NaN            NaN   54.6531       0.766731       0.623643        21.7403        6.15837        5.95636        3.74870                 NaN            NaN
  1301.28        500.000        6.15601                 NaN            NaN   54.6596       0.766874       0.626462        21.7172        6.02841        6.18824        3.80931       0.478633E-001            NaN
  1298.08        500.000                 NaN            NaN            NaN   54.9884       0.770196       0.630851        21.7630        6.63748        6.87495        4.44068        3.89442                 NaN
  1294.87        500.000                 NaN            NaN            NaN   54.9899       0.770191       0.632903        21.7905        6.82612        6.64514        4.44825        3.89694                 NaN
  1291.67        500.000                 NaN            NaN            NaN   54.9896       0.770197       0.632919        21.7905        6.82614        6.64512        4.44850        3.89701                 NaN
  1288.46        500.000                 NaN            NaN            NaN   54.9893       0.770202       0.632934        21.7904        6.82615        6.64510        4.44875        3.89707                 NaN
  1285.26        500.000                 NaN            NaN            NaN   54.9890       0.770207       0.632950        21.7904        6.82616        6.64508        4.44900        3.89714                 NaN
  1282.05        500.000                 NaN            NaN            NaN   54.9955       0.770171       0.641399        21.8953        6.67383        6.63878        4.47820        3.90677                 NaN
  1278.85        500.000                 NaN            NaN            NaN   54.9953       0.770177       0.641414        21.8953        6.67381        6.63879        4.47846        3.90684                 NaN
  1275.64        500.000                 NaN            NaN            NaN   54.9950       0.770182       0.641430        21.8952        6.67379        6.63881        4.47871        3.90690                 NaN
  1272.44        500.000                 NaN            NaN            NaN   54.9947       0.770187       0.641445        21.8952        6.67376        6.63882        4.47896        3.90697                 NaN
  1269.23        500.000                 NaN            NaN            NaN   54.9944       0.770193       0.641461        21.8952        6.67374        6.63883        4.47921        3.90703                 NaN
  1266.03        500.000                 NaN            NaN            NaN   54.9941       0.770198       0.641476        21.8951        6.67372        6.63885        4.47947        3.90710                 NaN
  1262.82        500.000                 NaN            NaN            NaN   54.9938       0.770203       0.641492        21.8951        6.67370        6.63886        4.47972        3.90716                 NaN
  1259.62        500.000                 NaN            NaN            NaN   54.9935       0.770208       0.641507        21.8951        6.67368        6.63887        4.47997        3.90723                 NaN
  1256.41        500.000                 NaN            NaN            NaN   55.0029       0.770135       0.660207        22.0790        6.72298        6.30446        4.53641        3.92395                 NaN
  1253.21        500.000                 NaN            NaN            NaN   55.0026       0.770140       0.660222        22.0790        6.72296        6.30447        4.53666        3.92402                 NaN
  1250.00        500.000                 NaN            NaN            NaN   55.0023       0.770145       0.660238        22.0789        6.72294        6.30449        4.53692        3.92408                 NaN
  1246.79        500.000                 NaN            NaN            NaN   55.0019       0.770150       0.660254        22.0789        6.72291        6.30450        4.53717        3.92415                 NaN
  1243.59        500.000                 NaN            NaN            NaN   55.0016       0.770156       0.660270        22.0789        6.72289        6.30452        4.53743        3.92421                 NaN
  1240.38        500.000                 NaN            NaN            NaN   55.0013       0.770161       0.660285        22.0789        6.72287        6.30453        4.53768        3.92428                 NaN
  1237.18        500.000                 NaN            NaN            NaN   55.0010       0.770166       0.660301        22.0788        6.72285        6.30455        4.53794        3.92434                 NaN
  1233.97        500.000                 NaN            NaN            NaN   55.0007       0.770171       0.660316        22.0788        6.72283        6.30457        4.53819        3.92440                 NaN
  1230.77        500.000                 NaN            NaN            NaN   55.0074       0.770104       0.680480        22.2415        6.00498        6.76371        4.59215        3.93967                 NaN
  1227.56        500.000                 NaN            NaN            NaN   55.0071       0.770109       0.680496        22.2415        6.00500        6.76369        4.59241        3.93973                 NaN
  1224.36        500.000                 NaN            NaN            NaN   55.0068       0.770114       0.680512        22.2415        6.00501        6.76367        4.59266        3.93980                 NaN
  1221.15        500.000                 NaN            NaN            NaN   55.0065       0.770119       0.680528        22.2414        6.00503        6.76364        4.59292        3.93986                 NaN
  1217.95        500.000                 NaN            NaN            NaN   55.0061       0.770124       0.680544        22.2414        6.00505        6.76362        4.59318        3.93992                 NaN
  1214.74        500.000                 NaN            NaN            NaN   55.0058       0.770129       0.680560        22.2414        6.00506        6.76360        4.59344        3.93999                 NaN
  1211.54        500.000                 NaN            NaN            NaN   55.0055       0.770134       0.680576        22.2414        6.00508        6.76357        4.59369        3.94005                 NaN
  1208.33        500.000                 NaN            NaN            NaN   55.0052       0.770139       0.680592        22.2414        6.00510        6.76355        4.59395        3.94012                 NaN
  1205.13        500.000                 NaN            NaN            NaN   55.0077       0.770078       0.702675        22.3846        6.79763        5.73859        4.64538        3.95334                 NaN
  1201.92        500.000                 NaN            NaN            NaN   55.0074       0.770082       0.702691        22.3846        6.79761        5.73860        4.64564        3.95340                 NaN
  1198.72        500.000                 NaN            NaN            NaN   55.0071       0.770087       0.702707        22.3845        6.79758        5.73862        4.64590        3.95346                 NaN
  1195.51        500.000                 NaN            NaN            NaN   55.0068       0.770092       0.702724        22.3845        6.79756        5.73864        4.64616        3.95353                 NaN
  1192.31        500.000                 NaN            NaN            NaN   55.0065       0.770097       0.702740        22.3845        6.79754        5.73866        4.64642        3.95359                 NaN
  1189.10        500.000                 NaN            NaN            NaN   55.0061       0.770101       0.702756        22.3845        6.79751        5.73868        4.64668        3.95366                 NaN
  1185.90        500.000                 NaN            NaN            NaN   55.0058       0.770106       0.702772        22.3845        6.79749        5.73870        4.64694        3.95372                 NaN
  1182.69        500.000                 NaN            NaN            NaN   55.0055       0.770110       0.702788        22.3844        6.79747        5.73872        4.64720        3.95378                 NaN
  1179.49        500.000                 NaN            NaN            NaN   55.0052       0.770056       0.726173        22.5163        5.49403        6.82674        4.69618        3.96532                 NaN
  1176.28        500.000                 NaN            NaN            NaN   55.0049       0.770060       0.726190        22.5162        5.49405        6.82672        4.69645        3.96539                 NaN
  1173.08        500.000                 NaN            NaN            NaN   55.0046       0.770065       0.726206        22.5162        5.49407        6.82670        4.69671        3.96545                 NaN
  1169.87        500.000                 NaN            NaN            NaN   55.0042       0.770069       0.726223        22.5162        5.49409        6.82667        4.69697        3.96552                 NaN
  1166.67        500.000                 NaN            NaN            NaN   55.0039       0.770074       0.726239        22.5162        5.49411        6.82665        4.69723        3.96558                 NaN
  1163.46        500.000                 NaN            NaN            NaN   55.0036       0.770078       0.726256        22.5162        5.49413        6.82662        4.69749        3.96564                 NaN
  1160.26        500.000                 NaN            NaN            NaN   55.0033       0.770083       0.726273        22.5162        5.49415        6.82660        4.69775        3.96571                 NaN
  1157.05        500.000                 NaN            NaN            NaN   55.0029       0.770087       0.726289        22.5162        5.49417        6.82657        4.69802        3.96577                 NaN
  1153.85        500.000                 NaN            NaN            NaN   54.9991       0.770038       0.751379        22.6383        5.27021        6.85074        4.74429        3.97594                 NaN
  1150.64        500.000                 NaN            NaN            NaN   54.9987       0.770042       0.751396        22.6383        5.27023        6.85072        4.74456        3.97600                 NaN
  1147.44        500.000                 NaN            NaN            NaN   54.9984       0.770047       0.751413        22.6383        5.27025        6.85069        4.74482        3.97607                 NaN
  1144.23        500.000                 NaN            NaN            NaN   54.9981       0.770051       0.751430        22.6383        5.27027        6.85067        4.74509        3.97613                 NaN
  1141.03        500.000                 NaN            NaN            NaN   54.9977       0.770055       0.751446        22.6383        5.27030        6.85064        4.74535        3.97619                 NaN
  1137.82        500.000                 NaN            NaN            NaN   54.9974       0.770059       0.751463        22.6383        5.27032        6.85062        4.74561        3.97626                 NaN
  1134.62        500.000                 NaN            NaN            NaN   54.9971       0.770064       0.751480        22.6383        5.27034        6.85059        4.74588        3.97632                 NaN
  1131.41        500.000                 NaN            NaN            NaN   54.9967       0.770068       0.751497        22.6383        5.27036        6.85057        4.74614        3.97638                 NaN
  1128.21        500.000                 NaN            NaN            NaN   54.9897       0.770025       0.778068        22.7546        5.06103        6.87210        4.78956        3.98484                 NaN
  1125.00        500.000                 NaN            NaN            NaN   54.9894       0.770029       0.778085        22.7546        5.06105        6.87208        4.78982        3.98490                 NaN
  1121.79        500.000                 NaN            NaN            NaN   54.9891       0.770034       0.778103        22.7546        5.06108        6.87205        4.79009        3.98496                 NaN
  1118.59        500.000                 NaN            NaN            NaN   54.9887       0.770038       0.778120        22.7546        5.06110        6.87202        4.79036        3.98503                 NaN
  1115.38        500.000                 NaN            NaN            NaN   54.9884       0.770042       0.778137        22.7546        5.06112        6.87200        4.79062        3.98509                 NaN
  1112.18        500.000                 NaN            NaN            NaN   54.9880       0.770046       0.778155        22.7546        5.06114        6.87197        4.79089        3.98515                 NaN
  1108.97        500.000                 NaN            NaN            NaN   54.9877       0.770050       0.778172        22.7546        5.06117        6.87195        4.79115        3.98521                 NaN
  1105.77        500.000                 NaN            NaN            NaN   54.9874       0.770054       0.778189        22.7546        5.06119        6.87192        4.79142        3.98528                 NaN
  1102.56        500.000                 NaN            NaN            NaN   54.9777       0.770017       0.806251        22.8657        4.86647        6.88854        4.83275        3.99264                 NaN
  1099.36        500.000                 NaN            NaN            NaN   54.9773       0.770021       0.806269        22.8657        4.86650        6.88852        4.83302        3.99270                 NaN
  1096.15        500.000                 NaN            NaN            NaN   54.9770       0.770024       0.806287        22.8657        4.86652        6.88849        4.83329        3.99276                 NaN
  1092.95        500.000                 NaN            NaN            NaN   54.9766       0.770028       0.806305        22.8657        4.86654        6.88846        4.83355        3.99282                 NaN
  1089.74        500.000                 NaN            NaN            NaN   54.9763       0.770032       0.806322        22.8657        4.86657        6.88844        4.83382        3.99289                 NaN
  1086.54        500.000                 NaN            NaN            NaN   54.9759       0.770036       0.806340        22.8657        4.86659        6.88841        4.83409        3.99295                 NaN
  1083.33        500.000                 NaN            NaN            NaN   54.9756       0.770040       0.806358        22.8657        4.86661        6.88838        4.83436        3.99301                 NaN
  1080.13        500.000                 NaN            NaN            NaN   54.9752       0.770044       0.806375        22.8657        4.86664        6.88836        4.83462        3.99307                 NaN
  1076.92        500.000                 NaN            NaN            NaN   54.9618       0.770014       0.836128        22.9759        4.68122        6.90369        4.87220        3.99903                 NaN
  1073.72        500.000                 NaN            NaN            NaN   54.9615       0.770018       0.836146        22.9759        4.68124        6.90366        4.87247        3.99909                 NaN
  1070.51        500.000                 NaN            NaN            NaN   54.9611       0.770022       0.836164        22.9759        4.68127        6.90363        4.87274        3.99915                 NaN
  1067.31        500.000                 NaN            NaN            NaN   54.9608       0.770025       0.836183        22.9759        4.68129        6.90361        4.87301        3.99921                 NaN
  1064.10        500.000                 NaN            NaN            NaN   54.9604       0.770029       0.836201        22.9759        4.68132        6.90358        4.87328        3.99927                 NaN
  1060.90        500.000                 NaN            NaN            NaN   54.9601       0.770033       0.836219        22.9759        4.68134        6.90355        4.87355        3.99933                 NaN
  1057.69        500.000                 NaN            NaN            NaN   54.9597       0.770037       0.836237        22.9759        4.68136        6.90353        4.87382        3.99939                 NaN
  1054.49        500.000                 NaN            NaN            NaN   54.9594       0.770040       0.836255        22.9759        4.68139        6.90350        4.87409        3.99946                 NaN
  1051.28        500.000                 NaN            NaN            NaN   54.9425       0.770016       0.867744        23.0851        4.50611        6.91573        4.90921        4.00357                 NaN
  1048.08        500.000                 NaN            NaN            NaN   54.9422       0.770020       0.867763        23.0851        4.50614        6.91571        4.90948        4.00363                 NaN
  1044.87        500.000                 NaN            NaN            NaN   54.9370       0.770017       0.875987        23.1120        6.91859        4.46390        4.91800        4.00442                 NaN
  1041.67        500.000                 NaN            NaN            NaN   54.9341       0.770018       0.880125        23.1261        4.44252        6.92014        4.92218        4.00478                 NaN
  1038.46        500.000                 NaN            NaN            NaN   54.9312       0.770019       0.884362        23.1396        4.42198        6.92130        4.92644        3.99891       0.622657E-002
  1035.26        500.000                 NaN            NaN            NaN   54.9308       0.770023       0.884381        23.1396        4.42201        6.92127        4.92671        3.99897       0.622645E-002
  1032.05        500.000                 NaN            NaN            NaN   54.9206       0.770025       0.893046        23.1595        6.92963        4.40093        4.94043        1.78972        2.19608     
  1028.85        500.000                 NaN            NaN            NaN   54.9151       0.770027       0.897431        23.1696        6.93397        4.39089        4.94742       0.829496        3.14606     
  1025.64        500.000                 NaN            NaN            NaN   54.9098       0.770030       0.901774        23.1798        4.38045        6.93825        4.95418                 NaN   3.96568     
  1022.44        500.000                 NaN            NaN            NaN   54.9095       0.770035       0.901794        23.1799        4.38048        6.93823        4.95446                 NaN   3.96561     
  1019.23        500.000                 NaN            NaN            NaN   54.9092       0.770039       0.901815        23.1799        4.38052        6.93822        4.95474                 NaN   3.96554     
  1016.03        500.000                 NaN            NaN            NaN   54.9089       0.770043       0.901835        23.1800        4.38055        6.93820        4.95502                 NaN   3.96547     
  1012.82        500.000                 NaN            NaN            NaN   54.9086       0.770048       0.901855        23.1800        4.38059        6.93818        4.95530                 NaN   3.96540     
  1009.62        500.000                 NaN            NaN            NaN   54.9083       0.770052       0.901875        23.1800        4.38062        6.93817        4.95557                 NaN   3.96532     
  1006.41        500.000                 NaN            NaN            NaN   54.9081       0.770056       0.901896        23.1801        4.38066        6.93815        4.95585                 NaN   3.96525     
  1003.21        500.000                 NaN            NaN            NaN   54.9078       0.770061       0.901916        23.1801        4.38069        6.93813        4.95613                 NaN   3.96519     
  1000.00        500.000                 NaN            NaN            NaN   54.8843       0.770040       0.938003        23.2953        6.94752        4.20664        4.97696                 NaN   3.98122     
