|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1033.26        2500.00        4.77188                 NaN            NaN            NaN            NaN            NaN   24.9814                 NaN   1.58018        54.3812        13.3336                 NaN  0.951738     
  1031.81        2500.00       0.760804                 NaN            NaN            NaN            NaN   4.67325        12.3582                 NaN   8.71389        53.9294        18.3004                 NaN   1.26406     
  1030.36        2500.00        4.73340                 NaN            NaN            NaN            NaN            NaN   25.0540                 NaN   1.71978        54.1959        13.3585                 NaN  0.938339     
  1028.92        2500.00        4.73587                 NaN            NaN            NaN            NaN            NaN   25.0883                 NaN   1.73284        54.1651        13.3417                 NaN  0.936095     
  1027.47        2500.00        4.77745                 NaN            NaN            NaN            NaN            NaN   25.2743                 NaN   1.65644        54.1315        13.2330                 NaN  0.927362     
  1026.03        2500.00        4.78884                 NaN            NaN            NaN            NaN            NaN   25.2003                 NaN   1.64764        54.2015        13.2261                 NaN  0.935646     
  1024.58        2500.00        4.78290                 NaN            NaN            NaN            NaN            NaN   25.3501                 NaN   1.68402        54.0663        13.1928                 NaN  0.923834     
  1023.13        2500.00        4.79789                 NaN            NaN            NaN            NaN            NaN   25.2887                 NaN   1.64471        54.1483        13.1872                 NaN  0.933258     
  1021.69        2500.00        4.79545                 NaN            NaN            NaN            NaN            NaN   25.3335                 NaN   1.69777        54.0831        13.1637                 NaN  0.926507     
  1020.24        2500.00        4.80333                 NaN            NaN            NaN            NaN            NaN   25.3458                 NaN   1.67516        54.0919        13.1557                 NaN  0.928189     
  1018.80        2500.00        4.80608                 NaN            NaN            NaN            NaN            NaN   25.3778                 NaN   1.69003        54.0618        13.1386                 NaN  0.925625     
  1017.35        2500.00        4.80598                 NaN            NaN            NaN            NaN            NaN   25.4094                 NaN   1.72812        54.0178        13.1168                 NaN  0.921863     
  1015.91        2500.00        4.81164                 NaN            NaN            NaN            NaN            NaN   25.4447                 NaN   1.71989        53.9999        13.1035                 NaN  0.920341     
  1014.46        2500.00        4.65448                 NaN            NaN            NaN            NaN            NaN   19.1368        6.50154        2.08805        53.5008        13.1883                 NaN  0.929923     
  1013.01        2500.00        4.80458                 NaN            NaN            NaN            NaN            NaN   25.6173                 NaN   1.81784        53.8128        13.0450                 NaN  0.902447     
  1011.57        2500.00        4.80892                 NaN            NaN            NaN            NaN            NaN   25.6705                 NaN   1.81603        53.7775        13.0277                 NaN  0.899311     
  1010.12        2500.00        4.81064                 NaN            NaN            NaN            NaN            NaN   25.6854                 NaN   1.84185        53.7530        13.0117                 NaN  0.897473     
  1008.68        2500.00        4.81177                 NaN            NaN            NaN            NaN            NaN   25.7113                 NaN   1.85672        53.7267        12.9962                 NaN  0.897277     
  1007.23        2500.00        4.81655                 NaN            NaN            NaN            NaN            NaN   25.7641                 NaN   1.87512        53.6808        12.9732                 NaN  0.890160     
  1005.78        2500.00        2.04249                 NaN            NaN            NaN            NaN   3.23189        18.9386                 NaN   7.24962        51.7785        15.6474                 NaN   1.11160     
  1004.34        2500.00        4.82192                 NaN            NaN            NaN            NaN            NaN   25.8386                 NaN   1.90457        53.6154        12.9340                 NaN  0.885526     
  1002.89        2500.00        4.82509                 NaN            NaN            NaN            NaN            NaN   25.8828                 NaN   1.92400        53.5743        12.9129                 NaN  0.880892     
  1001.45        2500.00        4.82819                 NaN            NaN            NaN            NaN            NaN   25.9255                 NaN   1.94124        53.5362        12.8917                 NaN  0.877183     
  1000.00        2500.00        4.83106                 NaN            NaN            NaN            NaN            NaN   25.9673                 NaN   1.95851        53.4986        12.8708                 NaN  0.873760     
