|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1031.81        2500.00        1.30875                 NaN            NaN            NaN            NaN   6.54006        14.9005                 NaN   8.70051        49.6248        16.7576                 NaN   2.16776     
  1030.36        2500.00        6.82732                 NaN            NaN            NaN            NaN            NaN   29.0473                 NaN   1.68168        48.8873        11.9804                 NaN   1.57598     
  1028.92        2500.00        6.82937                 NaN            NaN            NaN            NaN            NaN   29.0815                 NaN   1.69435        48.8572        11.9654                 NaN   1.57214     
  1027.47        2500.00        6.85734                 NaN            NaN            NaN            NaN            NaN   29.2982                 NaN   1.61890        48.8055        11.8633                 NaN   1.55679     
  1026.03        2500.00        6.87351                 NaN            NaN            NaN            NaN            NaN   29.2143                 NaN   1.61041        48.8724        11.8586                 NaN   1.57083     
  1024.58        2500.00        6.85792                 NaN            NaN            NaN            NaN            NaN   29.3767                 NaN   1.64564        48.7419        11.8271                 NaN   1.55072     
  1023.13        2500.00        6.87970                 NaN            NaN            NaN            NaN            NaN   29.3064                 NaN   1.60725        48.8170        11.8230                 NaN   1.56659     
  1021.69        2500.00        6.87478                 NaN            NaN            NaN            NaN            NaN   29.3509                 NaN   1.65905        48.7577        11.8024                 NaN   1.55524     
  1020.24        2500.00        6.88641                 NaN            NaN            NaN            NaN            NaN   29.3610                 NaN   1.63683        48.7627        11.7951                 NaN   1.55798     
  1018.80        2500.00        6.88925                 NaN            NaN            NaN            NaN            NaN   29.3924                 NaN   1.65128        48.7336        11.7799                 NaN   1.55361     
  1017.35        2500.00        6.88636                 NaN            NaN            NaN            NaN            NaN   29.4243                 NaN   1.68843        48.6930        11.7606                 NaN   1.54727     
  1015.91        2500.00        6.89468                 NaN            NaN            NaN            NaN            NaN   29.4583                 NaN   1.68026        48.6737        11.7485                 NaN   1.54462     
  1014.46        2500.00        6.63184                 NaN            NaN            NaN            NaN            NaN   22.1845        7.50138        2.04088        48.2491        11.8308                 NaN   1.56146     
  1013.01        2500.00        6.87595                 NaN            NaN            NaN            NaN            NaN   29.6420                 NaN   1.77559        48.4969        11.6952                 NaN   1.51433     
  1011.57        2500.00        6.88137                 NaN            NaN            NaN            NaN            NaN   29.6956                 NaN   1.77364        48.4612        11.6793                 NaN   1.50895     
  1010.12        2500.00        6.88262                 NaN            NaN            NaN            NaN            NaN   29.7084                 NaN   1.79882        48.4389        11.6653                 NaN   1.50587     
  1008.68        2500.00        6.88122                 NaN            NaN            NaN            NaN            NaN   29.7336                 NaN   1.81328        48.4146        11.6519                 NaN   1.50551     
  1007.23        2500.00        6.88912                 NaN            NaN            NaN            NaN            NaN   29.7867                 NaN   1.83106        48.3689        11.6308                 NaN   1.49345     
  1005.78        2500.00        2.98415                 NaN            NaN            NaN            NaN   4.39522        22.1796                 NaN   7.16459        47.1909        14.1981                 NaN   1.88746     
  1004.34        2500.00        6.89157                 NaN            NaN            NaN            NaN            NaN   29.8619                 NaN   1.85960        48.3058        11.5957                 NaN   1.48554     
  1002.89        2500.00        6.89556                 NaN            NaN            NaN            NaN            NaN   29.9058                 NaN   1.87843        48.2659        11.5766                 NaN   1.47769     
  1001.45        2500.00        6.89845                 NaN            NaN            NaN            NaN            NaN   29.9483                 NaN   1.89514        48.2291        11.5576                 NaN   1.47139     
  1000.00        2500.00        6.90057                 NaN            NaN            NaN            NaN            NaN   29.9905                 NaN   1.91186        48.1928        11.5387                 NaN   1.46558     
