|6.6.6
Archiving\03_Data\fracLP/QFM_m3.5/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1498.75        500.000        99.0885                 NaN            NaN  0.126076E-001            NaN  0.898909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9837                 NaN            NaN            NaN            NaN  0.409151       0.607114                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9150                 NaN            NaN            NaN            NaN  0.840502E-001   1.00092                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9217                 NaN            NaN            NaN            NaN  0.776949E-001   1.00062                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9275                 NaN            NaN            NaN            NaN  0.693072E-001   1.00323                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9321                 NaN            NaN            NaN            NaN  0.627258E-001   1.00513                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9367                 NaN            NaN            NaN            NaN  0.558490E-001   1.00747                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9402                 NaN            NaN            NaN            NaN  0.486291E-001   1.01122                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9311                 NaN            NaN            NaN  0.648092E-002            NaN   1.06244                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9274                 NaN            NaN            NaN  0.103863E-001            NaN   1.06223                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9307                 NaN            NaN            NaN  0.102042E-001            NaN   1.05907                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9309                 NaN            NaN            NaN  0.100597E-001            NaN   1.05900                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9358                 NaN            NaN            NaN  0.982348E-002            NaN   1.05433                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9330                 NaN            NaN            NaN  0.967289E-002            NaN   1.05731                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9329                 NaN            NaN            NaN  0.949132E-002            NaN   1.05756                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9291                 NaN            NaN            NaN  0.932605E-002            NaN   1.06161                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9266                 NaN            NaN            NaN  0.910643E-002            NaN   1.06430                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9193                 NaN            NaN            NaN  0.894392E-002            NaN   1.07176                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9093                 NaN            NaN            NaN  0.874206E-002            NaN   1.08195                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8935                 NaN            NaN            NaN  0.852460E-002            NaN   1.09793                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8756                 NaN            NaN            NaN  0.828736E-002            NaN   1.11611                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8450                 NaN            NaN            NaN  0.800596E-002            NaN   1.14699                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5246                 NaN            NaN            NaN  0.498810E-002            NaN  0.798494       0.671878                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4067                 NaN            NaN            NaN  0.345856E-002            NaN  0.441161        1.14865                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4295                 NaN            NaN            NaN  0.321203E-002            NaN  0.436165        1.13115                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4516                 NaN            NaN            NaN  0.298667E-002            NaN  0.431507        1.11390                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4725                 NaN            NaN            NaN  0.277636E-002            NaN   1.09802       0.426693                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4930                 NaN            NaN            NaN  0.255569E-002            NaN   1.08179       0.422617                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5126                 NaN            NaN            NaN  0.235623E-002            NaN  0.417416        1.06762                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5339                 NaN            NaN            NaN  0.213869E-002            NaN   1.05028       0.413707                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.5512                 NaN            NaN            NaN  0.196263E-002            NaN   1.03848       0.408395                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.5711                 NaN            NaN            NaN  0.175737E-002            NaN   1.02136       0.405762                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.5880                 NaN            NaN            NaN  0.157370E-002            NaN   1.00847       0.401918                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.6050                 NaN            NaN            NaN  0.138824E-002            NaN  0.996418       0.397220                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.6218                 NaN            NaN            NaN  0.122563E-002            NaN  0.983910       0.393063                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.6380                 NaN            NaN            NaN  0.106278E-002            NaN  0.970957       0.389948                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.6540                 NaN            NaN            NaN  0.891991E-003            NaN  0.958773       0.386319                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.6680                 NaN            NaN            NaN  0.714530E-003            NaN  0.382375       0.948893                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.6831                 NaN            NaN            NaN  0.572304E-003            NaN  0.378923       0.937369                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.6977                 NaN            NaN            NaN  0.422922E-003            NaN  0.926284       0.375607                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.7113                 NaN            NaN            NaN  0.280887E-003            NaN  0.372596       0.915854                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        96.9976                 NaN            NaN            NaN            NaN            NaN   1.16491        1.04541                 NaN  0.792089                 NaN            NaN            NaN
  1393.48        500.000        96.8758                 NaN            NaN            NaN            NaN            NaN   1.22467        1.03826                 NaN  0.861303                 NaN            NaN            NaN
  1390.98        500.000        96.9510                 NaN            NaN            NaN            NaN            NaN   1.01399        1.19589                 NaN  0.839119                 NaN            NaN            NaN
  1388.47        500.000        97.0238                 NaN            NaN            NaN            NaN            NaN  0.991291        1.16703                 NaN  0.817828                 NaN            NaN            NaN
  1385.96        500.000        97.0916                 NaN            NaN            NaN            NaN            NaN  0.969738        1.14071                 NaN  0.797931                 NaN            NaN            NaN
  1383.46        500.000        97.1599                 NaN            NaN            NaN            NaN            NaN   1.11366       0.948468                 NaN  0.778020                 NaN            NaN            NaN
  1380.95        500.000        97.2201                 NaN            NaN            NaN            NaN            NaN   1.09001       0.929875                 NaN  0.760006                 NaN            NaN            NaN
  1378.45        500.000        97.2795                 NaN            NaN            NaN            NaN            NaN  0.910647        1.06757                 NaN  0.742280                 NaN            NaN            NaN
  1375.94        500.000        97.3342                 NaN            NaN            NaN            NaN            NaN  0.893452        1.04663                 NaN  0.725667                 NaN            NaN            NaN
  1373.43        500.000        97.3876                 NaN            NaN            NaN            NaN            NaN  0.876219        1.02673                 NaN  0.709432                 NaN            NaN            NaN
  1370.93        500.000        97.4409                 NaN            NaN            NaN            NaN            NaN   1.00615       0.859196                 NaN  0.693739                 NaN            NaN            NaN
  1368.42        500.000        97.4861                 NaN            NaN            NaN            NaN            NaN  0.845887       0.988182                 NaN  0.679861                 NaN            NaN            NaN
  1365.91        500.000        97.5325                 NaN            NaN            NaN            NaN            NaN  0.971913       0.829989                 NaN  0.665634                 NaN            NaN            NaN
  1363.41        500.000        97.5788                 NaN            NaN            NaN            NaN            NaN  0.958807       0.810575                 NaN  0.651805                 NaN            NaN            NaN
  1360.90        500.000        97.6210                 NaN            NaN            NaN            NaN            NaN  0.799831       0.940622                 NaN  0.638520                 NaN            NaN            NaN
  1358.40        500.000        97.6590                 NaN            NaN            NaN            NaN            NaN  0.927865       0.786471                 NaN  0.626686                 NaN            NaN            NaN
  1355.89        500.000        97.6976                 NaN            NaN            NaN            NaN            NaN  0.773193       0.914372                 NaN  0.614814                 NaN            NaN            NaN
  1353.38        500.000        97.7359                 NaN            NaN            NaN            NaN            NaN  0.900462       0.760502                 NaN  0.603136                 NaN            NaN            NaN
  1350.88        500.000        97.7676                 NaN            NaN            NaN            NaN            NaN  0.748806       0.891034                 NaN  0.592609                 NaN            NaN            NaN
  1348.37        500.000        97.8011                 NaN            NaN            NaN            NaN            NaN  0.739414       0.877043                 NaN  0.582472                 NaN            NaN            NaN
  1345.86        500.000        97.8302                 NaN            NaN            NaN            NaN            NaN  0.724659       0.872830                 NaN  0.572268                 NaN            NaN            NaN
  1343.36        500.000        97.8612                 NaN            NaN            NaN            NaN            NaN  0.713598       0.862536                 NaN  0.562677                 NaN            NaN            NaN
  1340.85        500.000       0.248278        97.5773                 NaN            NaN            NaN            NaN  0.725040       0.877924                 NaN  0.571479                 NaN            NaN            NaN
  1338.35        500.000        3.93589        93.0836                 NaN            NaN            NaN            NaN  0.981928        1.20588                 NaN  0.792736                 NaN            NaN            NaN
  1335.84        500.000        8.76219        88.1232                 NaN  0.713187                 NaN            NaN   1.48444                 NaN            NaN  0.916997                 NaN            NaN            NaN
  1333.33        500.000        13.2135        83.9309                 NaN  0.771417                 NaN            NaN   1.23402                 NaN            NaN  0.850211                 NaN            NaN            NaN
  1330.83        500.000        16.8935        80.6360                 NaN  0.662134                 NaN            NaN   1.07956                 NaN            NaN  0.728849                 NaN            NaN            NaN
  1328.32        500.000        20.3489        77.3506                 NaN  0.629405                 NaN            NaN  0.993651                 NaN            NaN  0.677499                 NaN            NaN            NaN
  1325.81        500.000        22.6069        75.5117                 NaN  0.470966                 NaN            NaN  0.873676                 NaN            NaN  0.536781                 NaN            NaN            NaN
  1323.31        500.000        24.8042        73.3793                 NaN  0.458459                 NaN            NaN  0.826547                 NaN            NaN  0.520182       0.112875E-001            NaN            NaN
  1320.80        500.000        27.1862        70.8031                 NaN  0.434427                 NaN            NaN  0.896910                 NaN            NaN  0.555451       0.123857                 NaN            NaN
  1318.30        500.000        29.2737        68.9016                 NaN  0.390950                 NaN            NaN  0.822443                 NaN            NaN  0.500786       0.110490                 NaN            NaN
  1315.79        500.000        30.9564        67.3874                 NaN  0.346719                 NaN            NaN  0.759532                 NaN            NaN  0.451228       0.986808E-001            NaN            NaN
  1313.28        500.000        32.3432        66.1211                 NaN  0.316294                 NaN            NaN  0.713345                 NaN            NaN  0.416053       0.900733E-001            NaN            NaN
  1310.78        500.000        33.4739        65.0897                 NaN  0.290379                 NaN            NaN  0.675822                 NaN            NaN  0.387228       0.830334E-001            NaN            NaN
  1308.27        500.000        34.3277        64.3210                 NaN  0.265802                 NaN            NaN  0.647399                 NaN            NaN  0.361359       0.767495E-001            NaN            NaN
  1305.76        500.000        34.9708        63.7413                 NaN  0.248003                 NaN            NaN  0.624896                 NaN            NaN  0.342876       0.721367E-001            NaN            NaN
  1303.26        500.000        98.7635                 NaN            NaN  0.230537                 NaN            NaN  0.610858                 NaN            NaN  0.326946       0.681473E-001            NaN            NaN
  1300.75        500.000        98.8034                 NaN            NaN  0.216173                 NaN            NaN  0.600466                 NaN            NaN  0.314799       0.651210E-001            NaN            NaN
  1298.25        500.000        98.8302                 NaN            NaN  0.203351                 NaN            NaN  0.598050                 NaN            NaN  0.305663       0.626984E-001            NaN            NaN
  1295.74        500.000        98.8420                 NaN            NaN  0.194378                 NaN            NaN  0.601637                 NaN            NaN  0.300815       0.611494E-001            NaN            NaN
  1293.23        500.000        98.8514                 NaN            NaN  0.183404                 NaN            NaN  0.608173                 NaN            NaN  0.296964       0.600643E-001            NaN            NaN
  1290.73        500.000        98.8385                 NaN            NaN  0.175624                 NaN            NaN  0.627524                 NaN            NaN  0.298482       0.599196E-001            NaN            NaN
  1288.22        500.000        98.8114                 NaN            NaN  0.168905                 NaN            NaN  0.655359                 NaN            NaN  0.303716       0.605881E-001            NaN            NaN
  1285.71        500.000        98.7666                 NaN            NaN  0.166208                 NaN            NaN  0.690850                 NaN            NaN  0.314065       0.623253E-001            NaN            NaN
  1283.21        500.000        95.9240                 NaN            NaN  0.122761E-003            NaN            NaN   2.93538                 NaN            NaN  0.954699       0.185793                 NaN            NaN
  1280.70        500.000        98.5857                 NaN            NaN            NaN            NaN            NaN  0.985301                 NaN            NaN  0.349441       0.795672E-001            NaN            NaN
  1278.20        500.000        98.5539                 NaN            NaN  0.113640                 NaN            NaN  0.889833                 NaN            NaN  0.369872       0.727836E-001            NaN            NaN
  1275.69        500.000        98.5615                 NaN            NaN  0.183372                 NaN            NaN  0.812908                 NaN            NaN  0.373960       0.682723E-001            NaN            NaN
  1273.18        500.000        98.5923                 NaN            NaN  0.177981                 NaN            NaN  0.798257                 NaN            NaN  0.365619       0.658881E-001            NaN            NaN
  1270.68        500.000        98.6264                 NaN            NaN  0.168679                 NaN            NaN  0.785574                 NaN            NaN  0.356121       0.632394E-001            NaN            NaN
  1268.17        500.000        98.6561                 NaN            NaN  0.165730                 NaN            NaN  0.769669                 NaN            NaN  0.347520       0.610227E-001            NaN            NaN
  1265.66        500.000        98.6872                 NaN            NaN  0.159307                 NaN            NaN  0.755853                 NaN            NaN  0.338948       0.586899E-001            NaN            NaN
  1263.16        500.000        98.3580                 NaN            NaN  0.161413                 NaN            NaN  0.826925                 NaN            NaN  0.368516       0.665130E-001  0.218638                 NaN
  1260.65        500.000        91.4801                 NaN            NaN  0.280137                 NaN            NaN   2.43349                 NaN            NaN   1.08202       0.254403        4.46981                 NaN
  1258.15        500.000        92.2024                 NaN            NaN  0.230796                 NaN            NaN   2.27227                 NaN            NaN  0.992400       0.227952        4.07422                 NaN
  1255.64        500.000        92.8124                 NaN            NaN  0.195234                 NaN            NaN   2.12863                 NaN            NaN  0.915657       0.205739        3.74238                 NaN
  1253.13        500.000        93.3386                 NaN            NaN  0.162053                 NaN            NaN   2.00668                 NaN            NaN  0.848670       0.186308        3.45771                 NaN
  1250.63        500.000        93.7977                 NaN            NaN  0.135677                 NaN            NaN   1.89564                 NaN            NaN  0.789566       0.169432        3.21195                 NaN
  1248.12        500.000        94.1949                 NaN            NaN  0.135848                 NaN            NaN   1.77365                 NaN            NaN  0.737100       0.155820        3.00264                 NaN
  1245.61        500.000        94.5550                 NaN            NaN  0.813642E-001            NaN            NaN   1.72569                 NaN            NaN  0.690493       0.140508        2.80694                 NaN
  1243.11        500.000        94.8895                 NaN            NaN  0.597424E-001            NaN            NaN   1.64354                 NaN            NaN  0.646390       0.128148        2.63271                 NaN
  1240.60        500.000        95.1799                 NaN            NaN  0.412085E-001            NaN            NaN   1.57403                 NaN            NaN  0.607680       0.117067        2.48015                 NaN
  1238.10        500.000        95.4426                 NaN            NaN  0.159331E-001            NaN            NaN   1.52104                 NaN            NaN  0.572113       0.106650        2.34162                 NaN
  1235.59        500.000        95.6912                 NaN            NaN  0.735026E-002            NaN            NaN   1.45137                 NaN            NaN  0.540204       0.969440E-001   2.21295                 NaN
  1233.08        500.000        95.9102                 NaN            NaN            NaN            NaN            NaN   1.39071                 NaN            NaN  0.509210       0.893188E-001   2.10058                 NaN
  1230.58        500.000        96.0974                 NaN            NaN  0.142769E-004            NaN            NaN   1.33577                 NaN            NaN  0.485178       0.812340E-001   2.00043                 NaN
  1228.07        500.000        96.3216                 NaN            NaN            NaN            NaN            NaN   1.25568                 NaN            NaN  0.454245       0.750054E-001   1.89345                 NaN
  1225.56        500.000        96.5134                 NaN            NaN  0.126400E-005            NaN            NaN   1.18956                 NaN            NaN  0.427379       0.693312E-001   1.80035                 NaN
  1223.06        500.000        96.6866                 NaN            NaN            NaN            NaN            NaN   1.13071                 NaN            NaN  0.403736       0.638141E-001   1.71512                 NaN
  1220.55        500.000        96.8496                 NaN            NaN            NaN            NaN            NaN   1.07483                 NaN            NaN  0.381283       0.587620E-001   1.63555                 NaN
  1218.05        500.000        96.9974                 NaN            NaN            NaN            NaN            NaN   1.02481                 NaN            NaN  0.360418       0.543074E-001   1.56304                 NaN
  1215.54        500.000        93.7887                 NaN            NaN            NaN            NaN            NaN   1.46348                 NaN            NaN  0.614675       0.720949E-001   2.69140        1.36965     
  1213.03        500.000        64.0908                 NaN            NaN            NaN            NaN            NaN   5.81235                 NaN            NaN   3.01987       0.248961        13.1646        13.6634     
  1210.53        500.000        69.8099                 NaN            NaN            NaN            NaN            NaN   4.91882                 NaN            NaN   2.54065       0.199092        11.0471        11.4844     
  1208.02        500.000        74.7679                 NaN            NaN            NaN            NaN            NaN   3.18859       0.875470                 NaN   2.10603       0.167667        9.27091        9.62349     
  1205.51        500.000        76.9140                 NaN            NaN            NaN            NaN            NaN   2.82771       0.874219                 NaN   1.92862       0.145137        8.48287        8.82742     
  1203.01        500.000        79.4775                 NaN            NaN            NaN            NaN            NaN   2.46528       0.826417                 NaN   1.70555       0.125630        7.56455        7.83508     
  1200.50        500.000        82.5743                 NaN            NaN  0.275956                 NaN            NaN   2.38265                 NaN            NaN   1.50654       0.914341E-001   6.47142        6.69768     
  1197.99        500.000        75.8326                 NaN            NaN            NaN            NaN            NaN   1.32558        2.19234                 NaN   1.91806       0.161285        9.06073        9.50945     
  1195.49        500.000        60.2166                 NaN            NaN            NaN            NaN            NaN   3.92085        1.70488                 NaN   3.18180       0.217594        15.1792        15.5792     
  1192.98        500.000        99.2680                 NaN            NaN  0.899360E-001            NaN            NaN  0.313865                 NaN            NaN  0.138358       0.128588E-001            NaN  0.177018     
  1190.48        500.000        80.0483                 NaN            NaN            NaN            NaN            NaN  0.557324        1.99654                 NaN   1.47961       0.977005E-001   8.58060        7.23989     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.68490        7.81758                 NaN   7.30189       0.577389        40.9620        39.6563     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.59156        7.91344                 NaN   7.30508       0.576269        40.9570        39.6566     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.53266        7.97478                 NaN   7.30805       0.575158        40.9524        39.6569     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5230                 NaN            NaN   7.32424       0.570204        40.9232        39.6594     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.32068        8.19269                 NaN   7.31486       0.572676        40.9413        39.6578     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.21022        8.30602                 NaN   7.31832       0.571429        40.9358        39.6582     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.80435        3.71248                 NaN   7.33006       0.572919        40.9200        39.6602     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.77310        8.75045                 NaN   7.32634       0.568661        40.9218        39.6597     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.74456        3.78115                 NaN   7.32887       0.570183        40.9122        39.6631     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.70077        3.82412                 NaN   7.32932       0.571463        40.9114        39.6629     
  1162.91        500.000                 NaN            NaN            NaN  0.872415                 NaN            NaN   10.2289                 NaN            NaN   7.25174       0.630691        41.1252        39.8910     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5557                 NaN            NaN   7.35550       0.555352        40.8696        39.6638     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.63491        3.89683                 NaN   7.34279       0.566918        40.8960        39.6625     
  1155.39        500.000                 NaN            NaN            NaN  0.872415                 NaN            NaN   10.2289                 NaN            NaN   7.25174       0.630691        41.1252        39.8910     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.50777        4.02360                 NaN   7.34005       0.567634        40.8967        39.6643     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5652                 NaN            NaN   7.37837       0.550144        40.8409        39.6654     
  1147.87        500.000                 NaN            NaN            NaN  0.872416                 NaN            NaN   10.2289                 NaN            NaN   7.25174       0.630691        41.1252        39.8910     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.29261        4.25245                 NaN   7.34854       0.563090        40.8769        39.6664     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5857                 NaN            NaN   7.38356       0.542912        40.8195        39.6683     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.47886        4.06028                 NaN   7.35483       0.562534        40.8803        39.6632     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.42058        4.12076                 NaN   7.35732       0.561575        40.8763        39.6635     
  1135.34        500.000                 NaN            NaN            NaN  0.872415                 NaN            NaN   10.2289                 NaN            NaN   7.25174       0.630691        41.1252        39.8910     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5815                 NaN            NaN   7.38598       0.544591        40.8217        39.6662     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.5900                 NaN            NaN   7.39172       0.540529        40.8131        39.6647     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.46988        10.1227                 NaN   7.39596       0.539605        40.8045        39.6674     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.35307        3.41495        5.80735        7.39005       0.547839        40.8177        39.6691     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.02135        5.54680                 NaN   7.40230       0.549750        40.8129        39.6669     
  1120.30        500.000                 NaN            NaN            NaN  0.872415                 NaN            NaN   10.2289                 NaN            NaN   7.25174       0.630691        41.1252        39.8910     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6058       0.836935E-005            NaN   7.42099       0.534057        40.7699        39.6692     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.92038        6.68650                 NaN   7.41578       0.528913        40.7806        39.6678     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.44149        6.14082                 NaN   7.41667       0.543628        40.7879        39.6695     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6176       0.150874E-005            NaN   7.44647       0.530779        40.7288        39.6764     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.24821        3.35350                 NaN   7.41619       0.541678        40.7651        39.6753     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.63399        4.98881                 NaN   7.43336       0.528944        40.7393        39.6756     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6555                 NaN            NaN   7.45045       0.514054        40.7004        39.6796     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6623                 NaN            NaN   7.45633       0.511196        40.6897        39.6805     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6500                 NaN            NaN   7.45010       0.515907        40.7054        39.6786     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6708                 NaN            NaN   7.46399       0.507651        40.6755        39.6820     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6774                 NaN            NaN   7.46966       0.504921        40.6651        39.6829     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.14230        6.53664                 NaN   7.47127       0.504340        40.6620        39.6834     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.61805        8.06141                 NaN   7.47660       0.501832        40.6612        39.6809     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6824                 NaN            NaN   7.48450       0.501583        40.6482        39.6834     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.878998        10.8173                 NaN   7.48725       0.496826        40.6336        39.6860     
  1080.20        500.000                 NaN            NaN            NaN  0.848205                 NaN            NaN   10.4201       0.354228E-004            NaN   7.38004       0.568137        40.8735        39.9100     
  1077.69        500.000                 NaN            NaN            NaN   1.27936                 NaN            NaN   9.78871       0.112558E-005            NaN   7.32493       0.598543        40.9828        40.0257     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.35595        9.35557                 NaN   7.49856       0.490712        40.6122        39.6870     
  1072.68        500.000                 NaN            NaN            NaN   2.59048                 NaN            NaN   7.73842       0.785650E-004            NaN   7.11063       0.732697        41.4658        40.3619     
  1070.18        500.000                 NaN            NaN            NaN   1.77458                 NaN            NaN   9.04214                 NaN            NaN   7.25916       0.640338        41.1267        40.1570     
  1067.67        500.000                 NaN            NaN            NaN   1.87440                 NaN            NaN   8.89286                 NaN            NaN   7.24666       0.648470        41.1537        40.1839     
  1065.16        500.000                 NaN            NaN            NaN   2.58803                 NaN            NaN   7.70810       0.343877E-001            NaN   7.11113       0.732399        41.4647        40.3613     
  1062.66        500.000                 NaN            NaN            NaN   2.03396                 NaN            NaN   8.65492                 NaN            NaN   7.22831       0.661219        41.1946        40.2270     
  1060.15        500.000                 NaN            NaN            NaN   2.59046                 NaN            NaN   7.73853                 NaN            NaN   7.11063       0.732694        41.4658        40.3619     
  1057.64        500.000                 NaN            NaN            NaN   2.59047                 NaN            NaN   7.73852                 NaN            NaN   7.11063       0.732695        41.4658        40.3619     
  1055.14        500.000                 NaN            NaN            NaN   2.58876                 NaN            NaN   7.74154                 NaN            NaN   7.11110       0.732448        41.4647        40.3615     
  1052.63        500.000                 NaN            NaN            NaN   2.59049                 NaN            NaN   7.73850                 NaN            NaN   7.11063       0.732697        41.4658        40.3619     
  1050.13        500.000                 NaN            NaN            NaN   2.67439                 NaN            NaN   7.62214                 NaN            NaN   7.10680       0.736443        41.4737        40.3866     
  1047.62        500.000                 NaN            NaN            NaN   2.67438                 NaN            NaN   7.62216                 NaN            NaN   7.10680       0.736442        41.4736        40.3866     
  1045.11        500.000                 NaN            NaN            NaN   2.67439                 NaN            NaN   7.62214                 NaN            NaN   7.10680       0.736443        41.4737        40.3866     
  1042.61        500.000                 NaN            NaN            NaN   2.75109                 NaN            NaN   7.51672                 NaN            NaN   7.10381       0.739649        41.4793        40.4094     
  1040.10        500.000                 NaN            NaN            NaN   2.75109                 NaN            NaN   7.51672                 NaN            NaN   7.10381       0.739649        41.4793        40.4094     
  1037.59        500.000                 NaN            NaN            NaN   2.75109                 NaN            NaN   7.51672                 NaN            NaN   7.10381       0.739649        41.4793        40.4094     
  1035.09        500.000                 NaN            NaN            NaN   2.82128                 NaN            NaN   7.42121                 NaN            NaN   7.10164       0.742342        41.4828        40.4307     
  1032.58        500.000                 NaN            NaN            NaN   2.82128                 NaN            NaN   7.42122                 NaN            NaN   7.10164       0.742342        41.4828        40.4307     
  1030.08        500.000                 NaN            NaN            NaN   2.82128                 NaN            NaN   7.42122                 NaN            NaN   7.10164       0.742342        41.4828        40.4307     
  1027.57        500.000                 NaN            NaN            NaN   2.82128                 NaN            NaN   7.42122                 NaN            NaN   7.10164       0.742342        41.4828        40.4307     
  1025.06        500.000                 NaN            NaN            NaN   2.81378                 NaN            NaN   7.43595                 NaN            NaN   7.10449       0.740684        41.4758        40.4293     
  1022.56        500.000                 NaN            NaN            NaN   2.82128                 NaN            NaN   7.42123                 NaN            NaN   7.10165       0.742340        41.4828        40.4307     
  1020.05        500.000                 NaN            NaN            NaN   2.70559                 NaN            NaN   7.67638                 NaN            NaN   7.16127       0.708431        41.3330        40.4154     
  1017.54        500.000                 NaN            NaN            NaN   2.72774                 NaN            NaN   7.64583                 NaN            NaN   7.15953       0.709530        41.3353        40.4220     
