|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/LAR/LAR_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1156.64        500.000                 NaN   5.16539        3.21904                 NaN            NaN   7.07964        42.9268       0.306457        41.3027     
  1155.64        500.000                 NaN   4.78273        3.55803                 NaN            NaN   7.03216        43.0125       0.317919        41.2966     
  1154.63        500.000                 NaN   5.13193        3.25551                 NaN            NaN   7.08160        42.9204       0.305725        41.3048     
  1153.63        500.000                 NaN   4.68041        3.66300                 NaN            NaN   7.03534        43.0057       0.317124        41.2985     
  1152.62        500.000                 NaN   5.11070        3.27735                 NaN            NaN   7.08295        42.9170       0.305607        41.3064     
  1151.62        500.000                 NaN   4.56887        3.77712                 NaN            NaN   7.03823        42.9990       0.316397        41.3003     
  1150.62        500.000                 NaN   4.48621        3.86118                 NaN            NaN   7.03998        42.9954       0.315969        41.3013     
  1149.61        500.000                 NaN   8.34973                 NaN            NaN            NaN   7.04340        42.9893       0.315487        41.3021     
  1148.61        500.000                 NaN   8.35157                 NaN            NaN            NaN   7.04524        42.9850       0.314971        41.3032     
  1147.60        500.000                 NaN   8.35348                 NaN            NaN            NaN   7.04711        42.9807       0.314444        41.3043     
  1146.60        500.000                 NaN   8.35514                 NaN            NaN            NaN   7.04895        42.9766       0.313925        41.3054     
  1145.60        500.000                 NaN   8.35912                 NaN            NaN            NaN   7.05217        42.9690       0.312873        41.3069     
  1144.59        500.000                 NaN   8.35912                 NaN            NaN            NaN   7.05280        42.9677       0.312829        41.3075     
  1143.59        500.000                 NaN   8.36117                 NaN            NaN            NaN   7.05476        42.9632       0.312268        41.3086     
  1142.58        500.000                 NaN   8.36325                 NaN            NaN            NaN   7.05675        42.9586       0.311697        41.3097     
  1141.58        500.000                 NaN   8.36371                 NaN            NaN            NaN   7.05767        42.9566       0.311529        41.3105     
  1140.58        500.000                 NaN   8.36338                 NaN            NaN            NaN   7.05805        42.9560       0.311559        41.3110     
  1139.57        500.000                 NaN   8.36286                 NaN            NaN            NaN   7.05831        42.9556       0.311636        41.3116     
  1138.57        500.000                 NaN   8.36234                 NaN            NaN            NaN   7.05854        42.9553       0.311716        41.3121     
  1137.56        500.000                 NaN   8.36180                 NaN            NaN            NaN   7.05876        42.9550       0.311801        41.3126     
  1136.56        500.000                 NaN   8.36152                 NaN            NaN            NaN   7.05915        42.9543       0.311819        41.3132     
  1135.55        500.000                 NaN   8.36290                 NaN            NaN            NaN   7.06062        42.9509       0.311424        41.3142     
  1134.55        500.000                 NaN   8.36431                 NaN            NaN            NaN   7.06211        42.9474       0.311021        41.3151     
  1133.55        500.000                 NaN   8.36576                 NaN            NaN            NaN   7.06362        42.9439       0.310611        41.3161     
  1132.54        500.000                 NaN   8.36723                 NaN            NaN            NaN   7.06514        42.9404       0.310196        41.3171     
  1131.54        500.000                 NaN   8.36872                 NaN            NaN            NaN   7.06668        42.9368       0.309776        41.3180     
  1130.53        500.000                 NaN   8.37027                 NaN            NaN            NaN   7.06825        42.9331       0.309343        41.3190     
  1129.53        500.000                 NaN   2.99102        5.38747                 NaN            NaN   7.07379        42.9189       0.307207        41.3216     
  1128.53        500.000                 NaN   8.37332                 NaN            NaN            NaN   7.07137        42.9258       0.308484        41.3210     
  1127.52        500.000                 NaN   5.61251        2.77143                 NaN            NaN   7.07896        42.9073       0.305775        41.3240     
  1126.52        500.000                 NaN   5.49034        2.89515                 NaN            NaN   7.08055        42.9036       0.305342        41.3250     
  1125.51        500.000                 NaN   8.38815                 NaN            NaN            NaN   7.08313        42.8979       0.304628        41.3262     
  1124.51        500.000                 NaN   2.58562        5.80082                 NaN            NaN   7.08203        42.9000       0.304980        41.3266     
  1123.51        500.000                 NaN   4.65846        3.75100                 NaN            NaN   7.10608        42.8546       0.298889        41.3309     
  1122.50        500.000                 NaN   4.64129        3.76889                 NaN            NaN   7.10683        42.8525       0.298671        41.3318     
  1121.50        500.000                 NaN   4.62413        3.78676                 NaN            NaN   7.10757        42.8505       0.298455        41.3326     
  1120.49        500.000                 NaN   8.39570                 NaN            NaN            NaN   7.09095        42.8798       0.302499        41.3310     
  1119.49        500.000                 NaN   4.58901        3.82331                 NaN            NaN   7.10905        42.8463       0.298022        41.3343     
  1118.49        500.000                 NaN   4.57112        3.84190                 NaN            NaN   7.10980        42.8442       0.297805        41.3352     
  1117.48        500.000                 NaN   1.99273        6.40516                 NaN            NaN   7.09367        42.8731       0.301790        41.3335     
  1116.48        500.000                 NaN   8.40130                 NaN            NaN            NaN   7.09674        42.8662       0.300902        41.3349     
  1115.47        500.000                 NaN   8.39942                 NaN            NaN            NaN   7.09606        42.8682       0.301311        41.3351     
  1114.47        500.000                 NaN   8.39740                 NaN            NaN            NaN   7.09504        42.8704       0.301798        41.3353     
  1113.46        500.000                 NaN   8.39766                 NaN            NaN            NaN   7.09666        42.8681       0.301623        41.3360     
  1112.46        500.000                 NaN   8.40290                 NaN            NaN            NaN   7.10022        42.8587       0.300217        41.3380     
  1111.46        500.000                 NaN   8.38859                 NaN            NaN            NaN   7.09031        42.8818       0.303633        41.3357     
  1110.45        500.000                 NaN   2.81386        5.59523                 NaN            NaN   7.10509        42.8467       0.298659        41.3405     
  1109.45        500.000                 NaN   2.82082        5.58792                 NaN            NaN   7.10722        42.8443       0.298986        41.3407     
  1108.44        500.000                 NaN   4.57619        3.83486                 NaN            NaN   7.11081        42.8384       0.297845        41.3419     
  1107.44        500.000                 NaN   4.55417        3.85764                 NaN            NaN   7.11157        42.8362       0.297619        41.3428     
  1106.44        500.000                 NaN   4.53179        3.88080                 NaN            NaN   7.11233        42.8340       0.297392        41.3437     
  1105.43        500.000                 NaN   4.50903        3.90433                 NaN            NaN   7.11309        42.8319       0.297165        41.3445     
  1104.43        500.000                 NaN   4.48591        3.92822                 NaN            NaN   7.11385        42.8297       0.296938        41.3454     
  1103.42        500.000                 NaN   4.46242        3.95249                 NaN            NaN   7.11460        42.8275       0.296712        41.3462     
  1102.42        500.000                 NaN   4.43854        3.97715                 NaN            NaN   7.11535        42.8254       0.296486        41.3471     
  1101.42        500.000                 NaN   4.41427        4.00219                 NaN            NaN   7.11610        42.8232       0.296260        41.3480     
  1100.41        500.000                 NaN   4.38961        4.02763                 NaN            NaN   7.11685        42.8211       0.296034        41.3488     
  1099.41        500.000                 NaN   4.36455        4.05346                 NaN            NaN   7.11760        42.8189       0.295809        41.3497     
  1098.40        500.000                 NaN   4.33909        4.07971                 NaN            NaN   7.11834        42.8167       0.295584        41.3505     
  1097.40        500.000                 NaN   4.31321        4.10636                 NaN            NaN   7.11908        42.8146       0.295360        41.3514     
  1096.39        500.000                 NaN   4.28692        4.13342                 NaN            NaN   7.11982        42.8124       0.295136        41.3523     
  1095.39        500.000                 NaN   4.26023        4.16089                 NaN            NaN   7.12055        42.8103       0.294913        41.3531     
  1094.39        500.000                 NaN   4.23311        4.18879                 NaN            NaN   7.12128        42.8082       0.294690        41.3540     
  1093.38        500.000                 NaN   4.20556        4.21710                 NaN            NaN   7.12201        42.8060       0.294469        41.3548     
  1092.38        500.000                 NaN   4.17759        4.24584                 NaN            NaN   7.12273        42.8039       0.294248        41.3557     
  1091.37        500.000                 NaN   4.05902       0.563205E-001   4.30842                 NaN   7.12317        42.8025       0.294117        41.3565     
  1090.37        500.000                 NaN   3.94299       0.111731        4.36933                 NaN   7.12356        42.8012       0.293996        41.3572     
  1089.37        500.000                 NaN   3.83204       0.164624        4.42764                 NaN   7.12393        42.7999       0.293883        41.3580     
  1088.36        500.000                 NaN   3.72586       0.215149        4.48352                 NaN   7.12428        42.7987       0.293778        41.3587     
  1087.36        500.000                 NaN   3.62416       0.263463        4.53711                 NaN   7.12459        42.7975       0.293679        41.3595     
  1086.35        500.000                 NaN   3.52666       0.309690        4.58856                 NaN   7.12489        42.7964       0.293587        41.3602     
  1085.35        500.000                 NaN   3.43312       0.353959        4.63798                 NaN   7.12516        42.7953       0.293501        41.3610     
  1084.35        500.000                 NaN   3.34334       0.396369        4.68548                 NaN   7.12541        42.7943       0.293421        41.3617     
  1083.34        500.000                 NaN   3.25704       0.437070        4.73119                 NaN   7.12564        42.7933       0.293346        41.3624     
  1082.34        500.000                 NaN   3.17409       0.476102        4.77519                 NaN   7.12585        42.7923       0.293276        41.3631     
  1081.33        500.000                 NaN   3.09430       0.513590        4.81757                 NaN   7.12604        42.7914       0.293211        41.3639     
  1080.33        500.000                 NaN   3.01748       0.549616        4.85841                 NaN   7.12622        42.7905       0.293150        41.3646     
  1079.32        500.000                 NaN   2.94351       0.584250        4.89779                 NaN   7.12638        42.7897       0.293094        41.3653     
  1078.32        500.000                 NaN   2.87221       0.617576        4.93578                 NaN   7.12653        42.7889       0.293042        41.3660     
  1077.32        500.000                 NaN   2.80346       0.649660        4.97244                 NaN   7.12666        42.7881       0.292994        41.3667     
  1076.31        500.000                 NaN   2.73715       0.680566        5.00784                 NaN   7.12678        42.7873       0.292950        41.3674     
  1075.31        500.000                 NaN   2.67313       0.710359        5.04204                 NaN   7.12688        42.7865       0.292909        41.3681     
  1074.30        500.000                 NaN   2.61132       0.739095        5.07508                 NaN   7.12698        42.7858       0.292872        41.3688     
  1073.30        500.000                 NaN   2.55160       0.766829        5.10701                 NaN   7.12706        42.7851       0.292837        41.3695     
  1072.30        500.000                 NaN   2.49388       0.793607        5.13789                 NaN   7.12713        42.7844       0.292806        41.3702     
  1071.29        500.000                 NaN   2.43807       0.819487        5.16774                 NaN   7.12719        42.7838       0.292777        41.3709     
  1070.29        500.000                 NaN   2.38409       0.844509        5.19662                 NaN   7.12725        42.7831       0.292752        41.3716     
  1069.28        500.000                 NaN   2.33185       0.868717        5.22456                 NaN   7.12729        42.7825       0.292728        41.3723     
  1068.28        500.000                 NaN   2.28129       0.892148        5.25158                 NaN   7.12732        42.7819       0.292708        41.3730     
  1067.28        500.000                 NaN   3.14715        5.27775                 NaN            NaN   7.12735        42.7813       0.292689        41.3737     
  1066.27        500.000                 NaN   3.12171        5.30307                 NaN            NaN   7.12737        42.7808       0.292673        41.3744     
  1065.27        500.000                 NaN   3.09707        5.32757                 NaN            NaN   7.12738        42.7802       0.292659        41.3751     
  1064.26        500.000                 NaN   3.07323        5.35128                 NaN            NaN   7.12738        42.7797       0.292647        41.3758     
  1063.26        500.000                 NaN   3.05010        5.37426                 NaN            NaN   7.12738        42.7792       0.292637        41.3765     
  1062.25        500.000                 NaN   3.02773        5.39648                 NaN            NaN   7.12737        42.7786       0.292629        41.3771     
  1061.25        500.000                 NaN   3.00605        5.41800                 NaN            NaN   7.12736        42.7781       0.292622        41.3778     
  1060.25        500.000                 NaN   2.98505        5.43883                 NaN            NaN   7.12734        42.7777       0.292617        41.3785     
  1059.24        500.000                 NaN   2.96471        5.45900                 NaN            NaN   7.12731        42.7772       0.292614        41.3792     
  1058.24        500.000                 NaN   2.94501        5.47852                 NaN            NaN   7.12728        42.7767       0.292612        41.3799     
  1057.23        500.000                 NaN   2.92594        5.49741                 NaN            NaN   7.12725        42.7763       0.292611        41.3805     
  1056.23        500.000                 NaN   2.91519        5.50838                 NaN            NaN   7.12749        42.7751       0.292526        41.3813     
  1055.23        500.000                 NaN   2.90879        5.51523                 NaN            NaN   7.12789        42.7736       0.292391        41.3821     
  1054.22        500.000                 NaN   2.90218        5.52231                 NaN            NaN   7.12829        42.7720       0.292255        41.3829     
  1053.22        500.000                 NaN   2.89535        5.52961                 NaN            NaN   7.12870        42.7705       0.292117        41.3837     
  1052.21        500.000                 NaN   2.88831        5.53714                 NaN            NaN   7.12911        42.7689       0.291978        41.3846     
  1051.21        500.000                 NaN   6.74053                 NaN            NaN  0.989853        6.94136        43.1690       0.358122        41.8012     
  1050.21        500.000                 NaN   6.73483                 NaN            NaN  0.994335        6.94187        43.1668       0.357992        41.8042     
  1049.20        500.000                 NaN   6.72892                 NaN            NaN  0.998967        6.94237        43.1646       0.357865        41.8073     
  1048.20        500.000                 NaN   6.72278                 NaN            NaN   1.00375        6.94286        43.1624       0.357742        41.8105     
  1047.19        500.000                 NaN   6.71643                 NaN            NaN   1.00869        6.94334        43.1602       0.357622        41.8137     
  1046.19        500.000                 NaN   6.70984                 NaN            NaN   1.01379        6.94382        43.1580       0.357506        41.8170     
  1045.18        500.000                 NaN   6.70303                 NaN            NaN   1.01904        6.94429        43.1558       0.357392        41.8204     
  1044.18        500.000                 NaN   6.69599                 NaN            NaN   1.02445        6.94476        43.1536       0.357283        41.8239     
  1043.18        500.000                 NaN   6.68870                 NaN            NaN   1.03004        6.94521        43.1514       0.357178        41.8275     
  1042.17        500.000                 NaN   6.68122                 NaN            NaN   1.03576        6.94568        43.1492       0.357072        41.8311     
  1041.17        500.000                 NaN   6.61019                 NaN            NaN   1.08551        6.94595        43.1458       0.356961        41.8556     
  1040.16        500.000                 NaN   6.60146                 NaN            NaN   1.09210        6.94639        43.1435       0.356864        41.8597     
  1039.16        500.000                 NaN   6.58587                 NaN            NaN   1.10135        6.94474        43.1462       0.357449        41.8643     
  1038.16        500.000                 NaN   6.57035                 NaN            NaN   1.11052        6.94307        43.1490       0.358045        41.8690     
  1037.15        500.000                 NaN   6.55508                 NaN            NaN   1.11954        6.94141        43.1518       0.358631        41.8735     
  1036.15        500.000                 NaN   6.53610                 NaN            NaN   1.13055        6.93914        43.1559       0.359428        41.8789     
  1035.14        500.000                 NaN   6.50382                 NaN            NaN   1.14873        6.93466        43.1647       0.360973        41.8871     
  1034.14        500.000                 NaN   6.50791                 NaN            NaN   1.14893        6.93768        43.1567       0.359984        41.8888     
  1033.14        500.000                 NaN   6.48173                 NaN            NaN   1.16419        6.93454        43.1625       0.361079        41.8959     
  1032.13        500.000                 NaN   6.45679                 NaN            NaN   1.17876        6.93156        43.1680       0.362116        41.9028     
  1031.13        500.000                 NaN   6.43276                 NaN            NaN   1.19280        6.92871        43.1731       0.363110        41.9095     
  1030.12        500.000                 NaN   6.40953                 NaN            NaN   1.20639        6.92598        43.1781       0.364066        41.9160     
  1029.12        500.000                 NaN   6.38705                 NaN            NaN   1.21956        6.92334        43.1828       0.364989        41.9223     
  1028.12        500.000                 NaN   6.36525                 NaN            NaN   1.23235        6.92081        43.1873       0.365879        41.9284     
  1027.11        500.000                 NaN   6.34407                 NaN            NaN   1.24477        6.91835        43.1916       0.366740        41.9345     
  1026.11        500.000                 NaN   6.32341                 NaN            NaN   1.25691        6.91597        43.1958       0.367577        41.9404     
  1025.10        500.000                 NaN   6.30681                 NaN            NaN   1.26686        6.91424        43.1985       0.368193        41.9454     
  1024.10        500.000                 NaN   6.28866                 NaN            NaN   1.27762        6.91225        43.2018       0.368899        41.9507     
  1023.09        500.000                 NaN   6.27093                 NaN            NaN   1.28815        6.91031        43.2050       0.369585        41.9560     
  1022.09        500.000                 NaN   6.25361                 NaN            NaN   1.29844        6.90842        43.2081       0.370254        41.9611     
  1021.09        500.000                 NaN   6.23666                 NaN            NaN   1.30852        6.90659        43.2111       0.370905        41.9662     
  1020.08        500.000                 NaN   6.22010                 NaN            NaN   1.31838        6.90481        43.2140       0.371539        41.9712     
  1019.08        500.000                 NaN   6.20387                 NaN            NaN   1.32806        6.90308        43.2168       0.372156        41.9761     
  1018.07        500.000                 NaN   6.18804                 NaN            NaN   1.33752        6.90138        43.2194       0.372752        41.9809     
  1017.07        500.000                 NaN   6.17245                 NaN            NaN   1.34681        6.89975        43.2220       0.373346        41.9857     
  1016.07        500.000                 NaN   6.15724                 NaN            NaN   1.35591        6.89815        43.2245       0.373917        41.9903     
  1015.06        500.000                 NaN   6.14227                 NaN            NaN   1.36487        6.89658        43.2269       0.374480        41.9949     
  1014.06        500.000                 NaN   6.16321                 NaN            NaN   1.35502        6.90122        43.2153       0.372924        41.9923     
  1013.05        500.000                 NaN   6.15355                 NaN            NaN   1.36120        6.90058        43.2156       0.373170        41.9958     
  1012.05        500.000                 NaN   6.14414                 NaN            NaN   1.36726        6.89997        43.2159       0.373405        41.9993     
  1011.05        500.000                 NaN   6.13497                 NaN            NaN   1.37318        6.89939        43.2160       0.373627        42.0028     
  1010.04        500.000                 NaN   6.09521                 NaN            NaN   1.39517        6.89353        43.2279       0.375666        42.0125     
  1009.04        500.000                 NaN   6.06183                 NaN            NaN   1.41349        6.88863        43.2381       0.377363        42.0206     
  1008.03        500.000                 NaN   6.05010                 NaN            NaN   1.42068        6.88756        43.2394       0.377757        42.0245     
  1007.03        500.000                 NaN   6.03856                 NaN            NaN   1.42777        6.88652        43.2407       0.378140        42.0283     
  1006.02        500.000                 NaN   6.02723                 NaN            NaN   1.43474        6.88551        43.2418       0.378513        42.0322     
  1005.02        500.000                 NaN   6.01608                 NaN            NaN   1.44162        6.88452        43.2429       0.378878        42.0360     
  1004.02        500.000                 NaN   6.00510                 NaN            NaN   1.44840        6.88356        43.2440       0.379235        42.0397     
  1003.01        500.000                 NaN   5.99429                 NaN            NaN   1.45507        6.88263        43.2450       0.379583        42.0434     
  1002.01        500.000                 NaN   5.98367                 NaN            NaN   1.46165        6.88172        43.2460       0.379924        42.0471     
  1001.00        500.000                 NaN   5.97317                 NaN            NaN   1.46815        6.88082        43.2469       0.380259        42.0507     
  1000.00        500.000                 NaN   5.96285                 NaN            NaN   1.47456        6.87995        43.2477       0.380586        42.0543     
