|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/LAR/LAR_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1152.62        500.000                 NaN   6.92302        4.47098                 NaN            NaN   7.33168        40.8715       0.543054        39.8597     
  1151.62        500.000                 NaN   6.19163        5.15845                 NaN            NaN   7.28534        40.9495       0.562231        39.8528     
  1150.62        500.000                 NaN   6.07917        5.27258                 NaN            NaN   7.28718        40.9465       0.561480        39.8530     
  1149.61        500.000                 NaN   11.3542                 NaN            NaN            NaN   7.29076        40.9412       0.560634        39.8533     
  1148.61        500.000                 NaN   11.3564                 NaN            NaN            NaN   7.29269        40.9376       0.559727        39.8536     
  1147.60        500.000                 NaN   11.3586                 NaN            NaN            NaN   7.29465        40.9340       0.558800        39.8540     
  1146.60        500.000                 NaN   11.3608                 NaN            NaN            NaN   7.29658        40.9304       0.557887        39.8543     
  1145.60        500.000                 NaN   11.3654                 NaN            NaN            NaN   7.29994        40.9235       0.556026        39.8551     
  1144.59        500.000                 NaN   11.3655                 NaN            NaN            NaN   7.30062        40.9229       0.555957        39.8551     
  1143.59        500.000                 NaN   11.3679                 NaN            NaN            NaN   7.30268        40.9190       0.554970        39.8555     
  1142.58        500.000                 NaN   11.3704                 NaN            NaN            NaN   7.30476        40.9151       0.553964        39.8558     
  1141.58        500.000                 NaN   11.3710                 NaN            NaN            NaN   7.30575        40.9137       0.553675        39.8559     
  1140.58        500.000                 NaN   11.3707                 NaN            NaN            NaN   7.30618        40.9136       0.553739        39.8559     
  1139.57        500.000                 NaN   11.3701                 NaN            NaN            NaN   7.30648        40.9137       0.553885        39.8558     
  1138.57        500.000                 NaN   11.3696                 NaN            NaN            NaN   7.30676        40.9139       0.554037        39.8557     
  1137.56        500.000                 NaN   11.3691                 NaN            NaN            NaN   7.30703        40.9142       0.554198        39.8556     
  1136.56        500.000                 NaN   11.3688                 NaN            NaN            NaN   7.30746        40.9140       0.554241        39.8555     
  1135.55        500.000                 NaN   11.3705                 NaN            NaN            NaN   7.30901        40.9112       0.553549        39.8558     
  1134.55        500.000                 NaN   11.3722                 NaN            NaN            NaN   7.31059        40.9083       0.552842        39.8561     
  1133.55        500.000                 NaN   11.3739                 NaN            NaN            NaN   7.31218        40.9054       0.552122        39.8563     
  1132.54        500.000                 NaN   11.3757                 NaN            NaN            NaN   7.31378        40.9025       0.551394        39.8566     
  1131.54        500.000                 NaN   11.3775                 NaN            NaN            NaN   7.31540        40.8996       0.550657        39.8569     
  1130.53        500.000                 NaN   11.3793                 NaN            NaN            NaN   7.31706        40.8965       0.549896        39.8572     
  1129.53        500.000                 NaN   4.04821        7.34064                 NaN            NaN   7.32280        40.8833       0.546106        39.8589     
  1128.53        500.000                 NaN   11.3829                 NaN            NaN            NaN   7.32035        40.8905       0.548388        39.8578     
  1127.52        500.000                 NaN   7.61887        3.77634                 NaN            NaN   7.32820        40.8732       0.543578        39.8598     
  1126.52        500.000                 NaN   7.45258        3.94446                 NaN            NaN   7.32988        40.8701       0.542818        39.8601     
  1125.51        500.000                 NaN   11.4002                 NaN            NaN            NaN   7.33256        40.8651       0.541558        39.8606     
  1124.51        500.000                 NaN   3.49841        7.89989                 NaN            NaN   7.33147        40.8676       0.542194        39.8604     
  1123.51        500.000                 NaN   6.30207        5.12039                 NaN            NaN   7.35646        40.8254       0.531379        39.8643     
  1122.50        500.000                 NaN   6.27850        5.14492                 NaN            NaN   7.35727        40.8238       0.531001        39.8645     
  1121.50        500.000                 NaN   6.25493        5.16943                 NaN            NaN   7.35807        40.8223       0.530625        39.8647     
  1120.49        500.000                 NaN   11.4092                 NaN            NaN            NaN   7.34081        40.8502       0.537818        39.8620     
  1119.49        500.000                 NaN   6.20671        5.21955                 NaN            NaN   7.35966        40.8192       0.529873        39.8650     
  1118.49        500.000                 NaN   6.18216        5.24505                 NaN            NaN   7.36045        40.8177       0.529496        39.8652     
  1117.48        500.000                 NaN   2.69494        8.71695                 NaN            NaN   7.34373        40.8452       0.536586        39.8626     
  1116.48        500.000                 NaN   11.4159                 NaN            NaN            NaN   7.34693        40.8391       0.535016        39.8631     
  1115.47        500.000                 NaN   11.4138                 NaN            NaN            NaN   7.34626        40.8414       0.535752        39.8628     
  1114.47        500.000                 NaN   11.4115                 NaN            NaN            NaN   7.34524        40.8442       0.536629        39.8624     
  1113.46        500.000                 NaN   11.4117                 NaN            NaN            NaN   7.34698        40.8425       0.536328        39.8625     
  1112.46        500.000                 NaN   11.4181                 NaN            NaN            NaN   7.35065        40.8338       0.533834        39.8636     
  1111.46        500.000                 NaN   11.4025                 NaN            NaN            NaN   7.34045        40.8563       0.539920        39.8608     
  1110.45        500.000                 NaN   3.81312        7.61212                 NaN            NaN   7.35574        40.8233       0.531081        39.8647     
  1109.45        500.000                 NaN   3.85180        7.57168                 NaN            NaN   7.35807        40.8220       0.531678        39.8648     
  1108.44        500.000                 NaN   6.19013        5.23658                 NaN            NaN   7.36180        40.8167       0.529658        39.8652     
  1107.44        500.000                 NaN   6.15991        5.26781                 NaN            NaN   7.36261        40.8151       0.529263        39.8654     
  1106.44        500.000                 NaN   6.12918        5.29955                 NaN            NaN   7.36343        40.8134       0.528869        39.8655     
  1105.43        500.000                 NaN   6.09796        5.33179                 NaN            NaN   7.36424        40.8118       0.528475        39.8657     
  1104.43        500.000                 NaN   6.06622        5.36454                 NaN            NaN   7.36505        40.8102       0.528080        39.8659     
  1103.42        500.000                 NaN   6.03397        5.39780                 NaN            NaN   7.36586        40.8086       0.527686        39.8661     
  1102.42        500.000                 NaN   6.00120        5.43159                 NaN            NaN   7.36667        40.8070       0.527293        39.8662     
  1101.42        500.000                 NaN   5.96789        5.46591                 NaN            NaN   7.36747        40.8054       0.526900        39.8664     
  1100.41        500.000                 NaN   5.93405        5.50077                 NaN            NaN   7.36828        40.8038       0.526507        39.8666     
  1099.41        500.000                 NaN   5.89966        5.53618                 NaN            NaN   7.36908        40.8022       0.526116        39.8668     
  1098.40        500.000                 NaN   5.86471        5.57214                 NaN            NaN   7.36987        40.8006       0.525724        39.8670     
  1097.40        500.000                 NaN   5.82919        5.60867                 NaN            NaN   7.37067        40.7990       0.525334        39.8671     
  1096.39        500.000                 NaN   5.79312        5.64575                 NaN            NaN   7.37146        40.7974       0.524945        39.8673     
  1095.39        500.000                 NaN   5.75649        5.68339                 NaN            NaN   7.37225        40.7958       0.524557        39.8675     
  1094.39        500.000                 NaN   5.71927        5.72162                 NaN            NaN   7.37303        40.7942       0.524170        39.8677     
  1093.38        500.000                 NaN   5.68148        5.76042                 NaN            NaN   7.37381        40.7926       0.523785        39.8679     
  1092.38        500.000                 NaN   5.64310        5.79980                 NaN            NaN   7.37459        40.7911       0.523401        39.8680     
  1091.37        500.000                 NaN   5.48239       0.755983E-001   5.88542                 NaN   7.37507        40.7902       0.523176        39.8682     
  1090.37        500.000                 NaN   5.32513       0.149979        5.96875                 NaN   7.37552        40.7894       0.522971        39.8683     
  1089.37        500.000                 NaN   5.17476       0.220982        6.04855                 NaN   7.37593        40.7887       0.522779        39.8683     
  1088.36        500.000                 NaN   5.03086       0.288811        6.12502                 NaN   7.37631        40.7880       0.522600        39.8684     
  1087.36        500.000                 NaN   4.89302       0.353675        6.19837                 NaN   7.37667        40.7873       0.522434        39.8685     
  1086.35        500.000                 NaN   4.76087       0.415739        6.26879                 NaN   7.37701        40.7867       0.522279        39.8686     
  1085.35        500.000                 NaN   4.63410       0.475178        6.33644                 NaN   7.37732        40.7862       0.522134        39.8687     
  1084.35        500.000                 NaN   4.51241       0.532124        6.40149                 NaN   7.37760        40.7856       0.522000        39.8687     
  1083.34        500.000                 NaN   4.39545       0.586777        6.46407                 NaN   7.37787        40.7852       0.521876        39.8688     
  1082.34        500.000                 NaN   4.28303       0.639193        6.52433                 NaN   7.37812        40.7847       0.521760        39.8689     
  1081.33        500.000                 NaN   4.17488       0.689537        6.58238                 NaN   7.37835        40.7843       0.521654        39.8689     
  1080.33        500.000                 NaN   4.07076       0.737921        6.63833                 NaN   7.37856        40.7839       0.521555        39.8690     
  1079.32        500.000                 NaN   3.97050       0.784440        6.69228                 NaN   7.37876        40.7835       0.521464        39.8690     
  1078.32        500.000                 NaN   3.87386       0.829202        6.74433                 NaN   7.37894        40.7832       0.521380        39.8691     
  1077.32        500.000                 NaN   3.78068       0.872300        6.79458                 NaN   7.37911        40.7829       0.521303        39.8691     
  1076.31        500.000                 NaN   3.69080       0.913817        6.84310                 NaN   7.37926        40.7826       0.521233        39.8691     
  1075.31        500.000                 NaN   3.60404       0.953842        6.88998                 NaN   7.37940        40.7824       0.521169        39.8692     
  1074.30        500.000                 NaN   3.52026       0.992449        6.93528                 NaN   7.37952        40.7821       0.521111        39.8692     
  1073.30        500.000                 NaN   3.43932        1.02971        6.97908                 NaN   7.37964        40.7819       0.521059        39.8693     
  1072.30        500.000                 NaN   3.36110        1.06569        7.02142                 NaN   7.37974        40.7817       0.521012        39.8693     
  1071.29        500.000                 NaN   3.28545        1.10047        7.06238                 NaN   7.37983        40.7816       0.520970        39.8693     
  1070.29        500.000                 NaN   3.21229        1.13410        7.10200                 NaN   7.37992        40.7814       0.520933        39.8694     
  1069.28        500.000                 NaN   3.14149        1.16663        7.14033                 NaN   7.37999        40.7813       0.520900        39.8694     
  1068.28        500.000                 NaN   3.07296        1.19812        7.17742                 NaN   7.38005        40.7812       0.520872        39.8694     
  1067.28        500.000                 NaN   4.23522        7.21334                 NaN            NaN   7.38011        40.7811       0.520848        39.8694     
  1066.27        500.000                 NaN   4.20050        7.24810                 NaN            NaN   7.38016        40.7810       0.520828        39.8694     
  1065.27        500.000                 NaN   4.16689        7.28175                 NaN            NaN   7.38019        40.7809       0.520812        39.8695     
  1064.26        500.000                 NaN   4.13435        7.31431                 NaN            NaN   7.38023        40.7808       0.520799        39.8695     
  1063.26        500.000                 NaN   4.10280        7.34588                 NaN            NaN   7.38025        40.7808       0.520790        39.8695     
  1062.25        500.000                 NaN   4.07228        7.37642                 NaN            NaN   7.38027        40.7807       0.520784        39.8695     
  1061.25        500.000                 NaN   4.04270        7.40600                 NaN            NaN   7.38028        40.7807       0.520781        39.8695     
  1060.25        500.000                 NaN   4.01406        7.43463                 NaN            NaN   7.38029        40.7807       0.520780        39.8695     
  1059.24        500.000                 NaN   3.98632        7.46236                 NaN            NaN   7.38029        40.7807       0.520783        39.8696     
  1058.24        500.000                 NaN   3.95947        7.48920                 NaN            NaN   7.38029        40.7807       0.520788        39.8696     
  1057.23        500.000                 NaN   3.93345        7.51519                 NaN            NaN   7.38028        40.7807       0.520795        39.8696     
  1056.23        500.000                 NaN   3.91872        7.53035                 NaN            NaN   7.38055        40.7801       0.520653        39.8697     
  1055.23        500.000                 NaN   3.90987        7.53988                 NaN            NaN   7.38099        40.7790       0.520421        39.8698     
  1054.22        500.000                 NaN   3.90072        7.54972                 NaN            NaN   7.38144        40.7780       0.520186        39.8699     
  1053.22        500.000                 NaN   3.89128        7.55986                 NaN            NaN   7.38188        40.7770       0.519950        39.8701     
  1052.21        500.000                 NaN   3.88153        7.57031                 NaN            NaN   7.38234        40.7759       0.519711        39.8702     
  1051.21        500.000                 NaN   9.06508                 NaN            NaN   1.61593        7.19319        41.1876       0.637921        40.3003     
  1050.21        500.000                 NaN   9.05647                 NaN            NaN   1.62329        7.19376        41.1861       0.637701        40.3027     
  1049.20        500.000                 NaN   9.04753                 NaN            NaN   1.63089        7.19433        41.1846       0.637488        40.3051     
  1048.20        500.000                 NaN   9.03827                 NaN            NaN   1.63874        7.19489        41.1831       0.637281        40.3077     
  1047.19        500.000                 NaN   9.02868                 NaN            NaN   1.64683        7.19545        41.1817       0.637079        40.3103     
  1046.19        500.000                 NaN   9.01875                 NaN            NaN   1.65520        7.19599        41.1802       0.636886        40.3130     
  1045.18        500.000                 NaN   9.00848                 NaN            NaN   1.66381        7.19654        41.1787       0.636697        40.3158     
  1044.18        500.000                 NaN   8.99787                 NaN            NaN   1.67269        7.19707        41.1772       0.636514        40.3186     
  1043.18        500.000                 NaN   8.98689                 NaN            NaN   1.68185        7.19760        41.1757       0.636341        40.3216     
  1042.17        500.000                 NaN   8.97563                 NaN            NaN   1.69124        7.19814        41.1742       0.636166        40.3246     
  1041.17        500.000                 NaN   8.87121                 NaN            NaN   1.77256        7.19866        41.1727       0.635998        40.3488     
  1040.16        500.000                 NaN   8.85810                 NaN            NaN   1.78337        7.19918        41.1712       0.635839        40.3523     
  1039.16        500.000                 NaN   8.83601                 NaN            NaN   1.79852        7.19756        41.1746       0.636896        40.3564     
  1038.16        500.000                 NaN   8.81403                 NaN            NaN   1.81354        7.19590        41.1780       0.637972        40.3606     
  1037.15        500.000                 NaN   8.79241                 NaN            NaN   1.82832        7.19426        41.1814       0.639031        40.3646     
  1036.15        500.000                 NaN   8.76563                 NaN            NaN   1.84634        7.19199        41.1861       0.640468        40.3695     
  1035.14        500.000                 NaN   8.72030                 NaN            NaN   1.87611        7.18748        41.1956       0.643241        40.3773     
  1034.14        500.000                 NaN   8.72475                 NaN            NaN   1.87647        7.19064        41.1884       0.641489        40.3782     
  1033.14        500.000                 NaN   8.68771                 NaN            NaN   1.90145        7.18749        41.1949       0.643459        40.3850     
  1032.13        500.000                 NaN   8.65241                 NaN            NaN   1.92530        7.18451        41.2010       0.645325        40.3914     
  1031.13        500.000                 NaN   8.61840                 NaN            NaN   1.94830        7.18167        41.2068       0.647114        40.3977     
  1030.12        500.000                 NaN   8.58551                 NaN            NaN   1.97056        7.17894        41.2124       0.648836        40.4037     
  1029.12        500.000                 NaN   8.55367                 NaN            NaN   1.99213        7.17631        41.2178       0.650497        40.4096     
  1028.12        500.000                 NaN   8.52279                 NaN            NaN   2.01308        7.17377        41.2230       0.652100        40.4153     
  1027.11        500.000                 NaN   8.49278                 NaN            NaN   2.03344        7.17133        41.2280       0.653653        40.4208     
  1026.11        500.000                 NaN   8.46350                 NaN            NaN   2.05332        7.16895        41.2328       0.655162        40.4262     
  1025.10        500.000                 NaN   8.43987                 NaN            NaN   2.06964        7.16724        41.2362       0.656275        40.4308     
  1024.10        500.000                 NaN   8.41409                 NaN            NaN   2.08727        7.16526        41.2402       0.657550        40.4356     
  1023.09        500.000                 NaN   8.38890                 NaN            NaN   2.10453        7.16334        41.2441       0.658790        40.4404     
  1022.09        500.000                 NaN   8.36429                 NaN            NaN   2.12140        7.16147        41.2478       0.659999        40.4450     
  1021.09        500.000                 NaN   8.34020                 NaN            NaN   2.13793        7.15966        41.2514       0.661175        40.4496     
  1020.08        500.000                 NaN   8.31665                 NaN            NaN   2.15410        7.15789        41.2550       0.662321        40.4541     
  1019.08        500.000                 NaN   8.29357                 NaN            NaN   2.16997        7.15618        41.2584       0.663437        40.4585     
  1018.07        500.000                 NaN   8.27104                 NaN            NaN   2.18549        7.15450        41.2617       0.664514        40.4628     
  1017.07        500.000                 NaN   8.24886                 NaN            NaN   2.20074        7.15289        41.2649       0.665591        40.4670     
  1016.07        500.000                 NaN   8.22722                 NaN            NaN   2.21567        7.15131        41.2680       0.666624        40.4712     
  1015.06        500.000                 NaN   8.20590                 NaN            NaN   2.23037        7.14976        41.2711       0.667643        40.4753     
  1014.06        500.000                 NaN   8.23432                 NaN            NaN   2.21430        7.15454        41.2602       0.664874        40.4718     
  1013.05        500.000                 NaN   8.22036                 NaN            NaN   2.22446        7.15393        41.2612       0.665328        40.4747     
  1012.05        500.000                 NaN   8.20675                 NaN            NaN   2.23441        7.15336        41.2621       0.665760        40.4777     
  1011.05        500.000                 NaN   8.19346                 NaN            NaN   2.24414        7.15283        41.2629       0.666171        40.4805     
  1010.04        500.000                 NaN   8.13792                 NaN            NaN   2.28001        7.14690        41.2754       0.669829        40.4899     
  1009.04        500.000                 NaN   8.09111                 NaN            NaN   2.31018        7.14195        41.2862       0.672876        40.4977     
  1008.03        500.000                 NaN   8.07432                 NaN            NaN   2.32200        7.14091        41.2881       0.673593        40.5010     
  1007.03        500.000                 NaN   8.05778                 NaN            NaN   2.33364        7.13990        41.2900       0.674290        40.5044     
  1006.02        500.000                 NaN   8.04155                 NaN            NaN   2.34510        7.13892        41.2918       0.674972        40.5076     
  1005.02        500.000                 NaN   8.02555                 NaN            NaN   2.35640        7.13796        41.2936       0.675636        40.5109     
  1004.02        500.000                 NaN   8.00981                 NaN            NaN   2.36753        7.13703        41.2953       0.676288        40.5141     
  1003.01        500.000                 NaN   7.99431                 NaN            NaN   2.37851        7.13613        41.2969       0.676924        40.5172     
  1002.01        500.000                 NaN   7.97906                 NaN            NaN   2.38932        7.13524        41.2985       0.677546        40.5203     
  1001.00        500.000                 NaN   7.96399                 NaN            NaN   2.40001        7.13438        41.3001       0.678159        40.5234     
  1000.00        500.000                 NaN   7.94916                 NaN            NaN   2.41054        7.13354        41.3016       0.678755        40.5264     
