|6.6.6
Archiving\03_Data\eqfrac/QFM/TAY13/TAY13_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1289.59        2500.00        1.10010                 NaN   84.9990                 NaN            NaN   2.20058        1.83003                 NaN   1.84603        8.02429                 NaN            NaN
  1288.12        2500.00       0.976598                 NaN   86.5892                 NaN            NaN   1.99552        1.60665                 NaN   1.65493        7.17709                 NaN            NaN
  1286.65        2500.00       0.903597                 NaN   87.3707                 NaN            NaN   1.50590        1.89570                 NaN   1.56692        6.75716                 NaN            NaN
  1285.18        2500.00       0.773791                 NaN   89.2259                 NaN            NaN   1.27108        1.62147                 NaN   1.34209        5.76573                 NaN            NaN
  1283.71        2500.00        1.13931                 NaN   84.4476                 NaN            NaN   2.30334        1.82561                 NaN   1.96151        8.32260                 NaN            NaN
  1282.24        2500.00       0.294876                 NaN   95.1614                 NaN            NaN  0.754407       0.553854                 NaN  0.578723        2.65673                 NaN            NaN
  1280.77        2500.00       0.643670                 NaN   91.3401                 NaN            NaN   1.32243       0.973398                 NaN   1.09665        4.62377                 NaN            NaN
  1279.30        2500.00       0.504915                 NaN   92.7701                 NaN            NaN  0.808712        1.13193                 NaN  0.909757        3.87460                 NaN            NaN
  1277.83        2500.00       0.552650                 NaN   92.1467                 NaN            NaN  0.873333        1.21186                 NaN  0.993007        4.22244                 NaN            NaN
  1276.36        2500.00       0.532120                 NaN   92.4237                 NaN            NaN   1.17160       0.832249                 NaN  0.960575        4.07977                 NaN            NaN
  1274.89        2500.00       0.482543                 NaN   93.1997                 NaN            NaN  0.748014        1.04179                 NaN  0.862961        3.66498                 NaN            NaN
  1273.42        2500.00       0.818700                 NaN   88.9339                 NaN            NaN   1.61754        1.25683                 NaN   1.43519        5.93781                 NaN            NaN
  1271.95        2500.00       0.486251E-001            NaN   99.1124                 NaN            NaN  0.111397       0.549591E-001            NaN  0.863658E-001  0.586253                 NaN            NaN
  1270.48        2500.00       0.766133E-001            NaN   98.8081                 NaN            NaN  0.196140       0.783360E-001            NaN  0.154143       0.644049       0.426506E-001            NaN
  1269.01        2500.00       0.749896                 NaN   88.5198                 NaN            NaN   2.03701        1.05431                 NaN   1.45464        6.18436                 NaN            NaN
  1267.54        2500.00       0.580601       0.101214        91.0725                 NaN            NaN   1.36952       0.951648                 NaN   1.18673        4.73778                 NaN            NaN
  1266.07        2500.00       0.589995E-001            NaN   97.8238                 NaN            NaN  0.286886       0.224397                 NaN  0.219217        1.34612       0.405916E-001            NaN
  1264.60        2500.00       0.229726                 NaN   90.6187                 NaN            NaN  0.967506        1.46375                 NaN   1.17751        5.16434       0.378437                 NaN
  1263.13        2500.00       0.214961                 NaN   90.1950                 NaN            NaN  0.937377        1.65671                 NaN   1.24197        5.34289       0.411109                 NaN
  1261.66        2500.00       0.196431E-001            NaN   99.5239                 NaN            NaN  0.292055E-001            NaN            NaN  0.561763E-001  0.371074                 NaN            NaN
  1260.19        2500.00       0.176157E-001            NaN   97.2692                 NaN            NaN  0.247454       0.526242                 NaN  0.303074        1.51427       0.122132                 NaN
  1258.72        2500.00       0.431370E-001            NaN   98.5213                 NaN            NaN  0.148285       0.246413                 NaN  0.209137       0.759385       0.723212E-001            NaN
  1257.25        2500.00       0.156209                 NaN   89.7182                 NaN            NaN   1.82768       0.835734                 NaN   1.23044        5.81877       0.413002                 NaN
  1255.78        2500.00       0.106188                 NaN   94.8798                 NaN            NaN  0.449023       0.852413                 NaN  0.628895        2.87482       0.208864                 NaN
  1254.31        2500.00       0.760588E-001            NaN   96.4880                 NaN            NaN  0.301386       0.576425                 NaN  0.430060        1.98496       0.143069                 NaN
  1252.84        2500.00                 NaN            NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1251.37        2500.00       0.187201                 NaN   89.5909                 NaN            NaN  0.875270        1.78911                 NaN   1.27882        5.85125       0.427407                 NaN
  1249.90        2500.00                 NaN            NaN   90.4213                 NaN            NaN  0.268842        2.14663                 NaN   1.30500        5.38492       0.473315                 NaN
  1248.43        2500.00                 NaN            NaN   98.7264                 NaN            NaN  0.530718                 NaN            NaN  0.501312E-001  0.683436       0.932652E-002            NaN
  1246.96        2500.00       0.164066                 NaN   98.8802                 NaN            NaN            NaN            NaN            NaN  0.214406       0.680932       0.604361E-001            NaN
  1245.49        2500.00       0.191097                 NaN   95.8447                 NaN            NaN   1.03220                 NaN            NaN  0.384258        2.45175       0.959722E-001            NaN
  1244.02        2500.00       0.357988                 NaN   95.0495                 NaN            NaN  0.930277                 NaN            NaN  0.580658        2.91850       0.163074                 NaN
  1242.55        2500.00       0.441129E-002            NaN   99.3896                 NaN            NaN  0.356144E-001  0.128637                 NaN  0.757737E-001  0.341188       0.247650E-001            NaN
  1241.08        2500.00       0.592510E-001            NaN   99.1513                 NaN            NaN  0.168924       0.561777E-002            NaN  0.102424       0.485278       0.271653E-001            NaN
  1239.61        2500.00       0.184620                 NaN   98.1214                 NaN            NaN  0.162077                 NaN            NaN  0.230047        1.24665       0.552122E-001            NaN
  1238.14        2500.00       0.222645                 NaN   93.2499                 NaN            NaN   1.07575       0.668724                 NaN  0.805996        3.73235       0.244669                 NaN
  1236.67        2500.00       0.266113                 NaN   96.6049                 NaN            NaN  0.551149E-001  0.641713                 NaN  0.386145        1.95625       0.897904E-001            NaN
  1235.20        2500.00       0.541187E-001            NaN   97.9291                 NaN            NaN  0.575741                 NaN            NaN  0.314068        1.04277       0.841623E-001            NaN
  1233.73        2500.00                 NaN            NaN   97.3915                 NaN            NaN  0.548808       0.284723E-001            NaN  0.279247        1.66104       0.909695E-001            NaN
  1232.26        2500.00       0.259701E-001            NaN   97.5922                 NaN            NaN  0.422759       0.192181                 NaN  0.293978        1.37729       0.956406E-001            NaN
  1230.79        2500.00       0.179590                 NaN   97.7965                 NaN            NaN  0.279291       0.158175                 NaN  0.271254        1.27023       0.450029E-001            NaN
  1229.32        2500.00       0.618112E-001            NaN   99.1194                 NaN            NaN  0.168681                 NaN            NaN  0.105118       0.517943       0.270149E-001            NaN
  1227.85        2500.00                 NaN            NaN   98.9855                 NaN            NaN  0.371949E-001  0.451943E-001  0.553061E-005  0.806358E-001  0.491574       0.266274E-002  0.357223     
  1226.38        2500.00       0.133025                 NaN   97.9410                 NaN            NaN  0.196312       0.271781E-004            NaN  0.188052       0.940329       0.568914E-001  0.544409     
  1224.91        2500.00        5.48311                 NaN            NaN            NaN            NaN  0.169254        8.29828                 NaN   8.44085        46.4611       0.596140        30.5513     
  1223.44        2500.00        5.43810                 NaN            NaN            NaN            NaN   8.28203       0.237001                 NaN   8.44649        46.4491       0.613532        30.5338     
  1221.97        2500.00        5.42920                 NaN            NaN            NaN            NaN  0.293336        8.22053                 NaN   8.44903        46.4494       0.624206        30.5343     
  1220.50        2500.00        5.40218                 NaN            NaN            NaN            NaN  0.354637        8.18258                 NaN   8.45315        46.4435       0.638175        30.5258     
  1219.03        2500.00        5.35452                 NaN            NaN            NaN            NaN  0.442030        8.15088                 NaN   8.45921        46.4310       0.655673        30.5066     
  1217.56        2500.00        5.34811                 NaN            NaN            NaN            NaN   8.10843       0.475844                 NaN   8.46142        46.4317       0.665976        30.5085     
  1216.09        2500.00        5.32194                 NaN            NaN            NaN            NaN  0.534185        8.07270                 NaN   8.46550        46.4259       0.679502        30.5003     
  1214.62        2500.00        5.29696                 NaN            NaN            NaN            NaN   8.03816       0.589995                 NaN   8.46949        46.4203       0.692584        30.4925     
  1213.15        2500.00        5.24352                 NaN            NaN            NaN            NaN   7.98606       0.706529                 NaN   8.47640        46.4067       0.710725        30.4701     
  1211.68        2500.00        5.24697                 NaN            NaN            NaN            NaN  0.700411        7.97058                 NaN   8.47750        46.4091       0.718619        30.4768     
  1210.21        2500.00        5.21794                 NaN            NaN            NaN            NaN   7.93268       0.765863                 NaN   8.48188        46.4026       0.732256        30.4668     
  1208.74        2500.00        5.16041                 NaN            NaN            NaN            NaN   7.86866       0.899847                 NaN   8.48950        46.3882       0.751169        30.4422     
  1207.27        2500.00        5.13304                 NaN            NaN            NaN            NaN   7.83151       0.962111                 NaN   8.49386        46.3820       0.764426        30.4331     
  1205.80        2500.00        5.10551                 NaN            NaN            NaN            NaN   1.02475        7.79434                 NaN   8.49826        46.3758       0.777635        30.4237     
  1204.33        2500.00        5.07802                 NaN            NaN            NaN            NaN   1.08693        7.75772                 NaN   8.50269        46.3695       0.790756        30.4144     
  1202.86        2500.00        5.05056                 NaN            NaN            NaN            NaN   1.14863        7.72165                 NaN   8.50713        46.3632       0.803787        30.4050     
  1201.39        2500.00        5.02315                 NaN            NaN            NaN            NaN   1.20992        7.68609                 NaN   8.51159        46.3569       0.816723        30.3956     
  1199.92        2500.00        4.99574                 NaN            NaN            NaN            NaN   7.65102        1.27085                 NaN   8.51608        46.3506       0.829585        30.3861     
  1198.45        2500.00        4.96792                 NaN            NaN            NaN            NaN   7.61563        1.33284                 NaN   8.52057        46.3442       0.842424        30.3764     
  1196.98        2500.00        4.94089                 NaN            NaN            NaN            NaN   1.39199        7.58208                 NaN   8.52511        46.3378       0.855047        30.3671     
  1195.51        2500.00        4.95465                 NaN            NaN            NaN            NaN   7.60435        1.33459                 NaN   8.52475        46.3417       0.860682        30.3792     
  1194.04        2500.00        4.92461                 NaN            NaN            NaN            NaN   1.40182        7.56740                 NaN   8.52960        46.3346       0.873711        30.3682     
  1192.57        2500.00        4.88863                 NaN            NaN            NaN            NaN   7.52398        1.48420                 NaN   8.53503        46.3263       0.887887        30.3540     
  1191.10        2500.00        4.86438                 NaN            NaN            NaN            NaN   1.53553        7.49485                 NaN   8.53941        46.3202       0.899557        30.3460     
  1189.63        2500.00        4.80436                 NaN            NaN            NaN            NaN   7.41751        1.68876                 NaN   8.54805        46.3054       0.917082        30.3188     
  1188.16        2500.00        4.80528                 NaN            NaN            NaN            NaN   1.66560        7.42505                 NaN   8.54919        46.3060       0.924760        30.3242     
  1186.69        2500.00        4.77552                 NaN            NaN            NaN            NaN   1.73064        7.39061                 NaN   8.55414        46.2988       0.937283        30.3130     
  1185.22        2500.00        4.74621                 NaN            NaN            NaN            NaN   7.35700        1.79440                 NaN   8.55908        46.2916       0.949612        30.3021     
  1183.75        2500.00        4.69607                 NaN            NaN            NaN            NaN   7.29392        1.91946                 NaN   8.56673        46.2791       0.964949        30.2798     
  1182.28        2500.00        4.66905                 NaN            NaN            NaN            NaN   7.26393        1.97654                 NaN   8.57144        46.2724       0.976687        30.2699     
  1180.81        2500.00        4.64213                 NaN            NaN            NaN            NaN   2.03336        7.23419                 NaN   8.57621        46.2657       0.988308        30.2601     
  1179.34        2500.00        4.61501                 NaN            NaN            NaN            NaN   7.20491        2.09017                 NaN   8.58098        46.2590       0.999886        30.2501     
  1177.87        2500.00        4.59746                 NaN            NaN            NaN            NaN   2.11407        7.19325                 NaN   8.58441        46.2549        1.01045        30.2454     
  1176.40        2500.00        4.56153                 NaN            NaN            NaN            NaN   7.14745        2.20214                 NaN   8.59055        46.2455        1.02259        30.2302     
  1174.93        2500.00        4.53789                 NaN            NaN            NaN            NaN   2.24028        7.13062                 NaN   8.59472        46.2400        1.03415        30.2224     
  1173.46        2500.00        4.50795                 NaN            NaN            NaN            NaN   2.30337        7.09973                 NaN   8.59993        46.2325        1.04591        30.2106     
  1171.99        2500.00        4.47867                 NaN            NaN            NaN            NaN   2.36503        7.06955                 NaN   8.60511        46.2250        1.05741        30.1992     
  1170.52        2500.00        4.45143                 NaN            NaN            NaN            NaN   2.42243        7.04101                 NaN   8.61009        46.2180        1.06834        30.1887     
  1169.05        2500.00        4.27296                 NaN            NaN            NaN            NaN   2.70686        6.88505                 NaN   8.64912        46.1769        1.17112        30.1380     
  1167.58        2500.00        4.40133                 NaN            NaN            NaN            NaN   6.98224        2.53419                 NaN   8.61988        46.2043        1.08844        30.1696     
  1166.11        2500.00        4.37448                 NaN            NaN            NaN            NaN   6.95484        2.59020                 NaN   8.62489        46.1972        1.09910        30.1593     
  1164.64        2500.00        4.34823                 NaN            NaN            NaN            NaN   6.92948        2.64345                 NaN   8.62983        46.1903        1.10957        30.1492     
  1163.17        2500.00        4.32176                 NaN            NaN            NaN            NaN   2.69384        6.90698                 NaN   8.63471        46.1834        1.12027        30.1390     
  1161.70        2500.00        4.29572                 NaN            NaN            NaN            NaN   2.74792        6.88093                 NaN   8.63972        46.1764        1.13044        30.1289     
  1160.23        2500.00        4.26964                 NaN            NaN            NaN            NaN   2.80195        6.85513                 NaN   8.64477        46.1693        1.14053        30.1187     
  1158.76        2500.00        4.24225                 NaN            NaN            NaN            NaN   6.82694        2.86059                 NaN   8.65006        46.1618        1.15067        30.1076     
  1157.29        2500.00        4.21694                 NaN            NaN            NaN            NaN   2.91130        6.80350                 NaN   8.65502        46.1550        1.16052        30.0978     
  1155.82        2500.00        4.19147                 NaN            NaN            NaN            NaN   6.77977        2.96278                 NaN   8.66003        46.1480        1.17027        30.0877     
  1154.35        2500.00        4.16515                 NaN            NaN            NaN            NaN   3.01605        6.75559                 NaN   8.66520        46.1407        1.18009        30.0772     
  1152.88        2500.00        4.13740                 NaN            NaN            NaN            NaN   6.72881        3.07448                 NaN   8.67061        46.1330        1.18992        30.0657     
  1151.41        2500.00        4.18842                 NaN            NaN            NaN            NaN   2.88746        6.78935                 NaN   8.66418        46.1542        1.20808        30.1083     
  1149.94        2500.00        4.08765                 NaN            NaN            NaN            NaN   3.17283        6.68514                 NaN   8.68063        46.1191        1.20868        30.0460     
  1148.47        2500.00        4.05895                 NaN            NaN            NaN            NaN   6.65741        3.23416                 NaN   8.68631        46.1110        1.21831        30.0338     
  1147.00        2500.00        4.03436                 NaN            NaN            NaN            NaN   6.63640        3.28247                 NaN   8.69134        46.1040        1.22743        30.0240     
  1145.53        2500.00        4.00756                 NaN            NaN            NaN            NaN   6.61228        3.33746                 NaN   8.69669        46.0964        1.23671        30.0128     
  1144.06        2500.00        4.00878                 NaN            NaN            NaN            NaN   3.30865        6.60668                 NaN   8.70422        46.0946        1.25297        30.0241     
  1142.59        2500.00        4.00866                 NaN            NaN            NaN            NaN   3.30909        6.60646                 NaN   8.70424        46.0946        1.25297        30.0240     
  1141.12        2500.00        3.92963                 NaN            NaN            NaN            NaN   6.54375        3.49624                 NaN   8.71284        46.0738        1.26344        29.9803     
  1139.65        2500.00        4.00884                 NaN            NaN            NaN            NaN   3.30830        6.60689                 NaN   8.70421        46.0947        1.25298        30.0241     
  1138.18        2500.00        3.86879                 NaN            NaN            NaN            NaN   3.58789        6.50496                 NaN   8.73415        46.0539        1.29164        29.9587     
  1136.71        2500.00        3.86878                 NaN            NaN            NaN            NaN   3.58788        6.50496                 NaN   8.73415        46.0539        1.29164        29.9587     
  1135.24        2500.00        3.86878                 NaN            NaN            NaN            NaN   3.58788        6.50496                 NaN   8.73415        46.0539        1.29164        29.9587     
  1133.77        2500.00        3.86878                 NaN            NaN            NaN            NaN   3.58788        6.50496                 NaN   8.73415        46.0539        1.29164        29.9587     
  1132.30        2500.00        3.79513                 NaN            NaN            NaN            NaN   3.73594        6.43386                 NaN   8.74855        46.0314        1.32249        29.9327     
  1130.83        2500.00        3.79513                 NaN            NaN            NaN            NaN   3.73594        6.43386                 NaN   8.74855        46.0314        1.32249        29.9326     
  1129.36        2500.00        3.79513                 NaN            NaN            NaN            NaN   3.73594        6.43386                 NaN   8.74855        46.0314        1.32249        29.9326     
  1127.89        2500.00        3.79513                 NaN            NaN            NaN            NaN   3.73594        6.43386                 NaN   8.74855        46.0314        1.32249        29.9326     
  1126.42        2500.00        3.72210                 NaN            NaN            NaN            NaN   3.89574        6.35148                 NaN   8.76276        46.0097        1.35205        29.9061     
  1124.95        2500.00        3.65227                 NaN            NaN            NaN            NaN   6.33131        4.02692                 NaN   8.78035        45.9883        1.35756        29.8632     
  1123.48        2500.00        3.65227                 NaN            NaN            NaN            NaN   6.33131        4.02692                 NaN   8.78035        45.9883        1.35756        29.8632     
  1122.01        2500.00        3.65227                 NaN            NaN            NaN            NaN   6.33131        4.02692                 NaN   8.78035        45.9883        1.35756        29.8632     
  1120.54        2500.00        3.57943                 NaN            NaN            NaN            NaN   4.18262        6.25599                 NaN   8.79517        45.9656        1.38531        29.8359     
  1119.07        2500.00        3.57943                 NaN            NaN            NaN            NaN   4.18262        6.25599                 NaN   8.79517        45.9656        1.38531        29.8359     
  1117.60        2500.00        3.57943                 NaN            NaN            NaN            NaN   4.18262        6.25599                 NaN   8.79517        45.9656        1.38531        29.8359     
  1116.13        2500.00        3.57943                 NaN            NaN            NaN            NaN   4.18262        6.25599                 NaN   8.79517        45.9656        1.38531        29.8359     
  1114.66        2500.00        3.55022                 NaN            NaN            NaN            NaN   4.19807        6.24843                 NaN   8.79774        45.9648        1.40941        29.8314     
  1113.19        2500.00        3.43399                 NaN            NaN            NaN            NaN   6.16074        4.47722                 NaN   8.82926        45.9195        1.41671        29.7626     
  1111.72        2500.00        3.43399                 NaN            NaN            NaN            NaN   6.16074        4.47722                 NaN   8.82926        45.9195        1.41671        29.7626     
  1110.25        2500.00        3.43399                 NaN            NaN            NaN            NaN   6.16074        4.47722                 NaN   8.82926        45.9195        1.41671        29.7626     
  1108.78        2500.00        3.40706                 NaN            NaN            NaN            NaN   6.15374        4.49134                 NaN   8.83175        45.9188        1.43894        29.7584     
  1107.31        2500.00        3.40706                 NaN            NaN            NaN            NaN   6.15374        4.49134                 NaN   8.83175        45.9188        1.43894        29.7584     
  1105.84        2500.00        3.36809                 NaN            NaN            NaN            NaN   4.61908        6.09324                 NaN   8.84351        45.8974        1.44099        29.7377     
  1104.37        2500.00        3.28844                 NaN            NaN            NaN            NaN   4.80923        6.03076                 NaN   8.85661        45.8717        1.44999        29.6933     
  1102.90        2500.00        3.26316                 NaN            NaN            NaN            NaN   6.01245        4.86096                 NaN   8.86279        45.8631        1.45621        29.6813     
  1101.43        2500.00        3.23856                 NaN            NaN            NaN            NaN   5.99337        4.91314                 NaN   8.86863        45.8547        1.46203        29.6695     
  1099.96        2500.00        3.21200                 NaN            NaN            NaN            NaN   5.97472        4.96799                 NaN   8.87513        45.8455        1.46802        29.6567     
  1098.49        2500.00        3.22040                 NaN            NaN            NaN            NaN   6.00100        4.92225                 NaN   8.87972        45.8480        1.46809        29.6605     
  1097.02        2500.00        3.16025                 NaN            NaN            NaN            NaN   5.93658        5.07676                 NaN   8.88777        45.8276        1.47960        29.6314     
  1095.55        2500.00        3.13476                 NaN            NaN            NaN            NaN   5.91803        5.13027                 NaN   8.89410        45.8186        1.48521        29.6190     
  1094.08        2500.00        3.10924                 NaN            NaN            NaN            NaN   5.90019        5.18328                 NaN   8.90041        45.8096        1.49076        29.6065     
  1092.61        2500.00        3.08398                 NaN            NaN            NaN            NaN   5.88223        5.23611                 NaN   8.90674        45.8007        1.49615        29.5940     
  1091.14        2500.00        3.05892                 NaN            NaN            NaN            NaN   5.28845        5.86464                 NaN   8.91306        45.7918        1.50144        29.5817     
  1089.67        2500.00        3.03408                 NaN            NaN            NaN            NaN   5.84728        5.34040                 NaN   8.91939        45.7828        1.50663        29.5694     
  1088.20        2500.00        3.00925                 NaN            NaN            NaN            NaN   5.83000        5.39239                 NaN   8.92574        45.7738        1.51171        29.5571     
  1086.73        2500.00        2.97972                 NaN            NaN            NaN            NaN   5.80762        5.45752                 NaN   8.93292        45.7636        1.51690        29.5417     
  1085.26        2500.00        2.95967                 NaN            NaN            NaN            NaN   5.49544        5.79658                 NaN   8.93847        45.7558        1.52166        29.5324     
  1083.79        2500.00        2.93414                 NaN            NaN            NaN            NaN   5.77956        5.54881                 NaN   8.94499        45.7465        1.52653        29.5195     
  1082.32        2500.00        2.90727                 NaN            NaN            NaN            NaN   5.60657        5.76065                 NaN   8.95183        45.7367        1.53132        29.5056     
  1080.85        2500.00        2.87722                 NaN            NaN            NaN            NaN   5.73744        5.67438                 NaN   8.95936        45.7258        1.53605        29.4897     
  1079.38        2500.00        2.85428                 NaN            NaN            NaN            NaN   5.72358        5.72069                 NaN   8.96552        45.7171        1.54055        29.4783     
  1077.91        2500.00        2.82802                 NaN            NaN            NaN            NaN   5.70530        5.77737                 NaN   8.97236        45.7073        1.54498        29.4647     
  1076.44        2500.00        2.80164                 NaN            NaN            NaN            NaN   5.83399        5.68738                 NaN   8.97924        45.6974        1.54936        29.4509     
  1074.97        2500.00        2.77518                 NaN            NaN            NaN            NaN   5.66954        5.89084                 NaN   8.98615        45.6875        1.55365        29.4371     
  1073.50        2500.00        2.74902                 NaN            NaN            NaN            NaN   5.65195        5.94711                 NaN   8.99306        45.6776        1.55783        29.4234     
  1072.03        2500.00        2.72143                 NaN            NaN            NaN            NaN   5.63291        6.00750                 NaN   9.00027        45.6672        1.56194        29.4087     
  1070.56        2500.00        2.69749                 NaN            NaN            NaN            NaN   6.05748        5.61810                 NaN   9.00681        45.6579        1.56589        29.3963     
  1069.09        2500.00        2.67162                 NaN            NaN            NaN            NaN   6.11290        5.60135                 NaN   9.01373        45.6480        1.56979        29.3826     
  1067.62        2500.00        2.64326                 NaN            NaN            NaN            NaN   6.17547        5.58199                 NaN   9.02118        45.6371        1.57363        29.3673     
  1066.15        2500.00        2.61752                 NaN            NaN            NaN            NaN   5.56533        6.23092                 NaN   9.02815        45.6272        1.57733        29.3536     
  1064.68        2500.00        2.59276                 NaN            NaN            NaN            NaN   5.54982        6.28363                 NaN   9.03498        45.6174        1.58093        29.3405     
  1063.21        2500.00        2.56584                 NaN            NaN            NaN            NaN   5.53238        6.34223                 NaN   9.04223        45.6069        1.58449        29.3259     
  1061.74        2500.00        2.53920                 NaN            NaN            NaN            NaN   6.40027        5.51518                 NaN   9.04947        45.5965        1.58793        29.3115     
  1060.27        2500.00        2.58567                 NaN            NaN            NaN            NaN   5.58859        6.22414                 NaN   9.04123        45.6200        1.59663        29.3437     
  1058.80        2500.00        2.53368                 NaN            NaN            NaN            NaN   6.34871        5.55297                 NaN   9.05148        45.6020        1.59871        29.3124     
  1057.33        2500.00        2.45984                 NaN            NaN            NaN            NaN   5.46437        6.57359                 NaN   9.07130        45.5649        1.59771        29.2682     
  1055.86        2500.00        2.43317                 NaN            NaN            NaN            NaN   5.44747        6.63200                 NaN   9.07866        45.5543        1.60080        29.2536     
  1054.39        2500.00        2.40479                 NaN            NaN            NaN            NaN   5.42992        6.69439                 NaN   9.08634        45.5430        1.60380        29.2378     
  1052.92        2500.00        2.37718                 NaN            NaN            NaN            NaN   6.75619        5.41150                 NaN   9.09403        45.5320        1.60672        29.2224     
  1051.45        2500.00        2.35388                 NaN            NaN            NaN            NaN   6.80379        5.39982                 NaN   9.10064        45.5224        1.60962        29.2098     
  1049.98        2500.00        2.32850                 NaN            NaN            NaN            NaN   6.85854        5.38501                 NaN   9.10786        45.5119        1.61236        29.1958     
  1048.51        2500.00        2.29677                 NaN            NaN            NaN            NaN   6.93204        5.36311                 NaN   9.11646        45.4991        1.61489        29.1776     
  1047.04        2500.00        2.26954                 NaN            NaN            NaN            NaN   6.99220        5.34646                 NaN   9.12411        45.4880        1.61744        29.1623     
  1045.57        2500.00        2.24221                 NaN            NaN            NaN            NaN   7.05266        5.32982                 NaN   9.13181        45.4767        1.61991        29.1469     
  1044.10        2500.00        2.21477                 NaN            NaN            NaN            NaN   7.11348        5.31319                 NaN   9.13955        45.4654        1.62229        29.1313     
  1042.63        2500.00        2.18946                 NaN            NaN            NaN            NaN   5.29837        7.16886                 NaN   9.14690        45.4548        1.62457        29.1171     
  1041.16        2500.00        2.16616                 NaN            NaN            NaN            NaN   5.28583        7.21847                 NaN   9.15393        45.4446        1.62683        29.1042     
  1039.69        2500.00        2.13690                 NaN            NaN            NaN            NaN   7.28422        5.26793                 NaN   9.16209        45.4326        1.62896        29.0873     
  1038.22        2500.00        2.10287                 NaN            NaN            NaN            NaN   5.28284        7.31641                 NaN   9.17596        45.4215        1.63372        29.0667     
  1036.75        2500.00        2.07672                 NaN            NaN            NaN            NaN   5.23077        7.42065                 NaN   9.17886        45.4078        1.63290        29.0523     
  1035.28        2500.00        2.05001                 NaN            NaN            NaN            NaN   5.21539        7.47984                 NaN   9.18666        45.3963        1.63479        29.0370     
  1033.81        2500.00        2.02120                 NaN            NaN            NaN            NaN   5.19839        7.54453                 NaN   9.19486        45.3842        1.63657        29.0202     
  1032.34        2500.00        1.99248                 NaN            NaN            NaN            NaN   5.18151        7.60912                 NaN   9.20308        45.3721        1.63827        29.0034     
  1030.87        2500.00        1.96421                 NaN            NaN            NaN            NaN   5.16494        7.67276                 NaN   9.21126        45.3600        1.63987        28.9869     
  1029.40        2500.00        1.93580                 NaN            NaN            NaN            NaN   5.14837        7.73680                 NaN   9.21950        45.3479        1.64139        28.9703     
  1027.93        2500.00        1.90723                 NaN            NaN            NaN            NaN   5.13178        7.80128                 NaN   9.22779        45.3356        1.64284        28.9535     
  1026.46        2500.00        1.87772                 NaN            NaN            NaN            NaN   5.11481        7.86795                 NaN   9.23625        45.3231        1.64420        28.9360     
  1024.99        2500.00        1.84756                 NaN            NaN            NaN            NaN   5.09766        7.93613                 NaN   9.24485        45.3103        1.64548        28.9181     
  1023.52        2500.00        1.85581                 NaN            NaN            NaN            NaN   5.12197        7.88286                 NaN   9.25971        45.2930        1.65344        28.9332     
  1022.05        2500.00        1.78943                 NaN            NaN            NaN            NaN   5.06461        8.06790                 NaN   9.26180        45.2850        1.64777        28.8835     
  1020.58        2500.00        1.75909                 NaN            NaN            NaN            NaN   8.13687        5.04742                 NaN   9.27059        45.2720        1.64876        28.8653     
  1019.11        2500.00        1.72874                 NaN            NaN            NaN            NaN   5.02993        8.20645                 NaN   9.27938        45.2588        1.64967        28.8471     
  1017.64        2500.00        1.70144                 NaN            NaN            NaN            NaN   5.01541        8.26760                 NaN   9.28760        45.2466        1.65058        28.8308     
  1016.17        2500.00        1.66885                 NaN            NaN            NaN            NaN   4.99671        8.34268                 NaN   9.29686        45.2326        1.65129        28.8110     
  1014.70        2500.00        1.63837                 NaN            NaN            NaN            NaN   8.41253        4.97950                 NaN   9.30577        45.2193        1.65197        28.7925     
  1013.23        2500.00        1.61091                 NaN            NaN            NaN            NaN   4.96520        8.47422                 NaN   9.31409        45.2069        1.65264        28.7760     
  1011.76        2500.00        1.57959                 NaN            NaN            NaN            NaN   4.94770        8.54624                 NaN   9.32322        45.1932        1.65314        28.7569     
  1010.29        2500.00        1.54815                 NaN            NaN            NaN            NaN   4.93040        8.61841                 NaN   9.33237        45.1794        1.65356        28.7377     
  1008.82        2500.00        1.51660                 NaN            NaN            NaN            NaN   4.91310        8.69091                 NaN   9.34157        45.1656        1.65390        28.7183     
  1007.35        2500.00        1.48569                 NaN            NaN            NaN            NaN   4.89620        8.76204                 NaN   9.35070        45.1518        1.65416        28.6994     
  1005.88        2500.00        1.45457                 NaN            NaN            NaN            NaN   4.87926        8.83375                 NaN   9.35990        45.1380        1.65435        28.6802     
  1004.41        2500.00        1.42328                 NaN            NaN            NaN            NaN   4.86230        8.90588                 NaN   9.36916        45.1240        1.65445        28.6609     
  1002.94        2500.00        1.38855                 NaN            NaN            NaN            NaN   4.84338        8.98644                 NaN   9.37905        45.1089        1.65437        28.6393     
  1001.47        2500.00        1.35423                 NaN            NaN            NaN            NaN   4.82335        9.06740                 NaN   9.38898        45.0940        1.65422        28.6178     
  1000.00        2500.00        1.32828                 NaN            NaN            NaN            NaN   9.12534        4.81122                 NaN   9.39727        45.0816        1.65429        28.6020     
