|6.6.6
Archiving\03_Data\eq/QFM_m0.75/EETA/EETA_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1253.21        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1250.00        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1246.79        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1243.59        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1240.38        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1237.18        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1233.97        2500.00                 NaN  0.967976                 NaN   10.5571       0.700234        22.1688        31.2855        25.4356        8.84494       0.398048E-001
  1230.77        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1227.56        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1224.36        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1221.15        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1217.95        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1214.74        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1211.54        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1208.33        2500.00                 NaN  0.967988                 NaN   10.7209       0.702282        23.3726        25.3375        29.7966        9.06289       0.393275E-001
  1205.13        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1201.92        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1198.72        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1195.51        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1192.31        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1189.10        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1185.90        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1182.69        2500.00                 NaN  0.967998                 NaN   10.8639       0.709585        24.5050        25.2211        28.4368        9.26744       0.281930E-001
  1179.49        2500.00                 NaN  0.968008                 NaN   10.9865       0.722042        25.5750        27.1874        25.0946        9.46072       0.574292E-002
  1176.28        2500.00                 NaN  0.968009                 NaN   10.9988       0.723946        25.7013        27.0434        25.0785        9.48426       0.174195E-002
  1173.08        2500.00                 NaN  0.968010                 NaN   11.0151       0.725745        25.8309        25.0587        26.8942        9.50744                 NaN
  1169.87        2500.00                 NaN  0.968010                 NaN   11.0151       0.725745        25.8309        25.0587        26.8942        9.50744                 NaN
  1166.67        2500.00                 NaN  0.968013                 NaN   11.0448       0.729684        26.0930        25.0287        26.5871        9.54880                 NaN
  1163.46        2500.00                 NaN  0.968013                 NaN   11.0448       0.729684        26.0930        25.0287        26.5871        9.54880                 NaN
  1160.26        2500.00                 NaN  0.968013                 NaN   11.0448       0.729684        26.0930        25.0287        26.5871        9.54880                 NaN
  1157.05        2500.00                 NaN  0.968013                 NaN   11.0448       0.729684        26.0930        25.0287        26.5871        9.54880                 NaN
  1153.85        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1150.64        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1147.44        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1144.23        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1141.03        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1137.82        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1134.62        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1131.41        2500.00                 NaN  0.968018                 NaN   11.1030       0.739536        26.5934        24.9582        26.0064        9.63143                 NaN
  1128.21        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1125.00        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1121.79        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1118.59        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1115.38        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1112.18        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1108.97        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1105.77        2500.00                 NaN  0.968029                 NaN   11.2079       0.762244        27.5746        24.8838        24.8195        9.78387                 NaN
  1102.56        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1099.36        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1096.15        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1092.95        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1089.74        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1086.54        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1083.33        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1080.13        2500.00                 NaN  0.968039                 NaN   11.3002       0.789327        28.5261        23.8096        24.6830        9.92370                 NaN
  1076.92        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1073.72        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1070.51        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1067.31        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1064.10        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1060.90        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1057.69        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1054.49        2500.00                 NaN  0.968049                 NaN   11.3816       0.823309        29.4452        22.7926        24.5352        10.0541                 NaN
  1051.28        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1048.08        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1044.87        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1041.67        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1038.46        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1035.26        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1032.05        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1028.85        2500.00                 NaN  0.968059                 NaN   11.4509       0.861632        30.3478        24.3941        21.8039        10.1736                 NaN
  1025.64        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1022.44        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1019.23        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1016.03        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1012.82        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1009.62        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1006.41        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1003.21        2500.00                 NaN  0.968069                 NaN   11.5089       0.906514        31.2356        24.2493        20.8488        10.2828                 NaN
  1000.00        2500.00                 NaN  0.968080                 NaN   11.5589       0.958566        32.1022        24.0947        19.9308        10.3867                 NaN
