|6.6.6
Archiving\03_Data\eqLP/QFM_m2.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ab            
  1160.26        500.000                 NaN  0.762429       0.588422        29.4909        44.8329        18.2763        5.70522       0.343776                 NaN
  1157.05        500.000                 NaN  0.762435       0.588437        29.4908        44.8330        18.2763        5.70525       0.343796                 NaN
  1153.85        500.000                 NaN  0.762328       0.638058        29.5035        44.8899        18.2070        5.52691       0.472400                 NaN
  1150.64        500.000                 NaN  0.762334       0.638073        29.5034        44.8899        18.2069        5.52693       0.472428                 NaN
  1147.44        500.000                 NaN  0.762340       0.638089        29.5033        44.8900        18.2069        5.52696       0.472455                 NaN
  1144.23        500.000                 NaN  0.762346       0.638104        29.5032        44.8900        18.2068        5.52699       0.472483                 NaN
  1141.03        500.000                 NaN  0.762352       0.638120        29.5031        44.8901        18.2068        5.52702       0.472510                 NaN
  1137.82        500.000                 NaN  0.762358       0.638135        29.5030        44.8902        18.2068        5.52705       0.472537                 NaN
  1134.62        500.000                 NaN  0.762364       0.638151        29.5029        44.8902        18.2067        5.52708       0.472565                 NaN
  1131.41        500.000                 NaN  0.762370       0.638166        29.5028        44.8903        18.2067        5.52710       0.472592                 NaN
  1128.21        500.000                 NaN  0.762278       0.689947        29.5089        44.9459        18.1465        5.35579       0.590627                 NaN
  1125.00        500.000                 NaN  0.762284       0.689964        29.5088        44.9460        18.1465        5.35581       0.590661                 NaN
  1121.79        500.000                 NaN  0.762290       0.689980        29.5087        44.9461        18.1464        5.35584       0.590695                 NaN
  1118.59        500.000                 NaN  0.762296       0.689997        29.5086        44.9461        18.1464        5.35587       0.590729                 NaN
  1115.38        500.000                 NaN  0.762301       0.690013        29.5085        44.9462        18.1463        5.35590       0.590763                 NaN
  1112.18        500.000                 NaN  0.762307       0.690030        29.5084        44.9463        18.1463        5.35593       0.590797                 NaN
  1108.97        500.000                 NaN  0.762313       0.690046        29.5083        44.9463        18.1463        5.35596       0.590831                 NaN
  1105.77        500.000                 NaN  0.762318       0.690063        29.5082        44.9464        18.1462        5.35599       0.590865                 NaN
  1102.56        500.000                 NaN  0.762237       0.743584        29.5082        45.0085        18.0886        5.18828       0.700571                 NaN
  1099.36        500.000                 NaN  0.762243       0.743601        29.5081        45.0086        18.0886        5.18831       0.700611                 NaN
  1096.15        500.000                 NaN  0.762248       0.743619        29.5080        45.0086        18.0885        5.18834       0.700651                 NaN
  1092.95        500.000                 NaN  0.762253       0.743636        29.5079        45.0087        18.0885        5.18837       0.700692                 NaN
  1089.74        500.000                 NaN  0.762259       0.743654        29.5078        45.0088        18.0884        5.18840       0.700732                 NaN
  1086.54        500.000                 NaN  0.762264       0.743671        29.5076        45.0088        18.0884        5.18843       0.700772                 NaN
  1083.33        500.000                 NaN  0.762270       0.743689        29.5075        45.0089        18.0883        5.18845       0.700812                 NaN
  1080.13        500.000                 NaN  0.762275       0.743706        29.5074        45.0090        18.0883        5.18848       0.700852                 NaN
  1076.92        500.000                 NaN  0.762201       0.799260        29.5019        45.0759        5.02615        18.0303       0.804246                 NaN
  1073.72        500.000                 NaN  0.762206       0.799278        29.5018        45.0760        5.02618        18.0303       0.804292                 NaN
  1070.51        500.000                 NaN  0.762211       0.799297        29.5016        45.0761        5.02620        18.0302       0.804338                 NaN
  1067.31        500.000                 NaN  0.762217       0.799315        29.5015        45.0761        5.02623        18.0302       0.804384                 NaN
  1064.10        500.000                 NaN  0.762222       0.799334        29.5014        45.0762        5.02626        18.0301       0.804430                 NaN
  1060.90        500.000                 NaN  0.762227       0.799353        29.5013        45.0763        5.02629        18.0301       0.804476                 NaN
  1057.69        500.000                 NaN  0.762232       0.799371        29.5012        45.0763        5.02632        18.0300       0.804521                 NaN
  1054.49        500.000                 NaN  0.762237       0.799390        29.5010        45.0764        5.02635        18.0300       0.804567                 NaN
  1051.28        500.000                 NaN  0.762168       0.857411        29.4890        45.1443        17.9740        4.87069       0.902369                 NaN
  1048.08        500.000                 NaN  0.762173       0.857431        29.4889        45.1444        17.9739        4.87072       0.902421                 NaN
  1044.87        500.000                 NaN  0.762178       0.857450        29.4888        45.1445        17.9739        4.87075       0.902472                 NaN
  1041.67        500.000                 NaN  0.762182       0.857470        29.4887        45.1445        17.9738        4.87078       0.902523                 NaN
  1038.46        500.000                 NaN  0.762162       0.888108        29.4779        45.1868        17.9504        4.79068       0.943928                 NaN
  1035.26        500.000                 NaN  0.762166       0.888128        29.4778        45.1869        17.9504        4.79071       0.943981                 NaN
  1032.05        500.000                 NaN  0.762158       0.903517        29.4721        45.2074        17.9386        4.75157       0.964668                 NaN
  1028.85        500.000                 NaN  0.762154       0.911537        29.4697        45.2160        17.9308        4.73322       0.974844       0.182124E-002
  1025.64        500.000                 NaN  0.762146       0.919614        29.4678        45.2251        17.9238        4.71141       0.982852       0.733284E-002
  1022.44        500.000                 NaN  0.762151       0.919635        29.4677        45.2251        17.9237        4.71144       0.982908       0.733271E-002
  1019.23        500.000                 NaN  0.762156       0.919656        29.4675        45.2252        17.9237        4.71147       0.982964       0.733258E-002
  1016.03        500.000                 NaN  0.762161       0.919677        29.4674        45.2253        17.9236        4.71150       0.983019       0.733245E-002
  1012.82        500.000                 NaN  0.762165       0.919698        29.4673        45.2254        17.9236        4.71153       0.983075       0.733232E-002
  1009.62        500.000                 NaN  0.762170       0.919718        29.4671        45.2254        17.9235        4.71156       0.983130       0.733219E-002
  1006.41        500.000                 NaN  0.762174       0.919739        29.4670        45.2255        17.9235        4.71159       0.983186       0.733206E-002
  1003.21        500.000                 NaN  0.762179       0.919760        29.4669        45.2256        17.9234        4.71162       0.983242       0.733194E-002
  1000.00        500.000                 NaN  0.762088       0.985559        29.4509        45.3000        4.53845        17.8650        1.04421       0.538451E-001
