|6.6.6
Archiving\03_Data\frac/QFM_m3.25/ALH/ALH_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1506.27        2500.00        98.6683                 NaN            NaN            NaN  0.129288E-001            NaN   1.31881                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0730                 NaN            NaN            NaN  0.872767E-002            NaN  0.918312                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8644                 NaN            NaN            NaN  0.105121E-001            NaN   1.12510                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8646                 NaN            NaN            NaN  0.103465E-001            NaN   1.12502                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8637                 NaN            NaN            NaN  0.101633E-001            NaN   1.12610                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8591                 NaN            NaN            NaN  0.997148E-002            NaN   1.13093                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8546                 NaN            NaN            NaN  0.978517E-002            NaN   1.13557                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8479                 NaN            NaN            NaN  0.959239E-002            NaN   1.14253                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8373                 NaN            NaN            NaN  0.938503E-002            NaN   1.15332                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8280                 NaN            NaN            NaN  0.914292E-002            NaN   1.16288                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8095                 NaN            NaN            NaN  0.891662E-002            NaN   1.18158                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.7889                 NaN            NaN            NaN  0.866502E-002            NaN   1.20240                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.7536                 NaN            NaN            NaN  0.834678E-002            NaN   1.23801                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.7053                 NaN            NaN            NaN  0.791156E-002            NaN   1.28682                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4313                 NaN            NaN            NaN  0.459626E-002            NaN  0.674160       0.889895                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3317                 NaN            NaN            NaN  0.288850E-002            NaN  0.363452        1.30199                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3523                 NaN            NaN            NaN  0.267617E-002            NaN  0.365038        1.28000                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3706                 NaN            NaN            NaN  0.245955E-002            NaN  0.364224        1.26271                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3889                 NaN            NaN            NaN  0.225389E-002            NaN  0.364042        1.24478                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4061                 NaN            NaN            NaN  0.203986E-002            NaN   1.22743       0.364478                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4229                 NaN            NaN            NaN  0.183850E-002            NaN  0.363342        1.21192                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4379                 NaN            NaN            NaN  0.166535E-002            NaN   1.19674       0.363681                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4558                 NaN            NaN            NaN  0.148093E-002            NaN   1.17847       0.364262                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4695                 NaN            NaN            NaN  0.127374E-002            NaN   1.16811       0.361148                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4838                 NaN            NaN            NaN  0.112022E-002            NaN   1.15442       0.360634                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4967                 NaN            NaN            NaN  0.911807E-003            NaN  0.359133        1.14321                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.5109                 NaN            NaN            NaN  0.791498E-003            NaN  0.359133        1.12922                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5220                 NaN            NaN            NaN  0.553488E-003            NaN  0.357201        1.12023                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5359                 NaN            NaN            NaN  0.456160E-003            NaN  0.356037        1.10757                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5460                 NaN            NaN  0.561150E-004  0.319678E-003            NaN   1.09914       0.354514                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5575                 NaN            NaN            NaN  0.188888E-003            NaN   1.08582       0.356503                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5675                 NaN            NaN            NaN  0.471115E-004            NaN  0.352323        1.08015                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5774                 NaN            NaN            NaN  0.273493E-002            NaN   1.06080       0.359049                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5866                 NaN            NaN            NaN            NaN            NaN   1.06524       0.348150                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.5943                 NaN            NaN            NaN            NaN            NaN   1.06009       0.345627                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6004                 NaN            NaN            NaN  0.629343E-003            NaN  0.345511        1.05342                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6108                 NaN            NaN            NaN            NaN            NaN  0.342040        1.04712                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6156                 NaN            NaN            NaN            NaN            NaN   1.04472       0.339704                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        97.5875                 NaN            NaN            NaN            NaN            NaN   1.00333       0.912869                 NaN  0.496344                 NaN            NaN            NaN
  1408.52        2500.00        96.8377                 NaN            NaN  0.177293                 NaN            NaN   1.00577        1.09524                 NaN  0.884021                 NaN            NaN            NaN
  1406.02        2500.00        96.7559                 NaN            NaN  0.685367                 NaN            NaN   1.51017       0.635082E-001            NaN  0.985024                 NaN            NaN            NaN
  1403.51        2500.00        96.8242                 NaN            NaN  0.685001                 NaN            NaN  0.199889E-001   1.50664                 NaN  0.964154                 NaN            NaN            NaN
  1401.00        2500.00        96.8882                 NaN            NaN  0.659448                 NaN            NaN   1.46906       0.431626E-001            NaN  0.940156                 NaN            NaN            NaN
  1398.50        2500.00        96.9501                 NaN            NaN  0.660699                 NaN            NaN   1.46791                 NaN            NaN  0.921329                 NaN            NaN            NaN
  1395.99        2500.00        97.0059                 NaN            NaN  0.660892                 NaN            NaN   1.42981                 NaN            NaN  0.903416                 NaN            NaN            NaN
  1393.48        2500.00        97.0638                 NaN            NaN  0.639033                 NaN            NaN   1.41464                 NaN            NaN  0.882477                 NaN            NaN            NaN
  1390.98        2500.00        97.1190                 NaN            NaN  0.633102                 NaN            NaN   1.38358                 NaN            NaN  0.864343                 NaN            NaN            NaN
  1388.47        2500.00        97.1700                 NaN            NaN  0.616777                 NaN            NaN   1.36688                 NaN            NaN  0.846319                 NaN            NaN            NaN
  1385.96        2500.00        97.2262                 NaN            NaN  0.621152                 NaN            NaN   1.32364                 NaN            NaN  0.829042                 NaN            NaN            NaN
  1383.46        2500.00        97.2702                 NaN            NaN  0.606603                 NaN            NaN   1.31075                 NaN            NaN  0.812421                 NaN            NaN            NaN
  1380.95        2500.00        97.3214                 NaN            NaN  0.595124                 NaN            NaN   1.28869                 NaN            NaN  0.794828                 NaN            NaN            NaN
  1378.45        2500.00        97.3633                 NaN            NaN  0.576056                 NaN            NaN   1.28152                 NaN            NaN  0.779160                 NaN            NaN            NaN
  1375.94        2500.00        97.4096                 NaN            NaN  0.567440                 NaN            NaN   1.26001                 NaN            NaN  0.762926                 NaN            NaN            NaN
  1373.43        2500.00        97.4507                 NaN            NaN  0.567853                 NaN            NaN   1.23287                 NaN            NaN  0.748607                 NaN            NaN            NaN
  1370.93        2500.00        97.4975                 NaN            NaN  0.564830                 NaN            NaN   1.20350                 NaN            NaN  0.734220                 NaN            NaN            NaN
  1368.42        2500.00        97.5326                 NaN            NaN  0.564926                 NaN            NaN   1.18045                 NaN            NaN  0.721997                 NaN            NaN            NaN
  1365.91        2500.00        97.5755                 NaN            NaN  0.549080                 NaN            NaN   1.16892                 NaN            NaN  0.706526                 NaN            NaN            NaN
  1363.41        2500.00        97.6104                 NaN            NaN  0.539668                 NaN            NaN   1.15617                 NaN            NaN  0.693786                 NaN            NaN            NaN
  1360.90        2500.00        97.6497                 NaN            NaN  0.527362                 NaN            NaN   1.14333                 NaN            NaN  0.679639                 NaN            NaN            NaN
  1358.40        2500.00        97.6804                 NaN            NaN  0.517269                 NaN            NaN   1.13455                 NaN            NaN  0.667753                 NaN            NaN            NaN
  1355.89        2500.00        97.7185                 NaN            NaN  0.515053                 NaN            NaN   1.11098                 NaN            NaN  0.655508                 NaN            NaN            NaN
  1353.38        2500.00        97.7501                 NaN            NaN  0.500839                 NaN            NaN   1.10604                 NaN            NaN  0.643057                 NaN            NaN            NaN
  1350.88        2500.00        97.7809                 NaN            NaN  0.489800                 NaN            NaN   1.09775                 NaN            NaN  0.631597                 NaN            NaN            NaN
  1348.37        2500.00        97.8117                 NaN            NaN  0.483886                 NaN            NaN   1.08366                 NaN            NaN  0.620777                 NaN            NaN            NaN
  1345.86        2500.00        97.8412                 NaN            NaN  0.469299                 NaN            NaN   1.08012                 NaN            NaN  0.609398                 NaN            NaN            NaN
  1343.36        2500.00        97.8707                 NaN            NaN  0.460229                 NaN            NaN   1.07039                 NaN            NaN  0.598641                 NaN            NaN            NaN
  1340.85        2500.00        97.8970                 NaN            NaN  0.446355                 NaN            NaN   1.06847                 NaN            NaN  0.588129                 NaN            NaN            NaN
  1338.35        2500.00        97.7537                 NaN            NaN  0.425250                 NaN            NaN   1.12950                 NaN            NaN  0.613785       0.778066E-001            NaN            NaN
  1335.84        2500.00        97.6707                 NaN            NaN  0.411393                 NaN            NaN   1.15975                 NaN            NaN  0.627192       0.131012                 NaN            NaN
  1333.33        2500.00        97.7177                 NaN            NaN  0.402758                 NaN            NaN   1.13908                 NaN            NaN  0.613765       0.126675                 NaN            NaN
  1330.83        2500.00        97.7662                 NaN            NaN  0.394861                 NaN            NaN   1.11626                 NaN            NaN  0.600256       0.122457                 NaN            NaN
  1328.32        2500.00        97.8096                 NaN            NaN  0.386848                 NaN            NaN   1.09745                 NaN            NaN  0.587696       0.118444                 NaN            NaN
  1325.81        2500.00        97.8569                 NaN            NaN  0.381389                 NaN            NaN   1.07259                 NaN            NaN  0.574621       0.114521                 NaN            NaN
  1323.31        2500.00        97.8974                 NaN            NaN  0.372680                 NaN            NaN   1.05628                 NaN            NaN  0.562836       0.110785                 NaN            NaN
  1320.80        2500.00        97.9390                 NaN            NaN  0.363073                 NaN            NaN   1.04032                 NaN            NaN  0.550764       0.106870                 NaN            NaN
  1318.30        2500.00        97.9787                 NaN            NaN  0.353383                 NaN            NaN   1.02541                 NaN            NaN  0.539267       0.103227                 NaN            NaN
  1315.79        2500.00        98.0185                 NaN            NaN  0.344202                 NaN            NaN   1.00993                 NaN            NaN  0.527777       0.996275E-001            NaN            NaN
  1313.28        2500.00        98.0569                 NaN            NaN  0.335983                 NaN            NaN  0.994082                 NaN            NaN  0.516836       0.961769E-001            NaN            NaN
  1310.78        2500.00        98.0946                 NaN            NaN  0.324205                 NaN            NaN  0.982818                 NaN            NaN  0.505736       0.926272E-001            NaN            NaN
  1308.27        2500.00        98.1314                 NaN            NaN  0.313464                 NaN            NaN  0.970751                 NaN            NaN  0.495115       0.892272E-001            NaN            NaN
  1305.76        2500.00        98.1681                 NaN            NaN  0.304056                 NaN            NaN  0.957185                 NaN            NaN  0.484680       0.859805E-001            NaN            NaN
  1303.26        2500.00        98.2038                 NaN            NaN  0.294508                 NaN            NaN  0.944391                 NaN            NaN  0.474490       0.827825E-001            NaN            NaN
  1300.75        2500.00        98.2373                 NaN            NaN  0.282980                 NaN            NaN  0.935429                 NaN            NaN  0.464730       0.795375E-001            NaN            NaN
  1298.25        2500.00        94.7951                 NaN            NaN  0.498314                 NaN            NaN   1.71409                 NaN            NaN  0.900841       0.187775        1.90391                 NaN
  1295.74        2500.00        66.7920                 NaN            NaN   2.23563                 NaN            NaN   8.30677                 NaN            NaN   4.46376        1.04100        17.1609                 NaN
  1293.23        2500.00        73.0880                 NaN            NaN   1.73666                 NaN            NaN   7.00430                 NaN            NaN   3.63652       0.817143        13.7174                 NaN
  1290.73        2500.00        77.7287                 NaN            NaN   1.33646                 NaN            NaN   6.04593                 NaN            NaN   3.02487       0.656453        11.2075                 NaN
  1288.22        2500.00        81.1041                 NaN            NaN   1.02698                 NaN            NaN   5.35672                 NaN            NaN   2.57778       0.541096        9.39334                 NaN
  1285.71        2500.00        83.6051                 NaN            NaN  0.769778                 NaN            NaN   4.86908                 NaN            NaN   2.24505       0.455113        8.05592                 NaN
  1283.21        2500.00        85.3825                 NaN            NaN  0.491255                 NaN            NaN   4.64110                 NaN            NaN   2.00701       0.387818        7.09035                 NaN
  1280.70        2500.00        87.5405                 NaN            NaN  0.557980                 NaN            NaN   3.74660                 NaN            NaN   1.73123       0.338341        6.08530                 NaN
  1278.20        2500.00        83.4660                 NaN            NaN            NaN            NaN            NaN  0.878105        4.78169                 NaN   2.20887       0.460352        8.20494                 NaN
  1275.69        2500.00        92.7314                 NaN            NaN            NaN            NaN            NaN   3.30933                 NaN            NaN   1.07862       0.620471E-001   2.81856                 NaN
  1273.18        2500.00        86.7407                 NaN            NaN            NaN            NaN            NaN   4.45971       0.476865                 NaN   1.81832       0.312224        6.19222                 NaN
  1270.68        2500.00        92.9728                 NaN            NaN            NaN            NaN            NaN   2.70649                 NaN            NaN  0.985350       0.133323        3.20203                 NaN
  1268.17        2500.00        84.2885                 NaN            NaN            NaN            NaN            NaN   3.27213        1.92685                 NaN   2.01582       0.486105        8.01064                 NaN
  1265.66        2500.00        97.3870                 NaN            NaN            NaN            NaN            NaN   1.22646                 NaN            NaN  0.522271       0.263168E-001  0.837961                 NaN
  1263.16        2500.00        94.1949                 NaN            NaN            NaN            NaN            NaN   1.75207                 NaN            NaN  0.787069       0.158651        3.10731                 NaN
  1260.65        2500.00        94.5759                 NaN            NaN            NaN            NaN            NaN   2.30798                 NaN            NaN  0.820896       0.825001E-001   2.21276                 NaN
  1258.15        2500.00        94.5105                 NaN            NaN            NaN            NaN            NaN   2.06258                 NaN            NaN  0.578707       0.100370        2.74787                 NaN
  1255.64        2500.00        84.9327                 NaN            NaN  0.753359                 NaN            NaN   4.61656                 NaN            NaN   2.45600       0.242502        6.99884                 NaN
  1253.13        2500.00        99.7725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.227455                 NaN
  1250.63        2500.00        99.4678                 NaN            NaN            NaN            NaN            NaN  0.356980                 NaN            NaN  0.679007E-001  0.107367                 NaN            NaN
  1248.12        2500.00        96.2253                 NaN            NaN            NaN            NaN            NaN   1.41300                 NaN            NaN  0.503560                 NaN   1.85813                 NaN
  1245.61        2500.00        95.7781                 NaN            NaN            NaN            NaN            NaN   1.20182                 NaN            NaN  0.538149       0.124850        2.35706                 NaN
  1243.11        2500.00        97.3245                 NaN            NaN            NaN            NaN            NaN   1.24145                 NaN            NaN  0.385794       0.238305E-001   1.02439                 NaN
  1240.60        2500.00        83.8797                 NaN            NaN            NaN            NaN            NaN   2.77167                 NaN            NaN   1.50652       0.205080        6.58674        5.05031     
  1238.10        2500.00        97.9411                 NaN            NaN            NaN            NaN            NaN  0.386968                 NaN            NaN  0.192492       0.260455E-001  0.799861       0.653512     
  1235.59        2500.00        61.1032                 NaN            NaN            NaN            NaN            NaN   4.08837        4.52147                 NaN   3.94066       0.470951        16.1057        9.76969     
  1233.08        2500.00       100.0000                 NaN            NaN            NaN  0.231383E-005            NaN  0.499735E-005            NaN            NaN            NaN            NaN  0.759433E-005  0.691431E-005
  1230.58        2500.00        49.7394                 NaN            NaN            NaN            NaN            NaN   8.10501                 NaN            NaN   4.34480       0.548131        21.5821        15.6806     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.11775        9.17262                 NaN   8.46254        1.06292        43.5400        31.6442     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.21708        9.07546                 NaN   8.46831        1.06170        43.5331        31.6444     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.31009        8.98464                 NaN   8.47404        1.06048        43.5262        31.6446     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.39651        8.90041                 NaN   8.47973        1.05926        43.5193        31.6448     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.47621        8.82290                 NaN   8.48535        1.05805        43.5125        31.6450     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.72796        8.57603                 NaN   8.46417        1.06049        43.5243        31.6470     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.72348        9.55947                 NaN   8.50913        1.05981        43.5075        31.6406     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.78272        9.50238                 NaN   8.51298        1.05880        43.5022        31.6409     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.83947        9.44781                 NaN   8.51676        1.05779        43.4970        31.6412     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.89379        9.39570                 NaN   8.52047        1.05678        43.4918        31.6415     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.94559        9.34612                 NaN   8.52412        1.05577        43.4866        31.6418     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.99495        9.29901                 NaN   8.52772        1.05476        43.4814        31.6421     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.04177        9.25446                 NaN   8.53126        1.05375        43.4763        31.6424     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.08611        9.21244                 NaN   8.53476        1.05274        43.4712        31.6428     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.12790        9.17298                 NaN   8.53821        1.05172        43.4661        31.6431     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.16713        9.13613                 NaN   8.54162        1.05069        43.4610        31.6435     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.20378        9.10187                 NaN   8.54499        1.04966        43.4559        31.6438     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.23769        9.07040                 NaN   8.54833        1.04862        43.4508        31.6442     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.26890        9.04167                 NaN   8.55165        1.04757        43.4457        31.6445     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.29810        9.01506                 NaN   8.55489        1.04651        43.4405        31.6449     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.32563        8.99024                 NaN   8.55806        1.04542        43.4353        31.6454     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.35046        8.96818                 NaN   8.56127        1.04432        43.4300        31.6458     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.37225        8.94919                 NaN   8.56450        1.04319        43.4246        31.6463     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.39080        8.93350                 NaN   8.56777        1.04205        43.4191        31.6467     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.40730        8.91990                 NaN   8.57107        1.04089        43.4136        31.6472     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.41716        8.91301                 NaN   8.57441        1.03971        43.4081        31.6477     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.42443        8.90875                 NaN   8.57779        1.03850        43.4024        31.6481     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.42744        8.90882                 NaN   8.58121        1.03728        43.3966        31.6486     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.41922        8.92021                 NaN   8.58471        1.03601        43.3907        31.6491     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.35143        8.99146                 NaN   8.58859        1.03462        43.3843        31.6496     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.53369        8.81172                 NaN   8.59099        1.03366        43.3798        31.6501     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.49538        8.85346                 NaN   8.59473        1.03229        43.3735        31.6507     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.36435        8.98842                 NaN   8.59910        1.03070        43.3662        31.6512     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.33267        9.02366                 NaN   8.60289        1.02928        43.3597        31.6518     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.29183        9.06819                 NaN   8.60679        1.02781        43.3530        31.6524     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.24504        9.11877                 NaN   8.61078        1.02630        43.3461        31.6530     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.18726        9.18049                 NaN   8.61490        1.02473        43.3390        31.6536     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.11877        9.25307                 NaN   8.61918        1.02309        43.3317        31.6542     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.03821        9.33789                 NaN   8.62362        1.02139        43.3240        31.6549     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.99519        9.38900                 NaN   8.63145        1.01828        43.3099        31.6562     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.87182        9.51653                 NaN   8.63593        1.01657        43.3024        31.6568     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.73136        9.66122                 NaN   8.64050        1.01483        43.2947        31.6574     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.57227        9.82462                 NaN   8.64516        1.01304        43.2869        31.6580     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.39127        10.0097                 NaN   8.64961        1.01133        43.2795        31.6586     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.19869        10.2086                 NaN   8.65617        1.00878        43.2682        31.6596     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.97724        10.4370                 NaN   8.66340        1.00596        43.2557        31.6606     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.72155        10.7003                 NaN   8.67134        1.00288        43.2421        31.6618     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.42659        11.0036                 NaN   8.68008       0.999502        43.2272        31.6631     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.08660        11.3527                 NaN   8.68975       0.995774        43.2107        31.6645     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.70077        11.7485                 NaN   8.70043       0.991677        43.1927        31.6660     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.24566        12.2148                 NaN   8.71253       0.987059        43.1723        31.6677     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.7367        2.77105                 NaN   8.76221       0.968358        43.0863        31.6754     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3093        2.20333                 NaN   8.77135       0.966217        43.0736        31.6762     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5271                 NaN            NaN   8.77340       0.961963        43.0610        31.6766     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5466                 NaN            NaN   8.79729       0.951941        43.0231        31.6811     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1673        1.38772                 NaN   8.80465       0.949029        43.0085        31.6828     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.2873        3.27834                 NaN   8.81250       0.944724        42.9925        31.6847     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4649        3.08959                 NaN   8.80798       0.949211        43.0055        31.6829     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5721                 NaN            NaN   8.82717       0.940962        42.9746        31.6851     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.491342        15.0780       0.326014E-004   8.84880       0.940348        42.9545        31.6869     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.6017                 NaN            NaN   8.84581       0.930203        42.9321        31.6902     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5836                 NaN            NaN   8.83810       0.936829        42.9546        31.6869     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.870370        14.7163                 NaN   8.85512       0.934077        42.9362        31.6879     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.11182        14.4740                 NaN   8.86134       0.933719        42.9306        31.6885     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.6309                 NaN            NaN   8.87387       0.918004        42.8823        31.6949     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9617        4.65727                 NaN   8.86454       0.923410        42.8991        31.6940     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5553        5.06997                 NaN   8.87013       0.920988        42.8884        31.6952     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.33001        13.2599       0.117030E-004   8.85289       0.932645        42.9327        31.6919     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.2479        3.37088                 NaN   8.86898       0.923257        42.8932        31.6958     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.0014        3.61746                 NaN   8.87281       0.923146        42.8893        31.6959     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.5979        2.05766                 NaN   8.89956       0.908235        42.8360        31.7007     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.8093        3.82166                 NaN   8.88099       0.918716        42.8706        31.6987     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5895       0.107610                 NaN   8.93322       0.891033        42.7730        31.7056     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.11660        12.3584                 NaN   8.77855       0.976019        43.0974        31.6730     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4787        4.16440                 NaN   8.89256       0.914056        42.8486        31.7017     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.74805        11.7678                 NaN   8.77911       0.965478        43.0553        31.6842     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.47228        12.1402       0.688948E-005   8.88207       0.923669        42.8825        31.6992     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.56659        12.0489                 NaN   8.88549       0.922557        42.8764        31.7001     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6941        1.02271                 NaN   8.95902       0.881869        42.7330        31.7093     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6220        3.07620                 NaN   8.94030       0.891784        42.7595        31.7102     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.85372        11.6008                 NaN   8.70334       0.991827        43.1740        31.6764     
