|6.6.6
Archiving\03_Data\frac/QFM_m3.25/ALH/ALH_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1506.27        2500.00        98.8391                 NaN            NaN            NaN  0.837097E-002            NaN   1.15254                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1926                 NaN            NaN            NaN  0.564294E-002            NaN  0.801776                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0114                 NaN            NaN            NaN  0.679933E-002            NaN  0.981808                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0122                 NaN            NaN            NaN  0.669408E-002            NaN  0.981130                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0121                 NaN            NaN            NaN  0.657649E-002            NaN  0.981278                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0087                 NaN            NaN            NaN  0.645261E-002            NaN  0.984841                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0056                 NaN            NaN            NaN  0.633216E-002            NaN  0.988084                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0002                 NaN            NaN            NaN  0.620812E-002            NaN  0.993586                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.9916                 NaN            NaN            NaN  0.607639E-002            NaN   1.00236                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9842                 NaN            NaN            NaN  0.591991E-002            NaN   1.00991                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9687                 NaN            NaN            NaN  0.577458E-002            NaN   1.02556                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9514                 NaN            NaN            NaN  0.561311E-002            NaN   1.04300                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9210                 NaN            NaN            NaN  0.540871E-002            NaN   1.07359                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.8793                 NaN            NaN            NaN  0.512705E-002            NaN   1.11552                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.6339                 NaN            NaN            NaN  0.298161E-002            NaN  0.584134       0.779020                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5444                 NaN            NaN            NaN  0.187547E-002            NaN  0.314653        1.13908                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5636                 NaN            NaN            NaN  0.173909E-002            NaN  0.315699        1.11899                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5807                 NaN            NaN            NaN  0.159934E-002            NaN  0.314673        1.10299                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5979                 NaN            NaN            NaN  0.146694E-002            NaN  0.314189        1.08644                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6140                 NaN            NaN            NaN  0.132874E-002            NaN   1.07041       0.314223                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6299                 NaN            NaN            NaN  0.119857E-002            NaN  0.312904        1.05597                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6442                 NaN            NaN            NaN  0.108646E-002            NaN   1.04185       0.312853                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6609                 NaN            NaN            NaN  0.966996E-003            NaN   1.02514       0.313033                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6740                 NaN            NaN            NaN  0.832398E-003            NaN   1.01516       0.309998                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6877                 NaN            NaN            NaN  0.732690E-003            NaN   1.00237       0.309220                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7002                 NaN            NaN            NaN  0.596789E-003            NaN  0.307560       0.991623                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.7136                 NaN            NaN            NaN  0.518536E-003            NaN  0.307238       0.978680                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7245                 NaN            NaN            NaN  0.362925E-003            NaN  0.305225       0.969924                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7378                 NaN            NaN            NaN  0.299348E-003            NaN  0.303882       0.958039                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7477                 NaN            NaN  0.437719E-004  0.209983E-003            NaN  0.949836       0.302230                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7587                 NaN            NaN            NaN  0.124197E-003            NaN  0.937618       0.303599                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7687                 NaN            NaN            NaN  0.310030E-004            NaN  0.299670       0.931592                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7793                 NaN            NaN            NaN  0.180146E-002            NaN  0.913912       0.305013                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7878                 NaN            NaN            NaN            NaN            NaN  0.916775       0.295406                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7958                 NaN            NaN            NaN            NaN            NaN  0.911323       0.292918                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8027                 NaN            NaN            NaN  0.415651E-003            NaN  0.292420       0.904486                 NaN            NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8126                 NaN            NaN            NaN            NaN            NaN  0.289149       0.898217                 NaN            NaN            NaN            NaN            NaN
  1413.53        2500.00        98.8180                 NaN            NaN            NaN            NaN            NaN  0.895135       0.286827                 NaN            NaN            NaN            NaN            NaN
  1411.03        2500.00        97.8414                 NaN            NaN            NaN            NaN            NaN  0.858953       0.770163                 NaN  0.529441                 NaN            NaN            NaN
  1408.52        2500.00        97.1371                 NaN            NaN  0.135638                 NaN            NaN  0.847616       0.936616                 NaN  0.943042                 NaN            NaN            NaN
  1406.02        2500.00        97.0852                 NaN            NaN  0.522435                 NaN            NaN   1.28892       0.534225E-001            NaN   1.05005                 NaN            NaN            NaN
  1403.51        2500.00        97.1532                 NaN            NaN  0.520105                 NaN            NaN  0.167798E-001   1.28322                 NaN   1.02671                 NaN            NaN            NaN
  1401.00        2500.00        97.2167                 NaN            NaN  0.498886                 NaN            NaN   1.24822       0.361519E-001            NaN   1.00005                 NaN            NaN            NaN
  1398.50        2500.00        97.2787                 NaN            NaN  0.497893                 NaN            NaN   1.24448                 NaN            NaN  0.978905                 NaN            NaN            NaN
  1395.99        2500.00        97.3354                 NaN            NaN  0.495897                 NaN            NaN   1.20996                 NaN            NaN  0.958734                 NaN            NaN            NaN
  1393.48        2500.00        97.3929                 NaN            NaN  0.477825                 NaN            NaN   1.19396                 NaN            NaN  0.935361                 NaN            NaN            NaN
  1390.98        2500.00        97.4481                 NaN            NaN  0.471585                 NaN            NaN   1.16529                 NaN            NaN  0.914982                 NaN            NaN            NaN
  1388.47        2500.00        97.4994                 NaN            NaN  0.457688                 NaN            NaN   1.14821                 NaN            NaN  0.894742                 NaN            NaN            NaN
  1385.96        2500.00        97.5555                 NaN            NaN  0.459128                 NaN            NaN   1.11006                 NaN            NaN  0.875299                 NaN            NaN            NaN
  1383.46        2500.00        97.6003                 NaN            NaN  0.446630                 NaN            NaN   1.09652                 NaN            NaN  0.856577                 NaN            NaN            NaN
  1380.95        2500.00        97.6511                 NaN            NaN  0.436597                 NaN            NaN   1.07550                 NaN            NaN  0.836848                 NaN            NaN            NaN
  1378.45        2500.00        97.6932                 NaN            NaN  0.420999                 NaN            NaN   1.06661                 NaN            NaN  0.819181                 NaN            NaN            NaN
  1375.94        2500.00        97.7397                 NaN            NaN  0.413129                 NaN            NaN   1.04624                 NaN            NaN  0.800942                 NaN            NaN            NaN
  1373.43        2500.00        97.7818                 NaN            NaN  0.411798                 NaN            NaN   1.02168                 NaN            NaN  0.784739                 NaN            NaN            NaN
  1370.93        2500.00        97.8281                 NaN            NaN  0.408126                 NaN            NaN  0.995314                 NaN            NaN  0.768477                 NaN            NaN            NaN
  1368.42        2500.00        97.8649                 NaN            NaN  0.406444                 NaN            NaN  0.974153                 NaN            NaN  0.754508                 NaN            NaN            NaN
  1365.91        2500.00        97.9070                 NaN            NaN  0.393723                 NaN            NaN  0.962081                 NaN            NaN  0.737162                 NaN            NaN            NaN
  1363.41        2500.00        97.9425                 NaN            NaN  0.385503                 NaN            NaN  0.949309                 NaN            NaN  0.722704                 NaN            NaN            NaN
  1360.90        2500.00        97.9814                 NaN            NaN  0.375389                 NaN            NaN  0.936392                 NaN            NaN  0.706808                 NaN            NaN            NaN
  1358.40        2500.00        98.0131                 NaN            NaN  0.366814                 NaN            NaN  0.926793                 NaN            NaN  0.693301                 NaN            NaN            NaN
  1355.89        2500.00        98.0511                 NaN            NaN  0.363899                 NaN            NaN  0.905557                 NaN            NaN  0.679439                 NaN            NaN            NaN
  1353.38        2500.00        98.0829                 NaN            NaN  0.352593                 NaN            NaN  0.899112                 NaN            NaN  0.665399                 NaN            NaN            NaN
  1350.88        2500.00        98.1140                 NaN            NaN  0.343549                 NaN            NaN  0.890068                 NaN            NaN  0.652418                 NaN            NaN            NaN
  1348.37        2500.00        98.1452                 NaN            NaN  0.338133                 NaN            NaN  0.876536                 NaN            NaN  0.640124                 NaN            NaN            NaN
  1345.86        2500.00        98.1747                 NaN            NaN  0.326790                 NaN            NaN  0.871262                 NaN            NaN  0.627285                 NaN            NaN            NaN
  1343.36        2500.00        98.2043                 NaN            NaN  0.319353                 NaN            NaN  0.861207                 NaN            NaN  0.615119                 NaN            NaN            NaN
  1340.85        2500.00        98.2308                 NaN            NaN  0.308615                 NaN            NaN  0.857331                 NaN            NaN  0.603238                 NaN            NaN            NaN
  1338.35        2500.00        98.1278                 NaN            NaN  0.293032                 NaN            NaN  0.904144                 NaN            NaN  0.628469       0.465686E-001            NaN            NaN
  1335.84        2500.00        98.0726                 NaN            NaN  0.282395                 NaN            NaN  0.925960                 NaN            NaN  0.640846       0.782455E-001            NaN            NaN
  1333.33        2500.00        98.1168                 NaN            NaN  0.275355                 NaN            NaN  0.906762                 NaN            NaN  0.625607       0.754695E-001            NaN            NaN
  1330.83        2500.00        98.1620                 NaN            NaN  0.268891                 NaN            NaN  0.886014                 NaN            NaN  0.610354       0.727772E-001            NaN            NaN
  1328.32        2500.00        98.2027                 NaN            NaN  0.262435                 NaN            NaN  0.868487                 NaN            NaN  0.596138       0.702196E-001            NaN            NaN
  1325.81        2500.00        98.2466                 NaN            NaN  0.257687                 NaN            NaN  0.846525                 NaN            NaN  0.581464       0.677273E-001            NaN            NaN
  1323.31        2500.00        98.2844                 NaN            NaN  0.250854                 NaN            NaN  0.831174                 NaN            NaN  0.568165       0.653577E-001            NaN            NaN
  1320.80        2500.00        98.3229                 NaN            NaN  0.243434                 NaN            NaN  0.816117                 NaN            NaN  0.554639       0.628940E-001            NaN            NaN
  1318.30        2500.00        98.3596                 NaN            NaN  0.236059                 NaN            NaN  0.802014                 NaN            NaN  0.541758       0.606022E-001            NaN            NaN
  1315.79        2500.00        98.3960                 NaN            NaN  0.229068                 NaN            NaN  0.787595                 NaN            NaN  0.528947       0.583470E-001            NaN            NaN
  1313.28        2500.00        98.4313                 NaN            NaN  0.222774                 NaN            NaN  0.772940                 NaN            NaN  0.516747       0.561901E-001            NaN            NaN
  1310.78        2500.00        98.4655                 NaN            NaN  0.214195                 NaN            NaN  0.761864                 NaN            NaN  0.504450       0.539861E-001            NaN            NaN
  1308.27        2500.00        98.4988                 NaN            NaN  0.206363                 NaN            NaN  0.750271                 NaN            NaN  0.492692       0.518802E-001            NaN            NaN
  1305.76        2500.00        98.5318                 NaN            NaN  0.199468                 NaN            NaN  0.737658                 NaN            NaN  0.481178       0.498737E-001            NaN            NaN
  1303.26        2500.00        98.5639                 NaN            NaN  0.192528                 NaN            NaN  0.725688                 NaN            NaN  0.469967       0.479055E-001            NaN            NaN
  1300.75        2500.00        98.5938                 NaN            NaN  0.184358                 NaN            NaN  0.716653                 NaN            NaN  0.459238       0.459199E-001            NaN            NaN
  1298.25        2500.00        95.3428                 NaN            NaN  0.324124                 NaN            NaN   1.31225                 NaN            NaN  0.890276       0.108415        2.02210                 NaN
  1295.74        2500.00        68.4294                 NaN            NaN   1.47053                 NaN            NaN   6.45012                 NaN            NaN   4.48914       0.611612        18.5492                 NaN
  1293.23        2500.00        74.6116                 NaN            NaN   1.13093                 NaN            NaN   5.39236                 NaN            NaN   3.63775       0.477523        14.7499                 NaN
  1290.73        2500.00        79.1348                 NaN            NaN  0.862861                 NaN            NaN   4.61679                 NaN            NaN   3.01095       0.381710        11.9929                 NaN
  1288.22        2500.00        82.4085                 NaN            NaN  0.658062                 NaN            NaN   4.05956                 NaN            NaN   2.55417       0.313183        10.0065                 NaN
  1285.71        2500.00        84.8246                 NaN            NaN  0.489929                 NaN            NaN   3.66282                 NaN            NaN   2.21485       0.262267        8.54555                 NaN
  1283.21        2500.00        86.5403                 NaN            NaN  0.310740                 NaN            NaN   3.46273                 NaN            NaN   1.97202       0.222578        7.49162                 NaN
  1280.70        2500.00        88.5796                 NaN            NaN  0.350986                 NaN            NaN   2.78310                 NaN            NaN   1.69293       0.193248        6.40015                 NaN
  1278.20        2500.00        84.7855                 NaN            NaN            NaN            NaN            NaN  0.652296        3.50805                 NaN   2.16010       0.262940        8.63106                 NaN
  1275.69        2500.00        93.5689                 NaN            NaN            NaN            NaN            NaN   2.41692                 NaN            NaN   1.04414       0.350802E-001   2.93499                 NaN
  1273.18        2500.00        88.0155                 NaN            NaN            NaN            NaN            NaN   3.24159       0.351348                 NaN   1.76119       0.176618        6.45372                 NaN
  1270.68        2500.00        93.7260                 NaN            NaN            NaN            NaN            NaN   1.94886                 NaN            NaN  0.945292       0.746963E-001   3.30518                 NaN
  1268.17        2500.00        85.7042                 NaN            NaN            NaN            NaN            NaN   2.39437        1.39245                 NaN   1.93932       0.273106        8.29656                 NaN
  1265.66        2500.00        97.7654                 NaN            NaN            NaN            NaN            NaN  0.869882                 NaN            NaN  0.495082       0.145682E-001  0.855098                 NaN
  1263.16        2500.00        94.7540                 NaN            NaN            NaN            NaN            NaN   1.24249                 NaN            NaN  0.746022       0.878129E-001   3.16968                 NaN
  1260.65        2500.00        95.2922                 NaN            NaN            NaN            NaN            NaN   1.63319                 NaN            NaN  0.776442       0.455657E-001   2.25260                 NaN
  1258.15        2500.00        95.1548                 NaN            NaN            NaN            NaN            NaN   1.45738                 NaN            NaN  0.545330       0.552271E-001   2.78728                 NaN
  1255.64        2500.00        86.7190                 NaN            NaN  0.453451                 NaN            NaN   3.25791                 NaN            NaN   2.31971       0.133738        7.11619                 NaN
  1253.13        2500.00        99.7734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.226616                 NaN
  1250.63        2500.00        99.6280                 NaN            NaN            NaN            NaN            NaN  0.251174                 NaN            NaN  0.628441E-001  0.580186E-001            NaN            NaN
  1248.12        2500.00        96.6922                 NaN            NaN            NaN            NaN            NaN  0.987432                 NaN            NaN  0.466534                 NaN   1.85383                 NaN
  1245.61        2500.00        96.2577                 NaN            NaN            NaN            NaN            NaN  0.831351                 NaN            NaN  0.497495       0.673833E-001   2.34608                 NaN
  1243.11        2500.00        97.7507                 NaN            NaN            NaN            NaN            NaN  0.864190                 NaN            NaN  0.355548       0.128215E-001   1.01671                 NaN
  1240.60        2500.00        84.9132                 NaN            NaN            NaN            NaN            NaN   1.95986                 NaN            NaN   1.40045       0.111292        6.59300        5.02217     
  1238.10        2500.00        98.1022                 NaN            NaN            NaN            NaN            NaN  0.270741                 NaN            NaN  0.177061       0.139854E-001  0.792902       0.643082     
  1235.59        2500.00        63.5321                 NaN            NaN            NaN            NaN            NaN   2.94275        3.20224                 NaN   3.72926       0.260165        16.4420        9.89144     
  1233.08        2500.00       100.0000                 NaN            NaN            NaN  0.125572E-005            NaN  0.348770E-005            NaN            NaN            NaN            NaN  0.747139E-005  0.673335E-005
  1230.58        2500.00        51.7718                 NaN            NaN            NaN            NaN            NaN   5.80037                 NaN            NaN   4.11136       0.302754        22.1375        15.8763     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.51306        6.84434                 NaN   8.31647       0.609697        46.4409        33.2756     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.58652        6.77261                 NaN   8.32210       0.608976        46.4325        33.2773     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.65529        6.70558                 NaN   8.32769       0.608255        46.4240        33.2791     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.71915        6.64346                 NaN   8.33324       0.607533        46.4157        33.2809     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.77803        6.58632                 NaN   8.33872       0.606813        46.4074        33.2827     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.01974        6.34767                 NaN   8.31798       0.608199        46.4196        33.2868     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.21925        7.13250                 NaN   8.36176       0.607758        46.3985        33.2802     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.26271        7.09064                 NaN   8.36551       0.607158        46.3919        33.2821     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.30432        7.05064                 NaN   8.36919       0.606558        46.3853        33.2840     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.34413        7.01245                 NaN   8.37280       0.605958        46.3787        33.2859     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.38209        6.97613                 NaN   8.37636       0.605358        46.3722        33.2878     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.41825        6.94163                 NaN   8.37986       0.604757        46.3657        33.2898     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.45254        6.90903                 NaN   8.38331       0.604154        46.3593        33.2917     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.48498        6.87828                 NaN   8.38672       0.603550        46.3528        33.2936     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.51556        6.84944                 NaN   8.39008       0.602943        46.3464        33.2956     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.54423        6.82251                 NaN   8.39340       0.602334        46.3400        33.2976     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.57101        6.79751                 NaN   8.39668       0.601721        46.3335        33.2995     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.59577        6.77456                 NaN   8.39994       0.601104        46.3271        33.3015     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.61853        6.75364                 NaN   8.40317       0.600483        46.3207        33.3035     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.63981        6.73428                 NaN   8.40632       0.599853        46.3142        33.3055     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.65987        6.71626                 NaN   8.40942       0.599208        46.3077        33.3076     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.67794        6.70026                 NaN   8.41254       0.598553        46.3011        33.3096     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.69377        6.68655                 NaN   8.41570       0.597887        46.2944        33.3117     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.70722        6.67526                 NaN   8.41889       0.597212        46.2876        33.3138     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.71916        6.66552                 NaN   8.42210       0.596526        46.2808        33.3159     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.72620        6.66074                 NaN   8.42537       0.595827        46.2739        33.3180     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.73134        6.65790                 NaN   8.42866       0.595116        46.2669        33.3201     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.73334        6.65827                 NaN   8.43199       0.594391        46.2598        33.3222     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.72706        6.66699                 NaN   8.43541       0.593645        46.2525        33.3244     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.67688        6.71989                 NaN   8.43920       0.592826        46.2447        33.3265     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.81102        6.58758                 NaN   8.44154       0.592259        46.2390        33.3286     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.78257        6.61873                 NaN   8.44519       0.591452        46.2313        33.3308     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.68577        6.71868                 NaN   8.44946       0.590521        46.2226        33.3330     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.66221        6.74505                 NaN   8.45317       0.589687        46.2147        33.3352     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.63191        6.77828                 NaN   8.45698       0.588825        46.2066        33.3374     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.59722        6.81599                 NaN   8.46088       0.587938        46.1984        33.3396     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.55445        6.86192                 NaN   8.46491       0.587018        46.1898        33.3419     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.50379        6.91588                 NaN   8.46909       0.586061        46.1810        33.3441     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.44425        6.97887                 NaN   8.47344       0.585063        46.1719        33.3464     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.41362        7.01656                 NaN   8.48112       0.583263        46.1560        33.3494     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.32234        7.11121                 NaN   8.48550       0.582267        46.1470        33.3517     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.21846        7.21851                 NaN   8.48997       0.581248        46.1379        33.3540     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.10086        7.33962                 NaN   8.49453       0.580204        46.1286        33.3562     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.96705        7.47668                 NaN   8.49889       0.579205        46.1198        33.3584     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.82517        7.62395                 NaN   8.50531       0.577723        46.1068        33.3610     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.66204        7.79308                 NaN   8.51241       0.576090        46.0926        33.3638     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.47375        7.98797                 NaN   8.52019       0.574308        46.0772        33.3666     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.25658        8.21240                 NaN   8.52876       0.572353        46.0603        33.3696     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.00631        8.47072                 NaN   8.53826       0.570199        46.0419        33.3726     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.72235        8.76356                 NaN   8.54874       0.567834        46.0217        33.3759     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.38745        9.10851                 NaN   8.56061       0.565171        45.9990        33.3793     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.49533        2.04504                 NaN   8.60946       0.554448        45.9065        33.3892     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91843        1.62639                 NaN   8.61840       0.553202        45.8920        33.3916     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5563                 NaN            NaN   8.62054       0.550757        45.8783        33.3941     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5739                 NaN            NaN   8.64397       0.544999        45.8368        33.4003     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5368        1.04421                 NaN   8.65122       0.543315        45.8205        33.4039     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.13335        2.45665                 NaN   8.65894       0.540834        45.8027        33.4075     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.29250        2.28769                 NaN   8.65440       0.543379        45.8151        33.4069     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5958                 NaN            NaN   8.67325       0.538640        45.7814        33.4109     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.373632        11.2232       0.246339E-004   8.69421       0.538253        45.7574        33.4133     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6210                 NaN            NaN   8.69167       0.532453        45.7349        33.4200     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6054                 NaN            NaN   8.68392       0.536218        45.7570        33.4175     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.662199        10.9471                 NaN   8.70050       0.534617        45.7359        33.4197     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.846044        10.7624                 NaN   8.70657       0.534393        45.7289        33.4217     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6460                 NaN            NaN   8.71918       0.525401        45.6782        33.4312     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.13711        3.49907                 NaN   8.70984       0.528467        45.6942        33.4313     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.83263        3.80897                 NaN   8.71532       0.527063        45.6819        33.4341     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.77425        9.83659       0.885873E-005   8.69805       0.533697        45.7264        33.4310     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.08346        2.55242                 NaN   8.71402       0.528318        45.6844        33.4374     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.90003        2.73605                 NaN   8.71773       0.528235        45.6790        33.4390     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1085        1.55903                 NaN   8.74419       0.519696        45.6223        33.4463     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.74997        2.89643                 NaN   8.72573       0.525665        45.6571        33.4451     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6221       0.814201E-001            NaN   8.77737       0.509828        45.5541        33.4552     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.37570        9.12978                 NaN   8.62433       0.558369        45.8935        33.4183     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.49699        3.15930                 NaN   8.73702       0.522945        45.6308        33.4529     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.85823        8.68149                 NaN   8.62516       0.552321        45.8483        33.4345     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.64845        8.98178       0.514070E-005   8.72632       0.528386        45.6631        33.4520     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.72090        8.91192                 NaN   8.72964       0.527731        45.6554        33.4544     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9430       0.777445                 NaN   8.80244       0.504473        45.5048        33.4679     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.36653        2.33812                 NaN   8.78391       0.510121        45.5315        33.4699     
