|6.6.6
Archiving\03_Data\fracLP/QFM_m5/TIS/TIS_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.84630       0.690413       0.762991E-004   6.68394        43.5821       0.424194        41.7730     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.76588       0.773905       0.701139E-004   6.68630        43.5750       0.423469        41.7754     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.68872       0.854179       0.639776E-004   6.68870        43.5677       0.422732        41.7779     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.74006       0.794877       0.584648E-004   6.68310        43.5793       0.424744        41.7779     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.66978       0.868463       0.534907E-004   6.68565        43.5717       0.423964        41.7804     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.59982       0.941738       0.492291E-004   6.68822        43.5641       0.423179        41.7829     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.53263        1.01230       0.450751E-004   6.69083        43.5564       0.422381        41.7854     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.44016        1.10863       0.349024E-004   6.69386        43.5479       0.421441        41.7880     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.43403        1.13336       0.234576E-004   6.70713        43.5147       0.417044        41.7937     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.36764        1.20313       0.218878E-004   6.70977        43.5070       0.416244        41.7962     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.29078        1.26801       0.304987E-004   6.70164        43.5250       0.419097        41.7954     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.23534        1.32701       0.296185E-004   6.70442        43.5170       0.418255        41.7980     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.18434        1.38161       0.273355E-004   6.70724        43.5089       0.417403        41.8005     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.13491        1.43467       0.253315E-004   6.71007        43.5008       0.416545        41.8030     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.63066                 NaN            NaN   6.74803        43.3980       0.404131        41.8192     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.63695                 NaN            NaN   6.75277        43.3855       0.402605        41.8222     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.64352                 NaN            NaN   6.75769        43.3725       0.401018        41.8253     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.21813        1.38833                 NaN   6.73617        43.4312       0.408097        41.8181     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.91898        1.66920       0.175773E-004   6.72457        43.4593       0.412169        41.8158     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.88216        1.70982       0.164655E-004   6.72753        43.4508       0.411278        41.8183     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.84670        1.74911       0.154449E-004   6.73050        43.4424       0.410385        41.8209     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.96457       0.706808                 NaN   6.77887        43.3157       0.394273        41.8398     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.87097       0.803922                 NaN   6.78156        43.3079       0.393449        41.8422     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.78336       0.895004                 NaN   6.78421        43.3001       0.392644        41.8447     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.72424        1.88712                 NaN   6.74248        43.4082       0.406771        41.8312     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.69635        1.91895                 NaN   6.74552        43.3995       0.405863        41.8338     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.89099       0.800500                 NaN   6.79373        43.2725       0.389695        41.8526     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN  0.495128                 NaN   6.76008                 NaN            NaN   6.63168        43.6269       0.442948        42.0432     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.60797        2.02076                 NaN   6.75569        43.3709       0.402727        41.8419     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.60413        2.02724                 NaN   6.75774        43.3645       0.402191        41.8442     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.56573        2.09112                 NaN   6.77534        43.3199       0.396505        41.8514     
