|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.5/EETA/EETA_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             San(TH)        ilm            q             
  1207.99        2500.00                 NaN   5.37005        7.96720                 NaN            NaN            NaN            NaN   8.97698        45.9466       0.580692        31.1585     
  1206.89        2500.00                 NaN   4.61450        8.71793                 NaN            NaN            NaN            NaN   8.98469        45.9453       0.581007        31.1566     
  1205.79        2500.00                 NaN   5.28051        8.05883                 NaN            NaN            NaN            NaN   8.98510        45.9362       0.579769        31.1596     
  1204.69        2500.00                 NaN   4.50021        8.83556                 NaN            NaN            NaN            NaN   8.99306        45.9330       0.579923        31.1582     
  1203.59        2500.00                 NaN   13.3930                 NaN            NaN            NaN            NaN            NaN   9.02554        45.8416       0.568351        31.1715     
  1202.49        2500.00                 NaN   4.27004        9.07008                 NaN            NaN            NaN            NaN   8.99943        45.9221       0.578585        31.1597     
  1201.39        2500.00                 NaN   5.06416        8.27955                 NaN            NaN            NaN            NaN   9.00152        45.9150       0.577867        31.1619     
  1200.29        2500.00                 NaN   4.41129        8.92966                 NaN            NaN            NaN            NaN   9.00979        45.9104       0.577994        31.1608     
  1199.19        2500.00                 NaN   10.2915        2.99145                 NaN            NaN            NaN            NaN   8.91653        46.0475       0.589704        31.1634     
  1198.09        2500.00                 NaN   4.41226        8.93021                 NaN            NaN            NaN            NaN   9.01887        45.9001       0.576936        31.1616     
  1196.99        2500.00                 NaN   13.4014                 NaN            NaN            NaN            NaN            NaN   9.04475        45.8138       0.564584        31.1755     
  1195.89        2500.00                 NaN   11.0954        2.08406                 NaN            NaN            NaN            NaN   8.89123        46.1917       0.600097        31.1376     
  1194.79        2500.00                 NaN   11.0769        2.01384       0.964915E-001            NaN            NaN            NaN   8.89024        46.1819       0.598639        31.1420     
  1193.69        2500.00                 NaN   4.19330        9.16090       0.628202E-005            NaN            NaN            NaN   9.03565        45.8705       0.573626        31.1660     
  1192.59        2500.00                 NaN   13.4003                 NaN            NaN            NaN            NaN            NaN   9.05680        45.8024       0.563449        31.1770     
  1191.49        2500.00                 NaN   4.67731       0.182223        8.50231       0.547429E-005            NaN            NaN   9.04079        45.8562       0.571638        31.1695     
  1190.39        2500.00                 NaN   13.4038                 NaN            NaN            NaN            NaN            NaN   9.06624        45.7895       0.562162        31.1783     
  1189.29        2500.00                 NaN   10.8815        2.35101       0.606004E-005            NaN            NaN            NaN   8.96945        46.0449       0.604947        31.1482     
  1188.19        2500.00                 NaN   13.4062                 NaN            NaN            NaN            NaN            NaN   9.07428        45.7788       0.561156        31.1796     
  1187.09        2500.00                 NaN   10.2702        3.01820       0.207341E-005            NaN            NaN            NaN   8.96909        45.9856       0.587192        31.1697     
  1185.98        2500.00                 NaN   4.19144        9.16980                 NaN            NaN            NaN            NaN   9.05913        45.8381       0.570868        31.1707     
  1184.88        2500.00                 NaN   11.1411        2.22714       0.242846E-005            NaN            NaN            NaN   9.07773        45.7935       0.576444        31.1840     
  1183.78        2500.00                 NaN   10.0883        3.28012                 NaN            NaN            NaN            NaN   9.07071        45.8190       0.568808        31.1731     
  1182.68        2500.00                 NaN   11.2953        2.10254                 NaN            NaN            NaN            NaN   9.09991        45.7384       0.569436        31.1944     
  1181.58        2500.00                 NaN   9.32462        4.06790                 NaN            NaN            NaN            NaN   9.07820        45.7894       0.561682        31.1782     
  1180.48        2500.00                 NaN   11.5329        1.86793       0.426867E-005            NaN            NaN            NaN   9.10511        45.7310       0.566679        31.1964     
  1179.38        2500.00                 NaN   9.12533        4.26986                 NaN            NaN            NaN            NaN   9.08701        45.7776       0.560685        31.1795     
  1178.28        2500.00                 NaN   13.4185                 NaN            NaN            NaN            NaN            NaN   9.11431        45.7262       0.556006        31.1850     
  1177.18        2500.00                 NaN   13.4192                 NaN            NaN            NaN            NaN            NaN   9.11363        45.7248       0.556025        31.1864     
  1176.08        2500.00                 NaN   3.02386        10.3528                 NaN            NaN            NaN            NaN   9.09735        45.7833       0.565456        31.1773     
  1174.98        2500.00                 NaN   13.4113                 NaN            NaN            NaN            NaN            NaN   9.12122        45.7254       0.557353        31.1848     
  1173.88        2500.00                 NaN   1.83392        11.5736       0.136474E-005            NaN            NaN            NaN   9.12298        45.7213       0.559687        31.1885     
  1172.78        2500.00                 NaN   3.73145        9.25986       0.385626                 NaN            NaN            NaN   9.10884        45.7708       0.564547        31.1788     
  1171.68        2500.00                 NaN   13.4148       0.838995E-004            NaN            NaN            NaN            NaN   9.13429        45.7018       0.557977        31.1910     
  1170.58        2500.00                 NaN   1.80198        11.5334                 NaN            NaN            NaN            NaN   9.09039        45.8456       0.568513        31.1602     
  1169.48        2500.00                 NaN   12.4672       0.934417                 NaN            NaN            NaN            NaN   9.14231        45.6973       0.563794        31.1950     
  1168.38        2500.00                 NaN   13.4163                 NaN            NaN            NaN            NaN            NaN   9.14008        45.7009       0.554585        31.1882     
  1167.28        2500.00                 NaN   13.4351                 NaN            NaN            NaN            NaN            NaN   9.15214        45.6694       0.550346        31.1930     
  1166.18        2500.00                 NaN   3.35472        8.85319        1.17688                 NaN            NaN            NaN   9.12520        45.7430       0.561996        31.1850     
  1165.08        2500.00                 NaN   3.28330        10.1111                 NaN            NaN            NaN            NaN   9.16564        45.6931       0.560141        31.1866     
  1163.97        2500.00                 NaN   3.42860        8.74535        1.21171                 NaN            NaN            NaN   9.13314        45.7336       0.561409        31.1862     
  1162.87        2500.00                 NaN   11.6950        1.79769                 NaN            NaN            NaN            NaN   9.13795        45.5748       0.556347        31.2383     
  1161.77        2500.00                 NaN   3.32509        8.76155        1.30249                 NaN            NaN            NaN   9.13820        45.7239       0.560349        31.1884     
  1160.67        2500.00                 NaN   12.6467       0.792615                 NaN            NaN            NaN            NaN   9.16903        45.6462       0.548304        31.1972     
  1159.57        2500.00                 NaN   3.37084        8.64932        1.37103                 NaN            NaN            NaN   9.14462        45.7147       0.559555        31.1900     
  1158.47        2500.00                 NaN   3.06086        10.3677                 NaN            NaN            NaN            NaN   9.16961        45.6567       0.550065        31.1951     
  1157.37        2500.00                 NaN   3.28264        8.66021        1.45109                 NaN            NaN            NaN   9.15132        45.7043       0.558617        31.1918     
  1156.27        2500.00                 NaN   2.68332        10.7497                 NaN            NaN            NaN            NaN   9.17952        45.6424       0.548503        31.1965     
  1155.17        2500.00                 NaN   11.8741        1.52211                 NaN            NaN            NaN            NaN   9.15777        45.6946       0.557770        31.1936     
  1154.07        2500.00                 NaN   2.28894        11.1486                 NaN            NaN            NaN            NaN   9.18926        45.6282       0.546929        31.1980     
  1152.97        2500.00                 NaN   11.8059        1.59269                 NaN            NaN            NaN            NaN   9.16417        45.6850       0.556926        31.1953     
  1151.87        2500.00                 NaN   13.4440                 NaN            NaN            NaN            NaN            NaN   9.20167        45.6067       0.546328        31.2013     
  1150.77        2500.00                 NaN   11.7476        1.65316                 NaN            NaN            NaN            NaN   9.17041        45.6756       0.556124        31.1971     
  1149.67        2500.00                 NaN   13.4195       0.792338E-005            NaN            NaN            NaN            NaN   9.18448        45.6472       0.551511        31.1973     
  1148.57        2500.00                 NaN   11.6871        1.71589                 NaN            NaN            NaN            NaN   9.17664        45.6661       0.555314        31.1989     
  1147.47        2500.00                 NaN   10.4617        2.87340                 NaN            NaN            NaN            NaN   9.12359        45.7829       0.566379        31.1921     
  1146.37        2500.00                 NaN   11.6291        1.77620                 NaN            NaN            NaN            NaN   9.18280        45.6567       0.554515        31.2007     
  1145.27        2500.00                 NaN   11.7124        1.69216                 NaN            NaN            NaN            NaN   9.18564        45.6547       0.554244        31.2009     
  1144.17        2500.00                 NaN   11.5734        1.83405                 NaN            NaN            NaN            NaN   9.18891        45.6474       0.553725        31.2025     
  1143.07        2500.00                 NaN   3.30523        1.25539        8.87118                 NaN            NaN            NaN   9.20966        45.6082       0.546239        31.2041     
  1141.96        2500.00                 NaN   11.4990        1.97078                 NaN            NaN            NaN            NaN   9.23941        45.5431       0.537467        31.2102     
  1140.86        2500.00                 NaN   10.8716        2.51257                 NaN            NaN            NaN            NaN   9.16773        45.6754       0.559296        31.2134     
  1139.76        2500.00                 NaN   12.3518        1.12222                 NaN            NaN            NaN            NaN   9.24817        45.5302       0.535905        31.2117     
  1138.66        2500.00                 NaN   2.97760        1.07869        9.38684                 NaN            NaN            NaN   9.22596        45.5798       0.542769        31.2083     
  1137.56        2500.00                 NaN   11.7164        1.68997       0.558006E-003            NaN            NaN            NaN   9.19886        45.6317       0.552445        31.2100     
  1136.46        2500.00                 NaN   11.1510        2.27695                 NaN            NaN            NaN            NaN   9.21256        45.6007       0.548262        31.2105     
  1135.36        2500.00                 NaN   11.6698        1.73890       0.594111E-004            NaN            NaN            NaN   9.20484        45.6228       0.551732        31.2118     
  1134.26        2500.00                 NaN   12.5039       0.959701                 NaN            NaN            NaN            NaN   9.24090        45.5418       0.540070        31.2136     
  1133.16        2500.00                 NaN   11.6248        1.78584       0.131772E-004            NaN            NaN            NaN   9.21081        45.6139       0.551015        31.2136     
  1132.06        2500.00                 NaN   10.4086        2.94605                 NaN            NaN            NaN            NaN   9.14034        45.7303       0.563844        31.2109     
  1130.96        2500.00                 NaN   10.8490        2.58416                 NaN            NaN            NaN            NaN   9.22585        45.5790       0.546245        31.2158     
  1129.86        2500.00                 NaN   12.7671       0.717174                 NaN            NaN            NaN            NaN   9.27633        45.4870       0.532207        31.2202     
  1128.76        2500.00                 NaN   10.6821        2.75342                 NaN            NaN            NaN            NaN   9.23115        45.5700       0.545529        31.2178     
  1127.66        2500.00                 NaN   11.5942        1.84761                 NaN            NaN            NaN            NaN   9.26025        45.5315       0.544028        31.2224     
  1126.56        2500.00                 NaN   12.6515       0.825043                 NaN            NaN            NaN            NaN   9.28193        45.4864       0.533617        31.2215     
  1125.46        2500.00                 NaN   10.4201        2.94423                 NaN            NaN            NaN            NaN   9.15276        45.7037       0.561813        31.2174     
  1124.36        2500.00                 NaN   10.7843        2.64305                 NaN            NaN            NaN            NaN   9.23778        45.5684       0.547026        31.2195     
  1123.26        2500.00                 NaN   10.5022        2.86528                 NaN            NaN            NaN            NaN   9.16472        45.6906       0.560051        31.2172     
  1122.16        2500.00                 NaN   10.7561        2.68395                 NaN            NaN            NaN            NaN   9.24749        45.5450       0.543783        31.2237     
  1121.06        2500.00                 NaN   10.4440        2.93530                 NaN            NaN            NaN            NaN   9.18088        45.6594       0.556521        31.2238     
  1119.95        2500.00                 NaN   10.4404        2.92838                 NaN            NaN            NaN            NaN   9.17625        45.6763       0.558563        31.2200     
  1118.85        2500.00                 NaN   12.4745        1.02529                 NaN            NaN            NaN            NaN   9.30772        45.4343       0.527239        31.2310     
  1117.75        2500.00                 NaN   10.4246        2.95095                 NaN            NaN            NaN            NaN   9.18315        45.6625       0.556685        31.2221     
  1116.65        2500.00                 NaN   10.6579        2.77957                 NaN            NaN            NaN            NaN   9.25449        45.5360       0.544425        31.2277     
  1115.55        2500.00                 NaN   10.4477        2.92969                 NaN            NaN            NaN            NaN   9.19112        45.6504       0.556293        31.2248     
  1114.45        2500.00                 NaN   11.9132        1.56344                 NaN            NaN            NaN            NaN   9.32445        45.4386       0.531562        31.2287     
  1113.35        2500.00                 NaN   10.4554        2.92653                 NaN            NaN            NaN            NaN   9.19709        45.6397       0.554805        31.2265     
  1112.25        2500.00                 NaN   10.5163        2.86344                 NaN            NaN            NaN            NaN   9.20992        45.6278       0.555540        31.2270     
  1111.15        2500.00                 NaN   10.6665        2.77309                 NaN            NaN            NaN            NaN   9.27111        45.5148       0.542896        31.2317     
  1110.05        2500.00                 NaN   10.6569        2.78584                 NaN            NaN            NaN            NaN   9.27132        45.5096       0.542490        31.2338     
  1108.95        2500.00                 NaN   10.4363        2.95144                 NaN            NaN            NaN            NaN   9.21372        45.6147       0.552630        31.2312     
  1107.85        2500.00                 NaN   10.4362        2.95592                 NaN            NaN            NaN            NaN   9.21280        45.6094       0.553428        31.2322     
  1106.75        2500.00                 NaN   10.4379        2.95039                 NaN            NaN            NaN            NaN   9.21751        45.6119       0.551768        31.2306     
  1105.65        2500.00                 NaN   10.5782        2.86315                 NaN            NaN            NaN            NaN   9.28266        45.4977       0.541884        31.2364     
  1104.55        2500.00                 NaN   10.4578        2.93230                 NaN            NaN            NaN            NaN   9.22625        45.5977       0.551594        31.2344     
  1103.45        2500.00                 NaN   10.6219        2.82107                 NaN            NaN            NaN            NaN   9.28690        45.4904       0.541824        31.2379     
  1102.35        2500.00                 NaN   10.6289        2.81958                 NaN            NaN            NaN            NaN   9.29394        45.4777       0.539938        31.2399     
  1101.25        2500.00                 NaN   11.8879        1.69949                 NaN            NaN            NaN            NaN   9.36835        45.2591       0.512777        31.2724     
  1100.15        2500.00                 NaN   10.6179        2.83300                 NaN            NaN            NaN            NaN   9.29964        45.4683       0.539185        31.2420     
  1099.05        2500.00                 NaN   1.64055        11.8802                 NaN            NaN            NaN            NaN   9.35900        45.3506       0.520077        31.2496     
  1097.94        2500.00                 NaN   10.6077        2.84551                 NaN            NaN            NaN            NaN   9.30536        45.4588       0.538425        31.2442     
  1096.84        2500.00                 NaN   10.5192        2.88211                 NaN            NaN            NaN            NaN   9.25850        45.5535       0.546939        31.2398     
  1095.74        2500.00                 NaN   10.6324        2.82341                 NaN            NaN            NaN            NaN   9.31173        45.4487       0.537542        31.2462     
  1094.64        2500.00                 NaN   5.81704        7.66085                 NaN            NaN            NaN            NaN   9.34368        45.4162       0.525435        31.2367     
  1093.54        2500.00                 NaN   10.6194        2.83878                 NaN            NaN            NaN            NaN   9.31745        45.4393       0.536770        31.2483     
  1092.44        2500.00                 NaN   10.8822        2.59238                 NaN            NaN            NaN            NaN   9.33595        45.4084       0.530950        31.2501     
  1091.34        2500.00                 NaN   10.6076        2.85308                 NaN            NaN            NaN            NaN   9.32314        45.4297       0.536000        31.2505     
  1090.24        2500.00                 NaN   11.1111        2.38017                 NaN            NaN            NaN            NaN   9.35355        45.3730       0.526906        31.2553     
  1089.14        2500.00                 NaN   10.5957        2.86748                 NaN            NaN            NaN            NaN   9.32882        45.4202       0.535224        31.2526     
  1088.04        2500.00                 NaN   10.8916        2.60256                 NaN            NaN            NaN            NaN   9.27492        45.4149       0.542407        31.2736     
  1086.94        2500.00                 NaN   10.5846        2.88103                 NaN            NaN            NaN            NaN   9.33454        45.4105       0.534440        31.2548     
  1085.84        2500.00                 NaN   11.4934        2.02384                 NaN            NaN            NaN            NaN   9.37840        45.3222       0.521265        31.2609     
  1084.74        2500.00                 NaN   10.5724        2.89567                 NaN            NaN            NaN            NaN   9.34023        45.4010       0.533661        31.2570     
  1083.64        2500.00                 NaN   10.9269        2.57497                 NaN            NaN            NaN            NaN   9.27255        45.4106       0.541241        31.2738     
  1082.54        2500.00                 NaN   10.5618        2.90877                 NaN            NaN            NaN            NaN   9.34596        45.3914       0.532869        31.2592     
  1081.44        2500.00                 NaN   11.3114        2.21456                 NaN            NaN            NaN            NaN   9.39339        45.2969       0.517115        31.2666     
  1080.34        2500.00                 NaN   10.5464        2.92679                 NaN            NaN            NaN            NaN   9.35156        45.3817       0.532098        31.2614     
  1079.24        2500.00                 NaN   10.5408        2.93366                 NaN            NaN            NaN            NaN   9.35440        45.3769       0.531703        31.2625     
  1078.14        2500.00                 NaN   10.5351        2.94068                 NaN            NaN            NaN            NaN   9.35724        45.3720       0.531308        31.2637     
  1077.04        2500.00                 NaN   10.5297        2.94743                 NaN            NaN            NaN            NaN   9.36007        45.3672       0.530912        31.2648     
  1075.93        2500.00                 NaN   10.5239        2.95452                 NaN            NaN            NaN            NaN   9.36290        45.3623       0.530517        31.2659     
  1074.83        2500.00                 NaN   10.5185        2.96128                 NaN            NaN            NaN            NaN   9.36574        45.3574       0.530119        31.2670     
  1073.73        2500.00                 NaN   10.5129        2.96814                 NaN            NaN            NaN            NaN   9.36857        45.3525       0.529722        31.2681     
  1072.63        2500.00                 NaN   2.30108        11.2396                 NaN            NaN            NaN            NaN   9.41650        45.2533       0.513754        31.2757     
  1071.53        2500.00                 NaN   11.2218        2.32029                 NaN            NaN            NaN            NaN   9.41917        45.2485       0.513379        31.2769     
  1070.43        2500.00                 NaN   11.2048        2.33863                 NaN            NaN            NaN            NaN   9.42186        45.2437       0.512999        31.2780     
  1069.33        2500.00                 NaN   11.1886        2.35612                 NaN            NaN            NaN            NaN   9.42456        45.2389       0.512613        31.2792     
  1068.23        2500.00                 NaN   11.1731        2.37300                 NaN            NaN            NaN            NaN   9.42728        45.2340       0.512224        31.2804     
  1067.13        2500.00                 NaN   2.38932        11.1582                 NaN            NaN            NaN            NaN   9.43001        45.2291       0.511830        31.2816     
  1066.03        2500.00                 NaN   2.40516        11.1438                 NaN            NaN            NaN            NaN   9.43276        45.2241       0.511434        31.2827     
  1064.93        2500.00                 NaN   11.1298        2.42056                 NaN            NaN            NaN            NaN   9.43551        45.2192       0.511033        31.2839     
  1063.83        2500.00                 NaN   2.43557        11.1162                 NaN            NaN            NaN            NaN   9.43826        45.2142       0.510630        31.2851     
  1062.73        2500.00                 NaN   2.45020        11.1030                 NaN            NaN            NaN            NaN   9.44103        45.2092       0.510223        31.2863     
  1061.63        2500.00                 NaN   11.0902        2.46449                 NaN            NaN            NaN            NaN   9.44381        45.2042       0.509814        31.2875     
  1060.53        2500.00                 NaN   2.47798        11.0782                 NaN            NaN            NaN            NaN   9.44659        45.1991       0.509401        31.2887     
  1059.43        2500.00                 NaN   10.5177        2.98822                 NaN            NaN            NaN            NaN   9.41034        45.2772       0.522426        31.2841     
  1058.33        2500.00                 NaN   11.0793        2.48217                 NaN            NaN            NaN            NaN   9.45386        45.1852       0.508086        31.2914     
  1057.23        2500.00                 NaN   11.0656        2.49719                 NaN            NaN            NaN            NaN   9.45655        45.1803       0.507705        31.2926     
  1056.13        2500.00                 NaN   2.51229        11.0519                 NaN            NaN            NaN            NaN   9.45923        45.1754       0.507325        31.2938     
  1055.03        2500.00                 NaN   2.52722        11.0383                 NaN            NaN            NaN            NaN   9.46192        45.1706       0.506944        31.2951     
  1053.92        2500.00                 NaN   11.0250        2.54189                 NaN            NaN            NaN            NaN   9.46460        45.1657       0.506561        31.2963     
  1052.82        2500.00                 NaN   11.0120        2.55630                 NaN            NaN            NaN            NaN   9.46730        45.1608       0.506176        31.2975     
  1051.72        2500.00                 NaN   2.57044        10.9993                 NaN            NaN            NaN            NaN   9.46999        45.1558       0.505789        31.2987     
  1050.62        2500.00                 NaN   10.9867        2.58439                 NaN            NaN            NaN            NaN   9.47269        45.1509       0.505400        31.2999     
  1049.52        2500.00                 NaN   2.60688        10.9647                 NaN            NaN            NaN            NaN   9.47462        45.1477       0.505198        31.3009     
  1048.42        2500.00                 NaN   2.61159        10.9624                 NaN            NaN            NaN            NaN   9.47810        45.1409       0.504616        31.3024     
  1047.32        2500.00                 NaN   2.62486        10.9506                 NaN            NaN            NaN            NaN   9.48081        45.1359       0.504221        31.3036     
  1046.22        2500.00                 NaN   2.63792        10.9390                 NaN            NaN            NaN            NaN   9.48353        45.1309       0.503825        31.3048     
  1045.12        2500.00                 NaN   2.65050        10.9279                 NaN            NaN            NaN            NaN   9.48628        45.1258       0.503417        31.3061     
  1044.02        2500.00                 NaN   2.66284        10.9171                 NaN            NaN            NaN            NaN   9.48903        45.1207       0.503006        31.3073     
  1042.92        2500.00                 NaN   2.67497        10.9065                 NaN            NaN            NaN            NaN   9.49179        45.1156       0.502593        31.3085     
  1041.82        2500.00                 NaN   10.8961        2.68691                 NaN            NaN            NaN            NaN   9.49455        45.1104       0.502177        31.3098     
  1040.72        2500.00                 NaN   2.69750        10.8872                 NaN            NaN            NaN            NaN   9.49742        45.1051       0.501728        31.3110     
  1039.62        2500.00                 NaN   2.73071        10.8542                 NaN            NaN            NaN            NaN   9.49933        45.1027       0.501480        31.3116     
  1038.52        2500.00                 NaN   10.8701        2.71807                 NaN            NaN            NaN            NaN   9.50317        45.0943       0.500817        31.3136     
  1037.42        2500.00                 NaN   2.77096        10.8158                 NaN            NaN            NaN            NaN   9.50405        45.0951       0.500808        31.3133     
  1036.32        2500.00                 NaN   2.78969        10.7979                 NaN            NaN            NaN            NaN   9.50641        45.0914       0.500480        31.3142     
  1035.22        2500.00                 NaN   10.8457        2.74772                 NaN            NaN            NaN            NaN   9.51185        45.0779       0.499429        31.3174     
  1034.12        2500.00                 NaN   2.75731        10.8379                 NaN            NaN            NaN            NaN   9.51475        45.0724       0.498961        31.3187     
  1033.02        2500.00                 NaN   10.7451        2.84406                 NaN            NaN            NaN            NaN   9.51285        45.0812       0.499784        31.3170     
  1031.91        2500.00                 NaN   2.86303        10.7260                 NaN            NaN            NaN            NaN   9.51448        45.0787       0.499782        31.3180     
  1030.81        2500.00                 NaN   10.7074        2.88157                 NaN            NaN            NaN            NaN   9.51614        45.0761       0.499775        31.3191     
  1029.71        2500.00                 NaN   10.6892        2.89975                 NaN            NaN            NaN            NaN   9.51780        45.0734       0.499765        31.3201     
  1028.61        2500.00                 NaN   10.6713        2.91755                 NaN            NaN            NaN            NaN   9.51947        45.0708       0.499752        31.3211     
  1027.51        2500.00                 NaN   10.6538        2.93498                 NaN            NaN            NaN            NaN   9.52116        45.0681       0.499735        31.3222     
  1026.41        2500.00                 NaN   10.6367        2.95208                 NaN            NaN            NaN            NaN   9.52285        45.0654       0.499715        31.3232     
  1025.31        2500.00                 NaN   10.6199        2.96882                 NaN            NaN            NaN            NaN   9.52456        45.0627       0.499691        31.3243     
  1024.21        2500.00                 NaN   10.6035        2.98524                 NaN            NaN            NaN            NaN   9.52628        45.0600       0.499665        31.3253     
  1023.11        2500.00                 NaN   10.5874        3.00134                 NaN            NaN            NaN            NaN   9.52801        45.0572       0.499635        31.3264     
  1022.01        2500.00                 NaN   10.5716        3.01713                 NaN            NaN            NaN            NaN   9.52974        45.0545       0.499604        31.3274     
  1020.91        2500.00                 NaN   10.3492        3.20962                 NaN            NaN            NaN            NaN   9.51098        45.0989       0.507053        31.3242     
  1019.81        2500.00                 NaN   10.5410        3.04783                 NaN            NaN            NaN            NaN   9.53324        45.0489       0.499532        31.3295     
  1018.71        2500.00                 NaN   10.5261        3.06275                 NaN            NaN            NaN            NaN   9.53499        45.0460       0.499493        31.3306     
  1017.61        2500.00                 NaN   10.5114        3.07748                 NaN            NaN            NaN            NaN   9.53675        45.0432       0.499453        31.3316     
  1016.51        2500.00                 NaN   10.4964        3.09253                 NaN            NaN            NaN            NaN   9.53848        45.0405       0.499422        31.3327     
  1015.41        2500.00                 NaN   10.4816        3.10736                 NaN            NaN            NaN            NaN   9.54022        45.0377       0.499391        31.3337     
  1014.31        2500.00                 NaN   10.4670        3.12197                 NaN            NaN            NaN            NaN   9.54195        45.0349       0.499359        31.3348     
  1013.21        2500.00                 NaN   10.4548        3.13461                 NaN            NaN            NaN            NaN   9.54391        45.0316       0.499243        31.3359     
  1012.11        2500.00                 NaN   10.4444        3.14567                 NaN            NaN            NaN            NaN   9.54606        45.0278       0.499058        31.3370     
  1011.01        2500.00                 NaN   10.4342        3.15653                 NaN            NaN            NaN            NaN   9.54822        45.0240       0.498870        31.3382     
  1009.90        2500.00                 NaN   10.4242        3.16721                 NaN            NaN            NaN            NaN   9.55038        45.0202       0.498678        31.3393     
  1008.80        2500.00                 NaN   10.4144        3.17771                 NaN            NaN            NaN            NaN   9.55256        45.0164       0.498484        31.3405     
  1007.70        2500.00                 NaN   10.4048        3.18804                 NaN            NaN            NaN            NaN   9.55474        45.0125       0.498287        31.3416     
  1006.60        2500.00                 NaN   10.3953        3.19820                 NaN            NaN            NaN            NaN   9.55692        45.0087       0.498087        31.3428     
  1005.50        2500.00                 NaN   10.3858        3.20844                 NaN            NaN            NaN            NaN   9.55910        45.0048       0.497890        31.3440     
  1004.40        2500.00                 NaN   10.3764        3.21857                 NaN            NaN            NaN            NaN   9.56128        45.0009       0.497691        31.3451     
  1003.30        2500.00                 NaN   10.3672        3.22856                 NaN            NaN            NaN            NaN   9.56346        44.9970       0.497491        31.3463     
  1002.20        2500.00                 NaN   10.3581        3.23841                 NaN            NaN            NaN            NaN   9.56565        44.9931       0.497289        31.3475     
  1001.10        2500.00                 NaN   10.3491        3.24812                 NaN            NaN            NaN            NaN   9.56784        44.9892       0.497084        31.3486     
  1000.00        2500.00                 NaN   10.3402        3.25776                 NaN            NaN            NaN            NaN   9.57003        44.9853       0.496880        31.3498     
