|6.6.6
Archiving\03_Data\eq/QFM_m5/WD94/WD94_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1294.87        2500.00                 NaN  0.772383                 NaN   54.1707       0.841410        22.9805        8.43749        6.22677        3.09156        3.47916                 NaN
  1291.67        2500.00                 NaN  0.772389                 NaN   54.1705       0.841432        22.9805        8.43748        6.22680        3.09173        3.47923                 NaN
  1288.46        2500.00                 NaN  0.772394                 NaN   54.1702       0.841454        22.9805        8.43746        6.22682        3.09191        3.47930                 NaN
  1285.26        2500.00                 NaN  0.772400                 NaN   54.1699       0.841476        22.9805        8.43745        6.22684        3.09208        3.47936                 NaN
  1282.05        2500.00                 NaN  0.772292                 NaN   54.1666       0.870103        23.1776        5.92403        8.43197        3.15967        3.49780                 NaN
  1278.85        2500.00                 NaN  0.772298                 NaN   54.1663       0.870125        23.1776        5.92405        8.43195        3.15985        3.49787                 NaN
  1275.64        2500.00                 NaN  0.772304                 NaN   54.1660       0.870148        23.1776        5.92408        8.43194        3.16003        3.49793                 NaN
  1272.44        2500.00                 NaN  0.772309                 NaN   54.1657       0.870170        23.1776        5.92410        8.43192        3.16021        3.49800                 NaN
  1269.23        2500.00                 NaN  0.772315                 NaN   54.1654       0.870192        23.1776        5.92412        8.43191        3.16039        3.49807                 NaN
  1266.03        2500.00                 NaN  0.772321                 NaN   54.1652       0.870215        23.1776        5.92414        8.43189        3.16056        3.49813                 NaN
  1262.82        2500.00                 NaN  0.772327                 NaN   54.1649       0.870237        23.1776        5.92416        8.43188        3.16074        3.49820                 NaN
  1259.62        2500.00                 NaN  0.772332                 NaN   54.1646       0.870259        23.1776        5.92419        8.43186        3.16092        3.49826                 NaN
  1256.41        2500.00                 NaN  0.772242                 NaN   54.1698       0.896877        23.3746        5.62533        8.41596        3.22591        3.51929                 NaN
  1253.21        2500.00                 NaN  0.772247                 NaN   54.1695       0.896899        23.3746        5.62536        8.41595        3.22609        3.51936                 NaN
  1250.00        2500.00                 NaN  0.772253                 NaN   54.1693       0.896922        23.3746        5.62538        8.41593        3.22627        3.51943                 NaN
  1246.79        2500.00                 NaN  0.772259                 NaN   54.1690       0.896945        23.3746        5.62540        8.41591        3.22645        3.51949                 NaN
  1243.59        2500.00                 NaN  0.772264                 NaN   54.1687       0.896968        23.3746        5.62543        8.41590        3.22663        3.51956                 NaN
  1240.38        2500.00                 NaN  0.772270                 NaN   54.1684       0.896990        23.3746        5.62545        8.41588        3.22681        3.51962                 NaN
  1237.18        2500.00                 NaN  0.772275                 NaN   54.1681       0.897013        23.3746        5.62547        8.41587        3.22700        3.51969                 NaN
  1233.97        2500.00                 NaN  0.772281                 NaN   54.1678       0.897036        23.3746        5.62549        8.41585        3.22718        3.51975                 NaN
  1230.77        2500.00                 NaN  0.772206                 NaN   54.1766       0.923396        23.5563        8.39362        5.34828        3.28906        3.54044                 NaN
  1227.56        2500.00                 NaN  0.772211                 NaN   54.1763       0.923420        23.5564        8.39361        5.34831        3.28925        3.54051                 NaN
  1224.36        2500.00                 NaN  0.772217                 NaN   54.1761       0.923443        23.5564        8.39359        5.34833        3.28943        3.54057                 NaN
  1221.15        2500.00                 NaN  0.772222                 NaN   54.1758       0.923466        23.5564        8.39357        5.34835        3.28962        3.54064                 NaN
  1217.95        2500.00                 NaN  0.772227                 NaN   54.1755       0.923489        23.5564        8.39355        5.34838        3.28980        3.54070                 NaN
  1214.74        2500.00                 NaN  0.772233                 NaN   54.1752       0.923512        23.5564        8.39354        5.34840        3.28999        3.54077                 NaN
  1211.54        2500.00                 NaN  0.772238                 NaN   54.1749       0.923535        23.5564        8.39352        5.34843        3.29017        3.54083                 NaN
  1208.33        2500.00                 NaN  0.772243                 NaN   54.1746       0.923558        23.5564        8.39350        5.34845        3.29036        3.54090                 NaN
  1205.13        2500.00                 NaN  0.772179                 NaN   54.1672       0.955653        23.7062        8.38085        5.11939        3.34344        3.55513                 NaN
  1201.92        2500.00                 NaN  0.772184                 NaN   54.1669       0.955676        23.7062        8.38083        5.11942        3.34363        3.55520                 NaN
  1198.72        2500.00                 NaN  0.772189                 NaN   54.1666       0.955700        23.7062        8.38082        5.11944        3.34381        3.55526                 NaN
  1195.51        2500.00                 NaN  0.772195                 NaN   54.1663       0.955723        23.7062        8.38080        5.11946        3.34400        3.55533                 NaN
  1192.31        2500.00                 NaN  0.772200                 NaN   54.1660       0.955747        23.7062        8.38078        5.11949        3.34419        3.55539                 NaN
  1189.10        2500.00                 NaN  0.772205                 NaN   54.1657       0.955771        23.7063        8.38076        5.11951        3.34437        3.55546                 NaN
  1185.90        2500.00                 NaN  0.772210                 NaN   54.1654       0.955794        23.7063        8.38074        5.11954        3.34456        3.55552                 NaN
  1182.69        2500.00                 NaN  0.772215                 NaN   54.1651       0.955817        23.7063        8.38072        5.11956        3.34475        3.55559                 NaN
  1179.49        2500.00                 NaN  0.772166                 NaN   54.1519       0.990477        23.8444        4.91067        8.37204        3.39064        3.56773                 NaN
  1176.28        2500.00                 NaN  0.772171                 NaN   54.1516       0.990502        23.8444        4.91070        8.37202        3.39083        3.56779                 NaN
  1173.08        2500.00                 NaN  0.772176                 NaN   54.1513       0.990526        23.8444        4.91072        8.37200        3.39102        3.56786                 NaN
  1169.87        2500.00                 NaN  0.772181                 NaN   54.1510       0.990550        23.8445        4.91075        8.37198        3.39121        3.56792                 NaN
  1166.67        2500.00                 NaN  0.772186                 NaN   54.1506       0.990574        23.8445        4.91077        8.37196        3.39139        3.56798                 NaN
  1163.46        2500.00                 NaN  0.772191                 NaN   54.1503       0.990598        23.8445        4.91080        8.37194        3.39158        3.56805                 NaN
  1160.26        2500.00                 NaN  0.772195                 NaN   54.1500       0.990622        23.8445        4.91083        8.37192        3.39177        3.56811                 NaN
  1157.05        2500.00                 NaN  0.772200                 NaN   54.1497       0.990646        23.8445        4.91085        8.37190        3.39196        3.56818                 NaN
  1153.85        2500.00                 NaN  0.772165                 NaN   54.1245        1.02975        23.9733        8.37097        4.72475        3.42855        3.57603                 NaN
  1150.64        2500.00                 NaN  0.772170                 NaN   54.1242        1.02978        23.9733        8.37095        4.72478        3.42874        3.57609                 NaN
  1147.44        2500.00                 NaN  0.772175                 NaN   54.1239        1.02980        23.9733        8.37093        4.72480        3.42893        3.57615                 NaN
  1144.23        2500.00                 NaN  0.772180                 NaN   54.1236        1.02983        23.9733        8.37091        4.72483        3.42912        3.57622                 NaN
  1141.03        2500.00                 NaN  0.772184                 NaN   54.1233        1.02985        23.9734        8.37089        4.72486        3.42931        3.57628                 NaN
  1137.82        2500.00                 NaN  0.772189                 NaN   54.1229        1.02988        23.9734        8.37087        4.72488        3.42950        3.57635                 NaN
  1134.62        2500.00                 NaN  0.772194                 NaN   54.1226        1.02990        23.9734        8.37085        4.72491        3.42969        3.57641                 NaN
  1131.41        2500.00                 NaN  0.772199                 NaN   54.1223        1.02992        23.9734        8.37083        4.72493        3.42988        3.57647                 NaN
  1128.21        2500.00                 NaN  0.772177                 NaN   54.0974        1.07003        24.0989        8.36734        4.54779        3.46182        3.58449                 NaN
  1125.00        2500.00                 NaN  0.772182                 NaN   54.0971        1.07006        24.0989        8.36732        4.54781        3.46202        3.58455                 NaN
  1121.79        2500.00                 NaN  0.772187                 NaN   54.0968        1.07008        24.0989        8.36730        4.54784        3.46221        3.58462                 NaN
  1118.59        2500.00                 NaN  0.772191                 NaN   54.0965        1.07011        24.0990        8.36728        4.54787        3.46240        3.58468                 NaN
  1115.38        2500.00                 NaN  0.772196                 NaN   54.0962        1.07013        24.0990        8.36726        4.54789        3.46259        3.58474                 NaN
  1112.18        2500.00                 NaN  0.772200                 NaN   54.0959        1.07016        24.0990        8.36724        4.54792        3.46279        3.58481                 NaN
  1108.97        2500.00                 NaN  0.772205                 NaN   54.0955        1.07019        24.0991        8.36722        4.54795        3.46298        3.58487                 NaN
  1105.77        2500.00                 NaN  0.772209                 NaN   54.0952        1.07021        24.0991        8.36720        4.54797        3.46317        3.58493                 NaN
  1102.56        2500.00                 NaN  0.772207                 NaN   54.0610        1.11439        24.2232        8.37039        4.38358        3.48523        3.59008                 NaN
  1099.36        2500.00                 NaN  0.772211                 NaN   54.0607        1.11441        24.2232        8.37037        4.38360        3.48542        3.59014                 NaN
  1096.15        2500.00                 NaN  0.772215                 NaN   54.0603        1.11444        24.2232        8.37035        4.38363        3.48561        3.59021                 NaN
  1092.95        2500.00                 NaN  0.772220                 NaN   54.0600        1.11446        24.2232        8.37033        4.38366        3.48580        3.59027                 NaN
  1089.74        2500.00                 NaN  0.772224                 NaN   54.0597        1.11449        24.2233        8.37030        4.38369        3.48600        3.59033                 NaN
  1086.54        2500.00                 NaN  0.772229                 NaN   54.0594        1.11452        24.2233        8.37028        4.38371        3.48619        3.59039                 NaN
  1083.33        2500.00                 NaN  0.772233                 NaN   54.0590        1.11454        24.2233        8.37026        4.38374        3.48638        3.59046                 NaN
  1080.13        2500.00                 NaN  0.772237                 NaN   54.0587        1.11457        24.2234        8.37024        4.38377        3.48658        3.59052                 NaN
  1076.92        2500.00                 NaN  0.772249                 NaN   54.0131        1.16310        24.3503        4.22924        8.38087        3.49972        3.59142                 NaN
  1073.72        2500.00                 NaN  0.772253                 NaN   54.0128        1.16313        24.3503        4.22927        8.38085        3.49991        3.59148                 NaN
  1070.51        2500.00                 NaN  0.772257                 NaN   54.0124        1.16315        24.3504        4.22930        8.38083        3.50010        3.59154                 NaN
  1067.31        2500.00                 NaN  0.772261                 NaN   54.0121        1.16318        24.3504        4.22932        8.38080        3.50030        3.59161                 NaN
  1064.10        2500.00                 NaN  0.772266                 NaN   54.0118        1.16321        24.3504        4.22935        8.38078        3.50049        3.59167                 NaN
  1060.90        2500.00                 NaN  0.772270                 NaN   54.0115        1.16323        24.3505        4.22938        8.38076        3.50069        3.59173                 NaN
  1057.69        2500.00                 NaN  0.772274                 NaN   54.0111        1.16326        24.3505        4.22941        8.38074        3.50088        3.59179                 NaN
  1054.49        2500.00                 NaN  0.772278                 NaN   54.0108        1.16329        24.3506        4.22944        8.38071        3.50107        3.59185                 NaN
  1051.28        2500.00                 NaN  0.772308                 NaN   53.9577        1.21568        24.4803        8.39486        4.08349        3.50500        3.59070                 NaN
  1048.08        2500.00                 NaN  0.772312                 NaN   53.9573        1.21570        24.4803        8.39484        4.08352        3.50519        3.59076                 NaN
  1044.87        2500.00                 NaN  0.772327                 NaN   53.9441        1.22913        24.5122        4.04838        8.39823        3.50490        3.59071                 NaN
  1041.67        2500.00                 NaN  0.772336                 NaN   53.9361        1.23621        24.5291        8.40052        4.03083        3.50459        3.59033                 NaN
  1038.46        2500.00                 NaN  0.772347                 NaN   53.9147        1.24604        24.5545        8.41561        4.01745        3.50211        2.67970       0.897563     
  1035.26        2500.00                 NaN  0.772352                 NaN   53.9144        1.24607        24.5545        8.41559        4.01748        3.50231        2.67974       0.897548     
  1032.05        2500.00                 NaN  0.772381                 NaN   53.8899        1.26166        24.5883        8.43448        3.99845        3.50086       0.688418        2.86551     
  1028.85        2500.00                 NaN  0.772399                 NaN   53.8862        1.26779        24.5977        3.99010        8.43679        3.50120                 NaN   3.54789     
  1025.64        2500.00                 NaN  0.772406                 NaN   53.8718        1.27647        24.6214        8.44372        3.96902        3.49832                 NaN   3.54685     
  1022.44        2500.00                 NaN  0.772411                 NaN   53.8715        1.27650        24.6215        8.44370        3.96906        3.49852                 NaN   3.54679     
  1019.23        2500.00                 NaN  0.772415                 NaN   53.8713        1.27653        24.6215        8.44369        3.96909        3.49871                 NaN   3.54674     
  1016.03        2500.00                 NaN  0.772420                 NaN   53.8710        1.27656        24.6216        8.44368        3.96913        3.49891                 NaN   3.54668     
  1012.82        2500.00                 NaN  0.772425                 NaN   53.8707        1.27659        24.6217        8.44367        3.96916        3.49911                 NaN   3.54662     
  1009.62        2500.00                 NaN  0.772430                 NaN   53.8705        1.27662        24.6218        8.44366        3.96920        3.49930                 NaN   3.54657     
  1006.41        2500.00                 NaN  0.772435                 NaN   53.8702        1.27665        24.6218        8.44365        3.96923        3.49950                 NaN   3.54651     
  1003.21        2500.00                 NaN  0.772439                 NaN   53.8699        1.27668        24.6219        8.44364        3.96927        3.49970                 NaN   3.54646     
  1000.00        2500.00                 NaN  0.772493                 NaN   53.8069        1.33774        24.7574        8.46170        3.82518        3.47589                 NaN   3.56269     
