|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2/Y98/Y98_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          ilm            San(TH)        q             
  1170.58        500.000                 NaN   5.90306                 NaN            NaN   6.95054        1.62413       0.446482        43.6244        41.4514     
  1169.48        500.000                 NaN   5.87510                 NaN            NaN   6.93681        1.64208       0.447257        43.6389        41.4598     
  1168.38        500.000                 NaN   5.92970       0.277201E-004            NaN   6.94137        1.61187       0.444606        43.6243        41.4481     
  1167.28        500.000                 NaN   5.84493       0.465420E-005            NaN   6.93532        1.66094       0.448149        43.6404        41.4703     
  1166.18        500.000                 NaN   5.83096                 NaN            NaN   6.93427        1.66875       0.448647        43.6430        41.4744     
  1165.08        500.000                 NaN   5.81742                 NaN            NaN   6.93339        1.67679       0.449008        43.6448        41.4786     
  1163.97        500.000                 NaN   5.81116       0.382821E-005            NaN   6.94607        1.67922       0.447778        43.6379        41.4778     
  1162.87        500.000                 NaN   5.80077       0.345022E-005            NaN   6.94534        1.68570       0.448119        43.6384        41.4817     
  1161.77        500.000                 NaN   5.79167                 NaN            NaN   6.94480        1.69144       0.448391        43.6384        41.4853     
  1160.67        500.000                 NaN   5.76681       0.284541E-005            NaN   6.94079        1.70541       0.450433        43.6433        41.4933     
  1159.57        500.000                 NaN   5.75373                 NaN            NaN   6.93955        1.71307       0.450792        43.6457        41.4972     
  1158.47        500.000                 NaN   5.74491       0.215982E-005            NaN   6.93894        1.71742       0.450987        43.6482        41.4995     
  1157.37        500.000                 NaN   5.72590       0.145405E-005            NaN   6.92910        1.73179       0.451995        43.6529        41.5084     
  1156.27        500.000                 NaN   5.77052                 NaN            NaN   6.94380        1.70624       0.449399        43.6320        41.4981     
  1155.17        500.000                 NaN   5.75472                 NaN            NaN   6.94213        1.71559       0.449984        43.6348        41.5028     
  1154.07        500.000                 NaN   5.69204                 NaN            NaN   6.92710        1.75159       0.452990        43.6566        41.5197     
  1152.97        500.000                 NaN   5.71891       0.172597E-005            NaN   6.93997        1.73849       0.451003        43.6368        41.5148     
  1151.87        500.000                 NaN   5.70726                 NaN            NaN   6.93106        1.74393       0.451579        43.6479        41.5183     
  1150.77        500.000                 NaN   5.67845                 NaN            NaN   6.93784        1.76110       0.452287        43.6444        41.5260     
  1149.67        500.000                 NaN   5.69400       0.516596E-003            NaN   6.93043        1.75309       0.452055        43.6451        41.5249     
  1148.57        500.000                 NaN   5.63463       0.228630E-001            NaN   6.93660        1.77395       0.453085        43.6450        41.5339     
  1147.47        500.000                 NaN   5.64306       0.272879E-005            NaN   6.93554        1.78252       0.453624        43.6466        41.5387     
  1146.37        500.000                 NaN   5.58073       0.225352E-001            NaN   6.92993        1.80404       0.455912        43.6578        41.5490     
  1145.27        500.000                 NaN   5.59017       0.970315E-006            NaN   6.92902        1.81185       0.456341        43.6593        41.5533     
  1144.17        500.000                 NaN   5.62609                 NaN            NaN   6.93378        1.79294       0.454390        43.6462        41.5465     
  1143.07        500.000                 NaN   5.61593                 NaN            NaN   6.93349        1.79926       0.454668        43.6461        41.5506     
  1141.96        500.000                 NaN   5.56147                 NaN            NaN   6.92766        1.82970       0.457179        43.6596        41.5644     
  1140.86        500.000                 NaN   5.55475                 NaN            NaN   6.92778        1.83450       0.457218        43.6579        41.5679     
  1139.76        500.000                 NaN   5.56773                 NaN            NaN   6.93196        1.82854       0.455716        43.6502        41.5659     
  1138.66        500.000                 NaN   5.53239                 NaN            NaN   6.92632        1.84850       0.457871        43.6588        41.5761     
  1137.56        500.000                 NaN   5.52306                 NaN            NaN   6.92591        1.85430       0.458110        43.6590        41.5797     
  1136.46        500.000                 NaN   5.51391                 NaN            NaN   6.92553        1.86002       0.458342        43.6590        41.5832     
  1135.36        500.000                 NaN   5.56287                 NaN            NaN   6.93385        1.83371       0.455234        43.6417        41.5726     
  1134.26        500.000                 NaN   5.54685                 NaN            NaN   6.93193        1.84411       0.455805        43.6434        41.5779     
  1133.16        500.000                 NaN   5.48750                 NaN            NaN   6.92454        1.87665       0.459004        43.6587        41.5936     
  1132.06        500.000                 NaN   5.51252                 NaN            NaN   6.92805        1.86398       0.457535        43.6484        41.5895     
  1130.96        500.000                 NaN   5.50688                 NaN            NaN   6.92808        1.86786       0.457605        43.6473        41.5923     
  1129.86        500.000                 NaN   5.46241                 NaN            NaN   6.92366        1.89268       0.459635        43.6578        41.6038     
  1128.76        500.000                 NaN   5.46175                 NaN            NaN   6.92386        1.89234       0.459682        43.6587        41.6037     
  1127.66        500.000                 NaN   5.43296                 NaN            NaN   6.92280        1.91596       0.458460        43.6535        41.6163     
  1126.56        500.000                 NaN   5.44386                 NaN            NaN   6.92296        1.90297       0.460186        43.6600        41.6101     
  1125.46        500.000                 NaN   5.46829                 NaN            NaN   6.92680        1.89101       0.458886        43.6478        41.6072     
  1124.36        500.000                 NaN   5.49113                 NaN            NaN   6.92881        1.87719       0.457692        43.6445        41.6007     
  1123.26        500.000                 NaN   5.39943                 NaN            NaN   6.92773        1.93707       0.458885        43.6471        41.6298     
  1122.16        500.000                 NaN   5.39159                 NaN            NaN   6.92712        1.94290       0.459282        43.6452        41.6339     
  1121.06        500.000                 NaN   5.43235                 NaN            NaN   6.92529        1.91300       0.459861        43.6489        41.6206     
  1119.95        500.000                 NaN   5.42487                 NaN            NaN   6.92509        1.91768       0.460027        43.6488        41.6236     
  1118.85        500.000                 NaN   5.38866                 NaN            NaN   6.92151        1.93708       0.461571        43.6591        41.6321     
  1117.75        500.000                 NaN   5.38238                 NaN            NaN   6.92148        1.94098       0.461650        43.6588        41.6347     
  1116.65        500.000                 NaN   5.35154                 NaN            NaN   6.92451        1.96707       0.460444        43.6473        41.6492     
  1115.55        500.000                 NaN   5.36067                 NaN            NaN   6.91958        1.95436       0.462621        43.6599        41.6429     
  1114.45        500.000                 NaN   5.35290                 NaN            NaN   6.91938        1.95921       0.462847        43.6596        41.6461     
  1113.35        500.000                 NaN   5.34571                 NaN            NaN   6.91926        1.96375       0.463042        43.6591        41.6492     
  1112.25        500.000                 NaN   5.35307                 NaN            NaN   6.92182        1.96039       0.461982        43.6549        41.6479     
  1111.15        500.000                 NaN   5.33180                 NaN            NaN   6.91912        1.97256       0.463405        43.6579        41.6552     
  1110.05        500.000                 NaN   5.32538                 NaN            NaN   6.91921        1.97646       0.463444        43.6578        41.6577     
  1108.95        500.000                 NaN   5.31845                 NaN            NaN   6.91914        1.98080       0.463603        43.6573        41.6607     
  1107.85        500.000                 NaN   5.31022                 NaN            NaN   6.91776        1.98574       0.464003        43.6588        41.6635     
  1106.75        500.000                 NaN   5.30537                 NaN            NaN   6.91815        1.98899       0.463992        43.6575        41.6660     
  1105.65        500.000                 NaN   5.29878                 NaN            NaN   6.91796        1.99290       0.464174        43.6576        41.6686     
  1104.55        500.000                 NaN   5.29558                 NaN            NaN   6.92073        1.99848       0.463299        43.6476        41.6744     
  1103.45        500.000                 NaN   5.28704                 NaN            NaN   6.91807        2.00091       0.464372        43.6551        41.6745     
  1102.35        500.000                 NaN   5.27879                 NaN            NaN   6.91784        2.00577       0.464596        43.6555        41.6775     
  1101.25        500.000                 NaN   5.29341                 NaN            NaN   6.92019        1.99884       0.463685        43.6479        41.6760     
  1100.15        500.000                 NaN   5.28972                 NaN            NaN   6.92046        2.00163       0.463686        43.6462        41.6783     
  1099.05        500.000                 NaN   5.25847                 NaN            NaN   6.91725        2.01837       0.465157        43.6548        41.6860     
  1097.94        500.000                 NaN   5.25385                 NaN            NaN   6.91744        2.02167       0.465220        43.6532        41.6886     
  1096.84        500.000                 NaN   5.24702                 NaN            NaN   6.91705        2.02597       0.465438        43.6530        41.6915     
  1095.74        500.000                 NaN   5.24117                 NaN            NaN   6.91687        2.02970       0.465573        43.6526        41.6941     
  1094.64        500.000                 NaN   5.23484                 NaN            NaN   6.91668        2.03371       0.465718        43.6522        41.6968     
  1093.54        500.000                 NaN   5.21732                 NaN            NaN   6.92204        2.05283       0.463574        43.6357        41.7085     
  1092.44        500.000                 NaN   5.21183                 NaN            NaN   6.92187        2.05611       0.463719        43.6357        41.7107     
  1091.34        500.000                 NaN   5.20448                 NaN            NaN   6.92193        2.06082       0.463940        43.6349        41.7140     
  1090.24        500.000                 NaN   5.20920                 NaN            NaN   6.91643        2.04997       0.466134        43.6505        41.7078     
  1089.14        500.000                 NaN   5.20994                 NaN            NaN   6.91773        2.05026       0.466018        43.6467        41.7093     
  1088.04        500.000                 NaN   5.20272                 NaN            NaN   6.91753        2.05470       0.466228        43.6465        41.7123     
  1086.94        500.000                 NaN   5.19704                 NaN            NaN   6.91753        2.05835       0.466356        43.6458        41.7150     
  1085.84        500.000                 NaN   5.19143                 NaN            NaN   6.91753        2.06197       0.466482        43.6450        41.7176     
  1084.74        500.000                 NaN   5.18587                 NaN            NaN   6.91755        2.06555       0.466604        43.6442        41.7202     
  1083.64        500.000                 NaN   5.18039                 NaN            NaN   6.91758        2.06910       0.466725        43.6434        41.7228     
  1082.54        500.000                 NaN   5.17497                 NaN            NaN   6.91762        2.07262       0.466842        43.6425        41.7255     
  1081.44        500.000                 NaN   5.16963                 NaN            NaN   6.91768        2.07609       0.466956        43.6416        41.7281     
  1080.34        500.000                 NaN   5.14196                 NaN            NaN   6.92089        2.10013       0.465570        43.6299        41.7416     
  1079.24        500.000                 NaN   5.13197                 NaN            NaN   6.92041        2.10597       0.465998        43.6303        41.7453     
  1078.14        500.000                 NaN   5.13207                 NaN            NaN   6.92104        2.10664       0.465763        43.6279        41.7466     
  1077.04        500.000                 NaN   5.12480                 NaN            NaN   6.92084        2.11109       0.465993        43.6277        41.7496     
  1075.93        500.000                 NaN   5.11209                 NaN            NaN   6.92003        2.11846       0.466577        43.6290        41.7539     
  1074.83        500.000                 NaN   5.11303                 NaN            NaN   6.92078        2.11857       0.466292        43.6264        41.7550     
  1073.73        500.000                 NaN   5.12882                 NaN            NaN   6.91743        2.10200       0.468095        43.6365        41.7471     
  1072.63        500.000                 NaN   5.09570                 NaN            NaN   6.92008        2.12884       0.466963        43.6268        41.7616     
  1071.53        500.000                 NaN   5.09061                 NaN            NaN   6.92050        2.13214       0.467072        43.6255        41.7642     
  1070.43        500.000                 NaN   5.11331                 NaN            NaN   6.91761        2.11207       0.468437        43.6338        41.7548     
  1069.33        500.000                 NaN   5.10820                 NaN            NaN   6.91768        2.11540       0.468549        43.6329        41.7573     
  1068.23        500.000                 NaN   5.12298                 NaN            NaN   6.92033        2.10877       0.467501        43.6245        41.7559     
  1067.13        500.000                 NaN   5.07025                 NaN            NaN   6.92077        2.14557       0.467519        43.6216        41.7743     
  1066.03        500.000                 NaN   5.09825                 NaN            NaN   6.91845        2.12252       0.468444        43.6292        41.7631     
  1064.93        500.000                 NaN   5.08909                 NaN            NaN   6.91812        2.12800       0.468931        43.6287        41.7671     
  1063.83        500.000                 NaN   5.10359                 NaN            NaN   6.92078        2.12158       0.467901        43.6202        41.7660     
  1062.73        500.000                 NaN   5.05137                 NaN            NaN   6.92120        2.15789       0.467892        43.6176        41.7841     
  1061.63        500.000                 NaN   5.07510                 NaN            NaN   6.91849        2.13726       0.469207        43.6255        41.7745     
  1060.53        500.000                 NaN   5.07139                 NaN            NaN   6.91855        2.13968       0.469173        43.6250        41.7762     
  1059.43        500.000                 NaN   5.06669                 NaN            NaN   6.91868        2.14279       0.469272        43.6239        41.7787     
  1058.33        500.000                 NaN   5.06215                 NaN            NaN   6.91884        2.14582       0.469365        43.6227        41.7811     
  1057.23        500.000                 NaN   5.02817                 NaN            NaN   6.92182        2.17325       0.468355        43.6122        41.7962     
  1056.13        500.000                 NaN   5.05340                 NaN            NaN   6.91922        2.15171       0.469535        43.6201        41.7860     
  1055.03        500.000                 NaN   5.04936                 NaN            NaN   6.91945        2.15450       0.469603        43.6187        41.7884     
  1053.92        500.000                 NaN   5.04428                 NaN            NaN   6.91955        2.15780       0.469737        43.6177        41.7909     
  1052.82        500.000                 NaN   5.05267                 NaN            NaN   6.92150        2.15416       0.469111        43.6112        41.7913     
  1051.72        500.000                 NaN   5.03508                 NaN            NaN   6.91989        2.16397       0.469962        43.6151        41.7960     
  1050.62        500.000                 NaN   5.03178                 NaN            NaN   6.92026        2.16648       0.470010        43.6131        41.7984     
  1049.52        500.000                 NaN   5.02739                 NaN            NaN   6.92035        2.16931       0.470067        43.6123        41.8006     
  1048.42        500.000                 NaN   5.03455                 NaN            NaN   6.92182        2.16573       0.469298        43.6093        41.7994     
  1047.32        500.000                 NaN   5.03892                 NaN            NaN   6.92351        2.16551       0.469068        43.6009        41.8021     
  1046.22        500.000                 NaN   5.03478                 NaN            NaN   6.92372        2.16839       0.469144        43.5994        41.8045     
  1045.12        500.000                 NaN   5.02258                 NaN            NaN   6.92240        2.17389       0.469592        43.6051        41.8064     
  1044.02        500.000                 NaN   5.02365                 NaN            NaN   6.92365        2.17522       0.469433        43.5987        41.8094     
  1042.92        500.000                 NaN   4.97671                 NaN            NaN   6.92442        2.20855       0.469105        43.5953        41.8259     
  1041.82        500.000                 NaN   4.97211                 NaN            NaN   6.92594        2.21197       0.468959        43.5924        41.8286     
  1040.72        500.000                 NaN   4.96840                 NaN            NaN   6.92619        2.21461       0.469013        43.5909        41.8309     
  1039.62        500.000                 NaN   4.96447                 NaN            NaN   6.92641        2.21726       0.469076        43.5896        41.8332     
  1038.52        500.000                 NaN   4.95656                 NaN            NaN   6.92598        2.22185       0.469423        43.5900        41.8362     
  1037.42        500.000                 NaN   4.94506                 NaN            NaN   6.92428        2.22789       0.470247        43.5928        41.8398     
  1036.32        500.000                 NaN   4.22017                 NaN            NaN   6.80323        2.52521       0.517002        44.0232        41.9112     
  1035.22        500.000                 NaN   4.95032                 NaN            NaN   6.92744        2.22719       0.469261        43.5839        41.8419     
  1034.12        500.000                 NaN   4.22573       0.352109E-003            NaN   6.80090        2.52565       0.516565        44.0169        41.9139     
  1033.02        500.000                 NaN   4.93835                 NaN            NaN   6.92652        2.23418       0.469949        43.5838        41.8472     
  1031.91        500.000                 NaN   4.92730                 NaN            NaN   6.92554        2.24046       0.470373        43.5854        41.8509     
  1030.81        500.000                 NaN   4.91487                 NaN            NaN   6.92501        2.24724       0.470953        43.5873        41.8547     
  1029.71        500.000                 NaN   4.95038                 NaN            NaN   6.92442        2.22300       0.471624        43.5850        41.8455     
  1028.61        500.000                 NaN   4.18507                 NaN            NaN   6.80343        2.55528       0.516415        44.0066        41.9332     
  1027.51        500.000                 NaN   4.95813                 NaN            NaN   6.92473        2.21719       0.472174        43.5824        41.8454     
  1026.41        500.000                 NaN   4.91607                 NaN            NaN   6.92833        2.24997       0.470185        43.5744        41.8610     
  1025.31        500.000                 NaN   4.22071                 NaN            NaN   6.80436        2.53084       0.516473        44.0030        41.9246     
  1024.21        500.000                 NaN   4.94577                 NaN            NaN   6.92386        2.22482       0.472921        43.5806        41.8520     
  1023.11        500.000                 NaN   4.90415                 NaN            NaN   6.92957        2.25783       0.470450        43.5704        41.8676     
  1022.01        500.000                 NaN   4.88629                 NaN            NaN   6.92708        2.26758       0.471370        43.5751        41.8726     
  1020.91        500.000                 NaN   4.89964                 NaN            NaN   6.93029        2.26188       0.470213        43.5661        41.8719     
  1019.81        500.000                 NaN   4.20375                 NaN            NaN   6.80904        2.53820       0.516329        44.0013        41.9314     
  1018.71        500.000                 NaN   4.87901                 NaN            NaN   6.92885        2.27301       0.471178        43.5695        41.8784     
  1017.61        500.000                 NaN   4.89063                 NaN            NaN   6.93146        2.26853       0.470236        43.5609        41.8783     
  1016.51        500.000                 NaN   4.87338                 NaN            NaN   6.92980        2.27749       0.471260        43.5650        41.8830     
  1015.41        500.000                 NaN   4.87102                 NaN            NaN   6.93031        2.27931       0.471109        43.5635        41.8848     
  1014.31        500.000                 NaN   4.86726                 NaN            NaN   6.93053        2.28186       0.471181        43.5622        41.8869     
  1013.21        500.000                 NaN   4.86484                 NaN            NaN   6.93103        2.28378       0.471148        43.5602        41.8890     
  1012.11        500.000                 NaN   4.86060                 NaN            NaN   6.93123        2.28660       0.471242        43.5591        41.8913     
  1011.01        500.000                 NaN   4.19991                 NaN            NaN   6.80970        2.54204       0.515771        43.9924        41.9402     
  1009.90        500.000                 NaN   4.20054       0.148004E-004            NaN   6.81339        2.54301       0.515922        43.9841        41.9430     
  1008.80        500.000                 NaN   4.85269                 NaN            NaN   6.93233        2.29257       0.471304        43.5536        41.8975     
  1007.70        500.000                 NaN   4.84694                 NaN            NaN   6.93269        2.29586       0.471712        43.5530        41.8998     
  1006.60        500.000                 NaN   4.85810                 NaN            NaN   6.93562        2.29185       0.470641        43.5437        41.9001     
  1005.50        500.000                 NaN   4.84158                 NaN            NaN   6.93525        2.30155       0.471405        43.5445        41.9057     
  1004.40        500.000                 NaN   4.85451                 NaN            NaN   6.93594        2.29509       0.470484        43.5401        41.9038     
  1003.30        500.000                 NaN   4.19601       0.189327E-004            NaN   6.81455        2.54689       0.515465        43.9764        41.9507     
  1002.20        500.000                 NaN   4.83111                 NaN            NaN   6.93459        2.30705       0.471932        43.5450        41.9104     
  1001.10        500.000                 NaN   4.82748                 NaN            NaN   6.93522        2.31046       0.471821        43.5416        41.9134     
  1000.00        500.000                 NaN   4.83981                 NaN            NaN   6.93751        2.30500       0.470986        43.5340        41.9127     
