|6.6.6
Archiving\03_Data\frac/QFM_m0.5/TAY13/TAY13_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          mang           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1433.58        2500.00        98.6408       0.133953                 NaN            NaN            NaN   1.03879       0.186496                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6539       0.129117                 NaN            NaN            NaN   1.02351       0.193428                 NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6637       0.126312                 NaN            NaN            NaN   1.01293       0.197091                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6746       0.122915                 NaN            NaN            NaN  0.199071        1.00342                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6851       0.118773                 NaN            NaN            NaN  0.990263       0.205855                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6944       0.115844                 NaN            NaN            NaN  0.211576       0.978230                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.7046       0.111993                 NaN            NaN            NaN  0.969867       0.213523                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.7145       0.108661                 NaN            NaN            NaN  0.959890       0.216918                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.7220       0.105213                 NaN            NaN            NaN  0.950454       0.222338                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.7292       0.102128                 NaN            NaN            NaN  0.942843       0.225822                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.7371       0.982234E-001            NaN            NaN            NaN  0.934942       0.229727                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.7438       0.950039E-001            NaN            NaN            NaN  0.234099       0.927135                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.7498       0.916884E-001            NaN            NaN            NaN  0.920013       0.238467                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.5834       0.141913                 NaN            NaN            NaN  0.260821       0.922117       0.917042E-001            NaN            NaN            NaN
  1398.50        2500.00        97.1874       0.585198                 NaN            NaN            NaN  0.985235       0.395557       0.846639                 NaN            NaN            NaN
  1395.99        2500.00        97.2397       0.590394                 NaN            NaN            NaN  0.362653       0.975726       0.831538                 NaN            NaN            NaN
  1393.48        2500.00        97.3061       0.585387                 NaN            NaN            NaN  0.956276       0.342197       0.810033                 NaN            NaN            NaN
  1390.98        2500.00        97.3596       0.589945                 NaN            NaN            NaN  0.311075       0.944686       0.794738                 NaN            NaN            NaN
  1388.47        2500.00        97.4111       0.591439                 NaN            NaN            NaN  0.933857       0.284554       0.779069                 NaN            NaN            NaN
  1385.96        2500.00        97.4636       0.592108                 NaN            NaN            NaN  0.922065       0.259176       0.763092                 NaN            NaN            NaN
  1383.46        2500.00        97.5127       0.593528                 NaN            NaN            NaN  0.910182       0.235588       0.748013                 NaN            NaN            NaN
  1380.95        2500.00        97.5601       0.594349                 NaN            NaN            NaN  0.899710       0.212392       0.733479                 NaN            NaN            NaN
  1378.45        2500.00        97.6056       0.595014                 NaN            NaN            NaN  0.888873       0.191140       0.719408                 NaN            NaN            NaN
  1375.94        2500.00        97.6504       0.595333                 NaN            NaN            NaN  0.879197       0.169482       0.705610                 NaN            NaN            NaN
  1373.43        2500.00        97.6940       0.595611                 NaN            NaN            NaN  0.868803       0.149405       0.692148                 NaN            NaN            NaN
  1370.93        2500.00        97.7352       0.594586                 NaN            NaN            NaN  0.860198       0.130835       0.679166                 NaN            NaN            NaN
  1368.42        2500.00        97.7726       0.594548                 NaN            NaN            NaN  0.114330       0.851337       0.667178                 NaN            NaN            NaN
  1365.91        2500.00        97.8142       0.593290                 NaN            NaN            NaN  0.840755       0.974194E-001  0.654380                 NaN            NaN            NaN
  1363.41        2500.00        97.8433       0.593720                 NaN            NaN            NaN  0.852054E-001  0.833043       0.644696                 NaN            NaN            NaN
  1360.90        2500.00        97.8904       0.589959                 NaN            NaN            NaN  0.677655E-001  0.821949       0.629903                 NaN            NaN            NaN
  1358.40        2500.00        97.9262       0.587245                 NaN            NaN            NaN  0.547842E-001  0.813208       0.618566                 NaN            NaN            NaN
  1355.89        2500.00        97.9602       0.585176                 NaN            NaN            NaN  0.803957       0.429230E-001  0.607713                 NaN            NaN            NaN
  1353.38        2500.00        97.9925       0.582317                 NaN            NaN            NaN  0.327696E-001  0.795307       0.597131                 NaN            NaN            NaN
  1350.88        2500.00        98.0256       0.578978                 NaN            NaN            NaN  0.785546       0.235271E-001  0.586388                 NaN            NaN            NaN
  1348.37        2500.00        98.0586       0.574631                 NaN            NaN            NaN  0.777473       0.135937E-001  0.575719                 NaN            NaN            NaN
  1345.86        2500.00        98.0889       0.570313                 NaN            NaN            NaN  0.768016       0.725613E-002  0.565523                 NaN            NaN            NaN
  1343.36        2500.00        98.1179       0.564654                 NaN            NaN            NaN  0.299896E-002  0.758838       0.555650                 NaN            NaN            NaN
  1340.85        2500.00        98.1493       0.558265                 NaN            NaN            NaN  0.747118                 NaN  0.545269                 NaN            NaN            NaN
  1338.35        2500.00        98.1771       0.552014                 NaN            NaN            NaN  0.735085                 NaN  0.535755                 NaN            NaN            NaN
  1335.84        2500.00        98.2033       0.542188                 NaN            NaN            NaN  0.727663       0.518358E-003  0.526336                 NaN            NaN            NaN
  1333.33        2500.00        98.2301       0.535557                 NaN            NaN            NaN  0.717354                 NaN  0.516988                 NaN            NaN            NaN
  1330.83        2500.00        98.2578       0.528787                 NaN            NaN            NaN  0.705650                 NaN  0.507767                 NaN            NaN            NaN
  1328.32        2500.00        98.2800       0.509397                 NaN            NaN            NaN  0.688010       0.240865E-001  0.498546                 NaN            NaN            NaN
  1325.81        2500.00        98.3099       0.512697                 NaN            NaN            NaN  0.687642                 NaN  0.489737                 NaN            NaN            NaN
  1323.31        2500.00        98.3344       0.504696                 NaN            NaN            NaN  0.679535                 NaN  0.481388                 NaN            NaN            NaN
  1320.80        2500.00        98.3587       0.494930                 NaN            NaN            NaN  0.494976E-002  0.668543       0.472845                 NaN            NaN            NaN
  1318.30        2500.00        98.3834       0.489219                 NaN            NaN            NaN  0.662867                 NaN  0.464523                 NaN            NaN            NaN
  1315.79        2500.00        98.4073       0.481002                 NaN            NaN            NaN  0.655142                 NaN  0.456577                 NaN            NaN            NaN
  1313.28        2500.00        98.4306       0.471924                 NaN            NaN            NaN  0.294276E-002  0.646213       0.448352                 NaN            NaN            NaN
  1310.78        2500.00        98.4534       0.465648                 NaN            NaN            NaN  0.640091                 NaN  0.440823                 NaN            NaN            NaN
  1308.27        2500.00        98.4782       0.455002                 NaN            NaN            NaN  0.627520       0.633657E-002  0.432897                 NaN            NaN            NaN
  1305.76        2500.00        98.4941       0.428887                 NaN            NaN            NaN  0.462825E-001  0.606335       0.424403                 NaN            NaN            NaN
  1303.26        2500.00        98.5137       0.418833                 NaN            NaN            NaN  0.595915       0.538457E-001  0.417737                 NaN            NaN            NaN
  1300.75        2500.00        98.5332       0.406178                 NaN            NaN            NaN  0.650136E-001  0.585090       0.410535                 NaN            NaN            NaN
  1298.25        2500.00        98.5511       0.393635                 NaN            NaN            NaN  0.573696       0.776878E-001  0.403854                 NaN            NaN            NaN
  1295.74        2500.00        98.5183       0.346663                 NaN            NaN            NaN  0.515663       0.211372       0.407962                 NaN            NaN            NaN
  1293.23        2500.00        89.4894        1.16336                 NaN            NaN            NaN   1.61267       0.999270        1.51759        5.21775                 NaN            NaN
  1290.73        2500.00        76.2244                 NaN            NaN   1.28587                 NaN   4.55412        2.84946        3.04076        12.0454                 NaN            NaN
  1288.22        2500.00        76.4216                 NaN            NaN   1.66590                 NaN   3.11536        3.95803        3.05189        11.7873                 NaN            NaN
  1285.71        2500.00        80.8957                 NaN            NaN   1.30082                 NaN   2.42752        3.39164        2.50278        9.48151                 NaN            NaN
  1283.21        2500.00        83.9317                 NaN            NaN   1.06153                 NaN   2.98649        1.97026        2.12679        7.92326                 NaN            NaN
  1280.70        2500.00        86.1157                 NaN            NaN  0.891783                 NaN   1.63988        2.68934        1.85437        6.80894                 NaN            NaN
  1278.20        2500.00        87.7812                 NaN            NaN  0.768790                 NaN   2.44515        1.40007        1.64480        5.96001                 NaN            NaN
  1275.69        2500.00        89.0833                 NaN            NaN  0.674356                 NaN   2.25011        1.20984        1.47960        5.30280                 NaN            NaN
  1273.18        2500.00        90.0027                 NaN            NaN  0.610249                 NaN   2.08175        1.09047        1.36768        4.84718                 NaN            NaN
  1270.68        2500.00        90.5965                 NaN            NaN  0.634473                 NaN   1.11807        1.69681        1.29638        4.65777                 NaN            NaN
  1268.17        2500.00        91.2349                 NaN            NaN  0.807698                 NaN   1.06148        1.38435        1.20962        4.30199                 NaN            NaN
  1265.66        2500.00        92.8219                 NaN            NaN  0.176621                 NaN   2.19305       0.453562       0.982002        3.37283                 NaN            NaN
  1263.16        2500.00        93.5024                 NaN            NaN  0.246008                 NaN   2.16808       0.234445       0.889873        2.95919                 NaN            NaN
  1260.65        2500.00        93.0783                 NaN            NaN  0.372432                 NaN  0.581969        1.70241       0.961595        3.30330                 NaN            NaN
  1258.15        2500.00        93.9686                 NaN            NaN  0.340690                 NaN  0.540233        1.42812       0.836637        2.88577                 NaN            NaN
  1255.64        2500.00        93.4520                 NaN            NaN  0.374639                 NaN  0.428571        1.67907       0.931182        3.13456                 NaN            NaN
  1253.13        2500.00        93.9247                 NaN            NaN  0.438084                 NaN   1.16051       0.707423       0.822632        2.94662                 NaN            NaN
  1250.63        2500.00        95.8815                 NaN            NaN  0.159066                 NaN  0.112136        1.34130       0.559503        1.94645                 NaN            NaN
  1248.12        2500.00        95.0534                 NaN            NaN  0.249595                 NaN   1.35965       0.274035       0.690843        2.37247                 NaN            NaN
  1245.61        2500.00        95.3693                 NaN            NaN  0.250645                 NaN   1.15331       0.348701       0.642459        2.23554                 NaN            NaN
  1243.11        2500.00        95.5605                 NaN            NaN  0.230043                 NaN  0.308650        1.14457       0.614782        2.14150                 NaN            NaN
  1240.60        2500.00        95.1234                 NaN            NaN  0.157642                 NaN  0.160213        1.57108       0.690527        2.29715                 NaN            NaN
  1238.10        2500.00        96.2337                 NaN            NaN            NaN            NaN  0.952127       0.364866       0.485717        1.86090       0.102647                 NaN
  1235.59        2500.00        95.8518                 NaN            NaN  0.425737                 NaN  0.329763       0.749485       0.578039        2.06518                 NaN            NaN
  1233.08        2500.00        95.5226                 NaN            NaN            NaN            NaN  0.884980       0.199246       0.478456        2.17541       0.129423       0.609863     
  1230.58        2500.00        83.2331                 NaN            NaN  0.100198                 NaN   2.83987       0.311589        1.67842        6.71762       0.161771        4.95742     
  1228.07        2500.00        75.1692                 NaN            NaN  0.503287                 NaN   1.47016        3.62269        2.45242        9.83982       0.147334        6.79512     
  1225.56        2500.00        81.8461                 NaN            NaN  0.931170E-002            NaN  0.279382        3.31857        1.75178        7.46457       0.252525        5.07777     
  1223.06        2500.00        10.3652                 NaN            NaN   3.47234                 NaN   6.75962        5.23039        7.85447        38.5570                 NaN   27.7609     
  1220.55        2500.00                 NaN            NaN            NaN   4.10816                 NaN   5.42971        6.84044        8.48189        43.6403                 NaN   31.4995     
  1218.05        2500.00                 NaN            NaN            NaN   2.05957                 NaN   4.55238        10.3001        8.66249        43.3746       0.574511        30.4763     
  1215.54        2500.00                 NaN            NaN            NaN   4.07433                 NaN   5.48874        6.84219        8.48865        43.6349                 NaN   31.4712     
  1213.03        2500.00                 NaN            NaN            NaN   3.85066                 NaN   5.67157        7.08544        8.53179        43.5189                 NaN   31.3417     
  1210.53        2500.00                 NaN            NaN            NaN   3.91736                 NaN   6.22440        6.39330        8.59248        43.4815                 NaN   31.3909     
  1208.02        2500.00                 NaN            NaN            NaN   3.85432                 NaN   6.88869        5.85107        8.58995        43.4684                 NaN   31.3476     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   1.36474        16.2712        8.85857        42.9655        1.07892        29.4611     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   17.0570       0.601213        8.89254        42.9266        1.06690        29.4558     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   1.40177        16.2455        8.88932        42.9346        1.07149        29.4573     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   1.09898        16.5536        8.90123        42.9202        1.06896        29.4571     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   1.50627        16.1393        8.89927        42.9235        1.07105        29.4606     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   15.5705        2.01204        8.88992        42.9800        1.09468        29.4528     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   2.91969        14.7226        8.83570        42.9814        1.07263        29.4679     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   3.09075        14.5429        8.83927        42.9833        1.07501        29.4688     
  1185.46        2500.00                 NaN            NaN            NaN   3.44012                 NaN   7.42260        5.58113        8.59581        43.5166       0.240160        31.2036     
  1182.96        2500.00                 NaN            NaN            NaN   3.28713                 NaN   7.20444        5.99033        8.60985        43.4932       0.284670        31.1304     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   3.38390        14.2216        8.88193        42.9697        1.08032        29.4626     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   3.69165        13.9286        8.84175        42.9860        1.07926        29.4728     
  1175.44        2500.00                 NaN   1.52276                 NaN   4.78189                 NaN   9.02648                 NaN   8.45879        43.8899                 NaN   32.3202     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   3.86358        13.7490        8.84517        42.9864        1.08137        29.4745     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   3.91685        13.6851        8.86099        42.9803        1.08380        29.4729     
  1167.92        2500.00                 NaN   1.47565                 NaN   4.91038                 NaN   8.86121                 NaN   8.48676        43.8755                 NaN   32.3905     
  1165.41        2500.00                 NaN  0.895249                 NaN   5.36243                 NaN   8.85925                 NaN   8.46613        43.8531                 NaN   32.5639     
  1162.91        2500.00                 NaN            NaN            NaN   2.63614                 NaN   6.40640        7.60412        8.69759        43.3544       0.471823        30.8296     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   4.46814        13.0710        8.88644        42.9902        1.11087        29.4734     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   4.47964        13.0634        8.89533        42.9794        1.10820        29.4740     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   4.47409        13.0701        8.90212        42.9728        1.10659        29.4743     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   4.42743        13.1174        8.91213        42.9634        1.10534        29.4743     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   4.36969        13.1766        8.92349        42.9520        1.10381        29.4745     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   4.31214        13.2343        8.93441        42.9423        1.10267        29.4742     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   4.26570        13.2816        8.94506        42.9322        1.10132        29.4741     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18799        15.4690        9.08761        42.7482        1.04899        29.4582     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   2.48028        15.1630        9.08452        42.7586        1.05424        29.4593     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   4.14903        13.4014        8.97534        42.9029        1.09744        29.4739     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   2.52984        15.1146        9.10090        42.7424        1.05239        29.4599     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   2.55137        15.0938        9.10919        42.7341        1.05145        29.4602     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   2.57604        15.0697        9.11726        42.7260        1.05051        29.4605     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   2.60149        15.0451        9.12530        42.7177        1.04955        29.4609     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   2.62555        15.0217        9.13334        42.7095        1.04862        29.4613     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   15.0205        2.63053        9.14094        42.6993        1.04661        29.4621     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN   14.6893        2.94648        9.12880        42.7161        1.05383        29.4655     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN   3.88736        13.6750        9.05938        42.8191        1.08549        29.4736     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7356        2.90656        9.15082        42.6919        1.04958        29.4656     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7616        2.88422        9.16213        42.6792        1.04728        29.4656     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN   14.7839        2.86540        9.17315        42.6668        1.04506        29.4657     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8066        2.84634        9.18424        42.6542        1.04278        29.4658     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN   3.71902        13.8850        9.08478        42.7695        1.06411        29.4776     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN   4.21308        13.4063        9.11793        42.7254        1.06338        29.4739     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   14.8987        2.76694        9.21798        42.6146        1.03529        29.4664     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   3.76912        13.8084        9.13542        42.7372        1.07392        29.4760     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   4.08044        13.5336        9.15199        42.6961        1.06327        29.4746     
  1092.73        2500.00                 NaN   6.64263                 NaN            NaN            NaN   7.73740                 NaN   8.85490        43.9776        1.51431        31.2732     
  1090.23        2500.00                 NaN   6.64972                 NaN            NaN            NaN   7.72830                 NaN   8.85520        43.9786        1.51415        31.2740     
  1087.72        2500.00                 NaN   6.70513                 NaN            NaN            NaN   7.64441                 NaN   8.85659        43.9812        1.51894        31.2938     
  1085.21        2500.00                 NaN   6.73164                 NaN            NaN            NaN   7.60530                 NaN   8.85750        43.9823        1.52080        31.3025     
  1082.71        2500.00                 NaN   6.74123                 NaN            NaN            NaN   7.59208                 NaN   8.85755        43.9842        1.52094        31.3040     
  1080.20        2500.00                 NaN   6.79005                 NaN            NaN            NaN   7.51643                 NaN   8.86549        43.9830        1.52487        31.3201     
  1077.69        2500.00                 NaN   6.78880                 NaN            NaN            NaN   7.52242                 NaN   8.85957        43.9852        1.52417        31.3198     
  1075.19        2500.00                 NaN   6.81196                 NaN            NaN            NaN   7.48861                 NaN   8.86071        43.9853        1.52575        31.3277     
  1072.68        2500.00                 NaN   6.83516                 NaN            NaN            NaN   7.45466                 NaN   8.86191        43.9853        1.52735        31.3356     
  1070.18        2500.00                 NaN   7.09403                 NaN            NaN            NaN   7.05291                 NaN   8.87365        44.0046        1.55081        31.4240     
  1067.67        2500.00                 NaN   7.10508                 NaN            NaN            NaN   7.03684                 NaN   8.87169        44.0095        1.55078        31.4262     
  1065.16        2500.00                 NaN   6.89673                 NaN            NaN            NaN   7.36595                 NaN   8.86624        43.9822        1.53137        31.3575     
  1062.66        2500.00                 NaN   6.91485                 NaN            NaN            NaN   7.34024                 NaN   8.86782        43.9805        1.53247        31.3642     
  1060.15        2500.00                 NaN   6.91381                 NaN            NaN            NaN   7.34821                 NaN   8.87188        43.9683        1.53128        31.3665     
  1057.64        2500.00                 NaN   7.12424                 NaN            NaN            NaN   7.01167                 NaN   8.87506        44.0035        1.55155        31.4339     
  1055.14        2500.00                 NaN   7.37741                 NaN            NaN            NaN   3.89617        2.61556        8.82152        44.2389        1.58270        31.4678     
  1052.63        2500.00                 NaN   6.96842                 NaN            NaN            NaN   7.27027                 NaN   8.87664        43.9634        1.53474        31.3866     
  1050.13        2500.00                 NaN   7.00809                 NaN            NaN            NaN   7.20638                 NaN   8.88089        43.9658        1.53884        31.4000     
  1047.62        2500.00                 NaN   7.10863                 NaN            NaN            NaN   7.03241                 NaN   8.87091        44.0103        1.55027        31.4274     
  1045.11        2500.00                 NaN   7.11907                 NaN            NaN            NaN   7.02000                 NaN   8.87228        44.0069        1.55035        31.4314     
  1042.61        2500.00                 NaN   7.05397                 NaN            NaN            NaN   7.14251                 NaN   8.88521        43.9601        1.54112        31.4171     
  1040.10        2500.00                 NaN   7.06559                 NaN            NaN            NaN   7.12716                 NaN   8.88683        43.9566        1.54184        31.4220     
  1037.59        2500.00                 NaN   7.07818                 NaN            NaN            NaN   7.11131                 NaN   8.88981        43.9511        1.54203        31.4276     
  1035.09        2500.00                 NaN   7.08919                 NaN            NaN            NaN   7.09687                 NaN   8.89052        43.9485        1.54275        31.4322     
  1032.58        2500.00                 NaN   7.10098                 NaN            NaN            NaN   7.08253                 NaN   8.89116        43.9447        1.54303        31.4376     
  1030.08        2500.00                 NaN   7.11309                 NaN            NaN            NaN   7.06602                 NaN   8.89297        43.9418        1.54365        31.4425     
  1027.57        2500.00                 NaN   7.12469                 NaN            NaN            NaN   7.05071                 NaN   8.89504        43.9379        1.54424        31.4475     
  1025.06        2500.00                 NaN   7.13545                 NaN            NaN            NaN   7.03733                 NaN   8.89741        43.9330        1.54453        31.4523     
  1022.56        2500.00                 NaN   7.14649                 NaN            NaN            NaN   7.02298                 NaN   8.89956        43.9289        1.54500        31.4571     
  1020.05        2500.00                 NaN   7.15544                 NaN            NaN            NaN   7.01254                 NaN   8.90201        43.9234        1.54518        31.4614     
  1017.54        2500.00                 NaN   7.21044                 NaN            NaN            NaN   6.91404                 NaN   8.89759        43.9504        1.55195        31.4756     
  1015.04        2500.00                 NaN   7.21169                 NaN            NaN            NaN   6.90546                 NaN   8.89231        43.9665        1.55273        31.4713     
  1012.53        2500.00                 NaN   7.23027                 NaN            NaN            NaN   6.88848                 NaN   8.90200        43.9419        1.55276        31.4846     
  1010.03        2500.00                 NaN   7.24041                 NaN            NaN            NaN   6.87528                 NaN   8.90420        43.9377        1.55322        31.4892     
  1007.52        2500.00                 NaN   7.25067                 NaN            NaN            NaN   6.86164                 NaN   8.90630        43.9338        1.55376        31.4938     
  1005.01        2500.00                 NaN   7.21530                 NaN            NaN            NaN   6.93721                 NaN   8.91566        43.8957        1.54735        31.4887     
  1002.51        2500.00                 NaN   7.22898                 NaN            NaN            NaN   6.88520                 NaN   8.89773        43.9549        1.55311        31.4801     
  1000.00        2500.00                 NaN   7.23162                 NaN            NaN            NaN   6.88277                 NaN   8.89898        43.9518        1.55307        31.4818     
