|6.6.6
Archiving\03_Data\eq/QFM/WD94/WD94_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1288.46        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1285.26        2500.00                 NaN            NaN   1.27194        53.2753       0.850202        26.9636        9.70299        4.34036        1.35211        2.24342                 NaN
  1282.05        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1278.85        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1275.64        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1272.44        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1269.23        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1266.03        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1262.82        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1259.62        2500.00                 NaN            NaN   1.30679        53.4156       0.850227        26.8002        4.29938        9.55583        1.51446        2.25752                 NaN
  1256.41        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1253.21        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1250.00        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1246.79        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1243.59        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1240.38        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1237.18        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1233.97        2500.00                 NaN            NaN   1.34374        53.5383       0.850251        26.6544        9.43039        4.25180        1.66246        2.26864                 NaN
  1230.77        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1227.56        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1224.36        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1221.15        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1217.95        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1214.74        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1211.54        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1208.33        2500.00                 NaN            NaN   1.38308        53.6435       0.850272        26.5280        4.19780        9.32417        1.79626        2.27692                 NaN
  1205.13        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1201.92        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1198.72        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1195.51        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1192.31        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1189.10        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1185.90        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1182.69        2500.00                 NaN            NaN   1.42472        53.7331       0.850292        26.4205        4.13864        9.23260        1.91728        2.28282                 NaN
  1179.49        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1176.28        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1173.08        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1169.87        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1166.67        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1163.46        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1160.26        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1157.05        2500.00                 NaN            NaN   1.46893        53.8066       0.850310        26.3335        4.07343        9.15521        2.02567        2.28627                 NaN
  1153.85        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1150.64        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1147.44        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1144.23        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1141.03        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1137.82        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1134.62        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1131.41        2500.00                 NaN            NaN   1.51663        53.8629       0.850327        26.2658        9.09187        4.00497        2.12042        2.28704                 NaN
  1128.21        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1125.00        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1121.79        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1118.59        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1115.38        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1112.18        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1108.97        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1105.77        2500.00                 NaN            NaN   1.56764        53.9031       0.850342        26.2188        9.03983        3.93209        2.20330        2.28494                 NaN
  1102.56        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1099.36        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1096.15        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1092.95        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1089.74        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1086.54        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1083.33        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1080.13        2500.00                 NaN            NaN   1.62312        53.9217       0.850355        26.1952        3.85529        9.00321        2.27284        2.27833                 NaN
  1076.92        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1073.72        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1070.51        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1067.31        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1064.10        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1060.90        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1057.69        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1054.49        2500.00                 NaN            NaN   1.68251        53.9310       0.850368        26.1870        8.97126        3.77545        2.33030        2.27212                 NaN
  1051.28        2500.00                 NaN            NaN   1.74781        53.9166       0.850379        26.2040        3.69228        8.95460        2.37396        2.26037                 NaN
  1048.08        2500.00                 NaN            NaN   1.75636        53.9133       0.850380        26.2076        8.95340        3.68197        2.37859        2.21940       0.389861E-001
  1044.87        2500.00                 NaN            NaN   1.76620        53.9012       0.850381        26.2160        8.96012        3.67626        2.38238        1.15175        1.09569     
  1041.67        2500.00                 NaN            NaN   1.77619        53.8883       0.850381        26.2252        3.67069        8.96743        2.38591       0.179624        2.05629     
  1038.46        2500.00                 NaN            NaN   1.78525        53.8837       0.850383        26.2297        8.96730        3.66045        2.38939                 NaN   2.23383     
  1035.26        2500.00                 NaN            NaN   1.78525        53.8837       0.850383        26.2297        8.96730        3.66045        2.38939                 NaN   2.23383     
  1032.05        2500.00                 NaN            NaN   1.78525        53.8837       0.850383        26.2297        8.96730        3.66045        2.38939                 NaN   2.23383     
  1028.85        2500.00                 NaN            NaN   1.78525        53.8837       0.850383        26.2297        8.96730        3.66045        2.38939                 NaN   2.23383     
  1025.64        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1022.44        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1019.23        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1016.03        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1012.82        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1009.62        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1006.41        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1003.21        2500.00                 NaN            NaN   1.82114        53.8717       0.850388        26.2455        8.96075        3.61392        2.40150                 NaN   2.23504     
  1000.00        2500.00                 NaN            NaN   1.89837        53.8317       0.850399        26.2935        8.95531        3.51887        2.41436                 NaN   2.23749     
