|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1207.68        500.000        98.6620                 NaN  0.134199       0.269903                 NaN  0.175874       0.727846       0.302269E-001            NaN
  1206.19        500.000        80.9511                 NaN  0.914150        2.19773                 NaN   1.64467        7.08245       0.203607        7.00634     
  1204.69        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1203.20        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.105952E-005
  1201.70        500.000        73.0891                 NaN   1.22559        2.77940                 NaN   2.29548        10.0778       0.272287        10.2603     
  1200.21        500.000        81.1853                 NaN  0.813439        1.99421                 NaN   1.59599        7.08112       0.190273        7.13968     
  1198.72        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1197.22        500.000        99.9988                 NaN  0.608938E-004  0.134911E-003            NaN  0.107151E-003  0.468656E-003  0.114292E-004  0.461505E-003
  1195.73        500.000        63.1692                 NaN   1.66885        3.89117                 NaN   3.11252        13.8244       0.342637        13.9913     
  1194.23        500.000        99.9999                 NaN  0.358542E-005  0.157881E-005            NaN  0.622686E-005            NaN            NaN  0.490387E-004
  1192.74        500.000        99.9994                 NaN  0.107013E-003            NaN            NaN  0.586499E-004  0.230167E-003  0.264743E-005  0.186058E-003
  1191.25        500.000        99.9986                 NaN            NaN  0.117955E-003            NaN  0.103115E-003  0.561086E-003  0.170493E-004  0.583427E-003
  1189.75        500.000        79.0766                 NaN   1.09546        1.46148                 NaN   1.71207        8.21734       0.205385        8.23172     
  1188.26        500.000        84.7354                 NaN  0.460942        1.86698                 NaN   1.20876        5.85999       0.129689        5.73828     
  1186.76        500.000        72.4326                 NaN   1.26317        1.97135                 NaN   2.21045        10.6441       0.259057        11.2193     
  1185.27        500.000                 NaN            NaN   3.30292        7.98301                 NaN   7.28900        42.0420       0.826282        38.5568     
  1183.78        500.000                 NaN            NaN   3.32835        7.94576                 NaN   7.28858        42.0452       0.827901        38.5642     
  1182.28        500.000                 NaN            NaN   3.75062        7.29388                 NaN   7.22389        42.1773       0.868433        38.6858     
  1180.79        500.000                 NaN            NaN   3.43938        7.77668                 NaN   7.28947        42.0588       0.836272        38.5994     
  1179.29        500.000                 NaN            NaN   3.77392        7.26059                 NaN   7.22444        42.1784       0.869562        38.6931     
  1177.80        500.000                 NaN            NaN   3.50228        7.68192                 NaN   7.28104        42.0797       0.841864        38.6132     
  1176.31        500.000                 NaN            NaN   3.80183        7.20957                 NaN   7.23426        42.1838       0.872414        38.6982     
  1174.81        500.000                 NaN            NaN   3.57973        7.55174                 NaN   7.27468        42.1070       0.851324        38.6356     
  1173.32        500.000                 NaN            NaN   3.93503        7.00767                 NaN   7.24914        42.1943       0.879762        38.7341     
  1171.82        500.000                 NaN            NaN   3.60699        7.52955                 NaN   7.27859        42.0920       0.848028        38.6448     
  1170.33        500.000                 NaN            NaN   3.93644        7.00860                 NaN   7.24919        42.1907       0.879174        38.7359     
  1168.83        500.000                 NaN            NaN   3.66025        7.45055                 NaN   7.27706        42.0994       0.851827        38.6609     
  1167.34        500.000                 NaN            NaN   3.85309        7.12676                 NaN   7.27115        42.1586       0.877301        38.7131     
  1165.85        500.000                 NaN            NaN   3.92764        7.01174                 NaN   7.25140        42.1939       0.882110        38.7332     
  1164.35        500.000                 NaN            NaN   3.92655        7.01506                 NaN   7.25023        42.1913       0.882884        38.7340     
  1162.86        500.000                 NaN            NaN   3.92888        7.01268                 NaN   7.25097        42.1893       0.882969        38.7352     
  1161.36        500.000                 NaN            NaN   3.93503        7.00356                 NaN   7.25315        42.1865       0.883605        38.7381     
  1159.87        500.000                 NaN            NaN   3.77509        7.28087                 NaN   7.27539        42.1139       0.859631        38.6951     
  1158.38        500.000                 NaN            NaN   3.91312        7.04245                 NaN   7.27190        42.1602       0.879929        38.7324     
  1156.88        500.000                 NaN            NaN   3.82169        7.21025                 NaN   7.27332        42.1231       0.863186        38.7084     
  1155.39        500.000                 NaN            NaN   3.99305        6.91441                 NaN   7.24504        42.2020       0.890240        38.7553     
  1153.89        500.000                 NaN            NaN   4.02217        6.87045                 NaN   7.26622        42.1925       0.887898        38.7607     
  1152.40        500.000                 NaN            NaN   3.98642        6.92274                 NaN   7.25760        42.1868       0.888786        38.7576     
  1150.91        500.000                 NaN            NaN   3.93058        7.01725                 NaN   7.27529        42.1628       0.878091        38.7360     
  1149.41        500.000                 NaN            NaN   3.98833        6.94354                 NaN   7.27610        42.1612       0.877617        38.7532     
  1147.92        500.000                 NaN            NaN   4.01318        6.89171                 NaN   7.26830        42.1817       0.883958        38.7612     
  1146.42        500.000                 NaN            NaN   4.06159        6.81933                 NaN   7.26593        42.1869       0.889984        38.7762     
  1144.93        500.000                 NaN            NaN   4.04439        6.85267                 NaN   7.27054        42.1679       0.888207        38.7763     
  1143.43        500.000                 NaN            NaN   4.05115        6.84428                 NaN   7.27134        42.1661       0.888202        38.7789     
  1141.94        500.000                 NaN            NaN   4.05034        6.84065                 NaN   7.27097        42.1781       0.885562        38.7744     
  1140.45        500.000                 NaN            NaN   4.06708        6.82327                 NaN   7.27240        42.1644       0.888466        38.7844     
  1138.95        500.000                 NaN            NaN   4.73257        5.62180       0.296814E-001   7.13951        42.5881       0.968912        38.9194     
  1137.46        500.000                 NaN            NaN   4.72955        5.59003       0.670519E-001   7.14019        42.5858       0.968465        38.9189     
  1135.96        500.000                 NaN            NaN   4.09028        6.79266                 NaN   7.27407        42.1618       0.888778        38.7924     
  1134.47        500.000                 NaN            NaN   4.10036        6.77773                 NaN   7.27322        42.1650       0.889080        38.7946     
  1132.98        500.000                 NaN            NaN   4.16766        6.68734                 NaN   7.27092        42.1705       0.889880        38.8137     
  1131.48        500.000                 NaN            NaN   4.13054        6.72173                 NaN   7.26121        42.1966       0.893390        38.7965     
  1129.99        500.000                 NaN            NaN   4.73186        5.60995       0.430511E-001   7.13978        42.5872       0.968757        38.9194     
  1128.49        500.000                 NaN            NaN   4.13358        6.73200                 NaN   7.27468        42.1642       0.890105        38.8055     
  1127.00        500.000                 NaN            NaN   4.14157        6.72102                 NaN   7.27501        42.1640       0.890364        38.8081     
  1125.51        500.000                 NaN            NaN   4.14809        6.71251                 NaN   7.27518        42.1634       0.890535        38.8103     
  1124.01        500.000                 NaN            NaN   4.17796        6.66146                 NaN   7.27091        42.1802       0.893776        38.8157     
  1122.52        500.000                 NaN            NaN   4.16206        6.69382                 NaN   7.27560        42.1626       0.890967        38.8149     
  1121.02        500.000                 NaN            NaN   4.16852        6.68531                 NaN   7.27571        42.1622       0.891170        38.8171     
  1119.53        500.000                 NaN            NaN   4.17645        6.67437                 NaN   7.27608        42.1620       0.891442        38.8197     
  1118.03        500.000                 NaN            NaN   4.20056        6.64232                 NaN   7.26689        42.1714       0.892765        38.8260     
  1116.54        500.000                 NaN            NaN   4.73363        5.62778       0.219692E-001   7.13940        42.5885       0.969012        38.9197     
  1115.05        500.000                 NaN            NaN   4.19655        6.64924                 NaN   7.27838        42.1570       0.891539        38.8273     
  1113.55        500.000                 NaN            NaN   4.20439        6.63788                 NaN   7.27850        42.1576       0.891926        38.8297     
  1112.06        500.000                 NaN            NaN   4.26776        6.54424                 NaN   7.26765        42.1796       0.895537        38.8453     
  1110.56        500.000                 NaN            NaN   4.22254        6.61434                 NaN   7.28131        42.1545       0.891763        38.8356     
  1109.07        500.000                 NaN            NaN   4.22596        6.60764                 NaN   7.27929        42.1577       0.892809        38.8366     
  1107.58        500.000                 NaN            NaN   4.69604        5.14372       0.579735        7.15080        42.5528       0.962704        38.9142     
  1106.08        500.000                 NaN            NaN   4.70549        5.25883       0.446397        7.14813        42.5612       0.964222        38.9157     
  1104.59        500.000                 NaN            NaN   4.24972        6.57341                 NaN   7.28048        42.1581       0.894035        38.8443     
  1103.09        500.000                 NaN            NaN   4.23153        6.62148                 NaN   7.28397        42.1350       0.887205        38.8408     
  1101.60        500.000                 NaN            NaN   4.73454        5.63604       0.121002E-001   7.13923        42.5891       0.969127        38.9199     
  1100.11        500.000                 NaN            NaN   4.26901        6.54628                 NaN   7.28143        42.1569       0.895220        38.8511     
  1098.61        500.000                 NaN            NaN   4.27493        6.53830                 NaN   7.28183        42.1561       0.895503        38.8533     
  1097.12        500.000                 NaN            NaN   4.28514        6.52471                 NaN   7.28393        42.1521       0.896224        38.8579     
  1095.62        500.000                 NaN            NaN   4.29846        6.50070                 NaN   7.27725        42.1730       0.894879        38.8557     
  1094.13        500.000                 NaN            NaN   4.34016        6.45192                 NaN   7.28228        42.1556       0.896532        38.8736     
  1092.63        500.000                 NaN            NaN   4.30259        6.50124                 NaN   7.28553        42.1492       0.896966        38.8645     
  1091.14        500.000                 NaN            NaN   4.29388        6.53500                 NaN   7.28735        42.1314       0.890084        38.8623     
  1089.65        500.000                 NaN            NaN   4.35508        6.42698                 NaN   7.28294        42.1592       0.897922        38.8779     
  1088.15        500.000                 NaN            NaN   4.30805        6.51544                 NaN   7.28868        42.1298       0.890661        38.8674     
  1086.66        500.000                 NaN            NaN   4.37159        6.40726                 NaN   7.28265        42.1564       0.898399        38.8837     
  1085.16        500.000                 NaN            NaN   4.32213        6.49616                 NaN   7.28963        42.1282       0.891368        38.8725     
  1083.67        500.000                 NaN            NaN   4.73489        5.63808       0.949364E-002   7.13919        42.5892       0.969157        38.9200     
  1082.18        500.000                 NaN            NaN   4.39638        6.37258                 NaN   7.28466        42.1546       0.899312        38.8925     
  1080.68        500.000                 NaN            NaN   4.34220        6.46903                 NaN   7.29149        42.1252       0.892262        38.8798     
  1079.19        500.000                 NaN            NaN   4.40778        6.35681                 NaN   7.28644        42.1526       0.899689        38.8967     
  1077.69        500.000                 NaN            NaN   4.73508        5.64091       0.627575E-002   7.13912        42.5894       0.969192        38.9200     
  1076.20        500.000                 NaN            NaN   4.36958        6.40817                 NaN   7.28513        42.1523       0.899176        38.8856     
  1074.71        500.000                 NaN            NaN   4.36770        6.43475                 NaN   7.29424        42.1205       0.893348        38.8895     
  1073.21        500.000                 NaN            NaN   4.37381        6.42651                 NaN   7.29491        42.1193       0.893608        38.8918     
  1071.72        500.000                 NaN            NaN   4.43353        6.32426                 NaN   7.28815        42.1463       0.900641        38.9071     
  1070.22        500.000                 NaN            NaN   4.38654        6.40918                 NaN   7.29617        42.1176       0.894083        38.8964     
  1068.73        500.000                 NaN            NaN   4.39267        6.40088                 NaN   7.29681        42.1165       0.894357        38.8988     
  1067.23        500.000                 NaN            NaN   4.39853        6.39317                 NaN   7.29759        42.1151       0.894556        38.9010     
  1065.74        500.000                 NaN            NaN   4.40450        6.38523                 NaN   7.29833        42.1138       0.894792        38.9033     
  1064.25        500.000                 NaN            NaN   4.41032        6.37745                 NaN   7.29902        42.1126       0.895040        38.9056     
  1062.75        500.000                 NaN            NaN   4.41610        6.36977                 NaN   7.29975        42.1113       0.895261        38.9078     
  1061.26        500.000                 NaN            NaN   4.42224        6.36167                 NaN   7.30018        42.1100       0.895678        38.9103     
  1059.76        500.000                 NaN            NaN   4.42808        6.35300                 NaN   7.30169        42.1088       0.896063        38.9123     
  1058.27        500.000                 NaN            NaN   4.43457        6.34440                 NaN   7.30259        42.1075       0.896142        38.9148     
  1056.78        500.000                 NaN            NaN   4.43708        6.34323                 NaN   7.30390        42.1033       0.895925        38.9165     
  1055.28        500.000                 NaN            NaN   4.44524        6.33076                 NaN   7.30391        42.1047       0.896437        38.9190     
  1053.79        500.000                 NaN            NaN   4.44978        6.32537                 NaN   7.30469        42.1025       0.896618        38.9211     
  1052.29        500.000                 NaN            NaN   4.45467        6.31987                 NaN   7.30594        42.1001       0.896380        38.9231     
  1050.80        500.000                 NaN            NaN   4.47740        6.27415                 NaN   7.30712        42.1118       0.899772        38.9298     
  1049.31        500.000                 NaN            NaN   4.50795        6.22834                 NaN   7.30018        42.1233       0.902838        38.9374     
  1047.81        500.000                 NaN            NaN   4.66421        3.83939        1.99062        7.19012        42.4413       0.948316        38.9261     
  1046.32        500.000                 NaN            NaN   4.65640        3.59861        2.25414        7.19828        42.4196       0.945309        38.9277     
  1044.82        500.000                 NaN            NaN   4.52203        6.20991                 NaN   7.30253        42.1191       0.903302        38.9432     
  1043.33        500.000                 NaN            NaN   4.47899        6.27078                 NaN   7.30232        42.1100       0.904657        38.9332     
  1041.84        500.000                 NaN            NaN   4.53084        6.19942                 NaN   7.30453        42.1147       0.903423        38.9471     
  1040.34        500.000                 NaN            NaN   4.49533        6.26697                 NaN   7.31198        42.0879       0.897865        38.9399     
  1038.85        500.000                 NaN            NaN   4.53988        6.18777                 NaN   7.30604        42.1117       0.903696        38.9509     
  1037.35        500.000                 NaN            NaN   4.54490        6.18164                 NaN   7.30801        42.1087       0.903611        38.9531     
  1035.86        500.000                 NaN            NaN   4.54903        6.17602                 NaN   7.30818        42.1080       0.903959        38.9548     
  1034.36        500.000                 NaN            NaN   4.55286        6.17191                 NaN   7.30906        42.1055       0.903941        38.9567     
  1032.87        500.000                 NaN            NaN   4.55718        6.16634                 NaN   7.30956        42.1043       0.904076        38.9586     
  1031.38        500.000                 NaN            NaN   4.56158        6.16082                 NaN   7.31040        42.1025       0.904188        38.9605     
  1029.88        500.000                 NaN            NaN   4.67286        3.56112        2.27307        7.20290        42.4091       0.945289        38.9356     
  1028.39        500.000                 NaN            NaN   4.66612        3.27715        2.58044        7.21198        42.3837       0.942062        38.9386     
  1026.89        500.000                 NaN            NaN   4.53703        6.21520                 NaN   7.32044        42.0704       0.898824        38.9581     
  1025.40        500.000                 NaN            NaN   4.52897        6.20916                 NaN   7.31259        42.0905       0.904566        38.9542     
  1023.91        500.000                 NaN            NaN   4.57942        6.13734                 NaN   7.31305        42.0957       0.905818        38.9687     
  1022.41        500.000                 NaN            NaN   4.58541        6.13190                 NaN   7.31748        42.0883       0.904688        38.9722     
  1020.92        500.000                 NaN            NaN   4.58946        6.12732                 NaN   7.31771        42.0876       0.904573        38.9733     
  1019.42        500.000                 NaN            NaN   4.59446        6.12052                 NaN   7.31842        42.0866       0.904642        38.9753     
  1017.93        500.000                 NaN            NaN   4.59725        6.11442                 NaN   7.31656        42.0890       0.906257        38.9765     
  1016.44        500.000                 NaN            NaN   4.60083        6.11035                 NaN   7.31757        42.0869       0.906216        38.9782     
  1014.94        500.000                 NaN            NaN   4.83328        5.52167       0.156685E-002   7.18116        42.5286       0.966235        38.9675     
  1013.45        500.000                 NaN            NaN   4.60798        6.10229                 NaN   7.31970        42.0822       0.906154        38.9816     
  1011.95        500.000                 NaN            NaN   4.61175        6.09781                 NaN   7.32072        42.0802       0.906168        38.9834     
  1010.46        500.000                 NaN            NaN   4.61511        6.09420                 NaN   7.32186        42.0776       0.906112        38.9851     
  1008.96        500.000                 NaN            NaN   4.61837        6.09133                 NaN   7.32278        42.0748       0.905974        38.9867     
  1007.47        500.000                 NaN            NaN   4.62198        6.08728                 NaN   7.32402        42.0722       0.905933        38.9886     
  1005.98        500.000                 NaN            NaN   4.62798        6.08097                 NaN   7.32746        42.0663       0.905409        38.9919     
  1004.48        500.000                 NaN            NaN   4.63007        6.07764                 NaN   7.32642        42.0677       0.905829        38.9923     
  1002.99        500.000                 NaN            NaN   4.63250        6.07613                 NaN   7.32811        42.0637       0.905533        38.9940     
  1001.49        500.000                 NaN            NaN   4.83768        5.51660       0.449530E-005   7.18073        42.5231       0.969438        38.9724     
  1000.00        500.000                 NaN            NaN   4.64457        6.05871                 NaN   7.33387        42.0570       0.906210        38.9997     
