|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1246.83        2500.00        88.8832                 NaN            NaN   3.49303                 NaN   1.43030        5.85592                 NaN  0.337502                 NaN
  1245.36        2500.00        96.0874                 NaN            NaN   1.14900                 NaN  0.499641        2.13129                 NaN  0.132688                 NaN
  1243.88        2500.00        97.0860                 NaN            NaN  0.597877       0.126086       0.377096        1.58800       0.185021       0.399486E-001            NaN
  1242.40        2500.00        99.3652                 NaN            NaN  0.220951                 NaN  0.905086E-001  0.306059                 NaN  0.173124E-001            NaN
  1240.92        2500.00        92.8005                 NaN            NaN   1.29185       0.825610       0.867361        3.95148                 NaN  0.263190                 NaN
  1239.44        2500.00        96.5221                 NaN            NaN  0.938268                 NaN  0.449625        1.98378                 NaN  0.106266                 NaN
  1237.97        2500.00        97.7767                 NaN            NaN  0.587910                 NaN  0.260709        1.23918                 NaN  0.135481                 NaN
  1236.49        2500.00        96.2499                 NaN            NaN   1.13998       0.147616       0.498640        1.91272                 NaN  0.511574E-001            NaN
  1235.01        2500.00        97.1438                 NaN            NaN  0.533308       0.333459       0.344771        1.54503                 NaN  0.996467E-001            NaN
  1233.53        2500.00        95.0455                 NaN            NaN   1.50372                 NaN  0.633226        2.67637                 NaN  0.141228                 NaN
  1232.05        2500.00        99.8975                 NaN            NaN  0.233301E-001            NaN  0.146326E-001  0.534326E-001  0.111444E-001            NaN            NaN
  1230.58        2500.00        99.9605                 NaN            NaN  0.632525E-002            NaN  0.397498E-002  0.245503E-001  0.460389E-002            NaN            NaN
  1229.10        2500.00        94.3954                 NaN            NaN   1.69506       0.159877E-001  0.706364        3.02386                 NaN  0.163297                 NaN
  1227.62        2500.00        97.3967                 NaN            NaN  0.425819E-001  0.770464       0.284651        1.40791                 NaN  0.977299E-001            NaN
  1226.14        2500.00        97.7079                 NaN            NaN  0.155872       0.514714       0.287487        1.26697                 NaN  0.670115E-001            NaN
  1224.66        2500.00        94.6756                 NaN            NaN  0.317905       0.717691       0.548341        2.66484                 NaN  0.104273       0.971314     
  1223.18        2500.00        35.6373                 NaN            NaN   10.8173                 NaN   5.64886        28.0333                 NaN  0.792866        19.0704     
  1221.71        2500.00                 NaN            NaN            NaN   6.30587        5.95474        8.49597        43.6923        3.99215                 NaN   31.5590     
  1220.23        2500.00                 NaN            NaN            NaN   6.45399        5.88592        8.50574        43.6756        3.94781                 NaN   31.5310     
  1218.75        2500.00                 NaN            NaN            NaN   6.40109        5.96821        8.51094        43.6700        3.92985                 NaN   31.5199     
  1217.27        2500.00                 NaN            NaN            NaN   8.55314        4.67856        8.56266        43.5794        3.23394       0.205712        31.1866     
  1215.79        2500.00                 NaN            NaN            NaN   9.61681        4.11084        8.59829        43.5173        2.84274       0.317068        30.9970     
  1214.32        2500.00                 NaN            NaN            NaN   13.4955        2.01722        8.70631        43.3245        1.41747       0.730223        30.3088     
  1212.84        2500.00                 NaN            NaN            NaN  0.157414E-001   17.2763        8.81078        43.1381                 NaN   1.13836        29.6207     
  1211.36        2500.00                 NaN            NaN            NaN   17.1532       0.137670        8.81512        43.1351                 NaN   1.13828        29.6207     
  1209.88        2500.00                 NaN            NaN            NaN   17.1173       0.174255        8.82077        43.1297                 NaN   1.13751        29.6204     
  1208.40        2500.00                 NaN            NaN            NaN   17.2647       0.273589E-001   8.82941        43.1235                 NaN   1.13627        29.6187     
  1206.93        2500.00                 NaN            NaN            NaN  0.357760        16.9325        8.83013        43.1224                 NaN   1.13699        29.6203     
  1205.45        2500.00                 NaN            NaN            NaN   16.8450       0.444581        8.83480        43.1186                 NaN   1.13673        29.6202     
  1203.97        2500.00                 NaN            NaN            NaN   16.4679       0.815796        8.83333        43.1227                 NaN   1.13891        29.6213     
  1202.49        2500.00                 NaN            NaN            NaN   16.3887       0.894720        8.83855        43.1183                 NaN   1.13854        29.6212     
  1201.01        2500.00                 NaN            NaN            NaN   16.5252       0.760034        8.84715        43.1106                 NaN   1.13692        29.6201     
  1199.54        2500.00                 NaN            NaN            NaN   16.4620       0.822843        8.85198        43.1066                 NaN   1.13657        29.6200     
  1198.06        2500.00                 NaN            NaN            NaN   16.4004       0.884112        8.85678        43.1026                 NaN   1.13621        29.6199     
  1196.58        2500.00                 NaN            NaN            NaN   16.3407       0.943349        8.86158        43.0986                 NaN   1.13586        29.6198     
  1195.10        2500.00                 NaN            NaN            NaN   16.2840       0.999780        8.86639        43.0946                 NaN   1.13550        29.6198     
  1193.62        2500.00                 NaN            NaN            NaN   16.2278        1.05556        8.87121        43.0906                 NaN   1.13513        29.6197     
  1192.15        2500.00                 NaN            NaN            NaN   16.1745        1.10852        8.87597        43.0865                 NaN   1.13479        29.6197     
  1190.67        2500.00                 NaN            NaN            NaN   16.1245        1.15825        8.88076        43.0824                 NaN   1.13440        29.6196     
  1189.19        2500.00                 NaN            NaN            NaN   16.0735        1.20901        8.88551        43.0784                 NaN   1.13402        29.6196     
  1187.71        2500.00                 NaN            NaN            NaN   16.0270        1.25532        8.89035        43.0741                 NaN   1.13358        29.6196     
  1186.23        2500.00                 NaN            NaN            NaN   15.9787        1.30320        8.89503        43.0703                 NaN   1.13329        29.6196     
  1184.76        2500.00                 NaN            NaN            NaN   15.9390        1.34271        8.89986        43.0660                 NaN   1.13285        29.6195     
  1183.28        2500.00                 NaN            NaN            NaN   15.8949        1.38659        8.90468        43.0619                 NaN   1.13246        29.6195     
  1181.80        2500.00                 NaN            NaN            NaN   15.8528        1.42890        8.90965        43.0572                 NaN   1.13189        29.6196     
  1180.32        2500.00                 NaN            NaN            NaN   15.8101        1.47097        8.91421        43.0535                 NaN   1.13167        29.6195     
  1178.84        2500.00                 NaN            NaN            NaN   15.7697        1.51120        8.91899        43.0493                 NaN   1.13126        29.6195     
  1177.37        2500.00                 NaN            NaN            NaN   14.9123        2.32912        8.89419        43.0944                 NaN   1.14758        29.6224     
  1175.89        2500.00                 NaN            NaN            NaN   15.5521        1.72422        8.92422        43.0466                 NaN   1.13234        29.6205     
  1174.41        2500.00                 NaN            NaN            NaN   1.92498        15.3243        8.92418        43.0681                 NaN   1.14104        29.6174     
  1172.93        2500.00                 NaN            NaN            NaN   1.92365        15.3332        8.92960        43.0572                 NaN   1.13806        29.6183     
  1171.45        2500.00                 NaN            NaN            NaN   1.86788        15.4062        8.93708        43.0365                 NaN   1.13173        29.6206     
  1169.98        2500.00                 NaN            NaN            NaN   1.89615        15.3781        8.94188        43.0320                 NaN   1.13124        29.6206     
  1168.50        2500.00                 NaN            NaN            NaN   1.99627        15.2741        8.94287        43.0329                 NaN   1.13278        29.6211     
  1167.02        2500.00                 NaN            NaN            NaN   15.1086        2.15919        8.94469        43.0325                 NaN   1.13345        29.6217     
  1165.54        2500.00                 NaN            NaN            NaN   15.1579        2.11064        8.95097        43.0264                 NaN   1.13236        29.6217     
  1164.06        2500.00                 NaN            NaN            NaN   14.2999        2.93239        8.91181        43.0818                 NaN   1.14951        29.6246     
  1162.58        2500.00                 NaN            NaN            NaN   15.2133        2.05445        8.96716        43.0138                 NaN   1.13123        29.6201     
  1161.11        2500.00                 NaN            NaN            NaN   4.06485        13.1654        8.84571        43.1437                 NaN   1.14626        29.6340     
  1159.63        2500.00                 NaN            NaN            NaN   14.4758        2.77902        8.94647        43.0316                 NaN   1.13894        29.6281     
  1158.15        2500.00                 NaN            NaN            NaN   14.3966        2.83383        8.94289        43.0599                 NaN   1.14598        29.6208     
  1156.67        2500.00                 NaN            NaN            NaN   14.3941        2.83796        8.95493        43.0436                 NaN   1.14576        29.6237     
  1155.19        2500.00                 NaN            NaN            NaN   2.68035        14.5491        8.97273        43.0356                 NaN   1.14345        29.6187     
  1153.72        2500.00                 NaN            NaN            NaN   15.2280        2.05232        8.99946        42.9757                 NaN   1.12386        29.6206     
  1152.24        2500.00                 NaN            NaN            NaN   15.1161        2.16301        8.99986        42.9746                 NaN   1.12442        29.6221     
  1150.76        2500.00                 NaN            NaN            NaN   15.1367        2.14317        9.00664        42.9686                 NaN   1.12344        29.6215     
  1149.28        2500.00                 NaN            NaN            NaN   15.0573        2.22174        9.00866        42.9661                 NaN   1.12365        29.6225     
  1147.80        2500.00                 NaN            NaN            NaN   15.0954        2.18475        9.01612        42.9595                 NaN   1.12246        29.6218     
  1146.33        2500.00                 NaN            NaN            NaN   15.0675        2.21277        9.02054        42.9552                 NaN   1.12206        29.6220     
  1144.85        2500.00                 NaN            NaN            NaN   15.0399        2.24041        9.02495        42.9509                 NaN   1.12165        29.6222     
  1143.37        2500.00                 NaN            NaN            NaN   2.12789        15.1556        9.03463        42.9420                 NaN   1.11932        29.6206     
  1141.89        2500.00                 NaN            NaN            NaN   2.14647        15.1366        9.03917        42.9378                 NaN   1.11902        29.6209     
  1140.41        2500.00                 NaN            NaN            NaN   2.18735        15.0965        9.04390        42.9325                 NaN   1.11845        29.6213     
  1138.94        2500.00                 NaN            NaN            NaN   15.0497        2.23426        9.04785        42.9282                 NaN   1.11815        29.6218     
  1137.46        2500.00                 NaN            NaN            NaN   14.9600        2.32245        9.04906        42.9269                 NaN   1.11873        29.6229     
  1135.98        2500.00                 NaN            NaN            NaN   14.9017        2.38010        9.05184        42.9240                 NaN   1.11883        29.6236     
  1134.50        2500.00                 NaN            NaN            NaN   14.9468        2.33689        9.06021        42.9160                 NaN   1.11728        29.6228     
  1133.02        2500.00                 NaN            NaN            NaN   2.40164        14.8810        9.06209        42.9140                 NaN   1.11757        29.6237     
  1131.55        2500.00                 NaN            NaN            NaN   14.8494        2.43322        9.06604        42.9099                 NaN   1.11728        29.6241     
  1130.07        2500.00                 NaN            NaN            NaN   14.7580        2.52314        9.06670        42.9088                 NaN   1.11796        29.6254     
  1128.59        2500.00                 NaN            NaN            NaN   14.7874        2.49519        9.07388        42.9019                 NaN   1.11670        29.6249     
  1127.11        2500.00                 NaN            NaN            NaN   14.7189        2.56263        9.07554        42.9000                 NaN   1.11707        29.6259     
  1125.63        2500.00                 NaN            NaN            NaN   14.7294        2.55330        9.08177        42.8938                 NaN   1.11608        29.6257     
  1124.16        2500.00                 NaN            NaN            NaN   14.7015        2.58127        9.08572        42.8897                 NaN   1.11577        29.6261     
  1122.68        2500.00                 NaN            NaN            NaN   14.6621        2.62047        9.08903        42.8860                 NaN   1.11563        29.6268     
  1121.20        2500.00                 NaN            NaN            NaN   14.6593        2.62397        9.09428        42.8807                 NaN   1.11490        29.6268     
  1119.72        2500.00                 NaN            NaN            NaN   14.6403        2.64337        9.09866        42.8761                 NaN   1.11443        29.6272     
  1118.24        2500.00                 NaN            NaN            NaN   14.6108        2.67278        9.10212        42.8725                 NaN   1.11420        29.6276     
  1116.77        2500.00                 NaN            NaN            NaN   14.6379        2.64727        9.10984        42.8650                 NaN   1.11292        29.6271     
  1115.29        2500.00                 NaN            NaN            NaN   14.5783        2.70619        9.11102        42.8631                 NaN   1.11318        29.6282     
  1113.81        2500.00                 NaN            NaN            NaN   14.5625        2.72254        9.11554        42.8582                 NaN   1.11265        29.6286     
  1112.33        2500.00                 NaN            NaN            NaN   2.69585        14.5904        9.11966        42.8537                 NaN   1.11190        29.6284     
  1110.85        2500.00                 NaN            NaN            NaN   14.5406        2.74619        9.12516        42.8475                 NaN   1.11130        29.6293     
  1109.38        2500.00                 NaN            NaN            NaN   2.76520        14.5218        9.12923        42.8433                 NaN   1.11090        29.6296     
  1107.90        2500.00                 NaN            NaN            NaN   2.77452        14.5123        9.13430        42.8388                 NaN   1.11047        29.6296     
  1106.42        2500.00                 NaN            NaN            NaN   2.79212        14.4964        9.13856        42.8329                 NaN   1.10968        29.6304     
  1104.94        2500.00                 NaN            NaN            NaN   2.80371        14.4862        9.14266        42.8276                 NaN   1.10900        29.6308     
  1103.46        2500.00                 NaN            NaN            NaN   2.83868        14.4473        9.14669        42.8265                 NaN   1.11014        29.6307     
  1101.99        2500.00                 NaN            NaN            NaN   14.4547        2.83559        9.15187        42.8183                 NaN   1.10805        29.6315     
  1100.51        2500.00                 NaN            NaN            NaN   2.86520        14.4218        9.15571        42.8172                 NaN   1.10882        29.6312     
  1099.03        2500.00                 NaN            NaN            NaN   14.4096        2.87946        9.16092        42.8104                 NaN   1.10772        29.6319     
  1097.55        2500.00                 NaN            NaN            NaN   14.3717        2.91839        9.15769        42.8084                 NaN   1.10954        29.6343     
  1096.07        2500.00                 NaN            NaN            NaN   14.3958        2.89651        9.16913        42.7994                 NaN   1.10611        29.6330     
  1094.59        2500.00                 NaN            NaN            NaN   14.3616        2.93015        9.17109        42.7977                 NaN   1.10606        29.6333     
  1093.12        2500.00                 NaN            NaN            NaN   14.3108        2.97453        9.17058        42.8028                 NaN   1.10837        29.6330     
  1091.64        2500.00                 NaN            NaN            NaN   2.94389        14.3497        9.18168        42.7857                 NaN   1.10480        29.6342     
  1090.16        2500.00                 NaN            NaN            NaN   14.3356        2.95886        9.18621        42.7804                 NaN   1.10422        29.6347     
  1088.68        2500.00                 NaN            NaN            NaN   13.7428        3.56732        9.07331        42.8737                 NaN   1.09859        29.6443     
  1087.20        2500.00                 NaN            NaN            NaN   2.98978        14.3053        9.19419        42.7718                 NaN   1.10346        29.6354     
  1085.73        2500.00                 NaN            NaN            NaN   3.00251        14.2936        9.19882        42.7663                 NaN   1.10283        29.6359     
  1084.25        2500.00                 NaN            NaN            NaN   14.2841        3.01303        9.20356        42.7607                 NaN   1.10215        29.6365     
  1082.77        2500.00                 NaN            NaN            NaN   14.2759        3.02228        9.20831        42.7550                 NaN   1.10145        29.6371     
  1081.29        2500.00                 NaN            NaN            NaN   14.2685        3.03083        9.21297        42.7494                 NaN   1.10070        29.6376     
  1079.81        2500.00                 NaN            NaN            NaN   14.1797        3.11308        9.21069        42.7550                 NaN   1.10344        29.6381     
  1078.34        2500.00                 NaN            NaN            NaN   14.2540        3.04773        9.22229        42.7383                 NaN   1.09920        29.6385     
  1076.86        2500.00                 NaN            NaN            NaN   14.2380        3.06434        9.22665        42.7331                 NaN   1.09875        29.6391     
  1075.38        2500.00                 NaN            NaN            NaN   14.2297        3.07371        9.23120        42.7277                 NaN   1.09806        29.6396     
  1073.90        2500.00                 NaN            NaN            NaN   14.2335        3.07198        9.23628        42.7214                 NaN   1.09690        29.6400     
  1072.42        2500.00                 NaN            NaN            NaN   14.2137        3.09203        9.24029        42.7167                 NaN   1.09665        29.6406     
  1070.95        2500.00                 NaN            NaN            NaN   14.2206        3.08755        9.24562        42.7100                 NaN   1.09533        29.6410     
  1069.47        2500.00                 NaN            NaN            NaN   14.2137        3.09567        9.25025        42.7043                 NaN   1.09457        29.6415     
  1067.99        2500.00                 NaN            NaN            NaN   14.2063        3.10390        9.25512        42.6986                 NaN   1.09399        29.6421     
  1066.51        2500.00                 NaN            NaN            NaN   14.1994        3.11241        9.25965        42.6930                 NaN   1.09309        29.6425     
  1065.03        2500.00                 NaN            NaN            NaN   14.0938        3.22338        9.24820        42.6953                 NaN   1.09233        29.6470     
  1063.56        2500.00                 NaN            NaN            NaN   3.14600        14.1666        9.26631        42.6853                 NaN   1.09231        29.6435     
  1062.08        2500.00                 NaN            NaN            NaN   14.1602        3.15380        9.27213        42.6780                 NaN   1.09162        29.6443     
  1060.60        2500.00                 NaN            NaN            NaN   14.1530        3.16224        9.27667        42.6723                 NaN   1.09089        29.6449     
  1059.12        2500.00                 NaN            NaN            NaN   14.1460        3.17055        9.28122        42.6666                 NaN   1.09015        29.6455     
  1057.64        2500.00                 NaN            NaN            NaN   13.8856        3.40522        9.26158        42.6988                 NaN   1.10171        29.6470     
  1056.17        2500.00                 NaN            NaN            NaN   14.1325        3.18679        9.29033        42.6552                 NaN   1.08864        29.6466     
  1054.69        2500.00                 NaN            NaN            NaN   14.1259        3.19474        9.29489        42.6494                 NaN   1.08788        29.6472     
  1053.21        2500.00                 NaN            NaN            NaN   14.1195        3.20258        9.29946        42.6436                 NaN   1.08711        29.6478     
  1051.73        2500.00                 NaN            NaN            NaN   14.1132        3.21031        9.30403        42.6378                 NaN   1.08634        29.6484     
  1050.25        2500.00                 NaN            NaN            NaN   14.1070        3.21791        9.30860        42.6319                 NaN   1.08556        29.6490     
  1048.78        2500.00                 NaN            NaN            NaN   14.1010        3.22542        9.31317        42.6260                 NaN   1.08477        29.6496     
  1047.30        2500.00                 NaN            NaN            NaN   14.0951        3.23282        9.31775        42.6201                 NaN   1.08397        29.6502     
  1045.82        2500.00                 NaN            NaN            NaN   13.6356        3.68272        9.24075        42.6932                 NaN   1.09075        29.6570     
  1044.34        2500.00                 NaN            NaN            NaN   13.6345        3.68472        9.24636        42.6867                 NaN   1.09022        29.6575     
  1042.86        2500.00                 NaN            NaN            NaN   13.7858        3.51309        9.30180        42.6490                 NaN   1.09693        29.6534     
  1041.39        2500.00                 NaN            NaN            NaN   14.0805        3.25470        9.33656        42.5952                 NaN   1.08038        29.6527     
  1039.91        2500.00                 NaN            NaN            NaN   14.0720        3.26437        9.34064        42.5899                 NaN   1.07977        29.6533     
  1038.43        2500.00                 NaN            NaN            NaN   14.0680        3.27024        9.34559        42.5833                 NaN   1.07883        29.6541     
  1036.95        2500.00                 NaN            NaN            NaN   14.0620        3.27786        9.35011        42.5773                 NaN   1.07804        29.6547     
  1035.47        2500.00                 NaN            NaN            NaN   14.0561        3.28536        9.35463        42.5713                 NaN   1.07724        29.6554     
  1034.00        2500.00                 NaN            NaN            NaN   3.29336        14.0496        9.35896        42.5656                 NaN   1.07650        29.6560     
  1032.52        2500.00                 NaN            NaN            NaN   3.30054        14.0442        9.36367        42.5592                 NaN   1.07564        29.6568     
  1031.04        2500.00                 NaN            NaN            NaN   3.30742        14.0391        9.36839        42.5527                 NaN   1.07478        29.6575     
  1029.56        2500.00                 NaN            NaN            NaN   3.31451        14.0339        9.37311        42.5463                 NaN   1.07391        29.6583     
  1028.08        2500.00                 NaN            NaN            NaN   14.0294        3.32081        9.37787        42.5398                 NaN   1.07302        29.6591     
  1026.60        2500.00                 NaN            NaN            NaN   13.9942        3.35399        9.37909        42.5389                 NaN   1.07391        29.6599     
  1025.13        2500.00                 NaN            NaN            NaN   13.7212        3.59426        9.35431        42.5799                 NaN   1.08860        29.6616     
  1023.65        2500.00                 NaN            NaN            NaN   3.34048        14.0154        9.39212        42.5202                 NaN   1.07033        29.6615     
  1022.17        2500.00                 NaN            NaN            NaN   14.0112        3.34662        9.39678        42.5138                 NaN   1.06943        29.6622     
  1020.69        2500.00                 NaN            NaN            NaN   14.0081        3.35125        9.40123        42.5080                 NaN   1.06851        29.6629     
  1019.21        2500.00                 NaN            NaN            NaN   13.6377        3.70508        9.33885        42.5721                 NaN   1.07813        29.6682     
  1017.74        2500.00                 NaN            NaN            NaN   13.9067        3.44462        9.40004        42.5116                 NaN   1.07231        29.6647     
  1016.26        2500.00                 NaN            NaN            NaN   3.70776        13.6382        9.34973        42.5581                 NaN   1.07658        29.6696     
  1014.78        2500.00                 NaN            NaN            NaN   13.9915        3.37604        9.42006        42.4814                 NaN   1.06483        29.6661     
  1013.30        2500.00                 NaN            NaN            NaN   13.8709        3.48287        9.41116        42.4967                 NaN   1.07115        29.6672     
  1011.82        2500.00                 NaN            NaN            NaN   3.71186        13.6391        9.36606        42.5371                 NaN   1.07421        29.6717     
  1010.35        2500.00                 NaN            NaN            NaN   13.6872        3.64567        9.39956        42.5179                 NaN   1.08052        29.6692     
  1008.87        2500.00                 NaN            NaN            NaN   13.6846        3.65013        9.40415        42.5115                 NaN   1.07965        29.6700     
  1007.39        2500.00                 NaN            NaN            NaN   13.6821        3.65451        9.40876        42.5050                 NaN   1.07878        29.6708     
  1005.91        2500.00                 NaN            NaN            NaN   13.6798        3.65878        9.41338        42.4985                 NaN   1.07789        29.6716     
  1004.43        2500.00                 NaN            NaN            NaN   13.6776        3.66296        9.41802        42.4920                 NaN   1.07700        29.6724     
  1002.96        2500.00                 NaN            NaN            NaN   13.6756        3.66704        9.42266        42.4854                 NaN   1.07609        29.6732     
  1001.48        2500.00                 NaN            NaN            NaN   13.6736        3.67102        9.42732        42.4788                 NaN   1.07518        29.6740     
  1000.00        2500.00                 NaN            NaN            NaN   13.6718        3.67491        9.43199        42.4721                 NaN   1.07425        29.6749     
