|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/Y98/Y98_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           ilm            San(TH)        q             
  1561.40        500.000        98.6907                 NaN            NaN            NaN            NaN  0.388079E-001   1.27051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7097                 NaN            NaN            NaN            NaN  0.368777E-001   1.25343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7278                 NaN            NaN            NaN            NaN  0.307079E-001   1.24154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7458                 NaN            NaN            NaN            NaN  0.318880E-001   1.22230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7626                 NaN            NaN            NaN            NaN  0.270448E-001   1.21037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7838                 NaN            NaN            NaN            NaN  0.372280E-001   1.17901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7957                 NaN            NaN            NaN            NaN  0.154101E-001   1.18888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8130                 NaN            NaN            NaN            NaN  0.248223E-001   1.16221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8289                 NaN            NaN            NaN            NaN  0.183657E-001   1.15278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8437                 NaN            NaN            NaN            NaN  0.199352E-001   1.13636                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8574                 NaN            NaN            NaN            NaN  0.128817E-001   1.12974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8720                 NaN            NaN            NaN            NaN  0.158423E-001   1.11214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8894                 NaN            NaN            NaN            NaN  0.144225E-001   1.09613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9012                 NaN            NaN            NaN            NaN  0.986096E-002   1.08892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9158                 NaN            NaN            NaN            NaN  0.106566E-001   1.07356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9284                 NaN            NaN            NaN            NaN  0.821727E-002   1.06342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9404                 NaN            NaN            NaN            NaN  0.671485E-002   1.05291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9549                 NaN            NaN            NaN            NaN  0.277386E-001   1.01741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9622                 NaN            NaN            NaN            NaN            NaN   1.03779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.3131                 NaN            NaN            NaN            NaN  0.165896E-001  0.670263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.6486                 NaN            NaN            NaN            NaN            NaN   1.35138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9992                 NaN            NaN            NaN            NaN            NaN   1.00081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        98.7760                 NaN            NaN            NaN            NaN            NaN  0.115514E-001   1.21244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.7798                 NaN            NaN            NaN            NaN            NaN            NaN   1.22022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.7843                 NaN            NaN            NaN            NaN            NaN  0.155061E-001   1.20019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.7893                 NaN            NaN            NaN            NaN            NaN  0.228928E-001   1.18780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.7913                 NaN            NaN            NaN            NaN            NaN            NaN   1.20871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.7972                 NaN            NaN            NaN            NaN            NaN  0.726795E-002   1.19556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.7915                 NaN            NaN            NaN            NaN            NaN            NaN   1.20853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.7937                 NaN            NaN            NaN            NaN            NaN            NaN   1.20632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7883                 NaN            NaN            NaN            NaN            NaN            NaN   1.21168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7835                 NaN            NaN            NaN            NaN            NaN            NaN   1.21650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7754                 NaN            NaN            NaN            NaN            NaN            NaN   1.22456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7661                 NaN            NaN            NaN            NaN            NaN            NaN   1.23388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.7443                 NaN            NaN            NaN            NaN            NaN            NaN   1.25571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.7192                 NaN            NaN            NaN            NaN            NaN            NaN   1.28084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.5446                 NaN            NaN            NaN            NaN            NaN            NaN  0.271164        1.18424                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        97.9878                 NaN            NaN            NaN            NaN            NaN            NaN  0.631769        1.38047                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.0183                 NaN            NaN            NaN            NaN            NaN            NaN   1.35904       0.622627                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.0497                 NaN            NaN            NaN            NaN            NaN            NaN   1.33947       0.610869                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.0806                 NaN            NaN            NaN            NaN            NaN            NaN   1.31558       0.603859                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.1168                 NaN            NaN            NaN            NaN            NaN            NaN  0.590259        1.29298                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.1448                 NaN            NaN            NaN            NaN            NaN            NaN  0.582080        1.27308                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.1722                 NaN            NaN            NaN            NaN            NaN            NaN  0.572382        1.25541                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.2037                 NaN            NaN            NaN            NaN            NaN            NaN   1.23321       0.563077                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.2299                 NaN            NaN            NaN            NaN            NaN            NaN   1.21598       0.554078                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.2550                 NaN            NaN            NaN            NaN            NaN            NaN  0.546744        1.19824                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.2829                 NaN            NaN            NaN            NaN            NaN            NaN   1.17883       0.538297                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3074                 NaN            NaN            NaN            NaN            NaN            NaN  0.528390        1.16422                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.3317                 NaN            NaN            NaN            NaN            NaN            NaN   1.14860       0.519665                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.3549                 NaN            NaN            NaN            NaN            NaN            NaN   1.13080       0.514339                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.3769                 NaN            NaN            NaN            NaN            NaN            NaN   1.11498       0.508082                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        97.6155                 NaN            NaN            NaN            NaN            NaN            NaN  0.838434        1.22496                 NaN  0.321098                 NaN            NaN            NaN            NaN
  1428.57        500.000        95.1066                 NaN            NaN            NaN            NaN            NaN            NaN   1.93512        1.58603                 NaN   1.37221                 NaN            NaN            NaN            NaN
  1426.07        500.000        95.2807                 NaN            NaN            NaN            NaN            NaN            NaN   1.85927        1.53685                 NaN   1.32318                 NaN            NaN            NaN            NaN
  1423.56        500.000        95.4429                 NaN            NaN            NaN            NaN            NaN            NaN   1.49070        1.78961                 NaN   1.27679                 NaN            NaN            NaN            NaN
  1421.05        500.000        95.5982                 NaN            NaN            NaN            NaN            NaN            NaN   1.44373        1.72513                 NaN   1.23294                 NaN            NaN            NaN            NaN
  1418.55        500.000        95.7396                 NaN            NaN            NaN            NaN            NaN            NaN   1.66782        1.40018                 NaN   1.19237                 NaN            NaN            NaN            NaN
  1416.04        500.000        95.8791                 NaN            NaN            NaN            NaN            NaN            NaN   1.60800        1.36046                 NaN   1.15245                 NaN            NaN            NaN            NaN
  1413.53        500.000        95.9995                 NaN            NaN            NaN            NaN            NaN            NaN   1.32374        1.55824                 NaN   1.11852                 NaN            NaN            NaN            NaN
  1411.03        500.000        96.1265                 NaN            NaN            NaN            NaN            NaN            NaN   1.28747        1.50450                 NaN   1.08150                 NaN            NaN            NaN            NaN
  1408.52        500.000        96.2361                 NaN            NaN            NaN            NaN            NaN            NaN   1.46158        1.25254                 NaN   1.04978                 NaN            NaN            NaN            NaN
  1406.02        500.000        96.3455                 NaN            NaN            NaN            NaN            NaN            NaN   1.41554        1.22095                 NaN   1.01804                 NaN            NaN            NaN            NaN
  1403.51        500.000        96.4415                 NaN            NaN            NaN            NaN            NaN            NaN   1.37559        1.19302                 NaN  0.989930                 NaN            NaN            NaN            NaN
  1401.00        500.000        96.5392                 NaN            NaN            NaN            NaN            NaN            NaN   1.16172        1.33745                 NaN  0.961618                 NaN            NaN            NaN            NaN
  1398.50        500.000        96.6294                 NaN            NaN            NaN            NaN            NaN            NaN   1.30006        1.13520                 NaN  0.935364                 NaN            NaN            NaN            NaN
  1395.99        500.000        96.7121                 NaN            NaN            NaN            NaN            NaN            NaN   1.11077        1.26635                 NaN  0.910746                 NaN            NaN            NaN            NaN
  1393.48        500.000        96.7929                 NaN            NaN            NaN            NaN            NaN            NaN   1.08519        1.23496                 NaN  0.886976                 NaN            NaN            NaN            NaN
  1390.98        500.000        96.8662                 NaN            NaN            NaN            NaN            NaN            NaN   1.20627        1.06240                 NaN  0.865133                 NaN            NaN            NaN            NaN
  1388.47        500.000        96.9420                 NaN            NaN            NaN            NaN            NaN            NaN   1.03921        1.17626                 NaN  0.842575                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.0088                 NaN            NaN            NaN            NaN            NaN            NaN   1.01808        1.15066                 NaN  0.822483                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.0715                 NaN            NaN            NaN            NaN            NaN            NaN  0.998434        1.12620                 NaN  0.803867                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.1389                 NaN            NaN            NaN            NaN            NaN            NaN  0.977453        1.10053                 NaN  0.783096                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.1936                 NaN            NaN            NaN            NaN            NaN            NaN  0.960758        1.07911                 NaN  0.766540                 NaN            NaN            NaN            NaN
  1375.94        500.000        97.2505                 NaN            NaN            NaN            NaN            NaN            NaN  0.942023        1.05810                 NaN  0.749346                 NaN            NaN            NaN            NaN
  1373.43        500.000        97.3027                 NaN            NaN            NaN            NaN            NaN            NaN  0.925335        1.03881                 NaN  0.733152                 NaN            NaN            NaN            NaN
  1370.93        500.000        97.3519                 NaN            NaN            NaN            NaN            NaN            NaN  0.908752        1.02153                 NaN  0.717861                 NaN            NaN            NaN            NaN
  1368.42        500.000        97.4001                 NaN            NaN            NaN            NaN            NaN            NaN   1.00220       0.894842                 NaN  0.702888                 NaN            NaN            NaN            NaN
  1365.91        500.000        97.4469                 NaN            NaN            NaN            NaN            NaN            NaN  0.987314       0.877313                 NaN  0.688491                 NaN            NaN            NaN            NaN
  1363.41        500.000        97.4854                 NaN            NaN            NaN            NaN            NaN            NaN  0.972386       0.866304                 NaN  0.675874                 NaN            NaN            NaN            NaN
  1360.90        500.000        97.5263                 NaN            NaN            NaN            NaN            NaN            NaN  0.852642       0.958207                 NaN  0.662801                 NaN            NaN            NaN            NaN
  1358.40        500.000        97.5649                 NaN            NaN            NaN            NaN            NaN            NaN  0.838873       0.945761                 NaN  0.650429                 NaN            NaN            NaN            NaN
  1355.89        500.000        97.6035                 NaN            NaN            NaN            NaN            NaN            NaN  0.825866       0.932025                 NaN  0.638606                 NaN            NaN            NaN            NaN
  1353.38        500.000        97.6396                 NaN            NaN            NaN            NaN  0.299785E-002            NaN  0.817539       0.912922                 NaN  0.626903                 NaN            NaN            NaN            NaN
  1350.88        500.000        97.6769                 NaN            NaN            NaN            NaN  0.371054                 NaN   1.28974                 NaN            NaN  0.662347                 NaN            NaN            NaN            NaN
  1348.37        500.000        97.6998                 NaN            NaN            NaN            NaN  0.408272                 NaN   1.23236                 NaN            NaN  0.659524                 NaN            NaN            NaN            NaN
  1345.86        500.000        97.7306                 NaN            NaN            NaN            NaN  0.411577                 NaN   1.20800                 NaN            NaN  0.649791                 NaN            NaN            NaN            NaN
  1343.36        500.000        5.56632        90.5996                 NaN            NaN            NaN  0.945055                 NaN   1.73843                 NaN            NaN   1.15057                 NaN            NaN            NaN            NaN
  1340.85        500.000        11.3013        85.1133                 NaN            NaN            NaN  0.917692                 NaN   1.59541                 NaN            NaN   1.07226                 NaN            NaN            NaN            NaN
  1338.35        500.000        19.8910        75.7009                 NaN            NaN            NaN  0.137910                 NaN   2.44090                 NaN            NaN   1.30813       0.521144                 NaN            NaN            NaN
  1335.84        500.000        26.6053        70.0683                 NaN            NaN            NaN  0.111672                 NaN   1.84252                 NaN            NaN  0.983244       0.389004                 NaN            NaN            NaN
  1333.33        500.000        31.3743        66.1269                 NaN            NaN            NaN  0.188711                 NaN   1.34314                 NaN            NaN  0.733969       0.233009                 NaN            NaN            NaN
  1330.83        500.000        34.8340        63.1697                 NaN            NaN            NaN  0.242731                 NaN   1.03703                 NaN            NaN  0.582132       0.134477                 NaN            NaN            NaN
  1328.32        500.000        37.3443        60.9975                 NaN            NaN            NaN  0.287060                 NaN  0.830470                 NaN            NaN  0.478567       0.620864E-001            NaN            NaN            NaN
  1325.81        500.000        40.1628        57.9403                 NaN            NaN            NaN  0.233980                 NaN  0.940038                 NaN            NaN  0.528157       0.827117E-001  0.112084                 NaN            NaN
  1323.31        500.000        42.3491        56.0563                 NaN            NaN            NaN  0.288300                 NaN  0.753609                 NaN            NaN  0.438327       0.160337E-001  0.983882E-001            NaN            NaN
  1320.80        500.000        44.0549        54.5211                 NaN            NaN            NaN  0.280767                 NaN  0.668345                 NaN            NaN  0.388374                 NaN  0.865206E-001            NaN            NaN
  1318.30        500.000        45.4880        53.1983                 NaN            NaN            NaN  0.255557                 NaN  0.623594                 NaN            NaN  0.356268                 NaN  0.783024E-001            NaN            NaN
  1315.79        500.000        46.6198        52.1708                 NaN            NaN            NaN  0.232804                 NaN  0.581062                 NaN            NaN  0.325380                 NaN  0.701892E-001            NaN            NaN
  1313.28        500.000        47.5672        51.2923                 NaN            NaN            NaN  0.216497                 NaN  0.553498                 NaN            NaN  0.305525                 NaN  0.650554E-001            NaN            NaN
  1310.78        500.000        48.2981        50.6247                 NaN            NaN            NaN  0.201332                 NaN  0.529309                 NaN            NaN  0.286608                 NaN  0.599578E-001            NaN            NaN
  1308.27        500.000        48.8489        50.1228                 NaN            NaN            NaN  0.188403                 NaN  0.511541                 NaN            NaN  0.272205                 NaN  0.561449E-001            NaN            NaN
  1305.76        500.000        49.2201        49.7900                 NaN            NaN            NaN  0.177707                 NaN  0.498658                 NaN            NaN  0.260595                 NaN  0.529224E-001            NaN            NaN
  1303.26        500.000        99.0388                 NaN            NaN            NaN            NaN  0.168884                 NaN  0.490304                 NaN            NaN  0.251737                 NaN  0.503217E-001            NaN            NaN
  1300.75        500.000        99.0584                 NaN            NaN            NaN            NaN  0.161457                 NaN  0.486447                 NaN            NaN  0.245347                 NaN  0.483070E-001            NaN            NaN
  1298.25        500.000        99.0679                 NaN            NaN            NaN            NaN  0.155714                 NaN  0.487891                 NaN            NaN  0.241651                 NaN  0.468500E-001            NaN            NaN
  1295.74        500.000        99.0685                 NaN            NaN            NaN            NaN  0.151090                 NaN  0.494018                 NaN            NaN  0.240446                 NaN  0.459319E-001            NaN            NaN
  1293.23        500.000        99.0565                 NaN            NaN            NaN            NaN  0.149182                 NaN  0.506267                 NaN            NaN  0.242442                 NaN  0.455915E-001            NaN            NaN
  1290.73        500.000        99.0380                 NaN            NaN            NaN            NaN  0.146062                 NaN  0.523230                 NaN            NaN  0.246811                 NaN  0.458525E-001            NaN            NaN
  1288.22        500.000        98.9894                 NaN            NaN            NaN            NaN  0.146498                 NaN  0.560422                 NaN            NaN  0.256961                 NaN  0.467458E-001            NaN            NaN
  1285.71        500.000        98.9316                 NaN            NaN            NaN            NaN  0.147473                 NaN  0.601081                 NaN            NaN  0.271213                 NaN  0.486631E-001            NaN            NaN
  1283.21        500.000        42.5290        56.3147                 NaN            NaN            NaN  0.150046                 NaN  0.661818                 NaN            NaN  0.292705                 NaN  0.516864E-001            NaN            NaN
  1280.70        500.000        39.7658        58.9417                 NaN            NaN            NaN  0.153118                 NaN  0.757297                 NaN            NaN  0.325785                 NaN  0.563524E-001            NaN            NaN
  1278.20        500.000        36.0309        62.4715                 NaN            NaN            NaN  0.155454                 NaN  0.902598                 NaN            NaN  0.376083                 NaN  0.634185E-001            NaN            NaN
  1275.69        500.000        30.7678        67.3989                 NaN            NaN            NaN  0.150613                 NaN   1.15017                 NaN            NaN  0.458086                 NaN  0.744615E-001            NaN            NaN
  1273.18        500.000        22.6557        74.8669                 NaN            NaN            NaN  0.966257E-001            NaN   1.67449                 NaN            NaN  0.613696                 NaN  0.926115E-001            NaN            NaN
  1270.68        500.000        7.84795        88.1384                 NaN            NaN            NaN            NaN            NaN   2.89162                 NaN            NaN  0.996332                 NaN  0.125664                 NaN            NaN
  1268.17        500.000        97.1138                 NaN            NaN            NaN            NaN            NaN            NaN   2.06544                 NaN            NaN  0.728404                 NaN  0.923284E-001            NaN            NaN
  1265.66        500.000        98.7315                 NaN            NaN            NaN            NaN            NaN            NaN  0.891924                 NaN            NaN  0.326184                 NaN  0.504078E-001            NaN            NaN
  1263.16        500.000        96.7421                 NaN            NaN            NaN            NaN            NaN            NaN   1.38323                 NaN            NaN  0.533375                 NaN  0.101060        1.24028                 NaN
  1260.65        500.000        92.1321                 NaN            NaN            NaN            NaN            NaN            NaN   2.51474                 NaN            NaN   1.00582                 NaN  0.219368        4.12795                 NaN
  1258.15        500.000        92.7777                 NaN            NaN            NaN            NaN            NaN            NaN   2.31884                 NaN            NaN  0.922772                 NaN  0.199098        3.78158                 NaN
  1255.64        500.000        93.3041                 NaN            NaN            NaN            NaN            NaN            NaN   2.16260                 NaN            NaN  0.853666                 NaN  0.181950        3.49769                 NaN
  1253.13        500.000        93.7929                 NaN            NaN            NaN            NaN            NaN            NaN   2.01238                 NaN            NaN  0.790240                 NaN  0.165981        3.23849                 NaN
  1250.63        500.000        94.2088                 NaN            NaN            NaN            NaN            NaN            NaN   1.88716                 NaN            NaN  0.738678                 NaN  0.150340        3.01498                 NaN
  1248.12        500.000        94.5793                 NaN            NaN            NaN            NaN            NaN            NaN   1.77102                 NaN            NaN  0.684449                 NaN  0.140397        2.82485                 NaN
  1245.61        500.000        94.9219                 NaN            NaN            NaN            NaN            NaN            NaN   1.66321                 NaN            NaN  0.638778                 NaN  0.129029        2.64712                 NaN
  1243.11        500.000        95.2122                 NaN            NaN            NaN            NaN            NaN            NaN   1.57658                 NaN            NaN  0.602547                 NaN  0.117264        2.49136                 NaN
  1240.60        500.000        95.4806                 NaN            NaN            NaN            NaN            NaN            NaN   1.49367                 NaN            NaN  0.566071                 NaN  0.107907        2.35174                 NaN
  1238.10        500.000        95.7309                 NaN            NaN            NaN            NaN            NaN            NaN   1.41390                 NaN            NaN  0.530978                 NaN  0.998252E-001   2.22443                 NaN
  1235.59        500.000        95.9518                 NaN            NaN            NaN            NaN            NaN            NaN   1.34652                 NaN            NaN  0.501393                 NaN  0.915466E-001   2.10870                 NaN
  1233.08        500.000        96.1605                 NaN            NaN            NaN            NaN            NaN            NaN   1.28094                 NaN            NaN  0.474082                 NaN  0.837526E-001   2.00069                 NaN
  1230.58        500.000        96.3583                 NaN            NaN            NaN            NaN            NaN            NaN   1.21567                 NaN            NaN  0.445404                 NaN  0.778557E-001   1.90276                 NaN
  1228.07        500.000        96.5422                 NaN            NaN            NaN            NaN            NaN            NaN   1.15613                 NaN            NaN  0.420640                 NaN  0.714884E-001   1.80951                 NaN
  1225.56        500.000        96.7091                 NaN            NaN            NaN            NaN            NaN            NaN   1.10165                 NaN            NaN  0.396986                 NaN  0.661786E-001   1.72606                 NaN
  1223.06        500.000        96.8695                 NaN            NaN            NaN            NaN            NaN            NaN   1.04762                 NaN            NaN  0.373936                 NaN  0.615090E-001   1.64740                 NaN
  1220.55        500.000        97.0216                 NaN            NaN            NaN            NaN            NaN            NaN  0.996097                 NaN            NaN  0.353401                 NaN  0.566664E-001   1.57222                 NaN
  1218.05        500.000        79.6728                 NaN            NaN            NaN            NaN            NaN            NaN   3.54847                 NaN            NaN   1.76372                 NaN  0.171072        7.79811        7.04579     
  1215.54        500.000        45.2953                 NaN            NaN            NaN            NaN  0.346445                 NaN   8.34712                 NaN            NaN   4.62215                 NaN  0.366916        19.9911        21.0310     
  1213.03        500.000        69.9604                 NaN            NaN            NaN            NaN            NaN            NaN   2.54064        2.08443       0.229860E-005   2.34728                 NaN  0.267285        11.2663        11.5336     
  1210.53        500.000        61.9429                 NaN            NaN            NaN            NaN  0.234251                 NaN   5.81796                 NaN            NaN   3.25322                 NaN  0.235589        14.0439        14.4722     
  1208.02        500.000        87.6816                 NaN            NaN            NaN            NaN            NaN            NaN  0.502634        1.87425       0.267773E-004  0.951638                 NaN  0.704804E-001   4.23929        4.68010     
  1205.51        500.000        79.3646                 NaN            NaN            NaN            NaN            NaN            NaN   3.34486       0.560759E-002            NaN   1.70044                 NaN  0.131932        7.59688        7.85569     
  1203.01        500.000        80.7806                 NaN            NaN            NaN            NaN            NaN            NaN  0.233321        2.06922       0.682821        1.60301                 NaN  0.112723        7.11967        7.39867     
  1200.50        500.000        50.3006                 NaN            NaN            NaN            NaN  0.672363                 NaN   6.05155                 NaN            NaN   4.06508                 NaN  0.325755        18.2655        20.3191     
  1197.99        500.000        97.6700                 NaN            NaN            NaN            NaN            NaN            NaN  0.708241       0.209829E-001            NaN  0.100901                 NaN            NaN   1.49983                 NaN
  1195.49        500.000        80.1478                 NaN            NaN            NaN            NaN  0.210277                 NaN   2.35655                 NaN            NaN   1.58938                 NaN  0.145567        7.66349        7.88698     
  1192.98        500.000        97.9372                 NaN            NaN            NaN            NaN            NaN            NaN  0.673421                 NaN            NaN  0.103599                 NaN  0.278716E-002   1.28304                 NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.66440        3.13593       0.204003E-003   7.19823                 NaN  0.576833        41.3489        39.0755     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.54010        3.26421       0.116092E-004   7.20189                 NaN  0.575325        41.3423        39.0762     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.41470        3.39338       0.123355E-004   7.20571                 NaN  0.573829        41.3355        39.0768     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.28814        3.52373       0.116085E-004   7.20953                 NaN  0.572307        41.3288        39.0775     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.16160        3.65411       0.110863E-004   7.21343                 NaN  0.570772        41.3219        39.0782     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.03325        3.78634       0.106679E-004   7.21735                 NaN  0.569217        41.3150        39.0788     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.90529        3.91824       0.103659E-004   7.22131                 NaN  0.567638        41.3080        39.0795     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.77661        4.05091       0.115692E-004   7.22532                 NaN  0.566038        41.3009        39.0802     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.111290E-004   7.64717        4.18434        7.22937                 NaN  0.564435        41.2938        39.0809     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.111882E-004   7.51784        4.31780        7.23345                 NaN  0.562772        41.2865        39.0816     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.111622E-004   7.38701        4.45274        7.23758                 NaN  0.561114        41.2793        39.0823     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.106830E-004   7.24973        4.59442        7.24202                 NaN  0.559385        41.2714        39.0830     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.56997        7.30463                 NaN   7.26806                 NaN  0.547833        41.2217        39.0878     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.99544        4.85703       0.824046E-004   7.25029                 NaN  0.555918        41.2568        39.0844     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.81747        5.04096       0.870647E-004   7.25702                 NaN  0.553057        41.2460        39.0854     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.68461        5.17798       0.103556E-003   7.26127                 NaN  0.551317        41.2386        39.0861     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.55150        5.31523       0.141687E-003   7.26558                 NaN  0.549552        41.2312        39.0868     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.41825        5.45265       0.158596E-003   7.26994                 NaN  0.547764        41.2238        39.0875     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.28447        5.59064       0.175409E-003   7.27437                 NaN  0.545942        41.2163        39.0882     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.15111        5.72827       0.186716E-003   7.27882                 NaN  0.544096        41.2087        39.0888     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.01751        5.86616       0.198335E-003   7.28334                 NaN  0.542214        41.2011        39.0895     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.158093E-002   5.93335        5.95383        7.28577                 NaN  0.541200        41.1937        39.0906     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.79662        6.06301       0.345156E-001   7.29035                 NaN  0.539123        41.1849        39.0915     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.584646        11.3657                 NaN   7.33166                 NaN  0.518912        41.0986        39.1004     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   1.43374                 NaN   9.19932       0.565094                 NaN   7.13326                 NaN  0.642800        41.5578        39.4680     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.426924E-005   5.17851        6.73071        7.30329                 NaN  0.532493        41.1613        39.0937     
