|6.6.6
Archiving\03_Data\frac/QFM_m0.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1448.62        2500.00        98.5751                 NaN  0.132737E-003  0.206926       0.433896E-001   1.17449                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.5985                 NaN  0.145067E-002  0.219560       0.912467E-003   1.17956                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6135                 NaN  0.538772E-003  0.217502       0.175936E-002   1.16673                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6224                 NaN  0.557228E-003  0.205026       0.209353E-001   1.15105                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6372                 NaN  0.413054E-003  0.205990       0.104483E-001   1.14600                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6488                 NaN  0.241131E-002  0.208986                 NaN   1.13979                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6569                 NaN            NaN  0.205853                 NaN   1.13727                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.6818                 NaN  0.876534E-004  0.200729                 NaN   1.11734                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.6864                 NaN  0.165076E-002  0.196403                 NaN   1.11557                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.6827                 NaN  0.635611E-003  0.171964                 NaN  0.665840E-001   1.07816                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.6682                 NaN            NaN  0.128017                 NaN   1.01423       0.189523                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6769                 NaN            NaN  0.125137                 NaN  0.195184        1.00281                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6817                 NaN            NaN  0.122367                 NaN  0.995501       0.200433                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6942                 NaN            NaN  0.118995                 NaN  0.980468       0.206379                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.7001                 NaN  0.591110E-003  0.115737                 NaN  0.969798       0.213792                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.7080                 NaN  0.211083E-002  0.111749                 NaN  0.954264       0.223893                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.7136                 NaN  0.489992E-003  0.110131                 NaN  0.952563       0.223195                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.7204                 NaN            NaN  0.107283                 NaN  0.946366       0.225975                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.7240                 NaN            NaN  0.104441                 NaN  0.939646       0.231938                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.7278                 NaN  0.215127E-003  0.101712                 NaN  0.933006       0.237290                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.7318                 NaN            NaN  0.985632E-001            NaN  0.243047       0.926568                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.7345                 NaN            NaN  0.953299E-001            NaN  0.923169       0.247044                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.8976                 NaN            NaN  0.381391                 NaN  0.205699       0.996791       0.518527                 NaN            NaN            NaN
  1390.98        2500.00        97.1287                 NaN            NaN  0.661287                 NaN   1.06304       0.141782        1.00519                 NaN            NaN            NaN
  1388.47        2500.00        97.1813                 NaN            NaN  0.663683                 NaN  0.113144        1.05415       0.987773                 NaN            NaN            NaN
  1385.96        2500.00        97.2301                 NaN            NaN  0.666010                 NaN  0.873782E-001   1.04538       0.971126                 NaN            NaN            NaN
  1383.46        2500.00        97.2811                 NaN            NaN  0.666927                 NaN   1.03687       0.611603E-001  0.953909                 NaN            NaN            NaN
  1380.95        2500.00        97.3047                 NaN  0.166220E-001  0.641839                 NaN  0.794521E-001   1.01746       0.939935                 NaN            NaN            NaN
  1378.45        2500.00        97.2765                 NaN  0.511841E-001  0.586383                 NaN   1.01675       0.137090       0.932070                 NaN            NaN            NaN
  1375.94        2500.00        97.1775                 NaN  0.109941       0.488564                 NaN   1.05025       0.242808       0.930936                 NaN            NaN            NaN
  1373.43        2500.00        96.9167                 NaN  0.231504       0.276975                 NaN   1.15040       0.483836       0.940544                 NaN            NaN            NaN
  1370.93        2500.00        96.6484                 NaN  0.359267       0.452986E-001            NaN  0.741456        1.25684       0.948734                 NaN            NaN            NaN
  1368.42        2500.00        96.5175                 NaN  0.425506                 NaN            NaN   1.35555       0.733833       0.967607                 NaN            NaN            NaN
  1365.91        2500.00        96.5495                 NaN  0.439150                 NaN            NaN  0.682872        1.36995       0.958568                 NaN            NaN            NaN
  1363.41        2500.00        96.6379                 NaN  0.435775                 NaN            NaN  0.644260        1.34572       0.936331                 NaN            NaN            NaN
  1360.90        2500.00        96.7435                 NaN  0.426529                 NaN            NaN   1.30967       0.610232       0.910030                 NaN            NaN            NaN
  1358.40        2500.00        96.8543                 NaN  0.414554                 NaN            NaN  0.581243        1.26731       0.882566                 NaN            NaN            NaN
  1355.89        2500.00        96.9636                 NaN  0.401882                 NaN            NaN   1.22300       0.556008       0.855539                 NaN            NaN            NaN
  1353.38        2500.00        97.0722                 NaN  0.388687       0.150979E-005            NaN   1.17938       0.531253       0.828519                 NaN            NaN            NaN
  1350.88        2500.00        97.1795                 NaN  0.375517                 NaN            NaN  0.508711        1.13437       0.801858                 NaN            NaN            NaN
  1348.37        2500.00        97.2764                 NaN  0.362604                 NaN            NaN  0.490113        1.09338       0.777478                 NaN            NaN            NaN
  1345.86        2500.00        97.3735                 NaN  0.350286                 NaN            NaN   1.05137       0.471597       0.753292                 NaN            NaN            NaN
  1343.36        2500.00        97.4650                 NaN  0.338046                 NaN            NaN   1.01181       0.454932       0.730205                 NaN            NaN            NaN
  1340.85        2500.00        97.5518                 NaN  0.326573                 NaN            NaN  0.975735       0.437791       0.708145                 NaN            NaN            NaN
  1338.35        2500.00        97.6361                 NaN  0.315613                 NaN            NaN  0.939257       0.422296       0.686726                 NaN            NaN            NaN
  1335.84        2500.00        97.7171                 NaN  0.304704                 NaN            NaN  0.904865       0.407334       0.665954                 NaN            NaN            NaN
  1333.33        2500.00        97.7938                 NaN  0.294216                 NaN            NaN  0.871637       0.394043       0.646326                 NaN            NaN            NaN
  1330.83        2500.00        97.8670                 NaN  0.284197                 NaN            NaN  0.839953       0.381463       0.627427                 NaN            NaN            NaN
  1328.32        2500.00        97.9383                 NaN  0.274705                 NaN            NaN  0.808638       0.369411       0.608971                 NaN            NaN            NaN
  1325.81        2500.00        98.0050                 NaN  0.265104                 NaN            NaN  0.779768       0.358581       0.591539                 NaN            NaN            NaN
  1323.31        2500.00        98.0691                 NaN  0.255924                 NaN            NaN  0.751970       0.348269       0.574745                 NaN            NaN            NaN
  1320.80        2500.00        98.1305                 NaN  0.247252                 NaN            NaN  0.725534       0.338212       0.558504                 NaN            NaN            NaN
  1318.30        2500.00        98.1911                 NaN  0.238928                 NaN            NaN  0.699165       0.328317       0.542533                 NaN            NaN            NaN
  1315.79        2500.00        98.2480                 NaN  0.230496                 NaN            NaN  0.674099       0.320109       0.527309                 NaN            NaN            NaN
  1313.28        2500.00        98.3014                 NaN  0.222455                 NaN            NaN  0.312823       0.650179       0.513191                 NaN            NaN            NaN
  1310.78        2500.00        98.3546                 NaN  0.214720                 NaN            NaN  0.626850       0.305082       0.498783                 NaN            NaN            NaN
  1308.27        2500.00        98.4048                 NaN  0.207632                 NaN            NaN  0.296918       0.605342       0.485312                 NaN            NaN            NaN
  1305.76        2500.00        98.4546                 NaN  0.200162                 NaN            NaN  0.583461       0.290134       0.471690                 NaN            NaN            NaN
  1303.26        2500.00        98.5001                 NaN  0.193191                 NaN            NaN  0.284515       0.562874       0.459301                 NaN            NaN            NaN
  1300.75        2500.00        98.5455                 NaN  0.186331                 NaN            NaN  0.543141       0.278206       0.446802                 NaN            NaN            NaN
  1298.25        2500.00        98.5881                 NaN  0.179460                 NaN            NaN  0.273477       0.523801       0.435135                 NaN            NaN            NaN
  1295.74        2500.00        98.6305                 NaN  0.173251                 NaN            NaN  0.505563       0.267378       0.423295                 NaN            NaN            NaN
  1293.23        2500.00        98.6708                 NaN  0.166899                 NaN            NaN  0.262609       0.487604       0.412096                 NaN            NaN            NaN
  1290.73        2500.00        98.7090                 NaN  0.160884                 NaN            NaN  0.470827       0.257880       0.401410                 NaN            NaN            NaN
  1288.22        2500.00        94.3652                 NaN  0.294926                 NaN            NaN  0.896581       0.787933       0.945893        2.70951                 NaN            NaN
  1285.71        2500.00        86.6646                 NaN  0.503934                 NaN            NaN   1.27748        2.10078        1.90360        7.54963                 NaN            NaN
  1283.21        2500.00        88.3989                 NaN  0.430354                 NaN            NaN   1.12701        1.81492        1.67513        6.55371                 NaN            NaN
  1280.70        2500.00        85.6474                 NaN  0.574262                 NaN            NaN   1.05918        2.53466        2.21018        7.97429                 NaN            NaN
  1278.20        2500.00        93.0422                 NaN  0.240257                 NaN            NaN  0.568526        1.31334        1.01112        3.82451                 NaN            NaN
  1275.69        2500.00        95.0472                 NaN  0.230312                 NaN            NaN  0.664525       0.511323       0.625010        2.92162                 NaN            NaN
  1273.18        2500.00        92.5595                 NaN  0.293242                 NaN            NaN  0.742108        1.14508        1.10335        4.15673                 NaN            NaN
  1270.68        2500.00        91.0288                 NaN  0.275720                 NaN            NaN   1.89188       0.481590        1.37341        4.94860                 NaN            NaN
  1268.17        2500.00        94.3856                 NaN  0.245847                 NaN            NaN  0.758123       0.677615       0.842934        3.08988                 NaN            NaN
  1265.66        2500.00        95.7611                 NaN  0.222735                 NaN            NaN  0.399419       0.573374       0.608510        2.43488                 NaN            NaN
  1263.16        2500.00        95.2124                 NaN  0.222686                 NaN            NaN  0.631762       0.540320       0.715191        2.67762                 NaN            NaN
  1260.65        2500.00        95.1117                 NaN  0.215761                 NaN            NaN  0.520089       0.680276       0.732095        2.74008                 NaN            NaN
  1258.15        2500.00        95.4151                 NaN  0.206273                 NaN            NaN  0.621135       0.495167       0.687174        2.57519                 NaN            NaN
  1255.64        2500.00        94.8769                 NaN  0.357318                 NaN            NaN   1.06875                 NaN  0.748131        2.94893                 NaN            NaN
  1253.13        2500.00        96.0586                 NaN  0.256743                 NaN            NaN  0.591829       0.231695       0.491951        2.36915                 NaN            NaN
  1250.63        2500.00        96.3121                 NaN            NaN            NaN            NaN  0.946415E-001   1.00806       0.670607        1.91456                 NaN            NaN
  1248.12        2500.00        82.3348                 NaN  0.755142                 NaN            NaN   1.77125       0.166060        1.84673        7.87584        5.25021                 NaN
  1245.61        2500.00        51.5144                 NaN   1.98126                 NaN            NaN   4.58606                 NaN   4.81899        20.8597        16.2396                 NaN
  1243.11        2500.00        73.2997                 NaN   1.14598                 NaN            NaN   2.50078                 NaN   2.63910        11.4568        8.95766                 NaN
  1240.60        2500.00        73.4440                 NaN   1.14019                 NaN            NaN   2.40675                 NaN   2.61263        11.4242        8.97229                 NaN
  1238.10        2500.00        76.9758                 NaN  0.982354                 NaN            NaN   2.04693                 NaN   2.24387        9.91767        7.83340                 NaN
  1235.59        2500.00        79.4901                 NaN  0.865797                 NaN            NaN   1.80091                 NaN   1.98795        8.86309        6.99215                 NaN
  1233.08        2500.00        80.8189                 NaN  0.758431                 NaN            NaN   1.71539                 NaN   1.83627        8.36083        6.51014                 NaN
  1230.58        2500.00        78.1112                 NaN  0.996700                 NaN            NaN   1.33186                 NaN   2.07459        9.49572        7.98989                 NaN
  1228.07        2500.00        83.5789                 NaN  0.616440                 NaN            NaN   1.76458                 NaN   1.49868        7.39937        5.14198                 NaN
  1225.56        2500.00        73.2136                 NaN   1.02020                 NaN            NaN   1.98023                 NaN   2.36685        12.1844        9.23478                 NaN
  1223.06        2500.00                 NaN            NaN   3.54058                 NaN            NaN   6.35788                 NaN   8.23580        47.0014        34.8644                 NaN
  1220.55        2500.00                 NaN            NaN   3.54497                 NaN            NaN   6.34819                 NaN   8.23791        46.9960        34.8730                 NaN
  1218.05        2500.00                 NaN            NaN   3.54932                 NaN            NaN   6.33853                 NaN   8.24005        46.9905        34.8816                 NaN
  1215.54        2500.00                 NaN            NaN   3.55365                 NaN            NaN   6.32892                 NaN   8.24220        46.9851        34.8901                 NaN
  1213.03        2500.00                 NaN            NaN   3.57920                 NaN            NaN   6.23877                 NaN   8.26774        46.9878        34.9265                 NaN
  1210.53        2500.00                 NaN            NaN   3.58185                 NaN            NaN   6.23257                 NaN   8.27013        46.9827        34.9328                 NaN
  1208.02        2500.00                 NaN            NaN   3.55175                 NaN            NaN   6.36426                 NaN   8.24536        46.9309        34.9078                 NaN
  1205.51        2500.00                 NaN            NaN   3.57313                 NaN            NaN   6.29928                 NaN   8.24408        46.9530        34.9305                 NaN
  1203.01        2500.00                 NaN            NaN   3.57693                 NaN            NaN   6.28970                 NaN   8.24667        46.9490        34.9377                 NaN
  1200.50        2500.00                 NaN            NaN   3.55060                 NaN            NaN   6.36119                 NaN   8.25357        46.9232        34.9115                 NaN
  1197.99        2500.00                 NaN            NaN   3.56617                 NaN            NaN   6.32163                 NaN   8.26487        46.9080        34.9393                 NaN
  1195.49        2500.00                 NaN            NaN   3.59343                 NaN            NaN   6.20605                 NaN   8.28344        46.9529        34.9642                 NaN
  1192.98        2500.00                 NaN            NaN   3.59666                 NaN            NaN   6.19959                 NaN   8.28522        46.9470        34.9715                 NaN
  1190.48        2500.00                 NaN            NaN   3.60031                 NaN            NaN   6.19211                 NaN   8.28703        46.9411        34.9795                 NaN
  1187.97        2500.00                 NaN            NaN   3.60380                 NaN            NaN   6.18504                 NaN   8.28901        46.9348        34.9873                 NaN
  1185.46        2500.00                 NaN            NaN   3.60723                 NaN            NaN   6.17810                 NaN   8.29107        46.9284        34.9951                 NaN
  1182.96        2500.00                 NaN            NaN   3.61065                 NaN            NaN   6.17118                 NaN   8.29317        46.9220        35.0030                 NaN
  1180.45        2500.00                 NaN            NaN   3.61404                 NaN            NaN   6.16425                 NaN   8.29531        46.9156        35.0108                 NaN
  1177.94        2500.00                 NaN            NaN   3.61741                 NaN            NaN   6.15733                 NaN   8.29749        46.9092        35.0186                 NaN
  1175.44        2500.00                 NaN            NaN   3.62077                 NaN            NaN   6.15040                 NaN   8.29971        46.9027        35.0264                 NaN
  1172.93        2500.00                 NaN            NaN   3.62411                 NaN            NaN   6.14349                 NaN   8.30197        46.8962        35.0342                 NaN
  1170.43        2500.00                 NaN            NaN   3.62743                 NaN            NaN   6.13657                 NaN   8.30427        46.8897        35.0420                 NaN
  1167.92        2500.00                 NaN            NaN   3.63074                 NaN            NaN   6.12966                 NaN   8.30661        46.8832        35.0498                 NaN
  1165.41        2500.00                 NaN            NaN   3.63403                 NaN            NaN   6.12274                 NaN   8.30899        46.8766        35.0576                 NaN
  1162.91        2500.00                 NaN            NaN   3.63730                 NaN            NaN   6.11582                 NaN   8.31141        46.8701        35.0654                 NaN
  1160.40        2500.00                 NaN            NaN   3.64056                 NaN            NaN   6.10890                 NaN   8.31387        46.8635        35.0732                 NaN
  1157.89        2500.00                 NaN            NaN   3.64339                 NaN            NaN   6.10303                 NaN   8.31653        46.8565        35.0805                 NaN
  1155.39        2500.00                 NaN            NaN   3.64570                 NaN            NaN   6.09845                 NaN   8.31942        46.8491        35.0873                 NaN
  1152.88        2500.00                 NaN            NaN   3.64256                 NaN            NaN   6.11922                 NaN   8.31411        46.8357        35.0884                 NaN
  1150.38        2500.00                 NaN            NaN   3.64930                 NaN            NaN   6.09236                 NaN   8.32500        46.8338        35.0996                 NaN
  1147.87        2500.00                 NaN            NaN   3.64918                 NaN            NaN   6.10153                 NaN   8.32256        46.8229        35.1039                 NaN
  1145.36        2500.00                 NaN            NaN   3.65275                 NaN            NaN   6.09188                 NaN   8.32634        46.8171        35.1120                 NaN
  1142.86        2500.00                 NaN            NaN   3.65611                 NaN            NaN   6.07709                 NaN   8.33470        46.8125        35.1196                 NaN
  1140.35        2500.00                 NaN            NaN   3.65886                 NaN            NaN   6.07618                 NaN   8.33359        46.8042        35.1271                 NaN
  1137.84        2500.00                 NaN            NaN   3.62410                 NaN            NaN   6.16637                 NaN   8.35912        46.7526        35.0978                 NaN
  1135.34        2500.00                 NaN            NaN   3.66333                 NaN            NaN   6.06017                 NaN   8.34491        46.7912        35.1404                 NaN
  1132.83        2500.00                 NaN            NaN   3.66547                 NaN            NaN   6.05495                 NaN   8.34861        46.7840        35.1470                 NaN
  1130.33        2500.00                 NaN            NaN   3.66762                 NaN            NaN   6.04957                 NaN   8.35241        46.7768        35.1536                 NaN
  1127.82        2500.00                 NaN            NaN   3.66973                 NaN            NaN   6.04416                 NaN   8.35632        46.7696        35.1602                 NaN
  1125.31        2500.00                 NaN            NaN   3.67209                 NaN            NaN   6.03810                 NaN   8.36014        46.7626        35.1671                 NaN
  1122.81        2500.00                 NaN            NaN   3.67386                 NaN            NaN   6.03318                 NaN   8.36454        46.7551        35.1733                 NaN
  1120.30        2500.00                 NaN            NaN   3.63579                 NaN            NaN   6.12816                 NaN   8.39220        46.7050        35.1388                 NaN
  1117.79        2500.00                 NaN            NaN   3.67783                 NaN            NaN   6.02197                 NaN   8.37338        46.7405        35.1863                 NaN
  1115.29        2500.00                 NaN            NaN   3.67948                 NaN            NaN   6.01668                 NaN   8.37836        46.7331        35.1924                 NaN
  1112.78        2500.00                 NaN            NaN   3.68161                 NaN            NaN   6.01084                 NaN   8.38277        46.7256        35.1992                 NaN
  1110.28        2500.00                 NaN            NaN   3.64091                 NaN            NaN   6.11022                 NaN   8.40540        46.6708        35.1683       0.433313E-002
  1107.77        2500.00                 NaN            NaN   3.62996                 NaN            NaN   6.10696                 NaN   8.40866        46.6646        35.1735       0.163068E-001
  1105.26        2500.00                 NaN            NaN   3.60399                 NaN            NaN   6.05884                 NaN   8.40494        46.6815        35.1929       0.578534E-001
  1102.76        2500.00                 NaN            NaN   3.60437                 NaN            NaN   6.07544                 NaN   8.41241        46.6657        35.1907       0.513441E-001
  1100.25        2500.00                 NaN            NaN   3.60773                 NaN            NaN   6.07268                 NaN   8.41729        46.6567        35.1965       0.491152E-001
  1097.74        2500.00                 NaN            NaN   3.58826                 NaN            NaN   6.07194                 NaN   8.42087        46.6472        35.2026       0.692018E-001
  1095.24        2500.00                 NaN            NaN   3.58191                 NaN            NaN   6.07037                 NaN   8.42489        46.6393        35.2074       0.760757E-001
  1092.73        2500.00                 NaN            NaN   3.57114                 NaN            NaN   6.06928                 NaN   8.42852        46.6321        35.2119       0.871093E-001
  1090.23        2500.00                 NaN            NaN   3.56049                 NaN            NaN   6.06819                 NaN   8.43217        46.6248        35.2164       0.980205E-001
  1087.72        2500.00                 NaN            NaN   3.54997                 NaN            NaN   6.06709                 NaN   8.43586        46.6174        35.2208       0.108808     
  1085.21        2500.00                 NaN            NaN   3.53788                 NaN            NaN   6.08044                 NaN   8.43982        46.6041        35.2209       0.116797     
  1082.71        2500.00                 NaN            NaN   3.52830                 NaN            NaN   6.07780                 NaN   8.44343        46.5971        35.2261       0.127236     
  1080.20        2500.00                 NaN            NaN   3.51889                 NaN            NaN   6.07516                 NaN   8.44708        46.5900        35.2313       0.137518     
  1077.69        2500.00                 NaN            NaN   3.50964                 NaN            NaN   6.07250                 NaN   8.45074        46.5829        35.2366       0.147645     
  1075.19        2500.00                 NaN            NaN   3.50065                 NaN            NaN   6.06961                 NaN   8.45441        46.5758        35.2420       0.157612     
  1072.68        2500.00                 NaN            NaN   3.49191                 NaN            NaN   6.06651                 NaN   8.45808        46.5686        35.2475       0.167422     
  1070.18        2500.00                 NaN            NaN   3.48317                 NaN            NaN   6.05483                 NaN   8.46197        46.5656        35.2549       0.179465     
  1067.67        2500.00                 NaN            NaN   3.47490                 NaN            NaN   6.06030                 NaN   8.46550        46.5542        35.2585       0.186584     
  1065.16        2500.00                 NaN            NaN   3.46686                 NaN            NaN   6.05666                 NaN   8.46919        46.5470        35.2644       0.195928     
  1062.66        2500.00                 NaN            NaN   3.45926                 NaN            NaN   6.05232                 NaN   8.47284        46.5399        35.2706       0.205115     
  1060.15        2500.00                 NaN            NaN   3.45166                 NaN            NaN   6.04815                 NaN   8.47657        46.5328        35.2766       0.214209     
  1057.64        2500.00                 NaN            NaN   3.44086                 NaN            NaN   6.04648                 NaN   8.48159        46.5264        35.2800       0.224661     
  1055.14        2500.00                 NaN            NaN   3.43385                 NaN            NaN   6.04240                 NaN   8.48525        46.5191        35.2861       0.233237     
  1052.63        2500.00                 NaN            NaN   3.42875                 NaN            NaN   6.03636                 NaN   8.48832        46.5115        35.2941       0.241043     
  1050.13        2500.00                 NaN            NaN   3.42131                 NaN            NaN   6.03078                 NaN   8.49232        46.5052        35.3000       0.250439     
  1047.62        2500.00                 NaN            NaN   3.41314                 NaN            NaN   6.03209                 NaN   8.49617        46.4966        35.3039       0.258143     
  1045.11        2500.00                 NaN            NaN   3.40806                 NaN            NaN   6.02336                 NaN   8.49985        46.4901        35.3121       0.266440     
  1042.61        2500.00                 NaN            NaN   3.40137                 NaN            NaN   6.01960                 NaN   8.50355        46.4830        35.3180       0.274490     
  1040.10        2500.00                 NaN            NaN   3.39546                 NaN            NaN   6.01471                 NaN   8.50763        46.4748        35.3250       0.282367     
  1037.59        2500.00                 NaN            NaN   3.38981                 NaN            NaN   6.00952                 NaN   8.51173        46.4665        35.3323       0.290129     
  1035.09        2500.00                 NaN            NaN   3.38432                 NaN            NaN   6.00417                 NaN   8.51574        46.4586        35.3395       0.297738     
  1032.58        2500.00                 NaN            NaN   3.21659       0.223407                 NaN   5.97575                 NaN   8.53776        46.4735        35.2475       0.325443     
  1030.08        2500.00                 NaN            NaN   2.91363       0.674413                 NaN   5.86875                 NaN   8.58397        46.4926        35.0972       0.369374     
  1027.57        2500.00                 NaN            NaN   2.91342       0.674385                 NaN   5.86851                 NaN   8.58394        46.4916        35.0988       0.369361     
  1025.06        2500.00                 NaN            NaN   2.31387        1.46727                 NaN   5.81609                 NaN   8.65176        46.5676        34.7317       0.451710     
  1022.56        2500.00                 NaN            NaN   1.66109        2.36842                 NaN   5.73032                 NaN   8.72753        46.6462        34.3361       0.530306     
  1020.05        2500.00                 NaN            NaN   1.88353        2.06542                 NaN   5.73791                 NaN   8.70759        46.6083        34.4873       0.509948     
  1017.54        2500.00                 NaN            NaN   1.70617        2.31333                 NaN   5.70502                 NaN   8.73105        46.6238        34.3871       0.533489     
  1015.04        2500.00                 NaN            NaN   1.54905        2.53374                 NaN   5.67547                 NaN   8.75247        46.6364        34.2988       0.554030     
  1012.53        2500.00                 NaN            NaN            NaN   4.67883                 NaN   5.52182                 NaN   8.92487        46.8313        33.3252       0.717951     
  1010.03        2500.00                 NaN            NaN            NaN   4.68714                 NaN   5.50879                 NaN   8.92580        46.8257        33.3336       0.718918     
  1007.52        2500.00                 NaN            NaN   1.17786        3.05917                 NaN   5.60198                 NaN   8.80347        46.6631        34.0927       0.601700     
  1005.01        2500.00                 NaN            NaN   1.08079        3.19790                 NaN   5.58165                 NaN   8.81743        46.6687        34.0397       0.613882     
  1002.51        2500.00                 NaN            NaN   1.02677        3.27668                 NaN   5.56715                 NaN   8.82638        46.6684        34.0134       0.621233     
  1000.00        2500.00                 NaN            NaN   1.02465        3.28228                 NaN   5.56045                 NaN   8.82988        46.6607        34.0191       0.622938     
