|6.6.6
Archiving\03_Data\fracLP/QFM_m4/LAR/LAR_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1521.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.9991                 NaN            NaN            NaN  0.947673E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.7033                 NaN            NaN            NaN  0.462605E-002  0.292098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.4879                 NaN            NaN            NaN  0.958176E-002  0.502530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4801                 NaN            NaN            NaN  0.960696E-002  0.510309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5082                 NaN            NaN            NaN  0.936105E-002  0.482395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.5006                 NaN            NaN            NaN  0.935763E-002  0.490010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.5045                 NaN            NaN            NaN  0.928549E-002  0.486251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.4388                 NaN            NaN            NaN  0.936564E-002  0.551813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.5790                 NaN            NaN            NaN  0.901673E-002  0.411934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.5178                 NaN            NaN            NaN  0.903841E-002  0.473116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.5640                 NaN            NaN            NaN  0.814966E-002  0.427809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.4807                 NaN            NaN            NaN  0.972912E-002  0.509577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.5282                 NaN            NaN            NaN  0.882961E-002  0.462998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.4784                 NaN            NaN            NaN  0.579528E-002  0.394616       0.121212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1611                 NaN            NaN            NaN            NaN  0.242778E-001  0.814648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0173                 NaN            NaN            NaN            NaN            NaN  0.295657       0.687054                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9463                 NaN            NaN            NaN  0.300955E-002            NaN            NaN   1.05070                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.5213                 NaN            NaN            NaN  0.137195E-001            NaN            NaN   1.46500                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.3575                 NaN            NaN            NaN  0.613757E-002            NaN            NaN  0.636398                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9381                 NaN            NaN            NaN  0.100036E-001            NaN            NaN   1.05192                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9400                 NaN            NaN            NaN  0.979811E-002            NaN            NaN   1.05019                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9353                 NaN            NaN            NaN  0.962314E-002            NaN            NaN   1.05507                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9323                 NaN            NaN            NaN  0.944808E-002            NaN            NaN   1.05824                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9273                 NaN            NaN            NaN  0.928138E-002            NaN            NaN   1.06344                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9222                 NaN            NaN            NaN  0.905024E-002            NaN            NaN   1.06877                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9045                 NaN            NaN            NaN  0.883493E-002            NaN            NaN   1.08665                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.8912                 NaN            NaN            NaN  0.865318E-002            NaN            NaN   1.10014                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8652                 NaN            NaN            NaN  0.836356E-002            NaN            NaN   1.12645                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.6801                 NaN            NaN            NaN  0.658129E-002            NaN            NaN  0.426564       0.886780                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.4216                 NaN            NaN            NaN  0.381130E-002            NaN            NaN  0.455496        1.11911                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4458                 NaN            NaN            NaN  0.356529E-002            NaN            NaN  0.450086        1.10052                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4660                 NaN            NaN            NaN  0.335187E-002            NaN            NaN  0.445234        1.08539                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4918                 NaN            NaN            NaN  0.312312E-002            NaN            NaN   1.06596       0.439109                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.5136                 NaN            NaN            NaN  0.291802E-002            NaN            NaN   1.04875       0.434723                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5336                 NaN            NaN            NaN  0.271815E-002            NaN            NaN  0.429493        1.03415                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5524                 NaN            NaN            NaN  0.254081E-002            NaN            NaN   1.01924       0.425816                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5739                 NaN            NaN            NaN  0.233553E-002            NaN            NaN   1.00340       0.420335                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5921                 NaN            NaN            NaN  0.214373E-002            NaN            NaN  0.416054       0.989659                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.6097                 NaN            NaN            NaN  0.197467E-002            NaN            NaN  0.977002       0.411348                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.6287                 NaN            NaN            NaN  0.179061E-002            NaN            NaN  0.407265       0.962276                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.6456                 NaN            NaN            NaN  0.162937E-002            NaN            NaN  0.949545       0.403184                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.6624                 NaN            NaN            NaN  0.145178E-002            NaN            NaN  0.398982       0.937133                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.6773                 NaN            NaN            NaN  0.131945E-002            NaN            NaN  0.395246       0.926154                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.6961                 NaN            NaN            NaN  0.115396E-002            NaN            NaN  0.911700       0.390997                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.7099                 NaN            NaN            NaN  0.999637E-003            NaN            NaN  0.387094       0.901972                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        98.7250                 NaN            NaN            NaN  0.857159E-003            NaN            NaN  0.890200       0.383907                 NaN            NaN            NaN            NaN            NaN
  1403.51        500.000        98.7390                 NaN            NaN            NaN  0.709074E-003            NaN            NaN  0.880158       0.380119                 NaN            NaN            NaN            NaN            NaN
  1401.00        500.000        98.7522                 NaN            NaN            NaN  0.577830E-003            NaN            NaN  0.870679       0.376585                 NaN            NaN            NaN            NaN            NaN
  1398.50        500.000        98.7668                 NaN            NaN            NaN  0.449213E-003            NaN            NaN  0.373242       0.859466                 NaN            NaN            NaN            NaN            NaN
  1395.99        500.000        98.7798                 NaN            NaN            NaN  0.312642E-003            NaN            NaN  0.369315       0.850587                 NaN            NaN            NaN            NaN            NaN
  1393.48        500.000        97.2302                 NaN            NaN            NaN            NaN            NaN            NaN  0.950929        1.09271                 NaN  0.726206                 NaN            NaN            NaN
  1390.98        500.000        97.0669                 NaN            NaN            NaN            NaN            NaN            NaN   1.17448       0.943757                 NaN  0.814862                 NaN            NaN            NaN
  1388.47        500.000        97.1417                 NaN            NaN            NaN            NaN            NaN            NaN   1.14658       0.918580                 NaN  0.793171                 NaN            NaN            NaN
  1385.96        500.000        97.2058                 NaN            NaN            NaN            NaN            NaN            NaN   1.12191       0.897948                 NaN  0.774316                 NaN            NaN            NaN
  1383.46        500.000        97.2705                 NaN            NaN            NaN            NaN            NaN            NaN   1.09589       0.878150                 NaN  0.755411                 NaN            NaN            NaN
  1380.95        500.000        97.3318                 NaN            NaN            NaN            NaN            NaN            NaN   1.07304       0.857851                 NaN  0.737310                 NaN            NaN            NaN
  1378.45        500.000        97.3897                 NaN            NaN            NaN            NaN            NaN            NaN  0.839335        1.05084                 NaN  0.720099                 NaN            NaN            NaN
  1375.94        500.000        97.4451                 NaN            NaN            NaN            NaN            NaN            NaN  0.820848        1.03019                 NaN  0.703876                 NaN            NaN            NaN
  1373.43        500.000        97.4979                 NaN            NaN            NaN            NaN            NaN            NaN   1.01008       0.803875                 NaN  0.688180                 NaN            NaN            NaN
  1370.93        500.000        97.5561                 NaN            NaN            NaN            NaN            NaN            NaN  0.783646       0.989476                 NaN  0.670776                 NaN            NaN            NaN
  1368.42        500.000        97.6010                 NaN            NaN            NaN            NaN            NaN            NaN  0.769519       0.971723                 NaN  0.657784                 NaN            NaN            NaN
  1365.91        500.000        97.6487                 NaN            NaN            NaN            NaN            NaN            NaN  0.954881       0.753228                 NaN  0.643198                 NaN            NaN            NaN
  1363.41        500.000        97.6916                 NaN            NaN            NaN            NaN            NaN            NaN  0.738839       0.939242                 NaN  0.630294                 NaN            NaN            NaN
  1360.90        500.000        97.7341                 NaN            NaN            NaN            NaN            NaN            NaN  0.724723       0.923744                 NaN  0.617385                 NaN            NaN            NaN
  1358.40        500.000        97.7747                 NaN            NaN            NaN            NaN            NaN            NaN  0.710453       0.909842                 NaN  0.604956                 NaN            NaN            NaN
  1355.89        500.000        97.8140                 NaN            NaN            NaN            NaN            NaN            NaN  0.695713       0.897248                 NaN  0.593023                 NaN            NaN            NaN
  1353.38        500.000        97.8514                 NaN            NaN            NaN            NaN            NaN            NaN  0.683756       0.882949                 NaN  0.581942                 NaN            NaN            NaN
  1350.88        500.000        97.8866                 NaN            NaN            NaN            NaN            NaN            NaN  0.669740       0.872939                 NaN  0.570760                 NaN            NaN            NaN
  1348.37        500.000        97.9213                 NaN            NaN            NaN            NaN  0.416800E-004            NaN  0.656407       0.862053                 NaN  0.560213                 NaN            NaN            NaN
  1345.86        500.000        97.9513                 NaN            NaN            NaN            NaN            NaN            NaN  0.647196       0.850903                 NaN  0.550608                 NaN            NaN            NaN
  1343.36        500.000        97.9856                 NaN            NaN            NaN            NaN            NaN            NaN  0.631690       0.842426                 NaN  0.540325                 NaN            NaN            NaN
  1340.85        500.000        98.0236                 NaN            NaN            NaN            NaN  0.944421E-001            NaN  0.627268       0.714395                 NaN  0.540289                 NaN            NaN            NaN
  1338.35        500.000        98.0453                 NaN            NaN            NaN            NaN  0.320651                 NaN  0.887610       0.185690                 NaN  0.560771                 NaN            NaN            NaN
  1335.84        500.000        98.1032                 NaN            NaN            NaN            NaN  0.383376                 NaN  0.963015                 NaN            NaN  0.550402                 NaN            NaN            NaN
  1333.33        500.000        98.1388                 NaN            NaN            NaN            NaN  0.370045                 NaN  0.952701                 NaN            NaN  0.538477                 NaN            NaN            NaN
  1330.83        500.000        98.1715                 NaN            NaN            NaN            NaN  0.361338                 NaN  0.940053                 NaN            NaN  0.527122                 NaN            NaN            NaN
  1328.32        500.000        98.2040                 NaN            NaN            NaN            NaN  0.354129                 NaN  0.925610                 NaN            NaN  0.516280                 NaN            NaN            NaN
  1325.81        500.000        98.2331                 NaN            NaN            NaN            NaN  0.338169                 NaN  0.923065                 NaN            NaN  0.505648                 NaN            NaN            NaN
  1323.31        500.000        98.2676                 NaN            NaN            NaN            NaN  0.338629                 NaN  0.898798                 NaN            NaN  0.494925                 NaN            NaN            NaN
  1320.80        500.000        98.2924                 NaN            NaN            NaN            NaN  0.324994                 NaN  0.897050                 NaN            NaN  0.485528                 NaN            NaN            NaN
  1318.30        500.000        98.3266                 NaN            NaN            NaN            NaN  0.319658                 NaN  0.879271                 NaN            NaN  0.474472                 NaN            NaN            NaN
  1315.79        500.000        98.3492                 NaN            NaN            NaN            NaN  0.305589                 NaN  0.879185                 NaN            NaN  0.466040                 NaN            NaN            NaN
  1313.28        500.000        98.3797                 NaN            NaN            NaN            NaN  0.294949                 NaN  0.869745                 NaN            NaN  0.455633                 NaN            NaN            NaN
  1310.78        500.000        98.0346                 NaN            NaN            NaN            NaN  0.466466                 NaN  0.904052                 NaN            NaN  0.594883                 NaN            NaN            NaN
  1308.27        500.000        98.8559                 NaN            NaN            NaN            NaN  0.170831                 NaN  0.690111                 NaN            NaN  0.283123                 NaN            NaN            NaN
  1305.76        500.000        98.4370                 NaN            NaN            NaN            NaN  0.267308                 NaN  0.861403                 NaN            NaN  0.434277                 NaN            NaN            NaN
  1303.26        500.000        98.3808                 NaN            NaN            NaN            NaN  0.356927                 NaN  0.774045                 NaN            NaN  0.488275                 NaN            NaN            NaN
  1300.75        500.000        98.6370                 NaN            NaN            NaN            NaN  0.174588                 NaN  0.849419                 NaN            NaN  0.339036                 NaN            NaN            NaN
  1298.25        500.000        98.5227                 NaN            NaN            NaN            NaN  0.230535                 NaN  0.841322                 NaN            NaN  0.405413                 NaN            NaN            NaN
  1295.74        500.000        98.5450                 NaN            NaN            NaN            NaN  0.224269                 NaN  0.832818                 NaN            NaN  0.397908                 NaN            NaN            NaN
  1293.23        500.000        98.5673                 NaN            NaN            NaN            NaN  0.215115                 NaN  0.827119                 NaN            NaN  0.390485                 NaN            NaN            NaN
  1290.73        500.000        98.5847                 NaN            NaN            NaN            NaN  0.200455                 NaN  0.831135                 NaN            NaN  0.383755                 NaN            NaN            NaN
  1288.22        500.000        98.6023                 NaN            NaN            NaN            NaN  0.185051                 NaN  0.835379                 NaN            NaN  0.377253                 NaN            NaN            NaN
  1285.71        500.000        98.6213                 NaN            NaN            NaN            NaN  0.176530                 NaN  0.831295                 NaN            NaN  0.370841                 NaN            NaN            NaN
  1283.21        500.000        98.5579                 NaN            NaN            NaN            NaN  0.150058                 NaN  0.853139                 NaN            NaN  0.382626       0.562569E-001            NaN            NaN
  1280.70        500.000        98.5669                 NaN            NaN            NaN            NaN  0.154133                 NaN  0.828479                 NaN            NaN  0.379259       0.712629E-001            NaN            NaN
  1278.20        500.000        98.5952                 NaN            NaN            NaN            NaN  0.146474                 NaN  0.819061                 NaN            NaN  0.370727       0.685589E-001            NaN            NaN
  1275.69        500.000        98.6248                 NaN            NaN            NaN            NaN  0.138612                 NaN  0.808362                 NaN            NaN  0.362364       0.659054E-001            NaN            NaN
  1273.18        500.000        98.6574                 NaN            NaN            NaN            NaN  0.142336                 NaN  0.782058                 NaN            NaN  0.354223       0.640219E-001            NaN            NaN
  1270.68        500.000        98.6790                 NaN            NaN            NaN            NaN  0.129033                 NaN  0.784473                 NaN            NaN  0.346546       0.609357E-001            NaN            NaN
  1268.17        500.000        92.7184                 NaN            NaN            NaN            NaN  0.189876                 NaN   2.25990                 NaN            NaN  0.988845       0.230034        3.61293                 NaN
  1265.66        500.000        89.3908                 NaN            NaN            NaN            NaN  0.151172                 NaN   3.15065                 NaN            NaN   1.33657       0.313639        5.65715                 NaN
  1263.16        500.000        90.4256                 NaN            NaN            NaN            NaN  0.103043                 NaN   2.90687                 NaN            NaN   1.21159       0.276854        5.07606                 NaN
  1260.65        500.000        91.2898                 NaN            NaN            NaN            NaN  0.563716E-001            NaN   2.70714                 NaN            NaN   1.10635       0.245964        4.59439                 NaN
  1258.15        500.000        92.0164                 NaN            NaN            NaN            NaN  0.348735E-001            NaN   2.51714                 NaN            NaN   1.01649       0.221006        4.19407                 NaN
  1255.64        500.000        92.6321                 NaN            NaN            NaN            NaN  0.238620E-001            NaN   2.34674                 NaN            NaN  0.939253       0.200209        3.85781                 NaN
  1253.13        500.000        93.1605                 NaN            NaN            NaN            NaN  0.215106E-001            NaN   2.19179                 NaN            NaN  0.871949       0.182648        3.57157                 NaN
  1250.63        500.000        93.6394                 NaN            NaN            NaN            NaN  0.834499E-005            NaN   2.07098                 NaN            NaN  0.812139       0.165252        3.31225                 NaN
  1248.12        500.000        94.0859                 NaN            NaN            NaN            NaN  0.257921E-001            NaN   1.88138                 NaN            NaN  0.755697       0.154080        3.09716                 NaN
  1245.61        500.000        94.3986                 NaN            NaN            NaN            NaN            NaN            NaN   1.86509                 NaN            NaN  0.711997       0.137372        2.88693                 NaN
  1243.11        500.000        94.7718                 NaN            NaN            NaN            NaN            NaN            NaN   1.72110                 NaN            NaN  0.664094       0.128034        2.71495                 NaN
  1240.60        500.000        95.0759                 NaN            NaN            NaN            NaN            NaN            NaN   1.62652                 NaN            NaN  0.623868       0.117811        2.55592                 NaN
  1238.10        500.000        95.3620                 NaN            NaN            NaN            NaN            NaN            NaN   1.53319                 NaN            NaN  0.584373       0.109274        2.41118                 NaN
  1235.59        500.000        95.5998                 NaN            NaN            NaN            NaN            NaN            NaN   1.46395                 NaN            NaN  0.554831       0.993156E-001   2.28206                 NaN
  1233.08        500.000        95.8432                 NaN            NaN            NaN            NaN  0.211343E-005            NaN   1.38296                 NaN            NaN  0.520796       0.922888E-001   2.16080                 NaN
  1230.58        500.000        96.0521                 NaN            NaN            NaN            NaN            NaN            NaN   1.31751                 NaN            NaN  0.492852       0.848429E-001   2.05268                 NaN
  1228.07        500.000        96.2573                 NaN            NaN            NaN            NaN            NaN            NaN   1.24988                 NaN            NaN  0.463049       0.791797E-001   1.95064                 NaN
  1225.56        500.000        96.4483                 NaN            NaN            NaN            NaN            NaN            NaN   1.18620                 NaN            NaN  0.437656       0.728457E-001   1.85500                 NaN
  1223.06        500.000        96.6211                 NaN            NaN            NaN            NaN            NaN            NaN   1.13027                 NaN            NaN  0.414177       0.671464E-001   1.76734                 NaN
  1220.55        500.000        96.7866                 NaN            NaN            NaN            NaN            NaN            NaN   1.07430                 NaN            NaN  0.391007       0.622918E-001   1.68579                 NaN
  1218.05        500.000        96.9443                 NaN            NaN            NaN            NaN            NaN            NaN   1.02048                 NaN            NaN  0.369745       0.574306E-001   1.60803                 NaN
  1215.54        500.000        97.0887                 NaN            NaN            NaN            NaN            NaN            NaN  0.969946                 NaN            NaN  0.348606       0.539768E-001   1.53875                 NaN
  1213.03        500.000        97.2271                 NaN            NaN            NaN            NaN            NaN            NaN  0.923752                 NaN            NaN  0.330561       0.493757E-001   1.46917                 NaN
  1210.53        500.000        97.3687                 NaN            NaN            NaN            NaN            NaN            NaN  0.868574                 NaN            NaN  0.312209       0.459076E-001   1.40458                 NaN
  1208.02        500.000        97.4693                 NaN            NaN            NaN            NaN            NaN            NaN  0.843240                 NaN            NaN  0.299018       0.414832E-001   1.34696                 NaN
  1205.51        500.000        82.7294                 NaN            NaN            NaN            NaN            NaN            NaN   2.73950                 NaN            NaN   1.45034       0.117681        6.47914        6.48390     
  1203.01        500.000        81.3279                 NaN            NaN            NaN            NaN            NaN            NaN   2.87969                 NaN            NaN   1.54758       0.118304        6.94464        7.18186     
  1200.50        500.000        82.3535                 NaN            NaN            NaN            NaN            NaN            NaN   2.68823                 NaN            NaN   1.45027       0.109728        6.59553        6.80270     
  1197.99        500.000        82.6765                 NaN            NaN            NaN            NaN            NaN            NaN   2.60081                 NaN            NaN   1.41600       0.102638        6.51423        6.68978     
  1195.49        500.000        78.3830                 NaN            NaN            NaN            NaN  0.263907E-001            NaN   2.69616       0.129569E-004            NaN   1.75879       0.156032        8.61134        8.36823     
  1192.98        500.000        83.7485                 NaN            NaN            NaN            NaN            NaN            NaN   2.52866                 NaN            NaN   1.23350       0.773886E-001   6.02324        6.38868     
  1190.48        500.000        13.1833                 NaN            NaN            NaN            NaN   1.39594                 NaN   7.76169       0.574413                 NaN   6.23213       0.608527        35.5563        34.6878     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2743        1.28106       0.926936E-004   7.31339       0.556403        40.9190        39.6557     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN  0.628433                 NaN   10.6187                 NaN            NaN   7.25613       0.600492        41.0778        39.8185     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN  0.685952                 NaN   10.5371                 NaN            NaN   7.25390       0.603065        41.0858        39.8342     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN  0.743334                 NaN   10.4556                 NaN            NaN   7.25152       0.605669        41.0940        39.8499     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN  0.800580                 NaN   10.3742                 NaN            NaN   7.24902       0.608301        41.1023        39.8656     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN  0.857842                 NaN   10.2927                 NaN            NaN   7.24637       0.610973        41.1107        39.8813     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN  0.914805                 NaN   10.2117                 NaN            NaN   7.24362       0.613661        41.1193        39.8969     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN  0.971456                 NaN   10.1310                 NaN            NaN   7.24076       0.616366        41.1279        39.9125     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   1.02811                 NaN   10.0503                 NaN            NaN   7.23781       0.619093        41.1367        39.9280     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN   1.08403                 NaN   9.97061                 NaN            NaN   7.23475       0.621827        41.1455        39.9433     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   1.13931                 NaN   9.89173                 NaN            NaN   7.23163       0.624567        41.1543        39.9585     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   1.19423                 NaN   9.81335                 NaN            NaN   7.22844       0.627308        41.1631        39.9735     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN   1.24859                 NaN   9.73575                 NaN            NaN   7.22520       0.630042        41.1720        39.9885     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN   1.30211                 NaN   9.65930                 NaN            NaN   7.22191       0.632765        41.1808        40.0031     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN   1.49940                 NaN  0.419885        8.93470                 NaN   7.19700       0.649309        41.2465        40.0533     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN   1.40694                 NaN   9.50950                 NaN            NaN   7.21527       0.638154        41.1982        40.0319     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN   1.45782                 NaN   9.43674                 NaN            NaN   7.21194       0.640805        41.2068        40.0459     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN   1.50823                 NaN   9.36469                 NaN            NaN   7.20861       0.643426        41.2153        40.0598     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN   1.55717                 NaN   9.29467                 NaN            NaN   7.20530       0.646009        41.2236        40.0732     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN   1.60542                 NaN   9.22570                 NaN            NaN   7.20202       0.648548        41.2318        40.0865     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   1.65234                 NaN   9.15858                 NaN            NaN   7.19878       0.651039        41.2398        40.0994     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN   1.69836                 NaN   9.09278                 NaN            NaN   7.19557       0.653484        41.2477        40.1121     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   1.73566                 NaN   9.00813       0.318326E-001            NaN   7.19329       0.655293        41.2533        40.1225     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN   1.77190                 NaN   8.92515       0.635540E-001            NaN   7.19109       0.657039        41.2586        40.1327     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   1.80723                 NaN   8.84445       0.943019E-001            NaN   7.18896       0.658733        41.2638        40.1425     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   1.84162                 NaN   8.76570       0.124475                 NaN   7.18690       0.660373        41.2687        40.1522     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   1.87492                 NaN   8.68883       0.154379                 NaN   7.18494       0.661945        41.2735        40.1615     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   1.90703                 NaN   8.61333       0.184652                 NaN   7.18308       0.663442        41.2779        40.1706     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   1.93776                 NaN   8.53866       0.216150                 NaN   7.18136       0.664844        41.2820        40.1792     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   1.96579                 NaN   8.46176       0.253877                 NaN   7.17994       0.666054        41.2854        40.1872     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN   1.99906                 NaN   8.40107       0.267557                 NaN   7.17788       0.667667        41.2902        40.1966     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   2.02758                 NaN   8.33305       0.295641                 NaN   7.17636       0.668930        41.2938        40.2046     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN   2.05779                 NaN   8.27269       0.313530                 NaN   7.17462       0.670332        41.2978        40.2132     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN   2.08492                 NaN   8.20875       0.339607                 NaN   7.17323       0.671503        41.3011        40.2209     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   2.11165                 NaN   8.14726       0.363821                 NaN   7.17187       0.672650        41.3042        40.2286     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN   2.13784                 NaN   8.08798       0.386618                 NaN   7.17057       0.673761        41.3072        40.2360     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN   2.16427                 NaN   8.03247       0.405279                 NaN   7.16922       0.674898        41.3103        40.2436     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN   2.18890                 NaN   7.97588       0.427711                 NaN   7.16809       0.675898        41.3128        40.2507     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN   2.21389                 NaN   7.92314       0.445751                 NaN   7.16689       0.676932        41.3155        40.2579     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   2.23618                 NaN   7.86706       0.471185                 NaN   7.16604       0.677752        41.3174        40.2643     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   2.25992                 NaN   7.81693       0.488481                 NaN   7.16499       0.678695        41.3198        40.2712     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   2.28207                 NaN   7.76601       0.508967                 NaN   7.16413       0.679512        41.3217        40.2776     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN   2.30501                 NaN   7.71949       0.523871                 NaN   7.16316       0.680398        41.3238        40.2843     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   2.32659                 NaN   7.67241       0.541375                 NaN   7.16236       0.681177        41.3255        40.2906     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   2.34287                 NaN   7.61549       0.576709                 NaN   7.16229       0.681509        41.3256        40.2955     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   2.36851                 NaN   7.58246       0.574042                 NaN   7.16090       0.682639        41.3286        40.3029     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   2.37686                 NaN   7.48819       0.658714                 NaN   7.16281       0.682237        41.3255        40.3057     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   2.40880                 NaN   7.49783       0.603859                 NaN   7.15963       0.683977        41.3312        40.3147     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   2.42879                 NaN   7.44377       0.631644                 NaN   7.15975       0.684171        41.3311        40.3207     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.151739        11.6558                 NaN   7.54415       0.452142        40.5015        39.6947     
