|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1215.15        2500.00                 NaN            NaN  0.264263E-005   8.56285        6.48101                 NaN            NaN   8.34848        43.7054        1.07227        31.8300     
  1214.00        2500.00                 NaN            NaN  0.264259E-005   8.61393        6.43093                 NaN            NaN   8.35135        43.7020        1.07169        31.8301     
  1212.84        2500.00                 NaN            NaN  0.264237E-005   8.64981        6.39621                 NaN            NaN   8.35417        43.6984        1.07108        31.8303     
  1211.68        2500.00                 NaN            NaN  0.264261E-005   8.68367        6.36356                 NaN            NaN   8.35698        43.6949        1.07046        31.8305     
  1210.53        2500.00                 NaN            NaN  0.264236E-005   8.71712        6.33131                 NaN            NaN   8.35980        43.6913        1.06984        31.8306     
  1209.37        2500.00                 NaN            NaN  0.264261E-005   8.74797        6.30170                 NaN            NaN   8.36263        43.6877        1.06921        31.8308     
  1208.21        2500.00                 NaN            NaN  0.264264E-005   8.78369        6.26718                 NaN            NaN   8.36548        43.6841        1.06858        31.8310     
  1207.06        2500.00                 NaN            NaN  0.264260E-005   8.81622        6.23591                 NaN            NaN   8.36830        43.6805        1.06794        31.8311     
  1205.90        2500.00                 NaN            NaN  0.264262E-005   8.84797        6.20543                 NaN            NaN   8.37115        43.6768        1.06729        31.8313     
  1204.74        2500.00                 NaN            NaN  0.264261E-005   8.88357        6.17108                 NaN            NaN   8.37397        43.6732        1.06666        31.8315     
  1203.59        2500.00                 NaN            NaN  0.264264E-005   8.91463        6.14132                 NaN            NaN   8.37683        43.6695        1.06600        31.8317     
  1202.43        2500.00                 NaN            NaN  0.264260E-005   8.94302        6.11426                 NaN            NaN   8.37966        43.6659        1.06534        31.8319     
  1201.27        2500.00                 NaN            NaN  0.462900E-005   8.93236        6.12663                 NaN            NaN   8.38236        43.6619        1.06462        31.8321     
  1200.12        2500.00                 NaN            NaN  0.264262E-005   8.96647        6.09384                 NaN            NaN   8.38522        43.6582        1.06396        31.8323     
  1198.96        2500.00                 NaN            NaN  0.459594E-005   9.00094        6.06068                 NaN            NaN   8.38807        43.6545        1.06330        31.8325     
  1197.80        2500.00                 NaN            NaN  0.470521E-005   9.02772        6.03530                 NaN            NaN   8.39090        43.6507        1.06262        31.8327     
  1196.65        2500.00                 NaN            NaN  0.456694E-005   9.06275        6.00160                 NaN            NaN   8.39376        43.6470        1.06195        31.8329     
  1195.49        2500.00                 NaN            NaN  0.454703E-005   9.09854        5.96715                 NaN            NaN   8.39662        43.6433        1.06127        31.8331     
  1194.33        2500.00                 NaN            NaN  0.456995E-005   9.13217        5.93489                 NaN            NaN   8.39948        43.6396        1.06059        31.8333     
  1193.18        2500.00                 NaN            NaN  0.451450E-005   9.16473        5.90373                 NaN            NaN   8.40234        43.6358        1.05990        31.8335     
  1192.02        2500.00                 NaN            NaN  0.356230E-005   9.20040        5.86945                 NaN            NaN   8.40521        43.6321        1.05921        31.8337     
  1190.86        2500.00                 NaN            NaN  0.448205E-005   9.23288        5.83838                 NaN            NaN   8.40806        43.6283        1.05851        31.8339     
  1189.71        2500.00                 NaN            NaN  0.446612E-005   9.26465        5.80805                 NaN            NaN   8.41093        43.6245        1.05781        31.8341     
  1188.55        2500.00                 NaN            NaN  0.142020E-005   9.29531        5.77886                 NaN            NaN   8.41378        43.6207        1.05710        31.8343     
  1187.39        2500.00                 NaN            NaN  0.443353E-005   9.32585        5.74979                 NaN            NaN   8.41664        43.6168        1.05638        31.8345     
  1186.24        2500.00                 NaN            NaN  0.452237E-005   9.35600        5.72114                 NaN            NaN   8.41952        43.6129        1.05567        31.8347     
  1185.08        2500.00                 NaN            NaN   15.1997                 NaN            NaN            NaN            NaN   8.51520        43.4155        1.01440        31.8552     
  1183.92        2500.00                 NaN            NaN  0.436705E-005   9.41500        5.66517                 NaN            NaN   8.42522        43.6052        1.05421        31.8352     
  1182.77        2500.00                 NaN            NaN  0.436034E-005   9.44383        5.63788                 NaN            NaN   8.42809        43.6013        1.05348        31.8354     
  1181.61        2500.00                 NaN            NaN  0.435266E-005   9.47299        5.61026                 NaN            NaN   8.43097        43.5974        1.05274        31.8356     
  1180.45        2500.00                 NaN            NaN  0.433724E-005   9.50130        5.58353                 NaN            NaN   8.43382        43.5935        1.05199        31.8359     
  1179.29        2500.00                 NaN            NaN  0.441742E-005   9.52952        5.55690                 NaN            NaN   8.43668        43.5895        1.05124        31.8361     
  1178.14        2500.00                 NaN            NaN  0.551964E-005   9.56293        5.52504                 NaN            NaN   8.43960        43.5856        1.05049        31.8363     
  1176.98        2500.00                 NaN            NaN  0.428713E-005   9.59351        5.49604                 NaN            NaN   8.44243        43.5817        1.04974        31.8366     
  1175.82        2500.00                 NaN            NaN  0.425266E-005   9.61763        5.47357                 NaN            NaN   8.44528        43.5777        1.04898        31.8368     
  1174.67        2500.00                 NaN            NaN  0.425229E-005   9.64970        5.44312                 NaN            NaN   8.44818        43.5737        1.04821        31.8371     
  1173.51        2500.00                 NaN            NaN  0.423351E-005   9.67136        5.42315                 NaN            NaN   8.45100        43.5697        1.04744        31.8373     
  1172.35        2500.00                 NaN            NaN  0.421276E-005   9.70500        5.39114                 NaN            NaN   8.45394        43.5657        1.04666        31.8376     
  1171.20        2500.00                 NaN            NaN  0.419086E-005   9.73089        5.36694                 NaN            NaN   8.45680        43.5617        1.04588        31.8378     
  1170.04        2500.00                 NaN            NaN  0.416673E-005   9.73956        5.36008                 NaN            NaN   8.45953        43.5576        1.04509        31.8381     
  1168.88        2500.00                 NaN            NaN  0.263840E-005   9.76425        5.33712                 NaN            NaN   8.46238        43.5536        1.04430        31.8384     
  1167.73        2500.00                 NaN            NaN  0.263654E-005   9.78590        5.31723                 NaN            NaN   8.46522        43.5495        1.04351        31.8387     
  1166.57        2500.00                 NaN            NaN  0.263384E-005   9.80785        5.29704                 NaN            NaN   8.46805        43.5454        1.04271        31.8389     
  1165.41        2500.00                 NaN            NaN  0.262988E-005   9.83103        5.27561                 NaN            NaN   8.47089        43.5413        1.04191        31.8392     
  1164.26        2500.00                 NaN            NaN  0.262409E-005   9.85368        5.25475                 NaN            NaN   8.47374        43.5372        1.04110        31.8395     
  1163.10        2500.00                 NaN            NaN  0.261546E-005   9.87642        5.23381                 NaN            NaN   8.47657        43.5331        1.04029        31.8398     
  1161.94        2500.00                 NaN            NaN  0.260240E-005   9.89754        5.21450                 NaN            NaN   8.47941        43.5290        1.03947        31.8401     
  1160.79        2500.00                 NaN            NaN   9.95213        5.16154       0.245883E-004            NaN            NaN   8.48253        43.5249        1.03863        31.8403     
  1159.63        2500.00                 NaN            NaN   9.97655        5.13894       0.165092E-004            NaN            NaN   8.48539        43.5207        1.03781        31.8406     
  1158.47        2500.00                 NaN            NaN   9.99996        5.11739       0.110301E-004            NaN            NaN   8.48825        43.5165        1.03697        31.8409     
  1157.32        2500.00                 NaN            NaN   10.0071        5.11215       0.717878E-005            NaN            NaN   8.49096        43.5124        1.03616        31.8412     
  1156.16        2500.00                 NaN            NaN   10.0113        5.11001       0.460306E-005            NaN            NaN   8.49371        43.5082        1.03532        31.8415     
  1155.00        2500.00                 NaN            NaN   10.0682        5.05479       0.324541E-005            NaN            NaN   8.49681        43.5040        1.03445        31.8418     
  1153.85        2500.00                 NaN            NaN   10.0905        5.03440       0.231187E-005            NaN            NaN   8.49967        43.4998        1.03360        31.8421     
  1152.69        2500.00                 NaN            NaN   10.1116        5.01524                 NaN            NaN            NaN   8.50254        43.4955        1.03274        31.8424     
  1151.53        2500.00                 NaN            NaN   10.1184        5.01036                 NaN            NaN            NaN   8.50524        43.4914        1.03190        31.8427     
  1150.38        2500.00                 NaN            NaN   10.1559        4.97480                 NaN            NaN            NaN   8.50821        43.4871        1.03103        31.8430     
  1149.22        2500.00                 NaN            NaN   10.1645        4.96816                 NaN            NaN            NaN   8.51094        43.4829        1.03018        31.8433     
  1148.06        2500.00                 NaN            NaN   10.1845        4.95014                 NaN            NaN            NaN   8.51378        43.4786        1.02931        31.8436     
  1146.91        2500.00                 NaN            NaN   10.2048        4.93180                 NaN            NaN            NaN   8.51666        43.4743        1.02844        31.8440     
  1145.75        2500.00                 NaN            NaN   10.2256        4.91301                 NaN            NaN            NaN   8.51946        43.4701        1.02756        31.8443     
  1144.59        2500.00                 NaN            NaN   10.2464        4.89425                 NaN            NaN            NaN   8.52231        43.4658        1.02668        31.8446     
  1143.44        2500.00                 NaN            NaN   10.2668        4.87578                 NaN            NaN            NaN   8.52516        43.4616        1.02579        31.8449     
  1142.28        2500.00                 NaN            NaN   10.2868        4.85782                 NaN            NaN            NaN   8.52802        43.4572        1.02489        31.8453     
  1141.12        2500.00                 NaN            NaN   10.3066        4.84009                 NaN            NaN            NaN   8.53084        43.4529        1.02400        31.8456     
  1139.97        2500.00                 NaN            NaN   10.3260        4.82265                 NaN            NaN            NaN   8.53368        43.4486        1.02311        31.8459     
  1138.81        2500.00                 NaN            NaN   10.3452        4.80558                 NaN            NaN            NaN   8.53652        43.4443        1.02221        31.8462     
  1137.65        2500.00                 NaN            NaN   10.3736        4.77927                 NaN            NaN            NaN   8.53947        43.4398        1.02127        31.8466     
  1136.50        2500.00                 NaN            NaN   10.3923        4.76260                 NaN            NaN            NaN   8.54231        43.4355        1.02036        31.8469     
  1135.34        2500.00                 NaN            NaN   10.4125        4.74452                 NaN            NaN            NaN   8.54514        43.4311        1.01945        31.8473     
  1134.18        2500.00                 NaN            NaN   10.4299        4.72932                 NaN            NaN            NaN   8.54795        43.4267        1.01853        31.8476     
  1133.03        2500.00                 NaN            NaN   10.4482        4.71314                 NaN            NaN            NaN   8.55080        43.4223        1.01760        31.8480     
  1131.87        2500.00                 NaN            NaN   10.4651        4.69841                 NaN            NaN            NaN   8.55361        43.4179        1.01668        31.8483     
  1130.71        2500.00                 NaN            NaN   10.4815        4.68407                 NaN            NaN            NaN   8.55643        43.4135        1.01575        31.8487     
  1129.56        2500.00                 NaN            NaN   10.4875        4.68029                 NaN            NaN            NaN   8.55912        43.4092        1.01484        31.8491     
  1128.40        2500.00                 NaN            NaN  0.264258E-005   7.52589                 NaN            NaN   4.95948        7.97592        45.0312        1.41513        33.0924     
  1127.24        2500.00                 NaN            NaN   10.5328        4.63942                 NaN            NaN            NaN   8.56490        43.4002        1.01293        31.8498     
  1126.08        2500.00                 NaN            NaN   10.5489        4.62547                 NaN            NaN            NaN   8.56771        43.3958        1.01198        31.8501     
  1124.93        2500.00                 NaN            NaN   10.5645        4.61216                 NaN            NaN            NaN   8.57052        43.3913        1.01104        31.8505     
  1123.77        2500.00                 NaN            NaN   10.5799        4.59891                 NaN            NaN            NaN   8.57333        43.3869        1.01008        31.8509     
  1122.61        2500.00                 NaN            NaN   10.5952        4.58582                 NaN            NaN            NaN   8.57616        43.3824        1.00913        31.8513     
  1121.46        2500.00                 NaN            NaN  0.264258E-005   7.50151                 NaN            NaN   4.97889        7.97643        45.0292        1.41525        33.0987     
  1120.30        2500.00                 NaN            NaN   10.6247        4.56090                 NaN            NaN            NaN   8.58174        43.3734        1.00721        31.8520     
  1119.14        2500.00                 NaN            NaN   10.6395        4.54827                 NaN            NaN            NaN   8.58456        43.3690        1.00624        31.8524     
  1117.99        2500.00                 NaN            NaN   10.6536        4.53648                 NaN            NaN            NaN   8.58735        43.3645        1.00527        31.8528     
  1116.83        2500.00                 NaN            NaN   10.6673        4.52512                 NaN            NaN            NaN   8.59015        43.3600        1.00429        31.8532     
  1115.67        2500.00                 NaN            NaN   10.6808        4.51394                 NaN            NaN            NaN   8.59295        43.3555        1.00331        31.8536     
  1114.52        2500.00                 NaN            NaN   10.6939        4.50300       0.146590E-003            NaN            NaN   8.59573        43.3509        1.00234        31.8540     
  1113.36        2500.00                 NaN            NaN   10.7070        4.49223       0.145003E-003            NaN            NaN   8.59852        43.3464        1.00136        31.8544     
  1112.20        2500.00                 NaN            NaN   10.7195        4.48213       0.143494E-003            NaN            NaN   8.60130        43.3418        1.00037        31.8548     
  1111.05        2500.00                 NaN            NaN   10.7318        4.47218       0.141854E-003            NaN            NaN   8.60408        43.3373       0.999380        31.8552     
  1109.89        2500.00                 NaN            NaN   10.7443        4.46206       0.140169E-003            NaN            NaN   8.60685        43.3327       0.998369        31.8556     
  1108.73        2500.00                 NaN            NaN   10.7560        4.45272       0.138619E-003            NaN            NaN   8.60962        43.3282       0.997371        31.8560     
  1107.58        2500.00                 NaN            NaN   10.7672        4.44387       0.137382E-003            NaN            NaN   8.61241        43.3236       0.996394        31.8564     
  1106.42        2500.00                 NaN            NaN   10.7784        4.43509       0.135969E-003            NaN            NaN   8.61518        43.3190       0.995395        31.8568     
  1105.26        2500.00                 NaN            NaN   10.7894        4.42647       0.134536E-003            NaN            NaN   8.61794        43.3145       0.994398        31.8572     
  1104.11        2500.00                 NaN            NaN   10.8001        4.41815       0.133132E-003            NaN            NaN   8.62071        43.3099       0.993391        31.8576     
  1102.95        2500.00                 NaN            NaN   10.8106        4.41016       0.131737E-003            NaN            NaN   8.62347        43.3052       0.992380        31.8580     
  1101.79        2500.00                 NaN            NaN   10.8205        4.40277       0.135006E-004            NaN            NaN   8.62623        43.3006       0.991361        31.8585     
  1100.64        2500.00                 NaN            NaN   10.8299        4.39578       0.134317E-004            NaN            NaN   8.62898        43.2960       0.990363        31.8589     
  1099.48        2500.00                 NaN            NaN   10.8402        4.38804       0.133618E-004            NaN            NaN   8.63174        43.2914       0.989333        31.8593     
  1098.32        2500.00                 NaN            NaN   10.8492        4.38150       0.132918E-004            NaN            NaN   8.63448        43.2868       0.988311        31.8597     
  1097.17        2500.00                 NaN            NaN   10.8582        4.37495       0.132220E-004            NaN            NaN   8.63723        43.2821       0.987287        31.8602     
  1096.01        2500.00                 NaN            NaN   10.8670        4.36863       0.131518E-004            NaN            NaN   8.63998        43.2775       0.986268        31.8606     
  1094.85        2500.00                 NaN            NaN   10.8755        4.36263       0.130816E-004            NaN            NaN   8.64273        43.2728       0.985244        31.8610     
  1093.70        2500.00                 NaN            NaN   10.8802        4.36048       0.130146E-004            NaN            NaN   8.64542        43.2682       0.984217        31.8615     
  1092.54        2500.00                 NaN            NaN   10.8882        4.35502       0.129434E-004            NaN            NaN   8.64814        43.2635       0.983186        31.8619     
  1091.38        2500.00                 NaN            NaN   10.8973        4.34839       0.128714E-004            NaN            NaN   8.65091        43.2588       0.982152        31.8624     
  1090.23        2500.00                 NaN            NaN   10.9055        4.34274       0.128002E-004            NaN            NaN   8.65363        43.2542       0.981105        31.8628     
  1089.07        2500.00                 NaN            NaN   10.9128        4.33802       0.127289E-004            NaN            NaN   8.65643        43.2495       0.980061        31.8633     
  1087.91        2500.00                 NaN            NaN   10.9197        4.33361       0.126574E-004            NaN            NaN   8.65908        43.2448       0.979024        31.8637     
  1086.76        2500.00                 NaN            NaN   10.9264        4.32953       0.125860E-004            NaN            NaN   8.66179        43.2401       0.977984        31.8642     
  1085.60        2500.00                 NaN            NaN   10.9358        4.32273       0.125099E-004            NaN            NaN   8.66454        43.2354       0.976919        31.8646     
  1084.44        2500.00                 NaN            NaN   10.9431        4.31792       0.124402E-004            NaN            NaN   8.66729        43.2307       0.975865        31.8651     
  1083.29        2500.00                 NaN            NaN   10.9712        4.29249       0.123538E-004            NaN            NaN   8.67035        43.2257       0.974714        31.8655     
  1082.13        2500.00                 NaN            NaN   10.9781        4.28819                 NaN            NaN            NaN   8.67304        43.2210       0.973658        31.8660     
  1080.97        2500.00                 NaN            NaN   10.9786        4.29023                 NaN            NaN            NaN   8.67564        43.2164       0.972642        31.8664     
  1079.82        2500.00                 NaN            NaN   5.91540        9.30781                 NaN            NaN            NaN   8.51815        43.3540        1.03485        31.8698     
  1078.66        2500.00                 NaN            NaN   11.8803       0.514518        2.77466       0.683377E-004            NaN   8.62908        43.3545       0.997886        31.8489     
  1077.50        2500.00                 NaN            NaN   12.2049       0.291234E-001   2.93850       0.234796E-004            NaN   8.63837        43.3452       0.995039        31.8489     
  1076.34        2500.00                 NaN            NaN   10.9782        4.30118       0.121845E-004            NaN            NaN   8.68614        43.1977       0.968473        31.8683     
  1075.19        2500.00                 NaN            NaN   12.1996       0.309099E-001   2.94633       0.482665E-004            NaN   8.64330        43.3370       0.993113        31.8497     
  1074.03        2500.00                 NaN            NaN   10.9861        4.29846                 NaN            NaN            NaN   8.69152        43.1883       0.966384        31.8693     
  1072.87        2500.00                 NaN            NaN   10.9640        4.32319                 NaN            NaN            NaN   8.69385        43.1838       0.965443        31.8698     
  1071.72        2500.00                 NaN            NaN   10.9748        4.31495                 NaN            NaN            NaN   8.69660        43.1790       0.964342        31.8702     
  1070.56        2500.00                 NaN            NaN   10.9834        4.30904                 NaN            NaN            NaN   8.69932        43.1742       0.963253        31.8707     
  1069.40        2500.00                 NaN            NaN   10.7643        4.53024                 NaN            NaN            NaN   8.69876        43.1720       0.963245        31.8714     
  1068.25        2500.00                 NaN            NaN   10.7136        4.59603                 NaN            NaN            NaN   8.71025        43.1560       0.953737        31.8705     
  1067.09        2500.00                 NaN            NaN   10.6421        4.66688                 NaN            NaN            NaN   8.70779        43.1589       0.954846        31.8695     
  1065.93        2500.00                 NaN            NaN   10.6459        4.66622                 NaN            NaN            NaN   8.71053        43.1537       0.953627        31.8701     
  1064.78        2500.00                 NaN            NaN   10.7565        4.54221       0.115003E-004            NaN            NaN   8.70626        43.1644       0.959699        31.8709     
  1063.62        2500.00                 NaN            NaN   10.9660        4.34264                 NaN            NaN            NaN   8.71367        43.1479       0.956776        31.8731     
  1062.46        2500.00                 NaN            NaN   11.0243        4.28842       0.113983E-004            NaN            NaN   8.72020        43.1377       0.954918        31.8745     
  1061.31        2500.00                 NaN            NaN   11.1059        4.21510       0.112220E-004            NaN            NaN   8.72526        43.1259       0.951983        31.8758     
  1060.15        2500.00                 NaN            NaN   11.0493        4.26932       0.112300E-004            NaN            NaN   8.72583        43.1276       0.952530        31.8754     
  1058.99        2500.00                 NaN            NaN   11.0493       0.128388E-002   4.27066                 NaN            NaN   8.72835        43.1231       0.951476        31.8759     
  1057.84        2500.00                 NaN            NaN   11.1065        4.22313                 NaN            NaN            NaN   8.73364        43.1108       0.948564        31.8774     
  1056.68        2500.00                 NaN            NaN   11.1072        4.22509       0.107935E-004            NaN            NaN   8.73625        43.1060       0.947484        31.8779     
  1055.52        2500.00                 NaN            NaN   11.1089        4.22593       0.107283E-004            NaN            NaN   8.73822        43.1021       0.946463        31.8784     
  1054.37        2500.00                 NaN            NaN   11.1089        4.22864       0.106588E-004            NaN            NaN   8.74085        43.0973       0.945381        31.8789     
  1053.21        2500.00                 NaN            NaN   11.1087        4.23169                 NaN            NaN            NaN   8.74350        43.0924       0.944267        31.8794     
  1052.05        2500.00                 NaN            NaN   11.1086        4.23457       0.105306E-004            NaN            NaN   8.74612        43.0876       0.943176        31.8799     
  1050.90        2500.00                 NaN            NaN   11.1082        4.23771       0.147130E-004            NaN            NaN   8.74877        43.0828       0.942086        31.8804     
  1049.74        2500.00                 NaN            NaN   11.1075        4.24133       0.217898E-005            NaN            NaN   8.75138        43.0779       0.940991        31.8810     
  1048.58        2500.00                 NaN            NaN   10.7841        4.58651                 NaN            NaN            NaN   8.75300        43.0584       0.936059        31.8819     
  1047.43        2500.00                 NaN            NaN   10.7768        4.59856                 NaN            NaN            NaN   8.75561        43.0511       0.934933        31.8830     
  1046.27        2500.00                 NaN            NaN   10.7663        4.61365                 NaN            NaN            NaN   8.75809        43.0440       0.933839        31.8841     
  1045.11        2500.00                 NaN            NaN   10.7574        4.62734                 NaN            NaN            NaN   8.76058        43.0368       0.932751        31.8851     
  1043.96        2500.00                 NaN            NaN   10.7466        4.64220                 NaN            NaN            NaN   8.76306        43.0306       0.931705        31.8859     
  1042.80        2500.00                 NaN            NaN   10.7387        4.65456                 NaN            NaN            NaN   8.76544        43.0238       0.930640        31.8869     
  1041.64        2500.00                 NaN            NaN   10.7315        4.66581                 NaN            NaN            NaN   8.76792        43.0176       0.929503        31.8876     
  1040.49        2500.00                 NaN            NaN   10.7229        4.67792                 NaN            NaN            NaN   8.77065        43.0120       0.928300        31.8882     
  1039.33        2500.00                 NaN            NaN   10.4908        4.89856                 NaN            NaN            NaN   8.77101        43.0282       0.927037        31.8843     
  1038.17        2500.00                 NaN            NaN   10.7142        4.69403                 NaN            NaN            NaN   8.77546        43.0009       0.925993        31.8894     
  1037.02        2500.00                 NaN            NaN   10.7095        4.70216                 NaN            NaN            NaN   8.77787        42.9957       0.924828        31.8899     
  1035.86        2500.00                 NaN            NaN   10.7065        4.70839                 NaN            NaN            NaN   8.78036        42.9908       0.923610        31.8904     
  1034.70        2500.00                 NaN            NaN   10.7747        4.61791                 NaN            NaN            NaN   8.76654        43.0248       0.931140        31.8849     
  1033.55        2500.00                 NaN            NaN   10.7976        4.59526                 NaN            NaN            NaN   8.77979        43.0166       0.924425        31.8863     
  1032.39        2500.00                 NaN            NaN   10.6850        4.71587                 NaN            NaN            NaN   8.77369        43.0109       0.928026        31.8865     
  1031.23        2500.00                 NaN            NaN   10.6425        4.76287                 NaN            NaN            NaN   8.77588        43.0051       0.926711        31.8869     
  1030.08        2500.00                 NaN            NaN   10.5990        4.81130                 NaN            NaN            NaN   8.78092        42.9971       0.924152        31.8875     
  1028.92        2500.00                 NaN            NaN   10.5594        4.85651                 NaN            NaN            NaN   8.78694        42.9883       0.920867        31.8880     
  1027.76        2500.00                 NaN            NaN   10.3258        5.09272                 NaN            NaN            NaN   8.79413        42.9844       0.915985        31.8869     
  1026.61        2500.00                 NaN            NaN   10.3188        5.10367       0.256292E-005            NaN            NaN   8.79713        42.9783       0.914548        31.8876     
  1025.45        2500.00                 NaN            NaN   10.3887        5.03896                 NaN            NaN            NaN   8.80120        42.9700       0.912631        31.8885     
  1024.29        2500.00                 NaN            NaN   3.11652        12.1413                 NaN            NaN            NaN   8.75794        43.1754       0.947347        31.8615     
  1023.13        2500.00                 NaN            NaN   3.13689        12.1219                 NaN            NaN            NaN   8.75847        43.1742       0.946965        31.8616     
  1021.98        2500.00                 NaN            NaN  0.264253E-005   7.29807       0.311760E-004            NaN   5.15453        7.98402        44.9877        1.41455        33.1611     
  1020.82        2500.00                 NaN            NaN   3.16331        12.0986                 NaN            NaN            NaN   8.76194        43.1684       0.945496        31.8623     
  1019.66        2500.00                 NaN            NaN  0.264252E-005   7.27931                 NaN            NaN   5.17550        7.99260        44.9749        1.41023        33.1675     
  1018.51        2500.00                 NaN            NaN   3.18396        12.0835                 NaN            NaN            NaN   8.76802        43.1583       0.942834        31.8634     
  1017.35        2500.00                 NaN            NaN   3.16608        12.1047                 NaN            NaN            NaN   8.77195        43.1518       0.941563        31.8640     
  1016.19        2500.00                 NaN            NaN   3.17947        12.0924                 NaN            NaN            NaN   8.77377        43.1498       0.940604        31.8639     
  1015.04        2500.00                 NaN            NaN   3.19197        12.0832                 NaN            NaN            NaN   8.77549        43.1448       0.939809        31.8647     
  1013.88        2500.00                 NaN            NaN   3.20143        12.0764                 NaN            NaN            NaN   8.77824        43.1402       0.938600        31.8652     
  1012.72        2500.00                 NaN            NaN   3.19996        12.0794                 NaN            NaN            NaN   8.78150        43.1359       0.937688        31.8656     
  1011.57        2500.00                 NaN            NaN   3.21469        12.0663                 NaN            NaN            NaN   8.78242        43.1335       0.937076        31.8660     
  1010.41        2500.00                 NaN            NaN   3.22424        12.0588                 NaN            NaN            NaN   8.78444        43.1300       0.936207        31.8664     
  1009.25        2500.00                 NaN            NaN   3.22548        12.0604                 NaN            NaN            NaN   8.78816        43.1243       0.934814        31.8668     
  1008.10        2500.00                 NaN            NaN   3.23274        12.0533                 NaN            NaN            NaN   8.79046        43.1241       0.933241        31.8661     
  1006.94        2500.00                 NaN            NaN   3.24066        12.0470                 NaN            NaN            NaN   8.79198        43.1210       0.932790        31.8666     
  1005.78        2500.00                 NaN            NaN   3.24920        12.0403                 NaN            NaN            NaN   8.79504        43.1163       0.931945        31.8672     
  1004.63        2500.00                 NaN            NaN   3.34804        11.9661                 NaN            NaN            NaN   8.79277        43.0886       0.931367        31.8731     
  1003.47        2500.00                 NaN            NaN   3.26673        12.0270                 NaN            NaN            NaN   8.79964        43.1086       0.930021        31.8680     
  1002.31        2500.00                 NaN            NaN   3.27593        12.0198                 NaN            NaN            NaN   8.80187        43.1049       0.929112        31.8684     
  1001.16        2500.00                 NaN            NaN   3.28404        12.0140                 NaN            NaN            NaN   8.80426        43.1007       0.928113        31.8689     
  1000.00        2500.00                 NaN            NaN   3.29313        12.0070                 NaN            NaN            NaN   8.80660        43.0969       0.927105        31.8693     
