|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1217.47        2500.00                 NaN            NaN  0.196503E-005   6.23188        4.92251                 NaN            NaN   8.19270        46.5849       0.615210        33.4528     
  1216.31        2500.00                 NaN            NaN  0.196497E-005   6.25859        4.89673                 NaN            NaN   8.19546        46.5806       0.614855        33.4537     
  1215.15        2500.00                 NaN            NaN  0.196495E-005   6.27796        4.87838                 NaN            NaN   8.19817        46.5764       0.614494        33.4546     
  1214.00        2500.00                 NaN            NaN  0.196487E-005   6.31595        4.84123                 NaN            NaN   8.20096        46.5722       0.614149        33.4555     
  1212.84        2500.00                 NaN            NaN  0.196466E-005   6.34265        4.81548                 NaN            NaN   8.20371        46.5680       0.613790        33.4564     
  1211.68        2500.00                 NaN            NaN  0.196479E-005   6.36786        4.79128                 NaN            NaN   8.20646        46.5637       0.613424        33.4573     
  1210.53        2500.00                 NaN            NaN  0.196456E-005   6.39277        4.76738                 NaN            NaN   8.20921        46.5594       0.613057        33.4582     
  1209.37        2500.00                 NaN            NaN  0.196470E-005   6.41575        4.74543                 NaN            NaN   8.21197        46.5551       0.612685        33.4591     
  1208.21        2500.00                 NaN            NaN  0.196467E-005   6.44235        4.71983                 NaN            NaN   8.21475        46.5508       0.612314        33.4600     
  1207.06        2500.00                 NaN            NaN  0.196459E-005   6.46659        4.69664                 NaN            NaN   8.21750        46.5465       0.611938        33.4609     
  1205.90        2500.00                 NaN            NaN  0.196456E-005   6.49025        4.67405                 NaN            NaN   8.22028        46.5421       0.611558        33.4618     
  1204.74        2500.00                 NaN            NaN  0.196451E-005   6.51677        4.64856                 NaN            NaN   8.22304        46.5378       0.611182        33.4627     
  1203.59        2500.00                 NaN            NaN  0.196448E-005   6.53992        4.62649                 NaN            NaN   8.22583        46.5333       0.610795        33.4636     
  1202.43        2500.00                 NaN            NaN  0.196441E-005   6.56109        4.60644                 NaN            NaN   8.22858        46.5289       0.610408        33.4645     
  1201.27        2500.00                 NaN            NaN  0.344177E-005   6.55324        4.61572                 NaN            NaN   8.23123        46.5242       0.609986        33.4656     
  1200.12        2500.00                 NaN            NaN  0.196433E-005   6.57867        4.59139                 NaN            NaN   8.23402        46.5198       0.609597        33.4665     
  1198.96        2500.00                 NaN            NaN  0.341733E-005   6.60437        4.56679                 NaN            NaN   8.23680        46.5154       0.609206        33.4674     
  1197.80        2500.00                 NaN            NaN  0.350265E-005   6.62435        4.54798                 NaN            NaN   8.23956        46.5109       0.608807        33.4684     
  1196.65        2500.00                 NaN            NaN  0.339591E-005   6.65047        4.52298                 NaN            NaN   8.24235        46.5065       0.608411        33.4693     
  1195.49        2500.00                 NaN            NaN  0.338116E-005   6.67716        4.49741                 NaN            NaN   8.24515        46.5021       0.608013        33.4702     
  1194.33        2500.00                 NaN            NaN  0.339867E-005   6.70225        4.47347                 NaN            NaN   8.24794        46.4976       0.607612        33.4711     
  1193.18        2500.00                 NaN            NaN  0.335710E-005   6.72654        4.45035                 NaN            NaN   8.25072        46.4931       0.607207        33.4721     
  1192.02        2500.00                 NaN            NaN  0.265046E-005   6.75315        4.42490                 NaN            NaN   8.25353        46.4886       0.606801        33.4730     
  1190.86        2500.00                 NaN            NaN  0.333310E-005   6.77739        4.40185                 NaN            NaN   8.25631        46.4841       0.606391        33.4739     
  1189.71        2500.00                 NaN            NaN  0.332130E-005   6.80111        4.37934                 NaN            NaN   8.25911        46.4796       0.605976        33.4749     
  1188.55        2500.00                 NaN            NaN  0.105542E-005   6.82401        4.35767                 NaN            NaN   8.26189        46.4750       0.605560        33.4758     
  1187.39        2500.00                 NaN            NaN  0.329717E-005   6.84681        4.33610                 NaN            NaN   8.26469        46.4705       0.605141        33.4768     
  1186.24        2500.00                 NaN            NaN  0.336337E-005   6.86933        4.31484                 NaN            NaN   8.26749        46.4659       0.604719        33.4777     
  1185.08        2500.00                 NaN            NaN   11.2929                 NaN            NaN            NaN            NaN   8.36233        46.2600       0.581136        33.5036     
  1183.92        2500.00                 NaN            NaN  0.324875E-005   6.91342        4.27330                 NaN            NaN   8.27306        46.4567       0.603864        33.4797     
  1182.77        2500.00                 NaN            NaN  0.324333E-005   6.93497        4.25305                 NaN            NaN   8.27586        46.4520       0.603434        33.4806     
  1181.61        2500.00                 NaN            NaN  0.323816E-005   6.95676        4.23255                 NaN            NaN   8.27867        46.4474       0.603002        33.4816     
  1180.45        2500.00                 NaN            NaN  0.322580E-005   6.97793        4.21271                 NaN            NaN   8.28145        46.4428       0.602564        33.4826     
  1179.29        2500.00                 NaN            NaN  0.328659E-005   6.99903        4.19295                 NaN            NaN   8.28425        46.4381       0.602126        33.4836     
  1178.14        2500.00                 NaN            NaN  0.410709E-005   7.02401        4.16928                 NaN            NaN   8.28710        46.4334       0.601685        33.4845     
  1176.98        2500.00                 NaN            NaN  0.318868E-005   7.04686        4.14775                 NaN            NaN   8.28986        46.4288       0.601247        33.4855     
  1175.82        2500.00                 NaN            NaN  0.316317E-005   7.06492        4.13109                 NaN            NaN   8.29265        46.4240       0.600798        33.4865     
  1174.67        2500.00                 NaN            NaN  0.316283E-005   7.08890        4.10847                 NaN            NaN   8.29547        46.4193       0.600348        33.4875     
  1173.51        2500.00                 NaN            NaN  0.314887E-005   7.10513        4.09367                 NaN            NaN   8.29823        46.4146       0.599895        33.4885     
  1172.35        2500.00                 NaN            NaN  0.313349E-005   7.13030        4.06987                 NaN            NaN   8.30110        46.4098       0.599439        33.4895     
  1171.20        2500.00                 NaN            NaN  0.311723E-005   7.14969        4.05191                 NaN            NaN   8.30389        46.4051       0.598980        33.4905     
  1170.04        2500.00                 NaN            NaN  0.309927E-005   7.15621        4.04692                 NaN            NaN   8.30656        46.4003       0.598520        33.4915     
  1168.88        2500.00                 NaN            NaN  0.195992E-005   7.17470        4.02988                 NaN            NaN   8.30935        46.3955       0.598059        33.4925     
  1167.73        2500.00                 NaN            NaN  0.195849E-005   7.19092        4.01514                 NaN            NaN   8.31212        46.3907       0.597593        33.4935     
  1166.57        2500.00                 NaN            NaN  0.195644E-005   7.20737        4.00018                 NaN            NaN   8.31488        46.3859       0.597127        33.4945     
  1165.41        2500.00                 NaN            NaN  0.195345E-005   7.22474        3.98430                 NaN            NaN   8.31765        46.3811       0.596659        33.4956     
  1164.26        2500.00                 NaN            NaN  0.194910E-005   7.24172        3.96883                 NaN            NaN   8.32044        46.3762       0.596187        33.4966     
  1163.10        2500.00                 NaN            NaN  0.194265E-005   7.25876        3.95331                 NaN            NaN   8.32321        46.3714       0.595711        33.4976     
  1161.94        2500.00                 NaN            NaN  0.193290E-005   7.27460        3.93901                 NaN            NaN   8.32598        46.3665       0.595234        33.4986     
  1160.79        2500.00                 NaN            NaN   7.31546        3.89952       0.183946E-004            NaN            NaN   8.32902        46.3616       0.594743        33.4996     
  1159.63        2500.00                 NaN            NaN   7.33378        3.88275       0.123519E-004            NaN            NaN   8.33182        46.3567       0.594260        33.5006     
  1158.47        2500.00                 NaN            NaN   7.35134        3.86676       0.825331E-005            NaN            NaN   8.33461        46.3518       0.593773        33.5017     
  1157.32        2500.00                 NaN            NaN   7.35673        3.86300       0.537184E-005            NaN            NaN   8.33726        46.3470       0.593295        33.5027     
  1156.16        2500.00                 NaN            NaN   7.35991        3.86151       0.344456E-005            NaN            NaN   8.33995        46.3420       0.592805        33.5038     
  1155.00        2500.00                 NaN            NaN   7.40253        3.82033       0.242902E-005            NaN            NaN   8.34298        46.3371       0.592299        33.5048     
  1153.85        2500.00                 NaN            NaN   7.41926        3.80522       0.173042E-005            NaN            NaN   8.34577        46.3321       0.591803        33.5058     
  1152.69        2500.00                 NaN            NaN   7.43510        3.79101                 NaN            NaN            NaN   8.34857        46.3271       0.591302        33.5069     
  1151.53        2500.00                 NaN            NaN   7.44028        3.78751                 NaN            NaN            NaN   8.35121        46.3222       0.590812        33.5080     
  1150.38        2500.00                 NaN            NaN   7.46835        3.76104                 NaN            NaN            NaN   8.35411        46.3172       0.590302        33.5090     
  1149.22        2500.00                 NaN            NaN   7.47484        3.75622                 NaN            NaN            NaN   8.35679        46.3123       0.589806        33.5101     
  1148.06        2500.00                 NaN            NaN   7.48986        3.74287                 NaN            NaN            NaN   8.35955        46.3073       0.589299        33.5111     
  1146.91        2500.00                 NaN            NaN   7.50514        3.72929                 NaN            NaN            NaN   8.36237        46.3022       0.588790        33.5122     
  1145.75        2500.00                 NaN            NaN   7.52074        3.71537                 NaN            NaN            NaN   8.36511        46.2972       0.588276        33.5133     
  1144.59        2500.00                 NaN            NaN   7.53634        3.70147                 NaN            NaN            NaN   8.36789        46.2922       0.587761        33.5143     
  1143.44        2500.00                 NaN            NaN   7.55170        3.68763                 NaN            NaN            NaN   8.37069        46.2873       0.587241        33.5154     
  1142.28        2500.00                 NaN            NaN   7.56673        3.67433                 NaN            NaN            NaN   8.37348        46.2822       0.586719        33.5165     
  1141.12        2500.00                 NaN            NaN   7.58159        3.66120                 NaN            NaN            NaN   8.37623        46.2772       0.586202        33.5176     
  1139.97        2500.00                 NaN            NaN   7.59624        3.64829                 NaN            NaN            NaN   8.37902        46.2721       0.585681        33.5187     
  1138.81        2500.00                 NaN            NaN   7.61062        3.63566                 NaN            NaN            NaN   8.38179        46.2670       0.585156        33.5198     
  1137.65        2500.00                 NaN            NaN   7.63197        3.61609                 NaN            NaN            NaN   8.38467        46.2618       0.584611        33.5208     
  1136.50        2500.00                 NaN            NaN   7.64601        3.60381                 NaN            NaN            NaN   8.38744        46.2567       0.584077        33.5219     
  1135.34        2500.00                 NaN            NaN   7.66126        3.59037                 NaN            NaN            NaN   8.39021        46.2516       0.583545        33.5230     
  1134.18        2500.00                 NaN            NaN   7.67431        3.57913                 NaN            NaN            NaN   8.39296        46.2465       0.583010        33.5241     
  1133.03        2500.00                 NaN            NaN   7.68809        3.56717                 NaN            NaN            NaN   8.39574        46.2413       0.582471        33.5252     
  1131.87        2500.00                 NaN            NaN   7.70079        3.55629                 NaN            NaN            NaN   8.39849        46.2362       0.581932        33.5263     
  1130.71        2500.00                 NaN            NaN   7.71321        3.54571                 NaN            NaN            NaN   8.40124        46.2310       0.581392        33.5274     
  1129.56        2500.00                 NaN            NaN   7.71773        3.54305                 NaN            NaN            NaN   8.40387        46.2260       0.580862        33.5285     
  1128.40        2500.00                 NaN            NaN  0.195598E-005   5.73236                 NaN            NaN   3.08836        7.80957        47.8202       0.807721        34.7418     
  1127.24        2500.00                 NaN            NaN   7.75177        3.51273                 NaN            NaN            NaN   8.40953        46.2155       0.579749        33.5307     
  1126.08        2500.00                 NaN            NaN   7.76394        3.50244                 NaN            NaN            NaN   8.41228        46.2103       0.579198        33.5319     
  1124.93        2500.00                 NaN            NaN   7.77565        3.49263                 NaN            NaN            NaN   8.41502        46.2051       0.578647        33.5330     
  1123.77        2500.00                 NaN            NaN   7.78732        3.48286                 NaN            NaN            NaN   8.41777        46.1999       0.578092        33.5341     
  1122.61        2500.00                 NaN            NaN   7.79885        3.47322                 NaN            NaN            NaN   8.42053        46.1947       0.577540        33.5352     
  1121.46        2500.00                 NaN            NaN  0.195567E-005   5.71521                 NaN            NaN   3.10004        7.80990        47.8147       0.807696        34.7525     
  1120.30        2500.00                 NaN            NaN   7.82107        3.45488                 NaN            NaN            NaN   8.42598        46.1842       0.576417        33.5375     
  1119.14        2500.00                 NaN            NaN   7.83189        3.44564                 NaN            NaN            NaN   8.42876        46.1792       0.575854        33.5387     
  1117.99        2500.00                 NaN            NaN   7.84251        3.43697                 NaN            NaN            NaN   8.43149        46.1739       0.575291        33.5398     
  1116.83        2500.00                 NaN            NaN   7.85282        3.42863                 NaN            NaN            NaN   8.43422        46.1687       0.574724        33.5410     
  1115.67        2500.00                 NaN            NaN   7.86302        3.42042                 NaN            NaN            NaN   8.43697        46.1633       0.574150        33.5421     
  1114.52        2500.00                 NaN            NaN   7.87291        3.41240       0.110234E-003            NaN            NaN   8.43969        46.1581       0.573585        33.5432     
  1113.36        2500.00                 NaN            NaN   7.88279        3.40450       0.109055E-003            NaN            NaN   8.44240        46.1528       0.573017        33.5444     
  1112.20        2500.00                 NaN            NaN   7.89222        3.39711       0.107934E-003            NaN            NaN   8.44512        46.1475       0.572439        33.5455     
  1111.05        2500.00                 NaN            NaN   7.90150        3.38983       0.106714E-003            NaN            NaN   8.44784        46.1422       0.571866        33.5467     
  1109.89        2500.00                 NaN            NaN   7.91095        3.38242       0.105460E-003            NaN            NaN   8.45055        46.1369       0.571278        33.5478     
  1108.73        2500.00                 NaN            NaN   7.91980        3.37560       0.104308E-003            NaN            NaN   8.45326        46.1315       0.570698        33.5490     
  1107.58        2500.00                 NaN            NaN   7.92827        3.36916       0.103390E-003            NaN            NaN   8.45599        46.1262       0.570129        33.5501     
  1106.42        2500.00                 NaN            NaN   7.93672        3.36276       0.102340E-003            NaN            NaN   8.45870        46.1209       0.569549        33.5513     
  1105.26        2500.00                 NaN            NaN   7.94504        3.35648       0.101275E-003            NaN            NaN   8.46140        46.1155       0.568969        33.5525     
  1104.11        2500.00                 NaN            NaN   7.95316        3.35044       0.100231E-003            NaN            NaN   8.46410        46.1102       0.568384        33.5536     
  1102.95        2500.00                 NaN            NaN   7.96104        3.34464       0.991947E-004            NaN            NaN   8.46680        46.1048       0.567796        33.5548     
  1101.79        2500.00                 NaN            NaN   7.96858        3.33930       0.101609E-004            NaN            NaN   8.46950        46.0994       0.567204        33.5560     
  1100.64        2500.00                 NaN            NaN   7.97569        3.33425       0.101105E-004            NaN            NaN   8.47218        46.0941       0.566624        33.5571     
  1099.48        2500.00                 NaN            NaN   7.98343        3.32864       0.100592E-004            NaN            NaN   8.47488        46.0887       0.566026        33.5583     
  1098.32        2500.00                 NaN            NaN   7.99024        3.32394       0.100078E-004            NaN            NaN   8.47757        46.0833       0.565432        33.5595     
  1097.17        2500.00                 NaN            NaN   7.99708        3.31924       0.995665E-005            NaN            NaN   8.48026        46.0779       0.564837        33.5607     
  1096.01        2500.00                 NaN            NaN   8.00374        3.31470       0.990510E-005            NaN            NaN   8.48295        46.0725       0.564245        33.5619     
  1094.85        2500.00                 NaN            NaN   8.01016        3.31041       0.985359E-005            NaN            NaN   8.48563        46.0671       0.563650        33.5630     
  1093.70        2500.00                 NaN            NaN   8.01373        3.30902       0.980439E-005            NaN            NaN   8.48826        46.0617       0.563054        33.5642     
  1092.54        2500.00                 NaN            NaN   8.01976        3.30513       0.975207E-005            NaN            NaN   8.49092        46.0563       0.562455        33.5654     
  1091.38        2500.00                 NaN            NaN   8.02670        3.30037       0.969923E-005            NaN            NaN   8.49363        46.0508       0.561854        33.5666     
  1090.23        2500.00                 NaN            NaN   8.03287        3.29635       0.964693E-005            NaN            NaN   8.49629        46.0454       0.561246        33.5678     
  1089.07        2500.00                 NaN            NaN   8.03837        3.29302       0.959454E-005            NaN            NaN   8.49902        46.0399       0.560640        33.5690     
  1087.91        2500.00                 NaN            NaN   8.04366        3.28994       0.954199E-005            NaN            NaN   8.50162        46.0345       0.560038        33.5702     
  1086.76        2500.00                 NaN            NaN   8.04869        3.28710       0.948948E-005            NaN            NaN   8.50427        46.0291       0.559434        33.5714     
  1085.60        2500.00                 NaN            NaN   8.05580        3.28222       0.943352E-005            NaN            NaN   8.50695        46.0236       0.558816        33.5726     
  1084.44        2500.00                 NaN            NaN   8.06140        3.27883       0.938234E-005            NaN            NaN   8.50964        46.0181       0.558204        33.5738     
  1083.29        2500.00                 NaN            NaN   8.08260        3.25991       0.931888E-005            NaN            NaN   8.51264        46.0123       0.557537        33.5750     
  1082.13        2500.00                 NaN            NaN   8.08784        3.25691                 NaN            NaN            NaN   8.51527        46.0069       0.556924        33.5762     
  1080.97        2500.00                 NaN            NaN   8.08823        3.25871                 NaN            NaN            NaN   8.51780        46.0015       0.556334        33.5774     
  1079.82        2500.00                 NaN            NaN   4.35911        6.93075                 NaN            NaN            NaN   8.36543        46.1619       0.592067        33.5908     
  1078.66        2500.00                 NaN            NaN   8.75171       0.381788        2.12226       0.517787E-004            NaN   8.47140        46.1443       0.570710        33.5578     
  1077.50        2500.00                 NaN            NaN   8.99049       0.216096E-001   2.24763       0.178384E-004            NaN   8.48037        46.1330       0.569062        33.5578     
  1076.34        2500.00                 NaN            NaN   8.08800        3.26795       0.919868E-005            NaN            NaN   8.52807        45.9797       0.553914        33.5823     
  1075.19        2500.00                 NaN            NaN   8.98669       0.229341E-001   2.25382       0.366740E-004            NaN   8.48518        46.1233       0.567942        33.5601     
  1074.03        2500.00                 NaN            NaN   8.09401        3.26643                 NaN            NaN            NaN   8.53333        45.9688       0.552702        33.5847     
  1072.87        2500.00                 NaN            NaN   8.07733        3.28531                 NaN            NaN            NaN   8.53561        45.9636       0.552155        33.5860     
  1071.72        2500.00                 NaN            NaN   8.08554        3.27938                 NaN            NaN            NaN   8.53830        45.9581       0.551516        33.5872     
  1070.56        2500.00                 NaN            NaN   8.09204        3.27518                 NaN            NaN            NaN   8.54096        45.9525       0.550885        33.5884     
  1069.40        2500.00                 NaN            NaN   7.92686        3.44213                 NaN            NaN            NaN   8.54041        45.9498       0.550872        33.5899     
  1068.25        2500.00                 NaN            NaN   7.88976        3.48892                 NaN            NaN            NaN   8.55189        45.9336       0.545439        33.5904     
  1067.09        2500.00                 NaN            NaN   7.83725        3.54004                 NaN            NaN            NaN   8.54953        45.9367       0.546069        33.5904     
  1065.93        2500.00                 NaN            NaN   7.84022        3.53986                 NaN            NaN            NaN   8.55220        45.9306       0.545363        33.5917     
  1064.78        2500.00                 NaN            NaN   7.92130        3.45125       0.869129E-005            NaN            NaN   8.54763        45.9392       0.548803        33.5919     
  1063.62        2500.00                 NaN            NaN   8.07933        3.30216                 NaN            NaN            NaN   8.55494        45.9214       0.547126        33.5950     
  1062.46        2500.00                 NaN            NaN   8.12224        3.26273       0.862036E-005            NaN            NaN   8.56136        45.9103       0.546056        33.5973     
  1061.31        2500.00                 NaN            NaN   8.18295        3.20906       0.848995E-005            NaN            NaN   8.56637        45.8976       0.544372        33.5997     
  1060.15        2500.00                 NaN            NaN   8.14121        3.24878       0.849592E-005            NaN            NaN   8.56687        45.8986       0.544673        33.5998     
  1058.99        2500.00                 NaN            NaN   8.14125       0.954826E-003   3.25002                 NaN            NaN   8.56934        45.8933       0.544063        33.6010     
  1057.84        2500.00                 NaN            NaN   8.18348        3.21596                 NaN            NaN            NaN   8.57457        45.8801       0.542391        33.6035     
  1056.68        2500.00                 NaN            NaN   8.18405        3.21773       0.817100E-005            NaN            NaN   8.57713        45.8746       0.541766        33.6048     
  1055.52        2500.00                 NaN            NaN   8.18530        3.21858       0.812282E-005            NaN            NaN   8.57904        45.8699       0.541173        33.6060     
  1054.37        2500.00                 NaN            NaN   8.18535        3.22091       0.807140E-005            NaN            NaN   8.58162        45.8643       0.540546        33.6072     
  1053.21        2500.00                 NaN            NaN   8.18522        3.22350                 NaN            NaN            NaN   8.58420        45.8587       0.539900        33.6085     
  1052.05        2500.00                 NaN            NaN   8.18514        3.22597       0.797658E-005            NaN            NaN   8.58677        45.8531       0.539268        33.6097     
  1050.90        2500.00                 NaN            NaN   8.18486        3.22864       0.111294E-004            NaN            NaN   8.58936        45.8475       0.538636        33.6110     
  1049.74        2500.00                 NaN            NaN   8.18429        3.23167       0.165097E-005            NaN            NaN   8.59192        45.8418       0.538002        33.6123     
  1048.58        2500.00                 NaN            NaN   7.94645        3.48462                 NaN            NaN            NaN   8.59400        45.8237       0.535205        33.6160     
  1047.43        2500.00                 NaN            NaN   7.94109        3.49434                 NaN            NaN            NaN   8.59656        45.8156       0.534554        33.6179     
  1046.27        2500.00                 NaN            NaN   7.93340        3.50637                 NaN            NaN            NaN   8.59900        45.8075       0.533920        33.6198     
  1045.11        2500.00                 NaN            NaN   7.92679        3.51741                 NaN            NaN            NaN   8.60144        45.7994       0.533290        33.6216     
  1043.96        2500.00                 NaN            NaN   7.91878        3.52927                 NaN            NaN            NaN   8.60385        45.7923       0.532683        33.6232     
  1042.80        2500.00                 NaN            NaN   7.91300        3.53940                 NaN            NaN            NaN   8.60618        45.7845       0.532066        33.6249     
  1041.64        2500.00                 NaN            NaN   7.90763        3.54861                 NaN            NaN            NaN   8.60859        45.7774       0.531407        33.6263     
  1040.49        2500.00                 NaN            NaN   7.90129        3.55843                 NaN            NaN            NaN   8.61124        45.7708       0.530709        33.6275     
  1039.33        2500.00                 NaN            NaN   7.72654        3.72030                 NaN            NaN            NaN   8.61154        45.7876       0.529977        33.6240     
  1038.17        2500.00                 NaN            NaN   7.89478        3.57208                 NaN            NaN            NaN   8.61590        45.7577       0.529371        33.6301     
  1037.02        2500.00                 NaN            NaN   7.89122        3.57894                 NaN            NaN            NaN   8.61823        45.7516       0.528696        33.6313     
  1035.86        2500.00                 NaN            NaN   7.88895        3.58432                 NaN            NaN            NaN   8.62064        45.7457       0.527989        33.6324     
  1034.70        2500.00                 NaN            NaN   7.93912        3.51375                 NaN            NaN            NaN   8.60697        45.7810       0.532279        33.6269     
  1033.55        2500.00                 NaN            NaN   7.95194        3.49996                 NaN            NaN            NaN   8.61983        45.7712       0.528424        33.6286     
  1032.39        2500.00                 NaN            NaN   7.87292        3.58744                 NaN            NaN            NaN   8.61396        45.7652       0.530482        33.6300     
  1031.23        2500.00                 NaN            NaN   7.84157        3.62268                 NaN            NaN            NaN   8.61612        45.7586       0.529723        33.6313     
  1030.08        2500.00                 NaN            NaN   7.80938        3.65908                 NaN            NaN            NaN   8.62105        45.7497       0.528252        33.6326     
  1028.92        2500.00                 NaN            NaN   7.78010        3.69314                 NaN            NaN            NaN   8.62693        45.7397       0.526365        33.6338     
  1027.76        2500.00                 NaN            NaN   7.60404        3.87014                 NaN            NaN            NaN   8.63396        45.7351       0.523565        33.6332     
  1026.61        2500.00                 NaN            NaN   7.59878        3.87878       0.193723E-005            NaN            NaN   8.63689        45.7281       0.522735        33.6347     
  1025.45        2500.00                 NaN            NaN   7.65158        3.83069                 NaN            NaN            NaN   8.64089        45.7189       0.521632        33.6363     
  1024.29        2500.00                 NaN            NaN   2.38970        8.94362                 NaN            NaN            NaN   8.59659        45.9272       0.541352        33.6015     
  1023.13        2500.00                 NaN            NaN   2.40508        8.92887                 NaN            NaN            NaN   8.59710        45.9255       0.541125        33.6023     
  1021.98        2500.00                 NaN            NaN  0.195145E-005   5.57396       0.229068E-004            NaN   3.20351        7.81538        47.7236       0.806086        34.8775     
  1020.82        2500.00                 NaN            NaN   2.42554        8.91118                 NaN            NaN            NaN   8.60045        45.9183       0.540266        33.6043     
  1019.66        2500.00                 NaN            NaN  0.195134E-005   5.56170                 NaN            NaN   3.21641        7.82373        47.7091       0.803596        34.8855     
  1018.51        2500.00                 NaN            NaN   2.44179        8.89975                 NaN            NaN            NaN   8.60639        45.9065       0.538728        33.6068     
  1017.35        2500.00                 NaN            NaN   2.42837        8.91609                 NaN            NaN            NaN   8.61024        45.8991       0.537993        33.6082     
  1016.19        2500.00                 NaN            NaN   2.43867        8.90678                 NaN            NaN            NaN   8.61199        45.8964       0.537435        33.6087     
  1015.04        2500.00                 NaN            NaN   2.44839        8.89979                 NaN            NaN            NaN   8.61369        45.8907       0.536974        33.6104     
  1013.88        2500.00                 NaN            NaN   2.45587        8.89462                 NaN            NaN            NaN   8.61637        45.8853       0.536274        33.6116     
  1012.72        2500.00                 NaN            NaN   2.45483        8.89710                 NaN            NaN            NaN   8.61954        45.8802       0.535744        33.6126     
  1011.57        2500.00                 NaN            NaN   2.46602        8.88715                 NaN            NaN            NaN   8.62044        45.8773       0.535386        33.6137     
  1010.41        2500.00                 NaN            NaN   2.47344        8.88146                 NaN            NaN            NaN   8.62240        45.8730       0.534881        33.6148     
  1009.25        2500.00                 NaN            NaN   2.47476        8.88269                 NaN            NaN            NaN   8.62603        45.8664       0.534076        33.6160     
  1008.10        2500.00                 NaN            NaN   2.48047        8.87729                 NaN            NaN            NaN   8.62820        45.8652       0.533164        33.6156     
  1006.94        2500.00                 NaN            NaN   2.48643        8.87256                 NaN            NaN            NaN   8.62969        45.8615       0.532898        33.6169     
  1005.78        2500.00                 NaN            NaN   2.49316        8.86748                 NaN            NaN            NaN   8.63267        45.8561       0.532407        33.6182     
  1004.63        2500.00                 NaN            NaN   2.57108        8.80983                 NaN            NaN            NaN   8.63092        45.8290       0.532099        33.6271     
  1003.47        2500.00                 NaN            NaN   2.50685        8.85748                 NaN            NaN            NaN   8.63715        45.8468       0.531290        33.6204     
  1002.31        2500.00                 NaN            NaN   2.51403        8.85206                 NaN            NaN            NaN   8.63932        45.8423       0.530762        33.6215     
  1001.16        2500.00                 NaN            NaN   2.52037        8.84769                 NaN            NaN            NaN   8.64164        45.8375       0.530182        33.6227     
  1000.00        2500.00                 NaN            NaN   2.52747        8.84246                 NaN            NaN            NaN   8.64393        45.8328       0.529598        33.6237     
