|6.6.6
Archiving\03_Data\DfracLP/QFM/K22/K22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1383.46        500.000        97.1469       0.255843                 NaN            NaN  0.908385       0.908172       0.780748                 NaN            NaN            NaN
  1380.95        500.000        97.2086       0.398033                 NaN            NaN  0.688255       0.922963       0.782179                 NaN            NaN            NaN
  1378.45        500.000        97.2687       0.405300                 NaN            NaN  0.908207       0.652055       0.765750                 NaN            NaN            NaN
  1375.94        500.000        97.3257       0.414121                 NaN            NaN  0.615912       0.893335       0.750938                 NaN            NaN            NaN
  1373.43        500.000        97.3908       0.418336                 NaN            NaN  0.876166       0.582313       0.732391                 NaN            NaN            NaN
  1370.93        500.000        97.4410       0.426790                 NaN            NaN  0.548324       0.864855       0.719030                 NaN            NaN            NaN
  1368.42        500.000        97.4947       0.433758                 NaN            NaN  0.515772       0.851419       0.704372                 NaN            NaN            NaN
  1365.91        500.000        97.5459       0.440605                 NaN            NaN  0.484073       0.838969       0.690449                 NaN            NaN            NaN
  1363.41        500.000        97.5946       0.447133                 NaN            NaN  0.827131       0.453971       0.677128                 NaN            NaN            NaN
  1360.90        500.000        97.6419       0.453479                 NaN            NaN  0.815808       0.424638       0.664200                 NaN            NaN            NaN
  1358.40        500.000        97.6876       0.459856                 NaN            NaN  0.396175       0.804879       0.651514                 NaN            NaN            NaN
  1355.89        500.000        97.7322       0.465658                 NaN            NaN  0.368771       0.794058       0.639267                 NaN            NaN            NaN
  1353.38        500.000        97.7738       0.471540                 NaN            NaN  0.342812       0.784167       0.627653                 NaN            NaN            NaN
  1350.88        500.000        97.8181       0.476708                 NaN            NaN  0.773580       0.315978       0.615675                 NaN            NaN            NaN
  1348.37        500.000        97.8565       0.481625                 NaN            NaN  0.764076       0.293006       0.604753                 NaN            NaN            NaN
  1345.86        500.000        97.8933       0.486046                 NaN            NaN  0.755601       0.270882       0.594200                 NaN            NaN            NaN
  1343.36        500.000        97.9322       0.490548                 NaN            NaN  0.745939       0.247833       0.583525                 NaN            NaN            NaN
  1340.85        500.000        97.9687       0.494037                 NaN            NaN  0.737174       0.227004       0.573088                 NaN            NaN            NaN
  1338.35        500.000        97.8799       0.292034                 NaN            NaN  0.616055       0.640465       0.571504                 NaN            NaN            NaN
  1335.84        500.000        98.1106       0.585838                 NaN            NaN  0.760863                 NaN  0.542650                 NaN            NaN            NaN
  1333.33        500.000        98.0976       0.580300                 NaN            NaN  0.756738       0.194774E-001  0.545891                 NaN            NaN            NaN
  1330.83        500.000        98.1210       0.552368                 NaN            NaN  0.590040E-001  0.732255       0.535336                 NaN            NaN            NaN
  1328.32        500.000        98.1324       0.503874                 NaN            NaN  0.695830       0.142651       0.525255                 NaN            NaN            NaN
  1325.81        500.000        98.1642       0.505074                 NaN            NaN  0.126705       0.688021       0.516019                 NaN            NaN            NaN
  1323.31        500.000        98.1935       0.504445                 NaN            NaN  0.679709       0.115171       0.507193                 NaN            NaN            NaN
  1320.80        500.000        98.2189       0.504018                 NaN            NaN  0.672304       0.105377       0.499420                 NaN            NaN            NaN
  1318.30        500.000        98.2496       0.500363                 NaN            NaN  0.663466       0.970029E-001  0.489602                 NaN            NaN            NaN
  1315.79        500.000        97.9024       0.588068E-002  0.265737                 NaN  0.612917       0.707290       0.505769                 NaN            NaN            NaN
  1313.28        500.000        97.7167                 NaN  0.427094                 NaN  0.484459       0.829074       0.542711                 NaN            NaN            NaN
  1310.78        500.000        97.7815                 NaN  0.417913                 NaN  0.806767       0.465244       0.528580                 NaN            NaN            NaN
  1308.27        500.000        97.8441                 NaN  0.408564                 NaN  0.785053       0.447303       0.514963                 NaN            NaN            NaN
  1305.76        500.000        97.9078                 NaN  0.397504                 NaN  0.431583       0.762069       0.501065                 NaN            NaN            NaN
  1303.26        500.000        97.9683                 NaN  0.386834                 NaN  0.739650       0.417381       0.487871                 NaN            NaN            NaN
  1300.75        500.000        98.0291                 NaN  0.375401                 NaN  0.404544       0.716323       0.474625                 NaN            NaN            NaN
  1298.25        500.000        98.0866                 NaN  0.364761                 NaN  0.392041       0.694589       0.462010                 NaN            NaN            NaN
  1295.74        500.000        98.1430                 NaN  0.353939                 NaN  0.672950       0.380511       0.449591                 NaN            NaN            NaN
  1293.23        500.000        98.1972                 NaN  0.343439                 NaN  0.652188       0.369542       0.437669                 NaN            NaN            NaN
  1290.73        500.000        98.2492                 NaN  0.332851                 NaN  0.360146       0.631472       0.426317                 NaN            NaN            NaN
  1288.22        500.000        98.3000                 NaN  0.323102                 NaN  0.612529       0.349543       0.414830                 NaN            NaN            NaN
  1285.71        500.000        98.3483                 NaN  0.313166                 NaN  0.341017       0.593419       0.404125                 NaN            NaN            NaN
  1283.21        500.000        98.3949                 NaN  0.303225                 NaN  0.333297       0.574876       0.393686                 NaN            NaN            NaN
  1280.70        500.000        98.4408                 NaN  0.294132                 NaN  0.324499       0.557185       0.383393                 NaN            NaN            NaN
  1278.20        500.000        98.4843                 NaN  0.284617                 NaN  0.539818       0.317718       0.373585                 NaN            NaN            NaN
  1275.69        500.000        98.5267                 NaN  0.275649                 NaN  0.310361       0.523332       0.364002                 NaN            NaN            NaN
  1273.18        500.000        98.5674                 NaN  0.267348                 NaN  0.506820       0.303573       0.354820                 NaN            NaN            NaN
  1270.68        500.000        98.6071                 NaN  0.258347                 NaN  0.491386       0.297453       0.345693                 NaN            NaN            NaN
  1268.17        500.000        98.6451                 NaN  0.250072                 NaN  0.476216       0.291556       0.337047                 NaN            NaN            NaN
  1265.66        500.000        98.6824                 NaN  0.242079                 NaN  0.285620       0.461387       0.328537                 NaN            NaN            NaN
  1263.16        500.000        98.7178                 NaN  0.233968                 NaN  0.280569       0.447275       0.320420                 NaN            NaN            NaN
  1260.65        500.000        98.7526                 NaN  0.226381                 NaN  0.275268       0.433279       0.312424                 NaN            NaN            NaN
  1258.15        500.000        98.7853                 NaN  0.218583                 NaN  0.420015       0.271257       0.304855                 NaN            NaN            NaN
  1255.64        500.000        98.8182                 NaN  0.211215                 NaN  0.406721       0.266635       0.297207                 NaN            NaN            NaN
  1253.13        500.000        98.8496                 NaN  0.204208                 NaN  0.394388       0.261822       0.290008                 NaN            NaN            NaN
  1250.63        500.000        96.0959                 NaN  0.308560                 NaN   1.10237       0.404256       0.389691        1.69920                 NaN            NaN
  1248.12        500.000        93.0692                 NaN  0.412819                 NaN   1.52141       0.302590        1.06832        3.62563                 NaN            NaN
  1245.61        500.000        91.4079                 NaN  0.479349                 NaN  0.926817        1.43607        1.03997        4.70993                 NaN            NaN
  1243.11        500.000        90.6326                 NaN  0.491027                 NaN  0.425528        1.86431        1.10547        5.48108                 NaN            NaN
  1240.60        500.000        94.3927                 NaN  0.351195                 NaN  0.549415        1.28721       0.706754        2.71277                 NaN            NaN
  1238.10        500.000        92.9913                 NaN  0.421672                 NaN   1.08123       0.764572       0.845653        3.89560                 NaN            NaN
  1235.59        500.000        93.4324                 NaN  0.406159                 NaN  0.980400       0.721354       0.790660        3.66900                 NaN            NaN
  1233.08        500.000        93.8381                 NaN  0.391939                 NaN  0.682705       0.887268       0.739601        3.46039                 NaN            NaN
  1230.58        500.000        94.2213                 NaN  0.376498                 NaN  0.804080       0.645285       0.691733        3.26109                 NaN            NaN
  1228.07        500.000        93.4608                 NaN  0.436046                 NaN   1.03097       0.816439       0.889855        3.36592                 NaN            NaN
  1225.56        500.000        96.0538                 NaN  0.266632                 NaN  0.382324       0.332550       0.352712        2.61194                 NaN            NaN
  1223.06        500.000        95.1249                 NaN  0.347344                 NaN  0.562417       0.583230       0.574172        2.80797                 NaN            NaN
  1220.55        500.000        95.1906                 NaN  0.344254                 NaN  0.549226       0.601055       0.579938        2.73492                 NaN            NaN
  1218.05        500.000        95.8685                 NaN  0.309541                 NaN  0.487693       0.395474       0.458220        2.48062                 NaN            NaN
  1215.54        500.000        95.9079                 NaN  0.303975                 NaN  0.488484       0.436249       0.478353        2.38508                 NaN            NaN
  1213.03        500.000        95.0844                 NaN  0.388315                 NaN  0.604365       0.449385       0.559437        2.91406                 NaN            NaN
  1210.53        500.000        97.6112                 NaN  0.190369                 NaN  0.214664       0.295375       0.272925        1.41547                 NaN            NaN
  1208.02        500.000        96.6014                 NaN  0.269152                 NaN  0.298346       0.418639       0.385266        2.02716                 NaN            NaN
  1205.51        500.000        96.7856                 NaN  0.257279                 NaN  0.266359       0.397209       0.360839        1.93271                 NaN            NaN
  1203.01        500.000        95.8674                 NaN  0.136579                 NaN  0.868259                 NaN  0.491152        2.58184       0.547888E-001            NaN
  1200.50        500.000        97.8170                 NaN  0.188622                 NaN  0.405691                 NaN  0.231017        1.33992       0.177137E-001            NaN
  1197.99        500.000        99.4569                 NaN  0.629317E-001            NaN  0.311613                 NaN  0.126600                 NaN  0.419938E-001            NaN
  1195.49        500.000        94.7941                 NaN  0.425404                 NaN  0.528475       0.136537E-004  0.466358        3.72256       0.631118E-001            NaN
  1192.98        500.000        97.8915                 NaN  0.112941                 NaN  0.488435                 NaN  0.209429        1.25249       0.452521E-001            NaN
  1190.48        500.000        98.9066                 NaN  0.881939E-001            NaN  0.165024                 NaN  0.112600       0.709574       0.180306E-001            NaN
  1187.97        500.000        96.8883                 NaN  0.140464                 NaN  0.666808E-001            NaN  0.229449        1.38376       0.269178E-002   1.28865     
  1185.46        500.000                 NaN            NaN   3.90704                 NaN   6.30853       0.204558        7.21695        43.4942       0.215805        38.6529     
  1182.96        500.000                 NaN            NaN   3.87260                 NaN   6.27072       0.272216        7.22130        43.4859       0.234158        38.6431     
  1180.45        500.000                 NaN            NaN   3.79894                 NaN   6.15956       0.466723        7.23435        43.4675       0.260517        38.6124     
  1177.94        500.000                 NaN            NaN   3.78689                 NaN   6.17078       0.453718        7.23619        43.4646       0.274264        38.6135     
  1175.44        500.000                 NaN            NaN   3.77509                 NaN  0.440144        6.18222        7.23799        43.4619       0.287961        38.6147     
  1172.93        500.000                 NaN            NaN   3.73576                 NaN   6.14239       0.515929        7.24409        43.4525       0.307380        38.6020     
  1170.43        500.000                 NaN            NaN   3.69468                 NaN  0.595111        6.10198        7.25054        43.4425       0.326965        38.5883     
  1167.92        500.000                 NaN            NaN   3.67258                 NaN  0.643240        6.07228        7.25495        43.4354       0.339126        38.5824     
  1165.41        500.000                 NaN            NaN   3.63804                 NaN   6.03949       0.706851        7.26071        43.4267       0.356622        38.5716     
  1162.91        500.000                 NaN            NaN   3.59569                 NaN  0.781406        6.00416        7.26720        43.4169       0.377139        38.5575     
  1160.40        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510147        38.4761     
  1157.89        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510151        38.4761     
  1155.39        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1152.88        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1150.38        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1147.87        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1145.36        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1142.86        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1140.35        500.000                 NaN            NaN   3.33307                 NaN   5.76177        1.25730        7.31422        43.3474       0.510152        38.4761     
  1137.84        500.000                 NaN            NaN   3.27873                 NaN   1.43578        5.66946        7.33078        43.3182       0.517223        38.4498     
  1135.34        500.000                 NaN            NaN   3.20394                 NaN   1.48877        5.65716        7.33891        43.3101       0.568861        38.4323     
  1132.83        500.000                 NaN            NaN   3.20394                 NaN   1.48877        5.65716        7.33891        43.3101       0.568861        38.4323     
  1130.33        500.000                 NaN            NaN   3.20394                 NaN   1.48877        5.65716        7.33891        43.3101       0.568861        38.4323     
  1127.82        500.000                 NaN            NaN   3.14919                 NaN   1.66703        5.56699        7.35583        43.2800       0.575284        38.4056     
  1125.31        500.000                 NaN            NaN   3.07412                 NaN   1.72795        5.55246        7.36510        43.2706       0.623779        38.3860     
  1122.81        500.000                 NaN            NaN   3.07412                 NaN   1.72795        5.55246        7.36510        43.2706       0.623779        38.3860     
  1120.30        500.000                 NaN            NaN   3.07412                 NaN   1.72795        5.55246        7.36510        43.2706       0.623779        38.3860     
  1117.79        500.000                 NaN            NaN   3.02302                 NaN   1.89393        5.47011        7.38126        43.2422       0.628853        38.3606     
  1115.29        500.000                 NaN            NaN   2.99642                 NaN   5.46291        1.94236        7.38825        43.2333       0.631738        38.3450     
  1112.78        500.000                 NaN            NaN   2.93654                 NaN   5.45269        1.96427        7.39194        43.2314       0.684931        38.3382     
  1110.28        500.000                 NaN            NaN   2.93654                 NaN   5.45269        1.96427        7.39194        43.2314       0.684931        38.3382     
  1107.77        500.000                 NaN            NaN   2.88166                 NaN   2.13801        5.37061        7.41002        43.1984       0.689955        38.3113     
  1105.26        500.000                 NaN            NaN   2.85513                 NaN   5.36509        2.18566        7.41770        43.1886       0.692241        38.2956     
  1102.76        500.000                 NaN            NaN   2.81985                 NaN   5.35682        2.20514        7.42062        43.1870       0.720832        38.2897     
  1100.25        500.000                 NaN            NaN   2.81985                 NaN   5.35682        2.20514        7.42063        43.1870       0.720832        38.2897     
  1097.74        500.000                 NaN            NaN   2.81985                 NaN   5.35682        2.20514        7.42063        43.1870       0.720832        38.2897     
  1095.24        500.000                 NaN            NaN   2.69998                 NaN   2.43264        5.26917        7.44904        43.1444       0.762470        38.2423     
  1092.73        500.000                 NaN            NaN   2.69998                 NaN   2.43264        5.26917        7.44904        43.1444       0.762470        38.2423     
  1090.23        500.000                 NaN            NaN   2.69998                 NaN   2.43264        5.26917        7.44904        43.1444       0.762470        38.2423     
  1087.72        500.000                 NaN            NaN   2.69998                 NaN   2.43264        5.26917        7.44904        43.1444       0.762470        38.2423     
  1085.21        500.000                 NaN            NaN   2.57747                 NaN   2.67312        5.18006        7.47949        43.0985       0.800223        38.1912     
  1082.71        500.000                 NaN            NaN   2.57747                 NaN   2.67312        5.18006        7.47949        43.0985       0.800223        38.1912     
  1080.20        500.000                 NaN            NaN   2.57747                 NaN   2.67312        5.18006        7.47949        43.0985       0.800223        38.1912     
  1077.69        500.000                 NaN            NaN   2.57747                 NaN   2.67312        5.18006        7.47949        43.0985       0.800223        38.1912     
  1075.19        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832491        38.1541     
  1072.68        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832491        38.1541     
  1070.18        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832491        38.1541     
  1067.67        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832491        38.1541     
  1065.16        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832491        38.1541     
  1062.66        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832491        38.1541     
  1060.15        500.000                 NaN            NaN   2.48179                 NaN   2.84847        5.11842        7.50596        43.0588       0.832495        38.1541     
  1057.64        500.000                 NaN            NaN   2.30614                 NaN   4.99703        3.21499        7.55273        42.9861       0.871111        38.0719     
  1055.14        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1052.63        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1050.13        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1047.62        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1045.11        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1042.61        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1040.10        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1037.59        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1035.09        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1032.58        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1030.08        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1027.57        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1025.06        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1022.56        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1020.05        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1017.54        500.000                 NaN            NaN   2.13485                 NaN   4.88778        3.55987        7.60506        42.9065       0.910647        37.9953     
  1015.04        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
  1012.53        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
  1010.03        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
  1007.52        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
  1005.01        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
  1002.51        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
  1000.00        500.000                 NaN            NaN   2.08950                 NaN   4.89178        3.51681        7.60660        42.9120       0.976448        38.0068     
