|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/LAR/LAR_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1418.55        500.000        98.5278                 NaN            NaN            NaN            NaN  0.530592       0.941655                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5440                 NaN            NaN            NaN            NaN  0.525895       0.930134                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5584                 NaN            NaN            NaN            NaN  0.920317       0.521270                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.5740                 NaN            NaN            NaN            NaN  0.908739       0.517239                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.5900                 NaN            NaN            NaN            NaN  0.512993       0.897041                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6051                 NaN            NaN            NaN            NaN  0.885920       0.509001                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6185                 NaN            NaN            NaN            NaN  0.503792       0.877745                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6328                 NaN            NaN            NaN            NaN  0.865598       0.501650                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6479                 NaN            NaN            NaN            NaN  0.494499       0.857650                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6585                 NaN            NaN            NaN            NaN  0.848955       0.492554                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.6717                 NaN            NaN            NaN            NaN  0.838217       0.490077                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.6842                 NaN            NaN            NaN            NaN  0.829847       0.485973                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.6951                 NaN            NaN            NaN            NaN  0.822317       0.482567                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.7081                 NaN            NaN            NaN            NaN  0.478747       0.813107                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.7182                 NaN            NaN            NaN            NaN  0.474866       0.806928                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.4839                 NaN            NaN            NaN            NaN  0.591300       0.807156       0.117637                 NaN            NaN            NaN
  1378.45        500.000        97.2545                 NaN            NaN            NaN            NaN   1.18959       0.839719       0.716190                 NaN            NaN            NaN
  1375.94        500.000        97.3127                 NaN            NaN            NaN            NaN   1.16550       0.822714       0.699040                 NaN            NaN            NaN
  1373.43        500.000        97.3642                 NaN            NaN            NaN            NaN   1.14658       0.805121       0.684115                 NaN            NaN            NaN
  1370.93        500.000        97.4200                 NaN            NaN            NaN            NaN   1.12458       0.787528       0.667858                 NaN            NaN            NaN
  1368.42        500.000        97.4676                 NaN            NaN            NaN            NaN  0.772022        1.10634       0.654074                 NaN            NaN            NaN
  1365.91        500.000        97.5137                 NaN            NaN            NaN            NaN   1.08934       0.756596       0.640382                 NaN            NaN            NaN
  1363.41        500.000        97.5559                 NaN            NaN  0.851646E-001            NaN  0.770832       0.948749       0.639347                 NaN            NaN            NaN
  1360.90        500.000        97.5773                 NaN            NaN  0.516080                 NaN  0.311060       0.906323       0.689243                 NaN            NaN            NaN
  1358.40        500.000        97.6231                 NaN            NaN  0.513189                 NaN  0.894058       0.294425       0.675213                 NaN            NaN            NaN
  1355.89        500.000        97.6685                 NaN            NaN  0.518904                 NaN  0.267182       0.882661       0.662729                 NaN            NaN            NaN
  1353.38        500.000        97.7122                 NaN            NaN  0.523037                 NaN  0.873552       0.240743       0.650473                 NaN            NaN            NaN
  1350.88        500.000        97.7552                 NaN            NaN  0.526238                 NaN  0.217147       0.863204       0.638248                 NaN            NaN            NaN
  1348.37        500.000        97.7952                 NaN            NaN  0.530058                 NaN  0.854449       0.193471       0.626846                 NaN            NaN            NaN
  1345.86        500.000        97.8343                 NaN            NaN  0.532727                 NaN  0.845155       0.172239       0.615605                 NaN            NaN            NaN
  1343.36        500.000        97.8729                 NaN            NaN  0.535060                 NaN  0.836357       0.151248       0.604479                 NaN            NaN            NaN
  1340.85        500.000        97.9076                 NaN            NaN  0.536272                 NaN  0.133969       0.828120       0.594068                 NaN            NaN            NaN
  1338.35        500.000        97.9434                 NaN            NaN  0.536581                 NaN  0.116708       0.819862       0.583443                 NaN            NaN            NaN
  1335.84        500.000        97.9785                 NaN            NaN  0.537292                 NaN  0.990837E-001  0.811830       0.573245                 NaN            NaN            NaN
  1333.33        500.000        98.0128                 NaN            NaN  0.535654                 NaN  0.864649E-001  0.802531       0.562513                 NaN            NaN            NaN
  1330.83        500.000        98.0459                 NaN            NaN  0.535029                 NaN  0.725919E-001  0.793763       0.552674                 NaN            NaN            NaN
  1328.32        500.000        98.0769                 NaN            NaN  0.532794                 NaN  0.623512E-001  0.784843       0.543097                 NaN            NaN            NaN
  1325.81        500.000        98.1065                 NaN            NaN  0.529123                 NaN  0.777245       0.535578E-001  0.533582                 NaN            NaN            NaN
  1323.31        500.000        98.1384                 NaN            NaN  0.526450                 NaN  0.431327E-001  0.767981       0.524008                 NaN            NaN            NaN
  1320.80        500.000        98.1673                 NaN            NaN  0.522058                 NaN  0.361708E-001  0.759645       0.514793                 NaN            NaN            NaN
  1318.30        500.000        98.1961                 NaN            NaN  0.518567                 NaN  0.751393       0.279681E-001  0.505934                 NaN            NaN            NaN
  1315.79        500.000        98.2252                 NaN            NaN  0.509877                 NaN  0.283772E-001  0.740531       0.495966                 NaN            NaN            NaN
  1313.28        500.000        98.2490                 NaN            NaN  0.503924                 NaN  0.267270E-001  0.732359       0.488033                 NaN            NaN            NaN
  1310.78        500.000        98.2779                 NaN            NaN  0.497691                 NaN  0.723198       0.222551E-001  0.478988                 NaN            NaN            NaN
  1308.27        500.000        98.2426                 NaN  0.550459E-001  0.436800                 NaN  0.587107E-001  0.727906       0.478966                 NaN            NaN            NaN
  1305.76        500.000        98.1220                 NaN  0.175308       0.312062                 NaN  0.774105       0.126892       0.489641                 NaN            NaN            NaN
  1303.26        500.000        98.1089                 NaN  0.209248       0.273793                 NaN  0.791118       0.130572       0.486418                 NaN            NaN            NaN
  1300.75        500.000        98.1101                 NaN  0.230769       0.241880                 NaN  0.798274       0.137994       0.481008                 NaN            NaN            NaN
  1298.25        500.000        98.1317                 NaN  0.240497       0.227252                 NaN  0.128432       0.798890       0.473235                 NaN            NaN            NaN
  1295.74        500.000        98.1668                 NaN  0.241769       0.213478                 NaN  0.785047       0.129625       0.463317                 NaN            NaN            NaN
  1293.23        500.000        98.1995                 NaN  0.241909       0.200475                 NaN  0.772081       0.131983       0.454056                 NaN            NaN            NaN
  1290.73        500.000        98.2366                 NaN  0.240255       0.190510                 NaN  0.757805       0.130779       0.444083                 NaN            NaN            NaN
  1288.22        500.000        98.2724                 NaN  0.237444       0.180689                 NaN  0.742760       0.132117       0.434607                 NaN            NaN            NaN
  1285.71        500.000        98.3093                 NaN  0.233220       0.170500                 NaN  0.725388       0.136744       0.424869                 NaN            NaN            NaN
  1283.21        500.000        98.3487                 NaN  0.228129       0.163059                 NaN  0.138381       0.706686       0.415041                 NaN            NaN            NaN
  1280.70        500.000        98.3800                 NaN  0.201197       0.292035                 NaN  0.705667                 NaN  0.421075                 NaN            NaN            NaN
  1278.20        500.000        98.4299                 NaN  0.241956       0.320061E-002            NaN  0.293760       0.650849       0.380370                 NaN            NaN            NaN
  1275.69        500.000        98.4589                 NaN  0.212732       0.137287                 NaN  0.152987       0.651022       0.387033                 NaN            NaN            NaN
  1273.18        500.000        98.4936                 NaN  0.207483       0.127995                 NaN  0.632043       0.160746       0.378141                 NaN            NaN            NaN
  1270.68        500.000        98.5280                 NaN  0.202344       0.120091                 NaN  0.165647       0.614506       0.369370                 NaN            NaN            NaN
  1268.17        500.000        98.5615                 NaN  0.197082       0.111065                 NaN  0.595248       0.174184       0.360955                 NaN            NaN            NaN
  1265.66        500.000        98.5935                 NaN  0.191742       0.101731                 NaN  0.576478       0.183851       0.352713                 NaN            NaN            NaN
  1263.16        500.000        98.6259                 NaN  0.186830       0.933868E-001            NaN  0.191022       0.558303       0.344592                 NaN            NaN            NaN
  1260.65        500.000        92.0037                 NaN  0.568265                 NaN            NaN   1.23423        1.28143        1.06043        3.85193                 NaN            NaN
  1258.15        500.000        88.9834                 NaN  0.722223                 NaN            NaN   1.59644        1.64065        1.37770        5.67960                 NaN            NaN
  1255.64        500.000        90.1929                 NaN  0.648257                 NaN            NaN   1.44442        1.43498        1.23336        5.04608                 NaN            NaN
  1253.13        500.000        91.1626                 NaN  0.588910                 NaN            NaN   1.30502        1.28651        1.11657        4.54041                 NaN            NaN
  1250.63        500.000        91.9607                 NaN  0.540482                 NaN            NaN   1.15394        1.19840        1.01943        4.12708                 NaN            NaN
  1248.12        500.000        92.6315                 NaN  0.499591       0.493922E-005            NaN   1.10916        1.04016       0.936846        3.78278                 NaN            NaN
  1245.61        500.000        93.2048                 NaN  0.463931                 NaN            NaN  0.944339        1.03128       0.865487        3.49021                 NaN            NaN
  1243.11        500.000        93.6983                 NaN  0.433031                 NaN            NaN  0.861545       0.964113       0.803308        3.23969                 NaN            NaN
  1240.60        500.000        94.1333                 NaN  0.405007                 NaN            NaN  0.903427       0.789577       0.747940        3.02071                 NaN            NaN
  1238.10        500.000        94.5211                 NaN  0.379058                 NaN            NaN  0.726384       0.848504       0.697843        2.82707                 NaN            NaN
  1235.59        500.000        94.8684                 NaN  0.355437                 NaN            NaN  0.798119       0.670597       0.652837        2.65460                 NaN            NaN
  1233.08        500.000        95.1795                 NaN  0.333269                 NaN            NaN  0.750884       0.623695       0.611933        2.50068                 NaN            NaN
  1230.58        500.000        95.4622                 NaN  0.312411                 NaN            NaN  0.581947       0.707735       0.574332        2.36135                 NaN            NaN
  1228.07        500.000        95.7211                 NaN  0.293031                 NaN            NaN  0.545499       0.666229       0.539913        2.23420                 NaN            NaN
  1225.56        500.000        95.9586                 NaN  0.274569                 NaN            NaN  0.627638       0.513554       0.507849        2.11780                 NaN            NaN
  1223.06        500.000        96.1765                 NaN  0.256894                 NaN            NaN  0.590284       0.486807       0.478510        2.01103                 NaN            NaN
  1220.55        500.000        96.3799                 NaN  0.240267                 NaN            NaN  0.461353       0.555891       0.450711        1.91185                 NaN            NaN
  1218.05        500.000        96.5661                 NaN  0.224526                 NaN            NaN  0.522864       0.440251       0.425353        1.82090                 NaN            NaN
  1215.54        500.000        96.7389                 NaN  0.209049                 NaN            NaN  0.423983       0.490532       0.401715        1.73580                 NaN            NaN
  1213.03        500.000        96.9015                 NaN  0.194978                 NaN            NaN  0.461200       0.406565       0.379296        1.65645                 NaN            NaN
  1210.53        500.000        97.0499                 NaN  0.181313                 NaN            NaN  0.432564       0.394072       0.359065        1.58310                 NaN            NaN
  1208.02        500.000        97.1903                 NaN  0.168283                 NaN            NaN  0.405152       0.382744       0.339741        1.51379                 NaN            NaN
  1205.51        500.000        97.3185                 NaN  0.155980                 NaN            NaN  0.379788       0.373765       0.322218        1.44979                 NaN            NaN
  1203.01        500.000        97.4435                 NaN  0.145068                 NaN            NaN  0.361455       0.356307       0.304948        1.38868                 NaN            NaN
  1200.50        500.000        84.0666                 NaN  0.584818                 NaN            NaN  0.479087        1.42018        1.34518        6.13965        5.96450                 NaN
  1197.99        500.000        82.4740                 NaN  0.692520                 NaN            NaN   1.71902       0.124912        1.44020        6.72373        6.82561                 NaN
  1195.49        500.000        84.1994                 NaN  0.495084       0.215588                 NaN  0.360003        1.36213        1.32758        5.99794        6.04228                 NaN
  1192.98        500.000        80.1515                 NaN  0.602596       0.489458                 NaN   1.78870                 NaN   1.65401        7.50624        7.80753                 NaN
  1190.48        500.000        87.9118                 NaN  0.393162       0.324097                 NaN   1.15047                 NaN   1.03370        4.33728        4.84944                 NaN
  1187.97        500.000        81.4301                 NaN  0.548611       0.414067                 NaN   1.53350                 NaN   1.44252        7.67853        6.95267                 NaN
  1185.46        500.000        70.0489                 NaN  0.868269       0.636410                 NaN   2.29230                 NaN   2.31410        12.0422        11.7978                 NaN
  1182.96        500.000                 NaN            NaN   2.81065        1.95764                 NaN   6.67347                 NaN   7.35938        41.3115        39.8873                 NaN
  1180.45        500.000                 NaN            NaN   2.78591        2.01260                 NaN   6.63741                 NaN   7.36461        41.3148        39.8847                 NaN
  1177.94        500.000                 NaN            NaN   2.77179        2.02865                 NaN   6.64572                 NaN   7.36670        41.3055        39.8816                 NaN
  1175.44        500.000                 NaN            NaN   2.76204        2.06521                 NaN   6.61001                 NaN   7.37266        41.3064        39.8837                 NaN
  1172.93        500.000                 NaN            NaN   2.74367        2.10324                 NaN   6.58957                 NaN   7.37689        41.3051        39.8815                 NaN
  1170.43        500.000                 NaN            NaN   2.72220        2.15996                 NaN   6.54482                 NaN   7.38305        41.3084        39.8816                 NaN
  1167.92        500.000                 NaN            NaN   2.70672        2.19266                 NaN   6.52691                 NaN   7.38700        41.3067        39.8800                 NaN
  1165.41        500.000                 NaN            NaN   2.69339        2.21698                 NaN   6.52018                 NaN   7.38909        41.3019        39.8785                 NaN
  1162.91        500.000                 NaN            NaN   2.67648        2.25344                 NaN   6.49949                 NaN   7.39319        41.3004        39.8770                 NaN
  1160.40        500.000                 NaN            NaN   2.66058        2.27845                 NaN   6.49314                 NaN   7.39731        41.2974        39.8731                 NaN
  1157.89        500.000                 NaN            NaN   2.63864        2.32117                 NaN   6.47257                 NaN   7.40171        41.2961        39.8698                 NaN
  1155.39        500.000                 NaN            NaN   2.63600        2.34136                 NaN   6.45220                 NaN   7.40245        41.2937        39.8743                 NaN
  1152.88        500.000                 NaN            NaN   2.59562        2.40682                 NaN   6.42774                 NaN   7.41079        41.2963        39.8627                 NaN
  1150.38        500.000                 NaN            NaN   2.60726        2.41113                 NaN   6.40346                 NaN   7.41270        41.2912        39.8742                 NaN
  1147.87        500.000                 NaN            NaN   2.59176        2.43473                 NaN   6.39904                 NaN   7.41790        41.2852        39.8714                 NaN
  1145.36        500.000                 NaN            NaN   2.57390        2.46426                 NaN   6.38974                 NaN   7.42090        41.2842        39.8670                 NaN
  1142.86        500.000                 NaN            NaN   1.67732        3.31062                 NaN   6.30726                 NaN   7.46254        41.3114        39.6439       0.286954     
  1140.35        500.000                 NaN            NaN            NaN   4.87215                 NaN   6.16779                 NaN   7.53553        41.3659        39.2253       0.833368     
  1137.84        500.000                 NaN            NaN            NaN   4.88420                 NaN   6.15105                 NaN   7.53667        41.3648        39.2294       0.833896     
  1135.34        500.000                 NaN            NaN            NaN   4.89622                 NaN   6.13434                 NaN   7.53781        41.3637        39.2335       0.834429     
  1132.83        500.000                 NaN            NaN            NaN   4.90868                 NaN   6.11689                 NaN   7.53900        41.3626        39.2378       0.835025     
  1130.33        500.000                 NaN            NaN            NaN   4.92094                 NaN   6.09975                 NaN   7.54020        41.3614        39.2421       0.835610     
  1127.82        500.000                 NaN            NaN            NaN   4.92957                 NaN   6.08850                 NaN   7.54165        41.3590        39.2454       0.835837     
  1125.31        500.000                 NaN            NaN            NaN   4.94169                 NaN   6.07154                 NaN   7.54285        41.3578        39.2497       0.836423     
  1122.81        500.000                 NaN            NaN            NaN   4.95612                 NaN   6.05077                 NaN   7.54385        41.3574        39.2546       0.837261     
  1120.30        500.000                 NaN            NaN            NaN   5.04555                 NaN   5.89168                 NaN   7.53072        41.4101        39.2741       0.847869     
  1117.79        500.000                 NaN            NaN            NaN   5.04557                 NaN   5.89164                 NaN   7.53072        41.4101        39.2741       0.847871     
  1115.29        500.000                 NaN            NaN            NaN   5.04551                 NaN   5.89177                 NaN   7.53075        41.4100        39.2741       0.847860     
  1112.78        500.000                 NaN            NaN            NaN   5.04542                 NaN   5.89203                 NaN   7.53083        41.4098        39.2741       0.847835     
  1110.28        500.000                 NaN            NaN            NaN   5.04541                 NaN   5.89217                 NaN   7.53093        41.4095        39.2742       0.847813     
  1107.77        500.000                 NaN            NaN            NaN   5.04548                 NaN   5.89220                 NaN   7.53104        41.4092        39.2743       0.847794     
  1105.26        500.000                 NaN            NaN            NaN   5.04564                 NaN   5.89211                 NaN   7.53116        41.4089        39.2744       0.847778     
  1102.76        500.000                 NaN            NaN            NaN   5.04588                 NaN   5.89193                 NaN   7.53130        41.4086        39.2746       0.847765     
  1100.25        500.000                 NaN            NaN            NaN   5.04620                 NaN   5.89163                 NaN   7.53145        41.4082        39.2748       0.847754     
  1097.74        500.000                 NaN            NaN            NaN   5.04660                 NaN   5.89122                 NaN   7.53162        41.4078        39.2750       0.847747     
  1095.24        500.000                 NaN            NaN            NaN   5.04709                 NaN   5.89071                 NaN   7.53180        41.4074        39.2752       0.847742     
  1092.73        500.000                 NaN            NaN            NaN   5.04765                 NaN   5.89009                 NaN   7.53200        41.4070        39.2755       0.847739     
  1090.23        500.000                 NaN            NaN            NaN   5.04830                 NaN   5.88937                 NaN   7.53222        41.4065        39.2758       0.847740     
  1087.72        500.000                 NaN            NaN            NaN   5.04903                 NaN   5.88854                 NaN   7.53245        41.4060        39.2762       0.847742     
  1085.21        500.000                 NaN            NaN            NaN   5.04984                 NaN   5.88761                 NaN   7.53270        41.4055        39.2766       0.847747     
  1082.71        500.000                 NaN            NaN            NaN   5.05029                 NaN   5.88701                 NaN   7.53277        41.4054        39.2768       0.847766     
  1080.20        500.000                 NaN            NaN            NaN   5.05050                 NaN   5.88665                 NaN   7.53275        41.4055        39.2768       0.847787     
  1077.69        500.000                 NaN            NaN            NaN   5.05065                 NaN   5.88636                 NaN   7.53272        41.4056        39.2769       0.847807     
  1075.19        500.000                 NaN            NaN            NaN   5.05077                 NaN   5.88614                 NaN   7.53272        41.4057        39.2769       0.847823     
  1072.68        500.000                 NaN            NaN            NaN   5.05080                 NaN   5.88600                 NaN   7.53265        41.4059        39.2768       0.847840     
  1070.18        500.000                 NaN            NaN            NaN   5.15498                 NaN   5.78113                 NaN   7.57277        41.3148        39.3309       0.845487     
  1067.67        500.000                 NaN            NaN            NaN   5.16240                 NaN   5.77154                 NaN   7.57421        41.3123        39.3339       0.845706     
  1065.16        500.000                 NaN            NaN            NaN   5.16972                 NaN   5.76210                 NaN   7.57565        41.3097        39.3369       0.845919     
  1062.66        500.000                 NaN            NaN            NaN   5.17689                 NaN   5.75289                 NaN   7.57709        41.3072        39.3398       0.846119     
  1060.15        500.000                 NaN            NaN            NaN   5.18391                 NaN   5.74406                 NaN   7.57953        41.3023        39.3438       0.846402     
  1057.64        500.000                 NaN            NaN            NaN   5.19077                 NaN   5.73529                 NaN   7.58030        41.3012        39.3459       0.846495     
  1055.14        500.000                 NaN            NaN            NaN   5.19597                 NaN   5.72804                 NaN   7.58361        41.2950        39.3504       0.847034     
  1052.63        500.000                 NaN            NaN            NaN   5.20325                 NaN   5.71866                 NaN   7.58528        41.2919        39.3536       0.847277     
  1050.13        500.000                 NaN            NaN            NaN   5.21036                 NaN   5.70951                 NaN   7.58696        41.2889        39.3568       0.847504     
  1047.62        500.000                 NaN            NaN            NaN   5.21733                 NaN   5.70059                 NaN   7.58866        41.2858        39.3599       0.847728     
  1045.11        500.000                 NaN            NaN            NaN   5.21977                 NaN   5.70140                 NaN   7.58937        41.2824        39.3602       0.846819     
  1042.61        500.000                 NaN            NaN            NaN   5.22627                 NaN   5.69351                 NaN   7.59124        41.2788        39.3632       0.846910     
  1040.10        500.000                 NaN            NaN            NaN   5.24162                 NaN   5.67457                 NaN   7.59390        41.2693        39.3723       0.848345     
  1037.59        500.000                 NaN            NaN            NaN   5.23873                 NaN   5.67890                 NaN   7.59352        41.2723        39.3694       0.847142     
  1035.09        500.000                 NaN            NaN            NaN   5.24948                 NaN   5.65981                 NaN   7.59594        41.2712        39.3747       0.848830     
  1032.58        500.000                 NaN            NaN            NaN   5.25570                 NaN   5.65044                 NaN   7.59719        41.2699        39.3774       0.849363     
  1030.08        500.000                 NaN            NaN            NaN   5.25679                 NaN   5.65695                 NaN   7.59981        41.2602        39.3785       0.847666     
  1027.57        500.000                 NaN            NaN            NaN   5.26550                 NaN   5.64496                 NaN   7.60346        41.2549        39.3831       0.848040     
  1025.06        500.000                 NaN            NaN            NaN   5.26727                 NaN   5.64075                 NaN   7.60305        41.2573        39.3833       0.848254     
  1022.56        500.000                 NaN            NaN            NaN   5.27504                 NaN   5.63522                 NaN   7.60735        41.2460        39.3886       0.847773     
  1020.05        500.000                 NaN            NaN            NaN   5.27380                 NaN   5.64017                 NaN   7.61083        41.2383        39.3899       0.846964     
  1017.54        500.000                 NaN            NaN            NaN   5.28841                 NaN   5.61344                 NaN   7.60814        41.2484        39.3925       0.849142     
  1015.04        500.000                 NaN            NaN            NaN   5.29400                 NaN   5.60691                 NaN   7.61013        41.2444        39.3954       0.849226     
  1012.53        500.000                 NaN            NaN            NaN   5.29951                 NaN   5.60050                 NaN   7.61214        41.2402        39.3983       0.849304     
  1010.03        500.000                 NaN            NaN            NaN   5.30032                 NaN   5.60798                 NaN   7.61863        41.2221        39.4031       0.847926     
  1007.52        500.000                 NaN            NaN            NaN   5.31034                 NaN   5.58804                 NaN   7.61623        41.2319        39.4041       0.849442     
  1005.01        500.000                 NaN            NaN            NaN   5.31565                 NaN   5.58198                 NaN   7.61831        41.2276        39.4070       0.849502     
  1002.51        500.000                 NaN            NaN            NaN   5.32089                 NaN   5.57603                 NaN   7.62042        41.2232        39.4099       0.849556     
  1000.00        500.000                 NaN            NaN            NaN   5.32607                 NaN   5.57020                 NaN   7.62254        41.2188        39.4128       0.849605     
