|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/LAR/LAR_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1418.55        500.000        98.7424                 NaN            NaN            NaN            NaN  0.448966       0.808631                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7577                 NaN            NaN            NaN            NaN  0.444362       0.797942                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7714                 NaN            NaN            NaN            NaN  0.788686       0.439896                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7861                 NaN            NaN            NaN            NaN  0.777996       0.435939                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8011                 NaN            NaN            NaN            NaN  0.431779       0.767160                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8152                 NaN            NaN            NaN            NaN  0.756937       0.427868                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8280                 NaN            NaN            NaN            NaN  0.422907       0.749080                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8414                 NaN            NaN            NaN            NaN  0.738022       0.420605                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8557                 NaN            NaN            NaN            NaN  0.413942       0.730363                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.8660                 NaN            NaN            NaN            NaN  0.722162       0.411810                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.8785                 NaN            NaN            NaN            NaN  0.712301       0.409191                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.8904                 NaN            NaN            NaN            NaN  0.704394       0.405169                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.9011                 NaN            NaN            NaN            NaN  0.697199       0.401736                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.9133                 NaN            NaN            NaN            NaN  0.398044       0.688657                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.9231                 NaN            NaN            NaN            NaN  0.394230       0.682627                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.7049                 NaN            NaN            NaN            NaN  0.490237       0.682100       0.122791                 NaN            NaN            NaN
  1378.45        500.000        97.5577                 NaN            NaN            NaN            NaN  0.985306       0.709153       0.747798                 NaN            NaN            NaN
  1375.94        500.000        97.6134                 NaN            NaN            NaN            NaN  0.963540       0.693622       0.729444                 NaN            NaN            NaN
  1373.43        500.000        97.6628                 NaN            NaN            NaN            NaN  0.946078       0.677747       0.713420                 NaN            NaN            NaN
  1370.93        500.000        97.7160                 NaN            NaN            NaN            NaN  0.926133       0.661834       0.696009                 NaN            NaN            NaN
  1368.42        500.000        97.7617                 NaN            NaN            NaN            NaN  0.647760       0.909358       0.681186                 NaN            NaN            NaN
  1365.91        500.000        97.8062                 NaN            NaN            NaN            NaN  0.893596       0.633741       0.666467                 NaN            NaN            NaN
  1363.41        500.000        97.8504                 NaN            NaN  0.633698E-001            NaN  0.644610       0.776743       0.664879                 NaN            NaN            NaN
  1360.90        500.000        97.8909                 NaN            NaN  0.382615                 NaN  0.254105       0.756352       0.715985                 NaN            NaN            NaN
  1358.40        500.000        97.9362                 NaN            NaN  0.379001                 NaN  0.744445       0.239916       0.700482                 NaN            NaN            NaN
  1355.89        500.000        97.9811                 NaN            NaN  0.381768                 NaN  0.217165       0.733416       0.686596                 NaN            NaN            NaN
  1353.38        500.000        98.0244                 NaN            NaN  0.383325                 NaN  0.724179       0.195178       0.672958                 NaN            NaN            NaN
  1350.88        500.000        98.0668                 NaN            NaN  0.384184                 NaN  0.175611       0.714009       0.659367                 NaN            NaN            NaN
  1348.37        500.000        98.1067                 NaN            NaN  0.385544                 NaN  0.705103       0.156054       0.646642                 NaN            NaN            NaN
  1345.86        500.000        98.1455                 NaN            NaN  0.385981                 NaN  0.695811       0.138572       0.634098                 NaN            NaN            NaN
  1343.36        500.000        98.1838                 NaN            NaN  0.386217                 NaN  0.686969       0.121372       0.621688                 NaN            NaN            NaN
  1340.85        500.000        98.2186                 NaN            NaN  0.385582                 NaN  0.107219       0.678565       0.610033                 NaN            NaN            NaN
  1338.35        500.000        98.2541                 NaN            NaN  0.384318                 NaN  0.931637E-001  0.670197       0.598175                 NaN            NaN            NaN
  1335.84        500.000        98.2889                 NaN            NaN  0.383422                 NaN  0.788842E-001  0.662058       0.586773                 NaN            NaN            NaN
  1333.33        500.000        98.3228                 NaN            NaN  0.380799                 NaN  0.686562E-001  0.652848       0.574848                 NaN            NaN            NaN
  1330.83        500.000        98.3555                 NaN            NaN  0.378968                 NaN  0.574888E-001  0.644154       0.563857                 NaN            NaN            NaN
  1328.32        500.000        98.3863                 NaN            NaN  0.375948                 NaN  0.492506E-001  0.635351       0.553156                 NaN            NaN            NaN
  1325.81        500.000        98.4157                 NaN            NaN  0.371946                 NaN  0.627617       0.421872E-001  0.542542                 NaN            NaN            NaN
  1323.31        500.000        98.4468                 NaN            NaN  0.368726                 NaN  0.338887E-001  0.618657       0.531890                 NaN            NaN            NaN
  1320.80        500.000        98.4753                 NaN            NaN  0.364303                 NaN  0.283432E-001  0.610421       0.521629                 NaN            NaN            NaN
  1318.30        500.000        98.5035                 NaN            NaN  0.360562                 NaN  0.602364       0.218610E-001  0.511753                 NaN            NaN            NaN
  1315.79        500.000        98.5318                 NaN            NaN  0.353184                 NaN  0.221194E-001  0.592128       0.500785                 NaN            NaN            NaN
  1313.28        500.000        98.5554                 NaN            NaN  0.347760                 NaN  0.207763E-001  0.584122       0.491900                 NaN            NaN            NaN
  1310.78        500.000        98.5831                 NaN            NaN  0.342303                 NaN  0.575380       0.172551E-001  0.481918                 NaN            NaN            NaN
  1308.27        500.000        98.5643                 NaN  0.321303E-001  0.299406                 NaN  0.454074E-001  0.577759       0.481039                 NaN            NaN            NaN
  1305.76        500.000        98.4831                 NaN  0.102200       0.213135                 NaN  0.612824       0.978818E-001  0.490825                 NaN            NaN            NaN
  1303.26        500.000        98.4805                 NaN  0.121720       0.186313                 NaN  0.624551       0.100427       0.486468                 NaN            NaN            NaN
  1300.75        500.000        98.4882                 NaN  0.133880       0.163944                 NaN  0.628286       0.105804       0.479890                 NaN            NaN            NaN
  1298.25        500.000        98.5114                 NaN  0.139130       0.153442                 NaN  0.981792E-001  0.626883       0.470946                 NaN            NaN            NaN
  1295.74        500.000        98.5441                 NaN  0.139454       0.143592                 NaN  0.614211       0.987802E-001  0.459896                 NaN            NaN            NaN
  1293.23        500.000        98.5745                 NaN  0.139105       0.134338                 NaN  0.602204       0.100264       0.449549                 NaN            NaN            NaN
  1290.73        500.000        98.6082                 NaN  0.137727       0.127178                 NaN  0.589295       0.990451E-001  0.438548                 NaN            NaN            NaN
  1288.22        500.000        98.6404                 NaN  0.135699       0.120172                 NaN  0.575845       0.997499E-001  0.428094                 NaN            NaN            NaN
  1285.71        500.000        98.6731                 NaN  0.132868       0.112970                 NaN  0.560651       0.102929       0.417438                 NaN            NaN            NaN
  1283.21        500.000        98.7075                 NaN  0.129574       0.107646                 NaN  0.103849       0.544640       0.406751                 NaN            NaN            NaN
  1280.70        500.000        98.7402                 NaN  0.113855       0.192190                 NaN  0.542186                 NaN  0.411611                 NaN            NaN            NaN
  1278.20        500.000        98.7726                 NaN  0.136581       0.209762E-002            NaN  0.219139       0.498643       0.370899                 NaN            NaN            NaN
  1275.69        500.000        98.8029                 NaN  0.119730       0.896662E-001            NaN  0.113808       0.497406       0.376497                 NaN            NaN            NaN
  1273.18        500.000        98.8325                 NaN  0.116429       0.833111E-001            NaN  0.481550       0.119240       0.366958                 NaN            NaN            NaN
  1270.68        500.000        98.8619                 NaN  0.113208       0.778962E-001            NaN  0.122532       0.466889       0.357592                 NaN            NaN            NaN
  1268.17        500.000        98.8901                 NaN  0.109941       0.717980E-001            NaN  0.451038       0.128496       0.348623                 NaN            NaN            NaN
  1265.66        500.000        98.9171                 NaN  0.106655       0.655484E-001            NaN  0.435608       0.135253       0.339872                 NaN            NaN            NaN
  1263.16        500.000        98.9442                 NaN  0.103624       0.599774E-001            NaN  0.140162       0.420784       0.331287                 NaN            NaN            NaN
  1260.65        500.000        92.7905                 NaN  0.315887                 NaN            NaN  0.906770       0.967242        1.02218        3.99739                 NaN            NaN
  1258.15        500.000        89.9746                 NaN  0.401215                 NaN            NaN   1.20266        1.20264        1.32738        5.89150                 NaN            NaN
  1255.64        500.000        91.1156                 NaN  0.358707                 NaN            NaN   1.05298        1.07532        1.18361        5.21380                 NaN            NaN
  1253.13        500.000        92.0285                 NaN  0.324590                 NaN            NaN  0.972979       0.932856        1.06746        4.67361                 NaN            NaN
  1250.63        500.000        92.7781                 NaN  0.296754                 NaN            NaN  0.832418       0.889164       0.970992        4.23260                 NaN            NaN
  1248.12        500.000        93.4061                 NaN  0.273304       0.308020E-005            NaN  0.819122       0.746702       0.889114        3.86562                 NaN            NaN
  1245.61        500.000        93.9416                 NaN  0.252875                 NaN            NaN  0.674663       0.758179       0.818498        3.55419                 NaN            NaN
  1243.11        500.000        94.4016                 NaN  0.235185                 NaN            NaN  0.612677       0.705697       0.757077        3.28778                 NaN            NaN
  1240.60        500.000        94.8057                 NaN  0.219180                 NaN            NaN  0.658498       0.558904       0.702513        3.05525                 NaN            NaN
  1238.10        500.000        95.1643                 NaN  0.204468                 NaN            NaN  0.511998       0.615916       0.653286        2.85000                 NaN            NaN
  1235.59        500.000        95.4845                 NaN  0.191085                 NaN            NaN  0.577047       0.470678       0.609172        2.66750                 NaN            NaN
  1233.08        500.000        95.7706                 NaN  0.178582                 NaN            NaN  0.540777       0.435929       0.569196        2.50494                 NaN            NaN
  1230.58        500.000        96.0296                 NaN  0.166870                 NaN            NaN  0.405117       0.507792       0.532569        2.35810                 NaN            NaN
  1228.07        500.000        96.2659                 NaN  0.156018                 NaN            NaN  0.378243       0.476288       0.499140        2.22444                 NaN            NaN
  1225.56        500.000        96.4819                 NaN  0.145735                 NaN            NaN  0.447106       0.354733       0.468116        2.10238                 NaN            NaN
  1223.06        500.000        96.6794                 NaN  0.135952                 NaN            NaN  0.419079       0.335023       0.439808        1.99070                 NaN            NaN
  1220.55        500.000        96.8631                 NaN  0.126786                 NaN            NaN  0.316364       0.393364       0.413101        1.88727                 NaN            NaN
  1218.05        500.000        97.0308                 NaN  0.118139                 NaN            NaN  0.368814       0.300820       0.388803        1.79266                 NaN            NaN
  1215.54        500.000        97.1860                 NaN  0.109704                 NaN            NaN  0.288729       0.344939       0.366230        1.70441                 NaN            NaN
  1213.03        500.000        97.3314                 NaN  0.102042                 NaN            NaN  0.323346       0.275954       0.344909        1.62237                 NaN            NaN
  1210.53        500.000        97.4639                 NaN  0.946439E-001            NaN            NaN  0.302395       0.266613       0.325704        1.54671                 NaN            NaN
  1208.02        500.000        97.5889                 NaN  0.876231E-001            NaN            NaN  0.282455       0.258149       0.307434        1.47545                 NaN            NaN
  1205.51        500.000        97.7029                 NaN  0.810161E-001            NaN            NaN  0.264061       0.251333       0.290899        1.40981                 NaN            NaN
  1203.01        500.000        97.8133                 NaN  0.751798E-001            NaN            NaN  0.242365       0.247109       0.274685        1.34736                 NaN            NaN
  1200.50        500.000        85.3165                 NaN  0.305416                 NaN            NaN  0.324238       0.995123        1.22395        6.01916        5.81566                 NaN
  1197.99        500.000        83.7803                 NaN  0.361582                 NaN            NaN   1.20533       0.845452E-001   1.31107        6.59818        6.65901                 NaN
  1195.49        500.000        85.4546                 NaN  0.256754       0.125239                 NaN  0.242848       0.954085        1.20611        5.87711        5.88323                 NaN
  1192.98        500.000        81.6411                 NaN  0.312849       0.284178                 NaN   1.25812                 NaN   1.50623        7.37716        7.62039                 NaN
  1190.48        500.000        88.9460                 NaN  0.201859       0.186537                 NaN  0.803250                 NaN  0.933866        4.23264        4.69585                 NaN
  1187.97        500.000        82.7982                 NaN  0.283510       0.239665                 NaN   1.07876                 NaN   1.30824        7.53274        6.75889                 NaN
  1185.46        500.000        71.9188                 NaN  0.452166       0.371078                 NaN   1.63030                 NaN   2.11670        11.9431        11.5679                 NaN
  1182.96        500.000                 NaN            NaN   1.55057        1.20966                 NaN   5.04935                 NaN   7.14055        43.5614        41.4884                 NaN
  1180.45        500.000                 NaN            NaN   1.53718        1.24355                 NaN   5.02345                 NaN   7.14550        43.5633        41.4870                 NaN
  1177.94        500.000                 NaN            NaN   1.52947        1.25344                 NaN   5.03068                 NaN   7.14754        43.5527        41.4861                 NaN
  1175.44        500.000                 NaN            NaN   1.52415        1.27594                 NaN   5.00574                 NaN   7.15313        43.5517        41.4894                 NaN
  1172.93        500.000                 NaN            NaN   1.51418        1.29929                 NaN   4.99168                 NaN   7.15715        43.5490        41.4887                 NaN
  1170.43        500.000                 NaN            NaN   1.50251        1.33437                 NaN   4.95987                 NaN   7.16294        43.5505        41.4898                 NaN
  1167.92        500.000                 NaN            NaN   1.49410        1.35449                 NaN   4.94758                 NaN   7.16668        43.5473        41.4898                 NaN
  1165.41        500.000                 NaN            NaN   1.48691        1.36949                 NaN   4.94355                 NaN   7.16867        43.5412        41.4901                 NaN
  1162.91        500.000                 NaN            NaN   1.47774        1.39196                 NaN   4.92938                 NaN   7.17255        43.5382        41.4902                 NaN
  1160.40        500.000                 NaN            NaN   1.46903        1.40688                 NaN   4.92530                 NaN   7.17652        43.5341        41.4882                 NaN
  1157.89        500.000                 NaN            NaN   1.45720        1.43320                 NaN   4.91106                 NaN   7.18071        43.5315        41.4863                 NaN
  1155.39        500.000                 NaN            NaN   1.45558        1.44549                 NaN   4.89799                 NaN   7.18130        43.5272        41.4924                 NaN
  1152.88        500.000                 NaN            NaN   1.43393        1.48618                 NaN   4.88000                 NaN   7.18930        43.5286        41.4820                 NaN
  1150.38        500.000                 NaN            NaN   1.43998        1.48872                 NaN   4.86392                 NaN   7.19098        43.5213        41.4951                 NaN
  1147.87        500.000                 NaN            NaN   1.43150        1.50312                 NaN   4.86133                 NaN   7.19599        43.5140        41.4941                 NaN
  1145.36        500.000                 NaN            NaN   1.42186        1.52125                 NaN   4.85445                 NaN   7.19888        43.5121        41.4915                 NaN
  1142.86        500.000                 NaN            NaN  0.926969        2.04425                 NaN   4.79503                 NaN   7.24171        43.5546        41.2752       0.162189     
  1140.35        500.000                 NaN            NaN            NaN   3.00984                 NaN   4.69395                 NaN   7.31729        43.6395        40.8681       0.471317     
  1137.84        500.000                 NaN            NaN            NaN   3.01703                 NaN   4.68251                 NaN   7.31827        43.6369        40.8737       0.471592     
  1135.34        500.000                 NaN            NaN            NaN   3.02422                 NaN   4.67108                 NaN   7.31926        43.6342        40.8794       0.471871     
  1132.83        500.000                 NaN            NaN            NaN   3.03173                 NaN   4.65909                 NaN   7.32029        43.6314        40.8853       0.472185     
  1130.33        500.000                 NaN            NaN            NaN   3.03912                 NaN   4.64731                 NaN   7.32133        43.6286        40.8911       0.472492     
  1127.82        500.000                 NaN            NaN            NaN   3.04428                 NaN   4.63964                 NaN   7.32265        43.6247        40.8961       0.472599     
  1125.31        500.000                 NaN            NaN            NaN   3.05159                 NaN   4.62799                 NaN   7.32369        43.6219        40.9020       0.472907     
  1122.81        500.000                 NaN            NaN            NaN   3.06031                 NaN   4.61376                 NaN   7.32451        43.6197        40.9083       0.473356     
  1120.30        500.000                 NaN            NaN            NaN   3.11483                 NaN   4.49149                 NaN   7.31151        43.6735        40.9294       0.479321     
  1117.79        500.000                 NaN            NaN            NaN   3.11469                 NaN   4.49124                 NaN   7.31144        43.6723        40.9311       0.479302     
  1115.29        500.000                 NaN            NaN            NaN   3.11450                 NaN   4.49112                 NaN   7.31140        43.6709        40.9327       0.479276     
  1112.78        500.000                 NaN            NaN            NaN   3.11430                 NaN   4.49112                 NaN   7.31142        43.6695        40.9345       0.479242     
  1110.28        500.000                 NaN            NaN            NaN   3.11415                 NaN   4.49105                 NaN   7.31144        43.6680        40.9362       0.479209     
  1107.77        500.000                 NaN            NaN            NaN   3.11405                 NaN   4.49090                 NaN   7.31148        43.6664        40.9380       0.479178     
  1105.26        500.000                 NaN            NaN            NaN   3.11400                 NaN   4.49069                 NaN   7.31153        43.6649        40.9398       0.479149     
  1102.76        500.000                 NaN            NaN            NaN   3.11400                 NaN   4.49040                 NaN   7.31159        43.6633        40.9416       0.479122     
  1100.25        500.000                 NaN            NaN            NaN   3.11405                 NaN   4.49004                 NaN   7.31167        43.6617        40.9435       0.479096     
  1097.74        500.000                 NaN            NaN            NaN   3.11416                 NaN   4.48962                 NaN   7.31176        43.6600        40.9454       0.479071     
  1095.24        500.000                 NaN            NaN            NaN   3.11431                 NaN   4.48913                 NaN   7.31187        43.6583        40.9473       0.479048     
  1092.73        500.000                 NaN            NaN            NaN   3.11451                 NaN   4.48857                 NaN   7.31199        43.6566        40.9493       0.479027     
  1090.23        500.000                 NaN            NaN            NaN   3.11477                 NaN   4.48794                 NaN   7.31213        43.6549        40.9513       0.479007     
  1087.72        500.000                 NaN            NaN            NaN   3.11507                 NaN   4.48725                 NaN   7.31228        43.6531        40.9533       0.478988     
  1085.21        500.000                 NaN            NaN            NaN   3.11543                 NaN   4.48649                 NaN   7.31246        43.6513        40.9553       0.478971     
  1082.71        500.000                 NaN            NaN            NaN   3.11554                 NaN   4.48587                 NaN   7.31246        43.6500        40.9572       0.478962     
  1080.20        500.000                 NaN            NaN            NaN   3.11552                 NaN   4.48538                 NaN   7.31237        43.6489        40.9589       0.478954     
  1077.69        500.000                 NaN            NaN            NaN   3.11545                 NaN   4.48494                 NaN   7.31228        43.6478        40.9606       0.478945     
  1075.19        500.000                 NaN            NaN            NaN   3.11536                 NaN   4.48454                 NaN   7.31221        43.6466        40.9623       0.478935     
  1072.68        500.000                 NaN            NaN            NaN   3.11523                 NaN   4.48419                 NaN   7.31207        43.6456        40.9640       0.478925     
  1070.18        500.000                 NaN            NaN            NaN   3.17927                 NaN   4.43205                 NaN   7.35022        43.5430        41.0179       0.477528     
  1067.67        500.000                 NaN            NaN            NaN   3.18360                 NaN   4.42582                 NaN   7.35151        43.5389        41.0225       0.477630     
  1065.16        500.000                 NaN            NaN            NaN   3.18786                 NaN   4.41970                 NaN   7.35281        43.5348        41.0271       0.477728     
  1062.66        500.000                 NaN            NaN            NaN   3.19202                 NaN   4.41376                 NaN   7.35410        43.5307        41.0316       0.477819     
  1060.15        500.000                 NaN            NaN            NaN   3.19653                 NaN   4.40780                 NaN   7.35637        43.5241        41.0372       0.477957     
  1057.64        500.000                 NaN            NaN            NaN   3.20018                 NaN   4.40242                 NaN   7.35701        43.5215        41.0409       0.477988     
  1055.14        500.000                 NaN            NaN            NaN   3.20420                 NaN   4.39680                 NaN   7.36014        43.5135        41.0471       0.478271     
  1052.63        500.000                 NaN            NaN            NaN   3.20851                 NaN   4.39071                 NaN   7.36165        43.5089        41.0519       0.478386     
  1050.13        500.000                 NaN            NaN            NaN   3.21273                 NaN   4.38480                 NaN   7.36318        43.5042        41.0566       0.478492     
  1047.62        500.000                 NaN            NaN            NaN   3.21686                 NaN   4.37905                 NaN   7.36472        43.4994        41.0614       0.478596     
  1045.11        500.000                 NaN            NaN            NaN   3.21718                 NaN   4.38139                 NaN   7.36535        43.4947        41.0633       0.478064     
  1042.61        500.000                 NaN            NaN            NaN   3.22100                 NaN   4.37644                 NaN   7.36707        43.4894        41.0680       0.478093     
  1040.10        500.000                 NaN            NaN            NaN   3.23135                 NaN   4.36343                 NaN   7.36954        43.4779        41.0789       0.478882     
  1037.59        500.000                 NaN            NaN            NaN   3.22832                 NaN   4.36730                 NaN   7.36909        43.4798        41.0774       0.478182     
  1035.09        500.000                 NaN            NaN            NaN   3.23584                 NaN   4.35288                 NaN   7.37128        43.4768        41.0841       0.479109     
  1032.58        500.000                 NaN            NaN            NaN   3.23948                 NaN   4.34662                 NaN   7.37238        43.4739        41.0883       0.479387     
  1030.08        500.000                 NaN            NaN            NaN   3.23894                 NaN   4.35389                 NaN   7.37488        43.4626        41.0913       0.478412     
  1027.57        500.000                 NaN            NaN            NaN   3.24471                 NaN   4.34559                 NaN   7.37830        43.4554        41.0974       0.478600     
  1025.06        500.000                 NaN            NaN            NaN   3.24519                 NaN   4.34234                 NaN   7.37784        43.4567        41.0992       0.478700     
  1022.56        500.000                 NaN            NaN            NaN   3.25022                 NaN   4.34050                 NaN   7.38187        43.4430        41.1060       0.478405     
  1020.05        500.000                 NaN            NaN            NaN   3.24935                 NaN   4.34488                 NaN   7.38518        43.4337        41.1090       0.477929     
  1017.54        500.000                 NaN            NaN            NaN   3.25749                 NaN   4.32468                 NaN   7.38248        43.4430        41.1132       0.479137     
  1015.04        500.000                 NaN            NaN            NaN   3.26075                 NaN   4.32077                 NaN   7.38431        43.4373        41.1177       0.479163     
  1012.53        500.000                 NaN            NaN            NaN   3.26397                 NaN   4.31696                 NaN   7.38617        43.4316        41.1222       0.479185     
  1010.03        500.000                 NaN            NaN            NaN   3.26500                 NaN   4.32470                 NaN   7.39237        43.4109        41.1286       0.478386     
  1007.52        500.000                 NaN            NaN            NaN   3.27027                 NaN   4.30960                 NaN   7.38994        43.4198        41.1311       0.479220     
  1005.01        500.000                 NaN            NaN            NaN   3.27336                 NaN   4.30606                 NaN   7.39186        43.4139        41.1356       0.479232     
  1002.51        500.000                 NaN            NaN            NaN   3.27641                 NaN   4.30261                 NaN   7.39380        43.4078        41.1401       0.479241     
  1000.00        500.000                 NaN            NaN            NaN   3.27942                 NaN   4.29925                 NaN   7.39577        43.4018        41.1446       0.479248     
