|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/GRV/GRV_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.82544        7.99652                 NaN   8.13808       0.258373        41.8902        38.8913     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   2.14699                 NaN   6.72003                 NaN            NaN   7.51719       0.472718        43.4506        39.6925     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   2.15112                 NaN   6.71482                 NaN            NaN   7.51862       0.472214        43.4469        39.6963     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN   2.15558                 NaN   6.69751       0.418807E-004            NaN   7.50718       0.475963        43.4662        39.6976     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   2.15901                 NaN   6.69249       0.653977E-002            NaN   7.51417       0.473959        43.4506        39.7033     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0684       0.793183                 NaN   8.17773       0.247718        41.8067        38.9062     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN   2.16639                 NaN   6.69161       0.392806E-004            NaN   7.51762       0.473154        43.4394        39.7117     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN   2.16721                 NaN   6.68530       0.803399E-005            NaN   7.50923       0.475158        43.4496        39.7135     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN   2.17196                 NaN   6.67892                 NaN            NaN   7.50931       0.475224        43.4471        39.7175     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN   2.17627                 NaN   6.67361                 NaN            NaN   7.51012       0.474690        43.4443        39.7210     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN   2.18191                 NaN   6.66926                 NaN            NaN   7.51913       0.472947        43.4296        39.7272     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN   2.18510                 NaN   6.66704                 NaN            NaN   7.52201       0.472072        43.4227        39.7311     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN   1.27533                 NaN   7.82083       0.759578                 NaN   7.85176       0.357939        42.4952        39.4394     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN   2.19142                 NaN   6.66012       0.345588E-004            NaN   7.52332       0.471890        43.4148        39.7384     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   1.34587                 NaN   8.43378       0.768307E-003            NaN   7.81823       0.369319        42.5633        39.4687     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN  0.851918                 NaN   9.39731                 NaN            NaN   7.99562       0.308986        42.1613        39.2849     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   1.38773                 NaN   8.39938       0.867500E-005            NaN   7.83175       0.364639        42.5180        39.4985     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   2.20555                 NaN   6.64103       0.330817E-004            NaN   7.52611       0.471875        43.4019        39.7535     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   2.20829                 NaN   6.63794       0.323090E-004            NaN   7.52739       0.471653        43.3976        39.7571     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   1.40870                 NaN   8.34085                 NaN            NaN   7.81251       0.371335        42.5587        39.5079     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   2.20809                 NaN   6.61845       0.256105E-001            NaN   7.52676       0.471739        43.3865        39.7629     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   1.43795                 NaN   8.29812                 NaN            NaN   7.81697       0.370715        42.5506        39.5256     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   1.46256                 NaN   8.25159                 NaN            NaN   7.80839       0.373558        42.5668        39.5371     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   2.23138                 NaN   6.59890       0.300397E-004            NaN   7.51755       0.474151        43.4020        39.7760     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   2.23268                 NaN   6.57272       0.269114E-001            NaN   7.51955       0.473740        43.3949        39.7795     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   2.23667                 NaN   6.57146       0.228804E-001            NaN   7.52038       0.473632        43.3915        39.7835     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   2.23924                 NaN   6.56921       0.222823E-001            NaN   7.52158       0.473254        43.3879        39.7865     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   2.23460                 NaN   6.59082       0.190584E-001            NaN   7.53693       0.469460        43.3594        39.7898     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   2.23985                 NaN   6.59629       0.512954E-002            NaN   7.53597       0.469860        43.3589        39.7940     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   2.19371                 NaN   6.72952                 NaN            NaN   7.56046       0.461616        43.2590        39.7957     
