|6.6.6
Archiving\03_Data\DfracLP/QFM_m1/YM20/YM20_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1431.08        500.000        98.5696                 NaN            NaN            NaN            NaN  0.937933       0.492469                 NaN            NaN            NaN            NaN
  1428.57        500.000        97.1524                 NaN            NaN            NaN            NaN   1.08206        1.10462       0.660869                 NaN            NaN            NaN
  1426.07        500.000        95.5789                 NaN            NaN            NaN            NaN   1.27188        1.74131        1.40791                 NaN            NaN            NaN
  1423.56        500.000        95.7368                 NaN            NaN            NaN            NaN   1.67572        1.23006        1.35745                 NaN            NaN            NaN
  1421.05        500.000        95.8861                 NaN            NaN            NaN            NaN   1.61664        1.18675        1.31050                 NaN            NaN            NaN
  1418.55        500.000        96.0209                 NaN            NaN            NaN            NaN   1.56289        1.14873        1.26746                 NaN            NaN            NaN
  1416.04        500.000        96.1519                 NaN            NaN            NaN            NaN   1.51065        1.11188        1.22560                 NaN            NaN            NaN
  1413.53        500.000        96.2746                 NaN            NaN            NaN            NaN   1.07763        1.46150        1.18630                 NaN            NaN            NaN
  1411.03        500.000        96.3908                 NaN            NaN            NaN            NaN   1.41543        1.04487        1.14886                 NaN            NaN            NaN
  1408.52        500.000        96.5006                 NaN            NaN            NaN            NaN   1.37246        1.01359        1.11338                 NaN            NaN            NaN
  1406.02        500.000        96.6038                 NaN            NaN            NaN            NaN  0.983647        1.33228        1.08023                 NaN            NaN            NaN
  1403.51        500.000        96.7016                 NaN            NaN            NaN            NaN  0.955896        1.29425        1.04826                 NaN            NaN            NaN
  1401.00        500.000        96.7919                 NaN  0.715763E-001            NaN            NaN   1.14519       0.958864        1.03245                 NaN            NaN            NaN
  1398.50        500.000        96.8760                 NaN  0.338411                 NaN            NaN   1.04798       0.681484        1.05611                 NaN            NaN            NaN
  1395.99        500.000        96.9396                 NaN  0.350284                 NaN            NaN  0.637080        1.03397        1.03906                 NaN            NaN            NaN
  1393.48        500.000        97.0831                 NaN  0.345893                 NaN            NaN   1.00007       0.581838       0.989145                 NaN            NaN            NaN
  1390.98        500.000        97.1327                 NaN  0.357786                 NaN            NaN  0.992611       0.540046       0.976856                 NaN            NaN            NaN
  1388.47        500.000        97.2100                 NaN  0.362738                 NaN            NaN  0.976646       0.497945       0.952690                 NaN            NaN            NaN
  1385.96        500.000        97.2836                 NaN  0.368594                 NaN            NaN  0.456026       0.961779       0.930026                 NaN            NaN            NaN
  1383.46        500.000        97.3543                 NaN  0.374980                 NaN            NaN  0.414256       0.948189       0.908308                 NaN            NaN            NaN
  1380.95        500.000        97.4239                 NaN  0.379057                 NaN            NaN  0.933914       0.376950       0.886134                 NaN            NaN            NaN
  1378.45        500.000        97.4881                 NaN  0.384514                 NaN            NaN  0.338407       0.922601       0.866396                 NaN            NaN            NaN
  1375.94        500.000        97.5518                 NaN  0.389316                 NaN            NaN  0.909528       0.302985       0.846330                 NaN            NaN            NaN
  1373.43        500.000        97.6133                 NaN  0.394859                 NaN            NaN  0.897943       0.266699       0.827205                 NaN            NaN            NaN
  1370.93        500.000        97.3405                 NaN  0.594833                 NaN            NaN   1.06440                 NaN   1.00027                 NaN            NaN            NaN
  1368.42        500.000        98.0203                 NaN  0.196494                 NaN            NaN  0.701882       0.477051       0.604283                 NaN            NaN            NaN
  1365.91        500.000        97.7827                 NaN  0.406839                 NaN            NaN  0.868682       0.167438       0.774327                 NaN            NaN            NaN
  1363.41        500.000        97.8389                 NaN  0.406174                 NaN            NaN  0.853491       0.146551       0.754875                 NaN            NaN            NaN
  1360.90        500.000        97.8884                 NaN  0.410917                 NaN            NaN  0.845543       0.115603       0.739559                 NaN            NaN            NaN
  1358.40        500.000        97.9372                 NaN  0.413281                 NaN            NaN  0.895593E-001  0.836227       0.723700                 NaN            NaN            NaN
  1355.89        500.000        97.9838                 NaN  0.414198                 NaN            NaN  0.827071       0.666192E-001  0.708278                 NaN            NaN            NaN
  1353.38        500.000        98.0295                 NaN  0.414970                 NaN            NaN  0.817661       0.446449E-001  0.693235                 NaN            NaN            NaN
  1350.88        500.000        98.0758                 NaN  0.416072                 NaN            NaN  0.808175       0.218599E-001  0.678099                 NaN            NaN            NaN
  1348.37        500.000        98.1167                 NaN  0.411579                 NaN            NaN  0.793326       0.146855E-001  0.663709                 NaN            NaN            NaN
  1345.86        500.000        98.1335                 NaN  0.372351                 NaN            NaN  0.103688       0.739499       0.650917                 NaN            NaN            NaN
  1343.36        500.000        98.1992                 NaN  0.397768                 NaN            NaN  0.765774       0.456172E-002  0.632710                 NaN            NaN            NaN
  1340.85        500.000        98.2319                 NaN  0.393984                 NaN            NaN  0.752791                 NaN  0.621292                 NaN            NaN            NaN
  1338.35        500.000        98.2672                 NaN  0.387995                 NaN            NaN  0.736490                 NaN  0.608348                 NaN            NaN            NaN
  1335.84        500.000        98.3004                 NaN  0.382905                 NaN            NaN  0.720825                 NaN  0.595891                 NaN            NaN            NaN
  1333.33        500.000        98.3358                 NaN  0.374824                 NaN            NaN  0.706632                 NaN  0.582722                 NaN            NaN            NaN
  1330.83        500.000        98.3681                 NaN  0.368775                 NaN            NaN  0.692801                 NaN  0.570353                 NaN            NaN            NaN
  1328.32        500.000        98.4013                 NaN  0.361193                 NaN            NaN  0.679753                 NaN  0.557762                 NaN            NaN            NaN
  1325.81        500.000        98.4319                 NaN  0.353892                 NaN            NaN  0.668135                 NaN  0.546107                 NaN            NaN            NaN
  1323.31        500.000        97.7577                 NaN  0.530251                 NaN            NaN  0.866432                 NaN  0.845618                 NaN            NaN            NaN
  1320.80        500.000        99.2436                 NaN  0.158573                 NaN            NaN  0.398305                 NaN  0.199518                 NaN            NaN            NaN
  1318.30        500.000        98.5226                 NaN  0.335642                 NaN            NaN  0.629997                 NaN  0.511730                 NaN            NaN            NaN
  1315.79        500.000        98.5518                 NaN  0.329465                 NaN            NaN  0.618072                 NaN  0.500658                 NaN            NaN            NaN
  1313.28        500.000        98.5797                 NaN  0.322109                 NaN            NaN  0.608112                 NaN  0.490032                 NaN            NaN            NaN
  1310.78        500.000        98.6093                 NaN  0.315549                 NaN            NaN  0.596411                 NaN  0.478786                 NaN            NaN            NaN
  1308.27        500.000        98.6333                 NaN  0.309718                 NaN            NaN  0.587670                 NaN  0.469319                 NaN            NaN            NaN
  1305.76        500.000        98.6611                 NaN  0.302715                 NaN            NaN  0.577219                 NaN  0.458923                 NaN            NaN            NaN
  1303.26        500.000        98.6872                 NaN  0.296562                 NaN            NaN  0.567297                 NaN  0.448977                 NaN            NaN            NaN
  1300.75        500.000        98.7174                 NaN  0.297013                 NaN            NaN  0.546211                 NaN  0.439389                 NaN            NaN            NaN
  1298.25        500.000        98.7373                 NaN  0.283346                 NaN            NaN  0.549792                 NaN  0.429589                 NaN            NaN            NaN
  1295.74        500.000        98.7599                 NaN  0.278093                 NaN            NaN  0.540799                 NaN  0.421232                 NaN            NaN            NaN
  1293.23        500.000        98.7840                 NaN  0.271177                 NaN            NaN  0.533088                 NaN  0.411708                 NaN            NaN            NaN
  1290.73        500.000        98.8070                 NaN  0.264861                 NaN            NaN  0.525033                 NaN  0.403111                 NaN            NaN            NaN
  1288.22        500.000        98.8296                 NaN  0.258505                 NaN            NaN  0.517325                 NaN  0.394583                 NaN            NaN            NaN
  1285.71        500.000        98.8526                 NaN  0.251491                 NaN            NaN  0.510294                 NaN  0.385644                 NaN            NaN            NaN
  1283.21        500.000        98.8745                 NaN  0.245099                 NaN            NaN  0.502933                 NaN  0.377431                 NaN            NaN            NaN
  1280.70        500.000        98.8962                 NaN  0.238807                 NaN            NaN  0.495725                 NaN  0.369310                 NaN            NaN            NaN
  1278.20        500.000        98.9166                 NaN  0.232027                 NaN            NaN  0.489902                 NaN  0.361457                 NaN            NaN            NaN
  1275.69        500.000        98.9374                 NaN  0.226791                 NaN            NaN  0.482054                 NaN  0.353725                 NaN            NaN            NaN
  1273.18        500.000        98.9569                 NaN  0.221066                 NaN            NaN  0.475605                 NaN  0.346444                 NaN            NaN            NaN
  1270.68        500.000        98.9771                 NaN  0.213912                 NaN            NaN  0.470206                 NaN  0.338827                 NaN            NaN            NaN
  1268.17        500.000        98.9965                 NaN  0.210230                 NaN            NaN  0.461098                 NaN  0.332163                 NaN            NaN            NaN
  1265.66        500.000        99.0073                 NaN  0.199896                 NaN            NaN  0.462647                 NaN  0.330168                 NaN            NaN            NaN
  1263.16        500.000        99.0380                 NaN  0.189900       0.413153E-002            NaN  0.455306                 NaN  0.312625                 NaN            NaN            NaN
  1260.65        500.000        98.9870                 NaN  0.139352       0.582339E-001            NaN  0.488459                 NaN  0.326917                 NaN            NaN            NaN
  1258.15        500.000        94.9471                 NaN  0.374136                 NaN            NaN   1.06735                 NaN  0.785464        2.70802       0.117964                 NaN
  1255.64        500.000        91.5289                 NaN  0.520812                 NaN            NaN   1.56924                 NaN   1.16040        5.03162       0.188981                 NaN
  1253.13        500.000        92.3337                 NaN  0.464140                 NaN            NaN   1.43785                 NaN   1.05462        4.54073       0.168972                 NaN
  1250.63        500.000        92.9695                 NaN  0.377121                 NaN            NaN   1.25399       0.137138       0.968546        4.14349       0.150171                 NaN
  1248.12        500.000        93.5063                 NaN  0.291578                 NaN            NaN  0.313527        1.05310       0.894942        3.80714       0.133419                 NaN
  1245.61        500.000        94.0121                 NaN  0.273371                 NaN            NaN  0.981656       0.276179       0.826535        3.50847       0.121693                 NaN
  1243.11        500.000        94.4493                 NaN  0.257527                 NaN            NaN  0.918367       0.244840       0.766792        3.25178       0.111425                 NaN
  1240.60        500.000        94.8391                 NaN  0.242445                 NaN            NaN  0.219093       0.860181       0.712625        3.02441       0.102185                 NaN
  1238.10        500.000        95.1838                 NaN  0.227113                 NaN            NaN  0.803300       0.203864       0.664078        2.82405       0.938400E-001            NaN
  1235.59        500.000        95.4947                 NaN  0.210178                 NaN            NaN  0.746267       0.199482       0.619669        2.64360       0.861045E-001            NaN
  1233.08        500.000        95.7741                 NaN  0.193894                 NaN            NaN  0.691296       0.200360       0.579544        2.48170       0.790962E-001            NaN
  1230.58        500.000        96.0225                 NaN  0.175247                 NaN            NaN  0.635869       0.213478       0.542975        2.33744       0.724856E-001            NaN
  1228.07        500.000        96.2510                 NaN  0.156060                 NaN            NaN  0.579308       0.233312       0.509311        2.20461       0.663959E-001            NaN
  1225.56        500.000        96.4577                 NaN  0.135433                 NaN            NaN  0.522462       0.261523       0.478574        2.08359       0.606795E-001            NaN
  1223.06        500.000        96.6210                 NaN  0.817545E-001            NaN            NaN  0.402466       0.410143       0.453507        1.97749       0.536353E-001            NaN
  1220.55        500.000        96.8340                 NaN  0.121445                 NaN            NaN  0.464493       0.234215       0.422401        1.87169       0.517304E-001            NaN
  1218.05        500.000        96.9770                 NaN            NaN            NaN            NaN  0.366296       0.390583       0.385401        1.83257       0.481875E-001            NaN
  1215.54        500.000        96.9998                 NaN            NaN            NaN            NaN  0.121279       0.704262       0.403528        1.73469       0.364610E-001            NaN
  1213.03        500.000        97.4295                 NaN  0.186460                 NaN            NaN  0.502266                 NaN  0.337303        1.50309       0.413794E-001            NaN
  1210.53        500.000        97.3533                 NaN            NaN            NaN            NaN  0.192408       0.535797       0.343371        1.54243       0.326742E-001            NaN
  1208.02        500.000        90.9827                 NaN  0.370775                 NaN            NaN  0.750383                 NaN  0.842952        3.99090       0.738539E-001   2.98844     
  1205.51        500.000        74.8505                 NaN  0.728342                 NaN            NaN   2.09922                 NaN   2.13360        9.97278       0.149990        10.0656     
  1203.01        500.000        78.2578                 NaN  0.633984                 NaN            NaN   1.76056                 NaN   1.83911        8.63780       0.126955        8.74377     
  1200.50        500.000        78.5910                 NaN  0.675472                 NaN            NaN   1.61628                 NaN   1.80512        8.53078       0.125363        8.65598     
  1197.99        500.000        81.2289                 NaN  0.537191                 NaN            NaN   1.39892                 NaN   1.56558        7.43973       0.107852        7.72183     
  1195.49        500.000        88.5052                 NaN  0.340815                 NaN            NaN  0.953359                 NaN  0.950704        4.72154       0.653626E-001   4.46305     
  1192.98        500.000        84.3588                 NaN  0.441863                 NaN            NaN   1.19931                 NaN   1.28614        6.31567       0.847541E-001   6.31347     
  1190.48        500.000        80.5945                 NaN  0.523624                 NaN            NaN   1.42334                 NaN   1.55816        7.88729       0.977179E-001   7.91533     
  1187.97        500.000        72.0403                 NaN  0.804568                 NaN            NaN   1.56323                 NaN   2.16712        11.7787       0.147608        11.4985     
  1185.46        500.000        29.1500                 NaN   1.72307                 NaN            NaN   4.00789                 NaN   5.09591        30.9628       0.360382        28.6999     
  1182.96        500.000                 NaN            NaN   2.39223                 NaN            NaN   5.35610                 NaN   7.09524        43.6900       0.498650        40.9677     
  1180.45        500.000                 NaN            NaN   2.40448                 NaN            NaN   5.33591                 NaN   7.09561        43.6893       0.499227        40.9754     
  1177.94        500.000                 NaN            NaN   2.39283                 NaN            NaN   5.36000                 NaN   7.09929        43.6769       0.497748        40.9733     
  1175.44        500.000                 NaN            NaN   2.41930                 NaN            NaN   5.31345                 NaN   7.09765        43.6831       0.499564        40.9869     
  1172.93        500.000                 NaN            NaN   2.43069                 NaN            NaN   5.29477                 NaN   7.09807        43.6821       0.500086        40.9943     
  1170.43        500.000                 NaN            NaN   2.44179                 NaN            NaN   5.27661                 NaN   7.09852        43.6810       0.500590        41.0015     
  1167.92        500.000                 NaN            NaN   2.45265                 NaN            NaN   5.25867                 NaN   7.09896        43.6799       0.501087        41.0087     
  1165.41        500.000                 NaN            NaN   2.46317                 NaN            NaN   5.24170                 NaN   7.09947        43.6784       0.501549        41.0157     
  1162.91        500.000                 NaN            NaN   2.92715                 NaN            NaN  0.685495E-005   4.27042        6.98776        44.1026       0.548925        41.1631     
  1160.40        500.000                 NaN            NaN   2.48367                 NaN            NaN   5.20831                 NaN   7.10046        43.6756       0.502457        41.0295     
  1157.89        500.000                 NaN            NaN   2.45586                 NaN            NaN   5.25544                 NaN   7.10479        43.6642       0.499870        41.0199     
  1155.39        500.000                 NaN            NaN   2.51025                 NaN            NaN   5.16316                 NaN   7.10041        43.6764       0.503956        41.0458     
  1152.88        500.000                 NaN            NaN   2.48509                 NaN            NaN   5.19752                 NaN   7.10108        43.6759       0.504374        41.0361     
  1150.38        500.000                 NaN            NaN   2.52844                 NaN            NaN   5.13383                 NaN   7.10160        43.6727       0.504716        41.0587     
  1147.87        500.000                 NaN            NaN   2.51767                 NaN            NaN   5.13720                 NaN   7.09876        43.6854       0.507009        41.0539     
  1145.36        500.000                 NaN            NaN   2.54558                 NaN            NaN   5.10623                 NaN   7.10287        43.6687       0.505406        41.0712     
  1142.86        500.000                 NaN            NaN   2.55427                 NaN            NaN   5.09242                 NaN   7.10349        43.6666       0.505764        41.0775     
  1140.35        500.000                 NaN            NaN   2.56252                 NaN            NaN   5.07926                 NaN   7.10416        43.6644       0.506091        41.0836     
  1137.84        500.000                 NaN            NaN   2.57058                 NaN            NaN   5.06643                 NaN   7.10485        43.6621       0.506405        41.0896     
  1135.34        500.000                 NaN            NaN   2.54550                 NaN            NaN   5.09938                 NaN   7.10555        43.6625       0.506843        41.0802     
  1132.83        500.000                 NaN            NaN   2.58578                 NaN            NaN   5.04233                 NaN   7.10632        43.6572       0.506965        41.1014     
  1130.33        500.000                 NaN            NaN   2.59325                 NaN            NaN   5.03060                 NaN   7.10708        43.6547       0.507237        41.1072     
  1127.82        500.000                 NaN            NaN   2.60125                 NaN            NaN   5.01797                 NaN   7.10776        43.6523       0.507561        41.1132     
  1125.31        500.000                 NaN            NaN   2.60855                 NaN            NaN   5.00651                 NaN   7.10853        43.6497       0.507827        41.1189     
  1122.81        500.000                 NaN            NaN   2.60291                 NaN            NaN   5.00040                 NaN   7.10948        43.6610       0.510707        41.1155     
  1120.30        500.000                 NaN            NaN   2.62220                 NaN            NaN   4.98524                 NaN   7.11019        43.6440       0.508283        41.1301     
  1117.79        500.000                 NaN            NaN   2.62960                 NaN            NaN   4.97368                 NaN   7.11094        43.6414       0.508569        41.1359     
  1115.29        500.000                 NaN            NaN   2.63650                 NaN            NaN   4.96292                 NaN   7.11175        43.6386       0.508813        41.1415     
  1112.78        500.000                 NaN            NaN   2.64352                 NaN            NaN   4.95190                 NaN   7.11253        43.6359       0.509076        41.1471     
  1110.28        500.000                 NaN            NaN   2.64958                 NaN            NaN   4.94277                 NaN   7.11349        43.6325       0.509244        41.1524     
  1107.77        500.000                 NaN            NaN   2.65596                 NaN            NaN   4.93300                 NaN   7.11438        43.6294       0.509448        41.1578     
  1105.26        500.000                 NaN            NaN   2.63922                 NaN            NaN   4.94899                 NaN   7.11656        43.6335       0.510883        41.1508     
  1102.76        500.000                 NaN            NaN   2.66920                 NaN            NaN   4.91240                 NaN   7.11605        43.6236       0.509923        41.1688     
  1100.25        500.000                 NaN            NaN   2.64327                 NaN            NaN   4.94735                 NaN   7.11682        43.6233       0.510262        41.1590     
  1097.74        500.000                 NaN            NaN   2.68065                 NaN            NaN   4.89537                 NaN   7.11807        43.6165       0.510223        41.1791     
  1095.24        500.000                 NaN            NaN   2.68625                 NaN            NaN   4.88708                 NaN   7.11911        43.6129       0.510365        41.1843     
  1092.73        500.000                 NaN            NaN   2.67875                 NaN            NaN   4.88170                 NaN   7.11433        43.6301       0.513934        41.1812     
  1090.23        500.000                 NaN            NaN   2.66837                 NaN            NaN   4.90515                 NaN   7.11988        43.6145       0.512239        41.1798     
  1087.72        500.000                 NaN            NaN   2.70323                 NaN            NaN   4.86175                 NaN   7.12216        43.6023       0.510835        41.1997     
  1085.21        500.000                 NaN            NaN   2.70870                 NaN            NaN   4.85367                 NaN   7.12321        43.5986       0.510978        41.2048     
  1082.71        500.000                 NaN            NaN   2.71381                 NaN            NaN   4.84618                 NaN   7.12432        43.5948       0.511089        41.2098     
  1080.20        500.000                 NaN            NaN   2.71948                 NaN            NaN   4.83715                 NaN   7.12524        43.5918       0.511280        41.2150     
  1077.69        500.000                 NaN            NaN   2.71177                 NaN            NaN   4.83546                 NaN   7.12267        43.6053       0.513714        41.2111     
  1075.19        500.000                 NaN            NaN   2.72983                 NaN            NaN   4.82212                 NaN   7.12748        43.5841       0.511525        41.2250     
  1072.68        500.000                 NaN            NaN   2.73489                 NaN            NaN   4.81482                 NaN   7.12862        43.5801       0.511639        41.2299     
  1070.18        500.000                 NaN            NaN   2.73987                 NaN            NaN   4.80767                 NaN   7.12978        43.5760       0.511748        41.2349     
  1067.67        500.000                 NaN            NaN   2.74476                 NaN            NaN   4.80071                 NaN   7.13097        43.5719       0.511849        41.2398     
  1065.16        500.000                 NaN            NaN   2.74958                 NaN            NaN   4.79387                 NaN   7.13217        43.5678       0.511947        41.2447     
  1062.66        500.000                 NaN            NaN   3.00128                 NaN            NaN  0.807043E-005   4.17830        7.02998        43.9493       0.546246        41.2949     
  1060.15        500.000                 NaN            NaN   2.75968                 NaN            NaN   4.77917                 NaN   7.13447        43.5599       0.512206        41.2546     
  1057.64        500.000                 NaN            NaN   2.76362                 NaN            NaN   4.77422                 NaN   7.13591        43.5549       0.512204        41.2592     
  1055.14        500.000                 NaN            NaN   2.76863                 NaN            NaN   4.76689                 NaN   7.13707        43.5509       0.512340        41.2641     
  1052.63        500.000                 NaN            NaN   2.77304                 NaN            NaN   4.76089                 NaN   7.13839        43.5464       0.512403        41.2689     
  1050.13        500.000                 NaN            NaN   2.77739                 NaN            NaN   4.75500                 NaN   7.13973        43.5418       0.512461        41.2736     
  1047.62        500.000                 NaN            NaN   2.78124                 NaN            NaN   4.75020                 NaN   7.14121        43.5367       0.512459        41.2782     
  1045.11        500.000                 NaN            NaN   2.78550                 NaN            NaN   4.74449                 NaN   7.14258        43.5320       0.512512        41.2829     
  1042.61        500.000                 NaN            NaN   2.75743                 NaN            NaN   4.79553                 NaN   7.14983        43.5097       0.511401        41.2761     
  1040.10        500.000                 NaN            NaN   2.76153                 NaN            NaN   4.78988                 NaN   7.15098        43.5056       0.511448        41.2806     
  1037.59        500.000                 NaN            NaN   2.79810                 NaN            NaN   4.72772                 NaN   7.14680        43.5176       0.512660        41.2971     
  1035.09        500.000                 NaN            NaN   2.78143                 NaN            NaN   4.74461                 NaN   7.14257        43.5276       0.514103        41.2897     
  1032.58        500.000                 NaN            NaN   2.80043                 NaN            NaN   4.73027                 NaN   7.15142        43.5013       0.511959        41.3047     
  1030.08        500.000                 NaN            NaN   2.80490                 NaN            NaN   4.72406                 NaN   7.15278        43.4967       0.512052        41.3095     
  1027.57        500.000                 NaN            NaN   2.80931                 NaN            NaN   4.71799                 NaN   7.15416        43.4921       0.512141        41.3143     
  1025.06        500.000                 NaN            NaN   2.81365                 NaN            NaN   4.71204                 NaN   7.15557        43.4874       0.512225        41.3191     
  1022.56        500.000                 NaN            NaN   2.81793                 NaN            NaN   4.70622                 NaN   7.15699        43.4827       0.512303        41.3239     
  1020.05        500.000                 NaN            NaN   2.82215                 NaN            NaN   4.70051                 NaN   7.15844        43.4779       0.512378        41.3286     
  1017.54        500.000                 NaN            NaN   2.82767                 NaN            NaN   4.69429                 NaN   7.16147        43.4695       0.512257        41.3349     
  1015.04        500.000                 NaN            NaN   2.84621                 NaN            NaN   4.62780                 NaN   7.14132        43.5316       0.518544        41.3345     
  1012.53        500.000                 NaN            NaN   2.82502                 NaN            NaN   4.70678                 NaN   7.16615        43.4507       0.511184        41.3401     
  1010.03        500.000                 NaN            NaN   2.80941                 NaN            NaN   4.72056                 NaN   7.16487        43.4584       0.512732        41.3340     
  1007.52        500.000                 NaN            NaN   2.66490                 NaN            NaN   5.00981                 NaN   7.16045        43.4185       0.492915        41.2534     
  1005.01        500.000                 NaN            NaN   2.81725                 NaN            NaN   4.71064                 NaN   7.16807        43.4479       0.512693        41.3434     
  1002.51        500.000                 NaN            NaN   2.84582                 NaN            NaN   4.67643                 NaN   7.16992        43.4340       0.512436        41.3614     
  1000.00        500.000                 NaN            NaN   2.83655                 NaN            NaN   4.70098                 NaN   7.17703        43.4137       0.510172        41.3616     
