|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.46340        4.00365        1.12017        7.16125        42.6998        41.2454       0.306273     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.31902        4.08571        1.18745        7.16600        42.6887        41.2481       0.304963     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.57097        5.02140                 NaN   7.16717        42.6859        41.2498       0.304741     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.45286        5.14433                 NaN   7.17183        42.6750        41.2525       0.303454     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   1.05241                 NaN            NaN   6.76902                 NaN            NaN   6.95165        43.1619        41.6847       0.380246     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.34399        5.28207                 NaN   7.19321        42.6218        41.2618       0.297083     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.80266        3.82490                 NaN   7.19538        42.6162        41.2642       0.296596     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.49710        5.14150                 NaN   7.20382        42.5963        41.2676       0.293713     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN   1.18645                 NaN            NaN   4.45002        2.32701                 NaN   6.97216        42.8911        41.8180       0.355349     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.66561                 NaN            NaN   7.22825        42.5427        41.2768       0.286624     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   1.20410                 NaN            NaN   4.40510        2.34064                 NaN   6.96959        42.8956        41.8285       0.356408     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.98651        3.68371                 NaN   7.23236        42.5308        41.2812       0.285417     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.00248        3.33664        1.32017        7.22337        42.5480        41.2810       0.288338     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.50362        7.17495                 NaN   7.24157        42.5106        41.2861       0.283139     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.10654        2.60487        1.95857        7.23456        42.5238        41.2863       0.285322     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   1.24985                 NaN            NaN   6.45291                 NaN            NaN   6.93030        43.1869        41.7921       0.387932     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   1.25618                 NaN            NaN   6.65341                 NaN            NaN   6.96175        42.9091        41.8600       0.359590     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.00773        5.68996                 NaN   7.25810        42.4693        41.2968       0.278092     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.27949        5.41860                 NaN   7.25912        42.4663        41.2985       0.277945     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.63059        6.06372       0.634793E-004   7.25727        42.4702        41.2995       0.278620     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   1.28560                 NaN            NaN   6.59909                 NaN            NaN   6.95745        42.9181        41.8781       0.361600     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.13876        6.56695       0.955484E-004   7.26800        42.4457        41.3051       0.275421     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.01531        6.69542       0.948730E-004   7.27252        42.4348        41.3077       0.274110     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.80961        6.90800       0.707933E-004   7.27852        42.4208        41.3107       0.272288     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.59499        7.12993       0.545648E-004   7.28480        42.4060        41.3138       0.270371     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.33115        7.40172                 NaN   7.29153        42.3903        41.3170       0.268294     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.939077        7.80299                 NaN   7.29924        42.3723        41.3205       0.265885     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN  0.398994                 NaN            NaN   7.83126       0.227677                 NaN   7.21432        42.5446        41.4891       0.294004     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.87163        4.88338                 NaN   7.30783        42.3472        41.3269       0.263128     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN  0.813512                 NaN            NaN  0.142088        7.18932       0.509221E-004   7.11332        42.7514        41.6628       0.327572     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   1.31559                 NaN            NaN   6.56695                 NaN            NaN   6.93693        42.9072        41.9114       0.361891     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN  0.951334                 NaN            NaN  0.302262E-001   7.06369       0.377083E-004   7.08285        42.8102        41.7239       0.337774     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   1.00462                 NaN            NaN   7.00252                 NaN            NaN   7.07138        42.8318        41.7480       0.341626     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   1.05284                 NaN            NaN   6.91976                 NaN            NaN   7.06101        42.8512        41.7701       0.345117     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   1.09556                 NaN            NaN   6.84673                 NaN            NaN   7.05204        42.8677        41.7899       0.348145     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   1.35783                 NaN            NaN   6.44020                 NaN            NaN   6.95523        42.9560        41.9225       0.368195     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   1.35029                 NaN            NaN   6.36452                 NaN            NaN   6.96629        43.0510        41.8910       0.376896     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   1.20142                 NaN            NaN   6.66718                 NaN            NaN   7.03077        42.9051        41.8402       0.355353     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   1.20855                 NaN            NaN   6.65908                 NaN            NaN   7.03219        42.8995        41.8458       0.354926     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   1.44400                 NaN            NaN   6.30347                 NaN            NaN   6.94145        42.9705        41.9692       0.371437     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   1.20654                 NaN            NaN   6.66080                 NaN            NaN   7.03048        42.9006        41.8468       0.354811     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   1.23976                 NaN            NaN   6.60169                 NaN            NaN   7.02004        42.9191        41.8614       0.358080     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   1.77311                 NaN            NaN   1.72471        3.80455                 NaN   6.82941        43.3946        42.0504       0.423305     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   1.46890                 NaN            NaN   6.27046                 NaN            NaN   6.94061        42.9590        41.9891       0.371937     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   1.78930                 NaN            NaN   1.73768        3.76704                 NaN   6.82854        43.3922        42.0615       0.423689     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   1.80896                 NaN            NaN   1.74896        3.74710                 NaN   6.82814        43.3640        42.0790       0.423886     
