|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.66330        5.48125        1.52235        7.40476        40.6585        39.7259       0.543935     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.46737        5.59202        1.61327        7.40974        40.6491        39.7269       0.541631     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.80489        6.86813                 NaN   7.41104        40.6477        39.7270       0.541261     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.64440        7.03423                 NaN   7.41592        40.6385        39.7280       0.538996     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   1.71430                 NaN            NaN   9.10596                 NaN            NaN   7.19403        41.1353        40.1744       0.675959     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.57287        7.13878                 NaN   7.43804        40.5896        39.7330       0.527714     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.48359        5.22975                 NaN   7.44038        40.5856        39.7338       0.526873     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.78013        6.94590                 NaN   7.44915        40.5678        39.7353       0.521773     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN   1.93282                 NaN            NaN   5.91011        3.14031                 NaN   7.21474        40.8784        40.2919       0.631737     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7572                 NaN            NaN   7.47446        40.5187        39.7404       0.509214     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   1.96179                 NaN            NaN   5.85114        3.15596                 NaN   7.21233        40.8857        40.2994       0.633683     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.78939        4.97330                 NaN   7.47888        40.5098        39.7415       0.507115     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.46338        4.49628        1.79071        7.46970        40.5276        39.7400       0.512329     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.05123        9.72111                 NaN   7.48854        40.4930        39.7430       0.503109     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.60115        3.50720        2.65426        7.48142        40.5071        39.7419       0.507012     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   2.03732                 NaN            NaN   8.65516                 NaN            NaN   7.17370        41.1782        40.2656       0.690036     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   2.04735                 NaN            NaN   8.87919                 NaN            NaN   7.20493        40.9074        40.3216       0.639526     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.09882        7.69575                 NaN   7.50591        40.4585        39.7468       0.494221     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.46772        7.32740                 NaN   7.50704        40.4569        39.7470       0.493983     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.53302        8.25770       0.858411E-004   7.50527        40.4621        39.7466       0.495207     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   2.09576                 NaN            NaN   8.80453                 NaN            NaN   7.20095        40.9218        40.3337       0.643225     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.86794        8.93590       0.129026E-003   7.51650        40.4412        39.7487       0.489562     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.70226        9.10737       0.128053E-003   7.52124        40.4321        39.7497       0.487250     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.42527        9.39229       0.954822E-004   7.52751        40.4198        39.7510       0.484032     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.13660        9.68934       0.735416E-004   7.53406        40.4070        39.7523       0.480643     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.78215        10.0529                 NaN   7.54108        40.3931        39.7537       0.476970     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25600        10.5897                 NaN   7.54911        40.3772        39.7553       0.472705     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN  0.650053                 NaN            NaN   10.5721       0.310512                 NaN   7.46347        40.5537        39.9273       0.522866     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.21179        6.64865                 NaN   7.55810        40.3555        39.7582       0.467840     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN   1.32593                 NaN            NaN  0.189803        9.67102       0.694796E-004   7.36138        40.7654        40.1036       0.582793     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   2.14568                 NaN            NaN   8.75848                 NaN            NaN   7.18026        40.9227        40.3489       0.643998     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN   1.55088                 NaN            NaN  0.403589E-001   9.48553       0.514337E-004   7.33074        40.8280        40.1634       0.601054     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   1.63790                 NaN            NaN   9.39684                 NaN            NaN   7.31924        40.8514        40.1866       0.607960     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   1.71668                 NaN            NaN   9.27997                 NaN            NaN   7.30884        40.8726        40.2077       0.614219     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   1.78649                 NaN            NaN   9.17674                 NaN            NaN   7.29986        40.8908        40.2264       0.619654     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   2.21539                 NaN            NaN   8.59199                 NaN            NaN   7.20043        40.9802        40.3566       0.655433     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   2.20272                 NaN            NaN   8.50792                 NaN            NaN   7.21276        41.0764        40.3292       0.671024     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   1.95961                 NaN            NaN   8.92245                 NaN            NaN   7.27863        40.9334        40.2733       0.632611     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   1.97188                 NaN            NaN   8.90932                 NaN            NaN   7.28020        40.9294        40.2773       0.631881     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   2.35656                 NaN            NaN   8.39750                 NaN            NaN   7.18679        41.0007        40.3971       0.661345     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   1.96870                 NaN            NaN   8.91304                 NaN            NaN   7.27856        40.9329        40.2751       0.631728     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   2.02306                 NaN            NaN   8.82968                 NaN            NaN   7.26803        40.9529        40.2887       0.637592     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   2.89550                 NaN            NaN   2.28839        5.06920                 NaN   7.07441        41.4283        40.4900       0.754154     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   2.39773                 NaN            NaN   8.34751                 NaN            NaN   7.18633        40.9954        40.4107       0.662357     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   2.92227                 NaN            NaN   2.30517        5.01673                 NaN   7.07373        41.4291        40.4981       0.754909     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   2.95452                 NaN            NaN   2.31101        4.98892                 NaN   7.07338        41.4036        40.5133       0.755291     
