|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/GRV/GRV_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1263.90        500.000       0.216500                 NaN            NaN   97.8365                 NaN            NaN  0.343853       0.453011       0.341559       0.808587                 NaN            NaN
  1262.51        500.000       0.455848                 NaN            NaN   93.3857                 NaN            NaN  0.991765       0.937476       0.824550        3.40467                 NaN            NaN
  1261.13        500.000       0.427153                 NaN            NaN   93.8706                 NaN            NaN  0.877102       0.906901       0.766791        3.15143                 NaN            NaN
  1259.75        500.000       0.403178                 NaN            NaN   94.2894                 NaN            NaN  0.825422       0.831787       0.716771        2.93344                 NaN            NaN
  1258.37        500.000       0.382369                 NaN            NaN   94.6537                 NaN            NaN  0.765360       0.780650       0.672931        2.74495                 NaN            NaN
  1256.99        500.000       0.364361                 NaN            NaN   94.9748                 NaN            NaN  0.741460       0.705959       0.634011        2.57943                 NaN            NaN
  1255.61        500.000       0.348431                 NaN            NaN   95.2590                 NaN            NaN  0.652988       0.706954       0.599452        2.43317                 NaN            NaN
  1254.22        500.000       0.333739                 NaN            NaN   95.5108                 NaN            NaN  0.676083       0.606628       0.568618        2.30409                 NaN            NaN
  1252.84        500.000       0.320950                 NaN            NaN   95.7407                 NaN            NaN  0.647806       0.563122       0.540282        2.18715                 NaN            NaN
  1251.46        500.000       0.309188                 NaN            NaN   95.9464                 NaN            NaN  0.523591       0.623161       0.514742        2.08292                 NaN            NaN
  1250.08        500.000       0.298233                 NaN            NaN   96.1363                 NaN            NaN  0.599551       0.488016       0.490945        1.98692                 NaN            NaN
  1248.70        500.000       0.289227                 NaN            NaN   96.3039                 NaN            NaN  0.579104       0.454854       0.469876        1.90309                 NaN            NaN
  1247.32        500.000       0.277936                 NaN            NaN   96.4718                 NaN            NaN  0.426485       0.557530       0.448554        1.81771                 NaN            NaN
  1245.93        500.000       0.269771                 NaN            NaN   96.6136                 NaN            NaN  0.398226       0.539827       0.430556        1.74806                 NaN            NaN
  1244.55        500.000       0.261262                 NaN            NaN   96.7516                 NaN            NaN  0.521752       0.373347       0.412819        1.67917                 NaN            NaN
  1243.17        500.000       0.453611E-001  0.276242                 NaN   95.1067                 NaN            NaN  0.720538       0.710500       0.642504        2.49815                 NaN            NaN
  1241.79        500.000       0.382004                 NaN            NaN   95.4471                 NaN            NaN  0.513630       0.738028       0.596401        2.32285                 NaN            NaN
  1240.41        500.000       0.394553                 NaN            NaN   97.8466                 NaN            NaN  0.321540                 NaN  0.263007        1.17434                 NaN            NaN
  1239.03        500.000                 NaN            NaN            NaN   99.2113                 NaN            NaN  0.330327                 NaN  0.760059E-001  0.382380                 NaN            NaN
  1237.64        500.000       0.766139E-001            NaN            NaN   97.3723                 NaN            NaN  0.519216       0.315658       0.331585        1.38459                 NaN            NaN
  1236.26        500.000       0.230155                 NaN            NaN   97.4669                 NaN            NaN  0.208255       0.449038       0.317609        1.32804                 NaN            NaN
  1234.88        500.000       0.176478                 NaN            NaN   97.6397                 NaN            NaN  0.373680       0.280496       0.297126        1.23253                 NaN            NaN
  1233.50        500.000       0.225425                 NaN            NaN   97.7544                 NaN            NaN  0.407908       0.155255       0.279073        1.17792                 NaN            NaN
  1232.12        500.000       0.963952E-001            NaN            NaN   97.8246                 NaN            NaN  0.348069       0.301036       0.272161        1.15772                 NaN            NaN
  1230.74        500.000       0.539525                 NaN            NaN   94.5770                 NaN            NaN  0.666425       0.486743       0.710285        3.01997                 NaN            NaN
  1229.35        500.000                 NaN            NaN            NaN   99.5849                 NaN            NaN  0.360476                 NaN  0.279749E-001  0.266430E-001            NaN            NaN
  1227.97        500.000       0.178160E-001            NaN            NaN   99.2251                 NaN            NaN  0.229323       0.338841E-001  0.996763E-001  0.394194                 NaN            NaN
  1226.59        500.000       0.235657                 NaN            NaN   97.7638                 NaN            NaN  0.520074                 NaN  0.266649        1.21382                 NaN            NaN
  1225.21        500.000       0.316759                 NaN            NaN   96.8181                 NaN            NaN  0.212474       0.536596       0.405040        1.71100                 NaN            NaN
  1223.83        500.000       0.532378E-001            NaN            NaN   99.3141                 NaN            NaN  0.201299       0.216484E-001  0.725535E-001  0.337153                 NaN            NaN
  1222.45        500.000       0.155970                 NaN            NaN   98.4278                 NaN            NaN  0.320364       0.456345E-001  0.188946       0.861302                 NaN            NaN
  1221.06        500.000       0.140847E-001            NaN            NaN   99.8349                 NaN            NaN  0.170802E-001  0.213453E-001  0.214003E-001  0.911773E-001            NaN            NaN
  1219.68        500.000       0.299301                 NaN            NaN   96.3365                 NaN            NaN  0.313822       0.616631       0.443969        1.98976                 NaN            NaN
  1218.30        500.000       0.229179                 NaN            NaN   97.2826                 NaN            NaN  0.466938       0.209752       0.326304        1.48527                 NaN            NaN
  1216.92        500.000       0.468075E-001            NaN            NaN   99.5651                 NaN            NaN  0.266242E-001  0.625290E-001  0.537429E-001  0.245152                 NaN            NaN
  1215.54        500.000       0.663040E-002            NaN            NaN   98.8823                 NaN            NaN  0.220798                 NaN  0.108625       0.456009       0.325679                 NaN
  1214.16        500.000       0.304320       0.714333E-001            NaN   93.2906                 NaN            NaN  0.644606                 NaN  0.565733        2.58610        2.53716                 NaN
  1212.77        500.000       0.903500        1.60621                 NaN   53.6110                 NaN            NaN   4.72090                 NaN   3.94611        18.1429        17.0693                 NaN
  1211.39        500.000       0.338341E-004            NaN            NaN   99.9993                 NaN  0.130415E-004  0.546012E-004            NaN  0.567556E-004  0.246569E-003  0.252814E-003            NaN
  1210.01        500.000        1.31297                 NaN            NaN   75.1575                 NaN            NaN   2.30507                 NaN   2.06270        9.42200        9.73977                 NaN
  1208.63        500.000        1.00729                 NaN            NaN   81.2655                 NaN            NaN   1.72314                 NaN   1.55718        7.08766        7.35922                 NaN
  1207.25        500.000        1.52654                 NaN            NaN   72.2648                 NaN            NaN   2.51892                 NaN   2.30942        10.4496        10.9308                 NaN
  1205.87        500.000                 NaN            NaN            NaN  100.0000                 NaN            NaN            NaN            NaN            NaN  0.309014E-005  0.342706E-005            NaN
  1204.48        500.000       0.630288E-004            NaN            NaN   99.9988                 NaN  0.754081E-005  0.102033E-003            NaN  0.976580E-004  0.434932E-003  0.452874E-003            NaN
  1203.10        500.000        2.26364                 NaN            NaN   58.5193                 NaN            NaN   3.69566                 NaN   3.42729        15.6921        16.4021                 NaN
  1201.72        500.000                 NaN            NaN            NaN  100.0000                 NaN            NaN  0.117911E-005            NaN            NaN  0.522047E-005  0.550384E-005            NaN
  1200.34        500.000       0.103693E-004            NaN            NaN   99.9999                 NaN            NaN  0.994869E-005            NaN  0.105218E-004  0.394184E-004  0.437769E-004            NaN
  1198.96        500.000       0.268557E-004            NaN            NaN   99.9995                 NaN            NaN  0.446003E-004            NaN  0.408332E-004  0.187250E-003  0.193761E-003            NaN
  1197.58        500.000        1.11087                 NaN            NaN   79.0241                 NaN            NaN   1.81358                 NaN   1.71647        7.99802        8.33702                 NaN
  1196.19        500.000       0.694838                 NaN            NaN   87.0943                 NaN            NaN   1.09633                 NaN   1.04894        4.94274        5.12281                 NaN
  1194.81        500.000       0.115612       0.126470                 NaN   95.5218                 NaN            NaN  0.387885                 NaN  0.364586        1.69035        1.79326                 NaN
  1193.43        500.000       0.427374E-001            NaN            NaN   99.2541                 NaN            NaN  0.529102E-001            NaN  0.603032E-001  0.283313       0.306671                 NaN
  1192.05        500.000       0.987566                 NaN            NaN   80.9121                 NaN            NaN   1.55150                 NaN   1.52971        7.37178        7.64732                 NaN
  1190.67        500.000       0.915144                 NaN            NaN   81.6364                 NaN            NaN   1.50788                 NaN   1.44570        7.08049        7.41439                 NaN
  1189.29        500.000       0.429225E-002            NaN            NaN   99.9331                 NaN            NaN  0.418629E-002            NaN  0.539204E-002  0.241129E-001  0.278855E-001  0.991284E-003
  1187.90        500.000       0.985952E-004            NaN            NaN   99.9988                 NaN            NaN  0.129469E-003            NaN  0.475243E-004  0.916220E-003            NaN            NaN
  1186.52        500.000        1.34338                 NaN            NaN   72.1813                 NaN            NaN   2.05296                 NaN   2.09969        11.2164        11.1062                 NaN
  1185.14        500.000        3.45921                 NaN            NaN   20.5353                 NaN            NaN   5.04356                 NaN   5.71912        32.9172        32.3256                 NaN
  1183.76        500.000        4.24012                 NaN            NaN            NaN            NaN            NaN   6.20741                 NaN   7.12188        41.5873        40.8433                 NaN
  1182.38        500.000        4.26172                 NaN            NaN            NaN            NaN            NaN   6.17681                 NaN   7.11621        41.5857        40.8595                 NaN
  1181.00        500.000        4.26182                 NaN            NaN            NaN            NaN            NaN   6.17501                 NaN   7.11850        41.5849        40.8597                 NaN
  1179.62        500.000        4.26284                 NaN            NaN            NaN            NaN            NaN   6.17292                 NaN   7.11971        41.5838        40.8608                 NaN
  1178.23        500.000        4.26384                 NaN            NaN            NaN            NaN            NaN   6.17074                 NaN   7.12102        41.5826        40.8618                 NaN
  1176.85        500.000        4.26469                 NaN            NaN            NaN            NaN            NaN   6.16857                 NaN   7.12241        41.5817        40.8626                 NaN
  1175.47        500.000        4.26610                 NaN            NaN            NaN            NaN            NaN   6.16730                 NaN   7.12297        41.5797        40.8639                 NaN
  1174.09        500.000        4.27098                 NaN            NaN            NaN            NaN            NaN   6.15922                 NaN   7.12481        41.5763        40.8687                 NaN
  1172.71        500.000        4.28114                 NaN            NaN            NaN            NaN            NaN   6.13904                 NaN   7.13079        41.5710        40.8780                 NaN
  1171.33        500.000        4.28688       0.299545E-002  0.286006E-004            NaN            NaN            NaN   6.12271                 NaN   7.13818        41.5613        40.8879                 NaN
  1169.94        500.000        4.26505                 NaN            NaN            NaN            NaN            NaN   6.16626                 NaN   7.13750        41.5628        40.8684                 NaN
  1168.56        500.000        4.27741                 NaN            NaN            NaN            NaN            NaN   6.14381                 NaN   7.13288        41.5713        40.8746                 NaN
  1167.18        500.000        4.27826                 NaN            NaN            NaN            NaN            NaN   6.14524                 NaN   7.13176        41.5690        40.8757                 NaN
  1165.80        500.000        4.29769                 NaN            NaN            NaN            NaN            NaN   6.10873                 NaN   7.14374        41.5554        40.8945                 NaN
  1164.42        500.000        4.28381                 NaN            NaN            NaN            NaN            NaN   6.13555                 NaN   7.13499        41.5645        40.8812                 NaN
  1163.04        500.000        4.31627       0.123401E-001            NaN            NaN            NaN            NaN   6.03126                 NaN   7.21258        41.4928        40.9347                 NaN
  1161.65        500.000        4.28919                 NaN            NaN            NaN            NaN            NaN   6.12375                 NaN   7.14016        41.5605        40.8863                 NaN
  1160.27        500.000        4.32216       0.646770E-002            NaN            NaN            NaN            NaN   6.03082                 NaN   7.21299        41.4928        40.9347                 NaN
  1158.89        500.000        4.29001                 NaN            NaN            NaN            NaN            NaN   6.12398                 NaN   7.14068        41.5579        40.8874                 NaN
  1157.51        500.000        4.29282                 NaN            NaN            NaN            NaN            NaN   6.11911                 NaN   7.14255        41.5553        40.8902                 NaN
  1156.13        500.000        4.29842                 NaN            NaN            NaN            NaN            NaN   6.10938                 NaN   7.14515        41.5514        40.8957                 NaN
  1154.75        500.000        4.29929                 NaN            NaN            NaN            NaN            NaN   6.10551                 NaN   7.14807        41.5505        40.8966                 NaN
  1153.36        500.000        4.30223                 NaN            NaN            NaN            NaN            NaN   6.10042                 NaN   7.14997        41.5478        40.8995                 NaN
  1151.98        500.000        4.30500                 NaN            NaN            NaN            NaN            NaN   6.09792                 NaN   7.14996        41.5447        40.9024                 NaN
  1150.60        500.000        4.30775                 NaN            NaN            NaN            NaN            NaN   6.09080                 NaN   7.15373        41.5426        40.9051                 NaN
  1149.22        500.000        4.31013                 NaN            NaN            NaN            NaN            NaN   6.08662                 NaN   7.15556        41.5401        40.9076                 NaN
  1147.84        500.000        4.31012                 NaN            NaN            NaN            NaN            NaN   6.08862                 NaN   7.15462        41.5389        40.9078                 NaN
  1146.46        500.000        4.31275                 NaN            NaN            NaN            NaN            NaN   6.08412                 NaN   7.15647        41.5361        40.9106                 NaN
  1145.07        500.000        4.31390                 NaN            NaN            NaN            NaN            NaN   6.08178                 NaN   7.15785        41.5347        40.9118                 NaN
  1143.69        500.000        4.31736                 NaN            NaN            NaN            NaN            NaN   6.07332                 NaN   7.16235        41.5317        40.9153                 NaN
  1142.31        500.000        4.31921                 NaN            NaN            NaN            NaN            NaN   6.07008                 NaN   7.16419        41.5292        40.9174                 NaN
  1140.93        500.000        4.32103                 NaN            NaN            NaN            NaN            NaN   6.06862                 NaN   7.16396        41.5271        40.9193                 NaN
  1139.55        500.000        4.32180                 NaN            NaN            NaN            NaN            NaN   6.06687                 NaN   7.16815        41.5209        40.9222                 NaN
  1138.17        500.000        4.32452                 NaN            NaN            NaN            NaN            NaN   6.06278                 NaN   7.16807        41.5213        40.9233                 NaN
  1136.78        500.000        4.32620                 NaN            NaN            NaN            NaN            NaN   6.05987                 NaN   7.16972        41.5189        40.9253                 NaN
  1135.40        500.000        4.32535                 NaN            NaN            NaN            NaN            NaN   6.06114                 NaN   7.16878        41.5206        40.9241                 NaN
  1134.02        500.000        4.32981                 NaN            NaN            NaN            NaN            NaN   6.05342                 NaN   7.17301        41.5145        40.9293                 NaN
  1132.64        500.000        4.33126                 NaN            NaN            NaN            NaN            NaN   6.05054                 NaN   7.17487        41.5124        40.9310                 NaN
  1131.26        500.000        4.33334                 NaN            NaN            NaN            NaN            NaN   6.04650                 NaN   7.17685        41.5102        40.9331                 NaN
  1129.88        500.000        4.33453                 NaN            NaN            NaN            NaN            NaN   6.04510                 NaN   7.17776        41.5080        40.9346                 NaN
  1128.49        500.000        4.33605                 NaN            NaN            NaN            NaN            NaN   6.04137                 NaN   7.18024        41.5060        40.9363                 NaN
  1127.11        500.000        4.33791                 NaN            NaN            NaN            NaN            NaN   6.03797                 NaN   7.18196        41.5038        40.9383                 NaN
  1125.73        500.000        4.33948                 NaN            NaN            NaN            NaN            NaN   6.03519                 NaN   7.18364        41.5016        40.9401                 NaN
  1124.35        500.000        4.34104                 NaN            NaN            NaN            NaN            NaN   6.03262                 NaN   7.18502        41.4994        40.9419                 NaN
  1122.97        500.000        4.34266                 NaN            NaN            NaN            NaN            NaN   6.02997                 NaN   7.18650        41.4972        40.9437                 NaN
  1121.59        500.000        4.34412                 NaN            NaN            NaN            NaN            NaN   6.02760                 NaN   7.18781        41.4951        40.9454                 NaN
  1120.20        500.000        4.34536                 NaN            NaN            NaN            NaN            NaN   6.02568                 NaN   7.18907        41.4930        40.9469                 NaN
  1118.82        500.000        4.34671                 NaN            NaN            NaN            NaN            NaN   6.02345                 NaN   7.19005        41.4914        40.9484                 NaN
  1117.44        500.000        4.34812                 NaN            NaN            NaN            NaN            NaN   6.02087                 NaN   7.19148        41.4896        40.9499                 NaN
  1116.06        500.000        4.34949                 NaN            NaN            NaN            NaN            NaN   6.01842                 NaN   7.19285        41.4878        40.9514                 NaN
  1114.68        500.000        4.35082                 NaN            NaN            NaN            NaN            NaN   6.01598                 NaN   7.19421        41.4860        40.9530                 NaN
  1113.30        500.000        4.35307                 NaN            NaN            NaN            NaN            NaN   6.00897                 NaN   7.19851        41.4842        40.9552                 NaN
  1111.91        500.000        4.35381                 NaN            NaN            NaN            NaN            NaN   6.00739                 NaN   7.19969        41.4830        40.9561                 NaN
  1110.53        500.000        4.34985                 NaN            NaN            NaN            NaN            NaN   6.01572                 NaN   7.19736        41.4847        40.9524                 NaN
  1109.15        500.000        4.35294                 NaN            NaN            NaN            NaN            NaN   6.01129                 NaN   7.19829        41.4821        40.9554                 NaN
  1107.77        500.000        4.35482                 NaN            NaN            NaN            NaN            NaN   6.00804                 NaN   7.20007        41.4796        40.9575                 NaN
  1106.39        500.000        4.36347                 NaN            NaN            NaN            NaN            NaN   5.99265                 NaN   7.20938        41.4660        40.9685                 NaN
  1105.01        500.000        4.36030                 NaN            NaN            NaN            NaN            NaN   5.99900                 NaN   7.20512        41.4715        40.9641                 NaN
  1103.62        500.000        4.36414                 NaN            NaN            NaN            NaN            NaN   5.99220                 NaN   7.21075        41.4636        40.9693                 NaN
  1102.24        500.000        4.35910                 NaN            NaN            NaN            NaN            NaN   5.99304                 NaN   7.21814        41.4637        40.9660                 NaN
  1100.86        500.000        4.37208                 NaN            NaN            NaN            NaN            NaN   5.97935                 NaN   7.21950        41.4495        40.9796                 NaN
  1099.48        500.000        4.36654                 NaN            NaN            NaN            NaN            NaN   5.98793                 NaN   7.21272        41.4611        40.9717                 NaN
  1098.10        500.000        4.37724                 NaN            NaN            NaN            NaN            NaN   5.96408                 NaN   7.22782        41.4471        40.9837                 NaN
  1096.72        500.000        4.37371                 NaN            NaN            NaN            NaN            NaN   5.97666                 NaN   7.22001        41.4485        40.9811                 NaN
  1095.33        500.000        4.37296                 NaN            NaN            NaN            NaN            NaN   5.97417                 NaN   7.22141        41.4521        40.9794                 NaN
  1093.95        500.000        4.37685                 NaN            NaN            NaN            NaN            NaN   5.97077                 NaN   7.22527        41.4418        40.9853                 NaN
  1092.57        500.000        4.39267                 NaN            NaN            NaN            NaN            NaN   5.93970                 NaN   7.22332        41.4491        40.9952                 NaN
  1091.19        500.000        4.39569                 NaN            NaN            NaN            NaN            NaN   5.93392                 NaN   7.22472        41.4479        40.9978                 NaN
  1089.81        500.000        4.38027                 NaN            NaN            NaN            NaN            NaN   5.96479                 NaN   7.22978        41.4355        40.9897                 NaN
  1088.43        500.000        4.38179                 NaN            NaN            NaN            NaN            NaN   5.96223                 NaN   7.23186        41.4324        40.9917                 NaN
  1087.04        500.000        4.38274                 NaN            NaN            NaN            NaN            NaN   5.96054                 NaN   7.23311        41.4307        40.9929                 NaN
  1085.66        500.000        4.38369                 NaN            NaN            NaN            NaN            NaN   5.95867                 NaN   7.23439        41.4292        40.9940                 NaN
  1084.28        500.000        4.38448                 NaN            NaN            NaN            NaN            NaN   5.95711                 NaN   7.23484        41.4289        40.9947                 NaN
  1082.90        500.000        4.38475                 NaN            NaN            NaN            NaN            NaN   5.95697                 NaN   7.23522        41.4279        40.9952                 NaN
  1081.52        500.000        4.38625                 NaN            NaN            NaN            NaN            NaN   5.95440                 NaN   7.23719        41.4250        40.9971                 NaN
  1080.14        500.000        4.38710                 NaN            NaN            NaN            NaN            NaN   5.95260                 NaN   7.23763        41.4248        40.9979                 NaN
  1078.75        500.000        4.38824                 NaN            NaN            NaN            NaN            NaN   5.95062                 NaN   7.23931        41.4224        40.9994                 NaN
  1077.37        500.000        4.38821                 NaN            NaN            NaN            NaN            NaN   5.95041                 NaN   7.23930        41.4229        40.9992                 NaN
  1075.99        500.000        4.38961                 NaN            NaN            NaN            NaN            NaN   5.94802                 NaN   7.24130        41.4200        41.0011                 NaN
  1074.61        500.000        4.39100                 NaN            NaN            NaN            NaN            NaN   5.94566                 NaN   7.24332        41.4170        41.0030                 NaN
  1073.23        500.000        4.39238                 NaN            NaN            NaN            NaN            NaN   5.94332                 NaN   7.24534        41.4140        41.0049                 NaN
  1071.85        500.000        4.39451                 NaN            NaN            NaN            NaN            NaN   5.94011                 NaN   7.24878        41.4084        41.0082                 NaN
  1070.46        500.000        4.39511                 NaN            NaN            NaN            NaN            NaN   5.93872                 NaN   7.24943        41.4080        41.0087                 NaN
  1069.08        500.000        4.39906                 NaN            NaN            NaN            NaN            NaN   5.93322                 NaN   7.25679        41.3953        41.0156                 NaN
  1067.70        500.000        4.40026                 NaN            NaN            NaN            NaN            NaN   5.93119                 NaN   7.25864        41.3926        41.0173                 NaN
  1066.32        500.000        4.40132                 NaN            NaN            NaN            NaN            NaN   5.92935                 NaN   7.26032        41.3902        41.0188                 NaN
  1064.94        500.000        4.41215                 NaN            NaN            NaN            NaN            NaN   5.88127                 NaN   7.25664        41.4021        41.0336       0.143118E-001
  1063.56        500.000        4.40298                 NaN            NaN            NaN            NaN            NaN   5.92478                 NaN   7.26344        41.3882        41.0206                 NaN
  1062.17        500.000        4.41838                 NaN            NaN            NaN            NaN            NaN   5.87676                 NaN   7.26087        41.3959        41.0375       0.106038E-001
  1060.79        500.000        4.40553                 NaN            NaN            NaN            NaN            NaN   5.92217                 NaN   7.26720        41.3803        41.0248                 NaN
  1059.41        500.000        4.42624       0.580670E-004            NaN            NaN            NaN            NaN   5.87988                 NaN   7.26749        41.3883        41.0381                 NaN
  1058.03        500.000        4.40807                 NaN            NaN            NaN            NaN            NaN   5.91811                 NaN   7.27238        41.3724        41.0290                 NaN
  1056.65        500.000        4.40924                 NaN            NaN            NaN            NaN            NaN   5.91612                 NaN   7.27433        41.3696        41.0307                 NaN
  1055.27        500.000        4.41020                 NaN            NaN            NaN            NaN            NaN   5.91441                 NaN   7.27511        41.3685        41.0318                 NaN
  1053.88        500.000        4.44242                 NaN            NaN            NaN            NaN            NaN   5.85157                 NaN   7.27466        41.3790        41.0524                 NaN
  1052.50        500.000        4.44911                 NaN            NaN            NaN            NaN  0.106363E-002   5.83434                 NaN   7.27911        41.3785        41.0579                 NaN
  1051.12        500.000        4.45006                 NaN            NaN            NaN            NaN            NaN   5.83507                 NaN   7.27844        41.3749        41.0602       0.128812E-002
  1049.74        500.000        4.44506                 NaN            NaN            NaN            NaN            NaN   5.84125                 NaN   7.27924        41.3698        41.0604       0.427816E-002
  1048.36        500.000        4.44041                 NaN            NaN            NaN            NaN            NaN   5.83690                 NaN   7.28072        41.3678        41.0626       0.115559E-001
  1046.98        500.000        4.43587                 NaN            NaN            NaN            NaN            NaN   5.83246                 NaN   7.28219        41.3659        41.0649       0.187572E-001
  1045.59        500.000        4.43147                 NaN            NaN            NaN            NaN            NaN   5.82790                 NaN   7.28366        41.3639        41.0672       0.258824E-001
  1044.21        500.000        4.42664                 NaN            NaN            NaN            NaN            NaN   5.82457                 NaN   7.28519        41.3616        41.0692       0.328228E-001
  1042.83        500.000        4.42149                 NaN            NaN            NaN            NaN            NaN   5.82216                 NaN   7.28677        41.3590        41.0709       0.396172E-001
  1041.45        500.000        4.41641                 NaN            NaN            NaN            NaN            NaN   5.81976                 NaN   7.28836        41.3564        41.0727       0.463399E-001
  1040.07        500.000        4.41139                 NaN            NaN            NaN            NaN            NaN   5.81736                 NaN   7.28996        41.3538        41.0745       0.529922E-001
  1038.69        500.000        4.40645                 NaN            NaN            NaN            NaN            NaN   5.81494                 NaN   7.29157        41.3512        41.0763       0.595716E-001
  1037.30        500.000        4.40161                 NaN            NaN            NaN            NaN            NaN   5.81245                 NaN   7.29318        41.3486        41.0781       0.660777E-001
  1035.92        500.000        4.39684                 NaN            NaN            NaN            NaN            NaN   5.80998                 NaN   7.29480        41.3460        41.0799       0.725147E-001
  1034.54        500.000        4.39214                 NaN            NaN            NaN            NaN            NaN   5.80749                 NaN   7.29642        41.3434        41.0817       0.788821E-001
  1033.16        500.000        4.36899                 NaN            NaN            NaN            NaN            NaN   5.83912                 NaN   7.30055        41.3338        41.0718       0.857647E-001
  1031.78        500.000        4.35993                 NaN            NaN            NaN            NaN            NaN   5.84480                 NaN   7.30284        41.3294        41.0709       0.922284E-001
  1030.40        500.000        4.35091                 NaN            NaN            NaN            NaN            NaN   5.85061                 NaN   7.30515        41.3248        41.0699       0.986019E-001
  1029.01        500.000        4.34191                 NaN            NaN            NaN            NaN            NaN   5.85657                 NaN   7.30749        41.3202        41.0690       0.104888     
  1027.63        500.000        4.36328                 NaN            NaN            NaN            NaN            NaN   5.80460                 NaN   7.30550        41.3290        41.0869       0.110784     
  1026.25        500.000        4.35772                 NaN            NaN            NaN            NaN            NaN   5.80403                 NaN   7.30735        41.3260        41.0879       0.116946     
  1024.87        500.000        4.35225                 NaN            NaN            NaN            NaN            NaN   5.80345                 NaN   7.30920        41.3231        41.0890       0.123033     
  1023.49        500.000        4.34685                 NaN            NaN            NaN            NaN            NaN   5.80288                 NaN   7.31106        41.3201        41.0901       0.129052     
  1022.11        500.000        4.34152                 NaN            NaN            NaN            NaN            NaN   5.80231                 NaN   7.31293        41.3170        41.0912       0.135000     
  1020.72        500.000        4.33626                 NaN            NaN            NaN            NaN            NaN   5.80172                 NaN   7.31481        41.3140        41.0923       0.140878     
  1019.34        500.000        4.18123                 NaN            NaN            NaN            NaN  0.136634        5.85907                 NaN   7.32732        41.2985        41.0359       0.161370     
  1017.96        500.000        3.52232                 NaN            NaN            NaN            NaN  0.904002        5.81565                 NaN   7.35942        41.3199        40.8290       0.249720     
  1016.58        500.000        4.32034                 NaN            NaN            NaN            NaN            NaN   5.78756                 NaN   7.32709        41.3043        41.0982       0.162595     
  1015.20        500.000        4.31606                 NaN            NaN            NaN            NaN            NaN   5.78545                 NaN   7.32907        41.3014        41.0998       0.168222     
  1013.82        500.000        4.31184                 NaN            NaN            NaN            NaN            NaN   5.78335                 NaN   7.33105        41.2985        41.1014       0.173793     
  1012.43        500.000        4.30772                 NaN            NaN            NaN            NaN            NaN   5.78121                 NaN   7.33303        41.2957        41.1031       0.179288     
  1011.05        500.000        4.30364                 NaN            NaN            NaN            NaN            NaN   5.77907                 NaN   7.33501        41.2928        41.1048       0.184729     
  1009.67        500.000        4.29960                 NaN            NaN            NaN            NaN            NaN   5.77694                 NaN   7.33700        41.2899        41.1064       0.190121     
  1008.29        500.000        4.29566                 NaN            NaN            NaN            NaN            NaN   5.77479                 NaN   7.33899        41.2870        41.1081       0.195437     
  1006.91        500.000        3.63664                 NaN            NaN            NaN            NaN  0.789403        5.71318                 NaN   7.36451        41.3206        40.8992       0.276526     
  1005.53        500.000                 NaN            NaN            NaN            NaN            NaN   5.04060        5.59865                 NaN   7.52771        41.4330        39.7099       0.690203     
  1004.14        500.000        4.28412                 NaN            NaN            NaN            NaN            NaN   5.76834                 NaN   7.34499        41.2783        41.1132       0.211084     
  1002.76        500.000                 NaN            NaN            NaN            NaN            NaN   5.04455        5.59493                 NaN   7.52906        41.4302        39.7112       0.690053     
  1001.38        500.000                 NaN            NaN            NaN            NaN            NaN   5.07248        5.54431                 NaN   7.53164        41.4351        39.7225       0.693993     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   5.07469        5.54215                 NaN   7.53300        41.4322        39.7240       0.693965     
