|6.6.6
Archiving\03_Data\fracLP/QFM_m0.75/LAR/LAR_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1418.55        500.000        98.5397                 NaN            NaN            NaN            NaN  0.514907       0.945425                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5554                 NaN            NaN            NaN            NaN  0.931487       0.513079                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5725                 NaN            NaN            NaN            NaN  0.919703       0.507826                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.5893                 NaN            NaN            NaN            NaN  0.908782       0.501946                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6036                 NaN            NaN            NaN            NaN  0.897614       0.498765                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6177                 NaN            NaN            NaN            NaN  0.494874       0.887451                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6311                 NaN            NaN            NaN            NaN  0.490304       0.878646                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6472                 NaN  0.191906E-002            NaN            NaN  0.489863       0.860984                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6605                 NaN            NaN            NaN            NaN  0.856653       0.482818                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6740                 NaN            NaN            NaN            NaN  0.847308       0.478672                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.6860                 NaN  0.870946E-003            NaN            NaN  0.477364       0.835754                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.6990                 NaN            NaN            NaN            NaN  0.471730       0.829285                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7108                 NaN            NaN            NaN            NaN  0.468382       0.820796                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.7210                 NaN            NaN            NaN            NaN  0.465269       0.813755                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.6839                 NaN            NaN            NaN            NaN  0.805598       0.486376       0.241386E-001            NaN            NaN            NaN
  1380.95        500.000        97.2073                 NaN            NaN            NaN            NaN  0.857840        1.19971       0.735146                 NaN            NaN            NaN
  1378.45        500.000        97.2614                 NaN            NaN            NaN            NaN   1.18092       0.838835       0.718839                 NaN            NaN            NaN
  1375.94        500.000        97.3252                 NaN            NaN            NaN            NaN   1.15372       0.819991       0.701134                 NaN            NaN            NaN
  1373.43        500.000        97.3787                 NaN            NaN            NaN            NaN  0.802287        1.13353       0.685437                 NaN            NaN            NaN
  1370.93        500.000        97.4281                 NaN            NaN            NaN            NaN   1.11446       0.786547       0.670863                 NaN            NaN            NaN
  1368.42        500.000        97.4758                 NaN            NaN            NaN            NaN  0.770145        1.09707       0.656984                 NaN            NaN            NaN
  1365.91        500.000        97.5293                 NaN            NaN            NaN            NaN   1.07582       0.752888       0.641942                 NaN            NaN            NaN
  1363.41        500.000        97.5722                 NaN            NaN            NaN            NaN   1.05986       0.739209       0.628774                 NaN            NaN            NaN
  1360.90        500.000        97.5973                 NaN            NaN  0.405968                 NaN  0.442708       0.879457       0.674589                 NaN            NaN            NaN
  1358.40        500.000        97.6342                 NaN            NaN  0.509617                 NaN  0.269452       0.910154       0.676574                 NaN            NaN            NaN
  1355.89        500.000        97.6884                 NaN            NaN  0.510705                 NaN  0.895418       0.244633       0.660838                 NaN            NaN            NaN
  1353.38        500.000        97.7279                 NaN            NaN  0.516828                 NaN  0.888136       0.216950       0.650147                 NaN            NaN            NaN
  1350.88        500.000        97.7573                 NaN            NaN  0.528315                 NaN  0.183343       0.887519       0.643526                 NaN            NaN            NaN
  1348.37        500.000        97.8019                 NaN            NaN  0.516378                 NaN  0.863161       0.191129       0.627413                 NaN            NaN            NaN
  1345.86        500.000        97.8753                 NaN            NaN  0.521748                 NaN  0.853665       0.141940       0.607380                 NaN            NaN            NaN
  1343.36        500.000        97.8911                 NaN            NaN  0.524899                 NaN  0.130182       0.850958       0.602896                 NaN            NaN            NaN
  1340.85        500.000        97.9259                 NaN            NaN  0.525344                 NaN  0.112639       0.843674       0.592410                 NaN            NaN            NaN
  1338.35        500.000        97.9623                 NaN            NaN  0.524109                 NaN  0.833900       0.984516E-001  0.581260                 NaN            NaN            NaN
  1335.84        500.000        97.9871                 NaN            NaN  0.522477                 NaN  0.882127E-001  0.829115       0.573085                 NaN            NaN            NaN
  1333.33        500.000        98.0357                 NaN            NaN  0.520539                 NaN  0.815406       0.694088E-001  0.558908                 NaN            NaN            NaN
  1330.83        500.000        98.0642                 NaN            NaN  0.519086                 NaN  0.808573       0.580465E-001  0.550098                 NaN            NaN            NaN
  1328.32        500.000        98.0956                 NaN            NaN  0.516230                 NaN  0.799788       0.479989E-001  0.540357                 NaN            NaN            NaN
  1325.81        500.000        98.1286                 NaN            NaN  0.511875                 NaN  0.388608E-001  0.790668       0.530011                 NaN            NaN            NaN
  1323.31        500.000        98.1602                 NaN            NaN  0.508660                 NaN  0.292519E-001  0.781493       0.520435                 NaN            NaN            NaN
  1320.80        500.000        98.1864                 NaN            NaN  0.501427                 NaN  0.284193E-001  0.772468       0.511263                 NaN            NaN            NaN
  1318.30        500.000        98.2161                 NaN            NaN  0.495191                 NaN  0.763705       0.232800E-001  0.501756                 NaN            NaN            NaN
  1315.79        500.000        98.2445                 NaN            NaN  0.488983                 NaN  0.200845E-001  0.754009       0.492442                 NaN            NaN            NaN
  1313.28        500.000        98.2737                 NaN            NaN  0.483991                 NaN  0.746135       0.124850E-001  0.483710                 NaN            NaN            NaN
  1310.78        500.000        98.2996                 NaN            NaN  0.473228                 NaN  0.186046E-001  0.734248       0.474280                 NaN            NaN            NaN
  1308.27        500.000        98.3236                 NaN            NaN  0.464109                 NaN  0.212421E-001  0.724954       0.466116                 NaN            NaN            NaN
  1305.76        500.000        98.3478                 NaN            NaN  0.454743                 NaN  0.245441E-001  0.715181       0.457769                 NaN            NaN            NaN
  1303.26        500.000        98.3726                 NaN            NaN  0.444074                 NaN  0.303679E-001  0.703652       0.449316                 NaN            NaN            NaN
  1300.75        500.000        98.3977                 NaN            NaN  0.435163                 NaN  0.695304       0.307790E-001  0.441068                 NaN            NaN            NaN
  1298.25        500.000        98.4051                 NaN  0.136091E-001  0.414248                 NaN  0.691029       0.404351E-001  0.435585                 NaN            NaN            NaN
  1295.74        500.000        98.2565                 NaN  0.168912       0.297291                 NaN  0.545166E-001  0.767211       0.455531                 NaN            NaN            NaN
  1293.23        500.000        98.2671                 NaN  0.184662       0.281355                 NaN  0.779722       0.373711E-001  0.449803                 NaN            NaN            NaN
  1290.73        500.000        98.2891                 NaN  0.190076       0.266087                 NaN  0.776111       0.365201E-001  0.442086                 NaN            NaN            NaN
  1288.22        500.000        98.3205                 NaN  0.189394       0.251784                 NaN  0.759913       0.453113E-001  0.433107                 NaN            NaN            NaN
  1285.71        500.000        98.3441                 NaN  0.191814       0.243600                 NaN  0.760072       0.348362E-001  0.425614                 NaN            NaN            NaN
  1283.21        500.000        98.3888                 NaN  0.185843       0.234547                 NaN  0.391812E-001  0.737720       0.413917                 NaN            NaN            NaN
  1280.70        500.000        98.4151                 NaN  0.184056       0.222110                 NaN  0.724992       0.474324E-001  0.406288                 NaN            NaN            NaN
  1278.20        500.000        98.4484                 NaN  0.179874       0.211629                 NaN  0.553077E-001  0.707533       0.397252                 NaN            NaN            NaN
  1275.69        500.000        98.4832                 NaN  0.174838       0.201517                 NaN  0.653206E-001  0.687000       0.388146                 NaN            NaN            NaN
  1273.18        500.000        98.5150                 NaN  0.170553       0.191344                 NaN  0.670222       0.734019E-001  0.379491                 NaN            NaN            NaN
  1270.68        500.000        98.5471                 NaN  0.165619       0.181122                 NaN  0.840865E-001  0.651118       0.370999                 NaN            NaN            NaN
  1268.17        500.000        98.5776                 NaN  0.161112       0.170647                 NaN  0.633208       0.947503E-001  0.362655                 NaN            NaN            NaN
  1265.66        500.000        98.5684                 NaN  0.155079       0.558550E-001            NaN  0.353311       0.509289       0.358095                 NaN            NaN            NaN
  1263.16        500.000        98.6590                 NaN  0.152427       0.199741                 NaN  0.644598                 NaN  0.344276                 NaN            NaN            NaN
  1260.65        500.000        90.5250                 NaN  0.604592                 NaN            NaN   1.41451        1.50564        1.22368        4.72655                 NaN            NaN
  1258.15        500.000        89.0116                 NaN  0.669875                 NaN            NaN   1.63138        1.63990        1.37928        5.66793                 NaN            NaN
  1255.64        500.000        90.1776                 NaN  0.600434                 NaN            NaN   1.46949        1.46053        1.23990        5.05204                 NaN            NaN
  1253.13        500.000        91.1206                 NaN  0.543192                 NaN            NaN   1.31827        1.33613        1.12632        4.55547                 NaN            NaN
  1250.63        500.000        91.9079                 NaN  0.496724                 NaN            NaN   1.22537        1.19438        1.03028        4.14533                 NaN            NaN
  1248.12        500.000        92.5736                 NaN  0.456708                 NaN            NaN   1.13210        1.08821       0.948096        3.80126                 NaN            NaN
  1245.61        500.000        93.1367                 NaN  0.421730                 NaN            NaN   1.05002        1.00242       0.877990        3.51117                 NaN            NaN
  1243.11        500.000        93.6347                 NaN  0.391174                 NaN            NaN  0.978269       0.923004       0.815080        3.25778                 NaN            NaN
  1240.60        500.000        94.0615                 NaN  0.363365                 NaN            NaN  0.913875       0.860351       0.760688        3.04021                 NaN            NaN
  1238.10        500.000        94.4454                 NaN  0.338142                 NaN            NaN  0.803978       0.854683       0.711219        2.84657                 NaN            NaN
  1235.59        500.000        94.7879                 NaN  0.312489                 NaN            NaN  0.758322       0.799041       0.666632        2.67447       0.112625E-002            NaN
  1233.08        500.000        94.9719                 NaN  0.519401E-001            NaN            NaN   1.03151       0.601255       0.638164        2.58081       0.124413                 NaN
  1230.58        500.000        95.2345                 NaN  0.258241E-001            NaN            NaN   1.02554       0.542512       0.604034        2.44307       0.124497                 NaN
  1228.07        500.000        95.4660                 NaN            NaN            NaN            NaN  0.487634        1.02628       0.573610        2.32120       0.125239                 NaN
  1225.56        500.000        95.6980                 NaN            NaN            NaN            NaN  0.452393       0.987237       0.543162        2.20316       0.116036                 NaN
  1223.06        500.000        95.8890                 NaN            NaN            NaN            NaN  0.420577       0.966405       0.518071        2.09975       0.106196                 NaN
  1220.55        500.000        96.0805                 NaN            NaN            NaN            NaN  0.389814       0.936311       0.492546        2.00253       0.983102E-001            NaN
  1218.05        500.000        96.2581                 NaN            NaN            NaN            NaN  0.909564       0.361804       0.468562        1.91122       0.907358E-001            NaN
  1215.54        500.000        96.4270                 NaN            NaN            NaN            NaN  0.882600       0.335254       0.446031        1.82541       0.836928E-001            NaN
  1213.03        500.000        96.5812                 NaN            NaN            NaN            NaN  0.859502       0.310589       0.424831        1.74678       0.770669E-001            NaN
  1210.53        500.000        96.7414                 NaN            NaN  0.135100E-002            NaN  0.823935       0.290409       0.403027        1.66869       0.711667E-001            NaN
  1208.02        500.000        96.8815                 NaN            NaN            NaN            NaN  0.803732       0.267593       0.383798        1.59784       0.655099E-001            NaN
  1205.51        500.000        97.0069                 NaN            NaN            NaN            NaN  0.785406       0.247261       0.366655        1.53365       0.601674E-001            NaN
  1203.01        500.000        97.1502                 NaN            NaN            NaN            NaN  0.750089       0.230844       0.346803        1.46642       0.556332E-001            NaN
  1200.50        500.000        90.0166                 NaN            NaN  0.556425                 NaN   1.17098                 NaN  0.905679        3.99809       0.129069        3.22316     
  1197.99        500.000        81.5500                 NaN            NaN  0.918875                 NaN   1.82023                 NaN   1.57706        6.94570       0.192366        6.99581     
  1195.49        500.000        82.6944                 NaN            NaN  0.859963                 NaN   1.68796                 NaN   1.47010        6.53646       0.177257        6.57390     
  1192.98        500.000        80.6498                 NaN            NaN  0.969841                 NaN   1.73934                 NaN   1.62862        7.33184       0.195616        7.48496     
  1190.48        500.000        86.0457                 NaN            NaN  0.697069                 NaN   1.40441                 NaN   1.19519        5.10696       0.138183        5.41245     
  1187.97        500.000        80.0342                 NaN            NaN  0.886681                 NaN   1.77450                 NaN   1.58483        8.11675       0.187753        7.41533     
  1185.46        500.000        62.1155                 NaN            NaN   1.64328                 NaN   2.90038                 NaN   2.93090        15.3448       0.347809        14.7174     
  1182.96        500.000                 NaN            NaN            NaN   4.07310                 NaN   7.07025                 NaN   7.46113        41.3339       0.891427        39.1702     
  1180.45        500.000                 NaN            NaN            NaN   4.10789                 NaN   7.01870                 NaN   7.46102        41.3381       0.893757        39.1805     
  1177.94        500.000                 NaN            NaN            NaN   4.14062                 NaN   6.97026                 NaN   7.46101        41.3418       0.895930        39.1904     
  1175.44        500.000                 NaN            NaN            NaN   4.17155                 NaN   6.92456                 NaN   7.46108        41.3452       0.897966        39.1997     
  1172.93        500.000                 NaN            NaN            NaN   4.20087                 NaN   6.88130                 NaN   7.46122        41.3482       0.899881        39.2085     
  1170.43        500.000                 NaN            NaN            NaN   4.22634                 NaN   6.84406                 NaN   7.46161        41.3502       0.901458        39.2163     
  1167.92        500.000                 NaN            NaN            NaN   4.24107                 NaN   6.82427                 NaN   7.46307        41.3481       0.901966        39.2215     
  1165.41        500.000                 NaN            NaN            NaN   4.28115                 NaN   6.76350                 NaN   7.46239        41.3544       0.905026        39.2335     
  1162.91        500.000                 NaN            NaN            NaN   4.29072                 NaN   6.75147                 NaN   7.46378        41.3521       0.905100        39.2368     
  1160.40        500.000                 NaN            NaN            NaN   4.32834                 NaN   6.69442                 NaN   7.46326        41.3578       0.907977        39.2482     
  1157.89        500.000                 NaN            NaN            NaN   4.33702                 NaN   6.68386                 NaN   7.46466        41.3552       0.907981        39.2513     
  1155.39        500.000                 NaN            NaN            NaN   4.36858                 NaN   6.63585                 NaN   7.46409        41.3607       0.910348        39.2604     
  1152.88        500.000                 NaN            NaN            NaN   4.38164                 NaN   6.61797                 NaN   7.46518        41.3596       0.910856        39.2648     
  1150.38        500.000                 NaN            NaN            NaN   4.39990                 NaN   6.59173                 NaN   7.46590        41.3599       0.911884        39.2706     
  1147.87        500.000                 NaN            NaN            NaN   4.42619                 NaN   6.55263                 NaN   7.46617        41.3623       0.913716        39.2790     
  1145.36        500.000                 NaN            NaN            NaN   4.43577                 NaN   6.54109                 NaN   7.46864        41.3579       0.913859        39.2827     
  1142.86        500.000                 NaN            NaN            NaN   4.45996                 NaN   6.50408                 NaN   7.46771        41.3627       0.915628        39.2900     
  1140.35        500.000                 NaN            NaN            NaN   4.47610                 NaN   6.48115                 NaN   7.46850        41.3625       0.916473        39.2953     
  1137.84        500.000                 NaN            NaN            NaN   4.48901                 NaN   6.46334                 NaN   7.46952        41.3615       0.917027        39.2996     
  1135.34        500.000                 NaN            NaN            NaN   4.65772                 NaN   6.20331                 NaN   7.47059        41.3878       0.930047        39.3505     
  1132.83        500.000                 NaN            NaN            NaN   4.52045                 NaN   6.41849                 NaN   7.47119        41.3610       0.918749        39.3101     
  1130.33        500.000                 NaN            NaN            NaN   4.53545                 NaN   6.39718                 NaN   7.47209        41.3606       0.919554        39.3152     
  1127.82        500.000                 NaN            NaN            NaN   4.54999                 NaN   6.37658                 NaN   7.47300        41.3600       0.920322        39.3201     
  1125.31        500.000                 NaN            NaN            NaN   4.56411                 NaN   6.35662                 NaN   7.47393        41.3594       0.921058        39.3249     
  1122.81        500.000                 NaN            NaN            NaN   4.57784                 NaN   6.33727                 NaN   7.47488        41.3586       0.921764        39.3296     
  1120.30        500.000                 NaN            NaN            NaN   4.64631                 NaN   6.22980                 NaN   7.47461        41.3730       0.927111        39.3491     
  1117.79        500.000                 NaN            NaN            NaN   4.65085                 NaN   6.22335                 NaN   7.47492        41.3728       0.927352        39.3507     
  1115.29        500.000                 NaN            NaN            NaN   4.65514                 NaN   6.21728                 NaN   7.47523        41.3726       0.927576        39.3521     
  1112.78        500.000                 NaN            NaN            NaN   4.65911                 NaN   6.21171                 NaN   7.47554        41.3723       0.927774        39.3535     
  1110.28        500.000                 NaN            NaN            NaN   4.66287                 NaN   6.20649                 NaN   7.47587        41.3719       0.927953        39.3549     
  1107.77        500.000                 NaN            NaN            NaN   4.67744                 NaN   6.17699                 NaN   7.47316        41.3838       0.930714        39.3579     
  1105.26        500.000                 NaN            NaN            NaN   4.67011                 NaN   6.19652                 NaN   7.47658        41.3710       0.928282        39.3575     
  1102.76        500.000                 NaN            NaN            NaN   4.67366                 NaN   6.19170                 NaN   7.47697        41.3704       0.928431        39.3588     
  1100.25        500.000                 NaN            NaN            NaN   4.67726                 NaN   6.18688                 NaN   7.47739        41.3698       0.928573        39.3601     
  1097.74        500.000                 NaN            NaN            NaN   4.69745                 NaN   6.17123                 NaN   7.48552        41.3462       0.927445        39.3721     
  1095.24        500.000                 NaN            NaN            NaN   4.70793                 NaN   6.15692                 NaN   7.48669        41.3446       0.927898        39.3760     
  1092.73        500.000                 NaN            NaN            NaN   4.71819                 NaN   6.14297                 NaN   7.48787        41.3428       0.928332        39.3798     
  1090.23        500.000                 NaN            NaN            NaN   4.72822                 NaN   6.12937                 NaN   7.48907        41.3410       0.928750        39.3836     
  1087.72        500.000                 NaN            NaN            NaN   4.73805                 NaN   6.11610                 NaN   7.49028        41.3391       0.929150        39.3873     
  1085.21        500.000                 NaN            NaN            NaN   4.74767                 NaN   6.10316                 NaN   7.49151        41.3372       0.929534        39.3909     
  1082.71        500.000                 NaN            NaN            NaN   4.75642                 NaN   6.09203                 NaN   7.49315        41.3340       0.929770        39.3946     
  1080.20        500.000                 NaN            NaN            NaN   4.69447                 NaN   6.15486                 NaN   7.47601        41.3788       0.931208        39.3647     
  1077.69        500.000                 NaN            NaN            NaN   4.77532                 NaN   6.06673                 NaN   7.49577        41.3297       0.930511        39.4020     
  1075.19        500.000                 NaN            NaN            NaN   4.78512                 NaN   6.05320                 NaN   7.49704        41.3278       0.930998        39.4058     
  1072.68        500.000                 NaN            NaN            NaN   4.79355                 NaN   6.04210                 NaN   7.49821        41.3259       0.931278        39.4090     
  1070.18        500.000                 NaN            NaN            NaN   4.80241                 NaN   6.03039                 NaN   7.49971        41.3232       0.931612        39.4127     
  1067.67        500.000                 NaN            NaN            NaN   4.81082                 NaN   6.01943                 NaN   7.50114        41.3206       0.931891        39.4161     
  1065.16        500.000                 NaN            NaN            NaN   4.81914                 NaN   6.00860                 NaN   7.50258        41.3180       0.932168        39.4195     
  1062.66        500.000                 NaN            NaN            NaN   4.82731                 NaN   5.99796                 NaN   7.50403        41.3154       0.932439        39.4229     
  1060.15        500.000                 NaN            NaN            NaN   4.84780                 NaN   5.94745                 NaN   7.49884        41.3375       0.939834        39.4286     
  1057.64        500.000                 NaN            NaN            NaN   4.84299                 NaN   5.97788                 NaN   7.50703        41.3097       0.932902        39.4295     
  1055.14        500.000                 NaN            NaN            NaN   4.85096                 NaN   5.96758                 NaN   7.50855        41.3069       0.933161        39.4329     
  1052.63        500.000                 NaN            NaN            NaN   4.86318                 NaN   5.92150                 NaN   7.50094        41.3402       0.940811        39.4334     
  1050.13        500.000                 NaN            NaN            NaN   4.86607                 NaN   5.94839                 NaN   7.51166        41.3009       0.933591        39.4394     
  1047.62        500.000                 NaN            NaN            NaN   4.86658                 NaN   5.94537                 NaN   7.51100        41.3065       0.933114        39.4375     
  1045.11        500.000                 NaN            NaN            NaN   4.88023                 NaN   5.93109                 NaN   7.51495        41.2942       0.933843        39.4457     
  1042.61        500.000                 NaN            NaN            NaN   4.88407                 NaN   5.90029                 NaN   7.51253        41.3157       0.940711        39.4467     
  1040.10        500.000                 NaN            NaN            NaN   4.89444                 NaN   5.90515                 NaN   7.51517        41.2989       0.936055        39.4503     
  1037.59        500.000                 NaN            NaN            NaN   4.90169                 NaN   5.90443                 NaN   7.52022        41.2837       0.934447        39.4555     
  1035.09        500.000                 NaN            NaN            NaN   4.90747                 NaN   5.89813                 NaN   7.52217        41.2794       0.934397        39.4584     
  1032.58        500.000                 NaN            NaN            NaN   4.93925                 NaN   5.85084                 NaN   7.52661        41.2744       0.937224        39.4717     
  1030.08        500.000                 NaN            NaN            NaN   4.93925                 NaN   5.85084                 NaN   7.52661        41.2744       0.937225        39.4717     
  1027.57        500.000                 NaN            NaN            NaN   4.92785                 NaN   5.87236                 NaN   7.52686        41.2704       0.934949        39.4676     
  1025.06        500.000                 NaN            NaN            NaN   4.93453                 NaN   5.86411                 NaN   7.52889        41.2665       0.935138        39.4708     
  1022.56        500.000                 NaN            NaN            NaN   4.94056                 NaN   5.85735                 NaN   7.53076        41.2625       0.935078        39.4738     
  1020.05        500.000                 NaN            NaN            NaN   4.94477                 NaN   5.85342                 NaN   7.53222        41.2587       0.934953        39.4759     
  1017.54        500.000                 NaN            NaN            NaN   4.95090                 NaN   5.84634                 NaN   7.53417        41.2546       0.935018        39.4790     
  1015.04        500.000                 NaN            NaN            NaN   4.95701                 NaN   5.83916                 NaN   7.53605        41.2506       0.935103        39.4820     
  1012.53        500.000                 NaN            NaN            NaN   4.96305                 NaN   5.83208                 NaN   7.53795        41.2467       0.935185        39.4851     
  1010.03        500.000                 NaN            NaN            NaN   4.96902                 NaN   5.82511                 NaN   7.53986        41.2427       0.935262        39.4881     
  1007.52        500.000                 NaN            NaN            NaN   4.97486                 NaN   5.81838                 NaN   7.54182        41.2385       0.935321        39.4911     
  1005.01        500.000                 NaN            NaN            NaN   4.98054                 NaN   5.81201                 NaN   7.54384        41.2342       0.935354        39.4941     
  1002.51        500.000                 NaN            NaN            NaN   4.98613                 NaN   5.80577                 NaN   7.54589        41.2298       0.935379        39.4971     
  1000.00        500.000                 NaN            NaN            NaN   4.99305                 NaN   5.79682                 NaN   7.54787        41.2261       0.935646        39.5006     
