|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/TIS/TIS_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1531.33        500.000        99.4491                 NaN            NaN            NaN  0.105706E-001  0.540287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4527                 NaN            NaN            NaN  0.105115E-001  0.536795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.3319                 NaN            NaN            NaN  0.128251E-001  0.655241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5851                 NaN            NaN            NaN  0.796741E-002  0.406925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4657                 NaN            NaN            NaN  0.102803E-001  0.524023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4695                 NaN            NaN            NaN  0.102241E-001  0.520230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.4742                 NaN            NaN            NaN  0.101315E-001  0.515696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.4772                 NaN            NaN            NaN  0.100590E-001  0.512766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.4817                 NaN            NaN            NaN  0.998475E-002  0.508315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.4874                 NaN            NaN            NaN  0.988084E-002  0.502706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.4902                 NaN            NaN            NaN  0.982514E-002  0.499943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.4087                 NaN            NaN            NaN  0.569125E-002  0.405787       0.179864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1236                 NaN            NaN            NaN            NaN  0.106820       0.769590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0316                 NaN            NaN            NaN            NaN  0.518932E-002  0.963206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0432                 NaN            NaN            NaN            NaN  0.395789E-002  0.952865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0507                 NaN            NaN            NaN            NaN  0.193250E-002  0.947325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9593                 NaN            NaN            NaN            NaN            NaN  0.585807       0.454874                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.7783                 NaN            NaN            NaN            NaN            NaN  0.343374E-001   1.18733                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7689                 NaN            NaN            NaN            NaN  0.308119E-003            NaN   1.23080                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7594                 NaN            NaN            NaN            NaN            NaN            NaN   1.24061                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7435                 NaN            NaN            NaN  0.247355E-002            NaN            NaN   1.25402                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7143                 NaN            NaN            NaN  0.799826E-002            NaN            NaN   1.27766                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.6840                 NaN            NaN            NaN  0.109897E-001            NaN            NaN   1.30505                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.6474                 NaN            NaN            NaN  0.107361E-001            NaN            NaN   1.34187                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.4725                 NaN            NaN            NaN  0.965366E-002            NaN            NaN   1.19923       0.318578                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.0268                 NaN            NaN            NaN  0.643082E-002            NaN            NaN  0.524467        1.44227                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.0578                 NaN            NaN            NaN  0.610890E-002            NaN            NaN  0.518734        1.41734                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.0939                 NaN            NaN            NaN  0.571137E-002            NaN            NaN   1.39152       0.508894                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.1279                 NaN            NaN            NaN  0.538654E-002            NaN            NaN  0.503266        1.36345                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.1565                 NaN            NaN            NaN  0.505951E-002            NaN            NaN  0.496273        1.34221                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.1882                 NaN            NaN            NaN  0.473969E-002            NaN            NaN  0.488274        1.31879                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.2166                 NaN            NaN            NaN  0.444756E-002            NaN            NaN   1.29536       0.483617                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.2437                 NaN            NaN            NaN  0.416303E-002            NaN            NaN  0.477344        1.27477                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.2697                 NaN            NaN            NaN  0.388858E-002            NaN            NaN  0.471679        1.25470                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        97.3329                 NaN            NaN            NaN  0.547258E-002            NaN            NaN   1.93432       0.727284                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.3067                 NaN            NaN            NaN  0.135938E-002            NaN            NaN  0.501011       0.190921                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3458                 NaN            NaN            NaN  0.309253E-002            NaN            NaN  0.455740        1.19536                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.3689                 NaN            NaN            NaN  0.284309E-002            NaN            NaN  0.450814        1.17742                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.3915                 NaN            NaN            NaN  0.259769E-002            NaN            NaN   1.16126       0.444647                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4126                 NaN            NaN            NaN  0.236958E-002            NaN            NaN   1.14537       0.439632                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4347                 NaN            NaN            NaN  0.213898E-002            NaN            NaN  0.434447        1.12870                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.4552                 NaN            NaN            NaN  0.193833E-002            NaN            NaN   1.11247       0.430412                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.4708                 NaN            NaN            NaN  0.173122E-002            NaN            NaN   1.10365       0.423772                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.4959                 NaN            NaN            NaN  0.151158E-002            NaN            NaN  0.420869        1.08168                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.5113                 NaN            NaN            NaN  0.133266E-002            NaN            NaN  0.416344        1.07104                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.5291                 NaN            NaN            NaN  0.113797E-002            NaN            NaN  0.412468        1.05734                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.5468                 NaN            NaN            NaN  0.941975E-003            NaN            NaN   1.04454       0.407723                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.8498                 NaN            NaN            NaN  0.779946E-003            NaN            NaN  0.314132       0.835314                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.2844                 NaN            NaN            NaN  0.720778E-003            NaN            NaN   1.22976       0.485094                 NaN            NaN            NaN            NaN            NaN
  1408.52        500.000        98.5948                 NaN            NaN            NaN  0.425421E-003            NaN            NaN   1.00903       0.395748                 NaN            NaN            NaN            NaN            NaN
  1406.02        500.000        96.4123                 NaN            NaN            NaN            NaN            NaN            NaN   1.38836        1.22876                 NaN  0.970550                 NaN            NaN            NaN
  1403.51        500.000        96.7477                 NaN            NaN            NaN            NaN            NaN            NaN   1.09670        1.25874                 NaN  0.896860                 NaN            NaN            NaN
  1401.00        500.000        96.1439                 NaN            NaN            NaN            NaN            NaN            NaN   1.29532        1.49898                 NaN   1.06184                 NaN            NaN            NaN
  1398.50        500.000        96.5850                 NaN            NaN            NaN            NaN            NaN            NaN   1.32540        1.15036                 NaN  0.939285                 NaN            NaN            NaN
  1395.99        500.000        96.6668                 NaN            NaN            NaN            NaN            NaN            NaN   1.29341        1.12445                 NaN  0.915303                 NaN            NaN            NaN
  1393.48        500.000        96.7477                 NaN            NaN            NaN            NaN            NaN            NaN   1.26232        1.09852                 NaN  0.891431                 NaN            NaN            NaN
  1390.98        500.000        96.8135                 NaN            NaN            NaN            NaN            NaN            NaN   1.23560        1.07955                 NaN  0.871302                 NaN            NaN            NaN
  1388.47        500.000        96.8961                 NaN            NaN            NaN            NaN            NaN            NaN   1.05110        1.20570                 NaN  0.847113                 NaN            NaN            NaN
  1385.96        500.000        96.9609                 NaN            NaN            NaN            NaN            NaN            NaN   1.03296        1.17820                 NaN  0.827948                 NaN            NaN            NaN
  1383.46        500.000        97.0245                 NaN            NaN            NaN            NaN            NaN            NaN   1.15369        1.01337                 NaN  0.808414                 NaN            NaN            NaN
  1380.95        500.000        97.0861                 NaN            NaN            NaN            NaN            NaN            NaN  0.993849        1.13004                 NaN  0.790048                 NaN            NaN            NaN
  1378.45        500.000        97.1421                 NaN            NaN            NaN            NaN            NaN            NaN   1.11018       0.974948                 NaN  0.772800                 NaN            NaN            NaN
  1375.94        500.000        97.1970                 NaN            NaN            NaN            NaN            NaN            NaN  0.959841        1.08730                 NaN  0.755842                 NaN            NaN            NaN
  1373.43        500.000        97.2496                 NaN            NaN            NaN            NaN            NaN            NaN  0.940834        1.06953                 NaN  0.740058                 NaN            NaN            NaN
  1370.93        500.000        97.2956                 NaN            NaN            NaN            NaN            NaN            NaN  0.927162        1.05217                 NaN  0.725103                 NaN            NaN            NaN
  1368.42        500.000        97.3454                 NaN            NaN            NaN            NaN            NaN            NaN   1.03393       0.910394                 NaN  0.710289                 NaN            NaN            NaN
  1365.91        500.000        97.3897                 NaN            NaN            NaN            NaN            NaN            NaN  0.895083        1.01912                 NaN  0.696086                 NaN            NaN            NaN
  1363.41        500.000        97.4311                 NaN            NaN            NaN            NaN  0.123396E-001            NaN  0.977697       0.894444                 NaN  0.684398                 NaN            NaN            NaN
  1360.90        500.000        97.4684                 NaN            NaN            NaN            NaN  0.436900                 NaN   1.33780       0.269475E-001            NaN  0.729937                 NaN            NaN            NaN
  1358.40        500.000        97.5057                 NaN            NaN            NaN            NaN  0.464941                 NaN   1.30689                 NaN            NaN  0.722428                 NaN            NaN            NaN
  1355.89        500.000        97.5525                 NaN            NaN            NaN            NaN  0.464372                 NaN   1.27576                 NaN            NaN  0.707395                 NaN            NaN            NaN
  1353.38        500.000        97.5953                 NaN            NaN            NaN            NaN  0.443806                 NaN   1.26918                 NaN            NaN  0.691709                 NaN            NaN            NaN
  1350.88        500.000        97.6384                 NaN            NaN            NaN            NaN  0.443617                 NaN   1.24009                 NaN            NaN  0.677884                 NaN            NaN            NaN
  1348.37        500.000        97.6808                 NaN            NaN            NaN            NaN  0.441923                 NaN   1.21296                 NaN            NaN  0.664274                 NaN            NaN            NaN
  1345.86        500.000        97.7253                 NaN            NaN            NaN            NaN  0.442240                 NaN   1.18187                 NaN            NaN  0.650561                 NaN            NaN            NaN
  1343.36        500.000        97.7637                 NaN            NaN            NaN            NaN  0.428777                 NaN   1.17058                 NaN            NaN  0.636949                 NaN            NaN            NaN
  1340.85        500.000        97.8006                 NaN            NaN            NaN            NaN  0.414534                 NaN   1.16062                 NaN            NaN  0.624241                 NaN            NaN            NaN
  1338.35        500.000        97.8445                 NaN            NaN            NaN            NaN  0.415719                 NaN   1.12960                 NaN            NaN  0.610227                 NaN            NaN            NaN
  1335.84        500.000        97.6913                 NaN            NaN            NaN            NaN  0.516110                 NaN   1.10035                 NaN            NaN  0.692267                 NaN            NaN            NaN
  1333.33        500.000        98.0833                 NaN            NaN            NaN            NaN  0.265502                 NaN   1.15890                 NaN            NaN  0.492271                 NaN            NaN            NaN
  1330.83        500.000        97.9452                 NaN            NaN            NaN            NaN  0.385843                 NaN   1.09451                 NaN            NaN  0.574433                 NaN            NaN            NaN
  1328.32        500.000        97.9768                 NaN            NaN            NaN            NaN  0.376419                 NaN   1.08338                 NaN            NaN  0.563350                 NaN            NaN            NaN
  1325.81        500.000        97.9148                 NaN            NaN            NaN            NaN  0.355083                 NaN   1.11686                 NaN            NaN  0.572528       0.407367E-001            NaN            NaN
  1323.31        500.000        97.7336                 NaN            NaN            NaN            NaN  0.340477                 NaN   1.18562                 NaN            NaN  0.608784       0.131560                 NaN            NaN
  1320.80        500.000        97.7822                 NaN            NaN            NaN            NaN  0.342589                 NaN   1.15204                 NaN            NaN  0.595474       0.127701                 NaN            NaN
  1318.30        500.000        97.8323                 NaN            NaN            NaN            NaN  0.332071                 NaN   1.13212                 NaN            NaN  0.580310       0.123163                 NaN            NaN
  1315.79        500.000        97.8814                 NaN            NaN            NaN            NaN  0.331183                 NaN   1.10124                 NaN            NaN  0.566785       0.119367                 NaN            NaN
  1313.28        500.000        97.9350                 NaN            NaN            NaN            NaN  0.324070                 NaN   1.07370                 NaN            NaN  0.552000       0.115218                 NaN            NaN
  1310.78        500.000        97.9793                 NaN            NaN            NaN            NaN  0.319472                 NaN   1.05047                 NaN            NaN  0.539225       0.111520                 NaN            NaN
  1308.27        500.000        98.0262                 NaN            NaN            NaN            NaN  0.312079                 NaN   1.02839                 NaN            NaN  0.525658       0.107714                 NaN            NaN
  1305.76        500.000        98.0696                 NaN            NaN            NaN            NaN  0.307898                 NaN   1.00498                 NaN            NaN  0.513286       0.104228                 NaN            NaN
  1303.26        500.000        98.1145                 NaN            NaN            NaN            NaN  0.297437                 NaN  0.987614                 NaN            NaN  0.499935       0.100504                 NaN            NaN
  1300.75        500.000        98.1514                 NaN            NaN            NaN            NaN  0.312056                 NaN  0.946402                 NaN            NaN  0.500883       0.892322E-001            NaN            NaN
  1298.25        500.000        98.2059                 NaN            NaN            NaN            NaN  0.262599                 NaN  0.967725                 NaN            NaN  0.462002       0.101777                 NaN            NaN
  1295.74        500.000        98.2399                 NaN            NaN            NaN            NaN  0.275262                 NaN  0.930782                 NaN            NaN  0.463613       0.904341E-001            NaN            NaN
  1293.23        500.000        98.2784                 NaN            NaN            NaN            NaN  0.269083                 NaN  0.913103                 NaN            NaN  0.452108       0.872896E-001            NaN            NaN
  1290.73        500.000        98.3157                 NaN            NaN            NaN            NaN  0.259464                 NaN  0.899717                 NaN            NaN  0.440940       0.841566E-001            NaN            NaN
  1288.22        500.000        98.3551                 NaN            NaN            NaN            NaN  0.251690                 NaN  0.882523                 NaN            NaN  0.429554       0.811145E-001            NaN            NaN
  1285.71        500.000        98.3934                 NaN            NaN            NaN            NaN  0.243386                 NaN  0.866540                 NaN            NaN  0.418556       0.781452E-001            NaN            NaN
  1283.21        500.000        98.4286                 NaN            NaN            NaN            NaN  0.235322                 NaN  0.852598                 NaN            NaN  0.408118       0.753167E-001            NaN            NaN
  1280.70        500.000        98.4657                 NaN            NaN            NaN            NaN  0.227401                 NaN  0.836910                 NaN            NaN  0.397531       0.724841E-001            NaN            NaN
  1278.20        500.000        98.4994                 NaN            NaN            NaN            NaN  0.219826                 NaN  0.823417                 NaN            NaN  0.387534       0.697829E-001            NaN            NaN
  1275.69        500.000        98.5338                 NaN            NaN            NaN            NaN  0.211673                 NaN  0.809669                 NaN            NaN  0.377677       0.671378E-001            NaN            NaN
  1273.18        500.000        98.5668                 NaN            NaN            NaN            NaN  0.205717                 NaN  0.794690                 NaN            NaN  0.368265       0.645595E-001            NaN            NaN
  1270.68        500.000        98.6010                 NaN            NaN            NaN            NaN  0.195129                 NaN  0.783439                 NaN            NaN  0.358337       0.621014E-001            NaN            NaN
  1268.17        500.000        98.6317                 NaN            NaN            NaN            NaN  0.188437                 NaN  0.770717                 NaN            NaN  0.349533       0.596181E-001            NaN            NaN
  1265.66        500.000        97.7645                 NaN            NaN            NaN            NaN  0.204960                 NaN  0.966552                 NaN            NaN  0.435909       0.824026E-001  0.545717                 NaN
  1263.16        500.000        90.8512                 NaN            NaN            NaN            NaN  0.365852                 NaN   2.57217                 NaN            NaN   1.15267       0.269212        4.78892                 NaN
  1260.65        500.000        91.6725                 NaN            NaN            NaN            NaN  0.314501                 NaN   2.38224                 NaN            NaN   1.05098       0.240692        4.33912                 NaN
  1258.15        500.000        92.3675                 NaN            NaN            NaN            NaN  0.272252                 NaN   2.21797                 NaN            NaN  0.964100       0.216463        3.96167                 NaN
  1255.64        500.000        92.9601                 NaN            NaN            NaN            NaN  0.235712                 NaN   2.07647                 NaN            NaN  0.889252       0.195652        3.64284                 NaN
  1253.13        500.000        93.4866                 NaN            NaN            NaN            NaN  0.207064                 NaN   1.94256                 NaN            NaN  0.822385       0.177347        3.36408                 NaN
  1250.63        500.000        93.9105                 NaN            NaN            NaN            NaN  0.172431                 NaN   1.85439                 NaN            NaN  0.766734       0.161538        3.13438                 NaN
  1248.12        500.000        94.3203                 NaN            NaN            NaN            NaN  0.148418                 NaN   1.74964                 NaN            NaN  0.713817       0.147018        2.92081                 NaN
  1245.61        500.000        94.6764                 NaN            NaN            NaN            NaN  0.122856                 NaN   1.66499                 NaN            NaN  0.667083       0.134039        2.73458                 NaN
  1243.11        500.000        94.9867                 NaN            NaN            NaN            NaN  0.102310                 NaN   1.59091                 NaN            NaN  0.625652       0.122505        2.57188                 NaN
  1240.60        500.000        95.2834                 NaN            NaN            NaN            NaN  0.734679E-001            NaN   1.52674                 NaN            NaN  0.586382       0.111482        2.41852                 NaN
  1238.10        500.000        95.5429                 NaN            NaN            NaN            NaN  0.497351E-001            NaN   1.47023                 NaN            NaN  0.551592       0.101568        2.28397                 NaN
  1235.59        500.000        95.7738                 NaN            NaN            NaN            NaN  0.275009E-001            NaN   1.42222                 NaN            NaN  0.520147       0.926168E-001   2.16371                 NaN
  1233.08        500.000        95.9938                 NaN            NaN            NaN            NaN  0.424217E-002            NaN   1.37742                 NaN            NaN  0.491253       0.838262E-001   2.04950                 NaN
  1230.58        500.000        96.2025                 NaN            NaN            NaN            NaN            NaN            NaN   1.31252                 NaN            NaN  0.463572       0.765631E-001   1.94485                 NaN
  1228.07        500.000        96.3958                 NaN            NaN            NaN            NaN            NaN            NaN   1.24800                 NaN            NaN  0.438478       0.697727E-001   1.84797                 NaN
  1225.56        500.000        96.5838                 NaN            NaN            NaN            NaN            NaN            NaN   1.18242                 NaN            NaN  0.413775       0.637567E-001   1.75628                 NaN
  1223.06        500.000        96.7580                 NaN            NaN            NaN            NaN            NaN            NaN   1.12125                 NaN            NaN  0.390423       0.584684E-001   1.67186                 NaN
  1220.55        500.000        96.9248                 NaN            NaN            NaN            NaN            NaN            NaN   1.06079                 NaN            NaN  0.367333       0.539677E-001   1.59311                 NaN
  1218.05        500.000        54.4494                 NaN            NaN            NaN            NaN            NaN            NaN   7.62355                 NaN            NaN   3.85296       0.329028        16.8074        16.9376     
  1215.54        500.000        49.3558                 NaN            NaN            NaN            NaN            NaN            NaN   8.32023                 NaN            NaN   4.24794       0.336095        18.4503        19.2897     
  1213.03        500.000        62.2349                 NaN            NaN            NaN            NaN            NaN            NaN   6.19311                 NaN            NaN   3.17141       0.241592        13.7646        14.3944     
  1210.53        500.000        69.5804                 NaN            NaN            NaN            NaN            NaN            NaN   4.95697                 NaN            NaN   2.53919       0.193547        11.1145        11.6154     
  1208.02        500.000        52.2638                 NaN            NaN            NaN            NaN   2.09589                 NaN   3.53313                 NaN            NaN   3.52576       0.437037        18.3216        19.8228     
  1205.51        500.000        96.6316                 NaN            NaN            NaN            NaN            NaN            NaN   1.38575       0.372544                 NaN  0.754923       0.362181E-001  0.818952                 NaN
  1203.01        500.000        80.2741                 NaN            NaN            NaN            NaN  0.843903                 NaN   1.93102                 NaN            NaN   1.54703       0.176739        7.47531        7.75188     
  1200.50        500.000        87.2338                 NaN            NaN            NaN            NaN  0.728363E-001            NaN   1.98630                 NaN            NaN   1.04553       0.814514E-001   4.80847        4.77158     
  1197.99        500.000        88.0875                 NaN            NaN            NaN            NaN  0.814130E-001            NaN   1.80257       0.105714E-004            NaN  0.965374       0.769277E-001   4.53461        4.45163     
  1195.49        500.000        83.2688                 NaN            NaN            NaN            NaN            NaN            NaN  0.338578E-001  0.441565        2.15972        1.30657       0.989063E-001   6.36501        6.32560     
  1192.98        500.000        79.5753                 NaN            NaN            NaN            NaN            NaN            NaN   2.95798                 NaN            NaN   1.67033       0.109378        8.20943        7.47759     
  1190.48        500.000        50.6703                 NaN            NaN            NaN            NaN  0.867769                 NaN   4.63547       0.205386E-004            NaN   3.49352       0.361439        19.9635        20.0080     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN   3.25882                 NaN   6.74410       0.221962E-001            NaN   6.83940       0.822205        41.9185        40.3947     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   3.32681                 NaN   6.66964       0.503344E-002            NaN   6.84026       0.823159        41.9210        40.4141     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN  0.364614                 NaN   11.2570       0.174276E-004            NaN   7.22421       0.574162        40.9098        39.6702     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   3.28330                 NaN   6.73114                 NaN            NaN   6.83824       0.823830        41.9214        40.4021     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN  0.323464                 NaN   11.3519       0.317034E-004            NaN   7.18352       0.579076        40.8936        39.6684     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   3.35434                 NaN   6.63993                 NaN            NaN   6.83698       0.824039        41.9214        40.4233     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN   3.30559                 NaN   6.70128                 NaN            NaN   6.83863       0.823628        41.9224        40.4085     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.04721        2.76194       0.206540E-004   7.26623       0.544971        40.8025        39.5771     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN   3.31531                 NaN  0.306687E-001   6.65890                 NaN   6.84033       0.823189        41.9198        40.4118     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN  0.633063                 NaN   10.8697       0.153304E-005            NaN   7.21140       0.588615        40.9546        39.7426     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN   3.32649                 NaN  0.310642E-001   6.64533                 NaN   6.83829       0.823911        41.9196        40.4153     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN   3.33831                 NaN   6.65868                 NaN            NaN   6.83735       0.824718        41.9224        40.4185     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN   3.33491                 NaN  0.314701E-001   6.63623                 NaN   6.83955       0.822826        41.9169        40.4182     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN   3.34339                 NaN  0.316765E-001   6.62181                 NaN   6.83963       0.823971        41.9188        40.4207     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN   3.34845                 NaN  0.318851E-001   6.61666                 NaN   6.84089       0.823392        41.9162        40.4225     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN   3.35407                 NaN  0.320969E-001   6.60993                 NaN   6.84151       0.823217        41.9147        40.4245     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN  0.997448                 NaN   10.3430                 NaN            NaN   7.17843       0.613722        41.0249        39.8425     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN   1.05473                 NaN   10.2562                 NaN            NaN   7.16981       0.618675        41.0435        39.8571     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.75821        5.11854                 NaN   7.27071       0.531094        40.7325        39.5890     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN   1.12456                 NaN   10.1637                 NaN            NaN   7.17087       0.618496        41.0450        39.8774     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN   3.38412                 NaN  0.331949E-001   6.57078                 NaN   6.84220       0.823254        41.9127        40.4338     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN   1.11136                 NaN   10.2116                 NaN            NaN   7.19452       0.603675        41.0035        39.8754     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN   1.14895                 NaN   10.1536                 NaN            NaN   7.18941       0.607089        41.0161        39.8849     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.50765        5.35294       0.221373E-002   7.32745       0.522461        40.7012        39.5861     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN   1.34349                 NaN   9.85345                 NaN            NaN   7.15602       0.629667        41.0793        39.9381     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN   3.41326                 NaN  0.343620E-001   6.53248                 NaN   6.84361       0.823263        41.9099        40.4431     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN   3.41724                 NaN  0.346042E-001   6.52832                 NaN   6.84533       0.822664        41.9070        40.4448     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN   1.38458                 NaN   9.81607                 NaN            NaN   7.17530       0.617886        41.0571        39.9491     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN   3.42849                 NaN  0.350976E-001   6.51388                 NaN   6.84486       0.823102        41.9060        40.4485     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN   3.43348                 NaN  0.353495E-001   6.50658                 NaN   6.84478       0.823243        41.9067        40.4499     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN   3.43749                 NaN  0.356056E-001   6.50148                 NaN   6.84552       0.822677        41.9063        40.4509     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN   3.44245                 NaN  0.358629E-001   6.49512                 NaN   6.84576       0.822652        41.9056        40.4526     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN   3.44793                 NaN  0.361251E-001   6.48803                 NaN   6.84596       0.822639        41.9050        40.4543     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.36016        7.56353                 NaN   7.37611       0.498487        40.6051        39.5966     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN   1.75818                 NaN   9.22631       0.539347E-001            NaN   7.14128       0.639493        41.1289        40.0519     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN   1.78923                 NaN   9.23496       0.765665E-002            NaN   7.14460       0.640335        41.1198        40.0634     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.14078        7.79296       0.199730E-005   7.38478       0.495653        40.5868        39.5991     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN   1.96714                 NaN   8.98764       0.214733E-004            NaN   7.12988       0.652523        41.1488        40.1140     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN   2.01545                 NaN   8.92078       0.199917E-004            NaN   7.13044       0.651616        41.1551        40.1266     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN   1.96628                 NaN   8.97760                 NaN            NaN   7.12734       0.656069        41.1610        40.1117     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN   3.49090                 NaN  0.383490E-001   6.43369                 NaN   6.84862       0.822268        41.8975        40.4686     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN   2.09215                 NaN   8.79651                 NaN            NaN   7.11453       0.661393        41.1897        40.1457     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN   2.11905                 NaN   8.76106       0.118880E-003            NaN   7.11258       0.662263        41.1914        40.1535     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN   2.15617                 NaN   8.70970                 NaN            NaN   7.11083       0.663470        41.1958        40.1640     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN   2.17265                 NaN   8.68370                 NaN            NaN   7.10833       0.665310        41.2016        40.1685     
