|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/ALH/ALH_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1237.25        500.000        97.6823                 NaN            NaN  0.761954                 NaN            NaN            NaN  0.290381       0.543487E-001   1.21102                 NaN
  1235.93        500.000        97.7422                 NaN            NaN  0.745407                 NaN            NaN            NaN  0.282555       0.517989E-001   1.17808                 NaN
  1234.60        500.000        97.8096                 NaN            NaN  0.722537                 NaN            NaN            NaN  0.272357       0.502314E-001   1.14527                 NaN
  1233.28        500.000        97.8728                 NaN            NaN  0.702610                 NaN            NaN            NaN  0.264352       0.478764E-001   1.11239                 NaN
  1231.95        500.000        97.9260                 NaN            NaN  0.686955                 NaN            NaN            NaN  0.256721       0.459616E-001   1.08433                 NaN
  1230.63        500.000        97.9839                 NaN            NaN  0.668707                 NaN            NaN            NaN  0.249847       0.435799E-001   1.05395                 NaN
  1229.30        500.000        98.0377                 NaN            NaN  0.651432                 NaN            NaN            NaN  0.242396       0.418642E-001   1.02665                 NaN
  1227.98        500.000        98.0950                 NaN            NaN  0.631481                 NaN            NaN            NaN  0.233856       0.404975E-001  0.999192                 NaN
  1226.65        500.000        98.1421                 NaN            NaN  0.617731                 NaN            NaN            NaN  0.227789       0.385154E-001  0.973829                 NaN
  1225.32        500.000        98.1923                 NaN            NaN  0.600214                 NaN            NaN            NaN  0.220032       0.374067E-001  0.950012                 NaN
  1224.00        500.000        97.7676                 NaN            NaN  0.647792                 NaN            NaN            NaN  0.262229       0.516994E-001   1.27067                 NaN
  1222.67        500.000        97.7105                 NaN            NaN  0.707461                 NaN            NaN            NaN  0.268138       0.762716E-001   1.23761                 NaN
  1221.35        500.000        98.5348       0.276292                 NaN  0.107357                 NaN            NaN            NaN  0.232651                 NaN  0.848866                 NaN
  1220.02        500.000        97.8981       0.189769                 NaN  0.246855                 NaN            NaN            NaN  0.117576       0.101168        1.44650                 NaN
  1218.70        500.000        98.8056                 NaN            NaN  0.568490                 NaN            NaN            NaN  0.213384                 NaN  0.412517                 NaN
  1217.37        500.000        99.3106       0.365151E-001            NaN  0.388664                 NaN            NaN            NaN  0.140312                 NaN  0.123933                 NaN
  1216.05        500.000        98.5157                 NaN            NaN  0.681047E-001            NaN            NaN            NaN  0.216577E-001  0.769282E-001   1.31756                 NaN
  1214.72        500.000        98.6221                 NaN            NaN  0.823215       0.486601E-001            NaN            NaN  0.290602                 NaN  0.215388                 NaN
  1213.40        500.000        98.1297                 NaN            NaN  0.525918                 NaN            NaN            NaN  0.229494       0.440930E-001   1.07081                 NaN
  1212.07        500.000        98.3792                 NaN            NaN  0.298865                 NaN            NaN            NaN  0.197490       0.336801E-002   1.12111                 NaN
  1210.74        500.000        97.3036       0.346406                 NaN  0.389052                 NaN            NaN            NaN  0.280941       0.461206E-002  0.928576       0.746848     
  1209.42        500.000        92.0353                 NaN            NaN   1.12046       0.102440                 NaN            NaN  0.568183       0.824321E-001   2.93534        3.15584     
  1208.09        500.000        89.2953                 NaN            NaN   1.76060                 NaN            NaN            NaN  0.892653       0.721372E-001   3.95181        4.02747     
  1206.77        500.000        87.2955                 NaN            NaN   1.87254                 NaN            NaN            NaN   1.03815       0.922237E-001   4.74187        4.95974     
  1205.44        500.000        89.9744                 NaN            NaN   1.56099                 NaN            NaN            NaN  0.837927       0.640308E-001   3.72155        3.84108     
  1204.12        500.000        91.3429                 NaN            NaN  0.401815       0.984497                 NaN            NaN  0.715625       0.569884E-001   3.22516        3.27297     
  1202.79        500.000        72.8129       0.713329E-001            NaN   3.99148                 NaN            NaN            NaN   2.25395       0.162737        10.1318        10.5758     
  1201.47        500.000        99.9999       0.150699E-004            NaN            NaN            NaN            NaN            NaN  0.761886E-005            NaN  0.260887E-004  0.274328E-004
  1200.14        500.000        98.3853                 NaN            NaN  0.417858                 NaN            NaN            NaN  0.144818       0.261961E-001  0.524208       0.501648     
  1198.82        500.000        87.5270                 NaN            NaN   1.52515       0.347325E-005            NaN            NaN  0.980854       0.734842E-001   4.86310        5.03040     
  1197.49        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1194.84        500.000        74.2787                 NaN            NaN   3.58468       0.494480                 NaN            NaN   2.08408       0.119861        9.62379        9.81443     
  1193.51        500.000        84.9655                 NaN            NaN   2.11971                 NaN            NaN            NaN   1.17326       0.803071E-001   5.82481        5.83639     
  1192.19        500.000        85.2903                 NaN            NaN   1.86883                 NaN            NaN            NaN   1.12110       0.902148E-001   5.87631        5.75323     
  1190.86        500.000                 NaN  0.408200                 NaN   10.9269       0.373903E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1189.54        500.000                 NaN  0.408200                 NaN   10.9269       0.375743E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1188.21        500.000                 NaN  0.408200                 NaN   10.9269       0.371775E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1186.89        500.000                 NaN  0.408200                 NaN   10.9269       0.375354E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1185.56        500.000                 NaN  0.408200                 NaN   10.9269       0.374405E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1184.24        500.000                 NaN  0.408206                 NaN   10.9269       0.311689E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1182.91        500.000                 NaN  0.408206                 NaN   10.9269       0.311687E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1181.59        500.000                 NaN  0.408206                 NaN   10.9269       0.311685E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1180.26        500.000                 NaN  0.408206                 NaN   10.9269       0.311687E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1178.93        500.000                 NaN  0.408206                 NaN   10.9269       0.311687E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1177.61        500.000                 NaN  0.408206                 NaN   10.9269       0.311687E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1176.28        500.000                 NaN  0.408206                 NaN   10.9269       0.311690E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1174.96        500.000                 NaN  0.408206                 NaN   10.9269       0.311691E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1173.63        500.000                 NaN  0.408206                 NaN   10.9269       0.311685E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1172.31        500.000                 NaN  0.408206                 NaN   10.9269       0.311696E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1170.98        500.000                 NaN  0.408206                 NaN   10.9269       0.311684E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1169.66        500.000                 NaN  0.408206                 NaN   10.9269       0.311686E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1168.33        500.000                 NaN  0.408206                 NaN   10.9269       0.311688E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1167.01        500.000                 NaN  0.408206                 NaN   10.9269       0.311688E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1165.68        500.000                 NaN  0.408206                 NaN   10.9269       0.311689E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1164.35        500.000                 NaN  0.408206                 NaN   10.9269       0.311682E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1163.03        500.000                 NaN  0.408206                 NaN   10.9269       0.311685E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1161.70        500.000                 NaN  0.408206                 NaN   10.9269       0.312780E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1160.38        500.000                 NaN  0.408206                 NaN   10.9269       0.314902E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1159.05        500.000                 NaN  0.408206                 NaN   10.9269       0.316962E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1157.73        500.000                 NaN  0.408205                 NaN   10.9269       0.324066E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1156.40        500.000                 NaN  0.408205                 NaN   10.9269       0.324043E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1155.08        500.000                 NaN  0.408205                 NaN   10.9269       0.328791E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1153.75        500.000                 NaN  0.408204                 NaN   10.9269       0.331473E-003            NaN            NaN   7.28519       0.603920        41.0120        39.7635     
  1152.43        500.000                 NaN  0.408204                 NaN   10.9269       0.336327E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1151.10        500.000                 NaN  0.408203                 NaN   10.9269       0.342824E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1149.77        500.000                 NaN  0.408203                 NaN   10.9269       0.346776E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1148.45        500.000                 NaN  0.408202                 NaN   10.9269       0.349361E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1147.12        500.000                 NaN  0.408202                 NaN   10.9269       0.352529E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1145.80        500.000                 NaN  0.408201                 NaN   10.9269       0.361902E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1144.47        500.000                 NaN  0.408201                 NaN   10.9269       0.365210E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1143.15        500.000                 NaN  0.408201                 NaN   10.9269       0.367209E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1141.82        500.000                 NaN  0.408200                 NaN   10.9269       0.374896E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1140.50        500.000                 NaN  0.408199                 NaN   10.9268       0.380182E-003            NaN            NaN   7.28519       0.603919        41.0120        39.7635     
  1139.17        500.000                 NaN  0.408196                 NaN   10.9268       0.415499E-003            NaN            NaN   7.28520       0.603919        41.0120        39.7635     
  1137.85        500.000                 NaN  0.408195                 NaN   10.9268       0.426755E-003            NaN            NaN   7.28520       0.603919        41.0120        39.7635     
  1136.52        500.000                 NaN  0.408194                 NaN   10.9268       0.439518E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1135.19        500.000                 NaN  0.408197                 NaN   10.9268       0.402233E-003            NaN            NaN   7.28520       0.603919        41.0120        39.7635     
  1133.87        500.000                 NaN  0.408191                 NaN   10.9268       0.460524E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1132.54        500.000                 NaN  0.408195                 NaN   10.9268       0.420683E-003            NaN            NaN   7.28520       0.603919        41.0120        39.7635     
  1131.22        500.000                 NaN  0.408189                 NaN   10.9268       0.483557E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1129.89        500.000                 NaN  0.408188                 NaN   10.9268       0.493111E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1128.57        500.000                 NaN  0.408187                 NaN   10.9267       0.502252E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1127.24        500.000                 NaN  0.408186                 NaN   10.9267       0.512442E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1125.92        500.000                 NaN  0.408185                 NaN   10.9267       0.524364E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1124.59        500.000                 NaN  0.408185                 NaN   10.9267       0.530032E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1123.27        500.000                 NaN  0.408184                 NaN   10.9267       0.538245E-003            NaN            NaN   7.28520       0.603917        41.0120        39.7635     
  1121.94        500.000                 NaN  0.408190                 NaN   10.9268       0.478783E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1120.61        500.000                 NaN  0.408182                 NaN   10.9267       0.554346E-003            NaN            NaN   7.28520       0.603917        41.0120        39.7635     
  1119.29        500.000                 NaN  0.408188                 NaN   10.9267       0.500229E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1117.96        500.000                 NaN  0.408181                 NaN   10.9267       0.568547E-003            NaN            NaN   7.28520       0.603917        41.0120        39.7635     
  1116.64        500.000                 NaN  0.408185                 NaN   10.9267       0.524436E-003            NaN            NaN   7.28520       0.603918        41.0120        39.7635     
  1115.31        500.000                 NaN  0.408179                 NaN   10.9267       0.581488E-003            NaN            NaN   7.28520       0.603917        41.0120        39.7635     
  1113.99        500.000                 NaN  0.408184                 NaN   10.9267       0.534763E-003            NaN            NaN   7.28520       0.603917        41.0120        39.7635     
  1112.66        500.000                 NaN            NaN            NaN   2.79402        8.88260                 NaN            NaN   7.45326       0.519022        40.6707        39.6804     
  1111.34        500.000                 NaN            NaN            NaN   2.10215        9.57854                 NaN            NaN   7.45663       0.517348        40.6643        39.6810     
  1110.01        500.000                 NaN            NaN            NaN   1.40758        10.2774                 NaN            NaN   7.46016       0.515595        40.6576        39.6817     
  1108.69        500.000                 NaN            NaN            NaN  0.749692        10.9397                 NaN            NaN   7.46381       0.513772        40.6506        39.6824     
  1107.36        500.000                 NaN            NaN            NaN  0.997606E-001   11.5943                 NaN            NaN   7.46760       0.511869        40.6434        39.6831     
  1106.04        500.000                 NaN            NaN            NaN   11.6835                 NaN            NaN            NaN   7.46169       0.515951        40.6575        39.6813     
  1104.71        500.000                 NaN            NaN            NaN  0.562845        11.1189                 NaN            NaN   7.46097       0.516645        40.6596        39.6810     
  1103.38        500.000                 NaN            NaN            NaN   11.6843                 NaN            NaN            NaN   7.46290       0.515646        40.6557        39.6815     
  1102.06        500.000                 NaN            NaN            NaN   1.99398        9.69283                 NaN            NaN   7.46485       0.514642        40.6517        39.6820     
  1100.73        500.000                 NaN            NaN            NaN   11.7026                 NaN            NaN            NaN   7.47513       0.508432        40.6293        39.6846     
  1099.41        500.000                 NaN            NaN            NaN   7.64827        4.03192       0.137902E-005            NaN   7.45929       0.517287        40.6614        39.6819     
  1098.08        500.000                 NaN            NaN            NaN   7.86467        3.81811       0.140124E-005            NaN   7.46182       0.516153        40.6569        39.6823     
  1096.76        500.000                 NaN            NaN            NaN   8.07291        3.61254       0.142545E-005            NaN   7.46449       0.514967        40.6524        39.6827     
  1095.43        500.000                 NaN            NaN            NaN   8.27113        3.41722       0.145398E-005            NaN   7.46711       0.513726        40.6476        39.6832     
  1094.11        500.000                 NaN            NaN            NaN   7.35275        4.29760                 NaN            NaN   7.43122       0.532673        40.7088        39.6770     
  1092.78        500.000                 NaN            NaN            NaN   8.39888        3.29888                 NaN            NaN   7.47291       0.509631        40.6365        39.6832     
  1091.46        500.000                 NaN            NaN            NaN   8.70852        2.98926                 NaN            NaN   7.47442       0.509063        40.6359        39.6828     
  1090.13        500.000                 NaN            NaN            NaN   8.93790        2.77130                 NaN            NaN   7.47887       0.506384        40.6201        39.6854     
  1088.80        500.000                 NaN            NaN            NaN   9.12167        2.58987                 NaN            NaN   7.48391       0.503866        40.6156        39.6851     
  1087.48        500.000                 NaN            NaN            NaN   10.7651       0.946392                 NaN            NaN   7.48819       0.503092        40.6093        39.6879     
  1086.15        500.000                 NaN            NaN            NaN  0.760640E-001   10.8543       0.787891                 NaN   7.49600       0.498988        40.5984        39.6883     
  1084.83        500.000                 NaN            NaN            NaN  0.796881E-001   11.1193       0.536597                 NaN   7.50221       0.495968        40.5737        39.6925     
  1083.50        500.000                 NaN            NaN            NaN  0.795909E-001   11.3234       0.337140                 NaN   7.50623       0.494250        40.5663        39.6932     
  1082.18        500.000                 NaN  0.445850                 NaN   10.8730       0.321665E-005            NaN            NaN   7.28188       0.606482        41.0190        39.7738     
  1080.85        500.000                 NaN  0.132449E-005            NaN   11.7441                 NaN            NaN            NaN   7.51029       0.492466        40.5603        39.6928     
  1079.53        500.000                 NaN  0.355501E-005            NaN   11.7421                 NaN            NaN            NaN   7.50928       0.492919        40.5640        39.6917     
  1078.20        500.000                 NaN  0.445850                 NaN   10.8730       0.335105E-005            NaN            NaN   7.28188       0.606482        41.0190        39.7738     
  1076.88        500.000                 NaN  0.653467E-001            NaN   11.6406                 NaN            NaN            NaN   7.50144       0.499510        40.5839        39.7093     
  1075.55        500.000                 NaN  0.180362                 NaN   11.4723       0.322256E-005            NaN            NaN   7.48863       0.506275        40.6141        39.7384     
  1074.22        500.000                 NaN  0.157779                 NaN   11.5091                 NaN            NaN            NaN   7.49282       0.503531        40.6042        39.7326     
  1072.90        500.000                 NaN  0.283644                 NaN   11.3239       0.795797E-005            NaN            NaN   7.47982       0.512306        40.6337        39.7666     
  1071.57        500.000                 NaN  0.445850                 NaN   10.8730                 NaN            NaN            NaN   7.28188       0.606482        41.0190        39.7738     
  1070.25        500.000                 NaN  0.630632                 NaN   10.8058       0.291892E-005            NaN            NaN   7.43337       0.539163        40.7342        39.8568     
  1068.92        500.000                 NaN  0.661924                 NaN   10.7694       0.520777E-005            NaN            NaN   7.43808       0.537120        40.7267        39.8668     
  1067.60        500.000                 NaN  0.679326                 NaN   10.7472       0.385166E-005            NaN            NaN   7.43868       0.537367        40.7250        39.8724     
  1066.27        500.000                 NaN  0.681737                 NaN   10.7392                 NaN            NaN            NaN   7.43460       0.538742        40.7338        39.8720     
  1064.95        500.000                 NaN  0.696718                 NaN   10.7249       0.482429E-005            NaN            NaN   7.42844       0.538008        40.7351        39.8768     
  1063.62        500.000                 NaN  0.445850                 NaN   10.8730                 NaN            NaN            NaN   7.28188       0.606482        41.0190        39.7738     
  1062.30        500.000                 NaN  0.445851                 NaN   10.8730                 NaN            NaN            NaN   7.28188       0.606482        41.0190        39.7738     
  1060.97        500.000                 NaN  0.789670                 NaN  0.325044E-005   10.6045       0.923271E-005            NaN   7.44835       0.531924        40.7210        39.9046     
  1059.64        500.000                 NaN  0.793679                 NaN   10.6002                 NaN            NaN            NaN   7.44349       0.536655        40.7192        39.9068     
  1058.32        500.000                 NaN   1.66620                 NaN   9.28214       0.928171E-005            NaN            NaN   7.30197       0.619315        40.9937        40.1366     
  1056.99        500.000                 NaN   1.65324                 NaN   9.28419       0.605925E-005            NaN            NaN   7.29595       0.622509        41.0148        40.1293     
  1055.67        500.000                 NaN  0.445851                 NaN   10.8730                 NaN            NaN            NaN   7.28188       0.606482        41.0190        39.7738     
  1054.34        500.000                 NaN   2.01862                 NaN   8.73718                 NaN            NaN            NaN   7.25564       0.649025        41.1140        40.2255     
  1053.02        500.000                 NaN   1.92687                 NaN   8.85565       0.145969E-003  0.784524E-004            NaN   7.25625       0.647352        41.1167        40.1969     
  1051.69        500.000                 NaN   2.09427                 NaN   8.62521                 NaN            NaN            NaN   7.24522       0.654820        41.1346        40.2459     
  1050.37        500.000                 NaN   1.86312                 NaN   8.97688                 NaN            NaN            NaN   7.26983       0.636159        41.0712        40.1828     
  1049.04        500.000                 NaN   1.85128                 NaN   8.99258                 NaN            NaN            NaN   7.27451       0.633371        41.0700        40.1782     
  1047.72        500.000                 NaN   1.92619                 NaN   8.87641                 NaN            NaN            NaN   7.25887       0.641934        41.0995        40.1971     
  1046.39        500.000                 NaN   1.91920                 NaN   8.89511                 NaN            NaN            NaN   7.26963       0.636163        41.0836        40.1963     
  1045.06        500.000                 NaN   1.93907                 NaN   8.86518                 NaN            NaN            NaN   7.26815       0.636932        41.0894        40.2013     
  1043.74        500.000                 NaN   1.96551                 NaN   8.82053                 NaN            NaN            NaN   7.26302       0.639904        41.1040        40.2071     
  1042.41        500.000                 NaN   2.32676                 NaN   8.27897                 NaN            NaN            NaN   7.21496       0.673409        41.1975        40.3084     
  1041.09        500.000                 NaN   2.14262                 NaN   8.57398                 NaN            NaN            NaN   7.24324       0.651340        41.1313        40.2575     
  1039.76        500.000                 NaN   2.16339                 NaN   8.52301                 NaN            NaN            NaN   7.23668       0.661133        41.1505        40.2653     
  1038.44        500.000                 NaN   2.19335                 NaN   8.47851                 NaN            NaN            NaN   7.23296       0.663503        41.1583        40.2734     
  1037.11        500.000                 NaN   2.22159                 NaN   8.43676                 NaN            NaN            NaN   7.22945       0.665673        41.1655        40.2811     
  1035.79        500.000                 NaN   2.31730                 NaN   8.30772                 NaN            NaN            NaN   7.22618       0.667788        41.1724        40.3086     
  1034.46        500.000                 NaN   2.27579                 NaN   8.35659                 NaN            NaN            NaN   7.22297       0.669834        41.1791        40.2958     
  1033.14        500.000                 NaN   2.36867                 NaN   8.23172                 NaN            NaN            NaN   7.21994       0.671770        41.1853        40.3226     
  1031.81        500.000                 NaN   2.39324                 NaN   8.19544                 NaN            NaN            NaN   7.21703       0.673640        41.1914        40.3293     
  1030.49        500.000                 NaN   2.41686                 NaN   8.16059                 NaN            NaN            NaN   7.21423       0.675440        41.1972        40.3357     
  1029.16        500.000                 NaN   2.43973                 NaN   8.12682                 NaN            NaN            NaN   7.21153       0.677184        41.2028        40.3419     
  1027.83        500.000                 NaN   2.46193                 NaN   8.09410                 NaN            NaN            NaN   7.20894       0.678861        41.2082        40.3480     
  1026.51        500.000                 NaN   2.48343                 NaN   8.06245                 NaN            NaN            NaN   7.20646       0.680471        41.2133        40.3539     
  1025.18        500.000                 NaN   2.50435                 NaN   8.03168                 NaN            NaN            NaN   7.20406       0.682035        41.2183        40.3596     
  1023.86        500.000                 NaN   2.52468                 NaN   8.00182                 NaN            NaN            NaN   7.20175       0.683543        41.2230        40.3652     
  1022.53        500.000                 NaN   2.70802                 NaN   7.68208                 NaN            NaN            NaN   7.14438       0.716406        41.3424        40.4068     
  1021.21        500.000                 NaN   2.71762                 NaN   7.66909                 NaN            NaN            NaN   7.14402       0.716736        41.3429        40.4096     
  1019.88        500.000                 NaN  0.445926                 NaN   10.8726       0.257929E-003            NaN            NaN   7.28188       0.606485        41.0190        39.7738     
  1018.56        500.000                 NaN   2.70984                 NaN   7.71259                 NaN            NaN            NaN   7.16922       0.702721        41.2928        40.4128     
  1017.23        500.000                 NaN   2.72942                 NaN   7.68315                 NaN            NaN            NaN   7.16616       0.704929        41.2978        40.4185     
  1015.91        500.000                 NaN   2.74775                 NaN   7.65645                 NaN            NaN            NaN   7.16689       0.705757        41.2995        40.4237     
  1014.58        500.000                 NaN   2.75990                 NaN   7.63965                 NaN            NaN            NaN   7.16287       0.706940        41.3036        40.4271     
  1013.25        500.000                 NaN   2.71178                 NaN   7.70178                 NaN            NaN            NaN   7.16352       0.706751        41.3033        40.4129     
  1011.93        500.000                 NaN   1.38454                 NaN   9.52104                 NaN            NaN            NaN   7.19936       0.670336        41.1937        40.0311     
  1010.60        500.000                 NaN   1.38454                 NaN   9.52104                 NaN            NaN            NaN   7.19936       0.670336        41.1937        40.0311     
  1009.28        500.000                 NaN   2.51902                 NaN   8.04463                 NaN            NaN            NaN   7.22301       0.672073        41.1709        40.3703     
  1007.95        500.000                 NaN   1.38454                 NaN   9.52104                 NaN            NaN            NaN   7.19936       0.670336        41.1937        40.0311     
  1006.63        500.000                 NaN   1.38454                 NaN   9.52104                 NaN            NaN            NaN   7.19936       0.670336        41.1937        40.0311     
  1005.30        500.000                 NaN   1.38454                 NaN   9.52104                 NaN            NaN            NaN   7.19936       0.670336        41.1937        40.0311     
  1003.98        500.000                 NaN   3.30519                 NaN   6.09727       0.366800                 NaN            NaN   6.92313       0.842869        41.9681        40.4967     
  1002.65        500.000                 NaN   3.30519                 NaN   6.09727       0.366797                 NaN            NaN   6.92313       0.842869        41.9681        40.4967     
  1001.33        500.000                 NaN   3.30519                 NaN   6.09727       0.366800                 NaN            NaN   6.92313       0.842869        41.9681        40.4967     
  1000.00        500.000                 NaN   3.30519                 NaN   6.09727       0.366800                 NaN            NaN   6.92313       0.842869        41.9681        40.4967     
