|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/ALH/ALH_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1237.25        500.000        97.9776                 NaN            NaN  0.528614                 NaN            NaN            NaN  0.266757       0.291159E-001   1.19790                 NaN
  1235.93        500.000        98.0334                 NaN            NaN  0.516004                 NaN            NaN            NaN  0.259208       0.277110E-001   1.16370                 NaN
  1234.60        500.000        98.0943                 NaN            NaN  0.499609                 NaN            NaN            NaN  0.249505       0.268345E-001   1.12973                 NaN
  1233.28        500.000        98.1520                 NaN            NaN  0.484841                 NaN            NaN            NaN  0.241839       0.255409E-001   1.09579                 NaN
  1231.95        500.000        98.2011                 NaN            NaN  0.473201                 NaN            NaN            NaN  0.234540       0.244857E-001   1.06671                 NaN
  1230.63        500.000        98.2539                 NaN            NaN  0.459534                 NaN            NaN            NaN  0.227950       0.231849E-001   1.03542                 NaN
  1229.30        500.000        98.3027                 NaN            NaN  0.446953                 NaN            NaN            NaN  0.220854       0.222417E-001   1.00725                 NaN
  1227.98        500.000        98.3540                 NaN            NaN  0.432714                 NaN            NaN            NaN  0.212787       0.214865E-001  0.979004                 NaN
  1226.65        500.000        98.3972                 NaN            NaN  0.422475                 NaN            NaN            NaN  0.206995       0.204077E-001  0.952904                 NaN
  1225.32        500.000        98.4421                 NaN            NaN  0.410030                 NaN            NaN            NaN  0.199685       0.197939E-001  0.928387                 NaN
  1224.00        500.000        98.0484                 NaN            NaN  0.446047                 NaN            NaN            NaN  0.237750       0.273301E-001   1.24050                 NaN
  1222.67        500.000        98.0327                 NaN            NaN  0.477355                 NaN            NaN            NaN  0.242802       0.402686E-001   1.20687                 NaN
  1221.35        500.000        98.7309       0.159360                 NaN  0.738541E-001            NaN            NaN            NaN  0.210133                 NaN  0.825743                 NaN
  1220.02        500.000        98.1577       0.109025                 NaN  0.168133                 NaN            NaN            NaN  0.106126       0.532400E-001   1.40574                 NaN
  1218.70        500.000        99.0183                 NaN            NaN  0.389120                 NaN            NaN            NaN  0.192268                 NaN  0.400295                 NaN
  1217.37        500.000        99.4703       0.209572E-001            NaN  0.262474                 NaN            NaN            NaN  0.126212                 NaN  0.120057                 NaN
  1216.05        500.000        98.6181                 NaN            NaN  0.468734E-001            NaN            NaN            NaN  0.194695E-001  0.403181E-001   1.27526                 NaN
  1214.72        500.000        98.9357                 NaN            NaN  0.561489       0.330356E-001            NaN            NaN  0.261241                 NaN  0.208511                 NaN
  1213.40        500.000        98.3822                 NaN            NaN  0.354103                 NaN            NaN            NaN  0.205915       0.230644E-001   1.03473                 NaN
  1212.07        500.000        98.5391                 NaN            NaN  0.200687                 NaN            NaN            NaN  0.176934       0.175909E-002   1.08154                 NaN
  1210.74        500.000        97.6731       0.198150                 NaN  0.261017                 NaN            NaN            NaN  0.251814       0.240990E-002  0.896253       0.717212     
  1209.42        500.000        92.7173                 NaN            NaN  0.772945       0.701189E-001            NaN            NaN  0.511106       0.432267E-001   2.84371        3.04159     
  1208.09        500.000        90.2348                 NaN            NaN   1.19381                 NaN            NaN            NaN  0.804815       0.379138E-001   3.83801        3.89063     
  1206.77        500.000        88.3349                 NaN            NaN   1.27210                 NaN            NaN            NaN  0.936976       0.485208E-001   4.61108        4.79638     
  1205.44        500.000        90.8424                 NaN            NaN   1.05596                 NaN            NaN            NaN  0.754137       0.335925E-001   3.60967        3.70421     
  1204.12        500.000        92.1148                 NaN            NaN  0.270349       0.668229                 NaN            NaN  0.642880       0.298423E-001   3.12330        3.15063     
  1202.79        500.000        74.7248       0.414340E-001            NaN   2.77165                 NaN            NaN            NaN   2.05747       0.865900E-001   9.97320        10.3449     
  1201.47        500.000        99.9999       0.854240E-005            NaN            NaN            NaN            NaN            NaN  0.677680E-005            NaN  0.250384E-004  0.261481E-004
  1200.14        500.000        98.5937                 NaN            NaN  0.280981                 NaN            NaN            NaN  0.128993       0.136005E-001  0.503874       0.478836     
  1198.82        500.000        88.4774                 NaN            NaN   1.03843       0.233526E-005            NaN            NaN  0.881614       0.384982E-001   4.71856        4.84546     
  1197.49        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1196.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1194.84        500.000        76.1881                 NaN            NaN   2.47088       0.345869                 NaN            NaN   1.89581       0.635489E-001   9.46730        9.56846     
  1193.51        500.000        86.1682                 NaN            NaN   1.44872                 NaN            NaN            NaN   1.05429       0.420594E-001   5.66571        5.62106     
  1192.19        500.000        86.4213                 NaN            NaN   1.27552                 NaN            NaN            NaN   1.00608       0.471843E-001   5.71621        5.53370     
  1190.86        500.000                 NaN  0.251160                 NaN   8.03706       0.274103E-003            NaN            NaN   7.04567       0.340398        43.1066        41.2189     
  1189.54        500.000                 NaN  0.251153                 NaN   8.03682       0.275444E-003            NaN            NaN   7.04564       0.340390        43.1059        41.2198     
  1188.21        500.000                 NaN  0.251147                 NaN   8.03658       0.272527E-003            NaN            NaN   7.04560       0.340382        43.1053        41.2207     
  1186.89        500.000                 NaN  0.251140                 NaN   8.03634       0.275143E-003            NaN            NaN   7.04556       0.340375        43.1046        41.2217     
  1185.56        500.000                 NaN  0.251133                 NaN   8.03611       0.274439E-003            NaN            NaN   7.04553       0.340367        43.1040        41.2226     
  1184.24        500.000                 NaN  0.251131                 NaN   8.03591       0.228462E-003            NaN            NaN   7.04549       0.340360        43.1034        41.2235     
  1182.91        500.000                 NaN  0.251124                 NaN   8.03567       0.228454E-003            NaN            NaN   7.04546       0.340352        43.1027        41.2244     
  1181.59        500.000                 NaN  0.251118                 NaN   8.03544       0.228446E-003            NaN            NaN   7.04542       0.340344        43.1021        41.2253     
  1180.26        500.000                 NaN  0.251111                 NaN   8.03520       0.228440E-003            NaN            NaN   7.04539       0.340337        43.1015        41.2263     
  1178.93        500.000                 NaN  0.251104                 NaN   8.03496       0.228434E-003            NaN            NaN   7.04535       0.340329        43.1008        41.2272     
  1177.61        500.000                 NaN  0.251098                 NaN   8.03473       0.228427E-003            NaN            NaN   7.04532       0.340322        43.1002        41.2281     
  1176.28        500.000                 NaN  0.251091                 NaN   8.03449       0.228422E-003            NaN            NaN   7.04528       0.340314        43.0996        41.2290     
  1174.96        500.000                 NaN  0.251085                 NaN   8.03425       0.228417E-003            NaN            NaN   7.04524       0.340306        43.0989        41.2300     
  1173.63        500.000                 NaN  0.251078                 NaN   8.03402       0.228406E-003            NaN            NaN   7.04521       0.340299        43.0983        41.2309     
  1172.31        500.000                 NaN  0.251071                 NaN   8.03378       0.228408E-003            NaN            NaN   7.04517       0.340291        43.0977        41.2318     
  1170.98        500.000                 NaN  0.251065                 NaN   8.03355       0.228392E-003            NaN            NaN   7.04514       0.340284        43.0970        41.2327     
  1169.66        500.000                 NaN  0.251058                 NaN   8.03331       0.228387E-003            NaN            NaN   7.04510       0.340276        43.0964        41.2336     
  1168.33        500.000                 NaN  0.251052                 NaN   8.03307       0.228381E-003            NaN            NaN   7.04507       0.340268        43.0958        41.2346     
  1167.01        500.000                 NaN  0.251045                 NaN   8.03284       0.228375E-003            NaN            NaN   7.04503       0.340261        43.0951        41.2355     
  1165.68        500.000                 NaN  0.251039                 NaN   8.03260       0.228369E-003            NaN            NaN   7.04500       0.340253        43.0945        41.2364     
  1164.35        500.000                 NaN  0.251032                 NaN   8.03237       0.228357E-003            NaN            NaN   7.04496       0.340246        43.0938        41.2373     
  1163.03        500.000                 NaN  0.251025                 NaN   8.03213       0.228353E-003            NaN            NaN   7.04493       0.340238        43.0932        41.2382     
  1161.70        500.000                 NaN  0.251019                 NaN   8.03189       0.229148E-003            NaN            NaN   7.04490       0.340231        43.0926        41.2392     
  1160.38        500.000                 NaN  0.251012                 NaN   8.03166       0.230696E-003            NaN            NaN   7.04486       0.340223        43.0919        41.2401     
  1159.05        500.000                 NaN  0.251005                 NaN   8.03142       0.232199E-003            NaN            NaN   7.04483       0.340215        43.0913        41.2410     
  1157.73        500.000                 NaN  0.250998                 NaN   8.03118       0.237396E-003            NaN            NaN   7.04479       0.340208        43.0907        41.2419     
  1156.40        500.000                 NaN  0.250992                 NaN   8.03094       0.237373E-003            NaN            NaN   7.04476       0.340200        43.0900        41.2428     
  1155.08        500.000                 NaN  0.250985                 NaN   8.03071       0.240844E-003            NaN            NaN   7.04472       0.340193        43.0894        41.2437     
  1153.75        500.000                 NaN  0.250978                 NaN   8.03047       0.242801E-003            NaN            NaN   7.04469       0.340185        43.0888        41.2447     
  1152.43        500.000                 NaN  0.250971                 NaN   8.03023       0.246349E-003            NaN            NaN   7.04465       0.340178        43.0881        41.2456     
  1151.10        500.000                 NaN  0.250965                 NaN   8.02999       0.251101E-003            NaN            NaN   7.04462       0.340170        43.0875        41.2465     
  1149.77        500.000                 NaN  0.250958                 NaN   8.02975       0.253989E-003            NaN            NaN   7.04459       0.340162        43.0869        41.2474     
  1148.45        500.000                 NaN  0.250951                 NaN   8.02952       0.255874E-003            NaN            NaN   7.04455       0.340155        43.0862        41.2483     
  1147.12        500.000                 NaN  0.250944                 NaN   8.02928       0.258187E-003            NaN            NaN   7.04452       0.340147        43.0856        41.2492     
  1145.80        500.000                 NaN  0.250937                 NaN   8.02904       0.265044E-003            NaN            NaN   7.04448       0.340140        43.0850        41.2502     
  1144.47        500.000                 NaN  0.250930                 NaN   8.02880       0.267459E-003            NaN            NaN   7.04445       0.340132        43.0843        41.2511     
  1143.15        500.000                 NaN  0.250924                 NaN   8.02856       0.268915E-003            NaN            NaN   7.04441       0.340125        43.0837        41.2520     
  1141.82        500.000                 NaN  0.250917                 NaN   8.02832       0.274536E-003            NaN            NaN   7.04438       0.340117        43.0831        41.2529     
  1140.50        500.000                 NaN  0.250910                 NaN   8.02809       0.278399E-003            NaN            NaN   7.04435       0.340110        43.0825        41.2538     
  1139.17        500.000                 NaN  0.250901                 NaN   8.02783       0.304253E-003            NaN            NaN   7.04431       0.340102        43.0818        41.2547     
  1137.85        500.000                 NaN  0.250894                 NaN   8.02759       0.312486E-003            NaN            NaN   7.04428       0.340094        43.0812        41.2556     
  1136.52        500.000                 NaN  0.250887                 NaN   8.02735       0.321822E-003            NaN            NaN   7.04425       0.340087        43.0806        41.2566     
  1135.19        500.000                 NaN  0.250882                 NaN   8.02713       0.294513E-003            NaN            NaN   7.04421       0.340080        43.0799        41.2575     
  1133.87        500.000                 NaN  0.250872                 NaN   8.02686       0.337184E-003            NaN            NaN   7.04418       0.340072        43.0793        41.2584     
  1132.54        500.000                 NaN  0.250868                 NaN   8.02665       0.308004E-003            NaN            NaN   7.04414       0.340064        43.0787        41.2593     
  1131.22        500.000                 NaN  0.250858                 NaN   8.02638       0.354028E-003            NaN            NaN   7.04411       0.340057        43.0780        41.2602     
  1129.89        500.000                 NaN  0.250851                 NaN   8.02614       0.361012E-003            NaN            NaN   7.04408       0.340049        43.0774        41.2611     
  1128.57        500.000                 NaN  0.250844                 NaN   8.02590       0.367693E-003            NaN            NaN   7.04405       0.340042        43.0768        41.2620     
  1127.24        500.000                 NaN  0.250837                 NaN   8.02566       0.375143E-003            NaN            NaN   7.04401       0.340034        43.0761        41.2629     
  1125.92        500.000                 NaN  0.250829                 NaN   8.02542       0.383859E-003            NaN            NaN   7.04398       0.340027        43.0755        41.2639     
  1124.59        500.000                 NaN  0.250822                 NaN   8.02518       0.387997E-003            NaN            NaN   7.04395       0.340019        43.0749        41.2648     
  1123.27        500.000                 NaN  0.250815                 NaN   8.02494       0.393998E-003            NaN            NaN   7.04391       0.340012        43.0742        41.2657     
  1121.94        500.000                 NaN  0.250813                 NaN   8.02474       0.350461E-003            NaN            NaN   7.04388       0.340004        43.0736        41.2666     
  1120.61        500.000                 NaN  0.250801                 NaN   8.02446       0.405761E-003            NaN            NaN   7.04385       0.339997        43.0730        41.2675     
  1119.29        500.000                 NaN  0.250798                 NaN   8.02426       0.366139E-003            NaN            NaN   7.04381       0.339989        43.0724        41.2684     
  1117.96        500.000                 NaN  0.250788                 NaN   8.02398       0.416131E-003            NaN            NaN   7.04378       0.339982        43.0717        41.2693     
  1116.64        500.000                 NaN  0.250784                 NaN   8.02378       0.383835E-003            NaN            NaN   7.04375       0.339974        43.0711        41.2702     
  1115.31        500.000                 NaN  0.250774                 NaN   8.02351       0.425579E-003            NaN            NaN   7.04371       0.339967        43.0705        41.2711     
  1113.99        500.000                 NaN  0.250770                 NaN   8.02330       0.391371E-003            NaN            NaN   7.04368       0.339960        43.0698        41.2721     
  1112.66        500.000                 NaN            NaN            NaN   2.06445        6.52376                 NaN            NaN   7.20747       0.292218        42.7178        41.1943     
  1111.34        500.000                 NaN            NaN            NaN   1.55413        7.03758                 NaN            NaN   7.21071       0.291269        42.7104        41.1959     
  1110.01        500.000                 NaN            NaN            NaN   1.04125        7.55416                 NaN            NaN   7.21408       0.290276        42.7027        41.1975     
  1108.69        500.000                 NaN            NaN            NaN  0.554906        8.04435                 NaN            NaN   7.21758       0.289244        42.6948        41.1992     
  1107.36        500.000                 NaN            NaN            NaN  0.738841E-001   8.52939                 NaN            NaN   7.22122       0.288166        42.6865        41.2008     
  1106.04        500.000                 NaN            NaN            NaN   8.59401                 NaN            NaN            NaN   7.21542       0.290456        42.7005        41.1996     
  1104.71        500.000                 NaN            NaN            NaN  0.411422        8.18098                 NaN            NaN   7.21468       0.290840        42.7019        41.2002     
  1103.38        500.000                 NaN            NaN            NaN   8.59456                 NaN            NaN            NaN   7.21650       0.290270        42.6971        41.2015     
  1102.06        500.000                 NaN            NaN            NaN   1.45811        7.13866                 NaN            NaN   7.21835       0.289699        42.6923        41.2029     
  1100.73        500.000                 NaN            NaN            NaN   8.61045                 NaN            NaN            NaN   7.22830       0.286198        42.6683        41.2068     
  1099.41        500.000                 NaN            NaN            NaN   5.59515        2.99602       0.101854E-005            NaN   7.21283       0.291172        42.7007        41.2042     
  1098.08        500.000                 NaN            NaN            NaN   5.75475        2.83864       0.103551E-005            NaN   7.21524       0.290527        42.6954        41.2055     
  1096.76        500.000                 NaN            NaN            NaN   5.90847        2.68721       0.105397E-005            NaN   7.21778       0.289853        42.6899        41.2068     
  1095.43        500.000                 NaN            NaN            NaN   6.05499        2.54321       0.107564E-005            NaN   7.22028       0.289148        42.6842        41.2082     
  1094.11        500.000                 NaN            NaN            NaN   5.38403        3.17931                 NaN            NaN   7.18559       0.299808        42.7483        41.2029     
  1092.78        500.000                 NaN            NaN            NaN   6.15158        2.45458                 NaN            NaN   7.22581       0.286831        42.6712        41.2099     
  1091.46        500.000                 NaN            NaN            NaN   6.38022        2.22552                 NaN            NaN   7.22725       0.286505        42.6700        41.2105     
  1090.13        500.000                 NaN            NaN            NaN   6.55023        2.06548                 NaN            NaN   7.23159       0.284994        42.6532        41.2145     
  1088.80        500.000                 NaN            NaN            NaN   6.68692        1.93093                 NaN            NaN   7.23637       0.283568        42.6474        41.2148     
  1087.48        500.000                 NaN            NaN            NaN   7.91041       0.706930                 NaN            NaN   7.24050       0.283127        42.6404        41.2186     
  1086.15        500.000                 NaN            NaN            NaN  0.563801E-001   7.97803       0.588777                 NaN   7.24799       0.280811        42.6282        41.2198     
  1084.83        500.000                 NaN            NaN            NaN  0.590713E-001   8.17883       0.401551                 NaN   7.25403       0.279108        42.6019        41.2255     
  1083.50        500.000                 NaN            NaN            NaN  0.590056E-001   8.33210       0.252349                 NaN   7.25789       0.278135        42.5934        41.2271     
  1082.18        500.000                 NaN  0.273736                 NaN   7.98023       0.236520E-005            NaN            NaN   7.03957       0.341219        43.0614        41.3038     
  1080.85        500.000                 NaN  0.813263E-006            NaN   8.64648                 NaN            NaN            NaN   7.26176       0.277120        42.5860        41.2286     
  1079.53        500.000                 NaN  0.218270E-005            NaN   8.64397                 NaN            NaN            NaN   7.26078       0.277370        42.5894        41.2285     
  1078.20        500.000                 NaN  0.273714                 NaN   7.97954       0.246819E-005            NaN            NaN   7.03948       0.341197        43.0595        41.3065     
  1076.88        500.000                 NaN  0.401228E-001            NaN   8.57140                 NaN            NaN            NaN   7.25287       0.281056        42.6075        41.2471     
  1075.55        500.000                 NaN  0.110733                 NaN   8.45234       0.235952E-005            NaN            NaN   7.24004       0.284840        42.6362        41.2759     
  1074.22        500.000                 NaN  0.968672E-001            NaN   8.47867                 NaN            NaN            NaN   7.24415       0.283294        42.6257        41.2713     
  1072.90        500.000                 NaN  0.174127                 NaN   8.34753       0.583155E-005            NaN            NaN   7.23115       0.288209        42.6537        41.3053     
  1071.57        500.000                 NaN  0.273679                 NaN   7.97838                 NaN            NaN            NaN   7.03932       0.341161        43.0564        41.3111     
  1070.25        500.000                 NaN  0.387055                 NaN   7.97990       0.214033E-005            NaN            NaN   7.18497       0.303254        42.7509        41.3939     
  1068.92        500.000                 NaN  0.406243                 NaN   7.95620       0.381870E-005            NaN            NaN   7.18938       0.302093        42.7417        41.4044     
  1067.60        500.000                 NaN  0.416910                 NaN   7.94117       0.282496E-005            NaN            NaN   7.18988       0.302224        42.7389        41.4109     
  1066.27        500.000                 NaN  0.418379                 NaN   7.93387                 NaN            NaN            NaN   7.18590       0.302991        42.7475        41.4113     
  1064.95        500.000                 NaN  0.427562                 NaN   7.92426       0.354113E-005            NaN            NaN   7.17993       0.302572        42.7484        41.4173     
  1063.62        500.000                 NaN  0.273637                 NaN   7.97700                 NaN            NaN            NaN   7.03913       0.341117        43.0526        41.3165     
  1062.30        500.000                 NaN  0.273630                 NaN   7.97677                 NaN            NaN            NaN   7.03910       0.341110        43.0520        41.3174     
  1060.97        500.000                 NaN  0.484534                 NaN  0.241687E-005   7.84312       0.678441E-005            NaN   7.19858       0.299111        42.7286        41.4460     
  1059.64        500.000                 NaN  0.486990                 NaN   7.84045                 NaN            NaN            NaN   7.19398       0.301770        42.7269        41.4500     
  1058.32        500.000                 NaN   1.02197                 NaN   6.90085       0.682326E-005            NaN            NaN   7.05466       0.348119        42.9997        41.6747     
  1056.99        500.000                 NaN   1.01397                 NaN   6.90001       0.445677E-005            NaN            NaN   7.04867       0.349900        43.0202        41.6673     
  1055.67        500.000                 NaN  0.273595                 NaN   7.97562                 NaN            NaN            NaN   7.03894       0.341073        43.0489        41.3219     
  1054.34        500.000                 NaN   1.23778                 NaN   6.51276                 NaN            NaN            NaN   7.00837       0.364722        43.1152        41.7612     
  1053.02        500.000                 NaN   1.18153                 NaN   6.59267       0.107295E-003  0.581124E-004            NaN   7.00917       0.363786        43.1188        41.7339     
  1051.69        500.000                 NaN   1.28405                 NaN   6.43346                 NaN            NaN            NaN   6.99798       0.367949        43.1339        41.7827     
  1050.37        500.000                 NaN   1.14242                 NaN   6.68343                 NaN            NaN            NaN   7.02250       0.357496        43.0715        41.7227     
  1049.04        500.000                 NaN   1.13514                 NaN   6.69339                 NaN            NaN            NaN   7.02700       0.355921        43.0696        41.7189     
  1047.72        500.000                 NaN   1.18099                 NaN   6.61100                 NaN            NaN            NaN   7.01158       0.360710        43.0981        41.7376     
  1046.39        500.000                 NaN   1.17668                 NaN   6.62455                 NaN            NaN            NaN   7.02199       0.357463        43.0812        41.7381     
  1045.06        500.000                 NaN   1.18882                 NaN   6.60290                 NaN            NaN            NaN   7.02046       0.357884        43.0862        41.7437     
  1043.74        500.000                 NaN   1.20498                 NaN   6.56986                 NaN            NaN            NaN   7.01536       0.359541        43.1002        41.7500     
  1042.41        500.000                 NaN   1.42617                 NaN   6.18819                 NaN            NaN            NaN   6.96775       0.378294        43.1905        41.8491     
  1041.09        500.000                 NaN   1.31339                 NaN   6.40034                 NaN            NaN            NaN   6.99563       0.365920        43.1239        41.8008     
  1039.76        500.000                 NaN   1.32606                 NaN   6.36111                 NaN            NaN            NaN   6.98917       0.371409        43.1430        41.8092     
  1038.44        500.000                 NaN   1.34437                 NaN   6.32961                 NaN            NaN            NaN   6.98544       0.372728        43.1499        41.8179     
  1037.11        500.000                 NaN   1.36163                 NaN   6.30009                 NaN            NaN            NaN   6.98192       0.373933        43.1562        41.8262     
  1035.79        500.000                 NaN   1.42020                 NaN   6.21102                 NaN            NaN            NaN   6.97846       0.375099        43.1612        41.8541     
  1034.46        500.000                 NaN   1.39474                 NaN   6.24342                 NaN            NaN            NaN   6.97541       0.376244        43.1681        41.8421     
  1033.14        500.000                 NaN   1.45158                 NaN   6.15730                 NaN            NaN            NaN   6.97219       0.377310        43.1723        41.8693     
  1031.81        500.000                 NaN   1.46658                 NaN   6.13168                 NaN            NaN            NaN   6.96926       0.378347        43.1775        41.8766     
  1030.49        500.000                 NaN   1.48099                 NaN   6.10706                 NaN            NaN            NaN   6.96645       0.379346        43.1825        41.8837     
  1029.16        500.000                 NaN   1.49495                 NaN   6.08322                 NaN            NaN            NaN   6.96373       0.380312        43.1872        41.8906     
  1027.83        500.000                 NaN   1.50850                 NaN   6.06012                 NaN            NaN            NaN   6.96112       0.381242        43.1917        41.8973     
  1026.51        500.000                 NaN   1.52161                 NaN   6.03779                 NaN            NaN            NaN   6.95862       0.382134        43.1960        41.9039     
  1025.18        500.000                 NaN   1.53438                 NaN   6.01609                 NaN            NaN            NaN   6.95619       0.383000        43.2001        41.9103     
  1023.86        500.000                 NaN   1.54678                 NaN   5.99503                 NaN            NaN            NaN   6.95386       0.383834        43.2040        41.9165     
  1022.53        500.000                 NaN   1.65889                 NaN   5.76076                 NaN            NaN            NaN   6.89773       0.402238        43.3241        41.9563     
  1021.21        500.000                 NaN   1.66472                 NaN   5.75178                 NaN            NaN            NaN   6.89731       0.402413        43.3239        41.9599     
  1019.88        500.000                 NaN  0.273452                 NaN   7.96915       0.193740E-003            NaN            NaN   7.03811       0.340880        43.0321        41.3461     
  1018.56        500.000                 NaN   1.65989                 NaN   5.78802                 NaN            NaN            NaN   6.92165       0.394532        43.2704        41.9655     
  1017.23        500.000                 NaN   1.67182                 NaN   5.76720                 NaN            NaN            NaN   6.91860       0.395759        43.2747        41.9720     
  1015.91        500.000                 NaN   1.68298                 NaN   5.74883                 NaN            NaN            NaN   6.91918       0.396211        43.2752        41.9776     
  1014.58        500.000                 NaN   1.69038                 NaN   5.73686                 NaN            NaN            NaN   6.91526       0.396865        43.2787        41.9819     
  1013.25        500.000                 NaN   1.66089                 NaN   5.77916                 NaN            NaN            NaN   6.91596       0.396757        43.2784        41.9688     
  1011.93        500.000                 NaN  0.848532                 NaN   7.02668                 NaN            NaN            NaN   6.95513       0.376555        43.1924        41.6007     
  1010.60        500.000                 NaN  0.848510                 NaN   7.02648                 NaN            NaN            NaN   6.95510       0.376547        43.1918        41.6016     
  1009.28        500.000                 NaN   1.54288                 NaN   6.03124                 NaN            NaN            NaN   6.97410       0.377308        43.1425        41.9320     
  1007.95        500.000                 NaN  0.848466                 NaN   7.02608                 NaN            NaN            NaN   6.95504       0.376531        43.1906        41.6033     
  1006.63        500.000                 NaN  0.848445                 NaN   7.02588                 NaN            NaN            NaN   6.95501       0.376523        43.1899        41.6042     
  1005.30        500.000                 NaN  0.848423                 NaN   7.02568                 NaN            NaN            NaN   6.95498       0.376515        43.1893        41.6051     
  1003.98        500.000                 NaN   2.02303                 NaN   4.55859       0.270353                 NaN            NaN   6.68056       0.472880        43.9521        42.0425     
  1002.65        500.000                 NaN   2.02298                 NaN   4.55845       0.270342                 NaN            NaN   6.68053       0.472870        43.9515        42.0433     
  1001.33        500.000                 NaN   2.02293                 NaN   4.55831       0.270337                 NaN            NaN   6.68050       0.472860        43.9508        42.0442     
  1000.00        500.000                 NaN   2.02287                 NaN   4.55818       0.270329                 NaN            NaN   6.68047       0.472850        43.9502        42.0451     
