|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.5/K22/K22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1380.95        500.000        97.2637       0.340005E-001            NaN            NaN   1.14750       0.819347       0.735403                 NaN            NaN            NaN
  1378.45        500.000        97.3187       0.402105                 NaN            NaN  0.595537       0.916752       0.766867                 NaN            NaN            NaN
  1375.94        500.000        97.3718       0.412506                 NaN            NaN  0.905441       0.557204       0.753057                 NaN            NaN            NaN
  1373.43        500.000        97.4444       0.411837                 NaN            NaN  0.527748       0.884646       0.731366                 NaN            NaN            NaN
  1370.93        500.000        97.4923       0.421587                 NaN            NaN  0.875830       0.491552       0.718757                 NaN            NaN            NaN
  1368.42        500.000        97.5469       0.427393                 NaN            NaN  0.459339       0.862786       0.703620                 NaN            NaN            NaN
  1365.91        500.000        97.6003       0.433260                 NaN            NaN  0.850310       0.427219       0.688878                 NaN            NaN            NaN
  1363.41        500.000        97.6493       0.438859                 NaN            NaN  0.838579       0.398169       0.675114                 NaN            NaN            NaN
  1360.90        500.000        97.6982       0.443668                 NaN            NaN  0.827723       0.368996       0.661388                 NaN            NaN            NaN
  1358.40        500.000        97.7454       0.449177                 NaN            NaN  0.340657       0.816470       0.648261                 NaN            NaN            NaN
  1355.89        500.000        97.7906       0.453458                 NaN            NaN  0.805770       0.314901       0.635246                 NaN            NaN            NaN
  1353.38        500.000        97.8341       0.457238                 NaN            NaN  0.795524       0.290204       0.622983                 NaN            NaN            NaN
  1350.88        500.000        97.8758       0.460802                 NaN            NaN  0.786472       0.265936       0.610965                 NaN            NaN            NaN
  1348.37        500.000        97.9168       0.464640                 NaN            NaN  0.242373       0.776824       0.599313                 NaN            NaN            NaN
  1345.86        500.000        97.9543       0.466595                 NaN            NaN  0.767866       0.223173       0.588044                 NaN            NaN            NaN
  1343.36        500.000        97.9920       0.467336                 NaN            NaN  0.757389       0.205923       0.577330                 NaN            NaN            NaN
  1340.85        500.000        98.0363       0.473252                 NaN            NaN  0.750747       0.175371       0.564318                 NaN            NaN            NaN
  1338.35        500.000        98.0674       0.471515                 NaN            NaN  0.740113       0.165930       0.555029                 NaN            NaN            NaN
  1335.84        500.000        98.1025       0.472364                 NaN            NaN  0.149293       0.731197       0.544655                 NaN            NaN            NaN
  1333.33        500.000        98.1371       0.472724                 NaN            NaN  0.722692       0.133058       0.534417                 NaN            NaN            NaN
  1330.83        500.000        98.1684       0.471272                 NaN            NaN  0.121748       0.714003       0.524581                 NaN            NaN            NaN
  1328.32        500.000        98.1986       0.471226                 NaN            NaN  0.705718       0.108913       0.515533                 NaN            NaN            NaN
  1325.81        500.000        98.2352       0.467996                 NaN            NaN  0.695147       0.973049E-001  0.504314                 NaN            NaN            NaN
  1323.31        500.000        98.2621       0.465888                 NaN            NaN  0.883567E-001  0.687770       0.495877                 NaN            NaN            NaN
  1320.80        500.000        98.2927       0.462761                 NaN            NaN  0.797554E-001  0.678450       0.486380                 NaN            NaN            NaN
  1318.30        500.000        98.3210       0.459068                 NaN            NaN  0.669752       0.727181E-001  0.477428                 NaN            NaN            NaN
  1315.79        500.000        98.3498       0.455040                 NaN            NaN  0.663210E-001  0.660400       0.468421                 NaN            NaN            NaN
  1313.28        500.000        98.3756       0.451512                 NaN            NaN  0.652632       0.599200E-001  0.460359                 NaN            NaN            NaN
  1310.78        500.000        98.4034       0.442551                 NaN            NaN  0.641457       0.618126E-001  0.450751                 NaN            NaN            NaN
  1308.27        500.000        98.4299       0.438214                 NaN            NaN  0.633022       0.562822E-001  0.442604                 NaN            NaN            NaN
  1305.76        500.000        98.4108       0.416727                 NaN            NaN  0.624509       0.102263       0.445720                 NaN            NaN            NaN
  1303.26        500.000        98.5078       0.429432                 NaN            NaN  0.618772       0.267240E-001  0.417278                 NaN            NaN            NaN
  1300.75        500.000        98.5029       0.416202                 NaN            NaN  0.582319E-001  0.604216       0.418459                 NaN            NaN            NaN
  1298.25        500.000        98.5267       0.408005                 NaN            NaN  0.594306       0.603945E-001  0.410588                 NaN            NaN            NaN
  1295.74        500.000        98.5437       0.402080                 NaN            NaN  0.583763       0.643460E-001  0.406114                 NaN            NaN            NaN
  1293.23        500.000        98.5801       0.389121                 NaN            NaN  0.629102E-001  0.575818       0.392041                 NaN            NaN            NaN
  1290.73        500.000        98.5947       0.381608                 NaN            NaN  0.564980       0.707582E-001  0.387974                 NaN            NaN            NaN
  1288.22        500.000        98.6139       0.369283                 NaN            NaN  0.553077       0.827008E-001  0.381008                 NaN            NaN            NaN
  1285.71        500.000        98.6325       0.358972                 NaN            NaN  0.543068       0.910005E-001  0.374433                 NaN            NaN            NaN
  1283.21        500.000        98.6545       0.348151                 NaN            NaN  0.532340       0.978461E-001  0.367175                 NaN            NaN            NaN
  1280.70        500.000        98.6732       0.337395                 NaN            NaN  0.522031       0.106617       0.360730                 NaN            NaN            NaN
  1278.20        500.000        98.6930       0.325429                 NaN            NaN  0.117319       0.510257       0.354026                 NaN            NaN            NaN
  1275.69        500.000        98.7097       0.313348                 NaN            NaN  0.498011       0.130629       0.348294                 NaN            NaN            NaN
  1273.18        500.000        98.7284       0.300734                 NaN            NaN  0.488226       0.141156       0.341499                 NaN            NaN            NaN
  1270.68        500.000        98.7473       0.290402                 NaN            NaN  0.150567       0.476070       0.335662                 NaN            NaN            NaN
  1268.17        500.000        98.7628       0.276739                 NaN            NaN  0.464367       0.166067       0.330009                 NaN            NaN            NaN
  1265.66        500.000        98.7787       0.264223                 NaN            NaN  0.179753       0.452781       0.324562                 NaN            NaN            NaN
  1263.16        500.000        98.7953       0.252046                 NaN            NaN  0.192751       0.440890       0.319052                 NaN            NaN            NaN
  1260.65        500.000        98.8103       0.239228                 NaN            NaN  0.428679       0.207881       0.313939                 NaN            NaN            NaN
  1258.15        500.000        98.7995       0.189777       0.344784E-001            NaN  0.427381       0.237057       0.311849                 NaN            NaN            NaN
  1255.64        500.000        98.7127       0.289284E-001  0.173452                 NaN  0.458449       0.307684       0.318822                 NaN            NaN            NaN
  1253.13        500.000        98.7396       0.207699E-001  0.168976                 NaN  0.441054       0.317433       0.312127                 NaN            NaN            NaN
  1250.63        500.000        98.6570       0.303163E-001  0.168465                 NaN  0.444550       0.313770       0.317759       0.681337E-001            NaN            NaN
  1248.12        500.000        89.4381                 NaN  0.635411                 NaN   1.67087        1.30137        1.29324        5.66104                 NaN            NaN
  1245.61        500.000        90.2198                 NaN  0.587959                 NaN   1.54379        1.19346        1.19876        5.25627                 NaN            NaN
  1243.11        500.000        90.9058                 NaN  0.547808                 NaN   1.42673        1.10028        1.11462        4.90471                 NaN            NaN
  1240.60        500.000        91.5186                 NaN  0.513335                 NaN   1.31801        1.01970        1.03873        4.59158                 NaN            NaN
  1238.10        500.000        92.0739                 NaN  0.482950                 NaN  0.948146        1.21649       0.969266        4.30928                 NaN            NaN
  1235.59        500.000        92.5835                 NaN  0.455373                 NaN  0.884425        1.12110       0.904844        4.05078                 NaN            NaN
  1233.08        500.000        93.0538                 NaN  0.430102                 NaN  0.826901        1.03183       0.844911        3.81249                 NaN            NaN
  1230.58        500.000        93.5092                 NaN  0.405860                 NaN  0.773688       0.945418       0.787284        3.57856                 NaN            NaN
  1228.07        500.000        93.9161                 NaN  0.382745                 NaN  0.725036       0.870185       0.735114        3.37084                 NaN            NaN
  1225.56        500.000        94.3044                 NaN  0.361153                 NaN  0.797720       0.680208       0.685440        3.17104                 NaN            NaN
  1223.06        500.000        94.6664                 NaN  0.339639                 NaN  0.637541       0.733575       0.639223        2.98361                 NaN            NaN
  1220.55        500.000        95.0037                 NaN  0.319471                 NaN  0.598446       0.674663       0.596000        2.80771                 NaN            NaN
  1218.05        500.000        95.3129                 NaN  0.300201                 NaN  0.561831       0.621494       0.556330        2.64729                 NaN            NaN
  1215.54        500.000        95.5994                 NaN  0.281424                 NaN  0.574353       0.527974       0.519443        2.49744                 NaN            NaN
  1213.03        500.000        95.4630                 NaN  0.296355                 NaN  0.573535       0.543762       0.534788        2.58855                 NaN            NaN
  1210.53        500.000        94.9130                 NaN  0.257108                 NaN  0.445640       0.837150       0.648531        2.86474       0.338634E-001            NaN
  1208.02        500.000        97.7992                 NaN  0.122725                 NaN  0.316204       0.273906       0.195181        1.29280                 NaN            NaN
  1205.51        500.000        96.1662                 NaN            NaN            NaN   1.02958       0.732967E-005  0.454879        2.24932       0.100025                 NaN
  1203.01        500.000        96.8966                 NaN  0.120025                 NaN  0.285562       0.532792       0.339555        1.77826       0.471599E-001            NaN
  1200.50        500.000        96.7975                 NaN  0.311230E-001            NaN  0.262646       0.619132       0.365986        1.85017       0.734133E-001            NaN
  1197.99        500.000        96.8304                 NaN  0.561864E-001            NaN  0.263087       0.587183       0.360004        1.84234       0.607596E-001            NaN
  1195.49        500.000        97.1969                 NaN            NaN            NaN  0.198849       0.579077       0.311814        1.64039       0.729609E-001            NaN
  1192.98        500.000        97.2595                 NaN            NaN            NaN  0.568815       0.198850       0.305843        1.60223       0.647318E-001            NaN
  1190.48        500.000        97.3299                 NaN            NaN            NaN  0.572794       0.177841       0.296543        1.56138       0.615716E-001            NaN
  1187.97        500.000        97.4985                 NaN            NaN            NaN  0.455424       0.237563       0.272173        1.47605       0.602834E-001            NaN
  1185.46        500.000        95.5817                 NaN            NaN            NaN  0.791465       0.146473       0.422828        2.21227       0.622229E-001  0.783000     
  1182.96        500.000                 NaN  0.798838E-001   2.84980                 NaN   3.10078        5.55585        7.33924        41.4701                 NaN   39.6044     
  1180.45        500.000                 NaN  0.230074        2.85856                 NaN   2.76436        5.67089        7.33748        41.4918                 NaN   39.6469     
  1177.94        500.000                 NaN  0.371825        2.86459                 NaN   2.45751        5.77269        7.33607        41.5118                 NaN   39.6855     
  1175.44        500.000                 NaN  0.503989        2.86895                 NaN   2.17905        5.86215        7.33496        41.5302                 NaN   39.7207     
  1172.93        500.000                 NaN  0.627754        2.87150                 NaN   1.92630        5.94056        7.33416        41.5470                 NaN   39.7528     
  1170.43        500.000                 NaN  0.743095        2.87228                 NaN   1.69891        6.00827        7.33369        41.5622                 NaN   39.7816     
  1167.92        500.000                 NaN  0.852084        2.87179                 NaN   1.49068        6.06772        7.33341        41.5763                 NaN   39.8080     
  1165.41        500.000                 NaN  0.953042        2.86966                 NaN   1.30564        6.11788        7.33351        41.5887                 NaN   39.8315     
  1162.91        500.000                 NaN   1.06493        2.87156                 NaN   6.16582        1.09929        7.33332        41.6049                 NaN   39.8602     
  1160.40        500.000                 NaN   1.22747        2.88711                 NaN  0.704027        6.31318        7.32715        41.6314                 NaN   39.9097     
  1157.89        500.000                 NaN   1.48359        3.07441                 NaN   6.34115                 NaN   7.29199        41.7129                 NaN   40.0959     
  1155.39        500.000                 NaN   1.56233        2.90343                 NaN   6.53000                 NaN   7.31691        41.6863                 NaN   40.0011     
  1152.88        500.000                 NaN   2.26103        2.15551                 NaN   6.44531                 NaN   7.35035        41.7119       0.253583        39.8223     
  1150.38        500.000                 NaN   3.44868       0.890866                 NaN   6.29082                 NaN   7.40689        41.7519       0.686015        39.5248     
  1147.87        500.000                 NaN   4.28384                 NaN            NaN   6.19153                 NaN   7.44685        41.7794       0.986180        39.3122     
  1145.36        500.000                 NaN   4.39623                 NaN            NaN   6.01160                 NaN   7.43954        41.8105       0.998056        39.3441     
  1142.86        500.000                 NaN   4.31029                 NaN            NaN   6.15531                 NaN   7.44802        41.7794       0.987171        39.3198     
  1140.35        500.000                 NaN   4.32196                 NaN            NaN   6.13876                 NaN   7.44874        41.7797       0.987568        39.3232     
  1137.84        500.000                 NaN   4.43884                 NaN            NaN   5.94547                 NaN   7.43885        41.8225       0.999778        39.3546     
  1135.34        500.000                 NaN   4.44926                 NaN            NaN   5.93124                 NaN   7.44014        41.8208        1.00020        39.3584     
  1132.83        500.000                 NaN   4.45950                 NaN            NaN   5.91729                 NaN   7.44144        41.8191        1.00061        39.3621     
  1130.33        500.000                 NaN   4.46957                 NaN            NaN   5.90359                 NaN   7.44275        41.8173        1.00101        39.3658     
  1127.82        500.000                 NaN   4.47947                 NaN            NaN   5.89015                 NaN   7.44406        41.8155        1.00140        39.3695     
  1125.31        500.000                 NaN   4.48921                 NaN            NaN   5.87696                 NaN   7.44538        41.8136        1.00177        39.3731     
  1122.81        500.000                 NaN   4.49880                 NaN            NaN   5.86401                 NaN   7.44671        41.8117        1.00214        39.3767     
  1120.30        500.000                 NaN   4.50824                 NaN            NaN   5.85129                 NaN   7.44805        41.8097        1.00250        39.3802     
  1117.79        500.000                 NaN   4.51753                 NaN            NaN   5.83881                 NaN   7.44940        41.8077        1.00285        39.3837     
  1115.29        500.000                 NaN   4.52667                 NaN            NaN   5.82655                 NaN   7.45076        41.8056        1.00318        39.3872     
  1112.78        500.000                 NaN   4.53567                 NaN            NaN   5.81451                 NaN   7.45213        41.8035        1.00351        39.3907     
  1110.28        500.000                 NaN   4.54453                 NaN            NaN   5.80268                 NaN   7.45350        41.8013        1.00383        39.3941     
  1107.77        500.000                 NaN   4.55326                 NaN            NaN   5.79106                 NaN   7.45489        41.7991        1.00414        39.3975     
  1105.26        500.000                 NaN   4.56186                 NaN            NaN   5.77965                 NaN   7.45629        41.7968        1.00445        39.4009     
  1102.76        500.000                 NaN   4.57033                 NaN            NaN   5.76843                 NaN   7.45771        41.7945        1.00474        39.4042     
  1100.25        500.000                 NaN   4.57412                 NaN            NaN   5.76517                 NaN   7.46125        41.7867        1.00469        39.4081     
  1097.74        500.000                 NaN   4.53748                 NaN            NaN   5.83449                 NaN   7.46758        41.7627       0.998851        39.3989     
  1095.24        500.000                 NaN   4.54734                 NaN            NaN   5.82095                 NaN   7.46889        41.7608       0.999302        39.4027     
  1092.73        500.000                 NaN   4.55781                 NaN            NaN   5.80645                 NaN   7.47031        41.7587       0.999842        39.4069     
  1090.23        500.000                 NaN   4.56731                 NaN            NaN   5.79352                 NaN   7.47162        41.7568        1.00025        39.4105     
  1087.72        500.000                 NaN   4.61861                 NaN            NaN   5.70514                 NaN   7.46643        41.7797        1.00633        39.4238     
  1085.21        500.000                 NaN   4.58561                 NaN            NaN   5.76879                 NaN   7.47430        41.7526        1.00102        39.4176     
  1082.71        500.000                 NaN   4.59448                 NaN            NaN   5.75688                 NaN   7.47567        41.7504        1.00138        39.4211     
  1080.20        500.000                 NaN   4.60317                 NaN            NaN   5.74525                 NaN   7.47706        41.7482        1.00172        39.4246     
  1077.69        500.000                 NaN   4.61169                 NaN            NaN   5.73389                 NaN   7.47846        41.7459        1.00206        39.4280     
  1075.19        500.000                 NaN   4.62004                 NaN            NaN   5.72280                 NaN   7.47989        41.7435        1.00237        39.4314     
  1072.68        500.000                 NaN   4.66292                 NaN            NaN   5.64813                 NaN   7.47563        41.7630        1.00765        39.4427     
  1070.18        500.000                 NaN   4.66996                 NaN            NaN   5.63920                 NaN   7.47722        41.7601        1.00785        39.4457     
  1067.67        500.000                 NaN   4.64414                 NaN            NaN   5.69108                 NaN   7.48430        41.7359        1.00325        39.4414     
  1065.16        500.000                 NaN   4.68373                 NaN            NaN   5.62178                 NaN   7.48043        41.7540        1.00822        39.4518     
  1062.66        500.000                 NaN   4.69048                 NaN            NaN   5.61330                 NaN   7.48207        41.7509        1.00839        39.4549     
  1060.15        500.000                 NaN   4.69714                 NaN            NaN   5.60496                 NaN   7.48371        41.7478        1.00856        39.4579     
  1057.64        500.000                 NaN   4.70371                 NaN            NaN   5.59676                 NaN   7.48538        41.7446        1.00872        39.4609     
  1055.14        500.000                 NaN   4.71019                 NaN            NaN   5.58872                 NaN   7.48706        41.7413        1.00887        39.4639     
  1052.63        500.000                 NaN   4.71659                 NaN            NaN   5.58080                 NaN   7.48876        41.7380        1.00902        39.4668     
  1050.13        500.000                 NaN   4.71711                 NaN            NaN   5.59107                 NaN   7.49837        41.7117        1.00736        39.4744     
  1047.62        500.000                 NaN   4.70022                 NaN            NaN   5.61840                 NaN   7.49810        41.7122        1.00523        39.4658     
  1045.11        500.000                 NaN   4.72550                 NaN            NaN   5.57662                 NaN   7.49804        41.7166        1.00804        39.4752     
  1042.61        500.000                 NaN   4.71846                 NaN            NaN   5.59458                 NaN   7.50258        41.7029        1.00604        39.4755     
  1040.10        500.000                 NaN   4.72423                 NaN            NaN   5.58758                 NaN   7.50345        41.7004        1.00616        39.4782     
  1037.59        500.000                 NaN   4.73048                 NaN            NaN   5.57994                 NaN   7.50523        41.6968        1.00629        39.4812     
  1035.09        500.000                 NaN   4.74965                 NaN            NaN   5.54861                 NaN   7.49702        41.7110        1.00930        39.4844     
  1032.58        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1030.08        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1027.57        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1025.06        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1022.56        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1020.05        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1017.54        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1015.04        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1012.53        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1010.03        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1007.52        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1005.01        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1002.51        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
  1000.00        500.000                 NaN   4.74786                 NaN            NaN   5.54796                 NaN   7.50221        41.7104        1.00850        39.4831     
