|6.6.6
Archiving\03_Data\frac/QFM_m4.75/TIS/TIS_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1541.35        2500.00        98.9476                 NaN            NaN            NaN            NaN  0.778107E-001  0.974593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.8098                 NaN            NaN            NaN            NaN  0.802292E-002  0.456155       0.726031                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.6754                 NaN            NaN            NaN            NaN            NaN            NaN   1.32463                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.6790                 NaN            NaN            NaN            NaN            NaN  0.293086E-001   1.29167                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.6745                 NaN            NaN            NaN            NaN            NaN            NaN   1.32552                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.6691                 NaN            NaN            NaN            NaN            NaN            NaN   1.33086                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.6573                 NaN            NaN            NaN            NaN            NaN            NaN   1.34270                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.6511                 NaN            NaN            NaN            NaN            NaN            NaN   1.34890                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.6317                 NaN            NaN            NaN            NaN            NaN            NaN   1.36832                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.6070                 NaN            NaN            NaN            NaN            NaN            NaN   1.39304                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.5772                 NaN            NaN            NaN            NaN            NaN            NaN   1.42281                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.5341                 NaN            NaN            NaN            NaN            NaN            NaN   1.46587                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.1898                 NaN            NaN            NaN            NaN            NaN            NaN   1.12178       0.688416                 NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        97.8517                 NaN            NaN            NaN            NaN            NaN            NaN  0.622997        1.52533                 NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        97.8842                 NaN            NaN            NaN            NaN            NaN            NaN  0.617820        1.49794                 NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        97.9149                 NaN            NaN            NaN            NaN            NaN            NaN  0.610526        1.47458                 NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        97.9546                 NaN            NaN            NaN  0.330005E-003            NaN            NaN  0.604978        1.44008                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        97.9795                 NaN            NaN            NaN  0.649332E-002            NaN            NaN   1.40099       0.613050                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.0098                 NaN            NaN            NaN  0.611867E-002            NaN            NaN  0.606430        1.37763                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.0404                 NaN            NaN            NaN  0.579720E-002            NaN            NaN   1.35468       0.599138                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        97.9778                 NaN  0.397833E-001            NaN  0.441726E-002            NaN            NaN   1.43566       0.542352                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        97.8942                 NaN  0.888687E-001            NaN  0.278633E-002            NaN            NaN   1.53653       0.477603                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        97.9337                 NaN  0.860567E-001            NaN  0.251465E-002            NaN            NaN   1.50135       0.476405                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.7366                 NaN  0.518854E-001            NaN  0.142107E-002            NaN            NaN  0.294484       0.915603                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        97.2369                 NaN  0.112365                 NaN  0.285537E-002            NaN            NaN   1.99011       0.657772                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.0359                 NaN  0.788443E-001            NaN  0.177531E-002            NaN            NaN  0.473396        1.41006                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.0685                 NaN  0.765232E-001            NaN  0.154693E-002            NaN            NaN   1.38169       0.471785                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.0986                 NaN  0.744437E-001            NaN  0.133457E-002            NaN            NaN   1.35461       0.470997                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.1288                 NaN  0.719801E-001            NaN  0.111642E-002            NaN            NaN  0.467599        1.33055                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.1573                 NaN  0.700067E-001            NaN  0.920726E-003            NaN            NaN   1.30605       0.465720                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.1841                 NaN  0.677726E-001            NaN  0.717693E-003            NaN            NaN  0.461861        1.28555                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2116                 NaN  0.659811E-001            NaN  0.550128E-003            NaN            NaN  0.460257        1.26164                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.2373                 NaN  0.639056E-001            NaN  0.368287E-003            NaN            NaN  0.457041        1.24138                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2617                 NaN  0.620225E-001            NaN  0.203827E-003            NaN            NaN   1.22143       0.454598                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.2857                 NaN  0.599444E-001            NaN  0.371509E-004            NaN            NaN  0.450987        1.20334                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3094                 NaN  0.580390E-001            NaN  0.399684E-003            NaN            NaN   1.18309       0.449060                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.3307                 NaN  0.563289E-001            NaN            NaN            NaN            NaN   1.16734       0.445659                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.3520                 NaN  0.546503E-001            NaN            NaN            NaN            NaN   1.15258       0.440781                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.3702                 NaN  0.527990E-001            NaN            NaN            NaN            NaN   1.13675       0.440294                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.3952                 NaN  0.508436E-001            NaN            NaN            NaN            NaN   1.11919       0.434808                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.3960                 NaN  0.486010E-001            NaN  0.245568E-002            NaN            NaN   1.11195       0.441015                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        94.7252                 NaN  0.302799                 NaN            NaN            NaN            NaN   1.83393        1.61870                 NaN   1.51933                 NaN            NaN            NaN
  1436.09        2500.00        94.7853                 NaN  0.298694                 NaN            NaN            NaN            NaN   1.59722        1.79441                 NaN   1.52439                 NaN            NaN            NaN
  1433.58        2500.00        95.0674                 NaN  0.279631                 NaN            NaN            NaN            NaN   1.70218        1.50893                 NaN   1.44188                 NaN            NaN            NaN
  1431.08        2500.00        95.3235                 NaN  0.262072                 NaN            NaN            NaN            NaN   1.61804        1.42913                 NaN   1.36725                 NaN            NaN            NaN
  1428.57        2500.00        95.5560                 NaN  0.246259                 NaN            NaN            NaN            NaN   1.35813        1.54018                 NaN   1.29944                 NaN            NaN            NaN
  1426.07        2500.00        95.7673                 NaN  0.231915                 NaN            NaN            NaN            NaN   1.47103        1.29234                 NaN   1.23740                 NaN            NaN            NaN
  1423.56        2500.00        95.9601                 NaN  0.218786                 NaN            NaN            NaN            NaN   1.40713        1.23273                 NaN   1.18126                 NaN            NaN            NaN
  1421.05        2500.00        96.1385                 NaN  0.206438                 NaN            NaN            NaN            NaN   1.18030        1.34641                 NaN   1.12834                 NaN            NaN            NaN
  1418.55        2500.00        96.3016                 NaN  0.195072                 NaN            NaN            NaN            NaN   1.29176        1.13121                 NaN   1.08031                 NaN            NaN            NaN
  1416.04        2500.00        96.4531                 NaN  0.184982                 NaN            NaN            NaN            NaN   1.08516        1.24071                 NaN   1.03608                 NaN            NaN            NaN
  1413.53        2500.00        96.5921                 NaN  0.174708                 NaN            NaN            NaN            NaN   1.04600        1.19274                 NaN  0.994414                 NaN            NaN            NaN
  1411.03        2500.00        96.7244                 NaN  0.165376                 NaN            NaN            NaN            NaN   1.14732        1.00773                 NaN  0.955127                 NaN            NaN            NaN
  1408.52        2500.00        96.8456                 NaN  0.157076                 NaN            NaN            NaN            NaN   1.10475       0.973055                 NaN  0.919476                 NaN            NaN            NaN
  1406.02        2500.00        96.9576                 NaN  0.148904                 NaN            NaN            NaN            NaN   1.06673       0.940656                 NaN  0.886064                 NaN            NaN            NaN
  1403.51        2500.00        97.0655                 NaN  0.141216                 NaN            NaN            NaN            NaN  0.911797        1.02762                 NaN  0.853870                 NaN            NaN            NaN
  1401.00        2500.00        97.1634                 NaN  0.133925                 NaN            NaN            NaN            NaN  0.993100       0.884927                 NaN  0.824696                 NaN            NaN            NaN
  1398.50        2500.00        97.2562                 NaN  0.127081                 NaN            NaN            NaN            NaN  0.960415       0.859271                 NaN  0.796999                 NaN            NaN            NaN
  1395.99        2500.00        97.3437                 NaN  0.120695                 NaN            NaN            NaN            NaN  0.928718       0.836438                 NaN  0.770477                 NaN            NaN            NaN
  1393.48        2500.00        97.4254                 NaN  0.114784                 NaN            NaN            NaN            NaN  0.900455       0.813176                 NaN  0.746163                 NaN            NaN            NaN
  1390.98        2500.00        97.5056                 NaN  0.108585                 NaN            NaN            NaN            NaN  0.869374       0.794440                 NaN  0.721977                 NaN            NaN            NaN
  1388.47        2500.00        97.5783                 NaN  0.103003                 NaN            NaN            NaN            NaN  0.842497       0.776070                 NaN  0.700166                 NaN            NaN            NaN
  1385.96        2500.00        97.6473                 NaN  0.976430E-001            NaN            NaN            NaN            NaN  0.759056       0.816697                 NaN  0.679335                 NaN            NaN            NaN
  1383.46        2500.00        97.7124                 NaN  0.924535E-001            NaN            NaN            NaN            NaN  0.743471       0.792093                 NaN  0.659598                 NaN            NaN            NaN
  1380.95        2500.00        97.7752                 NaN  0.874272E-001            NaN            NaN            NaN            NaN  0.767880       0.728932                 NaN  0.640534                 NaN            NaN            NaN
  1378.45        2500.00        97.8333                 NaN  0.827369E-001            NaN            NaN            NaN            NaN  0.715138       0.745982                 NaN  0.622846                 NaN            NaN            NaN
  1375.94        2500.00        97.8897                 NaN  0.781759E-001            NaN            NaN            NaN            NaN  0.723512       0.702912                 NaN  0.605667                 NaN            NaN            NaN
  1373.43        2500.00        97.9427                 NaN  0.735882E-001            NaN            NaN            NaN            NaN  0.702104       0.692219                 NaN  0.589391                 NaN            NaN            NaN
  1370.93        2500.00        97.9926                 NaN  0.691741E-001            NaN            NaN            NaN            NaN  0.683380       0.680870                 NaN  0.574005                 NaN            NaN            NaN
  1368.42        2500.00        98.0407                 NaN  0.651211E-001            NaN            NaN            NaN            NaN  0.674119       0.660700                 NaN  0.559362                 NaN            NaN            NaN
  1365.91        2500.00        98.0859                 NaN  0.612130E-001            NaN            NaN            NaN            NaN  0.642180       0.665355                 NaN  0.545363                 NaN            NaN            NaN
  1363.41        2500.00        98.1302                 NaN  0.569641E-001            NaN            NaN            NaN            NaN  0.658303       0.622712                 NaN  0.531794                 NaN            NaN            NaN
  1360.90        2500.00        98.1707                 NaN  0.531733E-001            NaN            NaN            NaN            NaN  0.652431       0.604516                 NaN  0.519148                 NaN            NaN            NaN
  1358.40        2500.00        98.2097                 NaN  0.493943E-001            NaN            NaN            NaN            NaN  0.586260       0.647551                 NaN  0.507137                 NaN            NaN            NaN
  1355.89        2500.00        98.2463                 NaN  0.456698E-001            NaN            NaN            NaN            NaN  0.568818       0.643586                 NaN  0.495616                 NaN            NaN            NaN
  1353.38        2500.00        98.2816                 NaN  0.419515E-001            NaN            NaN            NaN            NaN  0.640692       0.551145                 NaN  0.484616                 NaN            NaN            NaN
  1350.88        2500.00        98.3153                 NaN  0.384443E-001            NaN            NaN            NaN            NaN  0.533349       0.638820                 NaN  0.474071                 NaN            NaN            NaN
  1348.37        2500.00        98.3468                 NaN  0.348632E-001            NaN            NaN            NaN            NaN  0.638298       0.515784                 NaN  0.464207                 NaN            NaN            NaN
  1345.86        2500.00        98.3780                 NaN  0.316193E-001            NaN            NaN            NaN            NaN  0.498606       0.637340                 NaN  0.454453                 NaN            NaN            NaN
  1343.36        2500.00        98.4057                 NaN  0.280282E-001            NaN            NaN            NaN            NaN  0.480439       0.640229                 NaN  0.445580                 NaN            NaN            NaN
  1340.85        2500.00        98.4325                 NaN  0.246648E-001            NaN            NaN            NaN            NaN  0.643243       0.462557                 NaN  0.437035                 NaN            NaN            NaN
  1338.35        2500.00        98.4586                 NaN  0.212248E-001            NaN            NaN            NaN            NaN  0.649352       0.441981                 NaN  0.428809                 NaN            NaN            NaN
  1335.84        2500.00        98.4834                 NaN  0.181241E-001            NaN            NaN            NaN            NaN  0.655383       0.422004                 NaN  0.421090                 NaN            NaN            NaN
  1333.33        2500.00        98.5059                 NaN  0.147488E-001            NaN            NaN            NaN            NaN  0.400300       0.665254                 NaN  0.413789                 NaN            NaN            NaN
  1330.83        2500.00        98.5273                 NaN  0.113391E-001            NaN            NaN            NaN            NaN  0.678915       0.375421                 NaN  0.407002                 NaN            NaN            NaN
  1328.32        2500.00        98.5479                 NaN  0.819742E-002            NaN            NaN            NaN            NaN  0.695441       0.348094                 NaN  0.400381                 NaN            NaN            NaN
  1325.81        2500.00        98.5671                 NaN  0.501069E-002            NaN            NaN            NaN            NaN  0.315281       0.718265                 NaN  0.394304                 NaN            NaN            NaN
  1323.31        2500.00        98.5831                 NaN  0.149412E-002            NaN            NaN            NaN            NaN  0.271078       0.755440                 NaN  0.388900                 NaN            NaN            NaN
  1320.80        2500.00        98.5971                 NaN  0.409140E-002            NaN            NaN            NaN            NaN  0.772930       0.239992                 NaN  0.385874                 NaN            NaN            NaN
  1318.30        2500.00        98.6137                 NaN            NaN            NaN            NaN            NaN            NaN  0.858542       0.147355                 NaN  0.380432                 NaN            NaN            NaN
  1315.79        2500.00        98.6292                 NaN            NaN            NaN            NaN            NaN            NaN  0.953870       0.413801E-001            NaN  0.375568                 NaN            NaN            NaN
  1313.28        2500.00        98.6417                 NaN            NaN            NaN            NaN            NaN            NaN  0.985913                 NaN            NaN  0.372370                 NaN            NaN            NaN
  1310.78        2500.00        98.6565                 NaN            NaN            NaN            NaN            NaN            NaN  0.976048                 NaN            NaN  0.367429                 NaN            NaN            NaN
  1308.27        2500.00        84.9312                 NaN  0.185070                 NaN            NaN            NaN            NaN   4.60833                 NaN            NaN   2.05882        8.06264       0.153937                 NaN
  1305.76        2500.00        53.9323                 NaN  0.373177                 NaN            NaN            NaN            NaN   12.4179                 NaN            NaN   5.89646        25.5861        1.79413                 NaN
  1303.26        2500.00        69.9233                 NaN  0.154571                 NaN            NaN            NaN            NaN   8.32641                 NaN            NaN   3.87163        16.5525        1.17156                 NaN
  1300.75        2500.00        77.5626                 NaN  0.529803E-001            NaN            NaN            NaN            NaN   6.36666                 NaN            NaN   2.90484        12.2426       0.870364                 NaN
  1298.25        2500.00        81.9640                 NaN            NaN            NaN            NaN            NaN            NaN   5.23912                 NaN            NaN   2.35374        9.75358       0.689550                 NaN
  1295.74        2500.00        84.9246                 NaN            NaN            NaN            NaN            NaN            NaN   4.42056                 NaN            NaN   1.98533        8.09972       0.569777                 NaN
  1293.23        2500.00        87.0460                 NaN            NaN            NaN            NaN            NaN            NaN   3.83068                 NaN            NaN   1.72007        6.91901       0.484187                 NaN
  1290.73        2500.00        88.6589                 NaN            NaN            NaN            NaN            NaN            NaN   3.37681                 NaN            NaN   1.51420        6.02883       0.421224                 NaN
  1288.22        2500.00        89.9129                 NaN            NaN            NaN            NaN            NaN            NaN   3.02367                 NaN            NaN   1.35603        5.33728       0.370125                 NaN
  1285.71        2500.00        90.9198                 NaN            NaN            NaN            NaN            NaN            NaN   2.73584                 NaN            NaN   1.22512        4.78836       0.330895                 NaN
  1283.21        2500.00        91.7486                 NaN            NaN            NaN            NaN            NaN            NaN   2.49819                 NaN            NaN   1.11725        4.33806       0.297880                 NaN
  1280.70        2500.00        92.5115                 NaN            NaN            NaN            NaN            NaN            NaN   2.25654                 NaN            NaN   1.01683        3.94485       0.270229                 NaN
  1278.20        2500.00        92.9592                 NaN            NaN            NaN            NaN            NaN            NaN  0.824382        1.27121                 NaN  0.956478        3.73205       0.256720                 NaN
  1275.69        2500.00        92.6259                 NaN            NaN            NaN            NaN            NaN            NaN   1.46898                 NaN            NaN   1.05159        4.51551       0.337967                 NaN
  1273.18        2500.00        94.3761                 NaN            NaN            NaN            NaN            NaN            NaN   1.62246                 NaN            NaN  0.686407        3.09139       0.223614                 NaN
  1270.68        2500.00        91.8151                 NaN            NaN            NaN            NaN            NaN            NaN   3.40350                 NaN            NaN   1.10136        3.46303       0.217047                 NaN
  1268.17        2500.00        95.9122                 NaN            NaN            NaN            NaN            NaN            NaN  0.941097       0.114557E-005            NaN  0.511665        2.47431       0.160758                 NaN
  1265.66        2500.00        95.7598                 NaN            NaN            NaN            NaN            NaN            NaN   1.38096                 NaN            NaN  0.616234        2.12845       0.114505                 NaN
  1263.16        2500.00        96.3502                 NaN            NaN            NaN            NaN            NaN            NaN   1.60881                 NaN            NaN  0.519918        1.47985       0.412395E-001            NaN
  1260.65        2500.00        95.3816                 NaN            NaN            NaN            NaN            NaN            NaN   1.28354                 NaN            NaN  0.591639        2.54611       0.197067                 NaN
  1258.15        2500.00        95.4938                 NaN            NaN            NaN            NaN            NaN            NaN   1.31810                 NaN            NaN  0.597503        2.45825       0.132352                 NaN
  1255.64        2500.00        96.5154                 NaN            NaN            NaN            NaN            NaN            NaN  0.504967       0.863716                 NaN  0.470077        1.57000       0.758732E-001            NaN
  1253.13        2500.00        96.2373                 NaN            NaN            NaN            NaN            NaN            NaN   1.18635                 NaN            NaN  0.509090        1.95865       0.108601                 NaN
  1250.63        2500.00        96.6115                 NaN            NaN            NaN            NaN            NaN            NaN  0.842225                 NaN            NaN  0.443470        1.86578       0.978339E-001  0.139232     
  1248.12        2500.00        75.6644                 NaN            NaN            NaN            NaN            NaN            NaN   2.83281        1.57525                 NaN   2.25146        9.88438       0.385531        7.40614     
  1245.61        2500.00        78.5878                 NaN            NaN            NaN            NaN            NaN            NaN   3.99655       0.105752E-004            NaN   2.10608        8.56939       0.259404        6.48074     
  1243.11        2500.00        75.8712                 NaN            NaN            NaN            NaN            NaN            NaN   4.36784       0.181635                 NaN   2.37854        9.62629       0.270888        7.30362     
  1240.60        2500.00        89.4951                 NaN            NaN            NaN            NaN            NaN            NaN   1.95428                 NaN            NaN   1.02256        4.16230       0.123692        3.24211     
  1238.10        2500.00        76.5289                 NaN            NaN            NaN            NaN            NaN            NaN   4.30518                 NaN            NaN   2.09416        9.65582       0.323769        7.09219     
  1235.59        2500.00        72.1677                 NaN            NaN            NaN            NaN            NaN            NaN   3.48582        1.15377                 NaN   2.66425        11.4632       0.277056        8.78816     
  1233.08        2500.00        78.1987                 NaN            NaN            NaN            NaN            NaN            NaN   1.77221        2.20035                 NaN   1.83186        9.18006       0.276627        6.54020     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1698       0.472918E-003            NaN   8.34414        43.5072        1.11099        31.8674     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.0812                 NaN            NaN   8.27541        43.6737        1.13315        31.8366     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.0846                 NaN            NaN   8.28108        43.6656        1.13164        31.8371     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9454       0.227210                 NaN   8.34715        43.5016        1.11052        31.8681     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9453       0.227411                 NaN   8.34724        43.5015        1.11050        31.8681     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1019                 NaN            NaN   8.31557        43.6203        1.12250        31.8398     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1047                 NaN            NaN   8.31977        43.6140        1.12130        31.8402     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1075                 NaN            NaN   8.32391        43.6078        1.12010        31.8407     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1103                 NaN            NaN   8.32801        43.6017        1.11890        31.8411     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1132                 NaN            NaN   8.33207        43.5955        1.11770        31.8416     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1160                 NaN            NaN   8.33609        43.5894        1.11649        31.8420     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1189                 NaN            NaN   8.34008        43.5832        1.11528        31.8425     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9899       0.183084                 NaN   8.34970        43.4987        1.11052        31.8681     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1271                 NaN            NaN   8.34167        43.5738        1.11348        31.8440     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9853       0.187697                 NaN   8.34989        43.4985        1.11048        31.8681     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9829       0.190137                 NaN   8.34999        43.4984        1.11045        31.8681     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9804       0.192673                 NaN   8.35009        43.4983        1.11043        31.8681     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1370                 NaN            NaN   8.36374        43.5460        1.10779        31.8455     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1479                 NaN            NaN   8.36794        43.5314        1.10530        31.8475     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1528                 NaN            NaN   8.37412        43.5216        1.10323        31.8483     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1468                 NaN            NaN   8.37564        43.5267        1.10383        31.8471     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.1614                 NaN            NaN   8.38577        43.5037        1.09953        31.8497     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.9675       0.193966                 NaN   8.37980        43.4958        1.11069        31.8523     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.45153        8.70632                 NaN   8.38657        43.5067        1.09977        31.8491     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.43479        8.72708                 NaN   8.39121        43.4990        1.09817        31.8497     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.41170        8.75430                 NaN   8.39591        43.4911        1.09652        31.8504     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.38213        8.78812                 NaN   8.40069        43.4831        1.09483        31.8511     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.34027        8.83440                 NaN   8.40557        43.4748        1.09308        31.8519     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.30172        8.87744                 NaN   8.41052        43.4664        1.09130        31.8527     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.1141        2.04883                 NaN   8.38685        43.5069        1.09430        31.8490     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.7643        1.43609                 NaN   8.43078        43.4280        1.08430        31.8565     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.8342        1.37173                 NaN   8.43681        43.4184        1.08160        31.8573     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2021                 NaN            NaN   8.43754        43.4211        1.08265        31.8565     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   13.0049        2.19227                 NaN   8.43383        43.4281        1.08434        31.8566     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.00451        8.21590                 NaN   8.45304        43.3916        1.07535        31.8596     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2207       0.358590E-005            NaN   8.44677        43.3959        1.07660        31.8600     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2169                 NaN            NaN   8.45733        43.3899        1.07688        31.8590     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5306        3.69118                 NaN   8.46242        43.3814        1.07469        31.8598     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.23073        6.01107                 NaN   8.47543        43.3526        1.06693        31.8633     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2332                 NaN            NaN   8.47467        43.3600        1.07032        31.8617     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   12.7529        2.45180                 NaN   8.45878        43.4019        1.07850        31.8560     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.83801        9.41352                 NaN   8.49573        43.3245        1.06320        31.8650     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2751                 NaN            NaN   8.50456        43.2968        1.05456        31.8690     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2559                 NaN            NaN   8.49666        43.3203        1.06145        31.8657     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2690                 NaN            NaN   8.50583        43.3005        1.05667        31.8680     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.980481        8.81741        5.42197        8.38937        43.4682        1.06469        31.8579     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.2869                 NaN            NaN   8.52083        43.2715        1.04980        31.8710     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23788        8.44133        5.54309        8.39595        43.4600        1.06346        31.8583     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3030        3.99942                 NaN   8.53191        43.2484        1.04349        31.8738     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1443        4.16489                 NaN   8.53786        43.2371        1.04091        31.8750     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.65284        13.6049                 NaN   8.51605        43.3052        1.05549        31.8655     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.64388        12.6514                 NaN   8.51460        43.2744        1.04386        31.8718     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.74992        12.5549                 NaN   8.51738        43.2641        1.04020        31.8735     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.89359        12.4183                 NaN   8.52131        43.2545        1.03754        31.8748     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.84376        12.4718                 NaN   8.52963        43.2432        1.03613        31.8755     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.32080        11.9996                 NaN   8.52970        43.2396        1.03401        31.8763     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.89362        11.4270                 NaN   8.53374        43.2356        1.03371        31.8764     
