|6.6.6
Archiving\03_Data\frac/QFM_m4.75/TIS/TIS_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.87658        8.57386                 NaN   8.37753        46.0029       0.591266        33.5779     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.55058        8.90667                 NaN   8.38727        45.9846       0.589928        33.5810     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.20786        4.28576                 NaN   8.43099        45.9012       0.582774        33.5914     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.65940        8.80433                 NaN   8.40140        45.9607       0.588581        33.5856     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.71586        8.75087                 NaN   8.40867        45.9488       0.587991        33.5878     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.05909        2.42461       0.483767E-003   8.34765        46.0005       0.578190        33.5894     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.37890       0.160198        8.93928        8.42785        45.9149       0.585473        33.5934     
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5277                 NaN            NaN   8.46603        45.8259       0.573894        33.6064     
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.36379        2.17356                 NaN   8.47230        45.8085       0.571554        33.6103     
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.33802       0.709590E-002   9.15375        8.44596        45.8719       0.580454        33.6028     
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.25405       0.762270E-001   9.17586        8.45250        45.8567       0.578636        33.6060     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.16393       0.157706        9.19185        8.45911        45.8414       0.576795        33.6092     
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.06620       0.254818        9.19985        8.46577        45.8260       0.574935        33.6124     
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.95886       0.372047        9.19737        8.47249        45.8105       0.573059        33.6157     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.84016       0.514526        9.18096        8.47921        45.7951       0.571179        33.6189     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70992       0.684371        9.14864        8.48594        45.7798       0.569303        33.6220     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.56280       0.895398        9.09176        8.49253        45.7649       0.567471        33.6251     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6094                 NaN            NaN   8.53880        45.6589       0.552958        33.6399     
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6163                 NaN            NaN   8.55363        45.6370       0.550677        33.6425     
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.942450        10.6691       0.136929E-003   8.54393        45.6491       0.551764        33.6435     
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.62229        3.90557                 NaN   8.40570        45.8737       0.566099        33.6266     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.55593        3.97693                 NaN   8.41059        45.8621       0.564984        33.6294     
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.36157        5.15898       0.104899E-003   8.39641        45.8834       0.569625        33.6299     
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23807        7.52486        2.84660        8.54235        45.6451       0.552881        33.6502     
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.34313        5.19002       0.216433E-003   8.40541        45.8585       0.566617        33.6361     
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.44295        7.25856        2.91751        8.55056        45.6243       0.550619        33.6555     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.55374        7.05155        3.01721        8.55344        45.6162       0.549855        33.6580     
  1022.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.62689        6.98561        3.01565        8.55824        45.6042       0.548509        33.6609     
  1020.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.65596        6.95071        3.02724        8.56307        45.5920       0.547151        33.6638     
  1017.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.75932        6.95961        2.92044        8.56780        45.5803       0.545833        33.6667     
  1015.04        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70649        6.89741        3.04166        8.57276        45.5675       0.544426        33.6697     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.72663        6.87669        3.04810        8.57766        45.5552       0.543056        33.6727     
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.74890        6.86034        3.04808        8.58246        45.5429       0.541688        33.6756     
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.76882        6.84771        3.04675        8.58734        45.5305       0.540312        33.6786     
  1005.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.78839        6.83808        3.04275        8.59221        45.5180       0.538937        33.6816     
  1002.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.80787        6.83165        3.03572        8.59711        45.5055       0.537553        33.6846     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.82707        6.82681        3.02742        8.60202        45.4929       0.536167        33.6876     
