|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1503.76        500.000        99.4045                 NaN            NaN  0.943692E-002            NaN  0.586023                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1460                 NaN            NaN  0.174836E-001            NaN  0.836546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2880                 NaN            NaN  0.724339E-003            NaN  0.711291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2972                 NaN            NaN  0.439866E-003            NaN  0.702382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.3033                 NaN            NaN            NaN            NaN  0.696738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.3130                 NaN            NaN  0.171893E-001            NaN  0.669823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.3217                 NaN            NaN            NaN            NaN  0.678275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.3283                 NaN            NaN            NaN            NaN  0.671701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3346                 NaN            NaN            NaN            NaN  0.665400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2436                 NaN            NaN            NaN            NaN  0.157983       0.598426                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2317                 NaN            NaN            NaN            NaN  0.561448E-001  0.712152                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2382                 NaN            NaN            NaN            NaN  0.483739E-001  0.713398                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2442                 NaN            NaN            NaN            NaN  0.416982E-001  0.714103                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2501                 NaN            NaN            NaN            NaN  0.345667E-001  0.715323                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2552                 NaN            NaN            NaN            NaN  0.273048E-001  0.717522                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2602                 NaN            NaN            NaN            NaN  0.198019E-001  0.719982                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2643                 NaN            NaN            NaN            NaN  0.118496E-001  0.723881                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2678                 NaN            NaN            NaN            NaN  0.398465E-002  0.728200                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2712                 NaN            NaN            NaN            NaN            NaN  0.728754                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2791                 NaN            NaN            NaN            NaN  0.566999E-001  0.664184                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2794                 NaN            NaN            NaN            NaN            NaN  0.720554                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2819                 NaN            NaN            NaN            NaN            NaN  0.718084                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2821                 NaN            NaN            NaN            NaN            NaN  0.717910                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2856                 NaN            NaN            NaN            NaN  0.417785E-001  0.672652                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2806                 NaN            NaN            NaN            NaN            NaN  0.719418                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2817                 NaN            NaN            NaN            NaN            NaN  0.718269                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2788                 NaN            NaN            NaN            NaN            NaN  0.721179                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1881                 NaN            NaN            NaN            NaN            NaN  0.654809       0.157084                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.9093                 NaN            NaN            NaN            NaN            NaN  0.690491       0.400255                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.9252                 NaN            NaN            NaN            NaN            NaN  0.682284       0.392537                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.9442                 NaN            NaN            NaN            NaN            NaN  0.385644       0.670200                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.9602                 NaN            NaN            NaN            NaN            NaN  0.659676       0.380099                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.9768                 NaN            NaN            NaN            NaN            NaN  0.373517       0.649706                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.9922                 NaN            NaN            NaN            NaN            NaN  0.367472       0.640284                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.0083                 NaN            NaN            NaN            NaN            NaN  0.630792       0.360919                 NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        99.0230                 NaN            NaN            NaN            NaN            NaN  0.354927       0.622075                 NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.6804                 NaN            NaN            NaN            NaN            NaN  0.640111       0.499085                 NaN  0.180403                 NaN            NaN            NaN
  1411.03        500.000        97.3072                 NaN            NaN            NaN            NaN            NaN   1.07521       0.728316                 NaN  0.889268                 NaN            NaN            NaN
  1408.52        500.000        97.3984                 NaN            NaN            NaN            NaN            NaN  0.703544        1.03843                 NaN  0.859610                 NaN            NaN            NaN
  1406.02        500.000        97.4855                 NaN            NaN            NaN            NaN            NaN   1.00361       0.678993                 NaN  0.831904                 NaN            NaN            NaN
  1403.51        500.000        97.5690                 NaN            NaN            NaN            NaN            NaN  0.971035       0.655045                 NaN  0.804962                 NaN            NaN            NaN
  1401.00        500.000        97.6441                 NaN            NaN            NaN            NaN            NaN  0.940400       0.634876                 NaN  0.780627                 NaN            NaN            NaN
  1398.50        500.000        97.7189                 NaN            NaN            NaN            NaN            NaN  0.614356       0.910466                 NaN  0.756243                 NaN            NaN            NaN
  1395.99        500.000        97.7877                 NaN            NaN            NaN            NaN            NaN  0.883975       0.594296                 NaN  0.734046                 NaN            NaN            NaN
  1393.48        500.000        97.8549                 NaN            NaN            NaN            NaN            NaN  0.857051       0.576021                 NaN  0.712062                 NaN            NaN            NaN
  1390.98        500.000        97.9185                 NaN            NaN            NaN            NaN            NaN  0.832093       0.558175                 NaN  0.691243                 NaN            NaN            NaN
  1388.47        500.000        97.9768                 NaN            NaN            NaN            NaN            NaN  0.541651       0.809169                 NaN  0.672395                 NaN            NaN            NaN
  1385.96        500.000        98.0377                 NaN            NaN            NaN            NaN            NaN  0.785899       0.524306                 NaN  0.652051                 NaN            NaN            NaN
  1383.46        500.000        98.0927                 NaN            NaN            NaN            NaN            NaN  0.763982       0.509289                 NaN  0.633995                 NaN            NaN            NaN
  1380.95        500.000        98.1458                 NaN            NaN            NaN            NaN            NaN  0.743499       0.494012                 NaN  0.616651                 NaN            NaN            NaN
  1378.45        500.000        98.1973                 NaN            NaN            NaN            NaN            NaN  0.723624       0.479577                 NaN  0.599494                 NaN            NaN            NaN
  1375.94        500.000        98.2454                 NaN            NaN            NaN            NaN            NaN  0.466048       0.705001                 NaN  0.583578                 NaN            NaN            NaN
  1373.43        500.000        98.2921                 NaN            NaN            NaN            NaN            NaN  0.687160       0.452629                 NaN  0.568115                 NaN            NaN            NaN
  1370.93        500.000        98.3366                 NaN            NaN            NaN            NaN            NaN  0.670172       0.439937                 NaN  0.553273                 NaN            NaN            NaN
  1368.42        500.000        98.3804                 NaN            NaN            NaN            NaN            NaN  0.653211       0.427584                 NaN  0.538844                 NaN            NaN            NaN
  1365.91        500.000        98.4216                 NaN            NaN            NaN            NaN            NaN  0.415566       0.637803                 NaN  0.525039                 NaN            NaN            NaN
  1363.41        500.000        98.4609                 NaN            NaN            NaN            NaN            NaN  0.404592       0.622669                 NaN  0.511845                 NaN            NaN            NaN
  1360.90        500.000        98.4981                 NaN            NaN            NaN            NaN            NaN  0.608639       0.393720                 NaN  0.499514                 NaN            NaN            NaN
  1358.40        500.000        98.5336                 NaN            NaN            NaN            NaN            NaN  0.594562       0.384388                 NaN  0.487490                 NaN            NaN            NaN
  1355.89        500.000        98.5758                 NaN            NaN            NaN            NaN            NaN  0.371531       0.579477                 NaN  0.473153                 NaN            NaN            NaN
  1353.38        500.000        98.6068                 NaN            NaN            NaN            NaN            NaN  0.567382       0.362803                 NaN  0.463033                 NaN            NaN            NaN
  1350.88        500.000        98.6402                 NaN            NaN            NaN            NaN            NaN  0.352953       0.554988                 NaN  0.451844                 NaN            NaN            NaN
  1348.37        500.000        98.6725                 NaN            NaN            NaN            NaN            NaN  0.344057       0.542820                 NaN  0.440667                 NaN            NaN            NaN
  1345.86        500.000        98.7031                 NaN            NaN            NaN            NaN            NaN  0.531504       0.334935                 NaN  0.430436                 NaN            NaN            NaN
  1343.36        500.000        98.7327                 NaN            NaN            NaN            NaN            NaN  0.520632       0.326167                 NaN  0.420467                 NaN            NaN            NaN
  1340.85        500.000        98.7619                 NaN            NaN            NaN            NaN            NaN  0.317980       0.509486                 NaN  0.410617                 NaN            NaN            NaN
  1338.35        500.000        98.7888                 NaN            NaN            NaN            NaN            NaN  0.499851       0.310009                 NaN  0.401329                 NaN            NaN            NaN
  1335.84        500.000        98.8161                 NaN            NaN            NaN            NaN            NaN  0.490324       0.301295                 NaN  0.392307                 NaN            NaN            NaN
  1333.33        500.000        98.8429                 NaN            NaN            NaN            NaN            NaN  0.479252       0.294826                 NaN  0.383041                 NaN            NaN            NaN
  1330.83        500.000        98.8663                 NaN            NaN            NaN            NaN            NaN  0.471213       0.287476                 NaN  0.375044                 NaN            NaN            NaN
  1328.32        500.000        98.8913                 NaN            NaN            NaN            NaN            NaN  0.280353       0.461812                 NaN  0.366500                 NaN            NaN            NaN
  1325.81        500.000        98.9159                 NaN            NaN            NaN            NaN            NaN  0.273418       0.452555                 NaN  0.358082                 NaN            NaN            NaN
  1323.31        500.000        98.9393                 NaN            NaN            NaN            NaN            NaN  0.444241       0.266305                 NaN  0.350199                 NaN            NaN            NaN
  1320.80        500.000        98.9611                 NaN            NaN            NaN            NaN            NaN  0.259679       0.436447                 NaN  0.342789                 NaN            NaN            NaN
  1318.30        500.000        98.9817                 NaN            NaN            NaN            NaN            NaN  0.427550       0.255124                 NaN  0.335674                 NaN            NaN            NaN
  1315.79        500.000        99.0048                 NaN            NaN            NaN            NaN            NaN  0.247001       0.420431                 NaN  0.327753                 NaN            NaN            NaN
  1313.28        500.000        99.0245                 NaN            NaN            NaN            NaN            NaN  0.241154       0.413278                 NaN  0.321102                 NaN            NaN            NaN
  1310.78        500.000        99.0419                 NaN            NaN            NaN            NaN            NaN  0.406396       0.236532                 NaN  0.315158                 NaN            NaN            NaN
  1308.27        500.000        99.0648                 NaN            NaN            NaN            NaN            NaN  0.398041       0.230124                 NaN  0.307046                 NaN            NaN            NaN
  1305.76        500.000        99.0817                 NaN            NaN  0.151529E-003            NaN            NaN  0.391449       0.225191                 NaN  0.301473                 NaN            NaN            NaN
  1303.26        500.000        99.1010                 NaN            NaN            NaN            NaN            NaN  0.384987       0.219232                 NaN  0.294783                 NaN            NaN            NaN
  1300.75        500.000        99.1184                 NaN            NaN            NaN            NaN            NaN  0.213858       0.378832                 NaN  0.288880                 NaN            NaN            NaN
  1298.25        500.000        99.1633                 NaN            NaN  0.880759E-001            NaN            NaN  0.192526       0.269802                 NaN  0.286295                 NaN            NaN            NaN
  1295.74        500.000        99.1887                 NaN            NaN  0.111493                 NaN            NaN  0.282907       0.136258                 NaN  0.280624                 NaN            NaN            NaN
  1293.23        500.000        99.2058                 NaN            NaN  0.107390                 NaN            NaN  0.136878       0.275885                 NaN  0.274035                 NaN            NaN            NaN
  1290.73        500.000        83.7980                 NaN            NaN            NaN            NaN            NaN   2.60437        1.40795                 NaN   1.94589        10.2438                 NaN            NaN
  1288.22        500.000        81.7097                 NaN            NaN            NaN            NaN            NaN   2.86594        1.57329                 NaN   2.16396        11.6872                 NaN            NaN
  1285.71        500.000        84.9234                 NaN            NaN            NaN            NaN            NaN   1.31867        2.35555                 NaN   1.80227        9.60014                 NaN            NaN
  1283.21        500.000        87.2487                 NaN            NaN            NaN            NaN            NaN   1.98732        1.13031                 NaN   1.53842        8.09529                 NaN            NaN
  1280.70        500.000        88.9940                 NaN            NaN            NaN            NaN            NaN  0.988214        1.70998                 NaN   1.33877        6.96908                 NaN            NaN
  1278.20        500.000        90.3439                 NaN            NaN            NaN            NaN            NaN  0.875925        1.49652                 NaN   1.18325        6.10037                 NaN            NaN
  1275.69        500.000        91.4114                 NaN            NaN            NaN            NaN            NaN   1.32726       0.786931                 NaN   1.05881        5.41555                 NaN            NaN
  1273.18        500.000        92.2885                 NaN            NaN            NaN            NaN            NaN  0.712532        1.18865                 NaN  0.955921        4.85443                 NaN            NaN
  1270.68        500.000        93.0157                 NaN            NaN            NaN            NaN            NaN   1.07479       0.647642                 NaN  0.868867        4.39304                 NaN            NaN
  1268.17        500.000        93.6149                 NaN            NaN            NaN            NaN            NaN  0.983374       0.594894                 NaN  0.798318        4.00852                 NaN            NaN
  1265.66        500.000        94.1271                 NaN            NaN            NaN            NaN            NaN  0.904189       0.548551                 NaN  0.736661        3.68354                 NaN            NaN
  1263.16        500.000        94.5666                 NaN            NaN            NaN            NaN            NaN  0.845145       0.500900                 NaN  0.683497        3.40385                 NaN            NaN
  1260.65        500.000        94.9596                 NaN            NaN            NaN            NaN            NaN  0.786915       0.461894                 NaN  0.635117        3.15644                 NaN            NaN
  1258.15        500.000        95.2993                 NaN            NaN            NaN            NaN            NaN  0.759384       0.406312                 NaN  0.593383        2.94159                 NaN            NaN
  1255.64        500.000        95.5985                 NaN            NaN            NaN            NaN            NaN  0.336703       0.755779                 NaN  0.556103        2.75288                 NaN            NaN
  1253.13        500.000        95.8642                 NaN            NaN            NaN            NaN            NaN   1.02775                 NaN            NaN  0.522513        2.58549                 NaN            NaN
  1250.63        500.000        96.1113                 NaN            NaN            NaN            NaN            NaN  0.966774                 NaN            NaN  0.489988        2.43195                 NaN            NaN
  1248.12        500.000        96.3267                 NaN            NaN            NaN            NaN            NaN  0.913007                 NaN            NaN  0.464555        2.29576                 NaN            NaN
  1245.61        500.000        96.5270                 NaN            NaN            NaN            NaN            NaN  0.864027                 NaN            NaN  0.436979        2.17202                 NaN            NaN
  1243.11        500.000        96.7045                 NaN            NaN            NaN            NaN            NaN  0.819583                 NaN            NaN  0.414877        2.06101                 NaN            NaN
  1240.60        500.000        96.8791                 NaN            NaN            NaN            NaN            NaN  0.776209                 NaN            NaN  0.388456        1.95622                 NaN            NaN
  1238.10        500.000        97.0265                 NaN            NaN            NaN            NaN            NaN  0.741529                 NaN            NaN  0.373263        1.85870                 NaN            NaN
  1235.59        500.000        97.1605                 NaN            NaN            NaN            NaN            NaN  0.707834                 NaN            NaN  0.355272        1.77641                 NaN            NaN
  1233.08        500.000        97.2885                 NaN            NaN            NaN            NaN            NaN  0.678082                 NaN            NaN  0.336667        1.69676                 NaN            NaN
  1230.58        500.000        97.4080                 NaN            NaN            NaN            NaN            NaN  0.648017                 NaN            NaN  0.321375        1.62256                 NaN            NaN
  1228.07        500.000        97.5192                 NaN            NaN            NaN            NaN            NaN  0.620894                 NaN            NaN  0.306519        1.55339                 NaN            NaN
  1225.56        500.000        97.6200                 NaN            NaN            NaN            NaN            NaN  0.597192                 NaN            NaN  0.292228        1.49058                 NaN            NaN
  1223.06        500.000        97.7213                 NaN            NaN            NaN            NaN            NaN  0.571036                 NaN            NaN  0.279358        1.42832                 NaN            NaN
  1220.55        500.000        97.8090                 NaN            NaN            NaN            NaN            NaN  0.550182                 NaN            NaN  0.267267        1.37356                 NaN            NaN
  1218.05        500.000        97.8934                 NaN            NaN            NaN            NaN            NaN  0.529704                 NaN            NaN  0.256052        1.32089                 NaN            NaN
  1215.54        500.000        97.9741                 NaN            NaN            NaN            NaN            NaN  0.509943                 NaN            NaN  0.244921        1.27103                 NaN            NaN
  1213.03        500.000        98.0484                 NaN            NaN            NaN            NaN            NaN  0.491793                 NaN            NaN  0.235118        1.22466                 NaN            NaN
  1210.53        500.000        98.1168                 NaN            NaN            NaN            NaN            NaN  0.475640                 NaN            NaN  0.225650        1.18188                 NaN            NaN
  1208.02        500.000        89.3442                 NaN            NaN            NaN            NaN            NaN   1.23169                 NaN            NaN  0.874531        4.37438        4.17519                 NaN
  1205.51        500.000        78.7602                 NaN            NaN            NaN            NaN            NaN  0.391836        1.38637                 NaN   1.64699        8.51621        9.21131       0.871033E-001
  1203.01        500.000        84.1317                 NaN            NaN            NaN            NaN            NaN   1.97316       0.327026                 NaN   1.38340        6.45854        5.68140       0.447503E-001
  1200.50        500.000        84.6755                 NaN            NaN            NaN            NaN            NaN   1.56515                 NaN            NaN   1.20135        6.09331        6.40256       0.621126E-001
  1197.99        500.000        83.3868                 NaN            NaN            NaN            NaN            NaN   1.83187       0.305384E-001            NaN   1.32180        6.65660        6.71389       0.584506E-001
  1195.49        500.000        94.3635                 NaN            NaN            NaN            NaN            NaN  0.448101       0.217105                 NaN  0.382646        2.15526        2.40918       0.241784E-001
  1192.98        500.000        78.3831                 NaN            NaN            NaN            NaN            NaN   1.30793       0.912342                 NaN   1.71279        8.88874        8.73456       0.605334E-001
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.93437       0.710115       0.118470E-003   7.09887        42.8890        41.0362       0.331340     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.31346       0.343055                 NaN   7.13471        42.8368        41.0405       0.331480     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.17289       0.484998                 NaN   7.13783        42.8310        41.0424       0.330878     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.20681       0.454982                 NaN   7.14197        42.8214        41.0449       0.329850     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.01835       0.645459                 NaN   7.14532        42.8148        41.0470       0.329136     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.66469       0.387896E-003            NaN   7.12140        42.8394        41.0486       0.325567     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.37041       0.295789                 NaN   7.12437        42.8335        41.0506       0.325322     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.16284       0.504466                 NaN   7.12878        42.8262        41.0526       0.325152     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.95692       0.711553                 NaN   7.13323        42.8188        41.0545       0.324967     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.74731       0.908738                 NaN   7.15003        42.8120        41.0529       0.328995     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.53379        1.12526                 NaN   7.15289        42.8045        41.0554       0.328227     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.31736        1.34480                 NaN   7.15578        42.7968        41.0578       0.327437     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.10146        1.56378                 NaN   7.15876        42.7890        41.0603       0.326649     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.88252        1.78584                 NaN   7.16183        42.7812        41.0628       0.325864     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.66867        2.00280                 NaN   7.16490        42.7733        41.0652       0.325051     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.45316        2.22145                 NaN   7.16808        42.7654        41.0677       0.324241     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.27177        2.40433                 NaN   7.17035        42.7600        41.0698       0.323823     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.25646        2.41144                 NaN   7.16689        42.7698        41.0696       0.325749     
  1145.36        500.000                 NaN            NaN            NaN  0.368335E-001            NaN            NaN   6.18958        2.41681                 NaN   7.16318        42.7790        41.0869       0.327702     
  1142.86        500.000                 NaN            NaN            NaN  0.806380E-001            NaN            NaN   6.12289        2.41197                 NaN   7.15930        42.7880        41.1075       0.329645     
  1140.35        500.000                 NaN            NaN            NaN  0.124037                 NaN            NaN   6.05683        2.40712                 NaN   7.15534        42.7971        41.1280       0.331588     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.58016        3.10084       0.540235E-005   7.17908        42.7380        41.0796       0.322340     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.38257        3.30196       0.525622E-005   7.18277        42.7292        41.0821       0.321396     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.19132        3.49679       0.509699E-005   7.18656        42.7203        41.0846       0.320431     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.00724        3.68454       0.492119E-005   7.19044        42.7113        41.0871       0.319441     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.82412        3.87123       0.482344E-005   7.19482        42.7019        41.0895       0.318460     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.66063        4.03875                 NaN   7.19876        42.6924        41.0921       0.317382     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.49095        4.21212       0.444347E-005   7.20331        42.6828        41.0945       0.316348     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.33882        4.36845       0.417530E-005   7.20742        42.6730        41.0971       0.315239     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.19281        4.51859       0.242437E-005   7.19638        42.6742        41.1019       0.316135     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.05686        4.66609       0.379171E-005   7.20592        42.6495        41.1063       0.315360     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.75309                 NaN            NaN   7.24657        42.5861        41.1102       0.303974     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.79288        4.93144       0.276546E-005   7.22451        42.6332        41.1074       0.310596     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.66801        5.06081       0.185799E-005   7.22909        42.6227        41.1100       0.309381     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.26337        5.47113                 NaN   7.24421        42.6008        41.1124       0.308127     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.00292        5.73956       0.616762E-005   7.25292        42.5839        41.1152       0.305450     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.90149        5.84266       0.177064E-004   7.25595        42.5779        41.1171       0.304864     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.02619        5.72466       0.121387E-003   7.25096        42.5736        41.1211       0.303411     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.90007        5.85621       0.826727E-004   7.25614        42.5617        41.1238       0.301958     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.77330        5.98864                 NaN   7.26148        42.5495        41.1266       0.300463     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.64599        6.12164       0.489049E-004   7.26690        42.5371        41.1294       0.298926     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.51693        6.25670                 NaN   7.27247        42.5243        41.1322       0.297335     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.38433        6.39547                 NaN   7.27818        42.5112        41.1351       0.295689     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.04892        6.75653                 NaN   7.28921        42.4666        41.1459       0.292806     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.96023        6.84980                 NaN   7.29403        42.4563        41.1482       0.291360     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.85345        6.96146                 NaN   7.29912        42.4456        41.1506       0.289814     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.71454        7.10568                 NaN   7.30461        42.4341        41.1529       0.288114     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.47515        7.35120                 NaN   7.31111        42.4213        41.1552       0.286035     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.70392        4.12644                 NaN   7.32006        42.4126        41.1542       0.282760     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.21336        2.62565                 NaN   7.32723        42.3950        41.1580       0.280699     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.92643        1.92014                 NaN   7.33949        42.3750        41.1606       0.278309     
  1062.66        500.000                 NaN            NaN            NaN   1.05123                 NaN            NaN   6.99131                 NaN            NaN   7.08002        42.9166        41.5947       0.366185     
  1060.15        500.000                 NaN            NaN            NaN   1.09637                 NaN            NaN   6.91417                 NaN            NaN   7.07184        42.9331        41.6154       0.369128     
  1057.64        500.000                 NaN            NaN            NaN   1.13853                 NaN            NaN   6.84230                 NaN            NaN   7.06420        42.9481        41.6350       0.371895     
  1055.14        500.000                 NaN            NaN            NaN   1.22487                 NaN            NaN   6.70684                 NaN            NaN   7.05616        42.9616        41.6758       0.374734     
  1052.63        500.000                 NaN            NaN            NaN   1.26226                 NaN            NaN   6.64305                 NaN            NaN   7.04907        42.9747        41.6936       0.377323     
  1050.13        500.000                 NaN            NaN            NaN   1.29612                 NaN            NaN   6.58554                 NaN            NaN   7.04282        42.9860        41.7099       0.379618     
  1047.62        500.000                 NaN            NaN            NaN   1.21212                 NaN            NaN   6.74465                 NaN            NaN   7.06993        42.9237        41.6794       0.370250     
  1045.11        500.000                 NaN            NaN            NaN   1.29650                 NaN            NaN   6.59222                 NaN            NaN   7.04839        42.9696        41.7154       0.377865     
  1042.61        500.000                 NaN            NaN            NaN   1.32985                 NaN            NaN   6.53556                 NaN            NaN   7.04221        42.9806        41.7316       0.380154     
  1040.10        500.000                 NaN            NaN            NaN   1.36215                 NaN            NaN   6.48049                 NaN            NaN   7.03597        42.9918        41.7472       0.382386     
  1037.59        500.000                 NaN            NaN            NaN   1.34965                 NaN            NaN   6.51124                 NaN            NaN   7.04421        42.9694        41.7458       0.379695     
  1035.09        500.000                 NaN            NaN            NaN   1.41785                 NaN            NaN   6.38631                 NaN            NaN   7.02627        43.0086        41.7749       0.386062     
  1032.58        500.000                 NaN            NaN            NaN   1.40600                 NaN            NaN   6.41584                 NaN            NaN   7.03401        42.9869        41.7738       0.383476     
  1030.08        500.000                 NaN            NaN            NaN   1.43119                 NaN            NaN   6.37356                 NaN            NaN   7.02968        42.9939        41.7866       0.385102     
  1027.57        500.000                 NaN            NaN            NaN   1.45503                 NaN            NaN   6.33366                 NaN            NaN   7.02566        43.0002        41.7988       0.386617     
  1025.06        500.000                 NaN            NaN            NaN   1.48076                 NaN            NaN   6.28902                 NaN            NaN   7.02053        43.0097        41.8115       0.388501     
  1022.56        500.000                 NaN            NaN            NaN   1.53414                 NaN            NaN   6.19307                 NaN            NaN   7.00634        43.0375        41.8354       0.393498     
  1020.05        500.000                 NaN            NaN            NaN   1.52178                 NaN            NaN   6.22131                 NaN            NaN   7.01423        43.0184        41.8333       0.390938     
  1017.54        500.000                 NaN            NaN            NaN   1.56632                 NaN            NaN   6.13960                 NaN            NaN   7.00242        43.0434        41.8530       0.395199     
  1015.04        500.000                 NaN            NaN            NaN   1.55862                 NaN            NaN   6.16187                 NaN            NaN   7.00937        43.0235        41.8537       0.392907     
