|6.6.6
Archiving\03_Data\frac/QFM_m3.25/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        2500.00        98.8497                 NaN            NaN            NaN            NaN  0.121421        1.02888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8628                 NaN            NaN            NaN            NaN  0.115987        1.02119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8790                 NaN            NaN            NaN            NaN  0.114973        1.00601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.7616                 NaN            NaN            NaN            NaN  0.121823        1.11659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5046                 NaN            NaN            NaN            NaN  0.485484E-001  0.446858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.4478                 NaN            NaN            NaN            NaN  0.152079        1.40017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9314                 NaN            NaN            NaN            NaN  0.105191       0.963411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9431                 NaN            NaN            NaN            NaN  0.102234       0.954700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9557                 NaN            NaN            NaN            NaN  0.100760       0.943527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9678                 NaN            NaN            NaN            NaN  0.992154E-001  0.932964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9795                 NaN            NaN            NaN            NaN  0.968852E-001  0.923629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9903                 NaN            NaN            NaN            NaN  0.944579E-001  0.915274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.4525                 NaN            NaN            NaN            NaN  0.241753E-001  0.299886       0.223447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.2501                 NaN            NaN            NaN            NaN            NaN  0.363596        1.38630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.7740                 NaN            NaN            NaN            NaN            NaN  0.756508E-001   1.15033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.7729                 NaN            NaN            NaN            NaN            NaN  0.115853E-002   1.22592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.8028                 NaN            NaN            NaN            NaN            NaN  0.311961       0.885265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.7593                 NaN            NaN            NaN            NaN            NaN            NaN   1.24071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7730                 NaN            NaN            NaN            NaN            NaN            NaN   1.22698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7706                 NaN            NaN            NaN            NaN            NaN            NaN   1.22944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7635                 NaN            NaN            NaN            NaN            NaN            NaN   1.23648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7531                 NaN            NaN            NaN            NaN            NaN            NaN   1.24687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.7461                 NaN            NaN            NaN            NaN            NaN            NaN   1.25385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7358                 NaN            NaN            NaN            NaN            NaN            NaN   1.26416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.7151                 NaN            NaN            NaN            NaN            NaN            NaN   1.28492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.6866                 NaN            NaN            NaN            NaN            NaN            NaN   1.31338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.6542                 NaN            NaN            NaN            NaN            NaN            NaN   1.34583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.5871                 NaN            NaN            NaN  0.651751E-002            NaN            NaN   1.40642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.1754                 NaN            NaN            NaN  0.689157E-002            NaN            NaN   1.08427       0.733484                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0781                 NaN            NaN            NaN  0.540786E-002            NaN            NaN   1.42660       0.489931                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1054                 NaN            NaN            NaN  0.511641E-002            NaN            NaN   1.40112       0.488377                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1322                 NaN            NaN            NaN  0.481615E-002            NaN            NaN  0.485639        1.37731                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1585                 NaN            NaN            NaN  0.451906E-002            NaN            NaN  0.482220        1.35474                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1822                 NaN            NaN            NaN  0.426147E-002            NaN            NaN   1.33537       0.478172                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2089                 NaN            NaN            NaN  0.398462E-002            NaN            NaN  0.477281        1.30986                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2318                 NaN            NaN            NaN  0.370053E-002            NaN            NaN  0.472725        1.29174                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2542                 NaN            NaN            NaN  0.345570E-002            NaN            NaN  0.470099        1.27224                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2749                 NaN            NaN            NaN  0.321835E-002            NaN            NaN   1.25434       0.467562                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        96.7608                 NaN            NaN            NaN  0.532269E-002            NaN            NaN   2.38038       0.853492                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.9119                 NaN            NaN            NaN  0.221296E-003            NaN            NaN  0.296875E-001  0.582317E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3365                 NaN            NaN            NaN  0.252957E-002            NaN            NaN  0.458196        1.20275                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3455                 NaN            NaN            NaN  0.132652E-002  0.256664                 NaN   1.39656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4245                 NaN            NaN            NaN  0.219901E-002            NaN            NaN  0.440997        1.13228                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3896                 NaN            NaN            NaN  0.193508E-002            NaN            NaN   1.15917       0.449291                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4048                 NaN            NaN            NaN  0.175280E-002            NaN            NaN   1.14767       0.445772                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4194                 NaN            NaN            NaN  0.157905E-002            NaN            NaN  0.442447        1.13658                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4369                 NaN            NaN            NaN  0.140063E-002            NaN            NaN  0.439904        1.12182                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4497                 NaN            NaN            NaN  0.120431E-002            NaN            NaN  0.436558        1.11253                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4743                 NaN            NaN            NaN  0.888924E-003  0.638373E-001            NaN  0.319933        1.14101                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4881                 NaN            NaN            NaN  0.731462E-003  0.682191E-001            NaN   1.13233       0.310613                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.5019                 NaN            NaN            NaN  0.589608E-003  0.655301E-001            NaN  0.311057        1.12094                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.5124                 NaN            NaN            NaN  0.454971E-003  0.624532E-001            NaN  0.313893        1.11083                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5213                 NaN            NaN            NaN  0.326498E-003  0.597340E-001            NaN   1.10233       0.316356                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5333                 NaN            NaN            NaN  0.212913E-003  0.566120E-001            NaN  0.318153        1.09168                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5426                 NaN            NaN            NaN  0.941260E-004  0.537354E-001            NaN   1.08396       0.319648                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5496                 NaN            NaN            NaN  0.127209E-002  0.502582E-001            NaN  0.324670        1.07415                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.3529                 NaN            NaN            NaN            NaN  0.102817                 NaN  0.332320        1.10921                 NaN            NaN  0.102748                 NaN            NaN            NaN
  1421.05        2500.00        96.3966                 NaN            NaN            NaN            NaN  0.644923                 NaN  0.421089        1.44513                 NaN            NaN   1.09222                 NaN            NaN            NaN
  1418.55        2500.00        96.4749                 NaN            NaN            NaN            NaN  0.645770                 NaN  0.374381        1.43637                 NaN            NaN   1.06862                 NaN            NaN            NaN
  1416.04        2500.00        96.5584                 NaN            NaN            NaN            NaN  0.645309                 NaN   1.42472       0.328174                 NaN            NaN   1.04335                 NaN            NaN            NaN
  1413.53        2500.00        96.6385                 NaN            NaN            NaN            NaN  0.644467                 NaN   1.41397       0.284125                 NaN            NaN   1.01891                 NaN            NaN            NaN
  1411.03        2500.00        96.7150                 NaN            NaN            NaN            NaN  0.643908                 NaN   1.40438       0.241261                 NaN            NaN  0.995451                 NaN            NaN            NaN
  1408.52        2500.00        96.7847                 NaN            NaN            NaN            NaN  0.643007                 NaN  0.196754        1.40157                 NaN            NaN  0.973924                 NaN            NaN            NaN
  1406.02        2500.00        96.8579                 NaN            NaN            NaN            NaN  0.641695                 NaN   1.39335       0.155474                 NaN            NaN  0.951600                 NaN            NaN            NaN
  1403.51        2500.00        96.9240                 NaN            NaN            NaN            NaN  0.640357                 NaN  0.116189        1.38838                 NaN            NaN  0.931056                 NaN            NaN            NaN
  1401.00        2500.00        96.9884                 NaN            NaN            NaN            NaN  0.638684                 NaN   1.38400       0.779197E-001            NaN            NaN  0.911019                 NaN            NaN            NaN
  1398.50        2500.00        97.0486                 NaN            NaN            NaN            NaN  0.637097                 NaN   1.38320       0.388912E-001            NaN            NaN  0.892226                 NaN            NaN            NaN
  1395.99        2500.00        97.1019                 NaN            NaN            NaN            NaN  0.635577                 NaN   1.38749                 NaN            NaN            NaN  0.875000                 NaN            NaN            NaN
  1393.48        2500.00        97.1436                 NaN            NaN            NaN            NaN  0.634379                 NaN   1.36092                 NaN            NaN            NaN  0.861102                 NaN            NaN            NaN
  1390.98        2500.00        97.2296                 NaN            NaN            NaN            NaN  0.606147                 NaN   1.33336                 NaN            NaN            NaN  0.830845                 NaN            NaN            NaN
  1388.47        2500.00        97.2623                 NaN            NaN            NaN            NaN  0.597678                 NaN   1.32061                 NaN            NaN            NaN  0.819424                 NaN            NaN            NaN
  1385.96        2500.00        97.3096                 NaN            NaN            NaN            NaN  0.585425                 NaN   1.30214                 NaN            NaN            NaN  0.802869                 NaN            NaN            NaN
  1383.46        2500.00        97.3616                 NaN            NaN            NaN            NaN  0.579399                 NaN   1.27321                 NaN            NaN            NaN  0.785787                 NaN            NaN            NaN
  1380.95        2500.00        97.4082                 NaN            NaN            NaN            NaN  0.570970                 NaN   1.25085                 NaN            NaN            NaN  0.769961                 NaN            NaN            NaN
  1378.45        2500.00        97.4477                 NaN            NaN            NaN            NaN  0.550786                 NaN   1.24747                 NaN            NaN            NaN  0.754015                 NaN            NaN            NaN
  1375.94        2500.00        97.4950                 NaN            NaN            NaN            NaN  0.551733                 NaN   1.21401                 NaN            NaN            NaN  0.739283                 NaN            NaN            NaN
  1373.43        2500.00        97.5363                 NaN            NaN            NaN            NaN  0.547742                 NaN   1.19021                 NaN            NaN            NaN  0.725765                 NaN            NaN            NaN
  1370.93        2500.00        97.5757                 NaN            NaN            NaN            NaN  0.535866                 NaN   1.17726                 NaN            NaN            NaN  0.711204                 NaN            NaN            NaN
  1368.42        2500.00        97.5660                 NaN            NaN            NaN            NaN  0.569715                 NaN   1.14479                 NaN            NaN            NaN  0.719534                 NaN            NaN            NaN
  1365.91        2500.00        97.7252                 NaN            NaN            NaN            NaN  0.489357                 NaN   1.13014                 NaN            NaN            NaN  0.655327                 NaN            NaN            NaN
  1363.41        2500.00        97.6912                 NaN            NaN            NaN            NaN  0.513657                 NaN   1.12369                 NaN            NaN            NaN  0.671424                 NaN            NaN            NaN
  1360.90        2500.00        97.7219                 NaN            NaN            NaN            NaN  0.500265                 NaN   1.11898                 NaN            NaN            NaN  0.658879                 NaN            NaN            NaN
  1358.40        2500.00        97.7561                 NaN            NaN            NaN            NaN  0.492739                 NaN   1.10423                 NaN            NaN            NaN  0.646977                 NaN            NaN            NaN
  1355.89        2500.00        97.7885                 NaN            NaN            NaN            NaN  0.481416                 NaN   1.09525                 NaN            NaN            NaN  0.634854                 NaN            NaN            NaN
  1353.38        2500.00        97.8209                 NaN            NaN            NaN            NaN  0.472117                 NaN   1.08367                 NaN            NaN            NaN  0.623357                 NaN            NaN            NaN
  1350.88        2500.00        97.8475                 NaN            NaN            NaN            NaN  0.470017                 NaN   1.06753                 NaN            NaN            NaN  0.614975                 NaN            NaN            NaN
  1348.37        2500.00        97.8663                 NaN            NaN            NaN            NaN  0.455764                 NaN   1.07324                 NaN            NaN            NaN  0.604684                 NaN            NaN            NaN
  1345.86        2500.00        97.9176                 NaN            NaN            NaN            NaN  0.439099                 NaN   1.05638                 NaN            NaN            NaN  0.586944                 NaN            NaN            NaN
  1343.36        2500.00        97.9391                 NaN            NaN            NaN            NaN  0.428078                 NaN   1.05312                 NaN            NaN            NaN  0.579749                 NaN            NaN            NaN
  1340.85        2500.00        97.8178                 NaN            NaN            NaN            NaN  0.414616                 NaN   1.09850                 NaN            NaN            NaN  0.601056       0.680740E-001            NaN            NaN
  1338.35        2500.00        97.7046                 NaN            NaN            NaN            NaN  0.398473                 NaN   1.14101                 NaN            NaN            NaN  0.620903       0.134972                 NaN            NaN
  1335.84        2500.00        97.7523                 NaN            NaN            NaN            NaN  0.393636                 NaN   1.11565                 NaN            NaN            NaN  0.607698       0.130676                 NaN            NaN
  1333.33        2500.00        97.7974                 NaN            NaN            NaN            NaN  0.388429                 NaN   1.09258                 NaN            NaN            NaN  0.595018       0.126528                 NaN            NaN
  1330.83        2500.00        97.8415                 NaN            NaN            NaN            NaN  0.383335                 NaN   1.07012                 NaN            NaN            NaN  0.582554       0.122507                 NaN            NaN
  1328.32        2500.00        97.8858                 NaN            NaN            NaN            NaN  0.374661                 NaN   1.05120                 NaN            NaN            NaN  0.569951       0.118415                 NaN            NaN
  1325.81        2500.00        97.9279                 NaN            NaN            NaN            NaN  0.364486                 NaN   1.03532                 NaN            NaN            NaN  0.557769       0.114473                 NaN            NaN
  1323.31        2500.00        97.9684                 NaN            NaN            NaN            NaN  0.355629                 NaN   1.01959                 NaN            NaN            NaN  0.545918       0.110444                 NaN            NaN
  1320.80        2500.00        98.0085                 NaN            NaN            NaN            NaN  0.351365                 NaN  0.998149                 NaN            NaN            NaN  0.534931       0.107046                 NaN            NaN
  1318.30        2500.00        98.0476                 NaN            NaN            NaN            NaN  0.338460                 NaN  0.987681                 NaN            NaN            NaN  0.523173       0.103053                 NaN            NaN
  1315.79        2500.00        98.0866                 NaN            NaN            NaN            NaN  0.332150                 NaN  0.969138                 NaN            NaN            NaN  0.512421       0.997328E-001            NaN            NaN
  1313.28        2500.00        98.1225                 NaN            NaN            NaN            NaN  0.314850                 NaN  0.965189                 NaN            NaN            NaN  0.501658       0.957837E-001            NaN            NaN
  1310.78        2500.00        98.1539                 NaN            NaN            NaN            NaN  0.310529                 NaN  0.950965                 NaN            NaN            NaN  0.491952       0.926257E-001            NaN            NaN
  1308.27        2500.00        98.1915                 NaN            NaN            NaN            NaN  0.303090                 NaN  0.934369                 NaN            NaN            NaN  0.481718       0.893167E-001            NaN            NaN
  1305.76        2500.00        98.2254                 NaN            NaN            NaN            NaN  0.291452                 NaN  0.925576                 NaN            NaN            NaN  0.471565       0.859815E-001            NaN            NaN
  1303.26        2500.00        98.2591                 NaN            NaN            NaN            NaN  0.284091                 NaN  0.911726                 NaN            NaN            NaN  0.462118       0.829424E-001            NaN            NaN
  1300.75        2500.00        98.2920                 NaN            NaN            NaN            NaN  0.273072                 NaN  0.902476                 NaN            NaN            NaN  0.452686       0.797284E-001            NaN            NaN
  1298.25        2500.00        71.4045                 NaN            NaN            NaN            NaN   2.09899                 NaN   6.90120                 NaN            NaN            NaN   3.89114       0.946065        14.7581                 NaN
  1295.74        2500.00        65.3984                 NaN            NaN            NaN            NaN   2.46642                 NaN   8.43736                 NaN            NaN            NaN   4.63597        1.09438        17.9675                 NaN
  1293.23        2500.00        71.7373                 NaN            NaN            NaN            NaN   1.96009                 NaN   7.14460                 NaN            NaN            NaN   3.80422       0.865521        14.4883                 NaN
  1290.73        2500.00        76.5236                 NaN            NaN            NaN            NaN   1.55283                 NaN   6.15940                 NaN            NaN            NaN   3.17400       0.698644        11.8915                 NaN
  1288.22        2500.00        80.1393                 NaN            NaN            NaN            NaN   1.23254                 NaN   5.40281                 NaN            NaN            NaN   2.69658       0.576138        9.95260                 NaN
  1285.71        2500.00        82.7022                 NaN            NaN            NaN            NaN  0.950971                 NaN   4.88819                 NaN            NaN            NaN   2.35652       0.493559        8.60860                 NaN
  1283.21        2500.00        85.3025                 NaN            NaN            NaN            NaN  0.736066                 NaN   4.35425                 NaN            NaN            NaN   2.01219       0.399628        7.19533                 NaN
  1280.70        2500.00        86.4970                 NaN            NaN            NaN            NaN  0.570800                 NaN   4.16072                 NaN            NaN            NaN   1.84868       0.359605        6.56323                 NaN
  1278.20        2500.00        79.4143                 NaN            NaN            NaN            NaN   1.02136                 NaN   5.09422                 NaN            NaN            NaN   3.02445       0.603903        10.8418                 NaN
  1275.69        2500.00        86.4926                 NaN            NaN            NaN            NaN  0.167906                 NaN   3.81028                 NaN            NaN            NaN   1.99546       0.373198        7.16053                 NaN
  1273.18        2500.00        93.4897                 NaN            NaN            NaN            NaN  0.247683E-004            NaN   1.96264                 NaN            NaN            NaN  0.957141       0.169148        3.42138                 NaN
  1270.68        2500.00        95.5905                 NaN            NaN            NaN            NaN            NaN            NaN   1.45744                 NaN            NaN            NaN  0.648531       0.107418        2.19606                 NaN
  1268.17        2500.00        97.5306                 NaN            NaN            NaN            NaN            NaN            NaN  0.920841                 NaN            NaN            NaN  0.344573       0.455656E-001   1.15840                 NaN
  1265.66        2500.00        97.4460                 NaN            NaN            NaN            NaN            NaN            NaN  0.909536                 NaN            NaN            NaN  0.354962       0.626198E-001   1.22687                 NaN
  1263.16        2500.00        96.6641                 NaN            NaN            NaN            NaN            NaN            NaN   1.15489       0.102154                 NaN            NaN  0.485148       0.721661E-001   1.52151                 NaN
  1260.65        2500.00        96.6305                 NaN            NaN            NaN            NaN            NaN            NaN  0.398087        1.34779                 NaN            NaN  0.412767       0.238963E-001   1.18695                 NaN
  1258.15        2500.00        69.3761        25.6828                 NaN            NaN            NaN            NaN            NaN   1.23950       0.547385                 NaN            NaN  0.728991       0.120338        2.30488                 NaN
  1255.64        2500.00        79.8453                 NaN            NaN            NaN            NaN            NaN            NaN   6.28447        4.82641                 NaN            NaN   2.20293       0.194475        6.64637                 NaN
  1253.13        2500.00        92.2650                 NaN            NaN            NaN            NaN            NaN            NaN  0.359085        2.14245                 NaN            NaN  0.968324       0.234198        4.03095                 NaN
  1250.63        2500.00        95.1899                 NaN            NaN            NaN            NaN            NaN            NaN   1.62563       0.460241                 NaN            NaN  0.657829       0.963770E-001   1.97004                 NaN
  1248.12        2500.00        96.4282                 NaN            NaN            NaN            NaN            NaN            NaN  0.585072       0.554207                 NaN            NaN  0.437700       0.998581E-001   1.89500                 NaN
  1245.61        2500.00        95.9438                 NaN            NaN            NaN            NaN            NaN            NaN   1.29541                 NaN            NaN            NaN  0.506180       0.156140        2.09846                 NaN
  1243.11        2500.00        95.8758                 NaN            NaN            NaN            NaN            NaN            NaN   1.56489                 NaN            NaN            NaN  0.552333       0.824716E-001   1.92447                 NaN
  1240.60        2500.00        91.4430                 NaN            NaN            NaN            NaN            NaN            NaN   2.75573                 NaN            NaN            NaN   1.10010       0.173485        4.52773                 NaN
  1238.10        2500.00        99.3614                 NaN            NaN            NaN            NaN            NaN            NaN  0.857523E-001  0.429041                 NaN            NaN  0.123577       0.221951E-003            NaN            NaN
  1235.59        2500.00        95.7076                 NaN            NaN            NaN            NaN            NaN            NaN   1.55992                 NaN            NaN            NaN  0.216256                 NaN   1.96657       0.549627     
  1233.08        2500.00        83.7343                 NaN            NaN            NaN            NaN            NaN            NaN   1.66788                 NaN            NaN            NaN   1.73232       0.333781        7.10508        5.42663     
  1230.58        2500.00        51.9117                 NaN            NaN            NaN            NaN            NaN            NaN   5.22920        4.02921                 NaN            NaN   4.30761       0.378250        20.4880        13.6561     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.86821        11.4180                 NaN            NaN   8.29114        1.13209        43.7452        31.5454     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.318652        15.1504                 NaN            NaN   8.43841        1.06048        43.4776        31.5544     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.73499        11.3891       0.170273                 NaN   8.30617        1.12881        43.7242        31.5465     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.605719E-001   15.4172                 NaN            NaN   8.46144        1.05582        43.4491        31.5558     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.03146        7.44564                 NaN            NaN   8.33737        1.07923        43.5265        31.5798     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4647        5.03666                 NaN            NaN   8.47697        1.05168        43.3978        31.5722     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.12838        11.1067        1.09232                 NaN   8.34092        1.11824        43.6613        31.5521     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.95708        6.44001                 NaN            NaN   8.39959        1.08672        43.5586        31.5580     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   4.83451                 NaN   7.96119       0.271243E-005            NaN            NaN   8.02643        1.44815        44.9544        32.7754     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.89886        11.3488                 NaN            NaN   8.34003        1.11722        43.7645        31.5306     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.292009        15.2276                 NaN            NaN   8.51589        1.04245        43.3480        31.5740     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.35873        7.18749       0.922214E-004            NaN   8.54389        1.03657        43.2900        31.5833     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   4.83451                 NaN   7.96119       0.271237E-005            NaN            NaN   8.02643        1.44815        44.9544        32.7754     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   15.5312                 NaN            NaN            NaN   8.53309        1.04393        43.3116        31.5802     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.86447        11.3935       0.272519E-003            NaN   8.37101        1.11100        43.7283        31.5315     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.24544        7.32759                 NaN            NaN   8.52698        1.02513        43.2823        31.5926     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   4.83451                 NaN   7.96119       0.271236E-005            NaN            NaN   8.02643        1.44815        44.9544        32.7754     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.13386        12.3606                 NaN            NaN   8.52289        1.04797        43.3684        31.5663     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.84186        11.4256       0.303001E-004            NaN   8.39549        1.10580        43.6989        31.5323     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.28109        7.29706                 NaN            NaN   8.54446        1.02184        43.2627        31.5929     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.154034        9.95337        5.40098                 NaN   8.43770        1.06138        43.4089        31.5836     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.01610        14.5268                 NaN            NaN   8.55623        1.03661        43.2894        31.5749     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.8338        3.71440                 NaN            NaN   8.58397        1.02752        43.2629        31.5774     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.50710        13.0319                 NaN            NaN   8.57533        1.03211        43.2785        31.5751     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.81239        11.4702       0.120860E-004            NaN   8.43211        1.09752        43.6539        31.5338     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.24048        6.22005       0.253840E-005            NaN   8.51901        1.05771        43.3964        31.5663     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.32749        6.12492                 NaN            NaN   8.50615        1.06445        43.4129        31.5641     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.34697        6.12136       0.511874E-005            NaN   8.52788        1.05421        43.3817        31.5679     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.47217        11.8418                 NaN            NaN   8.46705        1.09114        43.5896        31.5382     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.39888        6.07730       0.830620E-005            NaN   8.54030        1.05075        43.3636        31.5691     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.01906        12.3623                 NaN            NaN   8.49596        1.08632        43.4818        31.5545     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.45136        6.03307       0.132847E-004            NaN   8.55241        1.04727        43.3454        31.5705     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   4.83451                 NaN   7.96119       0.271236E-005            NaN            NaN   8.02643        1.44815        44.9544        32.7754     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.50299        5.98975       0.209442E-004            NaN   8.56457        1.04370        43.3271        31.5719     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   4.83451                 NaN   7.96119       0.271244E-005            NaN            NaN   8.02643        1.44815        44.9544        32.7754     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.55368        5.94755       0.325063E-004            NaN   8.57669        1.04006        43.3087        31.5733     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   4.83451                 NaN   7.96119       0.271236E-005            NaN            NaN   8.02643        1.44815        44.9544        32.7754     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.60385        5.90604       0.497656E-004            NaN   8.58879        1.03638        43.2902        31.5747     
