|6.6.6
Archiving\03_Data\frac/QFM_m3.25/EETA/EETA_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1563.91        2500.00        98.9874                 NaN            NaN            NaN            NaN  0.102578       0.909973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9994                 NaN            NaN            NaN            NaN  0.978976E-001  0.902689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0142                 NaN            NaN            NaN            NaN  0.969578E-001  0.888822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9109                 NaN            NaN            NaN            NaN  0.102672       0.986380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5649                 NaN            NaN            NaN            NaN  0.408501E-001  0.394265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.6360                 NaN            NaN            NaN            NaN  0.127985        1.23600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0621                 NaN            NaN            NaN            NaN  0.883962E-001  0.849469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0728                 NaN            NaN            NaN            NaN  0.858263E-001  0.841390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0844                 NaN            NaN            NaN            NaN  0.844984E-001  0.831057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0955                 NaN            NaN            NaN            NaN  0.831420E-001  0.821357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1061                 NaN            NaN            NaN            NaN  0.811273E-001  0.812802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1160                 NaN            NaN            NaN            NaN  0.790186E-001  0.804969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.5190                 NaN            NaN            NaN            NaN  0.201685E-001  0.263547       0.197290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.4548                 NaN            NaN            NaN            NaN            NaN  0.319767        1.22539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.9182                 NaN            NaN            NaN            NaN            NaN  0.664354E-001   1.01534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.9175                 NaN            NaN            NaN            NaN            NaN  0.101689E-002   1.08153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        98.9456                 NaN            NaN            NaN            NaN            NaN  0.273712       0.780711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9066                 NaN            NaN            NaN            NaN            NaN            NaN   1.09337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9194                 NaN            NaN            NaN            NaN            NaN            NaN   1.08062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9179                 NaN            NaN            NaN            NaN            NaN            NaN   1.08213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9120                 NaN            NaN            NaN            NaN            NaN            NaN   1.08795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9038                 NaN            NaN            NaN            NaN            NaN            NaN   1.09617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.8982                 NaN            NaN            NaN            NaN            NaN            NaN   1.10177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8900                 NaN            NaN            NaN            NaN            NaN            NaN   1.11002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8720                 NaN            NaN            NaN            NaN            NaN            NaN   1.12798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8476                 NaN            NaN            NaN            NaN            NaN            NaN   1.15238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8198                 NaN            NaN            NaN            NaN            NaN            NaN   1.18015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7628                 NaN            NaN            NaN  0.422535E-002            NaN            NaN   1.23297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.3939                 NaN            NaN            NaN  0.447303E-002            NaN            NaN  0.958672       0.642919                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.3069                 NaN            NaN            NaN  0.351377E-002            NaN            NaN   1.26056       0.429059                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3320                 NaN            NaN            NaN  0.332748E-002            NaN            NaN   1.23735       0.427348                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3567                 NaN            NaN            NaN  0.313526E-002            NaN            NaN  0.424587        1.21558                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3809                 NaN            NaN            NaN  0.294484E-002            NaN            NaN  0.421226        1.19491                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4030                 NaN            NaN            NaN  0.277952E-002            NaN            NaN   1.17696       0.417279                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4273                 NaN            NaN            NaN  0.260123E-002            NaN            NaN  0.416178        1.15388                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4487                 NaN            NaN            NaN  0.241800E-002            NaN            NaN  0.411792        1.13706                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4694                 NaN            NaN            NaN  0.226033E-002            NaN            NaN  0.409136        1.11917                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4887                 NaN            NaN            NaN  0.210712E-002            NaN            NaN   1.10264       0.406535                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        97.1575                 NaN            NaN            NaN  0.349706E-002            NaN            NaN   2.09595       0.743013                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.9231                 NaN            NaN            NaN  0.144878E-003            NaN            NaN  0.257123E-001  0.510145E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5460                 NaN            NaN            NaN  0.166093E-002            NaN            NaN  0.397242        1.05507                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5684                 NaN            NaN            NaN  0.871308E-003  0.206691                 NaN   1.22404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6258                 NaN            NaN            NaN  0.144625E-002            NaN            NaN  0.381449       0.991343                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5962                 NaN            NaN            NaN  0.127409E-002            NaN            NaN   1.01425       0.388265                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6107                 NaN            NaN            NaN  0.115517E-002            NaN            NaN   1.00332       0.384805                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6246                 NaN            NaN            NaN  0.104173E-002            NaN            NaN  0.381537       0.992806                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6410                 NaN            NaN            NaN  0.925001E-003            NaN            NaN  0.378952       0.979128                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6533                 NaN            NaN            NaN  0.796138E-003            NaN            NaN  0.375671       0.970192                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6795                 NaN            NaN            NaN  0.588249E-003  0.507991E-001            NaN  0.275001       0.994125                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6929                 NaN            NaN            NaN  0.484555E-003  0.542022E-001            NaN  0.985718       0.266699                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.7061                 NaN            NaN            NaN  0.390960E-003  0.519529E-001            NaN  0.266755       0.974793                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.7163                 NaN            NaN            NaN  0.301979E-003  0.494209E-001            NaN  0.268873       0.965066                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7252                 NaN            NaN            NaN  0.216928E-003  0.471813E-001            NaN  0.956779       0.270663                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7369                 NaN            NaN            NaN  0.141604E-003  0.446269E-001            NaN  0.271858       0.946489                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7460                 NaN            NaN            NaN  0.626678E-004  0.422738E-001            NaN  0.938883       0.272828                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7535                 NaN            NaN            NaN  0.848008E-003  0.394735E-001            NaN  0.276770       0.929376                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5678                 NaN            NaN            NaN            NaN  0.805904E-001            NaN  0.283019       0.958934                 NaN            NaN  0.109698                 NaN            NaN            NaN
  1421.05        2500.00        96.7224                 NaN            NaN            NaN            NaN  0.504186                 NaN  0.358299        1.24839                 NaN            NaN   1.16669                 NaN            NaN            NaN
  1418.55        2500.00        96.8001                 NaN            NaN            NaN            NaN  0.502922                 NaN  0.317919        1.23844                 NaN            NaN   1.14062                 NaN            NaN            NaN
  1416.04        2500.00        96.8825                 NaN            NaN            NaN            NaN  0.500661                 NaN   1.22600       0.278104                 NaN            NaN   1.11275                 NaN            NaN            NaN
  1413.53        2500.00        96.9614                 NaN            NaN            NaN            NaN  0.498093                 NaN   1.21446       0.240290                 NaN            NaN   1.08575                 NaN            NaN            NaN
  1411.03        2500.00        97.0372                 NaN            NaN            NaN            NaN  0.495811                 NaN   1.20361       0.203610                 NaN            NaN   1.05979                 NaN            NaN            NaN
  1408.52        2500.00        97.1066                 NaN            NaN            NaN            NaN  0.493158                 NaN  0.165711        1.19867                 NaN            NaN   1.03588                 NaN            NaN            NaN
  1406.02        2500.00        97.1786                 NaN            NaN            NaN            NaN  0.490372                 NaN   1.18923       0.130667                 NaN            NaN   1.01112                 NaN            NaN            NaN
  1403.51        2500.00        97.2445                 NaN            NaN            NaN            NaN  0.487451                 NaN  0.974387E-001   1.18238                 NaN            NaN  0.988260                 NaN            NaN            NaN
  1401.00        2500.00        97.3085                 NaN            NaN            NaN            NaN  0.484314                 NaN   1.17605       0.652025E-001            NaN            NaN  0.965938                 NaN            NaN            NaN
  1398.50        2500.00        97.3686                 NaN            NaN            NaN            NaN  0.481255                 NaN   1.17272       0.324734E-001            NaN            NaN  0.944942                 NaN            NaN            NaN
  1395.99        2500.00        97.4226                 NaN            NaN            NaN            NaN  0.478218                 NaN   1.17356                 NaN            NaN            NaN  0.925613                 NaN            NaN            NaN
  1393.48        2500.00        97.4662                 NaN            NaN            NaN            NaN  0.475350                 NaN   1.14863                 NaN            NaN            NaN  0.909812                 NaN            NaN            NaN
  1390.98        2500.00        97.5479                 NaN            NaN            NaN            NaN  0.452645                 NaN   1.12272                 NaN            NaN            NaN  0.876719                 NaN            NaN            NaN
  1388.47        2500.00        97.5824                 NaN            NaN            NaN            NaN  0.444685                 NaN   1.10934                 NaN            NaN            NaN  0.863582                 NaN            NaN            NaN
  1385.96        2500.00        97.6298                 NaN            NaN            NaN            NaN  0.433866                 NaN   1.09129                 NaN            NaN            NaN  0.845033                 NaN            NaN            NaN
  1383.46        2500.00        97.6814                 NaN            NaN            NaN            NaN  0.427842                 NaN   1.06484                 NaN            NaN            NaN  0.825943                 NaN            NaN            NaN
  1380.95        2500.00        97.7280                 NaN            NaN            NaN            NaN  0.420023                 NaN   1.04381                 NaN            NaN            NaN  0.808200                 NaN            NaN            NaN
  1378.45        2500.00        97.7679                 NaN            NaN            NaN            NaN  0.403691                 NaN   1.03804                 NaN            NaN            NaN  0.790365                 NaN            NaN            NaN
  1375.94        2500.00        97.8150                 NaN            NaN            NaN            NaN  0.402844                 NaN   1.00834                 NaN            NaN            NaN  0.773817                 NaN            NaN            NaN
  1373.43        2500.00        97.8566                 NaN            NaN            NaN            NaN  0.398410                 NaN  0.986433                 NaN            NaN            NaN  0.758562                 NaN            NaN            NaN
  1370.93        2500.00        97.8961                 NaN            NaN            NaN            NaN  0.388321                 NaN  0.973320                 NaN            NaN            NaN  0.742242                 NaN            NaN            NaN
  1368.42        2500.00        97.8928                 NaN            NaN            NaN            NaN  0.411587                 NaN  0.945772                 NaN            NaN            NaN  0.749808                 NaN            NaN            NaN
  1365.91        2500.00        98.0364                 NaN            NaN            NaN            NaN  0.352000                 NaN  0.929808                 NaN            NaN            NaN  0.681786                 NaN            NaN            NaN
  1363.41        2500.00        98.0118                 NaN            NaN            NaN            NaN  0.368034                 NaN  0.922615                 NaN            NaN            NaN  0.697513                 NaN            NaN            NaN
  1360.90        2500.00        98.0431                 NaN            NaN            NaN            NaN  0.357199                 NaN  0.916256                 NaN            NaN            NaN  0.683404                 NaN            NaN            NaN
  1358.40        2500.00        98.0774                 NaN            NaN            NaN            NaN  0.350504                 NaN  0.902145                 NaN            NaN            NaN  0.669986                 NaN            NaN            NaN
  1355.89        2500.00        98.1100                 NaN            NaN            NaN            NaN  0.341236                 NaN  0.892443                 NaN            NaN            NaN  0.656368                 NaN            NaN            NaN
  1353.38        2500.00        98.1422                 NaN            NaN            NaN            NaN  0.333451                 NaN  0.880893                 NaN            NaN            NaN  0.643426                 NaN            NaN            NaN
  1350.88        2500.00        98.1698                 NaN            NaN            NaN            NaN  0.330746                 NaN  0.865734                 NaN            NaN            NaN  0.633723                 NaN            NaN            NaN
  1348.37        2500.00        98.1903                 NaN            NaN            NaN            NaN  0.319410                 NaN  0.868173                 NaN            NaN            NaN  0.622080                 NaN            NaN            NaN
  1345.86        2500.00        98.2381                 NaN            NaN            NaN            NaN  0.306795                 NaN  0.852313                 NaN            NaN            NaN  0.602794                 NaN            NaN            NaN
  1343.36        2500.00        98.2600                 NaN            NaN            NaN            NaN  0.298224                 NaN  0.847350                 NaN            NaN            NaN  0.594399                 NaN            NaN            NaN
  1340.85        2500.00        98.1742                 NaN            NaN            NaN            NaN  0.287718                 NaN  0.882156                 NaN            NaN            NaN  0.615233       0.407314E-001            NaN            NaN
  1338.35        2500.00        98.0955                 NaN            NaN            NaN            NaN  0.275497                 NaN  0.914088                 NaN            NaN            NaN  0.634304       0.805982E-001            NaN            NaN
  1335.84        2500.00        98.1404                 NaN            NaN            NaN            NaN  0.271070                 NaN  0.891283                 NaN            NaN            NaN  0.619358       0.778475E-001            NaN            NaN
  1333.33        2500.00        98.1830                 NaN            NaN            NaN            NaN  0.266407                 NaN  0.870422                 NaN            NaN            NaN  0.605011       0.751969E-001            NaN            NaN
  1330.83        2500.00        98.2244                 NaN            NaN            NaN            NaN  0.261846                 NaN  0.850210                 NaN            NaN            NaN  0.590947       0.726337E-001            NaN            NaN
  1328.32        2500.00        98.2654                 NaN            NaN            NaN            NaN  0.254953                 NaN  0.832767                 NaN            NaN            NaN  0.576804       0.700406E-001            NaN            NaN
  1325.81        2500.00        98.3044                 NaN            NaN            NaN            NaN  0.247109                 NaN  0.817827                 NaN            NaN            NaN  0.563154       0.675481E-001            NaN            NaN
  1323.31        2500.00        98.3420                 NaN            NaN            NaN            NaN  0.240163                 NaN  0.802951                 NaN            NaN            NaN  0.549903       0.650165E-001            NaN            NaN
  1320.80        2500.00        98.3792                 NaN            NaN            NaN            NaN  0.236403                 NaN  0.783975                 NaN            NaN            NaN  0.537581       0.628673E-001            NaN            NaN
  1318.30        2500.00        98.4149                 NaN            NaN            NaN            NaN  0.226864                 NaN  0.773346                 NaN            NaN            NaN  0.524544       0.603798E-001            NaN            NaN
  1315.79        2500.00        98.4505                 NaN            NaN            NaN            NaN  0.221842                 NaN  0.756818                 NaN            NaN            NaN  0.512577       0.582973E-001            NaN            NaN
  1313.28        2500.00        98.4828                 NaN            NaN            NaN            NaN  0.209597                 NaN  0.751114                 NaN            NaN            NaN  0.500660       0.558586E-001            NaN            NaN
  1310.78        2500.00        98.5123                 NaN            NaN            NaN            NaN  0.205861                 NaN  0.738124                 NaN            NaN            NaN  0.489856       0.538923E-001            NaN            NaN
  1308.27        2500.00        98.5462                 NaN            NaN            NaN            NaN  0.200229                 NaN  0.723133                 NaN            NaN            NaN  0.478573       0.518469E-001            NaN            NaN
  1305.76        2500.00        98.5766                 NaN            NaN            NaN            NaN  0.191872                 NaN  0.714312                 NaN            NaN            NaN  0.467428       0.497966E-001            NaN            NaN
  1303.26        2500.00        98.6069                 NaN            NaN            NaN            NaN  0.186384                 NaN  0.701709                 NaN            NaN            NaN  0.457037       0.479271E-001            NaN            NaN
  1300.75        2500.00        98.6362                 NaN            NaN            NaN            NaN  0.178553                 NaN  0.692564                 NaN            NaN            NaN  0.446712       0.459658E-001            NaN            NaN
  1298.25        2500.00        72.8741                 NaN            NaN            NaN            NaN   1.38691                 NaN   5.37241                 NaN            NaN            NaN   3.90291       0.554383        15.9093                 NaN
  1295.74        2500.00        67.0469                 NaN            NaN            NaN            NaN   1.62528                 NaN   6.57262                 NaN            NaN            NaN   4.66742       0.643675        19.4441                 NaN
  1293.23        2500.00        73.2830                 NaN            NaN            NaN            NaN   1.27875                 NaN   5.52078                 NaN            NaN            NaN   3.81038       0.506442        15.6006                 NaN
  1290.73        2500.00        77.9580                 NaN            NaN            NaN            NaN   1.00424                 NaN   4.72318                 NaN            NaN            NaN   3.16369       0.406796        12.7441                 NaN
  1288.22        2500.00        81.4681                 NaN            NaN            NaN            NaN  0.791104                 NaN   4.11321                 NaN            NaN            NaN   2.67536       0.333900        10.6183                 NaN
  1285.71        2500.00        83.9386                 NaN            NaN            NaN            NaN  0.606600                 NaN   3.69633                 NaN            NaN            NaN   2.32795       0.284804        9.14575                 NaN
  1283.21        2500.00        86.4466                 NaN            NaN            NaN            NaN  0.466243                 NaN   3.26703                 NaN            NaN            NaN   1.97889       0.229561        7.61173                 NaN
  1280.70        2500.00        87.6020                 NaN            NaN            NaN            NaN  0.359472                 NaN   3.10389                 NaN            NaN            NaN   1.81121       0.205782        6.91763                 NaN
  1278.20        2500.00        80.8310                 NaN            NaN            NaN            NaN  0.643679                 NaN   3.77450                 NaN            NaN            NaN   2.96606       0.345909        11.4389                 NaN
  1275.69        2500.00        87.4821                 NaN            NaN            NaN            NaN  0.104840                 NaN   2.77077                 NaN            NaN            NaN   1.94022       0.211931        7.49015                 NaN
  1273.18        2500.00        94.0153                 NaN            NaN            NaN            NaN  0.153579E-004            NaN   1.41094                 NaN            NaN            NaN  0.924173       0.953847E-001   3.55418                 NaN
  1270.68        2500.00        95.9972                 NaN            NaN            NaN            NaN            NaN            NaN   1.04242                 NaN            NaN            NaN  0.624583       0.604167E-001   2.27538                 NaN
  1268.17        2500.00        97.7851                 NaN            NaN            NaN            NaN            NaN            NaN  0.660944                 NaN            NaN            NaN  0.331024       0.255635E-001   1.19735                 NaN
  1265.66        2500.00        97.7014                 NaN            NaN            NaN            NaN            NaN            NaN  0.655575                 NaN            NaN            NaN  0.340738       0.351028E-001   1.26723                 NaN
  1263.16        2500.00        97.0171                 NaN            NaN            NaN            NaN            NaN            NaN  0.831339       0.742453E-001            NaN            NaN  0.465583       0.404419E-001   1.57125                 NaN
  1260.65        2500.00        97.1044                 NaN            NaN            NaN            NaN            NaN            NaN  0.283952       0.977447                 NaN            NaN  0.395709       0.133772E-001   1.22513                 NaN
  1258.15        2500.00        69.2331        26.3236                 NaN            NaN            NaN            NaN            NaN  0.907408       0.394852                 NaN            NaN  0.697814       0.672615E-001   2.37603                 NaN
  1255.64        2500.00        82.6573                 NaN            NaN            NaN            NaN            NaN            NaN   4.63898        3.53303                 NaN            NaN   2.13123       0.109856        6.92957                 NaN
  1253.13        2500.00        93.0888                 NaN            NaN            NaN            NaN            NaN            NaN  0.254244        1.53769                 NaN            NaN  0.909710       0.128465        4.08105                 NaN
  1250.63        2500.00        95.8741                 NaN            NaN            NaN            NaN            NaN            NaN   1.15292       0.321283                 NaN            NaN  0.614630       0.525750E-001   1.98445                 NaN
  1248.12        2500.00        96.8401                 NaN            NaN            NaN            NaN            NaN            NaN  0.404764       0.393995                 NaN            NaN  0.406979       0.542087E-001   1.89991                 NaN
  1245.61        2500.00        96.4256                 NaN            NaN            NaN            NaN            NaN            NaN  0.918716                 NaN            NaN            NaN  0.469910       0.846254E-001   2.10111                 NaN
  1243.11        2500.00        96.4125                 NaN            NaN            NaN            NaN            NaN            NaN   1.10827                 NaN            NaN            NaN  0.511614       0.445973E-001   1.92298                 NaN
  1240.60        2500.00        92.4638                 NaN            NaN            NaN            NaN            NaN            NaN   1.90028                 NaN            NaN            NaN   1.01873       0.937854E-001   4.52342                 NaN
  1238.10        2500.00        99.5323                 NaN            NaN            NaN            NaN            NaN            NaN  0.585946E-001  0.295816                 NaN            NaN  0.113218       0.118705E-003            NaN            NaN
  1235.59        2500.00        96.2476                 NaN            NaN            NaN            NaN            NaN            NaN   1.06611                 NaN            NaN            NaN  0.198452                 NaN   1.94824       0.539612     
  1233.08        2500.00        84.5678                 NaN            NaN            NaN            NaN            NaN            NaN   1.19505                 NaN            NaN            NaN   1.60052       0.180011        7.09230        5.36429     
  1230.58        2500.00        54.1705                 NaN            NaN            NaN            NaN            NaN            NaN   3.70001        2.89185                 NaN            NaN   4.08828       0.209543        21.0723        13.8676     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.94907        8.38821                 NaN            NaN   8.15157       0.649656        46.6753        33.1861     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.233906        11.2601                 NaN            NaN   8.29772       0.608645        46.3968        33.2028     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.84722        8.36849       0.128547                 NaN   8.16631       0.647729        46.6511        33.1906     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.444680E-001   11.4578                 NaN            NaN   8.32027       0.605924        46.3641        33.2073     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.90356        5.59583                 NaN            NaN   8.19854       0.619357        46.4473        33.2354     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.80075        3.72438                 NaN            NaN   8.33555       0.603507        46.3077        33.2281     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.38437        8.16404       0.824542                 NaN   8.20056       0.641591        46.5812        33.2037     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.57271        4.85976                 NaN            NaN   8.25857       0.623505        46.4725        33.2130     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01861                 NaN   6.05090       0.198958E-005            NaN            NaN   7.87011       0.828583        47.8301        34.4017     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.97074        8.32692                 NaN            NaN   8.19845       0.640844        46.6818        33.1812     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.214326        11.3264                 NaN            NaN   8.37365       0.598099        46.2496        33.2379     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.13540        5.43505       0.687417E-004            NaN   8.40098       0.594696        46.1852        33.2486     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01806                 NaN   6.04963       0.198913E-005            NaN            NaN   7.86996       0.828459        47.8257        34.4082     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5529                 NaN            NaN            NaN   8.39056       0.598895        46.2081        33.2495     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.94377        8.36216       0.205938E-003            NaN   8.22872       0.637160        46.6380        33.1900     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.05373        5.53541                 NaN            NaN   8.38431       0.588052        46.1734        33.2651     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01752                 NaN   6.04836       0.198871E-005            NaN            NaN   7.86980       0.828335        47.8214        34.4146     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.30099        9.21856                 NaN            NaN   8.37978       0.601075        46.2609        33.2387     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.92594        8.38763       0.228874E-004            NaN   8.25265       0.634081        46.6025        33.1971     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.08130        5.51127                 NaN            NaN   8.40135       0.586078        46.1484        33.2716     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.114634        7.33162        4.08120                 NaN   8.29639       0.608739        46.3038        33.2636     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.746568        10.8148                 NaN            NaN   8.41291       0.594513        46.1753        33.2559     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.81703        2.74748                 NaN            NaN   8.44012       0.589276        46.1460        33.2601     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.84150        9.71465                 NaN            NaN   8.43154       0.591881        46.1614        33.2590     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.90260        8.42326       0.913674E-005            NaN   8.28844       0.629197        46.5484        33.2081     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.78744        4.69896       0.189002E-005            NaN   8.37544       0.606469        46.2814        33.2503     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.85178        4.62612                 NaN            NaN   8.36290       0.610322        46.2988        33.2501     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.86637        4.62641       0.381230E-005            NaN   8.38409       0.604418        46.2636        33.2551     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.64313        8.71065                 NaN            NaN   8.32298       0.625472        46.4775        33.2203     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.90518        4.59428       0.618705E-005            NaN   8.39624       0.602390        46.2424        33.2595     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.29824        9.11596                 NaN            NaN   8.35233       0.622741        46.3662        33.2445     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.94441        4.56209       0.989658E-005            NaN   8.40809       0.600356        46.2209        33.2641     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01537                 NaN   6.04332       0.198706E-005            NaN            NaN   7.86921       0.827845        47.8042        34.4401     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.98300        4.53059       0.156045E-004            NaN   8.41999       0.598264        46.1994        33.2687     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01510                 NaN   6.04269       0.198691E-005            NaN            NaN   7.86914       0.827784        47.8021        34.4432     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.02087        4.49996       0.242218E-004            NaN   8.43185       0.596140        46.1778        33.2733     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   3.01484                 NaN   6.04206       0.198665E-005            NaN            NaN   7.86907       0.827724        47.7999        34.4464     
