|6.6.6
Archiving\03_Data\fracLP/QFM_m4/KHA22/KHA22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1062.66        500.000                 NaN            NaN            NaN   2.57718                 NaN            NaN  0.991792                 NaN            NaN   6.43154        44.7003        41.7319       0.543340        3.02395     
  1060.15        500.000                 NaN            NaN            NaN   2.57727                 NaN            NaN  0.996361                 NaN            NaN   6.43198        44.6974        41.7340       0.543215        3.01979     
  1057.64        500.000                 NaN            NaN            NaN   2.57737                 NaN            NaN   1.00089                 NaN            NaN   6.43242        44.6945        41.7361       0.543089        3.01566     
  1055.14        500.000                 NaN            NaN            NaN   2.57745                 NaN            NaN   1.00568                 NaN            NaN   6.43288        44.6915        41.7382       0.542958        3.01134     
  1052.63        500.000                 NaN            NaN            NaN   2.57756                 NaN            NaN   1.01021                 NaN            NaN   6.43333        44.6886        41.7403       0.542832        3.00721     
  1050.13        500.000                 NaN            NaN            NaN   2.57764                 NaN            NaN   1.01498                 NaN            NaN   6.43380        44.6856        41.7424       0.542701        3.00290     
  1047.62        500.000                 NaN            NaN            NaN   2.57773                 NaN            NaN   1.01982                 NaN            NaN   6.43427        44.6825        41.7445       0.542568        2.99854     
  1045.11        500.000                 NaN            NaN            NaN   2.57781                 NaN            NaN   1.02486                 NaN            NaN   6.43476        44.6795        41.7467       0.542431        2.99402     
  1042.61        500.000                 NaN            NaN            NaN   2.57790                 NaN            NaN   1.02973                 NaN            NaN   6.43525        44.6764        41.7488       0.542297        2.98964     
  1040.10        500.000                 NaN            NaN            NaN   2.57798                 NaN            NaN   1.03467                 NaN            NaN   6.43574        44.6734        41.7509       0.542161        2.98521     
  1037.59        500.000                 NaN            NaN            NaN   2.57808                 NaN            NaN   1.03957                 NaN            NaN   6.43623        44.6703        41.7530       0.542024        2.98079     
  1035.09        500.000                 NaN            NaN            NaN   2.57812                 NaN            NaN   1.04541                 NaN            NaN   6.43680        44.6670        41.7552       0.541871        2.97568     
  1032.58        500.000                 NaN            NaN            NaN   2.57822                 NaN            NaN   1.05023                 NaN            NaN   6.43729        44.6639        41.7573       0.541735        2.97133     
  1030.08        500.000                 NaN            NaN            NaN   2.57831                 NaN            NaN   1.05527                 NaN            NaN   6.43781        44.6608        41.7594       0.541595        2.96682     
  1027.57        500.000                 NaN            NaN            NaN   2.57837                 NaN            NaN   1.06092                 NaN            NaN   6.43837        44.6575        41.7616       0.541443        2.96185     
  1025.06        500.000                 NaN            NaN            NaN   2.57845                 NaN            NaN   1.06635                 NaN            NaN   6.43892        44.6542        41.7637       0.541295        2.95704     
  1022.56        500.000                 NaN            NaN            NaN   2.57852                 NaN            NaN   1.07194                 NaN            NaN   6.43949        44.6509        41.7659       0.541143        2.95211     
  1020.05        500.000                 NaN            NaN            NaN   2.57859                 NaN            NaN   1.07757                 NaN            NaN   6.44006        44.6476        41.7680       0.540989        2.94715     
  1017.54        500.000                 NaN            NaN            NaN   2.57865                 NaN            NaN   1.08334                 NaN            NaN   6.44065        44.6443        41.7702       0.540833        2.94209     
  1015.04        500.000                 NaN            NaN            NaN   2.57872                 NaN            NaN   1.08901                 NaN            NaN   6.44123        44.6409        41.7724       0.540678        2.93709     
  1012.53        500.000                 NaN            NaN            NaN   2.57879                 NaN            NaN   1.09483                 NaN            NaN   6.44183        44.6375        41.7745       0.540519        2.93199     
  1010.03        500.000                 NaN            NaN            NaN   1.63902                 NaN            NaN   6.46754                 NaN            NaN   7.03515        42.8323        41.6543       0.371654                 NaN
  1007.52        500.000                 NaN            NaN            NaN   1.65622                 NaN            NaN   6.43987                 NaN            NaN   7.03292        42.8345        41.6639       0.372531                 NaN
  1005.01        500.000                 NaN            NaN            NaN   1.67275                 NaN            NaN   6.41342                 NaN            NaN   7.03090        42.8363        41.6733       0.373342                 NaN
  1002.51        500.000                 NaN            NaN            NaN   1.70380                 NaN            NaN   6.35829                 NaN            NaN   7.02359        42.8504        41.6880       0.375988                 NaN
  1000.00        500.000                 NaN            NaN            NaN   1.70391                 NaN            NaN   6.36405                 NaN            NaN   7.02732        42.8387        41.6912       0.374797                 NaN
