|6.6.6
Archiving\03_Data\fracLP/QFM_m4/KHA22/KHA22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1528.82        500.000        99.0232                 NaN            NaN  0.922914E-002            NaN  0.967525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0372                 NaN            NaN  0.249493E-001            NaN  0.937875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0498                 NaN            NaN  0.156581E-001            NaN  0.934563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0595                 NaN            NaN  0.445148E-005            NaN  0.940499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0718                 NaN            NaN            NaN            NaN  0.928210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0820                 NaN            NaN  0.351760E-002            NaN  0.914466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0967                 NaN            NaN  0.365736E-001            NaN  0.866745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1079                 NaN            NaN  0.143722E-001            NaN  0.877746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1152                 NaN            NaN            NaN            NaN  0.884844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1260                 NaN            NaN            NaN            NaN  0.874016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1398                 NaN            NaN            NaN            NaN  0.860184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1474                 NaN            NaN            NaN            NaN  0.852565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1587                 NaN            NaN  0.130679E-002            NaN  0.839961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1652                 NaN            NaN            NaN            NaN  0.834804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1744                 NaN            NaN  0.109275E-002            NaN  0.824514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1827                 NaN            NaN  0.399912E-003            NaN  0.816927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1934                 NaN            NaN            NaN            NaN  0.806610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2031                 NaN            NaN            NaN            NaN  0.796856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1688                 NaN            NaN            NaN            NaN  0.575103       0.256106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0833                 NaN            NaN            NaN            NaN  0.756462E-001  0.841047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0886                 NaN            NaN            NaN            NaN  0.684192E-001  0.842974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0980                 NaN            NaN            NaN            NaN  0.591764E-001  0.842834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1033                 NaN            NaN            NaN            NaN  0.510443E-001  0.845689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.8475                 NaN            NaN            NaN            NaN  0.152454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.3795                 NaN            NaN            NaN            NaN            NaN   1.62051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1196                 NaN            NaN            NaN            NaN            NaN  0.880415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1251                 NaN            NaN            NaN            NaN  0.217698E-001  0.853083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1312                 NaN            NaN            NaN            NaN  0.539586E-001  0.814864                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1331                 NaN            NaN            NaN            NaN  0.124729E-001  0.854383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1367                 NaN            NaN            NaN            NaN            NaN  0.863297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1385                 NaN            NaN            NaN            NaN            NaN  0.861451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1412                 NaN            NaN            NaN            NaN            NaN  0.858797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1447                 NaN            NaN            NaN            NaN  0.457854E-002  0.850722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1414                 NaN            NaN            NaN            NaN            NaN  0.858609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1402                 NaN            NaN            NaN            NaN            NaN  0.859791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1385                 NaN            NaN            NaN            NaN            NaN  0.861471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1334                 NaN            NaN            NaN            NaN            NaN  0.866590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.0039                 NaN            NaN            NaN            NaN            NaN  0.228909       0.767164                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6973                 NaN            NaN            NaN            NaN            NaN  0.480080       0.822643                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7162                 NaN            NaN            NaN            NaN            NaN  0.471271       0.812510                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7371                 NaN            NaN            NaN            NaN            NaN  0.798362       0.464528                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7551                 NaN            NaN            NaN            NaN            NaN  0.787259       0.457671                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7733                 NaN            NaN            NaN            NaN            NaN  0.777236       0.449514                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.7899                 NaN            NaN            NaN            NaN            NaN  0.442596       0.767481                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.8040                 NaN            NaN            NaN            NaN            NaN  0.760468       0.435514                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.8261                 NaN            NaN            NaN            NaN            NaN  0.745059       0.428831                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        98.1738                 NaN            NaN            NaN            NaN            NaN  0.791135       0.730412                 NaN  0.304658                 NaN            NaN            NaN            NaN
  1411.03        500.000        96.9381                 NaN            NaN            NaN            NaN            NaN  0.873385        1.30327                 NaN  0.885257                 NaN            NaN            NaN            NaN
  1408.52        500.000        97.0328                 NaN            NaN            NaN            NaN            NaN  0.845722        1.26307                 NaN  0.858395                 NaN            NaN            NaN            NaN
  1406.02        500.000        97.1221                 NaN            NaN            NaN            NaN            NaN  0.819314        1.22610                 NaN  0.832520                 NaN            NaN            NaN            NaN
  1403.51        500.000        97.2166                 NaN            NaN            NaN            NaN            NaN  0.792049        1.18594                 NaN  0.805392                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.2941                 NaN            NaN            NaN            NaN            NaN  0.770191        1.15211                 NaN  0.783563                 NaN            NaN            NaN            NaN
  1398.50        500.000        97.3839                 NaN            NaN            NaN            NaN            NaN   1.11641       0.743040                 NaN  0.756670                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.4536                 NaN            NaN            NaN            NaN            NaN  0.722254        1.08696                 NaN  0.737180                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.5259                 NaN            NaN            NaN            NaN            NaN   1.05641       0.701544                 NaN  0.716182                 NaN            NaN            NaN            NaN
  1390.98        500.000        97.5949                 NaN            NaN            NaN            NaN            NaN  0.681225        1.02770                 NaN  0.696188                 NaN            NaN            NaN            NaN
  1388.47        500.000        97.6595                 NaN            NaN            NaN            NaN            NaN  0.661734        1.00137                 NaN  0.677367                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.7234                 NaN            NaN            NaN            NaN            NaN  0.975382       0.642357                 NaN  0.658815                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.7836                 NaN            NaN            NaN            NaN            NaN  0.950079       0.625238                 NaN  0.641109                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.8414                 NaN            NaN            NaN            NaN            NaN  0.608072       0.926117                 NaN  0.624439                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.8967                 NaN            NaN            NaN            NaN            NaN  0.904100       0.591184                 NaN  0.608036                 NaN            NaN            NaN            NaN
  1375.94        500.000        97.9502                 NaN            NaN            NaN            NaN            NaN  0.882194       0.575298                 NaN  0.592327                 NaN            NaN            NaN            NaN
  1373.43        500.000        98.0007                 NaN            NaN            NaN            NaN            NaN  0.861672       0.560170                 NaN  0.577455                 NaN            NaN            NaN            NaN
  1370.93        500.000        98.0491                 NaN            NaN            NaN            NaN            NaN  0.842524       0.545149                 NaN  0.563195                 NaN            NaN            NaN            NaN
  1368.42        500.000        98.0962                 NaN            NaN            NaN            NaN            NaN  0.531015       0.823479                 NaN  0.549266                 NaN            NaN            NaN            NaN
  1365.91        500.000        98.1411                 NaN            NaN            NaN            NaN            NaN  0.517654       0.805336                 NaN  0.535931                 NaN            NaN            NaN            NaN
  1363.41        500.000        98.1847                 NaN            NaN            NaN            NaN            NaN  0.504362       0.787923                 NaN  0.523026                 NaN            NaN            NaN            NaN
  1360.90        500.000        98.2269                 NaN            NaN            NaN            NaN            NaN  0.770743       0.491778                 NaN  0.510605                 NaN            NaN            NaN            NaN
  1358.40        500.000        98.2677                 NaN            NaN            NaN            NaN            NaN  0.479032       0.754740                 NaN  0.498484                 NaN            NaN            NaN            NaN
  1355.89        500.000        98.3056                 NaN            NaN            NaN            NaN            NaN  0.739767       0.467439                 NaN  0.487147                 NaN            NaN            NaN            NaN
  1353.38        500.000        98.3441                 NaN            NaN            NaN            NaN            NaN  0.455750       0.724541                 NaN  0.475647                 NaN            NaN            NaN            NaN
  1350.88        500.000        98.3809                 NaN            NaN            NaN            NaN            NaN  0.709136       0.445369                 NaN  0.464613                 NaN            NaN            NaN            NaN
  1348.37        500.000        98.4155                 NaN            NaN            NaN            NaN            NaN  0.433941       0.696274                 NaN  0.454268                 NaN            NaN            NaN            NaN
  1345.86        500.000        98.4486                 NaN            NaN            NaN            NaN            NaN  0.424337       0.682712                 NaN  0.444392                 NaN            NaN            NaN            NaN
  1343.36        500.000        98.4824                 NaN            NaN            NaN            NaN            NaN  0.669958       0.413365                 NaN  0.434249                 NaN            NaN            NaN            NaN
  1340.85        500.000        98.5135                 NaN            NaN            NaN            NaN            NaN  0.404674       0.656931                 NaN  0.424852                 NaN            NaN            NaN            NaN
  1338.35        500.000        98.5450                 NaN            NaN            NaN            NaN            NaN  0.645337       0.394239                 NaN  0.415416                 NaN            NaN            NaN            NaN
  1335.84        500.000        98.5757                 NaN            NaN            NaN            NaN            NaN  0.633382       0.384628                 NaN  0.406283                 NaN            NaN            NaN            NaN
  1333.33        500.000        98.6009                 NaN            NaN            NaN            NaN            NaN  0.623137       0.376381                 NaN  0.399538                 NaN            NaN            NaN            NaN
  1330.83        500.000        98.6378                 NaN            NaN            NaN            NaN            NaN  0.610609       0.364448                 NaN  0.387116                 NaN            NaN            NaN            NaN
  1328.32        500.000        98.6586                 NaN            NaN            NaN            NaN            NaN  0.359133       0.601049                 NaN  0.381183                 NaN            NaN            NaN            NaN
  1325.81        500.000        98.6852                 NaN            NaN            NaN            NaN            NaN  0.590824       0.350806                 NaN  0.373186                 NaN            NaN            NaN            NaN
  1323.31        500.000        98.7113                 NaN            NaN            NaN            NaN            NaN  0.342836       0.580548                 NaN  0.365363                 NaN            NaN            NaN            NaN
  1320.80        500.000        98.7358                 NaN            NaN            NaN            NaN            NaN  0.335150       0.571094                 NaN  0.357930                 NaN            NaN            NaN            NaN
  1318.30        500.000        98.7599                 NaN            NaN            NaN            NaN            NaN  0.327607       0.561898                 NaN  0.350602                 NaN            NaN            NaN            NaN
  1315.79        500.000        98.7829                 NaN            NaN            NaN            NaN            NaN  0.553218       0.320288                 NaN  0.343629                 NaN            NaN            NaN            NaN
  1313.28        500.000        98.8064                 NaN            NaN            NaN            NaN            NaN  0.312584       0.544458                 NaN  0.336555                 NaN            NaN            NaN            NaN
  1310.78        500.000        98.8285                 NaN            NaN            NaN            NaN            NaN  0.306003       0.535601                 NaN  0.329862                 NaN            NaN            NaN            NaN
  1308.27        500.000        98.8500                 NaN            NaN            NaN            NaN            NaN  0.527461       0.298884                 NaN  0.323648                 NaN            NaN            NaN            NaN
  1305.76        500.000        98.8718                 NaN            NaN            NaN            NaN            NaN  0.518660       0.292944                 NaN  0.316572                 NaN            NaN            NaN            NaN
  1303.26        500.000        98.8908                 NaN            NaN            NaN            NaN            NaN  0.511612       0.286678                 NaN  0.310870                 NaN            NaN            NaN            NaN
  1300.75        500.000        98.9114                 NaN            NaN            NaN            NaN            NaN  0.503878       0.280023                 NaN  0.304655                 NaN            NaN            NaN            NaN
  1298.25        500.000        99.0446                 NaN            NaN  0.191902                 NaN            NaN  0.482944                 NaN            NaN  0.280600                 NaN            NaN            NaN            NaN
  1295.74        500.000        98.8781                 NaN            NaN            NaN            NaN            NaN  0.620952       0.185323                 NaN  0.315647                 NaN            NaN            NaN            NaN
  1293.23        500.000        98.9800                 NaN            NaN  0.423135E-001            NaN            NaN  0.289167       0.400884                 NaN  0.287654                 NaN            NaN            NaN            NaN
  1290.73        500.000        81.0120                 NaN            NaN            NaN            NaN            NaN   2.01626        3.75076                 NaN   2.21796        11.0030                 NaN            NaN            NaN
  1288.22        500.000        80.8331                 NaN            NaN            NaN            NaN            NaN   2.04199        3.73282                 NaN   2.22496        11.1671                 NaN            NaN            NaN
  1285.71        500.000        84.1115                 NaN            NaN            NaN            NaN            NaN   1.72575        3.08678                 NaN   1.86072        9.21523                 NaN            NaN            NaN
  1283.21        500.000        86.4782                 NaN            NaN            NaN            NaN            NaN   1.49307        2.62224                 NaN   1.59613        7.81040                 NaN            NaN            NaN
  1280.70        500.000        88.2617                 NaN            NaN            NaN            NaN            NaN   1.31558        2.27102                 NaN   1.39502        6.75668                 NaN            NaN            NaN
  1278.20        500.000        89.6653                 NaN            NaN            NaN            NaN            NaN   1.17580        1.99268                 NaN   1.23575        5.93049                 NaN            NaN            NaN
  1275.69        500.000        90.7894                 NaN            NaN            NaN            NaN            NaN   1.06010        1.76994                 NaN   1.10692        5.27363                 NaN            NaN            NaN
  1273.18        500.000        91.6803                 NaN            NaN            NaN            NaN            NaN   1.59760       0.966839                 NaN   1.00431        4.75094                 NaN            NaN            NaN
  1270.68        500.000        92.4248                 NaN            NaN            NaN            NaN            NaN  0.888840        1.45192                 NaN  0.917853        4.31662                 NaN            NaN            NaN
  1268.17        500.000        93.0583                 NaN            NaN            NaN            NaN            NaN   1.32829       0.820679                 NaN  0.843569        3.94921                 NaN            NaN            NaN
  1265.66        500.000        93.5972                 NaN            NaN            NaN            NaN            NaN  0.756080        1.23027                 NaN  0.780074        3.63639                 NaN            NaN            NaN
  1263.16        500.000        94.0684                 NaN            NaN            NaN            NaN            NaN   1.14513       0.697541                 NaN  0.723836        3.36508                 NaN            NaN            NaN
  1260.65        500.000        94.4735                 NaN            NaN            NaN            NaN            NaN   1.06935       0.650469                 NaN  0.675089        3.13164                 NaN            NaN            NaN
  1258.15        500.000        94.8366                 NaN            NaN            NaN            NaN            NaN   1.03199       0.576443                 NaN  0.631141        2.92385                 NaN            NaN            NaN
  1255.64        500.000        95.1527                 NaN            NaN            NaN            NaN            NaN   1.51242                 NaN            NaN  0.592776        2.74209                 NaN            NaN            NaN
  1253.13        500.000        95.4331                 NaN            NaN            NaN            NaN            NaN   1.42736                 NaN            NaN  0.557828        2.58167                 NaN            NaN            NaN
  1250.63        500.000        95.6946                 NaN            NaN            NaN            NaN            NaN   1.34617                 NaN            NaN  0.525733        2.43348                 NaN            NaN            NaN
  1248.12        500.000        95.9230                 NaN            NaN            NaN            NaN            NaN   1.27477                 NaN            NaN  0.496233        2.30595                 NaN            NaN            NaN
  1245.61        500.000        96.1401                 NaN            NaN            NaN            NaN            NaN   1.21198                 NaN            NaN  0.468776        2.17916                 NaN            NaN            NaN
  1243.11        500.000        96.3314                 NaN            NaN            NaN            NaN            NaN   1.15064                 NaN            NaN  0.445396        2.07260                 NaN            NaN            NaN
  1240.60        500.000        96.5007                 NaN            NaN            NaN            NaN            NaN   1.10072                 NaN            NaN  0.422456        1.97614                 NaN            NaN            NaN
  1238.10        500.000        96.6667                 NaN            NaN            NaN            NaN            NaN   1.04915                 NaN            NaN  0.401302        1.88288                 NaN            NaN            NaN
  1235.59        500.000        96.8134                 NaN            NaN            NaN            NaN            NaN   1.00371                 NaN            NaN  0.383733        1.79918                 NaN            NaN            NaN
  1233.08        500.000        96.9539                 NaN            NaN            NaN            NaN            NaN  0.961083                 NaN            NaN  0.364165        1.72084                 NaN            NaN            NaN
  1230.58        500.000        97.0813                 NaN            NaN            NaN            NaN            NaN  0.921936                 NaN            NaN  0.348293        1.64849                 NaN            NaN            NaN
  1228.07        500.000        97.1993                 NaN            NaN            NaN            NaN            NaN  0.886130                 NaN            NaN  0.332466        1.58214                 NaN            NaN            NaN
  1225.56        500.000        97.3101                 NaN            NaN            NaN            NaN            NaN  0.853054                 NaN            NaN  0.317181        1.51967                 NaN            NaN            NaN
  1223.06        500.000        97.4081                 NaN            NaN            NaN            NaN            NaN  0.823681                 NaN            NaN  0.305433        1.46280                 NaN            NaN            NaN
  1220.55        500.000        97.5122                 NaN            NaN            NaN            NaN            NaN  0.789880                 NaN            NaN  0.291881        1.40604                 NaN            NaN            NaN
  1218.05        500.000        97.5992                 NaN            NaN            NaN            NaN            NaN  0.765296                 NaN            NaN  0.279646        1.35583                 NaN            NaN            NaN
  1215.54        500.000        97.6836                 NaN            NaN            NaN            NaN            NaN  0.740299                 NaN            NaN  0.268076        1.30807                 NaN            NaN            NaN
  1213.03        500.000        97.7654                 NaN            NaN            NaN            NaN            NaN  0.714384                 NaN            NaN  0.258272        1.26196                 NaN            NaN            NaN
  1210.53        500.000        97.8428                 NaN            NaN            NaN            NaN            NaN  0.690555                 NaN            NaN  0.247639        1.21901                 NaN            NaN            NaN
  1208.02        500.000        85.7025                 NaN            NaN            NaN            NaN            NaN   2.11815                 NaN            NaN   1.17023        5.44875        5.56040                 NaN            NaN
  1205.51        500.000        85.1911                 NaN            NaN            NaN            NaN            NaN  0.781297E-001   2.01694                 NaN   1.19922        5.64370        5.82493       0.460137E-001            NaN
  1203.01        500.000        83.3025                 NaN            NaN            NaN            NaN            NaN   2.45372                 NaN            NaN   1.38925        6.29975        6.44134       0.113478                 NaN
  1200.50        500.000        82.4599                 NaN            NaN            NaN            NaN            NaN   2.52002                 NaN            NaN   1.40544        6.65135        6.83416       0.129150                 NaN
  1197.99        500.000        84.8942                 NaN            NaN            NaN            NaN            NaN   2.15087                 NaN            NaN   1.20898        5.78874        5.84715       0.110018                 NaN
  1195.49        500.000        81.0737                 NaN            NaN            NaN            NaN            NaN   2.34487                 NaN            NaN   1.45924        7.41374        7.56356       0.144941                 NaN
  1192.98        500.000        80.0040                 NaN            NaN            NaN            NaN            NaN   2.29126       0.279888                 NaN   1.60523        7.87084        7.83248       0.116287                 NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   12.2841                 NaN            NaN   7.36766        40.5403        39.2479       0.560031                 NaN
  1187.97        500.000                 NaN            NaN            NaN  0.330087                 NaN            NaN   11.3484       0.443357                 NaN   7.33436        40.6240        39.3343       0.585436                 NaN
  1185.46        500.000                 NaN            NaN            NaN   1.41142                 NaN            NaN   2.10528        8.03440                 NaN   7.21139        40.9569        39.6109       0.669772                 NaN
  1182.96        500.000                 NaN            NaN            NaN   1.42292                 NaN            NaN   2.02211        8.10582                 NaN   7.21391        40.9515        39.6148       0.668930                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.43368                 NaN            NaN   1.93482        8.18259                 NaN   7.21651        40.9458        39.6186       0.668012                 NaN
  1177.94        500.000                 NaN            NaN            NaN   1.44710                 NaN            NaN   1.85155        8.25131                 NaN   7.21875        40.9409        39.6231       0.667307                 NaN
  1175.44        500.000                 NaN            NaN            NaN   1.45704                 NaN            NaN   1.75753        8.33624                 NaN   7.22142        40.9348        39.6267       0.666298                 NaN
  1172.93        500.000                 NaN            NaN            NaN   1.47107                 NaN            NaN   1.67146        8.40697                 NaN   7.22354        40.9299        39.6314       0.665625                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.48360                 NaN            NaN   1.57947        8.48603                 NaN   7.22584        40.9245        39.6357       0.664816                 NaN
  1167.92        500.000                 NaN            NaN            NaN   1.49586                 NaN            NaN   1.48472        8.56835                 NaN   7.22816        40.9189        39.6400       0.663977                 NaN
  1165.41        500.000                 NaN            NaN            NaN   1.00064                 NaN            NaN   10.8376       0.151130E-004            NaN   7.30140        40.7252        39.5179       0.617192                 NaN
  1162.91        500.000                 NaN            NaN            NaN   1.05827                 NaN            NaN   10.7554       0.145113E-004            NaN   7.29803        40.7345        39.5337       0.620097                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.11502                 NaN            NaN   10.6743       0.139602E-004            NaN   7.29462        40.7438        39.5493       0.622982                 NaN
  1157.89        500.000                 NaN            NaN            NaN   1.17082                 NaN            NaN   10.5946       0.134498E-004            NaN   7.29120        40.7529        39.5646       0.625837                 NaN
  1155.39        500.000                 NaN            NaN            NaN   1.22556                 NaN            NaN   10.5163       0.129672E-004            NaN   7.28777        40.7620        39.5797       0.628658                 NaN
  1152.88        500.000                 NaN            NaN            NaN   1.27932                 NaN            NaN   10.4395       0.125210E-004            NaN   7.28436        40.7709        39.5944       0.631440                 NaN
  1150.38        500.000                 NaN            NaN            NaN   1.33199                 NaN            NaN   10.3642       0.121008E-004            NaN   7.28096        40.7797        39.6089       0.634180                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.38355                 NaN            NaN   10.2905       0.117098E-004            NaN   7.27758        40.7883        39.6231       0.636877                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.43391                 NaN            NaN   10.2186       0.113397E-004            NaN   7.27424        40.7968        39.6370       0.639518                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.48315                 NaN            NaN   10.1482       0.109887E-004            NaN   7.27094        40.8051        39.6506       0.642110                 NaN
  1140.35        500.000                 NaN            NaN            NaN   1.53121                 NaN            NaN   10.0795       0.106614E-004            NaN   7.26769        40.8131        39.6638       0.644648                 NaN
  1137.84        500.000                 NaN            NaN            NaN   1.57820                 NaN            NaN   10.0124       0.103455E-004            NaN   7.26450        40.8210        39.6768       0.647129                 NaN
  1135.34        500.000                 NaN            NaN            NaN   1.62391                 NaN            NaN   9.94707       0.100565E-004            NaN   7.26136        40.8287        39.6894       0.649553                 NaN
  1132.83        500.000                 NaN            NaN            NaN   1.66826                 NaN            NaN   9.88276       0.101072E-002            NaN   7.25832        40.8361        39.7017       0.651899                 NaN
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.81167        8.56903                 NaN   7.48500        40.3443        39.2676       0.522402                 NaN
  1127.82        500.000                 NaN            NaN            NaN   1.70847                 NaN            NaN   9.63477       0.195187                 NaN   7.25799        40.8372        39.7136       0.652780                 NaN
  1125.31        500.000                 NaN            NaN            NaN   1.79179                 NaN            NaN   9.67817       0.303400E-001            NaN   7.25036        40.8551        39.7361       0.658078                 NaN
  1122.81        500.000                 NaN            NaN            NaN   1.75180                 NaN            NaN   9.41224       0.359286                 NaN   7.25736        40.8391        39.7264       0.653882                 NaN
  1120.30        500.000                 NaN            NaN            NaN   1.00292                 NaN            NaN   7.48167        3.41338                 NaN   7.35299        40.6241        39.5309       0.593957                 NaN
  1117.79        500.000                 NaN            NaN            NaN  0.984880                 NaN            NaN   7.31357        3.60666                 NaN   7.35539        40.6209        39.5257       0.592996                 NaN
  1115.29        500.000                 NaN            NaN            NaN   1.06753                 NaN            NaN   6.84064        3.96568                 NaN   7.36771        40.6165        39.5486       0.593357                 NaN
  1112.78        500.000                 NaN            NaN            NaN   1.07660                 NaN            NaN   6.85746        3.93669                 NaN   7.36151        40.6194        39.5516       0.596786                 NaN
  1110.28        500.000                 NaN            NaN            NaN   1.13235                 NaN            NaN   6.87567        3.83591                 NaN   7.35950        40.6315        39.5663       0.598780                 NaN
  1107.77        500.000                 NaN            NaN            NaN   1.22404                 NaN            NaN   6.93130        3.65793                 NaN   7.35452        40.6390        39.5928       0.600441                 NaN
  1105.26        500.000                 NaN            NaN            NaN   1.27174                 NaN            NaN   6.92100        3.60085                 NaN   7.35122        40.6465        39.6060       0.602691                 NaN
  1102.76        500.000                 NaN            NaN            NaN   2.10731                 NaN            NaN   9.14938       0.113978                 NaN   7.23088        40.9001        39.8250       0.673335                 NaN
  1100.25        500.000                 NaN            NaN            NaN   2.13815                 NaN            NaN   9.09832       0.121795                 NaN   7.22908        40.9042        39.8337       0.674768                 NaN
  1097.74        500.000                 NaN            NaN            NaN   2.16806                 NaN            NaN   9.04822       0.130014                 NaN   7.22738        40.9079        39.8423       0.676137                 NaN
  1095.24        500.000                 NaN            NaN            NaN  0.118796E-003            NaN            NaN   8.82370        3.66355                 NaN   7.55020        40.1976        39.2822       0.482573                 NaN
  1092.73        500.000                 NaN            NaN            NaN   2.11050                 NaN            NaN   8.95626       0.336509                 NaN   7.25457        40.8512        39.8316       0.659333                 NaN
  1090.23        500.000                 NaN            NaN            NaN   1.80762                 NaN            NaN   7.65957        2.08198                 NaN   7.29208        40.7685        39.7522       0.638071                 NaN
  1087.72        500.000                 NaN            NaN            NaN   1.80509                 NaN            NaN   7.61340        2.12276                 NaN   7.28018        40.7855        39.7498       0.643285                 NaN
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.08096        3.43127                 NaN   7.56425        40.1663        39.2858       0.471408                 NaN
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.70455        9.99933       0.805195        7.56415        40.1685        39.2859       0.472395                 NaN
  1080.20        500.000                 NaN            NaN            NaN   4.19618                 NaN            NaN   1.27579                 NaN            NaN   6.64940        42.6061        40.1669       0.967144        4.13854     
  1077.69        500.000                 NaN            NaN            NaN   4.19659                 NaN            NaN   1.28092                 NaN            NaN   6.64985        42.6047        40.1672       0.966986        4.13368     
  1075.19        500.000                 NaN            NaN            NaN   4.19694                 NaN            NaN   1.28666                 NaN            NaN   6.65035        42.6033        40.1676       0.966812        4.12835     
  1072.68        500.000                 NaN            NaN            NaN   4.19736                 NaN            NaN   1.29168                 NaN            NaN   6.65080        42.6019        40.1680       0.966654        4.12358     
  1070.18        500.000                 NaN            NaN            NaN   4.19774                 NaN            NaN   1.29724                 NaN            NaN   6.65128        42.6005        40.1684       0.966482        4.11838     
  1067.67        500.000                 NaN            NaN            NaN   4.19812                 NaN            NaN   1.30280                 NaN            NaN   6.65177        42.5990        40.1688       0.966310        4.11318     
  1065.16        500.000                 NaN            NaN            NaN   4.19847                 NaN            NaN   1.30869                 NaN            NaN   6.65228        42.5975        40.1692       0.966130        4.10773     
