|6.6.6
Archiving\03_Data\fracLP/QFM_m0.25/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1468.67        500.000        99.2868                 NaN  0.741695E-002            NaN            NaN  0.705780                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.3065                 NaN  0.416294E-001            NaN            NaN  0.651832                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.3008                 NaN            NaN            NaN            NaN  0.699181                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.3079                 NaN            NaN            NaN            NaN  0.692098                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.3150                 NaN            NaN            NaN            NaN  0.685020                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2261                 NaN            NaN            NaN            NaN  0.773927                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.4212                 NaN            NaN            NaN            NaN  0.578759                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.3326                 NaN            NaN            NaN            NaN  0.667416                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.3352                 NaN            NaN            NaN            NaN  0.664774                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.3460                 NaN            NaN            NaN            NaN  0.654008                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.3478                 NaN            NaN            NaN            NaN  0.652234                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.3504                 NaN            NaN            NaN            NaN  0.649563                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.3568                 NaN            NaN            NaN            NaN  0.643171                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.3628                 NaN  0.176085E-005            NaN            NaN  0.637163                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.3665                 NaN            NaN            NaN            NaN  0.633492                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        99.3711                 NaN            NaN            NaN            NaN  0.628868                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        99.3758                 NaN            NaN            NaN            NaN  0.624185                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        99.3790                 NaN            NaN            NaN            NaN  0.620988                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        99.2654                 NaN            NaN            NaN            NaN  0.456311E-001  0.688952                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        99.1866                 NaN            NaN            NaN            NaN            NaN  0.813415                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        99.1029                 NaN            NaN            NaN            NaN            NaN  0.150011       0.747107                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7984                 NaN            NaN            NaN            NaN            NaN  0.791624       0.410017                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8895                 NaN            NaN            NaN            NaN  0.200637       0.909910                 NaN            NaN            NaN            NaN            NaN
  1411.03        500.000        98.7597                 NaN            NaN            NaN            NaN            NaN  0.556474       0.683788                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8441                 NaN            NaN            NaN            NaN            NaN  0.759124       0.396816                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8575                 NaN            NaN            NaN            NaN            NaN  0.750048       0.392446                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8706                 NaN            NaN            NaN            NaN            NaN  0.741129       0.388222                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8839                 NaN            NaN            NaN            NaN            NaN  0.384026       0.732038                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8958                 NaN            NaN            NaN            NaN            NaN  0.380185       0.724049                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.9082                 NaN            NaN            NaN            NaN            NaN  0.376117       0.715732                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.9196                 NaN            NaN            NaN            NaN            NaN  0.708062       0.372308                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.9313                 NaN            NaN            NaN            NaN            NaN  0.368409       0.700276                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.9425                 NaN            NaN            NaN            NaN            NaN  0.365087       0.692386                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.1347                 NaN            NaN            NaN            NaN            NaN  0.700772       0.732199       0.432374                 NaN            NaN            NaN
  1383.46        500.000        97.4752                 NaN            NaN            NaN            NaN            NaN  0.695303        1.03553       0.793944                 NaN            NaN            NaN
  1380.95        500.000        97.5351                 NaN            NaN            NaN            NaN            NaN  0.677922        1.01276       0.774207                 NaN            NaN            NaN
  1378.45        500.000        97.5937                 NaN  0.851519E-001            NaN            NaN            NaN  0.692654       0.858046       0.770461                 NaN            NaN            NaN
  1375.94        500.000        97.6524                 NaN  0.183552                 NaN            NaN            NaN  0.714449       0.680971       0.768672                 NaN            NaN            NaN
  1373.43        500.000        97.7087                 NaN  0.342551                 NaN            NaN            NaN  0.759592       0.409989       0.779212                 NaN            NaN            NaN
  1370.93        500.000        97.7591                 NaN  0.350053                 NaN            NaN            NaN  0.749848       0.376610       0.764382                 NaN            NaN            NaN
  1368.42        500.000        97.8245                 NaN  0.349034                 NaN            NaN            NaN  0.732943       0.350853       0.742661                 NaN            NaN            NaN
  1365.91        500.000        97.8731                 NaN  0.356499                 NaN            NaN            NaN  0.724493       0.317438       0.728513                 NaN            NaN            NaN
  1363.41        500.000        97.9224                 NaN  0.361206                 NaN            NaN            NaN  0.714470       0.288632       0.713249                 NaN            NaN            NaN
  1360.90        500.000        97.9715                 NaN  0.364764                 NaN            NaN            NaN  0.704328       0.261738       0.697644                 NaN            NaN            NaN
  1358.40        500.000        98.0178                 NaN  0.368289                 NaN            NaN            NaN  0.235841       0.694754       0.683286                 NaN            NaN            NaN
  1355.89        500.000        98.0642                 NaN  0.371955                 NaN            NaN            NaN  0.684875       0.210219       0.668799                 NaN            NaN            NaN
  1353.38        500.000        98.1070                 NaN  0.375166                 NaN            NaN            NaN  0.186259       0.676405       0.655178                 NaN            NaN            NaN
  1350.88        500.000        98.1512                 NaN  0.377964                 NaN            NaN            NaN  0.162520       0.666896       0.641399                 NaN            NaN            NaN
  1348.37        500.000        98.1930                 NaN  0.380671                 NaN            NaN            NaN  0.139968       0.658164       0.628243                 NaN            NaN            NaN
  1345.86        500.000        98.2324                 NaN  0.382235                 NaN            NaN            NaN  0.120287       0.649609       0.615425                 NaN            NaN            NaN
  1343.36        500.000        98.2713                 NaN  0.384999                 NaN            NaN            NaN  0.977345E-001  0.642394       0.603557                 NaN            NaN            NaN
  1340.85        500.000        98.3077                 NaN  0.385944                 NaN            NaN            NaN  0.631519       0.830766E-001  0.591740                 NaN            NaN            NaN
  1338.35        500.000        98.3379                 NaN  0.383461                 NaN            NaN            NaN  0.627448       0.714889E-001  0.579748                 NaN            NaN            NaN
  1335.84        500.000        98.3842                 NaN  0.385936                 NaN            NaN            NaN  0.488448E-001  0.615204       0.565830                 NaN            NaN            NaN
  1333.33        500.000        98.4141                 NaN  0.388309                 NaN            NaN            NaN  0.610818       0.299023E-001  0.556883                 NaN            NaN            NaN
  1330.83        500.000        98.4494                 NaN  0.383024                 NaN            NaN            NaN  0.598949       0.251556E-001  0.543474                 NaN            NaN            NaN
  1328.32        500.000        98.4765                 NaN  0.383527                 NaN            NaN            NaN  0.593418       0.118416E-001  0.534686                 NaN            NaN            NaN
  1325.81        500.000        98.5133                 NaN  0.381684                 NaN            NaN            NaN  0.582859                 NaN  0.522189                 NaN            NaN            NaN
  1323.31        500.000        98.5405                 NaN  0.372902                 NaN            NaN            NaN  0.568463       0.631630E-002  0.511824                 NaN            NaN            NaN
  1320.80        500.000        98.5696                 NaN  0.369509                 NaN            NaN            NaN  0.559369                 NaN  0.501540                 NaN            NaN            NaN
  1318.30        500.000        98.5968                 NaN  0.362559                 NaN            NaN            NaN  0.549487                 NaN  0.491185                 NaN            NaN            NaN
  1315.79        500.000        98.6215                 NaN  0.360792                 NaN            NaN            NaN  0.534705                 NaN  0.483007                 NaN            NaN            NaN
  1313.28        500.000        98.6096                 NaN  0.260570                 NaN            NaN            NaN  0.462537       0.198962       0.468363                 NaN            NaN            NaN
  1310.78        500.000        98.6772                 NaN  0.344676                 NaN            NaN            NaN  0.517090                 NaN  0.461037                 NaN            NaN            NaN
  1308.27        500.000        98.7004                 NaN  0.338301                 NaN            NaN            NaN  0.508875                 NaN  0.452401                 NaN            NaN            NaN
  1305.76        500.000        98.7251                 NaN  0.331987                 NaN            NaN            NaN  0.499909                 NaN  0.443029                 NaN            NaN            NaN
  1303.26        500.000        98.7490                 NaN  0.326818                 NaN            NaN            NaN  0.490072                 NaN  0.434118                 NaN            NaN            NaN
  1300.75        500.000        98.7734                 NaN  0.320759                 NaN            NaN            NaN  0.480734                 NaN  0.425109                 NaN            NaN            NaN
  1298.25        500.000        98.7960                 NaN  0.315091                 NaN            NaN            NaN  0.472298                 NaN  0.416576                 NaN            NaN            NaN
  1295.74        500.000        98.8172                 NaN  0.309582                 NaN            NaN            NaN  0.464712                 NaN  0.408510                 NaN            NaN            NaN
  1293.23        500.000        98.8419                 NaN  0.302766                 NaN            NaN            NaN  0.456087                 NaN  0.399198                 NaN            NaN            NaN
  1290.73        500.000        98.8639                 NaN  0.296711                 NaN            NaN            NaN  0.448325                 NaN  0.391087                 NaN            NaN            NaN
  1288.22        500.000        98.7979                 NaN  0.324356                 NaN            NaN            NaN  0.442140                 NaN  0.435632                 NaN            NaN            NaN
  1285.71        500.000        98.9813                 NaN  0.250640                 NaN            NaN            NaN  0.442800                 NaN  0.325284                 NaN            NaN            NaN
  1283.21        500.000        98.9270                 NaN  0.279649                 NaN            NaN            NaN  0.425866                 NaN  0.367452                 NaN            NaN            NaN
  1280.70        500.000        98.9238                 NaN  0.283209                 NaN            NaN            NaN  0.418992                 NaN  0.373992                 NaN            NaN            NaN
  1278.20        500.000        98.9880                 NaN  0.260204                 NaN            NaN            NaN  0.412671                 NaN  0.339098                 NaN            NaN            NaN
  1275.69        500.000        98.9888                 NaN  0.262328                 NaN            NaN            NaN  0.404283                 NaN  0.344607                 NaN            NaN            NaN
  1273.18        500.000        99.0082                 NaN  0.256579                 NaN            NaN            NaN  0.397710                 NaN  0.337494                 NaN            NaN            NaN
  1270.68        500.000        99.0273                 NaN  0.250371                 NaN            NaN            NaN  0.391947                 NaN  0.330415                 NaN            NaN            NaN
  1268.17        500.000        99.0201                 NaN  0.204744       0.356740E-001            NaN            NaN  0.411833                 NaN  0.327620                 NaN            NaN            NaN
  1265.66        500.000        98.9749                 NaN  0.816528E-001  0.135950                 NaN            NaN  0.478436                 NaN  0.329099                 NaN            NaN            NaN
  1263.16        500.000        99.0043                 NaN  0.791048E-001  0.131311                 NaN            NaN  0.465150                 NaN  0.320183                 NaN            NaN            NaN
  1260.65        500.000        91.0640                 NaN            NaN  0.372627                 NaN            NaN   1.07612        1.11477        1.20863        5.16385                 NaN            NaN
  1258.15        500.000        90.8650                 NaN            NaN  0.368853                 NaN            NaN   1.13375        1.05535        1.21626        5.36082                 NaN            NaN
  1255.64        500.000        91.8692                 NaN            NaN  0.336502                 NaN            NaN  0.955369       0.980784        1.08833        4.76986                 NaN            NaN
  1253.13        500.000        92.6785                 NaN            NaN  0.310738                 NaN            NaN  0.854607       0.875281       0.984148        4.29669                 NaN            NaN
  1250.63        500.000        93.3498                 NaN  0.274269E-005  0.289219                 NaN            NaN  0.749666       0.808496       0.896635        3.90615                 NaN            NaN
  1248.12        500.000        93.9130                 NaN            NaN  0.270734                 NaN            NaN  0.661358       0.751972       0.822230        3.58066                 NaN            NaN
  1245.61        500.000        94.3977                 NaN            NaN  0.254560                 NaN            NaN  0.702624       0.585699       0.757397        3.30202                 NaN            NaN
  1243.11        500.000        94.8161                 NaN            NaN  0.240179                 NaN            NaN  0.659450       0.520780       0.700812        3.06271                 NaN            NaN
  1240.60        500.000        95.1863                 NaN            NaN  0.227016                 NaN            NaN  0.620281       0.463461       0.649835        2.85313                 NaN            NaN
  1238.10        500.000        95.5139                 NaN            NaN  0.214862                 NaN            NaN  0.414424       0.584726       0.604473        2.66764                 NaN            NaN
  1235.59        500.000        95.8072                 NaN            NaN  0.203277                 NaN            NaN  0.371959       0.551646       0.563199        2.50275                 NaN            NaN
  1233.08        500.000        96.0715                 NaN            NaN  0.192036                 NaN            NaN  0.520368       0.336110       0.525687        2.35427                 NaN            NaN
  1230.58        500.000        96.3120                 NaN            NaN  0.181716                 NaN            NaN  0.491833       0.303705       0.491229        2.21954                 NaN            NaN
  1228.07        500.000        96.5313                 NaN            NaN  0.171978                 NaN            NaN  0.464978       0.274830       0.459468        2.09744                 NaN            NaN
  1225.56        500.000        96.7323                 NaN            NaN  0.162169                 NaN            NaN  0.438753       0.251522       0.430384        1.98483                 NaN            NaN
  1223.06        500.000        96.9168                 NaN            NaN  0.152917                 NaN            NaN  0.414144       0.230834       0.403397        1.88192                 NaN            NaN
  1220.55        500.000        97.0879                 NaN            NaN  0.144224                 NaN            NaN  0.212113       0.390883       0.378327        1.78654                 NaN            NaN
  1218.05        500.000        97.2464                 NaN            NaN  0.135911                 NaN            NaN  0.196073       0.368581       0.355037        1.69804                 NaN            NaN
  1215.54        500.000        97.3921                 NaN            NaN  0.127966                 NaN            NaN  0.181792       0.348663       0.333485        1.61602                 NaN            NaN
  1213.03        500.000        97.5282                 NaN            NaN  0.120308                 NaN            NaN  0.169939       0.328385       0.313372        1.53982                 NaN            NaN
  1210.53        500.000        96.5213                 NaN            NaN  0.140446                 NaN            NaN  0.370546       0.256926       0.469953        2.24086                 NaN            NaN
  1208.02        500.000        90.1559                 NaN            NaN  0.286947                 NaN            NaN  0.819375                 NaN  0.796218        4.05421        3.88731                 NaN
  1205.51        500.000        76.9820                 NaN            NaN  0.663918                 NaN            NaN   1.61803                 NaN   1.89109        9.33053        9.51439                 NaN
  1203.01        500.000        78.1117                 NaN            NaN  0.653531                 NaN            NaN   1.53449                 NaN   1.78182        8.77533        9.14318                 NaN
  1200.50        500.000        84.3477                 NaN            NaN  0.459787                 NaN            NaN   1.09814                 NaN   1.26842        6.37907        6.44683                 NaN
  1197.99        500.000        82.4873                 NaN            NaN  0.508209                 NaN            NaN   1.15226                 NaN   1.40919        7.09304        7.35002                 NaN
  1195.49        500.000        84.2711                 NaN            NaN  0.435195                 NaN            NaN  0.971276                 NaN   1.25049        6.42785        6.64405                 NaN
  1192.98        500.000        86.3802                 NaN            NaN  0.402036                 NaN            NaN  0.972743                 NaN   1.08438        5.57132        5.58932                 NaN
  1190.48        500.000        86.8117                 NaN            NaN  0.125187       0.217443                 NaN  0.838859                 NaN   1.01528        5.48085        5.51066                 NaN
  1187.97        500.000        77.7523                 NaN            NaN  0.588587                 NaN            NaN   1.32259                 NaN   1.68367        9.33994        9.31287                 NaN
  1185.46        500.000        33.6644                 NaN            NaN   1.59317                 NaN            NaN   3.29430                 NaN   4.69310        28.8072        27.9479                 NaN
  1182.96        500.000                 NaN            NaN            NaN   2.35143                 NaN            NaN   4.62900                 NaN   6.89819        43.7708        42.3506                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.38735       0.975303                 NaN   4.58300                 NaN   6.91444        43.7719        42.3680                 NaN
  1177.94        500.000                 NaN            NaN            NaN   1.34204        1.02085                 NaN   4.58224                 NaN   6.91719        43.7660        42.3716                 NaN
  1175.44        500.000                 NaN            NaN            NaN   2.32201                 NaN            NaN   4.70201                 NaN   6.91182        43.7386        42.3255                 NaN
  1172.93        500.000                 NaN            NaN            NaN   2.32274                 NaN            NaN   4.70065                 NaN   6.91327        43.7341        42.3292                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.01255        1.34549                 NaN   4.58793                 NaN   6.93067        43.7491        42.3743                 NaN
  1167.92        500.000                 NaN            NaN            NaN  0.842287        1.46103                 NaN   4.71864                 NaN   6.94322        43.7256        42.3092                 NaN
  1165.41        500.000                 NaN            NaN            NaN   2.32495                 NaN            NaN   4.69065                 NaN   6.92167        43.7230        42.3398                 NaN
  1162.91        500.000                 NaN            NaN            NaN   2.32200                 NaN            NaN   4.70531                 NaN   6.91645        43.7154        42.3408                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.02567        1.33706                 NaN   4.57559                 NaN   6.94128        43.7276        42.3928                 NaN
  1157.89        500.000                 NaN            NaN            NaN   2.33017                 NaN            NaN   4.67809                 NaN   6.93470        43.6978        42.3592                 NaN
  1155.39        500.000                 NaN            NaN            NaN   2.33137                 NaN            NaN   4.67576                 NaN   6.93099        43.7010        42.3609                 NaN
  1152.88        500.000                 NaN            NaN            NaN   2.33178                 NaN            NaN   4.67401                 NaN   6.93289        43.6975        42.3638                 NaN
  1150.38        500.000                 NaN            NaN            NaN   2.33365                 NaN            NaN   4.67058                 NaN   6.93458        43.6916        42.3696                 NaN
  1147.87        500.000                 NaN            NaN            NaN  0.882351        1.43411                 NaN   4.68719                 NaN   6.96105        43.6844        42.3509                 NaN
  1145.36        500.000                 NaN            NaN            NaN  0.875602        1.44209                 NaN   4.68401                 NaN   6.96373        43.6789        42.3557                 NaN
  1142.86        500.000                 NaN            NaN            NaN  0.856426        1.46375                 NaN   4.67308                 NaN   6.97011        43.6747        42.3619                 NaN
  1140.35        500.000                 NaN            NaN            NaN   2.34005                 NaN            NaN   4.65091                 NaN   6.94977        43.6675        42.3917                 NaN
  1137.84        500.000                 NaN            NaN            NaN   2.34647                 NaN            NaN   4.63431                 NaN   6.95328        43.6624        42.4036                 NaN
  1135.34        500.000                 NaN            NaN            NaN   2.34724                 NaN            NaN   4.63314                 NaN   6.95554        43.6560        42.4081                 NaN
  1132.83        500.000                 NaN            NaN            NaN   2.34879                 NaN            NaN   4.62904                 NaN   6.95839        43.6504        42.4134                 NaN
  1130.33        500.000                 NaN            NaN            NaN   2.35036                 NaN            NaN   4.62511                 NaN   6.96075        43.6452        42.4186                 NaN
  1127.82        500.000                 NaN            NaN            NaN   2.35184                 NaN            NaN   4.62081                 NaN   6.96419        43.6393        42.4239                 NaN
  1125.31        500.000                 NaN            NaN            NaN  0.850112        1.48309                 NaN   4.64719                 NaN   6.97935        43.6404        42.3999                 NaN
  1122.81        500.000                 NaN            NaN            NaN  0.792789        1.54209                 NaN   4.64128                 NaN   6.98322        43.6353        42.4054                 NaN
  1120.30        500.000                 NaN            NaN            NaN  0.721439        1.61504                 NaN   4.63628                 NaN   6.98689        43.6296        42.4108                 NaN
  1117.79        500.000                 NaN            NaN            NaN   2.35348                 NaN            NaN   4.62045                 NaN   6.97043        43.6174        42.4383                 NaN
  1115.29        500.000                 NaN            NaN            NaN   2.35837                 NaN            NaN   4.60629                 NaN   6.97565        43.6109        42.4488                 NaN
  1112.78        500.000                 NaN            NaN            NaN   2.35832                 NaN            NaN   4.60764                 NaN   6.97727        43.6049        42.4519                 NaN
  1110.28        500.000                 NaN            NaN            NaN   2.35887                 NaN            NaN   4.60614                 NaN   6.97984        43.5995        42.4557                 NaN
  1107.77        500.000                 NaN            NaN            NaN   2.35944                 NaN            NaN   4.60458                 NaN   6.98244        43.5940        42.4596                 NaN
  1105.26        500.000                 NaN            NaN            NaN   2.36004                 NaN            NaN   4.60296                 NaN   6.98506        43.5884        42.4635                 NaN
  1102.76        500.000                 NaN            NaN            NaN   2.36063                 NaN            NaN   4.60121                 NaN   6.98784        43.5829        42.4674                 NaN
  1100.25        500.000                 NaN            NaN            NaN   2.36121                 NaN            NaN   4.59933                 NaN   6.99075        43.5774        42.4713                 NaN
  1097.74        500.000                 NaN            NaN            NaN   2.36288                 NaN            NaN   4.59207                 NaN   6.99456        43.5745        42.4760                 NaN
  1095.24        500.000                 NaN            NaN            NaN   2.36422                 NaN            NaN   4.59245                 NaN   6.99793        43.5624        42.4830                 NaN
  1092.73        500.000                 NaN            NaN            NaN   2.36331                 NaN            NaN   4.59398                 NaN   6.99717        43.5629        42.4827                 NaN
  1090.23        500.000                 NaN            NaN            NaN   2.36490                 NaN            NaN   4.58628                 NaN   7.00217        43.5585        42.4882                 NaN
  1087.72        500.000                 NaN            NaN            NaN   2.36556                 NaN            NaN   4.58393                 NaN   7.00453        43.5546        42.4914                 NaN
  1085.21        500.000                 NaN            NaN            NaN   2.36922                 NaN            NaN   4.58024                 NaN   7.00940        43.5378        42.5034                 NaN
  1082.71        500.000                 NaN            NaN            NaN   2.37875                 NaN            NaN   4.55386                 NaN   7.01029        43.5398        42.5173                 NaN
  1080.20        500.000                 NaN            NaN            NaN   2.37985                 NaN            NaN   4.55081                 NaN   7.01313        43.5342        42.5220                 NaN
  1077.69        500.000                 NaN            NaN            NaN   2.38090                 NaN            NaN   4.54786                 NaN   7.01595        43.5288        42.5265                 NaN
  1075.19        500.000                 NaN            NaN            NaN   2.38019                 NaN            NaN   4.52801                 NaN   7.03837        43.5238        42.5296                 NaN
  1072.68        500.000                 NaN            NaN            NaN   2.37080                 NaN            NaN   4.52491                 NaN   7.03012        43.5389        42.5258       0.946535E-002
  1070.18        500.000                 NaN            NaN            NaN   2.37650                 NaN            NaN   4.52133                 NaN   7.03384        43.5308        42.5321       0.550382E-002
  1067.67        500.000                 NaN            NaN            NaN   2.37440                 NaN            NaN   4.56499                 NaN   7.03204        43.4945        42.5341                 NaN
  1065.16        500.000                 NaN            NaN            NaN   2.37651                 NaN            NaN   4.56271                 NaN   7.03664        43.4815        42.5426                 NaN
  1062.66        500.000                 NaN            NaN            NaN   2.37720                 NaN            NaN   4.56300                 NaN   7.03910        43.4732        42.5475                 NaN
  1060.15        500.000                 NaN            NaN            NaN   2.37687                 NaN            NaN   4.56295                 NaN   7.04479        43.4636        42.5518                 NaN
  1057.64        500.000                 NaN            NaN            NaN   2.38721                 NaN            NaN   4.52340                 NaN   7.03552        43.4939        42.5587       0.125363E-002
  1055.14        500.000                 NaN            NaN            NaN   2.39225                 NaN            NaN   4.51929                 NaN   7.04576        43.4688        42.5738       0.105664E-003
  1052.63        500.000                 NaN            NaN            NaN   2.37424                 NaN            NaN   4.55416                 NaN   7.05218        43.4452        42.5675       0.675404E-002
  1050.13        500.000                 NaN            NaN            NaN   2.36720                 NaN            NaN   4.55265                 NaN   7.05505        43.4389        42.5719       0.143208E-001
  1047.62        500.000                 NaN            NaN            NaN   2.36042                 NaN            NaN   4.55100                 NaN   7.05792        43.4326        42.5764       0.216958E-001
  1045.11        500.000                 NaN            NaN            NaN   2.35388                 NaN            NaN   4.54925                 NaN   7.06080        43.4262        42.5809       0.288867E-001
  1042.61        500.000                 NaN            NaN            NaN   2.34950                 NaN            NaN   4.53478                 NaN   7.06483        43.4232        42.5899       0.378629E-001
  1040.10        500.000                 NaN            NaN            NaN   2.35279                 NaN            NaN   4.50872                 NaN   7.06266        43.4286        42.6029       0.442984E-001
  1037.59        500.000                 NaN            NaN            NaN   2.33457                 NaN            NaN   4.54347                 NaN   7.06973        43.4077        42.5944       0.501384E-001
  1035.09        500.000                 NaN            NaN            NaN   2.32889                 NaN            NaN   4.54277                 NaN   7.07263        43.4003        42.5990       0.563355E-001
  1032.58        500.000                 NaN            NaN            NaN   2.32307                 NaN            NaN   4.54105                 NaN   7.07563        43.3937        42.6037       0.628463E-001
  1030.08        500.000                 NaN            NaN            NaN   2.32787                 NaN            NaN   4.50290                 NaN   7.07475        43.4023        42.6209       0.712635E-001
  1027.57        500.000                 NaN            NaN            NaN   2.32196                 NaN            NaN   4.50086                 NaN   7.07670        43.3972        42.6253       0.779759E-001
  1025.06        500.000                 NaN            NaN            NaN   2.31734                 NaN            NaN   4.49936                 NaN   7.08097        43.3890        42.6302       0.831580E-001
  1022.56        500.000                 NaN            NaN  0.730871        1.75675                 NaN            NaN   4.48331                 NaN   7.13751        43.4229        42.3055       0.163197     
  1020.05        500.000                 NaN            NaN   1.47469        1.20198                 NaN            NaN   4.42765                 NaN   7.18710        43.4814        41.9852       0.241917     
  1017.54        500.000                 NaN            NaN   1.72552        1.01283                 NaN            NaN   4.41228                 NaN   7.20611        43.4955        41.8782       0.269542     
  1015.04        500.000                 NaN            NaN   2.02978       0.785146                 NaN            NaN   4.39488                 NaN   7.22682        43.5150        41.7474       0.301011     
  1012.53        500.000                 NaN            NaN   3.11178                 NaN            NaN            NaN   4.28385                 NaN   7.29130        43.6175        41.2904       0.405247     
  1010.03        500.000                 NaN            NaN   3.09735                 NaN            NaN            NaN   4.32477                 NaN   7.29988        43.5816        41.2934       0.403023     
  1007.52        500.000                 NaN            NaN   3.09802                 NaN            NaN            NaN   4.32599                 NaN   7.30346        43.5740        41.2960       0.402446     
  1005.01        500.000                 NaN            NaN   3.10078                 NaN            NaN            NaN   4.32336                 NaN   7.30581        43.5670        41.3006       0.402416     
  1002.51        500.000                 NaN            NaN   3.10126                 NaN            NaN            NaN   4.32281                 NaN   7.30559        43.5660        41.3021       0.402270     
  1000.00        500.000                 NaN            NaN   3.10387                 NaN            NaN            NaN   4.32042                 NaN   7.30792        43.5590        41.3066       0.402234     
