|6.6.6
Archiving\03_Data\frac/QFM_m5/ALH/ALH_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1501.25        2500.00        97.1915                 NaN            NaN            NaN            NaN            NaN   1.57332        1.23520                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.0729                 NaN            NaN            NaN            NaN            NaN  0.847256        1.07986                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.1026                 NaN            NaN            NaN            NaN            NaN  0.833823        1.06355                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.1339                 NaN            NaN            NaN  0.509371E-003            NaN   1.04535       0.820256                 NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1607                 NaN            NaN            NaN  0.587806E-002            NaN  0.811006        1.02239                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1905                 NaN            NaN            NaN  0.552985E-002            NaN  0.797204        1.00676                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2205                 NaN            NaN            NaN  0.523731E-002            NaN  0.991161       0.783110                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2478                 NaN            NaN            NaN  0.493653E-002            NaN  0.770122       0.977154                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2750                 NaN            NaN            NaN  0.465220E-002            NaN  0.757426       0.962942                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.3014                 NaN            NaN            NaN  0.437358E-002            NaN  0.949645       0.744603                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.3275                 NaN            NaN            NaN  0.409336E-002            NaN  0.936466       0.731982                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3522                 NaN            NaN            NaN  0.384380E-002            NaN  0.924088       0.719898                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3765                 NaN            NaN            NaN  0.361830E-002            NaN  0.707827       0.912083                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.4003                 NaN            NaN            NaN  0.339159E-002            NaN  0.696552       0.899752                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4230                 NaN            NaN            NaN  0.315795E-002            NaN  0.685704       0.888137                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4434                 NaN            NaN            NaN  0.298721E-002            NaN  0.674782       0.878869                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4687                 NaN            NaN            NaN  0.275833E-002            NaN  0.865991       0.662558                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4874                 NaN            NaN            NaN  0.257062E-002            NaN  0.653051       0.856982                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5046                 NaN            NaN            NaN  0.243090E-002            NaN  0.642963       0.850013                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5295                 NaN            NaN            NaN  0.227577E-002            NaN  0.631759       0.836439                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        97.8448                 NaN            NaN            NaN  0.361803E-003            NaN  0.909531       0.924170       0.321155                 NaN            NaN            NaN            NaN
  1448.62        2500.00        96.4210                 NaN            NaN            NaN            NaN            NaN   1.04744        1.53767       0.993859                 NaN            NaN            NaN            NaN
  1446.12        2500.00        96.5440                 NaN            NaN            NaN            NaN            NaN   1.00900        1.48602       0.960972                 NaN            NaN            NaN            NaN
  1443.61        2500.00        96.6639                 NaN            NaN            NaN            NaN            NaN   1.43496       0.975260       0.925897                 NaN            NaN            NaN            NaN
  1441.10        2500.00        96.7682                 NaN            NaN            NaN            NaN            NaN  0.943771        1.39133       0.896739                 NaN            NaN            NaN            NaN
  1438.60        2500.00        96.8691                 NaN            NaN            NaN            NaN            NaN   1.34874       0.913777       0.868336                 NaN            NaN            NaN            NaN
  1436.09        2500.00        96.9652                 NaN            NaN            NaN            NaN            NaN  0.885361        1.30847       0.840998                 NaN            NaN            NaN            NaN
  1433.58        2500.00        97.0550                 NaN            NaN            NaN            NaN            NaN  0.858301        1.27093       0.815815                 NaN            NaN            NaN            NaN
  1431.08        2500.00        97.1396                 NaN            NaN            NaN            NaN            NaN  0.833473        1.23537       0.791537                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.9835                 NaN  0.584871E-001            NaN            NaN            NaN  0.910254        1.19452       0.853254                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.8002                 NaN  0.128040                 NaN            NaN            NaN   1.14369        1.00147       0.926642                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.9221                 NaN  0.121880                 NaN            NaN            NaN  0.963152        1.10191       0.890914                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.0378                 NaN  0.115950                 NaN            NaN            NaN  0.925201        1.06388       0.857198                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.1464                 NaN  0.110386                 NaN            NaN            NaN   1.02848       0.889464       0.825257                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.2475                 NaN  0.105331                 NaN            NaN            NaN  0.994657       0.856867       0.795635                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.3425                 NaN  0.100321                 NaN            NaN            NaN  0.825396       0.963881       0.767874                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.4311                 NaN  0.957511E-001            NaN            NaN            NaN  0.796590       0.934607       0.741910                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.5167                 NaN  0.912062E-001            NaN            NaN            NaN  0.767968       0.907463       0.716621                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.5957                 NaN  0.871905E-001            NaN            NaN            NaN  0.882008       0.741774       0.693289                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.6697                 NaN  0.830996E-001            NaN            NaN            NaN  0.858630       0.716926       0.671618                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.7432                 NaN  0.793655E-001            NaN            NaN            NaN  0.692672       0.834982       0.649743                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.8090                 NaN  0.758015E-001            NaN            NaN            NaN  0.670700       0.814197       0.630330                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.8707                 NaN  0.726428E-001            NaN            NaN            NaN  0.650248       0.794149       0.612267                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.9310                 NaN  0.692454E-001            NaN            NaN            NaN  0.629143       0.776425       0.594190                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.9961                 NaN  0.658381E-001            NaN            NaN            NaN  0.607592       0.755629       0.574812                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.0465                 NaN  0.630180E-001            NaN            NaN            NaN  0.589536       0.740990       0.559908                 NaN            NaN            NaN            NaN
  1385.96        2500.00        98.0950                 NaN  0.604587E-001            NaN            NaN            NaN  0.725881       0.573038       0.545585                 NaN            NaN            NaN            NaN
  1383.46        2500.00        98.1524                 NaN  0.571473E-001            NaN            NaN            NaN  0.553108       0.709060       0.528247                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.1958                 NaN  0.546568E-001            NaN            NaN            NaN  0.696270       0.537800       0.515431                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.2412                 NaN  0.520575E-001            NaN            NaN            NaN  0.521802       0.682877       0.502050                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.2842                 NaN  0.496117E-001            NaN            NaN            NaN  0.506773       0.670281       0.489111                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.3263                 NaN  0.472715E-001            NaN            NaN            NaN  0.491766       0.658112       0.476536                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.3655                 NaN  0.448829E-001            NaN            NaN            NaN  0.647298       0.477502       0.464805                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.4031                 NaN  0.426576E-001            NaN            NaN            NaN  0.464389       0.636312       0.453550                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.4397                 NaN  0.404891E-001            NaN            NaN            NaN  0.450645       0.626516       0.442646                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.4745                 NaN  0.384187E-001            NaN            NaN            NaN  0.437626       0.617324       0.432147                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.5078                 NaN  0.363349E-001            NaN            NaN            NaN  0.608754       0.424804       0.422281                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.5396                 NaN  0.343828E-001            NaN            NaN            NaN  0.413599       0.599761       0.412701                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.5707                 NaN  0.325333E-001            NaN            NaN            NaN  0.401281       0.592102       0.403360                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.5996                 NaN  0.304927E-001            NaN            NaN            NaN  0.389979       0.585201       0.394697                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.6276                 NaN  0.287700E-001            NaN            NaN            NaN  0.379176       0.578130       0.386278                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.6553                 NaN  0.269726E-001            NaN            NaN            NaN  0.367894       0.571733       0.378071                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.6810                 NaN  0.251838E-001            NaN            NaN            NaN  0.565997       0.357473       0.370345                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.7059                 NaN  0.235321E-001            NaN            NaN            NaN  0.560445       0.347232       0.362841                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.7287                 NaN  0.217611E-001            NaN            NaN            NaN  0.556263       0.337182       0.356091                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.7529                 NaN  0.201062E-001            NaN            NaN            NaN  0.327359       0.550989       0.348667                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.7750                 NaN  0.184785E-001            NaN            NaN            NaN  0.317514       0.546827       0.342194                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.7958                 NaN  0.168754E-001            NaN            NaN            NaN  0.543302       0.307964       0.336010                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.8159                 NaN  0.153060E-001            NaN            NaN            NaN  0.540008       0.298788       0.329991                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.8352                 NaN  0.137712E-001            NaN            NaN            NaN  0.289479       0.537229       0.324294                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.8545                 NaN  0.123317E-001            NaN            NaN            NaN  0.280579       0.534017       0.318526                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.8719                 NaN  0.106655E-001            NaN            NaN            NaN  0.532938       0.271085       0.313445                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.8895                 NaN  0.931596E-002            NaN            NaN            NaN  0.262700       0.530257       0.308263                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.9059                 NaN  0.778541E-002            NaN            NaN            NaN  0.253350       0.529452       0.303501                 NaN            NaN            NaN            NaN
  1315.79        2500.00        89.4078                 NaN  0.204018                 NaN            NaN            NaN   1.28770        1.78094        1.39662        5.92296                 NaN            NaN            NaN
  1313.28        2500.00        80.6898                 NaN  0.400866                 NaN            NaN            NaN   2.24251        2.84034        2.36915        11.4573                 NaN            NaN            NaN
  1310.78        2500.00        84.5670                 NaN  0.329383                 NaN            NaN            NaN   1.81131        2.28408        1.90003        9.10824                 NaN            NaN            NaN
  1308.27        2500.00        87.1618                 NaN  0.279135                 NaN            NaN            NaN   1.51551        1.92569        1.58648        7.53136                 NaN            NaN            NaN
  1305.76        2500.00        89.1161                 NaN  0.238561                 NaN            NaN            NaN   1.29323        1.66381        1.34956        6.33877                 NaN            NaN            NaN
  1303.26        2500.00        90.4787                 NaN  0.209438                 NaN            NaN            NaN   1.13160        1.49027        1.18502        5.50497                 NaN            NaN            NaN
  1300.75        2500.00        91.5604                 NaN  0.185612                 NaN            NaN            NaN   1.35531        1.00272        1.05359        4.84236                 NaN            NaN            NaN
  1298.25        2500.00        92.3991                 NaN  0.166012                 NaN            NaN            NaN   1.25553       0.901670       0.951659        4.32600                 NaN            NaN            NaN
  1295.74        2500.00        93.1035                 NaN  0.149272                 NaN            NaN            NaN  0.814451        1.17430       0.865437        3.89302                 NaN            NaN            NaN
  1293.23        2500.00        93.6578                 NaN  0.135595                 NaN            NaN            NaN   1.11227       0.746406       0.797480        3.55049                 NaN            NaN            NaN
  1290.73        2500.00        94.1232                 NaN  0.123264                 NaN            NaN            NaN  0.686335        1.06571       0.740521        3.26097                 NaN            NaN            NaN
  1288.22        2500.00        93.9631                 NaN  0.888400E-001            NaN            NaN            NaN  0.791741       0.912408       0.742509        3.36394       0.137503                 NaN            NaN
  1285.71        2500.00        93.4421                 NaN  0.342331E-001            NaN            NaN            NaN   1.00665       0.661928       0.775461        3.69984       0.379808                 NaN            NaN
  1283.21        2500.00        93.2464                 NaN  0.100161                 NaN            NaN  0.923339       0.960866                 NaN  0.498126        4.04477       0.226317                 NaN            NaN
  1280.70        2500.00        92.1383                 NaN  0.724441E-001  0.573737                 NaN   1.52155                 NaN            NaN  0.390186        5.03804       0.265783                 NaN            NaN
  1278.20        2500.00        89.7919                 NaN  0.513898E-001  0.839552                 NaN   1.87869                 NaN            NaN  0.466075        6.21328       0.305451       0.453654                 NaN
  1275.69        2500.00        74.9673                 NaN  0.574178E-001   1.85183                 NaN   4.35678                 NaN            NaN  0.940154        13.9032       0.610569        3.31273                 NaN
  1273.18        2500.00        81.7555                 NaN  0.268366E-001   1.37941                 NaN   3.12320                 NaN            NaN  0.689545        10.1519       0.451998        2.42161                 NaN
  1270.68        2500.00        83.4120                 NaN  0.373170E-001   1.21184                 NaN   2.86292                 NaN            NaN  0.597616        9.28117       0.397402        2.19974                 NaN
  1268.17        2500.00        83.6676                 NaN            NaN  0.680248                 NaN  0.148443        3.01145                 NaN   1.49709        7.74488       0.664617        2.58565                 NaN
  1265.66        2500.00        84.5087                 NaN            NaN  0.129000                 NaN            NaN   2.45282        1.50662        1.48139        6.81380       0.534440        2.57327                 NaN
  1263.16        2500.00        83.4116                 NaN            NaN            NaN            NaN            NaN   2.28355        2.28885        1.60089        7.13937       0.499628        2.77608                 NaN
  1260.65        2500.00        85.6049                 NaN            NaN            NaN            NaN            NaN   1.83777        2.00644        1.40683        6.30844       0.443478        2.39219                 NaN
  1258.15        2500.00        82.8696                 NaN            NaN            NaN            NaN   1.53798        3.48489                 NaN   1.14501        7.90644       0.326905        2.72917                 NaN
  1255.64        2500.00        75.6582                 NaN            NaN            NaN            NaN            NaN   3.02787        2.76673        2.12921        11.7173       0.746879        3.95374                 NaN
  1253.13        2500.00                 NaN            NaN            NaN            NaN            NaN   4.34252        4.99433        15.3840        6.95207        45.6297        2.23218        15.3951        5.07012     
  1250.63        2500.00                 NaN            NaN            NaN            NaN            NaN   4.07387        5.63906        14.9416        7.04002        45.6303        2.27330        15.4392        4.96267     
  1248.12        2500.00                 NaN            NaN            NaN            NaN            NaN   3.95505        5.79207        14.8580        7.11139        45.6309        2.29477        15.4744        4.88341     
  1245.61        2500.00                 NaN            NaN            NaN            NaN            NaN   3.83620        5.94183        14.7777        7.18291        45.6320        2.31622        15.5098        4.80329     
  1243.11        2500.00                 NaN            NaN            NaN            NaN            NaN   3.71737        6.08849        14.7006        7.25456        45.6334        2.33764        15.5456        4.72231     
  1240.60        2500.00                 NaN            NaN            NaN            NaN            NaN   3.60214        6.22746        14.6289        7.32503        45.6363        2.35842        15.5814        4.64040     
  1238.10        2500.00                 NaN            NaN            NaN            NaN            NaN   3.48295        14.5480        6.37813        7.39630        45.6393        2.38000        15.6177        4.55763     
  1235.59        2500.00                 NaN            NaN            NaN            NaN            NaN   3.23575        6.91503        14.1305        7.54033        45.5828        2.43237        15.6618        4.50138     
  1233.08        2500.00                 NaN            NaN            NaN            NaN            NaN   2.95643        7.90186        13.1891        7.55601        45.6860        2.53352        15.7186        4.45861     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN   2.91648        13.1905        7.92143        7.57898        45.7250        2.54147        15.7510        4.37515     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   2.87057        13.2091        7.92889        7.60389        45.7642        2.55017        15.7823        4.29093     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN   2.82787        13.2292        7.93254        7.62670        45.8060        2.55848        15.8138        4.20547     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN   2.46000        13.0052        8.39128        7.84725        45.7018        2.61951        15.8707        4.10431     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   2.41711        13.0289        8.39111        7.87046        45.7446        2.62790        15.9028        4.01699     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN   2.20917        12.6506        8.85534        7.98414        45.7171        2.67444        15.9466        3.96257     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74718        8.03335        13.8788        8.47249        45.3024        2.69345        15.9775        3.89485     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN   2.30917        7.53879        14.1036        8.11972        45.6833        2.58134        15.9917        3.67233     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   2.18751        7.64804        14.0711        8.19499        45.6882        2.60145        16.0306        3.57813     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN   2.06577        14.0396        7.75643        8.27042        45.6935        2.62152        16.0699        3.48286     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74899        8.02458        13.8725        8.47991        45.5425        2.69824        16.0972        3.53608     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74899        8.02458        13.8725        8.47991        45.6049        2.69824        16.1273        3.44371     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74899        8.02458        13.8725        8.47991        45.6688        2.69824        16.1581        3.34888     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN   1.74897        8.02459        13.8725        8.47991        45.7335        2.69824        16.1893        3.25297     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN   1.46082        8.28082        13.8986        8.64825        45.7297        2.72081        16.2711        2.98990     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   1.34495        8.37756        13.8756        8.72229        45.7401        2.73966        16.3122        2.88768     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   1.22779        8.46984        13.8591        8.79756        45.7497        2.75828        16.3534        2.78434     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   1.10794        8.56391        13.8433        8.87414        45.7588        2.77713        16.3949        2.67994     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN  0.717805        8.87629        13.6696        9.11264        45.5663        2.86664        16.4157        2.77511     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN  0.717805        8.87629        13.6696        9.11264        45.6355        2.86664        16.4491        2.67243     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN  0.717805        8.87629        13.6696        9.11264        45.7052        2.86664        16.4827        2.56916     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN  0.717805        8.87629        13.6696        9.11264        45.7757        2.86664        16.5167        2.46458     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN  0.210434        9.26712        13.6018        9.43072        45.5926        2.94816        16.5823        2.36686     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN  0.210434        9.26712        13.6018        9.43072        45.6646        2.94816        16.6170        2.26019     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN  0.210434        9.26712        13.6018        9.43072        45.7375        2.94816        16.6522        2.15216     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN  0.210434        9.26712        13.6018        9.43072        45.8113        2.94816        16.6878        2.04276     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.43667        13.5828        9.58396        45.7533        2.97496        16.7334        1.93496     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN  0.381867        13.9707        8.89737        9.46386        46.0327        2.88425        16.8129        1.55632     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN  0.486970        8.74422        14.0605        9.45705        46.1117        2.86199        16.8471        1.43056     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN  0.463192        14.0968        8.72866        9.49950        46.1546        2.86227        16.8881        1.30699     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN  0.181934        14.0292        8.98462        9.64035        46.1245        2.90770        16.9422        1.18956     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.0779        8.96334        9.83106        45.9105        2.95014        16.9253        1.34181     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.05376        14.0458        9.89827        45.9514        2.93098        16.9777        1.14216     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.12372        14.0539        9.80877        46.2229        2.92200        17.0685       0.800158     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1083        9.07666        9.84133        46.2777        2.91729        17.1101       0.668579     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1620        9.03658        9.87856        46.3266        2.91083        17.1514       0.533991     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.2295        8.96478        9.91027        46.3885        2.90887        17.1969       0.401175     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.92107        14.2853        9.94718        46.4404        2.90276        17.2395       0.263717     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3473        8.86114        9.98057        46.5007        2.89909        17.2847       0.126470     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4012        8.81762        10.0159        46.5478        2.89347        17.3241                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.4757        8.76849        10.0636        46.4899        2.88283        17.3194                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.5275        8.72699        10.1003        46.4507        2.87714        17.3174                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.3828        8.67282        10.0833        46.5719        2.92476        17.3644                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6406        8.62757        10.1726        46.3766        2.86674        17.3159                 NaN
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.71786        14.5324        10.1212        46.4359        2.87482        17.3179                 NaN
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.7572        8.53055        10.2530        46.2936        2.85255        17.3130                 NaN
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.6326        8.54180        10.2471        46.3480        2.89260        17.3380                 NaN
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2350        7.99129        10.6206        45.9911        2.82730        17.3346                 NaN
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9781        8.35190        10.3755        46.1571        2.83202        17.3054                 NaN
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.9934        8.30648        10.4167        46.1370        2.83348        17.3129                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2350        7.99129        10.6206        45.9911        2.82730        17.3346                 NaN
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2703        7.96583        10.6542        45.9553        2.82121        17.3332                 NaN
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2703        7.96583        10.6542        45.9553        2.82121        17.3332                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2703        7.96583        10.6542        45.9553        2.82121        17.3332                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2703        7.96583        10.6542        45.9553        2.82121        17.3332                 NaN
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4385        7.97922        10.6647        45.8487        2.77872        17.2902                 NaN
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3134        8.02948        10.7154        45.8415        2.79351        17.3067                 NaN
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.86481        15.6194        10.7603        45.7261        2.75210        17.2772                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.80393        15.6926        10.8043        45.6797        2.74443        17.2750                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.7770        7.74238        10.8501        45.6263        2.73364        17.2706                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.8679        7.64531        10.8868        45.5963        2.72971        17.2740                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.9351        7.59515        10.9300        45.5484        2.72061        17.2707                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.0193        7.53227        10.9763        45.4955        2.70989        17.2668                 NaN
  1072.68        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.52780        16.0447        11.0203        45.4450        2.70061        17.2616                 NaN
  1070.18        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.1308        7.44175        11.0549        45.4145        2.69541        17.2626                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.36517        16.2351        11.1141        45.3464        2.68011        17.2591                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.2808        7.34213        11.1604        45.2946        2.66959        17.2525                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.3937        7.24743        11.1991        45.2455        2.66408        17.2502                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.26444        16.3829        11.2234        45.2260        2.65191        17.2514                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.15831        16.5405        11.2882        45.1397        2.63364        17.2397                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.08692        16.6404        11.3393        45.0790        2.62024        17.2341                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.7881        6.95382        11.4004        45.0165        2.60949        17.2317                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.8553        6.94265        11.4556        44.9378        2.59035        17.2183                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   16.9509        6.86334        11.5029        44.8866        2.57956        17.2167                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.72061        17.0862        11.5971        44.8098        2.56634        17.2199                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.1533        6.72601        11.6074        44.7598        2.54976        17.2038                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.2583        6.66076        11.6629        44.6902        2.53281        17.1950                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.60773        17.3507        11.7131        44.6249        2.51703        17.1866                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.51802        17.4695        11.7697        44.5598        2.50137        17.1816                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.4997        6.47368        11.8365        44.5083        2.49497        17.1869                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.6780        6.37419        11.8689        44.4386        2.47161        17.1687                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.33160        17.7633        11.9240        44.3677        2.45298        17.1604                 NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   17.8383        6.28704        11.9676        44.3142        2.43782        17.1550                 NaN
