|6.6.6
Archiving\03_Data\fracLP/QFM_m1.5/LAR/LAR_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1418.55        500.000        98.5801                 NaN  0.205761E-002            NaN            NaN  0.476108       0.941720                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5967                 NaN  0.187901E-002            NaN            NaN  0.471563       0.929876                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6125                 NaN  0.172323E-002            NaN            NaN  0.467382       0.918346                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6293                 NaN  0.154198E-002            NaN            NaN  0.906107       0.463036                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6450                 NaN  0.139063E-002            NaN            NaN  0.894852       0.458708                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6597                 NaN  0.123819E-002            NaN            NaN  0.884484       0.454553                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6742                 NaN  0.109127E-002            NaN            NaN  0.874141       0.450546                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6877                 NaN  0.957352E-003            NaN            NaN  0.864411       0.446895                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.7021                 NaN  0.813485E-003            NaN            NaN  0.442940       0.854126                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.7147                 NaN  0.679480E-003            NaN            NaN  0.439547       0.845111                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.7282                 NaN  0.546082E-003            NaN            NaN  0.435881       0.835342                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7402                 NaN  0.421773E-003            NaN            NaN  0.432377       0.826969                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.6069                 NaN  0.658000E-004            NaN            NaN  0.827294       0.497482       0.682529E-001            NaN            NaN            NaN
  1385.96        500.000        97.1214                 NaN  0.169138E-002            NaN            NaN   1.21179       0.889364       0.775727                 NaN            NaN            NaN
  1383.46        500.000        97.1878                 NaN            NaN            NaN            NaN  0.873182        1.18282       0.756166                 NaN            NaN            NaN
  1380.95        500.000        97.2486                 NaN            NaN            NaN            NaN   1.15917       0.853145       0.739057                 NaN            NaN            NaN
  1378.45        500.000        97.3078                 NaN            NaN            NaN            NaN   1.13565       0.834890       0.721608                 NaN            NaN            NaN
  1375.94        500.000        97.3636                 NaN            NaN            NaN            NaN  0.816731        1.11454       0.705161                 NaN            NaN            NaN
  1373.43        500.000        97.4165                 NaN            NaN            NaN            NaN  0.798840        1.09497       0.689679                 NaN            NaN            NaN
  1370.93        500.000        97.4660                 NaN            NaN            NaN            NaN  0.782525        1.07660       0.674839                 NaN            NaN            NaN
  1368.42        500.000        97.5168                 NaN            NaN            NaN            NaN  0.765567        1.05770       0.659902                 NaN            NaN            NaN
  1365.91        500.000        97.5660                 NaN            NaN            NaN            NaN   1.03899       0.749120       0.645855                 NaN            NaN            NaN
  1363.41        500.000        97.6087                 NaN            NaN            NaN            NaN   1.02432       0.734282       0.632698                 NaN            NaN            NaN
  1360.90        500.000        97.6525                 NaN            NaN  0.222065E-005            NaN  0.719510        1.00803       0.619947                 NaN            NaN            NaN
  1358.40        500.000        97.6932                 NaN            NaN            NaN            NaN  0.705444       0.993867       0.607478                 NaN            NaN            NaN
  1355.89        500.000        97.7320                 NaN            NaN            NaN            NaN  0.980430       0.691661       0.595881                 NaN            NaN            NaN
  1353.38        500.000        97.7691                 NaN            NaN  0.411787                 NaN  0.288520       0.893259       0.637289                 NaN            NaN            NaN
  1350.88        500.000        97.8084                 NaN            NaN  0.500295                 NaN  0.122869       0.931887       0.636538                 NaN            NaN            NaN
  1348.37        500.000        97.8507                 NaN            NaN  0.499219                 NaN  0.921518       0.104830       0.623716                 NaN            NaN            NaN
  1345.86        500.000        97.8911                 NaN            NaN  0.499910                 NaN  0.913298       0.839981E-001  0.611672                 NaN            NaN            NaN
  1343.36        500.000        97.9338                 NaN            NaN  0.499658                 NaN  0.905397       0.617776E-001  0.599350                 NaN            NaN            NaN
  1340.85        500.000        97.9697                 NaN            NaN  0.495198                 NaN  0.894060       0.535977E-001  0.587444                 NaN            NaN            NaN
  1338.35        500.000        98.0074                 NaN            NaN  0.493384                 NaN  0.887436       0.357335E-001  0.576090                 NaN            NaN            NaN
  1335.84        500.000        98.0422                 NaN            NaN  0.489108                 NaN  0.264623E-001  0.877303       0.564898                 NaN            NaN            NaN
  1333.33        500.000        98.0785                 NaN            NaN  0.485642                 NaN  0.868754       0.132877E-001  0.553794                 NaN            NaN            NaN
  1330.83        500.000        98.1105                 NaN            NaN  0.479424                 NaN  0.782396E-002  0.859200       0.543100                 NaN            NaN            NaN
  1328.32        500.000        98.1451                 NaN            NaN  0.474713                 NaN  0.847777                 NaN  0.532395                 NaN            NaN            NaN
  1325.81        500.000        98.1754                 NaN            NaN  0.464550                 NaN  0.838261                 NaN  0.521797                 NaN            NaN            NaN
  1323.31        500.000        98.2057                 NaN            NaN  0.456354                 NaN  0.826306                 NaN  0.511688                 NaN            NaN            NaN
  1320.80        500.000        98.2330                 NaN            NaN  0.448903                 NaN  0.815919                 NaN  0.502196                 NaN            NaN            NaN
  1318.30        500.000        98.2613                 NaN            NaN  0.431945                 NaN  0.800428       0.144850E-001  0.491877                 NaN            NaN            NaN
  1315.79        500.000        98.2866                 NaN            NaN  0.415321                 NaN  0.343577E-001  0.781518       0.482224                 NaN            NaN            NaN
  1313.28        500.000        98.3181                 NaN            NaN  0.421186                 NaN  0.787259                 NaN  0.473409                 NaN            NaN            NaN
  1310.78        500.000        98.3454                 NaN            NaN  0.413920                 NaN  0.776313                 NaN  0.464325                 NaN            NaN            NaN
  1308.27        500.000        98.3701                 NaN            NaN  0.392674                 NaN  0.252503E-001  0.757115       0.454851                 NaN            NaN            NaN
  1305.76        500.000        98.3982                 NaN            NaN  0.396866                 NaN  0.758187                 NaN  0.446718                 NaN            NaN            NaN
  1303.26        500.000        98.4232                 NaN            NaN  0.386440                 NaN  0.752222                 NaN  0.438105                 NaN            NaN            NaN
  1300.75        500.000        98.4471                 NaN            NaN  0.376118                 NaN  0.746921                 NaN  0.429895                 NaN            NaN            NaN
  1298.25        500.000        98.4741                 NaN            NaN  0.367811                 NaN  0.736615                 NaN  0.421479                 NaN            NaN            NaN
  1295.74        500.000        98.4951                 NaN            NaN  0.358517                 NaN  0.732572                 NaN  0.413823                 NaN            NaN            NaN
  1293.23        500.000        98.5125                 NaN            NaN  0.333017                 NaN  0.706386       0.420100E-001  0.406117                 NaN            NaN            NaN
  1290.73        500.000        98.5284                 NaN            NaN  0.309757                 NaN  0.681601       0.812491E-001  0.398980                 NaN            NaN            NaN
  1288.22        500.000        98.5473                 NaN            NaN  0.294694                 NaN  0.979522E-001  0.668075       0.391972                 NaN            NaN            NaN
  1285.71        500.000        98.4624                 NaN            NaN  0.178140                 NaN  0.371768       0.551044       0.401855       0.348377E-001            NaN            NaN
  1283.21        500.000        98.4419                 NaN            NaN  0.301950                 NaN  0.753110                 NaN  0.409737       0.932725E-001            NaN            NaN
  1280.70        500.000        98.4701                 NaN            NaN  0.296077                 NaN  0.739382                 NaN  0.403106       0.913149E-001            NaN            NaN
  1278.20        500.000        98.5047                 NaN            NaN  0.287802                 NaN  0.725627                 NaN  0.393521       0.883149E-001            NaN            NaN
  1275.69        500.000        98.5361                 NaN            NaN  0.284279                 NaN  0.708905                 NaN  0.385012       0.856767E-001            NaN            NaN
  1273.18        500.000        98.5695                 NaN            NaN  0.276488                 NaN  0.695024                 NaN  0.376054       0.829418E-001            NaN            NaN
  1270.68        500.000        98.5985                 NaN            NaN  0.268841                 NaN  0.684813                 NaN  0.367571       0.802670E-001            NaN            NaN
  1268.17        500.000        98.6303                 NaN            NaN  0.262285                 NaN  0.670573                 NaN  0.359134       0.777170E-001            NaN            NaN
  1265.66        500.000        98.6586                 NaN            NaN  0.254276                 NaN  0.660800                 NaN  0.351104       0.751937E-001            NaN            NaN
  1263.16        500.000        90.6663                 NaN            NaN  0.715699                 NaN   2.25286                 NaN   1.22552       0.337836        4.80179                 NaN
  1260.65        500.000        89.2482                 NaN            NaN  0.743810                 NaN   2.56722                 NaN   1.36709       0.375051        5.69859                 NaN
  1258.15        500.000        90.3183                 NaN            NaN  0.633149                 NaN   2.37668                 NaN   1.23716       0.331638        5.10311                 NaN
  1255.64        500.000        91.1527                 NaN            NaN  0.531927                 NaN   2.24793                 NaN   1.13465       0.296132        4.63661                 NaN
  1253.13        500.000        91.8663                 NaN            NaN  0.329831                 NaN  0.595072        1.67879        1.04588       0.257608        4.22657                 NaN
  1250.63        500.000        92.4812                 NaN            NaN  0.310639                 NaN   1.58660       0.521220       0.969590       0.234893        3.89590                 NaN
  1248.12        500.000        93.0345                 NaN            NaN  0.280622                 NaN  0.486624        1.48432       0.899365       0.214119        3.60043                 NaN
  1245.61        500.000        93.5195                 NaN            NaN  0.260959                 NaN   1.39968       0.441402       0.837332       0.196221        3.34488                 NaN
  1243.11        500.000        93.9517                 NaN            NaN  0.243507                 NaN   1.32790       0.396367       0.781398       0.180214        3.11893                 NaN
  1240.60        500.000        94.3130                 NaN            NaN  0.162816                 NaN  0.994063       0.712499       0.734704       0.161899        2.92103                 NaN
  1238.10        500.000        94.7020                 NaN            NaN  0.268709                 NaN   1.44930       0.255554E-002  0.682182       0.156330        2.73892                 NaN
  1235.59        500.000        94.9843                 NaN            NaN  0.180884                 NaN  0.412088        1.05565       0.644861       0.140103        2.58212                 NaN
  1233.08        500.000        95.2594                 NaN            NaN  0.150221                 NaN  0.512735       0.903146       0.607835       0.128294        2.43833                 NaN
  1230.58        500.000        95.5124                 NaN            NaN  0.121511                 NaN  0.601307       0.767148       0.573585       0.117392        2.30670                 NaN
  1228.07        500.000        95.7388                 NaN            NaN  0.873229E-001            NaN  0.773921       0.562821       0.542715       0.107010        2.18737                 NaN
  1225.56        500.000        95.9517                 NaN            NaN  0.625054E-001            NaN  0.801566       0.495727       0.513308       0.978985E-001   2.07729                 NaN
  1223.06        500.000        96.1256                 NaN            NaN  0.220870E-005            NaN   1.27756       0.420457E-001  0.489873       0.869644E-001   1.97797                 NaN
  1220.55        500.000        96.3118                 NaN            NaN            NaN            NaN   1.21320       0.455873E-001  0.464133       0.802307E-001   1.88501                 NaN
  1218.05        500.000        96.4941                 NaN            NaN            NaN            NaN  0.987196       0.209920       0.438664       0.741670E-001   1.79597                 NaN
  1215.54        500.000        96.6601                 NaN            NaN            NaN            NaN  0.990629       0.151529       0.415784       0.683245E-001   1.71368                 NaN
  1213.03        500.000        96.8135                 NaN            NaN            NaN            NaN   1.04583       0.456028E-001  0.394867       0.628330E-001   1.63738                 NaN
  1210.53        500.000        96.9637                 NaN            NaN            NaN            NaN   1.01594       0.235817E-001  0.373825       0.579777E-001   1.56493                 NaN
  1208.02        500.000        97.1035                 NaN            NaN            NaN            NaN  0.947486       0.438097E-001  0.354418       0.535241E-001   1.49722                 NaN
  1205.51        500.000        97.2331                 NaN            NaN            NaN            NaN  0.857796       0.893392E-001  0.336027       0.494211E-001   1.43433                 NaN
  1203.01        500.000        92.0510                 NaN            NaN            NaN            NaN   1.28075       0.343101       0.744797       0.769971E-001   3.21976        2.28362     
  1200.50        500.000        81.1581                 NaN            NaN            NaN            NaN   2.79934       0.289822        1.61511       0.129514        6.96103        7.04708     
  1197.99        500.000        82.0861                 NaN            NaN            NaN            NaN   2.93468                 NaN   1.53208       0.116601        6.62668        6.70384     
  1195.49        500.000        82.6692                 NaN            NaN            NaN            NaN   2.80439                 NaN   1.47337       0.108450        6.44488        6.49966     
  1192.98        500.000        82.4238                 NaN            NaN            NaN            NaN   2.78099                 NaN   1.48080       0.105557        6.59753        6.61132     
  1190.48        500.000        80.0635                 NaN            NaN            NaN            NaN   3.01702                 NaN   1.64475       0.117299        7.61493        7.54249     
  1187.97        500.000        66.6569                 NaN            NaN  0.723095                 NaN   1.66707        1.73325        2.56510       0.261165        13.3939        12.9996     
  1185.46        500.000                 NaN            NaN            NaN  0.185330                 NaN   3.30739        8.94789        7.53458       0.607235        40.6800        38.7376     
  1182.96        500.000                 NaN            NaN            NaN   2.39322                 NaN   6.02719        2.93607        7.37835       0.765126        41.1635        39.3365     
  1180.45        500.000                 NaN            NaN            NaN   2.42179                 NaN   5.98228        2.94064        7.37930       0.766255        41.1649        39.3448     
  1177.94        500.000                 NaN            NaN            NaN   2.44976                 NaN   5.93838        2.94512        7.38027       0.767338        41.1662        39.3529     
  1175.44        500.000                 NaN            NaN            NaN   2.47856                 NaN   5.89781        2.94507        7.38112       0.768479        41.1677        39.3613     
  1172.93        500.000                 NaN            NaN            NaN   2.50499                 NaN   5.85458        2.95123        7.38214       0.769441        41.1686        39.3690     
  1170.43        500.000                 NaN            NaN            NaN   2.53037                 NaN   5.81065        2.95973        7.38320       0.770315        41.1693        39.3764     
  1167.92        500.000                 NaN            NaN            NaN   2.55641                 NaN   5.76890        2.96509        7.38419       0.771233        41.1701        39.3840     
  1165.41        500.000                 NaN            NaN            NaN   2.58219                 NaN   5.72717        2.97087        7.38517       0.772121        41.1709        39.3916     
  1162.91        500.000                 NaN            NaN            NaN   3.13413                 NaN   4.39527        3.49783        7.34705       0.807396        41.2763        39.5420     
  1160.40        500.000                 NaN            NaN            NaN   3.24194                 NaN   4.22233        3.51647        7.34178       0.813138        41.2914        39.5729     
  1157.89        500.000                 NaN            NaN            NaN   3.29796                 NaN   4.10626        3.54998        7.33862       0.817047        41.3011        39.5890     
  1155.39        500.000                 NaN            NaN            NaN   3.02675                 NaN   8.09658                 NaN   7.37420       0.785453        41.2006        39.5164     
  1152.88        500.000                 NaN            NaN            NaN   3.06714                 NaN   8.03701                 NaN   7.37158       0.789199        41.2063        39.5288     
  1150.38        500.000                 NaN            NaN            NaN   3.41655                 NaN   7.48339                 NaN   7.33382       0.824712        41.3178        39.6237     
  1147.87        500.000                 NaN            NaN            NaN   3.45667                 NaN   7.42392                 NaN   7.33165       0.827594        41.3248        39.6354     
  1145.36        500.000                 NaN            NaN            NaN   3.28735                 NaN   7.70600                 NaN   7.35600       0.806511        41.2528        39.5913     
  1142.86        500.000                 NaN            NaN            NaN   3.33446                 NaN   7.63601                 NaN   7.35342       0.809985        41.2611        39.6050     
  1140.35        500.000                 NaN            NaN            NaN   3.36747                 NaN   7.58809                 NaN   7.35237       0.812081        41.2650        39.6150     
  1137.84        500.000                 NaN            NaN            NaN   3.41858                 NaN   7.51196                 NaN   7.34879       0.815962        41.2747        39.6300     
  1135.34        500.000                 NaN            NaN            NaN   3.45547                 NaN   7.45680                 NaN   7.34735       0.818642        41.2814        39.6404     
  1132.83        500.000                 NaN            NaN            NaN   3.49053                 NaN   7.40508                 NaN   7.34581       0.821098        41.2868        39.6507     
  1130.33        500.000                 NaN            NaN            NaN   3.64636                 NaN   7.14950                 NaN   7.32689       0.839258        41.3454        39.6925     
  1127.82        500.000                 NaN            NaN            NaN   3.55786                 NaN   7.30525                 NaN   7.34306       0.825908        41.2968        39.6711     
  1125.31        500.000                 NaN            NaN            NaN   3.58654                 NaN   7.26386                 NaN   7.34211       0.827740        41.3002        39.6796     
  1122.81        500.000                 NaN            NaN            NaN   3.71182                 NaN   7.05566                 NaN   7.32605       0.843078        41.3506        39.7127     
  1120.30        500.000                 NaN            NaN            NaN   3.63618                 NaN   7.19201                 NaN   7.34095       0.830874        41.3053        39.6947     
  1117.79        500.000                 NaN            NaN            NaN   3.66392                 NaN   7.15098                 NaN   7.33976       0.832857        41.3097        39.7028     
  1115.29        500.000                 NaN            NaN            NaN   3.68868                 NaN   7.11508                 NaN   7.33902       0.834413        41.3124        39.7104     
  1112.78        500.000                 NaN            NaN            NaN   3.78889                 NaN   6.94599                 NaN   7.32585       0.847376        41.3549        39.7370     
  1110.28        500.000                 NaN            NaN            NaN   3.89421                 NaN   6.76685                 NaN   7.31154       0.861488        41.4007        39.7653     
  1107.77        500.000                 NaN            NaN            NaN   3.90728                 NaN   6.74887                 NaN   7.31205       0.862051        41.4001        39.7696     
  1105.26        500.000                 NaN            NaN            NaN   3.84083                 NaN   6.87272                 NaN   7.32626       0.850138        41.3564        39.7536     
  1102.76        500.000                 NaN            NaN            NaN   3.85713                 NaN   6.84988                 NaN   7.32649       0.850971        41.3566        39.7589     
  1100.25        500.000                 NaN            NaN            NaN   3.87315                 NaN   6.82736                 NaN   7.32672       0.851805        41.3568        39.7641     
  1097.74        500.000                 NaN            NaN            NaN   3.88866                 NaN   6.80571                 NaN   7.32703       0.852582        41.3568        39.7692     
  1095.24        500.000                 NaN            NaN            NaN   3.85469                 NaN   6.87585                 NaN   7.33721       0.844680        41.3252        39.7624     
  1092.73        500.000                 NaN            NaN            NaN   3.87498                 NaN   6.84662                 NaN   7.33773       0.846004        41.3256        39.7691     
  1090.23        500.000                 NaN            NaN            NaN   3.93298                 NaN   6.74410                 NaN   7.32816       0.854749        41.3561        39.7839     
  1087.72        500.000                 NaN            NaN            NaN   4.00350                 NaN   6.61793                 NaN   7.31699       0.865933        41.3931        39.8025     
  1085.21        500.000                 NaN            NaN            NaN   4.01459                 NaN   6.60302                 NaN   7.31771       0.866347        41.3919        39.8064     
  1082.71        500.000                 NaN            NaN            NaN   4.02549                 NaN   6.58840                 NaN   7.31845       0.866747        41.3906        39.8103     
  1080.20        500.000                 NaN            NaN            NaN   4.03621                 NaN   6.57407                 NaN   7.31922       0.867132        41.3893        39.8141     
  1077.69        500.000                 NaN            NaN            NaN   4.04675                 NaN   6.56002                 NaN   7.32000       0.867504        41.3879        39.8178     
  1075.19        500.000                 NaN            NaN            NaN   4.05711                 NaN   6.54625                 NaN   7.32081       0.867862        41.3864        39.8216     
  1072.68        500.000                 NaN            NaN            NaN   4.06731                 NaN   6.53273                 NaN   7.32164       0.868206        41.3849        39.8252     
  1070.18        500.000                 NaN            NaN            NaN   4.07734                 NaN   6.51949                 NaN   7.32249       0.868537        41.3833        39.8289     
  1067.67        500.000                 NaN            NaN            NaN   4.08721                 NaN   6.50649                 NaN   7.32337       0.868856        41.3816        39.8325     
  1065.16        500.000                 NaN            NaN            NaN   4.09693                 NaN   6.49374                 NaN   7.32427       0.869161        41.3798        39.8361     
  1062.66        500.000                 NaN            NaN            NaN   4.10649                 NaN   6.48124                 NaN   7.32519       0.869454        41.3780        39.8396     
  1060.15        500.000                 NaN            NaN            NaN   4.11591                 NaN   6.46897                 NaN   7.32613       0.869735        41.3761        39.8431     
  1057.64        500.000                 NaN            NaN            NaN   4.12518                 NaN   6.45693                 NaN   7.32709       0.870004        41.3742        39.8466     
  1055.14        500.000                 NaN            NaN            NaN   4.13430                 NaN   6.44512                 NaN   7.32808       0.870261        41.3722        39.8501     
  1052.63        500.000                 NaN            NaN            NaN   4.14329                 NaN   6.43354                 NaN   7.32909       0.870506        41.3701        39.8535     
  1050.13        500.000                 NaN            NaN            NaN   4.15215                 NaN   6.42217                 NaN   7.33012       0.870739        41.3679        39.8569     
  1047.62        500.000                 NaN            NaN            NaN   4.16087                 NaN   6.41102                 NaN   7.33118       0.870961        41.3657        39.8603     
  1045.11        500.000                 NaN            NaN            NaN   4.16947                 NaN   6.40007                 NaN   7.33226       0.871172        41.3634        39.8636     
  1042.61        500.000                 NaN            NaN            NaN   4.17801                 NaN   6.38903                 NaN   7.33326       0.871409        41.3614        39.8669     
  1040.10        500.000                 NaN            NaN            NaN   4.18636                 NaN   6.37849                 NaN   7.33438       0.871597        41.3590        39.8702     
  1037.59        500.000                 NaN            NaN            NaN   4.19458                 NaN   6.36816                 NaN   7.33553       0.871774        41.3565        39.8735     
  1035.09        500.000                 NaN            NaN            NaN   4.20269                 NaN   6.35801                 NaN   7.33671       0.871940        41.3539        39.8767     
  1032.58        500.000                 NaN            NaN            NaN   4.21068                 NaN   6.34806                 NaN   7.33790       0.872096        41.3513        39.8800     
  1030.08        500.000                 NaN            NaN            NaN   4.21856                 NaN   6.33829                 NaN   7.33912       0.872240        41.3486        39.8832     
  1027.57        500.000                 NaN            NaN            NaN   4.20254                 NaN   6.37022                 NaN   7.34568       0.868997        41.3313        39.8812     
  1025.06        500.000                 NaN            NaN            NaN   4.21417                 NaN   6.38260                 NaN   7.35407       0.861825        41.2995        39.8879     
  1022.56        500.000                 NaN            NaN            NaN   4.22261                 NaN   6.37204                 NaN   7.35541       0.861961        41.2969        39.8910     
  1020.05        500.000                 NaN            NaN            NaN   4.23175                 NaN   6.36033                 NaN   7.35655       0.862235        41.2945        39.8946     
  1017.54        500.000                 NaN            NaN            NaN   4.30791                 NaN   6.22544                 NaN   7.34559       0.872800        41.3341        39.9141     
  1015.04        500.000                 NaN            NaN            NaN   4.26359                 NaN   6.28347                 NaN   7.34694       0.872891        41.3311        39.9020     
  1012.53        500.000                 NaN            NaN            NaN   4.27074                 NaN   6.27493                 NaN   7.34833       0.872963        41.3279        39.9051     
  1010.03        500.000                 NaN            NaN            NaN   4.27780                 NaN   6.26656                 NaN   7.34975       0.873026        41.3247        39.9082     
  1007.52        500.000                 NaN            NaN            NaN   4.28476                 NaN   6.25835                 NaN   7.35119       0.873078        41.3214        39.9112     
  1005.01        500.000                 NaN            NaN            NaN   4.29164                 NaN   6.25030                 NaN   7.35266       0.873120        41.3180        39.9143     
  1002.51        500.000                 NaN            NaN            NaN   4.29842                 NaN   6.24241                 NaN   7.35415       0.873153        41.3146        39.9173     
  1000.00        500.000                 NaN            NaN            NaN   4.30511                 NaN   6.23467                 NaN   7.35567       0.873175        41.3111        39.9203     
