|6.6.6
Archiving\03_Data\fracLP/QFM_m1.5/LAR/LAR_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1418.55        500.000        98.7983                 NaN  0.129411E-002            NaN            NaN  0.398999       0.801376                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8138                 NaN  0.118222E-002            NaN            NaN  0.394649       0.790418                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8286                 NaN  0.108450E-002            NaN            NaN  0.390577       0.779724                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8441                 NaN  0.970785E-003            NaN            NaN  0.768529       0.386431                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8588                 NaN  0.875821E-003            NaN            NaN  0.758089       0.382257                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8725                 NaN  0.780079E-003            NaN            NaN  0.748460       0.378262                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8861                 NaN  0.687792E-003            NaN            NaN  0.738849       0.374385                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8988                 NaN  0.603541E-003            NaN            NaN  0.729757       0.370805                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.9122                 NaN  0.513035E-003            NaN            NaN  0.367008       0.720260                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.9241                 NaN  0.428703E-003            NaN            NaN  0.363655       0.711805                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.9368                 NaN  0.344622E-003            NaN            NaN  0.360105       0.702756                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.9482                 NaN  0.266293E-003            NaN            NaN  0.356667       0.694845                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.8251                 NaN  0.415552E-004            NaN            NaN  0.694299       0.409782       0.707454E-001            NaN            NaN            NaN
  1385.96        500.000        97.4514                 NaN  0.106790E-002            NaN            NaN  0.997259       0.745900       0.804384                 NaN            NaN            NaN
  1383.46        500.000        97.5141                 NaN            NaN            NaN            NaN  0.731028       0.971419       0.783449                 NaN            NaN            NaN
  1380.95        500.000        97.5720                 NaN            NaN            NaN            NaN  0.950014       0.712919       0.765077                 NaN            NaN            NaN
  1378.45        500.000        97.6286                 NaN            NaN            NaN            NaN  0.928706       0.696331       0.746369                 NaN            NaN            NaN
  1375.94        500.000        97.6819                 NaN            NaN            NaN            NaN  0.679864       0.909491       0.728712                 NaN            NaN            NaN
  1373.43        500.000        97.7327                 NaN            NaN            NaN            NaN  0.663667       0.891558       0.712068                 NaN            NaN            NaN
  1370.93        500.000        97.7804                 NaN            NaN            NaN            NaN  0.648826       0.874668       0.696102                 NaN            NaN            NaN
  1368.42        500.000        97.8290                 NaN            NaN            NaN            NaN  0.633527       0.857473       0.680047                 NaN            NaN            NaN
  1365.91        500.000        97.8758                 NaN            NaN            NaN            NaN  0.840543       0.618729       0.664927                 NaN            NaN            NaN
  1363.41        500.000        97.9172                 NaN            NaN            NaN            NaN  0.826802       0.605222       0.650742                 NaN            NaN            NaN
  1360.90        500.000        97.9592                 NaN            NaN  0.161214E-005            NaN  0.591872       0.811907       0.636986                 NaN            NaN            NaN
  1358.40        500.000        97.9986                 NaN            NaN            NaN            NaN  0.579099       0.798715       0.623537                 NaN            NaN            NaN
  1355.89        500.000        98.0362                 NaN            NaN            NaN            NaN  0.786177       0.566618       0.610997                 NaN            NaN            NaN
  1353.38        500.000        98.0905                 NaN            NaN  0.295967                 NaN  0.230786       0.730155       0.652588                 NaN            NaN            NaN
  1350.88        500.000        98.1333                 NaN            NaN  0.358144                 NaN  0.980251E-001  0.759761       0.650781                 NaN            NaN            NaN
  1348.37        500.000        98.1746                 NaN            NaN  0.355965                 NaN  0.749390       0.834071E-001  0.636611                 NaN            NaN            NaN
  1345.86        500.000        98.2141                 NaN            NaN  0.355056                 NaN  0.740907       0.666604E-001  0.623263                 NaN            NaN            NaN
  1343.36        500.000        98.2552                 NaN            NaN  0.353605                 NaN  0.732677       0.488915E-001  0.609660                 NaN            NaN            NaN
  1340.85        500.000        98.2906                 NaN            NaN  0.349011                 NaN  0.721570       0.423007E-001  0.596517                 NaN            NaN            NaN
  1338.35        500.000        98.3271                 NaN            NaN  0.346485                 NaN  0.714317       0.281280E-001  0.583963                 NaN            NaN            NaN
  1335.84        500.000        98.3612                 NaN            NaN  0.342125                 NaN  0.207743E-001  0.704339       0.571606                 NaN            NaN            NaN
  1333.33        500.000        98.3961                 NaN            NaN  0.338457                 NaN  0.695673       0.104039E-001  0.559367                 NaN            NaN            NaN
  1330.83        500.000        98.4273                 NaN            NaN  0.332810                 NaN  0.610923E-002  0.686205       0.547580                 NaN            NaN            NaN
  1328.32        500.000        98.4605                 NaN            NaN  0.328326                 NaN  0.675352                 NaN  0.535812                 NaN            NaN            NaN
  1325.81        500.000        98.4897                 NaN            NaN  0.320158                 NaN  0.665972                 NaN  0.524189                 NaN            NaN            NaN
  1323.31        500.000        98.5188                 NaN            NaN  0.313340                 NaN  0.654768                 NaN  0.513093                 NaN            NaN            NaN
  1320.80        500.000        98.5455                 NaN            NaN  0.307032                 NaN  0.644841                 NaN  0.502649                 NaN            NaN            NaN
  1318.30        500.000        98.5721                 NaN            NaN  0.294397                 NaN  0.630929       0.111620E-001  0.491412                 NaN            NaN            NaN
  1315.79        500.000        98.5963                 NaN            NaN  0.282060                 NaN  0.264053E-001  0.614334       0.480881                 NaN            NaN            NaN
  1313.28        500.000        98.6266                 NaN            NaN  0.284985                 NaN  0.617229                 NaN  0.471213                 NaN            NaN            NaN
  1310.78        500.000        98.6525                 NaN            NaN  0.279065                 NaN  0.607102                 NaN  0.461310                 NaN            NaN            NaN
  1308.27        500.000        98.6753                 NaN            NaN  0.263871                 NaN  0.192565E-001  0.590507       0.451057                 NaN            NaN            NaN
  1305.76        500.000        98.7023                 NaN            NaN  0.265720                 NaN  0.589861                 NaN  0.442166                 NaN            NaN            NaN
  1303.26        500.000        98.7257                 NaN            NaN  0.257840                 NaN  0.583629                 NaN  0.432829                 NaN            NaN            NaN
  1300.75        500.000        98.7481                 NaN            NaN  0.250094                 NaN  0.577905                 NaN  0.423926                 NaN            NaN            NaN
  1298.25        500.000        98.7728                 NaN            NaN  0.243804                 NaN  0.568535                 NaN  0.414849                 NaN            NaN            NaN
  1295.74        500.000        98.7929                 NaN            NaN  0.236752                 NaN  0.563840                 NaN  0.406557                 NaN            NaN            NaN
  1293.23        500.000        98.8087                 NaN            NaN  0.219217                 NaN  0.542254       0.315644E-001  0.398248                 NaN            NaN            NaN
  1290.73        500.000        98.8235                 NaN            NaN  0.203214                 NaN  0.521849       0.609009E-001  0.390531                 NaN            NaN            NaN
  1288.22        500.000        98.8409                 NaN            NaN  0.192696                 NaN  0.732497E-001  0.510144       0.382970                 NaN            NaN            NaN
  1285.71        500.000        98.7750                 NaN            NaN  0.116145                 NaN  0.277321       0.419778       0.391953       0.198284E-001            NaN            NaN
  1283.21        500.000        98.7795                 NaN            NaN  0.196161                 NaN  0.572470                 NaN  0.398840       0.529792E-001            NaN            NaN
  1280.70        500.000        98.8046                 NaN            NaN  0.191660                 NaN  0.560526                 NaN  0.391490       0.517472E-001            NaN            NaN
  1278.20        500.000        98.8346                 NaN            NaN  0.185669                 NaN  0.548530                 NaN  0.381313       0.499318E-001            NaN            NaN
  1275.69        500.000        98.8622                 NaN            NaN  0.182708                 NaN  0.534528                 NaN  0.372229       0.483296E-001            NaN            NaN
  1273.18        500.000        98.8908                 NaN            NaN  0.177121                 NaN  0.522643                 NaN  0.362756       0.466808E-001            NaN            NaN
  1270.68        500.000        98.9160                 NaN            NaN  0.171645                 NaN  0.513525                 NaN  0.353792       0.450744E-001            NaN            NaN
  1268.17        500.000        98.9431                 NaN            NaN  0.166906                 NaN  0.501574                 NaN  0.344915       0.435455E-001            NaN            NaN
  1265.66        500.000        98.9673                 NaN            NaN  0.161288                 NaN  0.492871                 NaN  0.336476       0.420393E-001            NaN            NaN
  1263.16        500.000        91.5212                 NaN            NaN  0.454452                 NaN   1.68322                 NaN   1.17881       0.189571        4.97277                 NaN
  1260.65        500.000        90.2037                 NaN            NaN  0.470153                 NaN   1.91031                 NaN   1.31298       0.210126        5.89274                 NaN
  1258.15        500.000        91.2172                 NaN            NaN  0.397708                 NaN   1.75773                 NaN   1.18395       0.185133        5.25827                 NaN
  1255.64        500.000        92.0076                 NaN            NaN  0.332103                 NaN   1.65211                 NaN   1.08212       0.164739        4.76134                 NaN
  1253.13        500.000        92.6757                 NaN            NaN  0.204900                 NaN  0.428915        1.22753       0.994144       0.142828        4.32602                 NaN
  1250.63        500.000        93.2564                 NaN            NaN  0.191799                 NaN   1.15441       0.374085       0.918651       0.129808        3.97480                 NaN
  1248.12        500.000        93.7764                 NaN            NaN  0.172344                 NaN  0.347777        1.07464       0.849361       0.117941        3.66157                 NaN
  1245.61        500.000        94.2309                 NaN            NaN  0.159448                 NaN   1.00861       0.314176       0.788244       0.107733        3.39090                 NaN
  1243.11        500.000        94.6346                 NaN            NaN  0.148056                 NaN  0.952543       0.281004       0.733256       0.986276E-001   3.15190                 NaN
  1240.60        500.000        94.9697                 NaN            NaN  0.985298E-001            NaN  0.709987       0.503205       0.687316       0.883286E-001   2.94289                 NaN
  1238.10        500.000        95.3338                 NaN            NaN  0.161854                 NaN   1.03057       0.179796E-002  0.636177       0.850190E-001   2.75082                 NaN
  1235.59        500.000        95.5941                 NaN            NaN  0.108471                 NaN  0.288849       0.747526       0.599553       0.759613E-001   2.58556                 NaN
  1233.08        500.000        95.8481                 NaN            NaN  0.896971E-001            NaN  0.358107       0.636973       0.563445       0.693491E-001   2.43438                 NaN
  1230.58        500.000        96.0807                 NaN            NaN  0.722531E-001            NaN  0.418441       0.538929       0.530143       0.632684E-001   2.29629                 NaN
  1228.07        500.000        96.2886                 NaN            NaN  0.517168E-001            NaN  0.536740       0.393962       0.500179       0.575067E-001   2.17134                 NaN
  1225.56        500.000        96.4833                 NaN            NaN  0.368751E-001            NaN  0.553565       0.345746       0.471752       0.524610E-001   2.05634                 NaN
  1223.06        500.000        96.6424                 NaN            NaN  0.129820E-005            NaN  0.880165       0.292249E-001  0.448999       0.464744E-001   1.95277                 NaN
  1220.55        500.000        96.8124                 NaN            NaN            NaN            NaN  0.832914       0.315860E-001  0.424265       0.427594E-001   1.85604                 NaN
  1218.05        500.000        96.9774                 NaN            NaN            NaN            NaN  0.674656       0.144919       0.399921       0.394217E-001   1.76373                 NaN
  1215.54        500.000        97.1280                 NaN            NaN            NaN            NaN  0.674814       0.104323       0.378080       0.362209E-001   1.67859                 NaN
  1213.03        500.000        97.2666                 NaN            NaN            NaN            NaN  0.710923       0.313179E-001  0.358147       0.332239E-001   1.59981                 NaN
  1210.53        500.000        97.4011                 NaN            NaN            NaN            NaN  0.688659       0.161559E-001  0.338214       0.305789E-001   1.52524                 NaN
  1208.02        500.000        97.5262                 NaN            NaN            NaN            NaN  0.640141       0.299184E-001  0.319873       0.281601E-001   1.45570                 NaN
  1205.51        500.000        97.6418                 NaN            NaN            NaN            NaN  0.577557       0.608901E-001  0.302551       0.259386E-001   1.39127                 NaN
  1203.01        500.000        92.8474                 NaN            NaN            NaN            NaN  0.864379       0.234573       0.672363       0.405169E-001   3.13173        2.20908     
  1200.50        500.000        82.6440                 NaN            NaN            NaN            NaN   1.91056       0.199907        1.47039       0.687273E-001   6.83124        6.87516     
  1197.99        500.000        83.5224                 NaN            NaN            NaN            NaN   2.00251                 NaN   1.39201       0.617485E-001   6.49378        6.52752     
  1195.49        500.000        84.0680                 NaN            NaN            NaN            NaN   1.91231                 NaN   1.33622       0.573259E-001   6.30863        6.31751     
  1192.98        500.000        83.8308                 NaN            NaN            NaN            NaN   1.89621                 NaN   1.34143       0.557309E-001   6.45679        6.41903     
  1190.48        500.000        81.5886                 NaN            NaN            NaN            NaN   2.06223                 NaN   1.49093       0.619689E-001   7.46795        7.32830     
  1187.97        500.000        68.6588                 NaN            NaN  0.421125                 NaN   1.18423        1.19397        2.34824       0.139336        13.2980        12.7563     
  1185.46        500.000                 NaN            NaN            NaN  0.114448                 NaN   2.47240        6.52586        7.31415       0.343524        42.9192        40.3104     
  1182.96        500.000                 NaN            NaN            NaN   1.47627                 NaN   4.52083        2.14088        7.15486       0.432371        43.3827        40.8921     
  1180.45        500.000                 NaN            NaN            NaN   1.49380                 NaN   4.48859        2.14486        7.15561       0.432984        43.3823        40.9018     
  1177.94        500.000                 NaN            NaN            NaN   1.51095                 NaN   4.45705        2.14879        7.15637       0.433571        43.3818        40.9114     
  1175.44        500.000                 NaN            NaN            NaN   1.52861                 NaN   4.42797        2.14941        7.15703       0.434191        43.3816        40.9212     
  1172.93        500.000                 NaN            NaN            NaN   1.54482                 NaN   4.39685        2.15460        7.15785       0.434710        43.3807        40.9304     
  1170.43        500.000                 NaN            NaN            NaN   1.56037                 NaN   4.36517        2.16153        7.15873       0.435181        43.3797        40.9393     
  1167.92        500.000                 NaN            NaN            NaN   1.57633                 NaN   4.33508        2.16619        7.15952       0.435675        43.3788        40.9485     
  1165.41        500.000                 NaN            NaN            NaN   1.59213                 NaN   4.30497        2.17119        7.16031       0.436152        43.3778        40.9575     
  1162.91        500.000                 NaN            NaN            NaN   1.93188                 NaN   3.30400        2.60391        7.12154       0.455948        43.4771        41.1056     
  1160.40        500.000                 NaN            NaN            NaN   1.99814                 NaN   3.17477        2.62480        7.11602       0.459149        43.4897        41.1374     
  1157.89        500.000                 NaN            NaN            NaN   2.03251                 NaN   3.08831        2.65299        7.11269       0.461323        43.4975        41.1547     
  1155.39        500.000                 NaN            NaN            NaN   1.86573                 NaN   6.05782                 NaN   7.14824       0.443537        43.3971        41.0875     
  1152.88        500.000                 NaN            NaN            NaN   1.89033                 NaN   6.01607                 NaN   7.14550       0.445625        43.4011        41.1013     
  1150.38        500.000                 NaN            NaN            NaN   2.10515                 NaN   5.61961                 NaN   7.10741       0.465564        43.5087        41.1935     
  1147.87        500.000                 NaN            NaN            NaN   2.12972                 NaN   5.57760                 NaN   7.10509       0.467162        43.5140        41.2064     
  1145.36        500.000                 NaN            NaN            NaN   2.02552                 NaN   5.78153                 NaN   7.12938       0.455290        43.4415        41.1668     
  1142.86        500.000                 NaN            NaN            NaN   2.05439                 NaN   5.73209                 NaN   7.12663       0.457221        43.4480        41.1817     
  1140.35        500.000                 NaN            NaN            NaN   2.07473                 NaN   5.69828                 NaN   7.12542       0.458377        43.4501        41.1931     
  1137.84        500.000                 NaN            NaN            NaN   2.10591                 NaN   5.64466                 NaN   7.12170       0.460536        43.4579        41.2093     
  1135.34        500.000                 NaN            NaN            NaN   2.12849                 NaN   5.60562                 NaN   7.12009       0.462020        43.4628        41.2209     
  1132.83        500.000                 NaN            NaN            NaN   2.14994                 NaN   5.56918                 NaN   7.11840       0.463377        43.4665        41.2326     
  1130.33        500.000                 NaN            NaN            NaN   2.24559                 NaN   5.38509                 NaN   7.09929       0.473559        43.5227        41.2737     
  1127.82        500.000                 NaN            NaN            NaN   2.19122                 NaN   5.49873                 NaN   7.11533       0.466035        43.4730        41.2557     
  1125.31        500.000                 NaN            NaN            NaN   2.20880                 NaN   5.46959                 NaN   7.11425       0.467043        43.4747        41.2656     
  1122.81        500.000                 NaN            NaN            NaN   2.28548                 NaN   5.31945                 NaN   7.09802       0.475638        43.5230        41.2984     
  1120.30        500.000                 NaN            NaN            NaN   2.23905                 NaN   5.41925                 NaN   7.11280       0.468759        43.4765        41.2837     
  1117.79        500.000                 NaN            NaN            NaN   2.25585                 NaN   5.39051                 NaN   7.11146       0.469851        43.4792        41.2931     
  1115.29        500.000                 NaN            NaN            NaN   2.27096                 NaN   5.36534                 NaN   7.11058       0.470703        43.4802        41.3022     
  1112.78        500.000                 NaN            NaN            NaN   2.33238                 NaN   5.24294                 NaN   7.09727       0.477962        43.5207        41.3287     
  1110.28        500.000                 NaN            NaN            NaN   2.39723                 NaN   5.11291                 NaN   7.08281       0.485866        43.5645        41.3567     
  1107.77        500.000                 NaN            NaN            NaN   2.40514                 NaN   5.10051                 NaN   7.08319       0.486159        43.5623        41.3627     
  1105.26        500.000                 NaN            NaN            NaN   2.36393                 NaN   5.19206                 NaN   7.09726       0.479446        43.5174        41.3499     
  1102.76        500.000                 NaN            NaN            NaN   2.37382                 NaN   5.17622                 NaN   7.09735       0.479892        43.5159        41.3568     
  1100.25        500.000                 NaN            NaN            NaN   2.38354                 NaN   5.16059                 NaN   7.09745       0.480338        43.5146        41.3635     
  1097.74        500.000                 NaN            NaN            NaN   2.39295                 NaN   5.14563                 NaN   7.09762       0.480752        43.5129        41.3701     
  1095.24        500.000                 NaN            NaN            NaN   2.37200                 NaN   5.19825                 NaN   7.10764       0.476292        43.4798        41.3660     
  1092.73        500.000                 NaN            NaN            NaN   2.38450                 NaN   5.17781                 NaN   7.10799       0.477013        43.4784        41.3742     
  1090.23        500.000                 NaN            NaN            NaN   2.41980                 NaN   5.10311                 NaN   7.09833       0.481902        43.5074        41.3895     
  1087.72        500.000                 NaN            NaN            NaN   2.46325                 NaN   5.01067                 NaN   7.08705       0.488159        43.5427        41.4082     
  1085.21        500.000                 NaN            NaN            NaN   2.46994                 NaN   5.00050                 NaN   7.08764       0.488369        43.5399        41.4136     
  1082.71        500.000                 NaN            NaN            NaN   2.47651                 NaN   4.99054                 NaN   7.08825       0.488572        43.5371        41.4191     
  1080.20        500.000                 NaN            NaN            NaN   2.48296                 NaN   4.98079                 NaN   7.08888       0.488766        43.5341        41.4245     
  1077.69        500.000                 NaN            NaN            NaN   2.48930                 NaN   4.97125                 NaN   7.08953       0.488952        43.5312        41.4298     
  1075.19        500.000                 NaN            NaN            NaN   2.49554                 NaN   4.96191                 NaN   7.09020       0.489130        43.5281        41.4351     
  1072.68        500.000                 NaN            NaN            NaN   2.50167                 NaN   4.95276                 NaN   7.09090       0.489301        43.5250        41.4404     
  1070.18        500.000                 NaN            NaN            NaN   2.50770                 NaN   4.94380                 NaN   7.09162       0.489465        43.5218        41.4456     
  1067.67        500.000                 NaN            NaN            NaN   2.51364                 NaN   4.93503                 NaN   7.09236       0.489621        43.5185        41.4508     
  1065.16        500.000                 NaN            NaN            NaN   2.51947                 NaN   4.92644                 NaN   7.09312       0.489770        43.5152        41.4560     
  1062.66        500.000                 NaN            NaN            NaN   2.52521                 NaN   4.91804                 NaN   7.09391       0.489913        43.5118        41.4611     
  1060.15        500.000                 NaN            NaN            NaN   2.53086                 NaN   4.90980                 NaN   7.09472       0.490048        43.5083        41.4662     
  1057.64        500.000                 NaN            NaN            NaN   2.53642                 NaN   4.90174                 NaN   7.09555       0.490176        43.5048        41.4713     
  1055.14        500.000                 NaN            NaN            NaN   2.54190                 NaN   4.89384                 NaN   7.09640       0.490298        43.5012        41.4764     
  1052.63        500.000                 NaN            NaN            NaN   2.54728                 NaN   4.88611                 NaN   7.09727       0.490414        43.4975        41.4814     
  1050.13        500.000                 NaN            NaN            NaN   2.55259                 NaN   4.87854                 NaN   7.09817       0.490522        43.4938        41.4864     
  1047.62        500.000                 NaN            NaN            NaN   2.55781                 NaN   4.87114                 NaN   7.09909       0.490624        43.4900        41.4913     
  1045.11        500.000                 NaN            NaN            NaN   2.56295                 NaN   4.86388                 NaN   7.10003       0.490721        43.4861        41.4963     
  1042.61        500.000                 NaN            NaN            NaN   2.56807                 NaN   4.85640                 NaN   7.10091       0.490832        43.4826        41.5012     
  1040.10        500.000                 NaN            NaN            NaN   2.57306                 NaN   4.84945                 NaN   7.10190       0.490915        43.4786        41.5061     
  1037.59        500.000                 NaN            NaN            NaN   2.57797                 NaN   4.84266                 NaN   7.10291       0.490992        43.4745        41.5109     
  1035.09        500.000                 NaN            NaN            NaN   2.58281                 NaN   4.83600                 NaN   7.10395       0.491063        43.4704        41.5158     
  1032.58        500.000                 NaN            NaN            NaN   2.58758                 NaN   4.82950                 NaN   7.10501       0.491129        43.4662        41.5206     
  1030.08        500.000                 NaN            NaN            NaN   2.59228                 NaN   4.82313                 NaN   7.10609       0.491188        43.4619        41.5254     
  1027.57        500.000                 NaN            NaN            NaN   2.58206                 NaN   4.84696                 NaN   7.11250       0.489350        43.4433        41.5258     
  1025.06        500.000                 NaN            NaN            NaN   2.58925                 NaN   4.86109                 NaN   7.12064       0.485296        43.4089        41.5348     
  1022.56        500.000                 NaN            NaN            NaN   2.59413                 NaN   4.85428                 NaN   7.12184       0.485351        43.4048        41.5396     
  1020.05        500.000                 NaN            NaN            NaN   2.59960                 NaN   4.84656                 NaN   7.12284       0.485483        43.4008        41.5448     
  1017.54        500.000                 NaN            NaN            NaN   2.64642                 NaN   4.74775                 NaN   7.11173       0.491381        43.4386        41.5642     
  1015.04        500.000                 NaN            NaN            NaN   2.61911                 NaN   4.78777                 NaN   7.11308       0.491420        43.4348        41.5538     
  1012.53        500.000                 NaN            NaN            NaN   2.62336                 NaN   4.78233                 NaN   7.11433       0.491438        43.4300        41.5585     
  1010.03        500.000                 NaN            NaN            NaN   2.62755                 NaN   4.77702                 NaN   7.11561       0.491451        43.4252        41.5632     
  1007.52        500.000                 NaN            NaN            NaN   2.63169                 NaN   4.77184                 NaN   7.11691       0.491459        43.4203        41.5678     
  1005.01        500.000                 NaN            NaN            NaN   2.63577                 NaN   4.76677                 NaN   7.11823       0.491460        43.4153        41.5725     
  1002.51        500.000                 NaN            NaN            NaN   2.63979                 NaN   4.76183                 NaN   7.11958       0.491457        43.4102        41.5771     
  1000.00        500.000                 NaN            NaN            NaN   2.64376                 NaN   4.75701                 NaN   7.12096       0.491447        43.4051        41.5817     
