|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/KHA22/KHA22_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1219.78        500.000        97.0586                 NaN            NaN  0.397619       0.400427       0.409281        1.48310       0.188308       0.627043E-001            NaN
  1218.41        500.000        98.4769                 NaN            NaN  0.114647       0.190510       0.122233        1.04271       0.530444E-001            NaN            NaN
  1217.03        500.000        97.8971                 NaN            NaN  0.210494       0.291911       0.252784        1.18408       0.163652                 NaN            NaN
  1215.66        500.000        97.9485                 NaN            NaN  0.195969       0.287567       0.245254        1.16067       0.161989                 NaN            NaN
  1214.29        500.000        95.5637                 NaN            NaN  0.373077       0.674489       0.573424        2.39898       0.416337                 NaN            NaN
  1212.91        500.000        99.4706                 NaN            NaN  0.241243E-001  0.164960       0.829116E-001  0.232864                 NaN  0.245399E-001            NaN
  1211.54        500.000        98.6674                 NaN            NaN  0.109336       0.252774       0.151602       0.771388       0.132567E-001  0.342307E-001            NaN
  1210.17        500.000        98.5539                 NaN            NaN  0.801459E-002  0.220799       0.963077E-001   1.05457       0.664511E-001            NaN            NaN
  1208.79        500.000        98.1900                 NaN            NaN  0.229870       0.209565       0.210736        1.04408       0.860575E-001  0.296457E-001            NaN
  1207.42        500.000        97.9635                 NaN            NaN  0.286328       0.296832       0.294546       0.992749       0.100919       0.651291E-001            NaN
  1206.05        500.000        98.5179                 NaN            NaN  0.127662       0.141103       0.109975        1.05783       0.400833E-001  0.541054E-002            NaN
  1204.67        500.000        97.4879                 NaN            NaN  0.143031       0.100957       0.335598        1.65986       0.246441       0.262050E-001            NaN
  1203.30        500.000        99.7852                 NaN            NaN  0.476883E-001            NaN  0.279520E-001  0.129016       0.553694E-002  0.456887E-002            NaN
  1201.92        500.000        99.9163                 NaN            NaN            NaN            NaN  0.129058E-001  0.601207E-001  0.833268E-002  0.236858E-002            NaN
  1200.55        500.000        96.3500                 NaN            NaN  0.663932       0.573009       0.367818        1.95683                 NaN  0.884381E-001            NaN
  1199.18        500.000        95.2428                 NaN            NaN  0.783183       0.285122       0.528860        2.80067       0.295558       0.638374E-001            NaN
  1197.80        500.000       100.0000                 NaN            NaN  0.239593E-004  0.300950E-005  0.823846E-005            NaN            NaN  0.168112E-005            NaN
  1196.43        500.000        99.3932                 NaN            NaN  0.594378E-001            NaN  0.917668E-001  0.446069       0.481570E-002  0.467510E-002            NaN
  1195.06        500.000        99.3043                 NaN            NaN  0.234205       0.486382E-001  0.604682E-001  0.322057                 NaN  0.303036E-001            NaN
  1193.68        500.000        99.2779                 NaN            NaN  0.775531E-001  0.984432E-001  0.792717E-001  0.421012       0.376108E-001  0.820075E-002            NaN
  1192.31        500.000        99.8671                 NaN            NaN  0.241450E-001            NaN  0.140431E-001  0.884841E-001            NaN  0.619375E-002            NaN
  1190.94        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.56        500.000        96.1970                 NaN            NaN  0.370861       0.566012       0.417112        2.28084       0.901925E-001  0.780163E-001            NaN
  1188.19        500.000        98.2977                 NaN            NaN  0.400609                 NaN  0.168009        1.00525       0.107089       0.213093E-001            NaN
  1186.81        500.000        88.4577                 NaN            NaN  0.230324       0.543023       0.879199        4.85785       0.453775                 NaN   4.57817     
  1185.44        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1184.07        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1182.69        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1181.32        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1179.95        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1178.57        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1177.20        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1175.83        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1174.45        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1173.08        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1171.70        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1170.33        500.000                 NaN            NaN            NaN   6.03365                 NaN   7.15217        42.2692        4.16043                 NaN   40.3846     
  1168.96        500.000                 NaN            NaN            NaN   6.04214                 NaN   7.16442        42.2453        4.15851                 NaN   40.3897     
  1167.58        500.000                 NaN            NaN            NaN   6.04213                 NaN   7.16442        42.2453        4.15851                 NaN   40.3897     
  1166.21        500.000                 NaN            NaN            NaN   6.04214                 NaN   7.16442        42.2453        4.15851                 NaN   40.3897     
  1164.84        500.000                 NaN            NaN            NaN   6.04214                 NaN   7.16442        42.2453        4.15851                 NaN   40.3897     
  1163.46        500.000                 NaN            NaN            NaN   6.04214                 NaN   7.16442        42.2453        4.15851                 NaN   40.3897     
  1162.09        500.000                 NaN            NaN            NaN   6.04214                 NaN   7.16442        42.2453        4.15851                 NaN   40.3897     
  1160.72        500.000                 NaN            NaN            NaN   6.05197                 NaN   7.17802        42.2187        4.15617                 NaN   40.3952     
  1159.34        500.000                 NaN            NaN            NaN   6.05197                 NaN   7.17802        42.2187        4.15617                 NaN   40.3952     
  1157.97        500.000                 NaN            NaN            NaN   6.05197                 NaN   7.17802        42.2187        4.15617                 NaN   40.3952     
  1156.59        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1155.22        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1153.85        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1152.47        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1151.10        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1149.73        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1148.35        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1146.98        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1145.61        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1144.23        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1142.86        500.000                 NaN            NaN            NaN   6.09134                 NaN   7.21219        42.1483        4.14329                 NaN   40.4048     
  1141.48        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162498E-001   40.4038     
  1140.11        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162500E-001   40.4038     
  1138.74        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162507E-001   40.4038     
  1137.36        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162507E-001   40.4038     
  1135.99        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162505E-001   40.4038     
  1134.62        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162506E-001   40.4038     
  1133.24        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162508E-001   40.4038     
  1131.87        500.000                 NaN            NaN            NaN   6.08778                 NaN   7.21514        42.1498        4.12715       0.162509E-001   40.4038     
  1130.50        500.000                 NaN            NaN            NaN  0.610456        5.81962        7.26128        42.0777        3.84825       0.102286        40.2804     
  1129.12        500.000                 NaN            NaN            NaN  0.610455        5.81962        7.26128        42.0777        3.84825       0.102286        40.2804     
  1127.75        500.000                 NaN            NaN            NaN  0.610456        5.81962        7.26128        42.0777        3.84825       0.102286        40.2804     
  1126.37        500.000                 NaN            NaN            NaN  0.610456        5.81962        7.26128        42.0777        3.84825       0.102286        40.2804     
  1125.00        500.000                 NaN            NaN            NaN  0.610456        5.81962        7.26128        42.0777        3.84825       0.102286        40.2804     
  1123.63        500.000                 NaN            NaN            NaN  0.610455        5.81962        7.26128        42.0777        3.84825       0.102286        40.2804     
  1122.25        500.000                 NaN            NaN            NaN  0.697234        5.78799        7.26835        42.0704        3.73783       0.182048        40.2561     
  1120.88        500.000                 NaN            NaN            NaN  0.697235        5.78799        7.26835        42.0704        3.73783       0.182048        40.2561     
  1119.51        500.000                 NaN            NaN            NaN  0.697235        5.78799        7.26835        42.0704        3.73783       0.182048        40.2561     
  1118.13        500.000                 NaN            NaN            NaN  0.697235        5.78799        7.26835        42.0704        3.73783       0.182048        40.2561     
  1116.76        500.000                 NaN            NaN            NaN  0.697235        5.78799        7.26835        42.0704        3.73783       0.182048        40.2561     
  1115.39        500.000                 NaN            NaN            NaN  0.697235        5.78799        7.26835        42.0704        3.73783       0.182048        40.2561     
  1114.01        500.000                 NaN            NaN            NaN  0.879708        5.70862        7.28207        42.0470        3.66939       0.192743        40.2205     
  1112.64        500.000                 NaN            NaN            NaN  0.900478        5.70011        7.28433        42.0452        3.62659       0.228840        40.2144     
  1111.26        500.000                 NaN            NaN            NaN   5.68557       0.964504        7.28989        42.0376        3.59310       0.233938        40.1954     
  1109.89        500.000                 NaN            NaN            NaN   5.68557       0.964504        7.28989        42.0376        3.59310       0.233938        40.1954     
  1108.52        500.000                 NaN            NaN            NaN   5.60726        1.15090        7.30420        42.0133        3.52194       0.244490        40.1579     
  1107.14        500.000                 NaN            NaN            NaN   5.59890        1.17158        7.30652        42.0116        3.48085       0.278752        40.1518     
  1105.77        500.000                 NaN            NaN            NaN   5.59890        1.17158        7.30652        42.0116        3.48085       0.278752        40.1518     
  1104.40        500.000                 NaN            NaN            NaN   5.59890        1.17158        7.30652        42.0116        3.48085       0.278752        40.1518     
  1103.02        500.000                 NaN            NaN            NaN   1.34869        5.52463        7.32029        41.9880        3.41389       0.288119        40.1164     
  1101.65        500.000                 NaN            NaN            NaN   1.36802        5.51668        7.32256        41.9864        3.37489       0.320755        40.1107     
  1100.28        500.000                 NaN            NaN            NaN   5.49366        1.46936        7.33133        41.9743        3.32290       0.327802        40.0806     
  1098.90        500.000                 NaN            NaN            NaN   5.42103        1.64838        7.34555        41.9502        3.25421       0.336859        40.0438     
  1097.53        500.000                 NaN            NaN            NaN   5.42103        1.64838        7.34555        41.9502        3.25421       0.336859        40.0438     
  1096.15        500.000                 NaN            NaN            NaN   5.41330        1.66737        7.34785        41.9486        3.21726       0.367419        40.0382     
  1094.78        500.000                 NaN            NaN            NaN   5.41330        1.66737        7.34785        41.9486        3.21726       0.367419        40.0382     
  1093.41        500.000                 NaN            NaN            NaN   1.83605        5.34472        7.36139        41.9255        3.15328       0.375334        40.0038     
  1092.03        500.000                 NaN            NaN            NaN   1.83605        5.34472        7.36139        41.9255        3.15328       0.375334        40.0038     
  1090.66        500.000                 NaN            NaN            NaN   1.85368        5.33738        7.36363        41.9241        3.11846       0.404240        39.9985     
  1089.29        500.000                 NaN            NaN            NaN   5.30524        1.99606        7.37591        41.9071        3.04663       0.412808        39.9562     
  1087.91        500.000                 NaN            NaN            NaN   2.17069        5.23706        7.39021        41.8827        2.97917       0.420616        39.9195     
  1086.54        500.000                 NaN            NaN            NaN   2.17069        5.23706        7.39021        41.8827        2.97917       0.420616        39.9195     
  1085.17        500.000                 NaN            NaN            NaN   2.18818        5.22991        7.39246        41.8814        2.94648       0.447302        39.9143     
  1083.79        500.000                 NaN            NaN            NaN   2.18818        5.22991        7.39246        41.8814        2.94647       0.447302        39.9143     
  1082.42        500.000                 NaN            NaN            NaN   2.18819        5.22991        7.39246        41.8814        2.94647       0.447302        39.9143     
  1081.04        500.000                 NaN            NaN            NaN   2.41164        5.15815        7.40961        41.8538        2.84152       0.466657        39.8586     
  1079.67        500.000                 NaN            NaN            NaN   2.47332        5.13804        7.41469        41.8453        2.80935       0.475597        39.8437     
  1078.30        500.000                 NaN            NaN            NaN   2.54877        5.11248        7.42154        41.8360        2.77169       0.484601        39.8249     
  1076.92        500.000                 NaN            NaN            NaN   2.62373        5.08787        7.42795        41.8263        2.73425       0.493487        39.8064     
  1075.55        500.000                 NaN            NaN            NaN   5.06698        2.68752        7.43365        41.8179        2.70134       0.502017        39.7906     
  1074.18        500.000                 NaN            NaN            NaN   2.75799        5.04418        7.43983        41.8087        2.66576       0.510535        39.7730     
  1072.80        500.000                 NaN            NaN            NaN   5.02199        2.82676        7.44593        41.7996        2.63109       0.518766        39.7558     
  1071.43        500.000                 NaN            NaN            NaN   2.89133        5.00108        7.45179        41.7909        2.59852       0.526551        39.7398     
  1070.06        500.000                 NaN            NaN            NaN   2.95654        4.98012        7.45770        41.7821        2.56573       0.534227        39.7236     
  1068.68        500.000                 NaN            NaN            NaN   3.05928        4.94835        7.46616        41.7690        2.51669       0.543044        39.6975     
  1067.31        500.000                 NaN            NaN            NaN   3.13399        4.92501        7.47275        41.7591        2.47976       0.550798        39.6785     
  1065.93        500.000                 NaN            NaN            NaN   2.28617        5.09189        7.40980        41.8759        2.86680       0.543949        39.9255     
  1064.56        500.000                 NaN            NaN            NaN   3.28529        4.87827        7.48613        41.7391        2.40529       0.565872        39.6400     
  1063.19        500.000                 NaN            NaN            NaN   3.36193        4.85484        7.49292        41.7290        2.36772       0.573192        39.6204     
  1061.81        500.000                 NaN            NaN            NaN   3.43882        4.83147        7.49973        41.7188        2.33012       0.580360        39.6007     
  1060.44        500.000                 NaN            NaN            NaN   3.51688        4.80795        7.50666        41.7084        2.29209       0.587396        39.5806     
  1059.07        500.000                 NaN            NaN            NaN   3.62885        4.76907        7.51564        41.6958        2.24220       0.595380        39.5531     
  1057.69        500.000                 NaN            NaN   4.17844        5.54676                 NaN   7.46624        42.1750       0.124719        1.09327        39.4156     
  1056.32        500.000                 NaN            NaN   4.30797        5.53179                 NaN   7.47304        42.1765       0.138599E-001   1.11220        39.3846     
  1054.95        500.000                 NaN            NaN   4.32740        5.52589                 NaN   7.47472        42.1752                 NaN   1.11463        39.3822     
  1053.57        500.000                 NaN            NaN   4.33140        5.52064                 NaN   7.47560        42.1736                 NaN   1.11479        39.3839     
  1052.20        500.000                 NaN            NaN   4.33527        5.51565                 NaN   7.47651        42.1720                 NaN   1.11492        39.3857     
  1050.82        500.000                 NaN            NaN   4.33966        5.50966                 NaN   7.47737        42.1707                 NaN   1.11512        39.3875     
  1049.45        500.000                 NaN            NaN   4.34028        5.51080                 NaN   7.47882        42.1667                 NaN   1.11480        39.3886     
  1048.08        500.000                 NaN            NaN   4.34707        5.50028                 NaN   7.47921        42.1672                 NaN   1.11535        39.3909     
  1046.70        500.000                 NaN            NaN   4.35070        5.49576                 NaN   7.48017        42.1653                 NaN   1.11545        39.3926     
  1045.33        500.000                 NaN            NaN   4.35428        5.49132                 NaN   7.48115        42.1634                 NaN   1.11554        39.3943     
  1043.96        500.000                 NaN            NaN   4.35785        5.48693                 NaN   7.48213        42.1615                 NaN   1.11563        39.3959     
  1042.58        500.000                 NaN            NaN   4.36332        5.47911                 NaN   7.48284        42.1607                 NaN   1.11597        39.3981     
  1041.21        500.000                 NaN            NaN   4.36885        5.47117                 NaN   7.48354        42.1599                 NaN   1.11632        39.4002     
  1039.84        500.000                 NaN            NaN   4.37417        5.46357                 NaN   7.48427        42.1590                 NaN   1.11666        39.4024     
  1038.46        500.000                 NaN            NaN   4.37932        5.45625                 NaN   7.48503        42.1580                 NaN   1.11697        39.4044     
  1037.09        500.000                 NaN            NaN   4.38432        5.44920                 NaN   7.48581        42.1570                 NaN   1.11727        39.4065     
  1035.71        500.000                 NaN            NaN   4.38917        5.44239                 NaN   7.48660        42.1558                 NaN   1.11755        39.4085     
  1034.34        500.000                 NaN            NaN   4.39390        5.43579                 NaN   7.48742        42.1546                 NaN   1.11782        39.4104     
  1032.97        500.000                 NaN            NaN   4.38407        5.45532                 NaN   7.49030        42.1453                 NaN   1.11616        39.4089     
  1031.59        500.000                 NaN            NaN   4.38837        5.44908                 NaN   7.49097        42.1445                 NaN   1.11646        39.4106     
  1030.22        500.000                 NaN            NaN   4.39011        5.44836                 NaN   7.49215        42.1414                 NaN   1.11621        39.4118     
  1028.85        500.000                 NaN            NaN   4.39465        5.44214                 NaN   7.49337        42.1393                 NaN   1.11648        39.4140     
  1027.47        500.000                 NaN            NaN   4.42161        5.39283                 NaN   7.48922        42.1525                 NaN   1.12143        39.4224     
  1026.10        500.000                 NaN            NaN   4.40212        5.43217                 NaN   7.49504        42.1365                 NaN   1.11681        39.4173     
  1024.73        500.000                 NaN            NaN   4.40513        5.42869                 NaN   7.49614        42.1343                 NaN   1.11685        39.4189     
  1023.35        500.000                 NaN            NaN   4.40781        5.42590                 NaN   7.49731        42.1317                 NaN   1.11684        39.4205     
  1021.98        500.000                 NaN            NaN   4.41131        5.42144                 NaN   7.49829        42.1299                 NaN   1.11695        39.4221     
  1020.60        500.000                 NaN            NaN   4.40822        5.41334                 NaN   7.51280        42.1105                 NaN   1.12280        39.4323     
  1019.23        500.000                 NaN            NaN   4.43749        5.37718                 NaN   7.49797        42.1369                 NaN   1.12004        39.4305     
  1017.86        500.000                 NaN            NaN   4.43839        5.37679                 NaN   7.49987        42.1329                 NaN   1.12011        39.4320     
  1016.48        500.000                 NaN            NaN   4.43954        5.37602                 NaN   7.50167        42.1291                 NaN   1.12017        39.4335     
  1015.11        500.000                 NaN            NaN   4.42903        5.39905                 NaN   7.50340        42.1202                 NaN   1.11756        39.4308     
  1013.74        500.000                 NaN            NaN   4.43256        5.39453                 NaN   7.50444        42.1183                 NaN   1.11769        39.4325     
  1012.36        500.000                 NaN            NaN   4.45213        5.36057                 NaN   7.50774        42.1207                 NaN   1.11949        39.4394     
  1010.99        500.000                 NaN            NaN   4.43871        5.38725                 NaN   7.50683        42.1136                 NaN   1.11781        39.4358     
  1009.62        500.000                 NaN            NaN   4.44854        5.37463                 NaN   7.50611        42.1134                 NaN   1.11791        39.4394     
  1008.24        500.000                 NaN            NaN   4.45958        5.35327                 NaN   7.50948        42.1155                 NaN   1.11933        39.4429     
  1006.87        500.000                 NaN            NaN   4.44560        5.38030                 NaN   7.51107        42.1044                 NaN   1.11790        39.4407     
  1005.49        500.000                 NaN            NaN   4.45004        5.34548                 NaN   7.51326        42.1199                 NaN   1.12628        39.4450     
  1004.12        500.000                 NaN            NaN   4.45281        5.37123                 NaN   7.51255        42.1018                 NaN   1.11799        39.4436     
  1002.75        500.000                 NaN            NaN   4.44060        5.39411                 NaN   7.51640        42.0884                 NaN   1.11723        39.4432     
  1001.37        500.000                 NaN            NaN   4.46091        5.35826                 NaN   7.51456        42.0971                 NaN   1.11980        39.4493     
  1000.00        500.000                 NaN            NaN   4.46120        5.36188                 NaN   7.51575        42.0948                 NaN   1.11810        39.4483     
