|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.25/KHA22/KHA22_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1219.78        500.000        97.4595                 NaN            NaN  0.286953       0.280089       0.374338        1.46666       0.990152E-001  0.334373E-001            NaN
  1218.41        500.000        98.6162                 NaN            NaN  0.797529E-001  0.136891       0.111443        1.02801       0.277382E-001            NaN            NaN
  1217.03        500.000        98.1603                 NaN            NaN  0.146471       0.209914       0.230448        1.16730       0.856134E-001            NaN            NaN
  1215.66        500.000        98.2064                 NaN            NaN  0.136258       0.206538       0.223269        1.14287       0.846406E-001            NaN            NaN
  1214.29        500.000        96.1516                 NaN            NaN  0.259266       0.484850       0.522064        2.36432       0.217880                 NaN            NaN
  1212.91        500.000        99.5527                 NaN            NaN  0.172107E-001  0.114000       0.750531E-001  0.228111                 NaN  0.129503E-001            NaN
  1211.54        500.000        98.8300                 NaN            NaN  0.779653E-001  0.174484       0.137242       0.755385       0.689726E-002  0.180652E-001            NaN
  1210.17        500.000        98.6833                 NaN            NaN  0.552131E-002  0.157442       0.871158E-001   1.03214       0.344979E-001            NaN            NaN
  1208.79        500.000        98.4191                 NaN            NaN  0.163804       0.144487       0.190591        1.02170       0.447050E-001  0.156299E-001            NaN
  1207.42        500.000        98.2686                 NaN            NaN  0.196895       0.211055       0.266128       0.970618       0.523551E-001  0.343032E-001            NaN
  1206.05        500.000        98.6573                 NaN            NaN  0.876553E-001  0.100194       0.991444E-001   1.03215       0.207422E-001  0.284333E-002            NaN
  1204.67        500.000        97.7665                 NaN            NaN  0.101413       0.691960E-001  0.302522        1.61912       0.127467       0.137698E-001            NaN
  1203.30        500.000        99.8116                 NaN            NaN  0.325659E-001            NaN  0.251289E-001  0.125458       0.285506E-002  0.239424E-002            NaN
  1201.92        500.000        99.9244                 NaN            NaN            NaN            NaN  0.116000E-001  0.584226E-001  0.429255E-002  0.124093E-002            NaN
  1200.55        500.000        96.8510                 NaN            NaN  0.455588       0.406829       0.331409        1.90869                 NaN  0.464464E-001            NaN
  1199.18        500.000        95.8685                 NaN            NaN  0.554472       0.194686       0.475429        2.72133       0.152102       0.334498E-001            NaN
  1197.80        500.000       100.0000                 NaN            NaN  0.163190E-004  0.211853E-005  0.735787E-005            NaN            NaN  0.875129E-006            NaN
  1196.43        500.000        99.4416                 NaN            NaN  0.401784E-001            NaN  0.819873E-001  0.431296       0.246411E-002  0.243450E-002            NaN
  1195.06        500.000        99.4251                 NaN            NaN  0.159154       0.342274E-001  0.540247E-001  0.311702                 NaN  0.157801E-001            NaN
  1193.68        500.000        99.3769                 NaN            NaN  0.525101E-001  0.691036E-001  0.707702E-001  0.407226       0.192175E-001  0.426706E-002            NaN
  1192.31        500.000        99.8817                 NaN            NaN  0.169727E-001            NaN  0.125258E-001  0.855473E-001            NaN  0.321980E-002            NaN
  1190.94        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.56        500.000        96.6872                 NaN            NaN  0.260522       0.383180       0.372872        2.20951       0.461014E-001  0.406454E-001            NaN
  1188.19        500.000        98.5335                 NaN            NaN  0.280682                 NaN  0.149582       0.970714       0.544879E-001  0.110568E-001            NaN
  1186.81        500.000        89.3179                 NaN            NaN  0.155977       0.382271       0.788337        4.72401       0.231196                 NaN   4.40031     
  1185.44        500.000                 NaN            NaN            NaN   4.59511                 NaN   6.91024        44.3875        2.28085                 NaN   41.8263     
  1184.07        500.000                 NaN            NaN            NaN   4.59498                 NaN   6.91020        44.3868        2.28075                 NaN   41.8273     
  1182.69        500.000                 NaN            NaN            NaN   4.59485                 NaN   6.91016        44.3861        2.28064                 NaN   41.8283     
  1181.32        500.000                 NaN            NaN            NaN   4.59473                 NaN   6.91012        44.3854        2.28054                 NaN   41.8292     
  1179.95        500.000                 NaN            NaN            NaN   4.59460                 NaN   6.91008        44.3847        2.28044                 NaN   41.8302     
  1178.57        500.000                 NaN            NaN            NaN   4.59447                 NaN   6.91005        44.3840        2.28034                 NaN   41.8311     
  1177.20        500.000                 NaN            NaN            NaN   4.59434                 NaN   6.91001        44.3833        2.28024                 NaN   41.8321     
  1175.83        500.000                 NaN            NaN            NaN   4.59421                 NaN   6.90997        44.3827        2.28014                 NaN   41.8330     
  1174.45        500.000                 NaN            NaN            NaN   4.59408                 NaN   6.90993        44.3820        2.28004                 NaN   41.8340     
  1173.08        500.000                 NaN            NaN            NaN   4.59395                 NaN   6.90989        44.3813        2.27993                 NaN   41.8349     
  1171.70        500.000                 NaN            NaN            NaN   4.59383                 NaN   6.90985        44.3806        2.27983                 NaN   41.8359     
  1170.33        500.000                 NaN            NaN            NaN   4.59370                 NaN   6.90982        44.3799        2.27973                 NaN   41.8368     
  1168.96        500.000                 NaN            NaN            NaN   4.60284                 NaN   6.92163        44.3542        2.27817                 NaN   41.8432     
  1167.58        500.000                 NaN            NaN            NaN   4.60271                 NaN   6.92159        44.3535        2.27807                 NaN   41.8441     
  1166.21        500.000                 NaN            NaN            NaN   4.60259                 NaN   6.92155        44.3528        2.27797                 NaN   41.8451     
  1164.84        500.000                 NaN            NaN            NaN   4.60246                 NaN   6.92151        44.3521        2.27787                 NaN   41.8460     
  1163.46        500.000                 NaN            NaN            NaN   4.60233                 NaN   6.92147        44.3515        2.27777                 NaN   41.8470     
  1162.09        500.000                 NaN            NaN            NaN   4.60220                 NaN   6.92144        44.3508        2.27767                 NaN   41.8479     
  1160.72        500.000                 NaN            NaN            NaN   4.61268                 NaN   6.93456        44.3222        2.27584                 NaN   41.8547     
  1159.34        500.000                 NaN            NaN            NaN   4.61255                 NaN   6.93452        44.3215        2.27574                 NaN   41.8557     
  1157.97        500.000                 NaN            NaN            NaN   4.61243                 NaN   6.93449        44.3208        2.27564                 NaN   41.8566     
  1156.59        500.000                 NaN            NaN            NaN   4.64981                 NaN   6.96756        44.2468        2.26762                 NaN   41.8682     
  1155.22        500.000                 NaN            NaN            NaN   4.64968                 NaN   6.96753        44.2461        2.26752                 NaN   41.8692     
  1153.85        500.000                 NaN            NaN            NaN   4.64955                 NaN   6.96749        44.2454        2.26742                 NaN   41.8701     
  1152.47        500.000                 NaN            NaN            NaN   4.64943                 NaN   6.96745        44.2448        2.26732                 NaN   41.8711     
  1151.10        500.000                 NaN            NaN            NaN   4.64930                 NaN   6.96741        44.2441        2.26722                 NaN   41.8720     
  1149.73        500.000                 NaN            NaN            NaN   4.64917                 NaN   6.96737        44.2434        2.26712                 NaN   41.8730     
  1148.35        500.000                 NaN            NaN            NaN   4.64904                 NaN   6.96734        44.2427        2.26702                 NaN   41.8739     
  1146.98        500.000                 NaN            NaN            NaN   4.64892                 NaN   6.96730        44.2420        2.26692                 NaN   41.8749     
  1145.61        500.000                 NaN            NaN            NaN   4.64879                 NaN   6.96726        44.2413        2.26682                 NaN   41.8758     
  1144.23        500.000                 NaN            NaN            NaN   4.64866                 NaN   6.96722        44.2407        2.26671                 NaN   41.8767     
  1142.86        500.000                 NaN            NaN            NaN   4.64854                 NaN   6.96719        44.2400        2.26661                 NaN   41.8777     
  1141.48        500.000                 NaN            NaN            NaN   4.64559                 NaN   6.97001        44.2409        2.25664       0.914287E-002   41.8777     
  1140.11        500.000                 NaN            NaN            NaN   4.64546                 NaN   6.96998        44.2403        2.25654       0.914277E-002   41.8786     
  1138.74        500.000                 NaN            NaN            NaN   4.64533                 NaN   6.96994        44.2396        2.25644       0.914296E-002   41.8796     
  1137.36        500.000                 NaN            NaN            NaN   4.64521                 NaN   6.96990        44.2389        2.25634       0.914275E-002   41.8805     
  1135.99        500.000                 NaN            NaN            NaN   4.64508                 NaN   6.96986        44.2382        2.25624       0.914241E-002   41.8815     
  1134.62        500.000                 NaN            NaN            NaN   4.64495                 NaN   6.96983        44.2375        2.25614       0.914228E-002   41.8824     
  1133.24        500.000                 NaN            NaN            NaN   4.64483                 NaN   6.96979        44.2368        2.25604       0.914215E-002   41.8834     
  1131.87        500.000                 NaN            NaN            NaN   4.64470                 NaN   6.96975        44.2362        2.25594       0.914202E-002   41.8843     
  1130.50        500.000                 NaN            NaN            NaN  0.444210        4.44605        7.01576        44.1689        2.10145       0.575524E-001   41.7661     
  1129.12        500.000                 NaN            NaN            NaN  0.444196        4.44593        7.01572        44.1682        2.10136       0.575510E-001   41.7670     
  1127.75        500.000                 NaN            NaN            NaN  0.444183        4.44581        7.01568        44.1675        2.10127       0.575497E-001   41.7680     
  1126.37        500.000                 NaN            NaN            NaN  0.444170        4.44569        7.01565        44.1669        2.10117       0.575484E-001   41.7689     
  1125.00        500.000                 NaN            NaN            NaN  0.444157        4.44557        7.01561        44.1662        2.10108       0.575471E-001   41.7698     
  1123.63        500.000                 NaN            NaN            NaN  0.444143        4.44545        7.01557        44.1655        2.10099       0.575457E-001   41.7708     
  1122.25        500.000                 NaN            NaN            NaN  0.507298        4.42147        7.02284        44.1601        2.03659       0.102424        41.7493     
  1120.88        500.000                 NaN            NaN            NaN  0.507284        4.42135        7.02280        44.1594        2.03650       0.102422        41.7503     
  1119.51        500.000                 NaN            NaN            NaN  0.507268        4.42123        7.02276        44.1587        2.03641       0.102419        41.7512     
  1118.13        500.000                 NaN            NaN            NaN  0.507253        4.42111        7.02273        44.1580        2.03632       0.102417        41.7521     
  1116.76        500.000                 NaN            NaN            NaN  0.507238        4.42099        7.02269        44.1574        2.03623       0.102414        41.7531     
  1115.39        500.000                 NaN            NaN            NaN  0.507223        4.42087        7.02265        44.1567        2.03615       0.102412        41.7540     
  1114.01        500.000                 NaN            NaN            NaN  0.639985        4.36224        7.03627        44.1338        1.99889       0.108432        41.7204     
  1112.64        500.000                 NaN            NaN            NaN  0.655091        4.35572        7.03857        44.1323        1.97362       0.128739        41.7159     
  1111.26        500.000                 NaN            NaN            NaN   4.34461       0.701143        7.04410        44.1249        1.95536       0.131608        41.6983     
  1109.89        500.000                 NaN            NaN            NaN   4.34449       0.701122        7.04407        44.1242        1.95528       0.131605        41.6993     
  1108.52        500.000                 NaN            NaN            NaN   4.28666       0.836644        7.05828        44.1005        1.91658       0.137546        41.6637     
  1107.14        500.000                 NaN            NaN            NaN   4.28025       0.851670        7.06063        44.0990        1.89234       0.156821        41.6593     
  1105.77        500.000                 NaN            NaN            NaN   4.28014       0.851645        7.06059        44.0983        1.89226       0.156817        41.6602     
  1104.40        500.000                 NaN            NaN            NaN   4.28002       0.851620        7.06056        44.0977        1.89218       0.156814        41.6612     
  1103.02        500.000                 NaN            NaN            NaN  0.980384        4.22524        7.07423        44.0746        1.85580       0.162088        41.6276     
  1101.65        500.000                 NaN            NaN            NaN  0.994426        4.21913        7.07653        44.0732        1.83278       0.180448        41.6235     
  1100.28        500.000                 NaN            NaN            NaN   4.20160        1.06735        7.08528        44.0618        1.80455       0.184417        41.5951     
  1098.90        500.000                 NaN            NaN            NaN   4.14805        1.19743        7.09939        44.0382        1.76727       0.189519        41.5602     
  1097.53        500.000                 NaN            NaN            NaN   4.14794        1.19739        7.09936        44.0375        1.76719       0.189515        41.5611     
  1096.15        500.000                 NaN            NaN            NaN   4.14199        1.21117        7.10168        44.0360        1.74540       0.206706        41.5570     
  1094.78        500.000                 NaN            NaN            NaN   4.14188        1.21114        7.10164        44.0354        1.74532       0.206702        41.5580     
  1093.41        500.000                 NaN            NaN            NaN   1.33369        4.09130        7.11508        44.0127        1.71063       0.211161        41.5254     
  1092.03        500.000                 NaN            NaN            NaN   1.33366        4.09119        7.11504        44.0121        1.71056       0.211156        41.5263     
  1090.66        500.000                 NaN            NaN            NaN   1.34644        4.08554        7.11730        44.0107        1.69001       0.227417        41.5226     
  1089.29        500.000                 NaN            NaN            NaN   4.06108        1.44892        7.12957        43.9949        1.65110       0.232247        41.4822     
  1087.91        500.000                 NaN            NaN            NaN   1.57573        4.01088        7.14377        43.9711        1.61457       0.236647        41.4473     
  1086.54        500.000                 NaN            NaN            NaN   1.57568        4.01078        7.14373        43.9704        1.61450       0.236642        41.4482     
  1085.17        500.000                 NaN            NaN            NaN   1.58836        4.00527        7.14599        43.9690        1.59522       0.251654        41.4445     
  1083.79        500.000                 NaN            NaN            NaN   1.58831        4.00516        7.14596        43.9684        1.59515       0.251649        41.4454     
  1082.42        500.000                 NaN            NaN            NaN   1.58827        4.00506        7.14592        43.9677        1.59508       0.251643        41.4463     
  1081.04        500.000                 NaN            NaN            NaN   1.75051        3.95171        7.16304        43.9416        1.53778       0.262547        41.3928     
  1079.67        500.000                 NaN            NaN            NaN   1.79512        3.93676        7.16811        43.9331        1.52004       0.267578        41.3793     
  1078.30        500.000                 NaN            NaN            NaN   1.84973        3.91763        7.17490        43.9239        1.49924       0.272645        41.3620     
  1076.92        500.000                 NaN            NaN            NaN   1.90397        3.89922        7.18128        43.9144        1.47863       0.277647        41.3449     
  1075.55        500.000                 NaN            NaN            NaN   3.88363        1.95008        7.18694        43.9060        1.46047       0.282447        41.3304     
  1074.18        500.000                 NaN            NaN            NaN   2.00105        3.86662        7.19309        43.8969        1.44088       0.287241        41.3143     
  1072.80        500.000                 NaN            NaN            NaN   3.85008        2.05079        7.19914        43.8878        1.42178       0.291873        41.2985     
  1071.43        500.000                 NaN            NaN            NaN   2.09748        3.83451        7.20495        43.8791        1.40385       0.296255        41.2838     
  1070.06        500.000                 NaN            NaN            NaN   2.14463        3.81892        7.21082        43.8703        1.38580       0.300574        41.2690     
  1068.68        500.000                 NaN            NaN            NaN   2.21902        3.79512        7.21926        43.8576        1.35901       0.305540        41.2444     
  1067.31        500.000                 NaN            NaN            NaN   2.27304        3.77770        7.22581        43.8479        1.33875       0.309905        41.2269     
  1065.93        500.000                 NaN            NaN            NaN   1.65877        3.90633        7.16211        43.9530        1.54566       0.305926        41.4682     
  1064.56        500.000                 NaN            NaN            NaN   2.38243        3.74279        7.23911        43.8281        1.29793       0.318391        41.1912     
  1063.19        500.000                 NaN            NaN            NaN   2.43784        3.72530        7.24586        43.8181        1.27737       0.322513        41.1730     
  1061.81        500.000                 NaN            NaN            NaN   2.49341        3.70782        7.25264        43.8081        1.25679       0.326549        41.1547     
  1060.44        500.000                 NaN            NaN            NaN   2.54983        3.69025        7.25953        43.7979        1.23599       0.330510        41.1360     
  1059.07        500.000                 NaN            NaN            NaN   2.63098        3.66097        7.26848        43.7857        1.20880       0.335010        41.1100     
  1057.69        500.000                 NaN            NaN   2.58470        4.25830                 NaN   7.22044        44.2875       0.672170E-001  0.615129        40.9668     
  1056.32        500.000                 NaN            NaN   2.66486        4.24745                 NaN   7.22727        44.2901       0.746810E-002  0.625790        40.9371     
  1054.95        500.000                 NaN            NaN   2.67681        4.24352                 NaN   7.22887        44.2881                 NaN  0.627148        40.9356     
  1053.57        500.000                 NaN            NaN   2.67920        4.24009                 NaN   7.22967        44.2857                 NaN  0.627217        40.9382     
  1052.20        500.000                 NaN            NaN   2.68151        4.23686                 NaN   7.23049        44.2831                 NaN  0.627277        40.9407     
  1050.82        500.000                 NaN            NaN   2.68415        4.23287                 NaN   7.23126        44.2809                 NaN  0.627376        40.9434     
  1049.45        500.000                 NaN            NaN   2.68446        4.23425                 NaN   7.23263        44.2761                 NaN  0.627180        40.9454     
  1048.08        500.000                 NaN            NaN   2.68857        4.22686                 NaN   7.23293        44.2756                 NaN  0.627473        40.9485     
  1046.70        500.000                 NaN            NaN   2.69073        4.22399                 NaN   7.23380        44.2729                 NaN  0.627513        40.9511     
  1045.33        500.000                 NaN            NaN   2.69287        4.22118                 NaN   7.23469        44.2701                 NaN  0.627548        40.9536     
  1043.96        500.000                 NaN            NaN   2.69500        4.21840                 NaN   7.23559        44.2672                 NaN  0.627581        40.9562     
  1042.58        500.000                 NaN            NaN   2.69830        4.21310                 NaN   7.23621        44.2655                 NaN  0.627756        40.9591     
  1041.21        500.000                 NaN            NaN   2.70163        4.20772                 NaN   7.23683        44.2638                 NaN  0.627938        40.9621     
  1039.84        500.000                 NaN            NaN   2.70484        4.20257                 NaN   7.23747        44.2620                 NaN  0.628109        40.9651     
  1038.46        500.000                 NaN            NaN   2.70794        4.19764                 NaN   7.23813        44.2601                 NaN  0.628269        40.9679     
  1037.09        500.000                 NaN            NaN   2.71094        4.19290                 NaN   7.23882        44.2581                 NaN  0.628420        40.9708     
  1035.71        500.000                 NaN            NaN   2.71386        4.18834                 NaN   7.23953        44.2561                 NaN  0.628563        40.9736     
  1034.34        500.000                 NaN            NaN   2.71670        4.18394                 NaN   7.24026        44.2540                 NaN  0.628699        40.9764     
  1032.97        500.000                 NaN            NaN   2.71057        4.19874                 NaN   7.24306        44.2438                 NaN  0.627755        40.9761     
  1031.59        500.000                 NaN            NaN   2.71315        4.19454                 NaN   7.24365        44.2421                 NaN  0.627906        40.9786     
  1030.22        500.000                 NaN            NaN   2.71403        4.19459                 NaN   7.24475        44.2382                 NaN  0.627755        40.9807     
  1028.85        500.000                 NaN            NaN   2.71687        4.19043                 NaN   7.24587        44.2352                 NaN  0.627886        40.9838     
  1027.47        500.000                 NaN            NaN   2.73339        4.15479                 NaN   7.24163        44.2471                 NaN  0.630642        40.9924     
  1026.10        500.000                 NaN            NaN   2.72132        4.18393                 NaN   7.24737        44.2306                 NaN  0.628043        40.9888     
  1024.73        500.000                 NaN            NaN   2.72311        4.18183                 NaN   7.24838        44.2274                 NaN  0.628049        40.9913     
  1023.35        500.000                 NaN            NaN   2.72468        4.18027                 NaN   7.24947        44.2239                 NaN  0.628027        40.9937     
  1021.98        500.000                 NaN            NaN   2.72676        4.17744                 NaN   7.25036        44.2212                 NaN  0.628076        40.9962     
  1020.60        500.000                 NaN            NaN   2.72472        4.17379                 NaN   7.26419        44.1991                 NaN  0.631334        41.0068     
  1019.23        500.000                 NaN            NaN   2.74274        4.14581                 NaN   7.24981        44.2262                 NaN  0.629769        41.0057     
  1017.86        500.000                 NaN            NaN   2.74321        4.14605                 NaN   7.25160        44.2212                 NaN  0.629792        41.0081     
  1016.48        500.000                 NaN            NaN   2.74385        4.14602                 NaN   7.25329        44.2165                 NaN  0.629810        41.0106     
  1015.11        500.000                 NaN            NaN   2.73731        4.16332                 NaN   7.25502        44.2069                 NaN  0.628337        41.0091     
  1013.74        500.000                 NaN            NaN   2.73941        4.16046                 NaN   7.25596        44.2041                 NaN  0.628394        41.0116     
  1012.36        500.000                 NaN            NaN   2.75134        4.13734                 NaN   7.25891        44.2046                 NaN  0.629373        41.0185     
  1010.99        500.000                 NaN            NaN   2.74305        4.15609                 NaN   7.25817        44.1976                 NaN  0.628429        41.0167     
  1009.62        500.000                 NaN            NaN   2.74904        4.14730                 NaN   7.25741        44.1965                 NaN  0.628471        41.0212     
  1008.24        500.000                 NaN            NaN   2.75572        4.13314                 NaN   7.26045        44.1968                 NaN  0.629239        41.0246     
  1006.87        500.000                 NaN            NaN   2.74706        4.15254                 NaN   7.26212        44.1856                 NaN  0.628437        41.0242     
  1005.49        500.000                 NaN            NaN   2.74964        4.12522                 NaN   7.26397        44.1998                 NaN  0.633113        41.0283     
  1004.12        500.000                 NaN            NaN   2.75136        4.14669                 NaN   7.26344        44.1813                 NaN  0.628457        41.0288     
  1002.75        500.000                 NaN            NaN   2.74376        4.16475                 NaN   7.26717        44.1667                 NaN  0.628017        41.0296     
  1001.37        500.000                 NaN            NaN   2.75619        4.13850                 NaN   7.26524        44.1745                 NaN  0.629438        41.0361     
  1000.00        500.000                 NaN            NaN   2.75630        4.14131                 NaN   7.26638        44.1715                 NaN  0.628473        41.0361     
