|6.6.6
Archiving\03_Data\Deq/QFM_m5/WD94/WD94_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1237.18        2500.00                 NaN            NaN   56.7487        1.09511        26.7189        8.24146        4.91540        2.11971       0.160661                 NaN
  1233.97        2500.00                 NaN            NaN   56.7487        1.09511        26.7189        8.24146        4.91540        2.11971       0.160661                 NaN
  1230.77        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1227.56        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1224.36        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1221.15        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1217.95        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1214.74        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1211.54        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1208.33        2500.00                 NaN            NaN   56.7550        1.13856        26.8403        4.69338        8.22276        2.17496       0.175052                 NaN
  1205.13        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1201.92        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1198.72        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1195.51        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1192.31        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1189.10        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1185.90        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1182.69        2500.00                 NaN            NaN   56.7530        1.18528        26.9474        8.20873        4.49395        2.22429       0.187344                 NaN
  1179.49        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1176.28        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1173.08        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1169.87        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1166.67        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1163.46        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1160.26        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1157.05        2500.00                 NaN            NaN   56.7409        1.23572        27.0450        8.19753        4.31589        2.26708       0.197891                 NaN
  1153.85        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1150.64        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1147.44        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1144.23        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1141.03        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1137.82        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1134.62        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1131.41        2500.00                 NaN            NaN   56.7220        1.28922        27.1370        8.19097        4.15023        2.30383       0.206701                 NaN
  1128.21        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1125.00        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1121.79        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1118.59        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1115.38        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1112.18        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1108.97        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1105.77        2500.00                 NaN            NaN   56.6968        1.34618        27.2245        3.99664        8.18831        2.33380       0.213824                 NaN
  1102.56        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1099.36        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1096.15        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1092.95        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1089.74        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1086.54        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1083.33        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1080.13        2500.00                 NaN            NaN   56.6611        1.40744        27.3137        8.18953        3.85235        2.35655       0.219274                 NaN
  1076.92        2500.00                 NaN            NaN   56.6091        1.47371        27.4092        3.71719        8.19651        2.37191       0.222294                 NaN
  1073.72        2500.00                 NaN            NaN   56.6091        1.47371        27.4092        3.71719        8.19651        2.37191       0.222294                 NaN
  1070.51        2500.00                 NaN            NaN   56.6091        1.47371        27.4092        3.71719        8.19651        2.37191       0.222294                 NaN
  1067.31        2500.00                 NaN            NaN   56.6091        1.47371        27.4092        3.71719        8.19651        2.37191       0.222294                 NaN
  1064.10        2500.00                 NaN            NaN   56.5557        1.51155        27.4752        8.20854        3.65323        2.37448       0.221339                 NaN
  1060.90        2500.00                 NaN            NaN   56.5722        1.51758        27.4702        8.20395        3.63625        2.37655       0.223204                 NaN
  1057.69        2500.00                 NaN            NaN   56.5468        1.52895        27.4948        8.21314        3.62066        2.37446                 NaN  0.221147     
  1054.49        2500.00                 NaN            NaN   56.5468        1.52895        27.4948        8.21314        3.62066        2.37446                 NaN  0.221147     
  1051.28        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1048.08        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1044.87        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1041.67        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1038.46        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1035.26        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1032.05        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1028.85        2500.00                 NaN            NaN   56.5526        1.54421        27.5051        8.20633        3.58791        2.37864                 NaN  0.225244     
  1025.64        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1022.44        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1019.23        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1016.03        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1012.82        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1009.62        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1006.41        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1003.21        2500.00                 NaN            NaN   56.4789        1.62176        27.6109        8.22984        3.45481        2.37053                 NaN  0.233172     
  1000.00        2500.00                 NaN            NaN   56.4122        1.70275        27.7100        8.23931        3.33331        2.35716                 NaN  0.245327     
