|6.6.6
Archiving\03_Data\Deq/QFM_m5/WD94/WD94_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1237.18        2500.00                 NaN            NaN   55.6496       0.876215        27.0804        8.51444        5.05036        2.61607       0.212985                 NaN
  1233.97        2500.00                 NaN            NaN   55.6493       0.876238        27.0804        8.51443        5.05039        2.61622       0.212989                 NaN
  1230.77        2500.00                 NaN            NaN   55.6467       0.910813        27.2019        4.82436        8.49991        2.68425       0.232039                 NaN
  1227.56        2500.00                 NaN            NaN   55.6465       0.910836        27.2020        4.82439        8.49990        2.68440       0.232044                 NaN
  1224.36        2500.00                 NaN            NaN   55.6462       0.910860        27.2020        4.82441        8.49989        2.68455       0.232048                 NaN
  1221.15        2500.00                 NaN            NaN   55.6460       0.910884        27.2021        4.82444        8.49988        2.68471       0.232053                 NaN
  1217.95        2500.00                 NaN            NaN   55.6457       0.910908        27.2021        4.82447        8.49987        2.68486       0.232057                 NaN
  1214.74        2500.00                 NaN            NaN   55.6455       0.910931        27.2021        4.82449        8.49986        2.68501       0.232062                 NaN
  1211.54        2500.00                 NaN            NaN   55.6453       0.910955        27.2022        4.82452        8.49984        2.68517       0.232066                 NaN
  1208.33        2500.00                 NaN            NaN   55.6450       0.910979        27.2022        4.82454        8.49983        2.68532       0.232070                 NaN
  1205.13        2500.00                 NaN            NaN   55.6358       0.948284        27.3098        8.48988        4.62179        2.74610       0.248340                 NaN
  1201.92        2500.00                 NaN            NaN   55.6355       0.948309        27.3099        8.48987        4.62181        2.74625       0.248345                 NaN
  1198.72        2500.00                 NaN            NaN   55.6353       0.948333        27.3099        8.48986        4.62184        2.74641       0.248349                 NaN
  1195.51        2500.00                 NaN            NaN   55.6350       0.948358        27.3100        8.48985        4.62187        2.74657       0.248354                 NaN
  1192.31        2500.00                 NaN            NaN   55.6348       0.948382        27.3100        8.48983        4.62189        2.74672       0.248359                 NaN
  1189.10        2500.00                 NaN            NaN   55.6345       0.948406        27.3101        8.48982        4.62192        2.74688       0.248364                 NaN
  1185.90        2500.00                 NaN            NaN   55.6343       0.948431        27.3101        8.48981        4.62195        2.74704       0.248368                 NaN
  1182.69        2500.00                 NaN            NaN   55.6340       0.948455        27.3102        8.48980        4.62197        2.74719       0.248373                 NaN
  1179.49        2500.00                 NaN            NaN   55.6176       0.988769        27.4075        8.48296        4.44090        2.79997       0.262333                 NaN
  1176.28        2500.00                 NaN            NaN   55.6173       0.988794        27.4075        8.48295        4.44093        2.80013       0.262338                 NaN
  1173.08        2500.00                 NaN            NaN   55.6171       0.988819        27.4076        8.48294        4.44096        2.80029       0.262343                 NaN
  1169.87        2500.00                 NaN            NaN   55.6168       0.988844        27.4076        8.48292        4.44098        2.80045       0.262348                 NaN
  1166.67        2500.00                 NaN            NaN   55.6166       0.988869        27.4077        8.48291        4.44101        2.80061       0.262353                 NaN
  1163.46        2500.00                 NaN            NaN   55.6163       0.988895        27.4077        8.48290        4.44104        2.80077       0.262358                 NaN
  1160.26        2500.00                 NaN            NaN   55.6160       0.988920        27.4078        8.48288        4.44106        2.80093       0.262363                 NaN
  1157.05        2500.00                 NaN            NaN   55.6158       0.988945        27.4079        8.48287        4.44109        2.80109       0.262368                 NaN
  1153.85        2500.00                 NaN            NaN   55.5932        1.03189        27.5007        8.48084        4.27288        2.84648       0.274029                 NaN
  1150.64        2500.00                 NaN            NaN   55.5929        1.03192        27.5008        8.48083        4.27290        2.84664       0.274035                 NaN
  1147.44        2500.00                 NaN            NaN   55.5926        1.03195        27.5008        8.48082        4.27293        2.84680       0.274040                 NaN
  1144.23        2500.00                 NaN            NaN   55.5924        1.03197        27.5009        8.48080        4.27296        2.84696       0.274045                 NaN
  1141.03        2500.00                 NaN            NaN   55.5921        1.03200        27.5009        8.48079        4.27298        2.84712       0.274050                 NaN
  1137.82        2500.00                 NaN            NaN   55.5919        1.03202        27.5010        8.48077        4.27301        2.84728       0.274055                 NaN
  1134.62        2500.00                 NaN            NaN   55.5916        1.03205        27.5011        8.48076        4.27304        2.84745       0.274060                 NaN
  1131.41        2500.00                 NaN            NaN   55.5913        1.03208        27.5011        8.48074        4.27306        2.84761       0.274065                 NaN
  1128.21        2500.00                 NaN            NaN   55.5620        1.07808        27.5914        4.11741        8.48293        2.88470       0.283497                 NaN
  1125.00        2500.00                 NaN            NaN   55.5617        1.07811        27.5915        4.11744        8.48291        2.88486       0.283503                 NaN
  1121.79        2500.00                 NaN            NaN   55.5615        1.07814        27.5915        4.11747        8.48290        2.88503       0.283508                 NaN
  1118.59        2500.00                 NaN            NaN   55.5612        1.07816        27.5916        4.11749        8.48288        2.88519       0.283513                 NaN
  1115.38        2500.00                 NaN            NaN   55.5609        1.07819        27.5916        4.11752        8.48287        2.88535       0.283518                 NaN
  1112.18        2500.00                 NaN            NaN   55.5607        1.07822        27.5917        4.11755        8.48285        2.88552       0.283523                 NaN
  1108.97        2500.00                 NaN            NaN   55.5604        1.07824        27.5918        4.11758        8.48283        2.88568       0.283529                 NaN
  1105.77        2500.00                 NaN            NaN   55.5601        1.07827        27.5918        4.11760        8.48282        2.88584       0.283534                 NaN
  1102.56        2500.00                 NaN            NaN   55.5228        1.12779        27.6835        8.48926        3.97174        2.91408       0.290751                 NaN
  1099.36        2500.00                 NaN            NaN   55.5226        1.12782        27.6836        8.48924        3.97177        2.91424       0.290756                 NaN
  1096.15        2500.00                 NaN            NaN   55.5223        1.12785        27.6837        8.48923        3.97180        2.91441       0.290761                 NaN
  1092.95        2500.00                 NaN            NaN   55.5220        1.12787        27.6837        8.48921        3.97183        2.91457       0.290767                 NaN
  1089.74        2500.00                 NaN            NaN   55.5218        1.12790        27.6838        8.48919        3.97186        2.91474       0.290772                 NaN
  1086.54        2500.00                 NaN            NaN   55.5215        1.12793        27.6839        8.48918        3.97188        2.91490       0.290777                 NaN
  1083.33        2500.00                 NaN            NaN   55.5212        1.12796        27.6839        8.48916        3.97191        2.91507       0.290782                 NaN
  1080.13        2500.00                 NaN            NaN   55.5209        1.12798        27.6840        8.48914        3.97194        2.91523       0.290788                 NaN
  1076.92        2500.00                 NaN            NaN   55.4738        1.18162        27.7794        3.83492        8.50105        2.93440       0.294790                 NaN
  1073.72        2500.00                 NaN            NaN   55.4735        1.18165        27.7795        3.83495        8.50103        2.93456       0.294796                 NaN
  1070.51        2500.00                 NaN            NaN   55.4732        1.18168        27.7796        3.83498        8.50101        2.93473       0.294801                 NaN
  1067.31        2500.00                 NaN            NaN   55.4730        1.18171        27.7796        3.83501        8.50099        2.93489       0.294806                 NaN
  1064.10        2500.00                 NaN            NaN   55.4389        1.21182        27.8345        8.51432        3.76859        2.93826       0.293541                 NaN
  1060.90        2500.00                 NaN            NaN   55.4384        1.21749        27.8420        8.51197        3.75310        2.94101       0.296025                 NaN
  1057.69        2500.00                 NaN            NaN   55.4248        1.22635        27.8594        8.52149        3.73633        2.93861                 NaN  0.293031     
  1054.49        2500.00                 NaN            NaN   55.4245        1.22638        27.8594        8.52148        3.73636        2.93877                 NaN  0.293027     
  1051.28        2500.00                 NaN            NaN   55.4176        1.23933        27.8790        8.51696        3.70463        2.94410                 NaN  0.298450     
  1048.08        2500.00                 NaN            NaN   55.4173        1.23936        27.8790        8.51695        3.70466        2.94427                 NaN  0.298445     
  1044.87        2500.00                 NaN            NaN   55.4170        1.23939        27.8791        8.51693        3.70469        2.94443                 NaN  0.298440     
  1041.67        2500.00                 NaN            NaN   55.4167        1.23942        27.8792        8.51691        3.70472        2.94460                 NaN  0.298435     
  1038.46        2500.00                 NaN            NaN   55.4164        1.23945        27.8793        8.51690        3.70475        2.94476                 NaN  0.298430     
  1035.26        2500.00                 NaN            NaN   55.4162        1.23948        27.8793        8.51688        3.70478        2.94493                 NaN  0.298425     
  1032.05        2500.00                 NaN            NaN   55.4159        1.23951        27.8794        8.51686        3.70481        2.94510                 NaN  0.298420     
  1028.85        2500.00                 NaN            NaN   55.4156        1.23954        27.8795        8.51685        3.70484        2.94526                 NaN  0.298416     
  1025.64        2500.00                 NaN            NaN   55.3498        1.30295        27.9875        8.54559        3.56973        2.93551                 NaN  0.308927     
  1022.44        2500.00                 NaN            NaN   55.3495        1.30298        27.9876        8.54558        3.56976        2.93567                 NaN  0.308922     
  1019.23        2500.00                 NaN            NaN   55.3492        1.30302        27.9877        8.54556        3.56979        2.93584                 NaN  0.308917     
  1016.03        2500.00                 NaN            NaN   55.3489        1.30305        27.9878        8.54554        3.56982        2.93600                 NaN  0.308912     
  1012.82        2500.00                 NaN            NaN   55.3486        1.30308        27.9878        8.54552        3.56985        2.93617                 NaN  0.308907     
  1009.62        2500.00                 NaN            NaN   55.3483        1.30311        27.9879        8.54551        3.56988        2.93633                 NaN  0.308902     
  1006.41        2500.00                 NaN            NaN   55.3481        1.30314        27.9880        8.54549        3.56991        2.93650                 NaN  0.308897     
  1003.21        2500.00                 NaN            NaN   55.3478        1.30317        27.9881        8.54547        3.56994        2.93666                 NaN  0.308892     
  1000.00        2500.00                 NaN            NaN   55.2800        1.36994        28.0943        8.56249        3.44783        2.92040                 NaN  0.325006     
