|6.6.6
Archiving\03_Data\eqLP/QFM_m0.5/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1089.74        500.000                 NaN  0.762491       0.838886        28.6487        46.2322        18.3799        4.88534       0.252453     
  1086.54        500.000                 NaN  0.762497       0.838904        28.6485        46.2323        18.3799        4.88537       0.252467     
  1083.33        500.000                 NaN  0.762502       0.838923        28.6484        46.2324        18.3799        4.88540       0.252482     
  1080.13        500.000                 NaN  0.762508       0.838942        28.6483        46.2325        18.3798        4.88543       0.252496     
  1076.92        500.000                 NaN  0.762394       0.893273        28.6847        46.1773        18.3095        4.77583       0.396975     
  1073.72        500.000                 NaN  0.762400       0.893293        28.6846        46.1773        18.3095        4.77586       0.396997     
  1070.51        500.000                 NaN  0.762405       0.893312        28.6845        46.1774        18.3094        4.77589       0.397020     
  1067.31        500.000                 NaN  0.762410       0.893332        28.6844        46.1775        18.3094        4.77592       0.397043     
  1064.10        500.000                 NaN  0.762415       0.893352        28.6843        46.1776        18.3094        4.77594       0.397065     
  1060.90        500.000                 NaN  0.762421       0.893371        28.6842        46.1777        18.3093        4.77597       0.397088     
  1057.69        500.000                 NaN  0.762426       0.893391        28.6840        46.1778        18.3093        4.77600       0.397111     
  1054.49        500.000                 NaN  0.762431       0.893410        28.6839        46.1778        18.3092        4.77603       0.397134     
  1051.28        500.000                 NaN  0.762325       0.950692        28.7070        46.1462        4.66127        18.2421       0.530424     
  1048.08        500.000                 NaN  0.762330       0.950713        28.7069        46.1463        4.66130        18.2420       0.530454     
  1044.87        500.000                 NaN  0.762335       0.950734        28.7068        46.1464        4.66133        18.2420       0.530484     
  1041.67        500.000                 NaN  0.762340       0.950754        28.7067        46.1464        4.66136        18.2419       0.530514     
  1038.46        500.000                 NaN  0.762345       0.950775        28.7065        46.1465        4.66139        18.2419       0.530544     
  1035.26        500.000                 NaN  0.762350       0.950796        28.7064        46.1466        4.66142        18.2418       0.530575     
  1032.05        500.000                 NaN  0.762355       0.950816        28.7063        46.1467        4.66145        18.2418       0.530605     
  1028.85        500.000                 NaN  0.762360       0.950837        28.7062        46.1468        4.66148        18.2417       0.530635     
  1025.64        500.000                 NaN  0.762273        1.00887        28.7275        46.1263        18.1750        4.54591       0.654187     
  1022.44        500.000                 NaN  0.762278        1.00890        28.7274        46.1263        18.1749        4.54594       0.654224     
  1019.23        500.000                 NaN  0.762283        1.00892        28.7273        46.1264        18.1749        4.54597       0.654261     
  1016.03        500.000                 NaN  0.762288        1.00894        28.7271        46.1265        18.1748        4.54600       0.654298     
  1012.82        500.000                 NaN  0.762292        1.00896        28.7270        46.1266        18.1748        4.54603       0.654335     
  1009.62        500.000                 NaN  0.762297        1.00898        28.7269        46.1267        18.1747        4.54606       0.654372     
  1006.41        500.000                 NaN  0.762301        1.00900        28.7267        46.1268        18.1747        4.54609       0.654409     
  1003.21        500.000                 NaN  0.762306        1.00903        28.7266        46.1269        18.1746        4.54612       0.654446     
  1000.00        500.000                 NaN  0.762227        1.07119        28.7307        46.1320        18.1129        4.42650       0.764465     
