|6.6.6
Archiving\03_Data\frac/QFM_m0.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1025.06        2500.00                 NaN            NaN            NaN   4.59764                 NaN            NaN   5.35261                 NaN            NaN   8.79542        47.0095        33.3717       0.873138     
  1022.56        2500.00                 NaN            NaN            NaN   4.60219                 NaN            NaN   5.34709                 NaN            NaN   8.79834        47.0018        33.3774       0.873175     
  1020.05        2500.00                 NaN            NaN            NaN   4.60727                 NaN            NaN   5.34064                 NaN            NaN   8.80038        46.9953        33.3832       0.873269     
  1017.54        2500.00                 NaN            NaN            NaN   4.61262                 NaN            NaN   5.33325                 NaN            NaN   8.80161        46.9905        33.3886       0.873407     
  1015.04        2500.00                 NaN            NaN            NaN   4.61732                 NaN            NaN   5.32744                 NaN            NaN   8.80375        46.9838        33.3942       0.873469     
  1012.53        2500.00                 NaN            NaN            NaN   4.61947                 NaN            NaN   5.32443                 NaN            NaN   8.80507        46.9784        33.3985       0.874123     
  1010.03        2500.00                 NaN            NaN            NaN   4.62462                 NaN            NaN   5.31925                 NaN            NaN   8.80744        46.9711        33.4040       0.873600     
  1007.52        2500.00                 NaN            NaN            NaN   4.87820                 NaN            NaN   4.59098                 NaN            NaN   8.66643        47.5486        33.4038       0.912039     
  1005.01        2500.00                 NaN            NaN            NaN   4.87914                 NaN            NaN   4.58945                 NaN            NaN   8.66807        47.5449        33.4065       0.911963     
  1002.51        2500.00                 NaN            NaN            NaN   4.63998                 NaN            NaN   5.30032                 NaN            NaN   8.81396        46.9497        33.4222       0.873759     
  1000.00        2500.00                 NaN            NaN            NaN   4.60075                 NaN            NaN   5.39872                 NaN            NaN   8.82947        46.8880        33.4152       0.867895     
