|6.6.6
Archiving\03_Data\frac/QFM_m0.5/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1025.06        2500.00                 NaN            NaN            NaN   7.33289                 NaN            NaN   6.86496                 NaN            NaN   8.90690        43.9217        31.4548        1.51881     
  1022.56        2500.00                 NaN            NaN            NaN   7.34049                 NaN            NaN   6.85605                 NaN            NaN   8.90993        43.9157        31.4589        1.51893     
  1020.05        2500.00                 NaN            NaN            NaN   7.34895                 NaN            NaN   6.84598                 NaN            NaN   8.91207        43.9108        31.4630        1.51915     
  1017.54        2500.00                 NaN            NaN            NaN   7.35784                 NaN            NaN   6.83497                 NaN            NaN   8.91338        43.9074        31.4669        1.51945     
  1015.04        2500.00                 NaN            NaN            NaN   7.36568                 NaN            NaN   6.82581                 NaN            NaN   8.91562        43.9024        31.4709        1.51962     
  1012.53        2500.00                 NaN            NaN            NaN   7.36948                 NaN            NaN   6.82027                 NaN            NaN   8.91705        43.8986        31.4738        1.52082     
  1010.03        2500.00                 NaN            NaN            NaN   7.37802                 NaN            NaN   6.81240                 NaN            NaN   8.91947        43.8927        31.4775        1.51996     
  1007.52        2500.00                 NaN            NaN            NaN   7.78768                 NaN            NaN   5.88679                 NaN            NaN   8.78208        44.4604        31.4952        1.58787     
  1005.01        2500.00                 NaN            NaN            NaN   7.78956                 NaN            NaN   5.88423                 NaN            NaN   8.78381        44.4581        31.4965        1.58780     
  1002.51        2500.00                 NaN            NaN            NaN   7.40358                 NaN            NaN   6.78259                 NaN            NaN   8.92628        43.8763        31.4909        1.52042     
  1000.00        2500.00                 NaN            NaN            NaN   7.34077                 NaN            NaN   6.91086                 NaN            NaN   8.94136        43.8163        31.4805        1.51016     
