|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/GRV/GRV_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN   2.20639                 NaN   4.88922                 NaN            NaN   6.72770       0.469861        43.6591        42.0478     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN   2.20940                 NaN   4.88499                 NaN            NaN   6.72792       0.469803        43.6568        42.0511     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN   2.21240                 NaN   4.88079                 NaN            NaN   6.72815       0.469743        43.6545        42.0544     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN   2.21537                 NaN   4.87664                 NaN            NaN   6.72838       0.469681        43.6522        42.0577     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN   2.21832                 NaN   4.87252                 NaN            NaN   6.72862       0.469617        43.6499        42.0611     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN   2.22125                 NaN   4.86845                 NaN            NaN   6.72887       0.469552        43.6475        42.0644     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN   2.22417                 NaN   4.86441                 NaN            NaN   6.72913       0.469484        43.6451        42.0677     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN   2.22707                 NaN   4.86042                 NaN            NaN   6.72939       0.469415        43.6428        42.0710     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN   2.27007                 NaN   4.74710                 NaN            NaN   6.72911       0.468172        43.7148        42.0707     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN   2.30415                 NaN   4.72533       0.238074E-005            NaN   6.72938       0.468104        43.6757        42.0973     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN   2.27575                 NaN   4.73934       0.975932E-006            NaN   6.72967       0.468027        43.7100        42.0773     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN   2.27856                 NaN   4.73552                 NaN            NaN   6.72995       0.467952        43.7075        42.0805     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN   2.28135                 NaN   4.73172                 NaN            NaN   6.73029       0.467884        43.7050        42.0838     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN   2.28412                 NaN   4.72799                 NaN            NaN   6.73059       0.467805        43.7025        42.0870     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN   2.28688                 NaN   4.72429                 NaN            NaN   6.73091       0.467724        43.6999        42.0903     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN   2.25788                 NaN   4.76639                 NaN            NaN   6.73135       0.467648        43.6983        42.0785     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN   2.26062                 NaN   4.76274                 NaN            NaN   6.73167       0.467563        43.6957        42.0817     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN   2.32603                 NaN   4.66878                 NaN            NaN   6.73174       0.467458        43.6913        42.1147     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN   2.32871                 NaN   4.66525                 NaN            NaN   6.73208       0.467369        43.6887        42.1179     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN   2.33141                 NaN   4.66163       0.582678E-004            NaN   6.73243       0.467277        43.6861        42.1211     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN   2.33423                 NaN   4.65799                 NaN            NaN   6.73279       0.467185        43.6834        42.1244     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN   2.33684                 NaN   4.65460                 NaN            NaN   6.73316       0.467090        43.6807        42.1276     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN   2.35036                 NaN   4.61399                 NaN            NaN   6.74211       0.463893        43.7050        42.1246     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN   1.74925                 NaN   5.87926                 NaN            NaN   6.96208       0.389169        43.0815        41.9388     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN   1.79649                 NaN   5.80942                 NaN            NaN   6.96254       0.389422        43.0796        41.9626     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN   1.76750                 NaN   5.85103                 NaN            NaN   6.96233       0.389610        43.0789        41.9506     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN   1.81508                 NaN   5.78263                 NaN            NaN   6.96220       0.389638        43.0753        41.9752     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN   1.82452                 NaN   5.76887                 NaN            NaN   6.96184       0.389805        43.0735        41.9815     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN   1.79455                 NaN   5.81129                 NaN            NaN   6.96276       0.389916        43.0727        41.9688     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN   1.80512                 NaN   5.79526                 NaN            NaN   6.96166       0.390317        43.0720        41.9756     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   1.81521                 NaN   5.78025                 NaN            NaN   6.96084       0.390622        43.0708        41.9823     
