|6.6.6
Archiving\03_Data\fracLP/QFM_m1.5/EETA/EETA_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1466.17        500.000        98.8803                 NaN            NaN            NaN            NaN            NaN  0.143960E-001   1.10532                 NaN            NaN            NaN            NaN
  1463.66        500.000        98.3199                 NaN            NaN            NaN            NaN            NaN   1.12514       0.554968                 NaN            NaN            NaN            NaN
  1461.15        500.000        98.3472                 NaN            NaN            NaN            NaN            NaN   1.10665       0.546125                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.3747                 NaN            NaN            NaN            NaN            NaN   1.08684       0.538454                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.4029                 NaN            NaN            NaN            NaN            NaN   1.06760       0.529468                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.4276                 NaN            NaN            NaN            NaN            NaN   1.05086       0.521500                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.4529                 NaN            NaN            NaN            NaN            NaN   1.03363       0.513461                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.4778                 NaN            NaN            NaN            NaN            NaN   1.01483       0.507321                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.5003                 NaN            NaN            NaN            NaN            NaN  0.499816       0.999850                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.5228                 NaN            NaN            NaN            NaN            NaN  0.494450       0.982793                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.5456                 NaN            NaN            NaN            NaN            NaN  0.967783       0.486661                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.5680                 NaN            NaN            NaN            NaN            NaN  0.952561       0.479458                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.5871                 NaN            NaN            NaN            NaN            NaN  0.473310       0.939625                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.6083                 NaN            NaN            NaN            NaN            NaN  0.466484       0.925249                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.6259                 NaN            NaN            NaN            NaN            NaN  0.912610       0.461481                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.6461                 NaN            NaN            NaN            NaN            NaN  0.898724       0.455225                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6659                 NaN            NaN            NaN            NaN            NaN  0.886072       0.448037                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6836                 NaN            NaN            NaN            NaN            NaN  0.444056       0.872374                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7011                 NaN            NaN            NaN            NaN            NaN  0.439948       0.859002                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7183                 NaN            NaN            NaN            NaN            NaN  0.848311       0.433405                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7333                 NaN            NaN            NaN            NaN            NaN  0.837843       0.428877                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7515                 NaN            NaN            NaN            NaN            NaN  0.422412       0.826058                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7658                 NaN            NaN            NaN            NaN            NaN  0.815425       0.418754                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7846                 NaN            NaN            NaN  0.739809E-002            NaN  0.779702       0.428317                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8002                 NaN            NaN            NaN            NaN            NaN  0.407014       0.792741                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.1780                 NaN            NaN            NaN            NaN            NaN  0.840839       0.662196       0.319013                 NaN            NaN            NaN
  1401.00        500.000        96.9198                 NaN            NaN            NaN            NaN            NaN  0.931683        1.17984       0.968687                 NaN            NaN            NaN
  1398.50        500.000        97.0016                 NaN            NaN            NaN            NaN            NaN   1.14851       0.907780       0.942080                 NaN            NaN            NaN
  1395.99        500.000        97.0825                 NaN            NaN            NaN            NaN            NaN  0.884130        1.11748       0.915876                 NaN            NaN            NaN
  1393.48        500.000        97.1576                 NaN            NaN            NaN            NaN            NaN   1.08973       0.860796       0.891919                 NaN            NaN            NaN
  1390.98        500.000        97.2331                 NaN            NaN            NaN            NaN            NaN   1.06077       0.838059       0.868031                 NaN            NaN            NaN
  1388.47        500.000        97.3027                 NaN            NaN            NaN            NaN            NaN  0.817266        1.03492       0.845130                 NaN            NaN            NaN
  1385.96        500.000        97.3668                 NaN            NaN            NaN            NaN            NaN   1.01089       0.798045       0.824259                 NaN            NaN            NaN
  1383.46        500.000        97.4268                 NaN            NaN            NaN            NaN            NaN  0.778934       0.989590       0.804698                 NaN            NaN            NaN
  1380.95        500.000        97.4886                 NaN            NaN            NaN            NaN            NaN  0.965781       0.760989       0.784629                 NaN            NaN            NaN
  1378.45        500.000        97.5433                 NaN            NaN            NaN            NaN            NaN  0.947011       0.743213       0.766474                 NaN            NaN            NaN
  1375.94        500.000        97.5978                 NaN            NaN            NaN            NaN            NaN  0.726491       0.927096       0.748634                 NaN            NaN            NaN
  1373.43        500.000        97.6469                 NaN            NaN            NaN            NaN            NaN  0.710851       0.910378       0.731839                 NaN            NaN            NaN
  1370.93        500.000        97.6985                 NaN            NaN            NaN            NaN            NaN  0.694887       0.891444       0.715178                 NaN            NaN            NaN
  1368.42        500.000        97.7467                 NaN            NaN            NaN            NaN            NaN  0.874985       0.679049       0.699241                 NaN            NaN            NaN
  1365.91        500.000        97.7905                 NaN            NaN            NaN            NaN            NaN  0.859391       0.665464       0.684609                 NaN            NaN            NaN
  1363.41        500.000        97.8326                 NaN            NaN            NaN            NaN            NaN  0.845959       0.651447       0.670020                 NaN            NaN            NaN
  1360.90        500.000        97.8717                 NaN            NaN            NaN            NaN            NaN  0.833005       0.638642       0.656692                 NaN            NaN            NaN
  1358.40        500.000        97.9120                 NaN            NaN            NaN            NaN            NaN  0.819610       0.625152       0.643257                 NaN            NaN            NaN
  1355.89        500.000        97.9484                 NaN            NaN            NaN            NaN            NaN  0.612899       0.808003       0.630735                 NaN            NaN            NaN
  1353.38        500.000        97.9843                 NaN            NaN  0.148713E-001            NaN            NaN  0.768502       0.610389       0.621968                 NaN            NaN            NaN
  1350.88        500.000        98.0344                 NaN            NaN  0.395238                 NaN            NaN  0.844350       0.428389E-001  0.683175                 NaN            NaN            NaN
  1348.37        500.000        98.0748                 NaN            NaN  0.393484                 NaN            NaN  0.265298E-001  0.835751       0.669472                 NaN            NaN            NaN
  1345.86        500.000        98.1169                 NaN            NaN  0.391456                 NaN            NaN  0.992264E-002  0.826718       0.655016                 NaN            NaN            NaN
  1343.36        500.000        98.1502                 NaN            NaN  0.386914                 NaN            NaN  0.820331                 NaN  0.642558                 NaN            NaN            NaN
  1340.85        500.000        98.1922                 NaN            NaN  0.381491                 NaN            NaN  0.798716                 NaN  0.627639                 NaN            NaN            NaN
  1338.35        500.000        98.1917                 NaN            NaN  0.381030                 NaN            NaN  0.798544                 NaN  0.628750                 NaN            NaN            NaN
  1335.84        500.000        98.2824                 NaN            NaN  0.357149                 NaN            NaN  0.769842                 NaN  0.590567                 NaN            NaN            NaN
  1333.33        500.000        98.2914                 NaN            NaN  0.355587                 NaN            NaN  0.764135                 NaN  0.588877                 NaN            NaN            NaN
  1330.83        500.000        98.3092                 NaN            NaN  0.358789                 NaN            NaN  0.747869                 NaN  0.584117                 NaN            NaN            NaN
  1328.32        500.000        98.3690                 NaN            NaN  0.335599                 NaN            NaN  0.735212       0.180779E-002  0.558362                 NaN            NaN            NaN
  1325.81        500.000        98.3845                 NaN            NaN  0.327248                 NaN            NaN  0.724304       0.119619E-001  0.552003                 NaN            NaN            NaN
  1323.31        500.000        98.3994                 NaN            NaN  0.287063                 NaN            NaN  0.672450       0.102077       0.539059                 NaN            NaN            NaN
  1320.80        500.000        98.4479                 NaN            NaN  0.319341                 NaN            NaN  0.703606                 NaN  0.529106                 NaN            NaN            NaN
  1318.30        500.000        98.4692                 NaN            NaN  0.312020                 NaN            NaN  0.698437                 NaN  0.520306                 NaN            NaN            NaN
  1315.79        500.000        98.5018                 NaN            NaN  0.304417                 NaN            NaN  0.686357                 NaN  0.507423                 NaN            NaN            NaN
  1313.28        500.000        98.5275                 NaN            NaN  0.298119                 NaN            NaN  0.676227                 NaN  0.498106                 NaN            NaN            NaN
  1310.78        500.000        98.4891                 NaN            NaN  0.290224                 NaN            NaN  0.692762                 NaN  0.505814       0.221307E-001            NaN            NaN
  1308.27        500.000        98.3585                 NaN            NaN  0.281290                 NaN            NaN  0.742988                 NaN  0.540497       0.767388E-001            NaN            NaN
  1305.76        500.000        98.4078                 NaN            NaN  0.273494                 NaN            NaN  0.721909                 NaN  0.523254       0.735782E-001            NaN            NaN
  1303.26        500.000        98.4418                 NaN            NaN  0.268201                 NaN            NaN  0.706487                 NaN  0.512137       0.714102E-001            NaN            NaN
  1300.75        500.000        98.6182                 NaN            NaN  0.253046                 NaN            NaN  0.569079                 NaN  0.520937       0.387877E-001            NaN            NaN
  1298.25        500.000        98.3779                 NaN            NaN  0.284022                 NaN            NaN  0.772548                 NaN  0.467368       0.981606E-001            NaN            NaN
  1295.74        500.000        98.5558                 NaN            NaN  0.250957                 NaN            NaN  0.654452                 NaN  0.474303       0.645123E-001            NaN            NaN
  1293.23        500.000        98.5907                 NaN            NaN  0.244890                 NaN            NaN  0.639655                 NaN  0.462462       0.623420E-001            NaN            NaN
  1290.73        500.000        98.6265                 NaN            NaN  0.238908                 NaN            NaN  0.623857                 NaN  0.450538       0.602457E-001            NaN            NaN
  1288.22        500.000        98.6599                 NaN            NaN  0.232560                 NaN            NaN  0.610230                 NaN  0.439152       0.582016E-001            NaN            NaN
  1285.71        500.000        98.6939                 NaN            NaN  0.226947                 NaN            NaN  0.594975                 NaN  0.427922       0.562784E-001            NaN            NaN
  1283.21        500.000        98.7264                 NaN            NaN  0.220330                 NaN            NaN  0.582241                 NaN  0.416728       0.542945E-001            NaN            NaN
  1280.70        500.000        98.7527                 NaN            NaN  0.219475                 NaN            NaN  0.564490                 NaN  0.410409       0.529396E-001            NaN            NaN
  1278.20        500.000        98.7917                 NaN            NaN  0.204929                 NaN            NaN  0.561154                 NaN  0.392023       0.502365E-001            NaN            NaN
  1275.69        500.000        98.8184                 NaN            NaN  0.203047                 NaN            NaN  0.544021                 NaN  0.385583       0.489606E-001            NaN            NaN
  1273.18        500.000        98.8485                 NaN            NaN  0.197216                 NaN            NaN  0.531560                 NaN  0.375505       0.472662E-001            NaN            NaN
  1270.68        500.000        98.8770                 NaN            NaN  0.191787                 NaN            NaN  0.519721                 NaN  0.365879       0.456540E-001            NaN            NaN
  1268.17        500.000        98.9045                 NaN            NaN  0.186468                 NaN            NaN  0.508545                 NaN  0.356447       0.440723E-001            NaN            NaN
  1265.66        500.000        98.9324                 NaN            NaN  0.179843                 NaN            NaN  0.498320                 NaN  0.346984       0.425005E-001            NaN            NaN
  1263.16        500.000        92.3661                 NaN            NaN  0.476507                 NaN            NaN   1.51522                 NaN   1.09326       0.172323        4.37661                 NaN
  1260.65        500.000        90.4732                 NaN            NaN  0.539955                 NaN            NaN   1.80291                 NaN   1.29207       0.205514        5.68631                 NaN
  1258.15        500.000        91.4801                 NaN            NaN  0.474589                 NaN            NaN   1.63546                 NaN   1.16110       0.181800        5.06694                 NaN
  1255.64        500.000        92.3059                 NaN            NaN  0.420378                 NaN            NaN   1.49650                 NaN   1.05237       0.162198        4.56268                 NaN
  1253.13        500.000        92.9864                 NaN            NaN  0.377126                 NaN            NaN   1.37970                 NaN  0.961737       0.145967        4.14906                 NaN
  1250.63        500.000        93.5697                 NaN            NaN  0.340094                 NaN            NaN   1.27733                 NaN  0.883127       0.131917        3.79788                 NaN
  1248.12        500.000        94.0709                 NaN            NaN  0.308253                 NaN            NaN   1.18864                 NaN  0.814807       0.119750        3.49766                 NaN
  1245.61        500.000        94.5066                 NaN            NaN  0.281055                 NaN            NaN   1.11021                 NaN  0.754596       0.109095        3.23840                 NaN
  1243.11        500.000        94.8934                 NaN            NaN  0.256903                 NaN            NaN   1.03968                 NaN  0.700620       0.996000E-001   3.00982                 NaN
  1240.60        500.000        95.2395                 NaN            NaN  0.234844                 NaN            NaN  0.976097                 NaN  0.651658       0.910728E-001   2.80686                 NaN
  1238.10        500.000        95.5458                 NaN            NaN  0.215291                 NaN            NaN  0.920030                 NaN  0.607920       0.834327E-001   2.62756                 NaN
  1235.59        500.000        95.8255                 NaN            NaN  0.196791                 NaN            NaN  0.868858                 NaN  0.567600       0.764335E-001   2.46477                 NaN
  1233.08        500.000        96.0768                 NaN            NaN  0.180245                 NaN            NaN  0.822830                 NaN  0.531039       0.701164E-001   2.31901                 NaN
  1230.58        500.000        96.3077                 NaN            NaN  0.164027                 NaN            NaN  0.781366                 NaN  0.497255       0.642928E-001   2.18538                 NaN
  1228.07        500.000        96.5154                 NaN            NaN  0.148564                 NaN            NaN  0.745637                 NaN  0.466619       0.589458E-001   2.06482                 NaN
  1225.56        500.000        96.7073                 NaN            NaN  0.134736                 NaN            NaN  0.711747                 NaN  0.438146       0.540723E-001   1.95398                 NaN
  1223.06        500.000        96.8379                 NaN            NaN  0.563950E-001            NaN            NaN  0.354706       0.429946       0.418847       0.462586E-001   1.85593                 NaN
  1220.55        500.000        96.9615                 NaN            NaN            NaN            NaN            NaN  0.667479       0.162943       0.400762       0.398246E-001   1.76746                 NaN
  1218.05        500.000        97.1124                 NaN            NaN            NaN            NaN            NaN  0.610061       0.180106       0.378297       0.366300E-001   1.68249                 NaN
  1215.54        500.000        97.2458                 NaN            NaN            NaN            NaN            NaN  0.624357       0.131705       0.359542       0.333300E-001   1.60524                 NaN
  1213.03        500.000        97.3833                 NaN            NaN            NaN            NaN            NaN  0.588784       0.128898       0.338740       0.307589E-001   1.52949                 NaN
  1210.53        500.000        80.5128                 NaN            NaN  0.404908                 NaN            NaN   1.92807                 NaN   1.68613       0.115323        7.92304        7.42976     
  1208.02        500.000        72.1536                 NaN            NaN  0.628586                 NaN            NaN   2.48984                 NaN   2.34440       0.149956        10.9992        11.2344     
  1205.51        500.000        76.2391                 NaN            NaN  0.537287                 NaN            NaN   2.12686                 NaN   1.99369       0.125353        9.38650        9.59125     
  1203.01        500.000        77.2396                 NaN            NaN  0.542327                 NaN            NaN   1.95782                 NaN   1.89201       0.120255        8.98989        9.25809     
  1200.50        500.000        82.5037                 NaN            NaN  0.384372                 NaN            NaN   1.59980                 NaN   1.47228       0.849413E-001   6.94231        7.01260     
  1197.99        500.000        80.2079                 NaN            NaN  0.382067                 NaN            NaN   1.72674       0.439359E-003   1.64089       0.956088E-001   7.81101        8.13531     
  1195.49        500.000        87.5764                 NaN            NaN            NaN            NaN            NaN   1.55968       0.112396E-002   1.04200       0.453998E-001   4.99061        4.78473     
  1192.98        500.000        84.1608                 NaN            NaN  0.398603                 NaN            NaN   1.19412                 NaN   1.26396       0.816931E-001   6.47586        6.42497     
  1190.48        500.000        81.0304                 NaN            NaN            NaN            NaN            NaN   2.18515                 NaN   1.54275       0.613963E-001   7.66306        7.51726     
  1187.97        500.000        63.9280                 NaN            NaN            NaN            NaN            NaN   3.06144       0.557373        2.77650       0.118540        15.1275        14.4306     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.08471        2.03182        7.31104       0.337866        42.8965        40.3380     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.19976        1.92018        7.31688       0.336760        42.8864        40.3400     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.26632        1.85872        7.32433       0.335163        42.8733        40.3422     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.44725        1.68228        7.33006       0.333811        42.8623        40.3443     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.60808        1.52302        7.33635       0.333418        42.8524        40.3467     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.986609        8.14432        7.34130       0.332265        42.8478        40.3477     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.80205        1.33868        7.34988       0.330813        42.8260        40.3526     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.72880        1.41543        7.34741       0.329534        42.8260        40.3528     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.80824        1.34410        7.36243       0.326787        42.8050        40.3534     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.72394        1.43294        7.35739       0.325865        42.8024        40.3574     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.27686       0.883922        7.37304       0.324205        42.7841        40.3579     
  1157.89        500.000                 NaN            NaN            NaN  0.246714E-004            NaN            NaN   8.51141       0.652978        7.37879       0.322977        42.7743        40.3595     
  1155.39        500.000                 NaN            NaN            NaN   1.81999                 NaN            NaN   6.03329                 NaN   7.12339       0.449448        43.4310        41.1429     
  1152.88        500.000                 NaN            NaN            NaN   1.84923                 NaN            NaN   5.98500                 NaN   7.11801       0.451109        43.4386        41.1580     
  1150.38        500.000                 NaN            NaN            NaN   1.88819                 NaN            NaN   5.91823                 NaN   7.11378       0.453806        43.4485        41.1775     
  1147.87        500.000                 NaN            NaN            NaN   1.92170                 NaN            NaN   5.86054                 NaN   7.11024       0.456069        43.4572        41.1943     
  1145.36        500.000                 NaN            NaN            NaN   1.95136                 NaN            NaN   5.80951                 NaN   7.10749       0.458075        43.4642        41.2094     
  1142.86        500.000                 NaN            NaN            NaN   1.98239                 NaN            NaN   5.75560                 NaN   7.10437       0.460164        43.4722        41.2253     
  1140.35        500.000                 NaN            NaN            NaN   1.99546                 NaN            NaN   5.73486                 NaN   7.10337       0.460511        43.4731        41.2328     
  1137.84        500.000                 NaN            NaN            NaN   2.03173                 NaN            NaN   5.67167                 NaN   7.09998       0.463319        43.4817        41.2516     
  1135.34        500.000                 NaN            NaN            NaN   2.05445                 NaN            NaN   5.63312                 NaN   7.09818       0.464762        43.4856        41.2638     
  1132.83        500.000                 NaN            NaN            NaN   2.07542                 NaN            NaN   5.59755                 NaN   7.09657       0.466076        43.4891        41.2753     
  1130.33        500.000                 NaN            NaN            NaN   2.09706                 NaN            NaN   5.56086                 NaN   7.09485       0.467453        43.4927        41.2871     
  1127.82        500.000                 NaN            NaN            NaN   2.11678                 NaN            NaN   5.52760                 NaN   7.09382       0.468615        43.4949        41.2983     
  1125.31        500.000                 NaN            NaN            NaN   2.13032                 NaN            NaN   5.50429                 NaN   7.09202       0.469421        43.4973        41.3066     
  1122.81        500.000                 NaN            NaN            NaN   2.15826                 NaN            NaN   5.45665                 NaN   7.08954       0.471830        43.5027        41.3210     
  1120.30        500.000                 NaN            NaN            NaN   2.17166                 NaN            NaN   5.43493                 NaN   7.08955       0.472155        43.5022        41.3295     
  1117.79        500.000                 NaN            NaN            NaN   2.18504                 NaN            NaN   5.41170                 NaN   7.08970       0.472999        43.5033        41.3373     
  1115.29        500.000                 NaN            NaN            NaN   2.20405                 NaN            NaN   5.38176                 NaN   7.09019       0.473813        43.5009        41.3493     
  1112.78        500.000                 NaN            NaN            NaN   2.21406                 NaN            NaN   5.36237                 NaN   7.08733       0.475105        43.5059        41.3552     
  1110.28        500.000                 NaN            NaN            NaN   2.22780                 NaN            NaN   5.34068                 NaN   7.08752       0.475307        43.5054        41.3633     
  1107.77        500.000                 NaN            NaN            NaN   2.24102                 NaN            NaN   5.31876                 NaN   7.08663       0.476058        43.5060        41.3716     
  1105.26        500.000                 NaN            NaN            NaN   2.28681                 NaN            NaN   5.22178                 NaN   7.07060       0.484314        43.5462        41.3903     
  1102.76        500.000                 NaN            NaN            NaN   2.26711                 NaN            NaN   5.27551                 NaN   7.08575       0.477543        43.5063        41.3878     
  1100.25        500.000                 NaN            NaN            NaN   2.27946                 NaN            NaN   5.25537                 NaN   7.08535       0.478199        43.5058        41.3958     
  1097.74        500.000                 NaN            NaN            NaN   2.29131                 NaN            NaN   5.23593                 NaN   7.08525       0.478843        43.5052        41.4035     
  1095.24        500.000                 NaN            NaN            NaN   2.30188                 NaN            NaN   5.21848                 NaN   7.08500       0.479398        43.5048        41.4105     
  1092.73        500.000                 NaN            NaN            NaN   2.31235                 NaN            NaN   5.20156                 NaN   7.08501       0.479915        43.5036        41.4176     
  1090.23        500.000                 NaN            NaN            NaN   2.32278                 NaN            NaN   5.18477                 NaN   7.08504       0.480434        43.5023        41.4247     
  1087.72        500.000                 NaN            NaN            NaN   2.38942                 NaN            NaN   5.02839                 NaN   7.05853       0.490499        43.5854        41.4478     
  1085.21        500.000                 NaN            NaN            NaN   2.38930                 NaN            NaN   5.02813                 NaN   7.05847       0.490478        43.5842        41.4495     
  1082.71        500.000                 NaN            NaN            NaN   2.35364                 NaN            NaN   5.13273                 NaN   7.08408       0.482273        43.5020        41.4453     
  1080.20        500.000                 NaN            NaN            NaN   2.36888                 NaN            NaN   5.10413                 NaN   7.08202       0.483547        43.5076        41.4538     
  1077.69        500.000                 NaN            NaN            NaN   2.37998                 NaN            NaN   5.08307                 NaN   7.08039       0.484518        43.5115        41.4605     
  1075.19        500.000                 NaN            NaN            NaN   2.38984                 NaN            NaN   5.06384                 NaN   7.07919       0.485423        43.5153        41.4664     
  1072.68        500.000                 NaN            NaN            NaN   2.39706                 NaN            NaN   5.05087                 NaN   7.07821       0.485952        43.5162        41.4718     
  1070.18        500.000                 NaN            NaN            NaN   2.41188                 NaN            NaN   5.00418                 NaN   7.06628       0.489627        43.5529        41.4752     
  1067.67        500.000                 NaN            NaN            NaN   2.41391                 NaN            NaN   4.99975                 NaN   7.06584       0.489820        43.5529        41.4778     
  1065.16        500.000                 NaN            NaN            NaN   2.41562                 NaN            NaN   4.99590                 NaN   7.06543       0.489988        43.5528        41.4802     
  1062.66        500.000                 NaN            NaN            NaN   2.41704                 NaN            NaN   4.99255                 NaN   7.06505       0.490134        43.5527        41.4825     
  1060.15        500.000                 NaN            NaN            NaN   2.41826                 NaN            NaN   4.98980                 NaN   7.06482       0.490233        43.5521        41.4848     
  1057.64        500.000                 NaN            NaN            NaN   2.43626                 NaN            NaN   5.00466                 NaN   7.08863       0.485629        43.4769        41.5079     
  1055.14        500.000                 NaN            NaN            NaN   2.41666                 NaN            NaN   4.98409                 NaN   7.06084       0.491082        43.5617        41.4856     
  1052.63        500.000                 NaN            NaN            NaN   2.45014                 NaN            NaN   4.98353                 NaN   7.08970       0.486133        43.4714        41.5191     
  1050.13        500.000                 NaN            NaN            NaN   2.45763                 NaN            NaN   4.97169                 NaN   7.09014       0.486482        43.4691        41.5250     
  1047.62        500.000                 NaN            NaN            NaN   2.50897                 NaN            NaN   4.89249                 NaN   7.09484       0.488642        43.4583        41.5568     
  1045.11        500.000                 NaN            NaN            NaN   2.47096                 NaN            NaN   4.95146                 NaN   7.09154       0.486956        43.4630        41.5361     
  1042.61        500.000                 NaN            NaN            NaN   2.47744                 NaN            NaN   4.94177                 NaN   7.09233       0.487170        43.4596        41.5417     
  1040.10        500.000                 NaN            NaN            NaN   2.48333                 NaN            NaN   4.93345                 NaN   7.09329       0.487292        43.4556        41.5470     
  1037.59        500.000                 NaN            NaN            NaN   2.48976                 NaN            NaN   4.92460                 NaN   7.09438       0.487442        43.4509        41.5529     
  1035.09        500.000                 NaN            NaN            NaN   2.49516                 NaN            NaN   4.91622                 NaN   7.09479       0.487645        43.4485        41.5577     
  1032.58        500.000                 NaN            NaN            NaN   2.50146                 NaN            NaN   4.90736                 NaN   7.09593       0.487810        43.4441        41.5634     
  1030.08        500.000                 NaN            NaN            NaN   2.50643                 NaN            NaN   4.90028                 NaN   7.09692       0.487871        43.4404        41.5681     
  1027.57        500.000                 NaN            NaN            NaN   2.51274                 NaN            NaN   4.89142                 NaN   7.09788       0.488079        43.4360        41.5739     
  1025.06        500.000                 NaN            NaN            NaN   2.51834                 NaN            NaN   4.88337                 NaN   7.09880       0.488221        43.4323        41.5790     
  1022.56        500.000                 NaN            NaN            NaN   2.52372                 NaN            NaN   4.87588                 NaN   7.09985       0.488332        43.4281        41.5842     
  1020.05        500.000                 NaN            NaN            NaN   2.52914                 NaN            NaN   4.86828                 NaN   7.10087       0.488446        43.4240        41.5893     
  1017.54        500.000                 NaN            NaN            NaN   2.53441                 NaN            NaN   4.86100                 NaN   7.10194       0.488563        43.4197        41.5944     
  1015.04        500.000                 NaN            NaN            NaN   2.56894                 NaN            NaN   4.81097                 NaN   7.10795       0.489704        43.4043        41.6182     
  1012.53        500.000                 NaN            NaN            NaN   2.56917                 NaN            NaN   4.81028                 NaN   7.10791       0.489695        43.4029        41.6200     
  1010.03        500.000                 NaN            NaN            NaN   2.56939                 NaN            NaN   4.80957                 NaN   7.10792       0.489684        43.4015        41.6219     
  1007.52        500.000                 NaN            NaN            NaN   2.56962                 NaN            NaN   4.80889                 NaN   7.10797       0.489669        43.4000        41.6238     
  1005.01        500.000                 NaN            NaN            NaN   2.55955                 NaN            NaN   4.82724                 NaN   7.10787       0.488939        43.3967        41.6197     
  1002.51        500.000                 NaN            NaN            NaN   2.56456                 NaN            NaN   4.82015                 NaN   7.10878       0.489102        43.3928        41.6246     
  1000.00        500.000                 NaN            NaN            NaN   2.56961                 NaN            NaN   4.81356                 NaN   7.11031       0.489154        43.3875        41.6299     
