|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.75/WD94/WD94_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            q             
  1289.95        500.000        98.1469                 NaN            NaN            NaN  0.377167       0.862246                 NaN  0.613668                 NaN            NaN            NaN            NaN
  1288.44        500.000        99.5012                 NaN            NaN            NaN  0.252654       0.762087E-001            NaN  0.169908                 NaN            NaN            NaN            NaN
  1286.93        500.000        99.3520                 NaN            NaN            NaN  0.422799                 NaN            NaN  0.225174                 NaN            NaN            NaN            NaN
  1285.42        500.000        99.6628                 NaN            NaN            NaN  0.233873                 NaN            NaN  0.103318                 NaN            NaN            NaN            NaN
  1283.91        500.000        99.2744                 NaN            NaN            NaN  0.455772                 NaN            NaN  0.269782                 NaN            NaN            NaN            NaN
  1282.40        500.000        99.7584                 NaN            NaN            NaN  0.184464                 NaN            NaN  0.571061E-001            NaN            NaN            NaN            NaN
  1280.89        500.000        99.5990                 NaN            NaN            NaN  0.274726                 NaN            NaN  0.126239                 NaN            NaN            NaN            NaN
  1279.38        500.000        99.5969                 NaN            NaN            NaN  0.276522                 NaN            NaN  0.126595                 NaN            NaN            NaN            NaN
  1277.87        500.000        99.5774                 NaN            NaN            NaN  0.427823E-001  0.244909                 NaN  0.134871                 NaN            NaN            NaN            NaN
  1276.36        500.000        99.5528                 NaN            NaN            NaN  0.179918       0.119893                 NaN  0.147368                 NaN            NaN            NaN            NaN
  1274.85        500.000        99.5579                 NaN            NaN            NaN  0.179498       0.117029                 NaN  0.145557                 NaN            NaN            NaN            NaN
  1273.34        500.000        99.5621                 NaN            NaN            NaN  0.179415       0.114410                 NaN  0.144103                 NaN            NaN            NaN            NaN
  1271.83        500.000        99.5671                 NaN            NaN            NaN  0.179709       0.110813                 NaN  0.142427                 NaN            NaN            NaN            NaN
  1270.32        500.000        99.5715                 NaN            NaN            NaN  0.106549       0.181069                 NaN  0.140901                 NaN            NaN            NaN            NaN
  1268.81        500.000        99.5768                 NaN            NaN            NaN  0.177798       0.106401                 NaN  0.139007                 NaN            NaN            NaN            NaN
  1267.30        500.000        99.2477                 NaN            NaN            NaN  0.216743       0.126519                 NaN  0.170457                 NaN  0.238589                 NaN            NaN
  1265.79        500.000        96.7953                 NaN            NaN            NaN  0.462938       0.326748                 NaN  0.408560                 NaN   2.00642                 NaN            NaN
  1264.28        500.000        96.9409                 NaN            NaN            NaN  0.477263       0.276510                 NaN  0.391009                 NaN   1.91436                 NaN            NaN
  1262.77        500.000        97.0690                 NaN            NaN            NaN  0.723463                 NaN            NaN  0.375570                 NaN   1.83197                 NaN            NaN
  1261.26        500.000        97.1933                 NaN            NaN            NaN  0.693083                 NaN            NaN  0.359361                 NaN   1.75429                 NaN            NaN
  1259.75        500.000        97.3033                 NaN            NaN            NaN  0.666610                 NaN            NaN  0.346054                 NaN   1.68399                 NaN            NaN
  1258.24        500.000        97.4147                 NaN            NaN            NaN  0.638651                 NaN            NaN  0.330672                 NaN   1.61602                 NaN            NaN
  1256.73        500.000        97.5112                 NaN            NaN            NaN  0.615451                 NaN            NaN  0.320002                 NaN   1.55334                 NaN            NaN
  1255.22        500.000        97.6009                 NaN            NaN            NaN  0.593953                 NaN            NaN  0.307764                 NaN   1.49739                 NaN            NaN
  1253.71        500.000        97.6906                 NaN            NaN            NaN  0.571209                 NaN            NaN  0.296301                 NaN   1.44191                 NaN            NaN
  1252.20        500.000        97.7680                 NaN            NaN            NaN  0.552938                 NaN            NaN  0.286400                 NaN   1.39265                 NaN            NaN
  1250.69        500.000        97.8425                 NaN            NaN            NaN  0.534619                 NaN            NaN  0.276950                 NaN   1.34588                 NaN            NaN
  1249.18        500.000        97.9165                 NaN            NaN            NaN  0.516584                 NaN            NaN  0.267172                 NaN   1.29969                 NaN            NaN
  1247.67        500.000        97.9829                 NaN            NaN            NaN  0.500585                 NaN            NaN  0.258133                 NaN   1.25843                 NaN            NaN
  1246.16        500.000        98.0448                 NaN            NaN            NaN  0.485315                 NaN            NaN  0.250828                 NaN   1.21909                 NaN            NaN
  1244.65        500.000        98.1043                 NaN            NaN            NaN  0.470444                 NaN            NaN  0.244025                 NaN   1.18125                 NaN            NaN
  1243.14        500.000        98.1559                 NaN            NaN            NaN  0.458092                 NaN            NaN  0.235610                 NaN   1.14985       0.562400E-003            NaN
  1241.63        500.000        97.9039                 NaN            NaN            NaN  0.470040                 NaN            NaN  0.268881                 NaN   1.31798       0.391650E-001            NaN
  1240.12        500.000        97.9784                 NaN            NaN            NaN  0.452065                 NaN            NaN  0.257153                 NaN   1.27454       0.378052E-001            NaN
  1238.61        500.000        98.0430                 NaN            NaN            NaN  0.437859                 NaN            NaN  0.245228                 NaN   1.23699       0.369133E-001            NaN
  1237.10        500.000        98.1090                 NaN            NaN            NaN  0.422916                 NaN            NaN  0.236373                 NaN   1.19654       0.351235E-001            NaN
  1235.59        500.000        98.1717                 NaN            NaN            NaN  0.408864                 NaN            NaN  0.227767                 NaN   1.15816       0.334752E-001            NaN
  1234.08        500.000        98.2298                 NaN            NaN            NaN  0.396213                 NaN            NaN  0.219641                 NaN   1.12241       0.319419E-001            NaN
  1232.57        500.000        98.2868                 NaN            NaN            NaN  0.383098                 NaN            NaN  0.211635                 NaN   1.08798       0.305034E-001            NaN
  1231.06        500.000        98.3448                 NaN            NaN            NaN  0.369042                 NaN            NaN  0.203066                 NaN   1.05381       0.292928E-001            NaN
  1229.55        500.000        98.3940                 NaN            NaN            NaN  0.358503                 NaN            NaN  0.195534                 NaN   1.02389       0.281074E-001            NaN
  1228.04        500.000        98.4418                 NaN            NaN            NaN  0.347907                 NaN            NaN  0.188938                 NaN  0.994489       0.268309E-001            NaN
  1226.53        500.000        98.4890                 NaN            NaN            NaN  0.337245                 NaN            NaN  0.182609                 NaN  0.965619       0.255685E-001            NaN
  1225.02        500.000        98.5332                 NaN            NaN            NaN  0.327357                 NaN            NaN  0.176255                 NaN  0.938710       0.244736E-001            NaN
  1223.51        500.000        98.5747                 NaN            NaN            NaN  0.318318                 NaN            NaN  0.170479                 NaN  0.913135       0.233799E-001            NaN
  1222.00        500.000        98.6167                 NaN            NaN            NaN  0.308863                 NaN            NaN  0.165168                 NaN  0.887058       0.222174E-001            NaN
  1220.49        500.000        98.6523                 NaN            NaN            NaN  0.301656                 NaN            NaN  0.160057                 NaN  0.864704       0.212406E-001            NaN
  1218.98        500.000        98.6918                 NaN            NaN            NaN  0.292310                 NaN            NaN  0.154308                 NaN  0.841200       0.203778E-001            NaN
  1217.47        500.000        98.7266                 NaN            NaN            NaN  0.284956                 NaN            NaN  0.150484                 NaN  0.818699       0.192366E-001            NaN
  1215.96        500.000        90.3899                 NaN            NaN            NaN  0.981825                 NaN            NaN  0.775490                 NaN   4.00899       0.587626E-001   3.78505     
  1214.44        500.000        87.0684                 NaN            NaN            NaN   1.29435                 NaN            NaN   1.02581                 NaN   5.24116       0.706995E-001   5.29957     
  1212.93        500.000        87.4337                 NaN            NaN            NaN   1.29332                 NaN            NaN  0.999168                 NaN   5.06441       0.651697E-001   5.14425     
  1211.42        500.000        87.7657                 NaN            NaN            NaN   1.29349                 NaN            NaN  0.977869                 NaN   4.90253       0.595546E-001   5.00089     
  1209.91        500.000        88.1206                 NaN            NaN            NaN   1.28303                 NaN            NaN  0.952180                 NaN   4.73907       0.547503E-001   4.85035     
  1208.40        500.000        88.5175                 NaN            NaN            NaN   1.26225                 NaN            NaN  0.924356                 NaN   4.56340       0.498211E-001   4.68264     
  1206.89        500.000        88.9250                 NaN            NaN            NaN   1.23225                 NaN            NaN  0.893136                 NaN   4.39090       0.457642E-001   4.51295     
  1205.38        500.000        89.3387                 NaN            NaN            NaN   1.19577                 NaN            NaN  0.861827                 NaN   4.22029       0.418600E-001   4.34154     
  1203.87        500.000        89.7346                 NaN            NaN            NaN   1.15349                 NaN            NaN  0.828593                 NaN   4.06414       0.389566E-001   4.18022     
  1202.36        500.000        90.0601                 NaN            NaN            NaN   1.11714                 NaN            NaN  0.801423                 NaN   3.93795       0.363989E-001   4.04696     
  1200.85        500.000        88.9245                 NaN            NaN            NaN  0.820532E-001   1.10916                 NaN  0.867574                 NaN   4.40366       0.436625E-001   4.56940     
  1199.34        500.000        89.6017                 NaN            NaN            NaN   1.05692       0.451064E-001            NaN  0.843185                 NaN   4.13442       0.344681E-001   4.28419     
  1197.83        500.000        93.5521                 NaN            NaN            NaN  0.762715       0.639902E-004            NaN  0.498255                 NaN   2.62753       0.257081E-001   2.53360     
  1196.32        500.000        90.5557                 NaN            NaN            NaN   1.01646       0.140563E-001            NaN  0.778758                 NaN   3.78523       0.241364E-001   3.82568     
  1194.81        500.000        88.7496                 NaN            NaN            NaN   1.17859                 NaN            NaN  0.850771                 NaN   4.58356       0.412693E-001   4.59618     
  1193.30        500.000        84.6367                 NaN            NaN            NaN   1.54708                 NaN            NaN   1.16256                 NaN   6.31669       0.490056E-001   6.28793     
  1191.79        500.000        76.8265                 NaN            NaN            NaN   1.24932       0.872438                 NaN   1.70873                 NaN   9.79998       0.727896E-001   9.47024     
  1190.28        500.000                 NaN            NaN            NaN            NaN   8.35785                 NaN            NaN   6.99136                 NaN   43.0740       0.332390        41.2444     
  1188.77        500.000                 NaN            NaN            NaN            NaN   8.35979                 NaN            NaN   6.99379                 NaN   43.0685       0.331947        41.2459     
  1187.26        500.000                 NaN            NaN            NaN            NaN   8.36570                 NaN            NaN   6.99574                 NaN   43.0597       0.330800        41.2481     
  1185.75        500.000                 NaN            NaN            NaN            NaN   8.36427                 NaN            NaN   6.99748                 NaN   43.0587       0.330650        41.2489     
  1184.24        500.000                 NaN            NaN            NaN            NaN   8.36829                 NaN            NaN   7.00061                 NaN   43.0506       0.329824        41.2507     
  1182.73        500.000                 NaN            NaN            NaN            NaN   8.37394                 NaN            NaN   7.00537                 NaN   43.0394       0.328610        41.2527     
  1181.22        500.000                 NaN            NaN            NaN            NaN   8.37821                 NaN            NaN   7.00776                 NaN   43.0315       0.327791        41.2548     
  1179.71        500.000                 NaN            NaN            NaN            NaN   8.38043                 NaN            NaN   7.00900                 NaN   43.0269       0.327293        41.2564     
  1178.20        500.000                 NaN            NaN            NaN            NaN   8.38185                 NaN            NaN   7.01199                 NaN   43.0218       0.326760        41.2576     
  1176.69        500.000                 NaN            NaN            NaN            NaN   8.38365                 NaN            NaN   7.01441                 NaN   43.0167       0.326189        41.2591     
  1175.18        500.000                 NaN            NaN            NaN            NaN   8.38541                 NaN            NaN   7.01662                 NaN   43.0119       0.325652        41.2605     
  1173.67        500.000                 NaN            NaN            NaN            NaN   8.38717                 NaN            NaN   7.01847                 NaN   43.0074       0.325180        41.2618     
  1172.16        500.000                 NaN            NaN            NaN            NaN   7.96547       0.378061                 NaN   6.99450                 NaN   43.0745       0.332691        41.2547     
  1170.65        500.000                 NaN            NaN            NaN            NaN   7.60005       0.775133                 NaN   7.01427                 NaN   43.0213       0.327718        41.2615     
  1169.14        500.000                 NaN            NaN            NaN            NaN   8.39174                 NaN            NaN   7.02461                 NaN   42.9940       0.323709        41.2659     
  1167.63        500.000                 NaN            NaN            NaN            NaN   8.39351                 NaN            NaN   7.02684                 NaN   42.9892       0.323164        41.2673     
  1166.12        500.000                 NaN            NaN            NaN            NaN   8.22265       0.158426                 NaN   7.02034                 NaN   43.0071       0.326087        41.2654     
  1164.61        500.000                 NaN            NaN            NaN            NaN   8.23713       0.145596                 NaN   7.02229                 NaN   43.0025       0.325608        41.2668     
  1163.10        500.000                 NaN            NaN            NaN            NaN   8.39721                 NaN            NaN   7.03211                 NaN   42.9776       0.322063        41.2710     
  1161.59        500.000                 NaN            NaN            NaN            NaN   8.39639                 NaN            NaN   7.03289                 NaN   42.9767       0.322046        41.2720     
  1160.08        500.000                 NaN            NaN            NaN            NaN   8.27138       0.776642E-001            NaN   7.00149                 NaN   43.0541       0.330819        41.2645     
  1158.57        500.000                 NaN            NaN            NaN            NaN   8.34969                 NaN            NaN   7.00240                 NaN   43.0516       0.330571        41.2657     
  1157.06        500.000                 NaN            NaN            NaN            NaN   8.40209                 NaN            NaN   7.03911                 NaN   42.9622       0.320443        41.2762     
  1155.55        500.000                 NaN            NaN            NaN            NaN   7.62039       0.785528                 NaN   7.04257                 NaN   42.9540       0.319348        41.2781     
  1154.04        500.000                 NaN            NaN            NaN            NaN   8.34720                 NaN            NaN   7.00215                 NaN   43.0514       0.330977        41.2683     
  1152.53        500.000                 NaN            NaN            NaN            NaN   8.30714       0.401900E-001            NaN   7.00270                 NaN   43.0497       0.330872        41.2694     
  1151.02        500.000                 NaN            NaN            NaN            NaN   8.24324       0.104865                 NaN   7.00367                 NaN   43.0470       0.330604        41.2706     
  1149.51        500.000                 NaN            NaN            NaN            NaN   8.17962       0.169247                 NaN   7.00461                 NaN   43.0443       0.330343        41.2719     
  1148.00        500.000                 NaN            NaN            NaN            NaN   8.11628       0.233313                 NaN   7.00551                 NaN   43.0417       0.330089        41.2731     
  1146.49        500.000                 NaN            NaN            NaN            NaN   8.05328       0.297026                 NaN   7.00638                 NaN   43.0391       0.329841        41.2743     
  1144.98        500.000                 NaN            NaN            NaN            NaN   8.42299                 NaN            NaN   7.05960                 NaN   42.9140       0.314775        41.2886     
  1143.47        500.000                 NaN            NaN            NaN            NaN   8.42517                 NaN            NaN   7.06186                 NaN   42.9087       0.314192        41.2901     
  1141.96        500.000                 NaN            NaN            NaN            NaN   7.86659       0.485673                 NaN   7.00879                 NaN   43.0318       0.329143        41.2780     
  1140.45        500.000                 NaN            NaN            NaN            NaN   8.42379                 NaN            NaN   7.06302                 NaN   42.9070       0.314181        41.2920     
  1138.94        500.000                 NaN            NaN            NaN            NaN   8.41755                 NaN            NaN   7.05945                 NaN   42.9158       0.315791        41.2914     
  1137.43        500.000                 NaN            NaN            NaN            NaN   8.41978                 NaN            NaN   7.06172                 NaN   42.9105       0.315176        41.2928     
  1135.92        500.000                 NaN            NaN            NaN            NaN   8.43346                 NaN            NaN   7.07156                 NaN   42.8864       0.311762        41.2968     
  1134.41        500.000                 NaN            NaN            NaN            NaN   7.89109       0.529984                 NaN   7.06386                 NaN   42.9051       0.314620        41.2953     
  1132.90        500.000                 NaN            NaN            NaN            NaN   7.85716       0.565825                 NaN   7.06580                 NaN   42.9004       0.314083        41.2968     
  1131.39        500.000                 NaN            NaN            NaN            NaN   7.64364       0.780364                 NaN   7.06697                 NaN   42.8972       0.313717        41.2981     
  1129.88        500.000                 NaN            NaN            NaN            NaN   7.39348       0.962803                 NaN   7.01374                 NaN   43.0149       0.327609        41.2875     
  1128.36        500.000                 NaN            NaN            NaN            NaN   7.54279       0.884814                 NaN   7.07052                 NaN   42.8882       0.312697        41.3010     
  1126.85        500.000                 NaN            NaN            NaN            NaN   7.28226        1.07917                 NaN   7.01829                 NaN   43.0033       0.326351        41.2907     
  1125.34        500.000                 NaN            NaN            NaN            NaN   4.78267       0.184602        3.47718        7.08486                 NaN   42.8558       0.308105        41.3068     
  1123.83        500.000                 NaN            NaN            NaN            NaN   5.82382        2.61971                 NaN   7.08476                 NaN   42.8557       0.308260        41.3077     
  1122.32        500.000                 NaN            NaN            NaN            NaN   6.54571        1.88900                 NaN   7.07909                 NaN   42.8689       0.310337        41.3070     
  1120.81        500.000                 NaN            NaN            NaN            NaN   8.45924                 NaN            NaN   7.09705                 NaN   42.8268       0.304655        41.3123     
  1119.30        500.000                 NaN            NaN            NaN            NaN   6.97172        1.46199                 NaN   7.07891                 NaN   42.8678       0.310307        41.3093     
  1117.79        500.000                 NaN            NaN            NaN            NaN   8.44579                 NaN            NaN   7.08995                 NaN   42.8448       0.307411        41.3121     
  1116.28        500.000                 NaN            NaN            NaN            NaN   7.30010        1.13858                 NaN   7.08390                 NaN   42.8562       0.308909        41.3123     
  1114.77        500.000                 NaN            NaN            NaN            NaN   8.46326                 NaN            NaN   7.10364                 NaN   42.8124       0.302895        41.3178     
  1113.26        500.000                 NaN            NaN            NaN            NaN   7.65096       0.793999                 NaN   7.09033                 NaN   42.8420       0.307228        41.3154     
  1111.75        500.000                 NaN            NaN            NaN            NaN   8.46846                 NaN            NaN   7.10892                 NaN   42.8003       0.301426        41.3209     
  1110.24        500.000                 NaN            NaN            NaN            NaN   8.47551                 NaN            NaN   7.11278                 NaN   42.7887       0.300285        41.3228     
  1108.73        500.000                 NaN            NaN            NaN            NaN   8.17301       0.298472                 NaN   7.11157                 NaN   42.7933       0.300631        41.3230     
  1107.22        500.000                 NaN            NaN            NaN            NaN   8.36094       0.115696                 NaN   7.11582                 NaN   42.7830       0.299553        41.3250     
  1105.71        500.000                 NaN            NaN            NaN            NaN   8.47853                 NaN            NaN   7.11727                 NaN   42.7787       0.299212        41.3263     
  1104.20        500.000                 NaN            NaN            NaN            NaN   8.46902                 NaN            NaN   7.11135                 NaN   42.7930       0.301484        41.3252     
  1102.69        500.000                 NaN            NaN            NaN            NaN   8.47510                 NaN            NaN   7.11632                 NaN   42.7812       0.299905        41.3275     
  1101.18        500.000                 NaN            NaN            NaN            NaN   8.48117                 NaN            NaN   7.12105                 NaN   42.7697       0.298331        41.3298     
  1099.67        500.000                 NaN            NaN            NaN            NaN  0.234161        6.37589        1.87771        7.12677                 NaN   42.7569       0.296432        41.3321     
  1098.16        500.000                 NaN            NaN            NaN            NaN   1.10278        7.37845                 NaN   7.12356                 NaN   42.7658       0.297619        41.3318     
  1096.65        500.000                 NaN            NaN            NaN            NaN   1.27018        7.21104                 NaN   7.12422                 NaN   42.7642       0.297485        41.3328     
  1095.14        500.000                 NaN            NaN            NaN            NaN  0.331540        5.34119        2.82021        7.13198                 NaN   42.7438       0.294960        41.3363     
  1093.63        500.000                 NaN            NaN            NaN            NaN   5.60282        2.82718                 NaN   7.07948                 NaN   42.8540       0.309339        41.3272     
  1092.12        500.000                 NaN            NaN            NaN            NaN   5.53988        2.88985                 NaN   7.07964                 NaN   42.8531       0.309305        41.3282     
  1090.61        500.000                 NaN            NaN            NaN            NaN   5.48003        2.94919       0.234809E-003   7.07979                 NaN   42.8523       0.309273        41.3292     
  1089.10        500.000                 NaN            NaN            NaN            NaN   5.42352        3.00520       0.458508E-003   7.07993                 NaN   42.8514       0.309244        41.3302     
  1087.59        500.000                 NaN            NaN            NaN            NaN  0.800753E-001   3.75448        4.67189        7.14372                 NaN   42.7142       0.291498        41.3442     
  1086.08        500.000                 NaN            NaN            NaN            NaN   8.51807                 NaN            NaN   7.15341                 NaN   42.6924       0.288568        41.3475     
  1084.57        500.000                 NaN            NaN            NaN            NaN  0.735597        7.76583                 NaN   7.14371                 NaN   42.7184       0.291965        41.3445     
  1083.06        500.000                 NaN            NaN            NaN            NaN  0.527205        3.81928        4.16164        7.14689                 NaN   42.7067       0.290694        41.3476     
  1081.55        500.000                 NaN            NaN            NaN            NaN   5.30548        3.12415       0.512843E-003   7.08232                 NaN   42.8433       0.308568        41.3357     
  1080.04        500.000                 NaN            NaN            NaN            NaN   2.42203        5.28936       0.774194        7.13385                 NaN   42.7404       0.295089        41.3451     
  1078.53        500.000                 NaN            NaN            NaN            NaN   2.45287        5.37214       0.662424        7.13581                 NaN   42.7358       0.294526        41.3465     
  1077.02        500.000                 NaN            NaN            NaN            NaN   2.48211        6.00719                 NaN   7.13778                 NaN   42.7311       0.293959        41.3479     
  1075.51        500.000                 NaN            NaN            NaN            NaN   3.70121        4.83133                 NaN   7.16734                 NaN   42.6580       0.284608        41.3575     
  1074.00        500.000                 NaN            NaN            NaN            NaN   5.05802        3.47536                 NaN   7.16792                 NaN   42.6555       0.284396        41.3588     
  1072.49        500.000                 NaN            NaN            NaN            NaN   8.54302                 NaN            NaN   7.17682                 NaN   42.6368       0.281746        41.3616     
  1070.98        500.000                 NaN            NaN            NaN            NaN   4.92775        3.61622                 NaN   7.17838                 NaN   42.6334       0.281397        41.3628     
  1069.47        500.000                 NaN            NaN            NaN            NaN   6.36643        2.15055                 NaN   7.16288                 NaN   42.6750       0.286501        41.3587     
  1067.96        500.000                 NaN            NaN            NaN            NaN   8.55347                 NaN            NaN   7.18539                 NaN   42.6153       0.279084        41.3667     
  1066.45        500.000                 NaN            NaN            NaN            NaN   2.07803        6.44332       0.128170E-003   7.16698                 NaN   42.6647       0.285262        41.3616     
  1064.94        500.000                 NaN            NaN            NaN            NaN   2.03727        6.48662                 NaN   7.16915                 NaN   42.6593       0.284606        41.3631     
  1063.43        500.000                 NaN            NaN            NaN            NaN   1.99241        6.53404                 NaN   7.17140                 NaN   42.6536       0.283919        41.3646     
  1061.92        500.000                 NaN            NaN            NaN            NaN   1.94269        6.58647                 NaN   7.17377                 NaN   42.6477       0.283197        41.3662     
  1060.41        500.000                 NaN            NaN            NaN            NaN   1.88687        6.64519                 NaN   7.17626                 NaN   42.6415       0.282432        41.3678     
  1058.90        500.000                 NaN            NaN            NaN            NaN   1.82324        6.71197                 NaN   7.17892                 NaN   42.6348       0.281614        41.3694     
  1057.39        500.000                 NaN            NaN            NaN            NaN   8.57257                 NaN            NaN   7.20250                 NaN   42.5733       0.273978        41.3777     
  1055.88        500.000                 NaN            NaN            NaN            NaN   8.57557       0.104165E-003            NaN   7.20524                 NaN   42.5666       0.273151        41.3793     
  1054.37        500.000                 NaN            NaN            NaN            NaN   7.27720        1.29850                 NaN   7.20571                 NaN   42.5652       0.273085        41.3803     
  1052.86        500.000                 NaN            NaN            NaN            NaN   8.57453       0.789646E-002            NaN   7.21116                 NaN   42.5524       0.271355        41.3826     
  1051.35        500.000                 NaN            NaN            NaN            NaN   7.80464       0.781723                 NaN   7.21455                 NaN   42.5444       0.270314        41.3844     
  1049.84        500.000                 NaN            NaN            NaN  0.223992E-001   8.54153       0.212006E-004            NaN   7.20526                 NaN   42.5640       0.273524        41.3933     
  1048.33        500.000                 NaN            NaN            NaN            NaN   8.59459                 NaN            NaN   7.22138                 NaN   42.5278       0.268203        41.3881     
  1046.82        500.000                 NaN            NaN            NaN            NaN   3.85214        4.73690                 NaN   7.21740                 NaN   42.5358       0.269510        41.3883     
  1045.31        500.000                 NaN            NaN            NaN            NaN   4.30840        4.28236                 NaN   7.21868                 NaN   42.5318       0.269153        41.3896     
  1043.80        500.000                 NaN            NaN            NaN            NaN   4.56854        4.02481                 NaN   7.22073                 NaN   42.5263       0.268558        41.3911     
  1042.28        500.000                 NaN            NaN            NaN  0.481155        5.92303        1.82685                 NaN   7.10550                 NaN   42.7669       0.306687        41.5899     
  1040.77        500.000                 NaN            NaN            NaN  0.133677        4.28898        4.07550                 NaN   7.19302                 NaN   42.5819       0.277889        41.4491     
  1039.26        500.000                 NaN            NaN            NaN  0.237553        4.60925        3.57529                 NaN   7.16973                 NaN   42.6293       0.285658        41.4932     
  1037.75        500.000                 NaN            NaN            NaN  0.343661        4.94367        3.05663                 NaN   7.14555                 NaN   42.6786       0.293713        41.5382     
  1036.24        500.000                 NaN            NaN            NaN  0.450693        5.28206        2.53203                 NaN   7.12079                 NaN   42.7290       0.301947        41.5835     
  1034.73        500.000                 NaN            NaN            NaN  0.721694        6.09517        1.23862                 NaN   7.05144                 NaN   42.8732       0.324753        41.6951     
  1033.22        500.000                 NaN            NaN            NaN  0.771409        1.06239        6.18568                 NaN   7.04043                 NaN   42.8948       0.328440        41.7169     
  1031.71        500.000                 NaN            NaN            NaN  0.824186       0.857660        6.29949                 NaN   7.02876                 NaN   42.9176       0.332345        41.7399     
  1030.20        500.000                 NaN            NaN            NaN  0.881276       0.618381        6.44047                 NaN   7.01616                 NaN   42.9423       0.336566        41.7648     
  1028.69        500.000                 NaN            NaN            NaN  0.944152       0.336756        6.61389                 NaN   7.00229                 NaN   42.9696       0.341212        41.7921     
  1027.18        500.000                 NaN            NaN            NaN   1.01468       0.245157E-002   6.82684                 NaN   6.98674                 NaN   43.0003       0.346423        41.8226     
  1025.67        500.000                 NaN            NaN            NaN   1.08722        6.68612                 NaN            NaN   6.95947                 NaN   43.0615       0.355449        41.8502     
  1024.16        500.000                 NaN            NaN            NaN   1.14172        6.57774                 NaN            NaN   6.93850                 NaN   43.1086       0.362378        41.8711     
  1022.65        500.000                 NaN            NaN            NaN   1.08954        6.70074                 NaN            NaN   6.97059                 NaN   43.0300       0.351865        41.8573     
  1021.14        500.000                 NaN            NaN            NaN   1.11163        6.66274                 NaN            NaN   6.96570                 NaN   43.0389       0.353524        41.8675     
  1019.63        500.000                 NaN            NaN            NaN   1.09808        6.69095                 NaN            NaN   6.97221                 NaN   43.0235       0.351304        41.8639     
  1018.12        500.000                 NaN            NaN            NaN   1.11932        6.65508                 NaN            NaN   6.96832                 NaN   43.0304       0.352698        41.8742     
  1016.61        500.000                 NaN            NaN            NaN   1.13677        6.62611                 NaN            NaN   6.96498                 NaN   43.0355       0.353848        41.8828     
  1015.10        500.000                 NaN            NaN            NaN   1.17224        6.56097                 NaN            NaN   6.95529                 NaN   43.0568       0.356939        41.8978     
  1013.59        500.000                 NaN            NaN            NaN   1.20113        6.51225                 NaN            NaN   6.94876                 NaN   43.0673       0.359299        41.9113     
  1012.08        500.000                 NaN            NaN            NaN   1.22102        6.47837                 NaN            NaN   6.94459                 NaN   43.0745       0.360718        41.9208     
  1010.57        500.000                 NaN            NaN            NaN   1.23277        6.45934                 NaN            NaN   6.94289                 NaN   43.0766       0.361309        41.9271     
  1009.06        500.000                 NaN            NaN            NaN   1.24838        6.43317                 NaN            NaN   6.93993                 NaN   43.0813       0.362316        41.9349     
  1007.55        500.000                 NaN            NaN            NaN   1.34442        6.14282                 NaN            NaN   6.84156                 NaN   43.3272       0.394040        41.9500     
  1006.04        500.000                 NaN            NaN            NaN   1.27830        6.38308                 NaN            NaN   6.93440                 NaN   43.0901       0.364223        41.9499     
  1004.53        500.000                 NaN            NaN            NaN   1.29262        6.35919                 NaN            NaN   6.93178                 NaN   43.0941       0.365125        41.9572     
  1003.02        500.000                 NaN            NaN            NaN   1.30529        6.33835                 NaN            NaN   6.92967                 NaN   43.0970       0.365855        41.9638     
  1001.51        500.000                 NaN            NaN            NaN   1.31722        6.31891                 NaN            NaN   6.92781                 NaN   43.0994       0.366505        41.9701     
  1000.00        500.000                 NaN            NaN            NaN   1.32870        6.30024                 NaN            NaN   6.92605                 NaN   43.1016       0.367118        41.9763     
