|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/ALH/ALH_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             ilm            San(TH)        q             
  1238.58        500.000        97.8521                 NaN            NaN  0.567888                 NaN            NaN            NaN  0.286328       0.308662E-001   1.26285                 NaN
  1237.25        500.000        97.9156                 NaN            NaN  0.552861                 NaN            NaN            NaN  0.277321       0.294714E-001   1.22479                 NaN
  1235.93        500.000        97.9797                 NaN            NaN  0.535818                 NaN            NaN            NaN  0.267552       0.283918E-001   1.18858                 NaN
  1234.60        500.000        98.0404                 NaN            NaN  0.520474                 NaN            NaN            NaN  0.259902       0.269043E-001   1.15231                 NaN
  1233.28        500.000        98.0977                 NaN            NaN  0.505765                 NaN            NaN            NaN  0.250687       0.259728E-001   1.11983                 NaN
  1231.95        500.000        98.1538                 NaN            NaN  0.491364                 NaN            NaN            NaN  0.243043       0.247370E-001   1.08708                 NaN
  1230.63        500.000        98.2079                 NaN            NaN  0.477136                 NaN            NaN            NaN  0.235612       0.235845E-001   1.05574                 NaN
  1229.30        500.000        98.2578                 NaN            NaN  0.464569                 NaN            NaN            NaN  0.229145       0.224082E-001   1.02607                 NaN
  1227.98        500.000        98.3086                 NaN            NaN  0.450663                 NaN            NaN            NaN  0.220397       0.217640E-001  0.998598                 NaN
  1226.65        500.000        98.3570       0.381919E-004            NaN  0.437663                 NaN            NaN            NaN  0.213151       0.209453E-001  0.971216                 NaN
  1225.32        500.000        98.4012                 NaN            NaN  0.426407                 NaN            NaN            NaN  0.207648       0.197900E-001  0.944909                 NaN
  1224.00        500.000        97.6875       0.125544                 NaN  0.363545                 NaN            NaN            NaN  0.331222       0.324832E-001   1.45968                 NaN
  1222.67        500.000        98.3436                 NaN            NaN  0.467528                 NaN            NaN            NaN  0.212955       0.109874E-001  0.964933                 NaN
  1221.35        500.000        99.2219       0.798219E-001            NaN  0.198933                 NaN            NaN            NaN  0.102160       0.119360E-001  0.385224                 NaN
  1220.02        500.000        98.6209                 NaN            NaN  0.323733                 NaN            NaN            NaN  0.164130       0.206406E-001  0.870613                 NaN
  1218.70        500.000        98.9325                 NaN            NaN  0.691831E-001  0.190054                 NaN            NaN  0.125420       0.173130E-001  0.665544                 NaN
  1217.37        500.000        98.5730                 NaN            NaN  0.404756                 NaN            NaN            NaN  0.183695       0.138246E-001  0.824696                 NaN
  1216.05        500.000        96.9257                 NaN            NaN  0.146061       0.422783                 NaN            NaN  0.460383       0.556188E-001   1.98948                 NaN
  1214.72        500.000        98.2061                 NaN            NaN  0.301679       0.263839                 NaN            NaN  0.230963       0.165365E-001  0.980926                 NaN
  1213.40        500.000        99.1508                 NaN            NaN            NaN            NaN            NaN            NaN  0.480951       0.273278E-001  0.340875                 NaN
  1212.07        500.000        98.7603                 NaN            NaN  0.527375                 NaN            NaN            NaN            NaN  0.557454E-002  0.634964       0.717645E-001
  1210.74        500.000        95.3587       0.285590                 NaN  0.369132E-001            NaN            NaN            NaN  0.524623E-001  0.333535E-002   2.36213        1.90085     
  1209.42        500.000        98.1703                 NaN            NaN  0.358748                 NaN            NaN            NaN  0.187828       0.275517E-002  0.624378       0.655960     
  1208.09        500.000        93.0109                 NaN            NaN  0.802278                 NaN            NaN            NaN  0.494535       0.394249E-001   2.67905        2.97378     
  1206.77        500.000        89.5177                 NaN            NaN   1.30659                 NaN            NaN            NaN  0.860425       0.395925E-001   4.09676        4.17892     
  1205.44        500.000        90.4917                 NaN            NaN   1.07220                 NaN            NaN            NaN  0.772348       0.380805E-001   3.75830        3.86735     
  1204.12        500.000        80.6774                 NaN            NaN   2.13437                 NaN            NaN            NaN   1.56635       0.723658E-001   7.74870        7.80077     
  1202.79        500.000        99.5695                 NaN            NaN  0.232506                 NaN            NaN            NaN  0.166414E-001  0.280471E-002            NaN  0.178537     
  1201.47        500.000        90.7535       0.270876E-001            NaN  0.916343                 NaN            NaN            NaN  0.718112       0.363620E-001   3.70446        3.84409     
  1200.14        500.000        92.7037       0.638954E-001            NaN  0.767042                 NaN            NaN            NaN  0.573017       0.299842E-001   2.89266        2.96972     
  1198.82        500.000        93.1192                 NaN            NaN  0.398332       0.372925                 NaN            NaN  0.558657       0.233039E-001   2.73548        2.79207     
  1197.49        500.000        90.3088                 NaN            NaN  0.770789       0.425431                 NaN            NaN  0.820292       0.213349E-001   3.79664        3.85673     
  1196.16        500.000        91.2820                 NaN            NaN  0.960522                 NaN            NaN            NaN  0.701273       0.272878E-001   3.49037        3.53851     
  1194.84        500.000        90.6533                 NaN            NaN   1.01834                 NaN            NaN            NaN  0.734319       0.306089E-001   3.77472        3.78870     
  1193.51        500.000        90.0263                 NaN            NaN  0.636656       0.376576                 NaN            NaN  0.757965       0.361064E-001   4.09461        4.07179     
  1192.19        500.000        86.9380                 NaN            NaN  0.727647       0.546876                 NaN            NaN  0.990366       0.422310E-001   5.43127        5.32356     
  1190.86        500.000        65.4896                 NaN            NaN   3.10855                 NaN            NaN            NaN   2.50237       0.112268        14.6719        14.1153     
  1189.54        500.000                 NaN            NaN            NaN   7.82856       0.572803                 NaN            NaN   7.02854       0.333454        43.0943        41.1423     
  1188.21        500.000                 NaN            NaN            NaN   7.67836       0.725074                 NaN            NaN   7.03058       0.332891        43.0893        41.1438     
  1186.89        500.000                 NaN            NaN            NaN   7.31683        1.09389                 NaN            NaN   7.03555       0.331030        43.0761        41.1466     
  1185.56        500.000                 NaN            NaN            NaN   7.37527        1.03183                 NaN            NaN   7.03460       0.331833        43.0798        41.1466     
  1184.24        500.000                 NaN            NaN            NaN   7.04013        1.37413                 NaN            NaN   7.03931       0.330027        43.0671        41.1493     
  1182.91        500.000                 NaN            NaN            NaN   6.89712        1.51900                 NaN            NaN   7.04131       0.329524        43.0623        41.1507     
  1181.59        500.000                 NaN            NaN            NaN   6.58970        1.82932                 NaN            NaN   7.04258       0.328701        43.0567        41.1530     
  1180.26        500.000                 NaN            NaN            NaN   6.61083        1.80873                 NaN            NaN   7.04523       0.328518        43.0533        41.1534     
  1178.93        500.000                 NaN            NaN            NaN   6.44837        1.97304                 NaN            NaN   7.04723       0.328019        43.0485        41.1548     
  1177.61        500.000                 NaN            NaN            NaN   6.30443        2.11861                 NaN            NaN   7.04907       0.327538        43.0442        41.1561     
  1176.28        500.000                 NaN            NaN            NaN   6.15319        2.27150                 NaN            NaN   7.05133       0.327048        43.0395        41.1574     
  1174.96        500.000                 NaN            NaN            NaN   5.99868        2.42788                 NaN            NaN   7.05324       0.326514        43.0349        41.1588     
  1173.63        500.000                 NaN            NaN            NaN   5.84782        2.58065                 NaN            NaN   7.05498       0.325979        43.0304        41.1602     
  1172.31        500.000                 NaN            NaN            NaN   5.69255        2.73769                 NaN            NaN   7.05698       0.325519        43.0256        41.1616     
  1170.98        500.000                 NaN            NaN            NaN   5.52337        2.90895                 NaN            NaN   7.05939       0.324882        43.0204        41.1630     
  1169.66        500.000                 NaN            NaN            NaN   5.37182        3.06233                 NaN            NaN   7.06147       0.324362        43.0157        41.1644     
  1168.33        500.000                 NaN            NaN            NaN   5.21763        3.21839                 NaN            NaN   7.06292       0.323859        43.0115        41.1657     
  1167.01        500.000                 NaN            NaN            NaN   5.52971        2.89865                 NaN            NaN   7.05951       0.325779        43.0218        41.1645     
  1165.68        500.000                 NaN            NaN            NaN   4.88379        3.55585                 NaN            NaN   7.06768       0.322755        43.0015        41.1685     
  1164.35        500.000                 NaN            NaN            NaN   4.71846        3.72334                 NaN            NaN   7.06988       0.322184        42.9962        41.1699     
  1163.03        500.000                 NaN            NaN            NaN   6.03508        2.39956                 NaN            NaN   7.05608       0.323742        43.0175        41.1680     
  1161.70        500.000                 NaN            NaN            NaN   4.36290        4.08270                 NaN            NaN   7.07431       0.321084        42.9864        41.1726     
  1160.38        500.000                 NaN            NaN            NaN   8.45855                 NaN            NaN            NaN   7.08558       0.317664        42.9604        41.1778     
  1159.05        500.000                 NaN            NaN            NaN   4.44895        3.99960                 NaN            NaN   7.07702       0.320473        42.9793        41.1747     
  1157.73        500.000                 NaN            NaN            NaN   4.30152        4.14937                 NaN            NaN   7.07939       0.319826        42.9738        41.1761     
  1156.40        500.000                 NaN            NaN            NaN   5.36784        3.07666                 NaN            NaN   7.08035       0.320325        42.9810        41.1738     
  1155.08        500.000                 NaN            NaN            NaN   5.25601        3.19066                 NaN            NaN   7.08221       0.319709        42.9762        41.1752     
  1153.75        500.000                 NaN            NaN            NaN   3.33321        5.12491                 NaN            NaN   7.08784       0.317542        42.9554        41.1811     
  1152.43        500.000                 NaN            NaN            NaN   3.43382        5.02672                 NaN            NaN   7.08952       0.317114        42.9508        41.1821     
  1151.10        500.000                 NaN            NaN            NaN   3.26929        5.19337                 NaN            NaN   7.09182       0.316514        42.9455        41.1835     
  1149.77        500.000                 NaN            NaN            NaN   3.10444        5.36039                 NaN            NaN   7.09413       0.315909        42.9403        41.1849     
  1148.45        500.000                 NaN            NaN            NaN   2.93873        5.52828                 NaN            NaN   7.09647       0.315298        42.9350        41.1863     
  1147.12        500.000                 NaN            NaN            NaN  0.957743E-001   1.92829        6.44076                 NaN   7.09821       0.314974        42.9346        41.1874     
  1145.80        500.000                 NaN            NaN            NaN   2.60622        5.86521                 NaN            NaN   7.10118       0.314058        42.9242        41.1891     
  1144.47        500.000                 NaN            NaN            NaN   8.46799                 NaN            NaN            NaN   7.10046       0.314560        42.9280        41.1890     
  1143.15        500.000                 NaN            NaN            NaN   2.27093        6.20503                 NaN            NaN   7.10597       0.312791        42.9134        41.1919     
  1141.82        500.000                 NaN            NaN            NaN   2.10257        6.37569                 NaN            NaN   7.10839       0.312149        42.9079        41.1933     
  1140.50        500.000                 NaN            NaN            NaN   1.93310        6.54750                 NaN            NaN   7.11083       0.311496        42.9023        41.1947     
  1139.17        500.000                 NaN            NaN            NaN   1.76306        6.71991                 NaN            NaN   7.11329       0.310838        42.8967        41.1962     
  1137.85        500.000                 NaN            NaN            NaN   1.69836        6.78372                 NaN            NaN   7.11362       0.310988        42.8965        41.1969     
  1136.52        500.000                 NaN            NaN            NaN   8.47745                 NaN            NaN            NaN   7.11295       0.311019        42.9032        41.1954     
  1135.19        500.000                 NaN            NaN            NaN   2.91352        5.57040                 NaN            NaN   7.11411       0.310558        42.8935        41.1979     
  1133.87        500.000                 NaN            NaN            NaN   2.95836        5.49986                 NaN            NaN   7.09191       0.315711        42.9433        41.1909     
  1132.54        500.000                 NaN            NaN            NaN   2.98819        5.47824       0.165695E-002            NaN   7.10177       0.313230        42.9232        41.1937     
  1131.22        500.000                 NaN            NaN            NaN   2.98490        5.48392                 NaN            NaN   7.09775       0.315369        42.9196        41.1984     
  1129.89        500.000                 NaN            NaN            NaN   5.34779        3.13127                 NaN            NaN   7.10948       0.311489        42.8994        41.2006     
  1128.57        500.000                 NaN            NaN            NaN   5.34616        3.13525                 NaN            NaN   7.11122       0.311117        42.8941        41.2022     
  1127.24        500.000                 NaN            NaN            NaN   3.13341        5.34645       0.162111E-002            NaN   7.11359       0.310644        42.8922        41.2021     
  1125.92        500.000                 NaN            NaN            NaN   2.21733        6.28350                 NaN            NaN   7.13227       0.305601        42.8534        41.2079     
  1124.59        500.000                 NaN            NaN            NaN   2.00085        6.50263                 NaN            NaN   7.13486       0.304867        42.8474        41.2094     
  1123.27        500.000                 NaN            NaN            NaN  0.346188        8.16625                 NaN            NaN   7.14226       0.302843        42.8292        41.2132     
  1121.94        500.000                 NaN            NaN            NaN   5.00962        3.47852       0.306591E-005            NaN   7.12051       0.308502        42.8762        41.2067     
  1120.61        500.000                 NaN            NaN            NaN   3.84283        4.63914       0.147938E-004            NaN   7.11860       0.310498        42.8790        41.2100     
  1119.29        500.000                 NaN            NaN            NaN   3.70678        4.77701       0.104292E-004            NaN   7.12113       0.309853        42.8743        41.2109     
  1117.96        500.000                 NaN            NaN            NaN   3.42270       0.452235        4.61209                 NaN   7.12448       0.308808        42.8673        41.2124     
  1116.64        500.000                 NaN            NaN            NaN   3.58105        4.90826       0.106257E-003            NaN   7.12592       0.308365        42.8624        41.2139     
  1115.31        500.000                 NaN  0.245834E-005            NaN   1.62557        6.89390                 NaN            NaN   7.15228       0.300247        42.8073        41.2207     
  1113.99        500.000                 NaN  0.101046E-003            NaN   1.84667        6.67408                 NaN            NaN   7.15393       0.299788        42.8035        41.2219     
  1112.66        500.000                 NaN  0.116550E-005            NaN   3.35811        5.14667       0.445694E-005            NaN   7.13366       0.305475        42.8366        41.2195     
  1111.34        500.000                 NaN            NaN            NaN   2.28827        6.23543                 NaN            NaN   7.15740       0.298877        42.7955        41.2245     
  1110.01        500.000                 NaN  0.242583E-005            NaN   2.50605        6.01913                 NaN            NaN   7.15918       0.298399        42.7915        41.2258     
  1108.69        500.000                 NaN            NaN            NaN   2.70673        5.81993                 NaN            NaN   7.16078       0.297968        42.7875        41.2271     
  1107.36        500.000                 NaN            NaN            NaN   2.89178        5.61335       0.313236E-005            NaN   7.14767       0.302326        42.8201        41.2248     
  1106.04        500.000                 NaN            NaN            NaN   3.13974        5.39009                 NaN            NaN   7.16466       0.296926        42.7790        41.2296     
  1104.71        500.000                 NaN            NaN            NaN   3.35367        5.17785                 NaN            NaN   7.16663       0.296395        42.7745        41.2309     
  1103.38        500.000                 NaN            NaN            NaN   3.56956        4.96357                 NaN            NaN   7.16851       0.295888        42.7703        41.2322     
  1102.06        500.000                 NaN            NaN            NaN   2.83527        5.67993       0.257309E-005            NaN   7.15399       0.300898        42.8016        41.2283     
  1100.73        500.000                 NaN            NaN            NaN   2.75276        5.76502                 NaN            NaN   7.15807       0.300172        42.7943        41.2297     
  1099.41        500.000                 NaN  0.194150E-005            NaN   4.16547        4.37297                 NaN            NaN   7.17451       0.294250        42.7566        41.2362     
  1098.08        500.000                 NaN            NaN            NaN   4.36104        4.17927                 NaN            NaN   7.17659       0.293680        42.7519        41.2375     
  1096.76        500.000                 NaN            NaN            NaN   4.55588        3.98634                 NaN            NaN   7.17871       0.293097        42.7472        41.2388     
  1095.43        500.000                 NaN            NaN            NaN   4.75268        3.79151                 NaN            NaN   7.18086       0.292502        42.7423        41.2401     
  1094.11        500.000                 NaN            NaN            NaN   4.94381        3.60241                 NaN            NaN   7.18307       0.291890        42.7373        41.2415     
  1092.78        500.000                 NaN            NaN            NaN   2.98570        5.56434                 NaN            NaN   7.18047       0.291388        42.7386        41.2395     
  1091.46        500.000                 NaN            NaN            NaN   5.32510        3.22539                 NaN            NaN   7.18764       0.290609        42.7271        41.2442     
  1090.13        500.000                 NaN  0.105534E-005            NaN   5.51698        3.03574                 NaN            NaN   7.19000       0.289942        42.7217        41.2456     
  1088.80        500.000                 NaN  0.105841E-005            NaN   8.56450       0.391026E-004            NaN            NaN   7.18917       0.288450        42.7123        41.2455     
  1087.48        500.000                 NaN            NaN            NaN   5.90758        2.64986                 NaN            NaN   7.19491       0.288545        42.7107        41.2484     
  1086.15        500.000                 NaN            NaN            NaN   1.50114        7.04938       0.301929E-005            NaN   7.19219       0.289705        42.7194        41.2482     
  1084.83        500.000                 NaN            NaN            NaN   6.32472        2.23778                 NaN            NaN   7.20010       0.287049        42.6992        41.2512     
  1083.50        500.000                 NaN            NaN            NaN   6.55035        2.01484                 NaN            NaN   7.20281       0.286256        42.6931        41.2526     
  1082.18        500.000                 NaN            NaN            NaN   6.79750        1.77050                 NaN            NaN   7.20563       0.285426        42.6868        41.2541     
  1080.85        500.000                 NaN            NaN            NaN   7.07310        1.49784                 NaN            NaN   7.20857       0.284552        42.6803        41.2556     
  1079.53        500.000                 NaN            NaN            NaN   6.84530        1.72831                 NaN            NaN   7.20870       0.284675        42.6772        41.2558     
  1078.20        500.000                 NaN            NaN            NaN   5.75949        2.82572                 NaN            NaN   7.22085       0.281417        42.6561        41.2564     
  1076.88        500.000                 NaN            NaN            NaN   1.12231        7.45612       0.520780E-003            NaN   7.21247       0.283850        42.6673        41.2574     
  1075.55        500.000                 NaN            NaN            NaN   7.35616        1.23443                 NaN            NaN   7.22075       0.280972        42.6473        41.2604     
  1074.22        500.000                 NaN            NaN            NaN  0.548692        8.04302                 NaN            NaN   7.22301       0.280344        42.6438        41.2611     
  1072.90        500.000                 NaN            NaN            NaN   8.18821       0.410083                 NaN            NaN   7.22726       0.278881        42.6320        41.2635     
  1071.57        500.000                 NaN  0.724986E-001            NaN   8.47742                 NaN            NaN            NaN   7.21558       0.283032        42.6560        41.2954     
  1070.25        500.000                 NaN  0.450631                 NaN   7.82087                 NaN            NaN            NaN   7.13320       0.311532        42.8302        41.4535     
  1068.92        500.000                 NaN  0.648521                 NaN   7.47502                 NaN            NaN            NaN   7.08837       0.327090        42.9245        41.5365     
  1067.60        500.000                 NaN  0.750525                 NaN   7.29683                 NaN            NaN            NaN   7.06544       0.335088        42.9723        41.5798     
  1066.27        500.000                 NaN   1.15716                 NaN   3.36724        3.19676                 NaN            NaN   6.96042       0.371873        43.2015        41.7451     
  1064.95        500.000                 NaN   1.30906                 NaN   4.68580        1.60477                 NaN            NaN   6.92167       0.385513        43.2857        41.8075     
  1063.62        500.000                 NaN  0.927150                 NaN   6.98972                 NaN            NaN            NaN   7.02672       0.348665        43.0513        41.6564     
  1062.30        500.000                 NaN   1.44659                 NaN   5.95811       0.857949E-001            NaN            NaN   6.88745       0.397629        43.3591        41.8653     
  1060.97        500.000                 NaN   1.00775                 NaN   6.84937                 NaN            NaN            NaN   7.00946       0.354826        43.0866        41.6920     
  1059.64        500.000                 NaN   1.04134                 NaN   6.79121                 NaN            NaN            NaN   7.00241       0.357337        43.1006        41.7071     
  1058.32        500.000                 NaN   1.47741                 NaN   5.98960       0.327919E-002            NaN            NaN   6.88303       0.399359        43.3656        41.8818     
  1056.99        500.000                 NaN   1.48578                 NaN   5.97739       0.196379E-002            NaN            NaN   6.88205       0.399754        43.3666        41.8865     
  1055.67        500.000                 NaN   1.49399                 NaN   5.96522       0.862806E-003            NaN            NaN   6.88111       0.400140        43.3675        41.8911     
  1054.34        500.000                 NaN   1.50196                 NaN   5.95326                 NaN            NaN            NaN   6.88024       0.400504        43.3683        41.8957     
  1053.02        500.000                 NaN   1.17353                 NaN   6.56334                 NaN            NaN            NaN   6.97551       0.366991        43.1529        41.7677     
  1051.69        500.000                 NaN   1.19506                 NaN   6.52643                 NaN            NaN            NaN   6.97129       0.368521        43.1608        41.7779     
  1050.37        500.000                 NaN   1.52011                 NaN   5.92541                 NaN            NaN            NaN   6.87922       0.401033        43.3671        41.9071     
  1049.04        500.000                 NaN   1.52778                 NaN   5.91311                 NaN            NaN            NaN   6.87840       0.401378        43.3678        41.9116     
  1047.72        500.000                 NaN   1.53537                 NaN   5.90094                 NaN            NaN            NaN   6.87759       0.401718        43.3684        41.9160     
  1046.39        500.000                 NaN   1.85383                 NaN   3.67692        1.43811                 NaN            NaN   6.69858       0.461221        43.8786        41.9927     
  1045.06        500.000                 NaN   1.90880                 NaN   4.33050       0.647846                 NaN            NaN   6.66718       0.471630        43.9676        42.0064     
  1043.74        500.000                 NaN   1.54956                 NaN   5.87392                 NaN            NaN            NaN   6.87269       0.403294        43.3755        41.9251     
  1042.41        500.000                 NaN   1.54632                 NaN   5.87162                 NaN            NaN            NaN   6.86762       0.405296        43.3864        41.9227     
  1041.09        500.000                 NaN   1.57663                 NaN   5.83230                 NaN            NaN            NaN   6.87100       0.403933        43.3766        41.9395     
  1039.76        500.000                 NaN   1.34561                 NaN   6.27029                 NaN            NaN            NaN   6.94367       0.378835        43.2106        41.8510     
  1038.44        500.000                 NaN   1.36204                 NaN   6.24226                 NaN            NaN            NaN   6.94048       0.379963        43.2162        41.8590     
  1037.11        500.000                 NaN   1.58472                 NaN   5.81799                 NaN            NaN            NaN   6.86903       0.404809        43.3775        41.9460     
  1035.79        500.000                 NaN   1.59161                 NaN   5.80878                 NaN            NaN            NaN   6.87096       0.404687        43.3733        41.9506     
  1034.46        500.000                 NaN   1.59772                 NaN   5.79908                 NaN            NaN            NaN   6.87031       0.404971        43.3735        41.9544     
  1033.14        500.000                 NaN   1.60341                 NaN   5.78967                 NaN            NaN            NaN   6.86981       0.405208        43.3740        41.9579     
  1031.81        500.000                 NaN   1.42941                 NaN   6.12896                 NaN            NaN            NaN   6.92801       0.384286        43.2361        41.8933     
  1030.49        500.000                 NaN   1.44059                 NaN   6.11038                 NaN            NaN            NaN   6.92620       0.384964        43.2387        41.8992     
  1029.16        500.000                 NaN   1.45138                 NaN   6.09251                 NaN            NaN            NaN   6.92458       0.385580        43.2410        41.9049     
  1027.83        500.000                 NaN   1.46303                 NaN   6.07430                 NaN            NaN            NaN   6.92234       0.386620        43.2420        41.9117     
  1026.51        500.000                 NaN   1.61864                 NaN   5.77618                 NaN            NaN            NaN   6.87510       0.403484        43.3549        41.9717     
  1025.18        500.000                 NaN   1.47640                 NaN   6.05286                 NaN            NaN            NaN   6.92207       0.386704        43.2429        41.9191     
  1023.86        500.000                 NaN   1.66347                 NaN   5.69429                 NaN            NaN            NaN   6.86362       0.407674        43.3792        41.9917     
  1022.53        500.000                 NaN   1.95159                 NaN   4.86365       0.259486E-002            NaN            NaN   6.64107       0.479925        44.0299        42.0313     
  1021.21        500.000                 NaN   1.95166                 NaN   4.86571       0.164120E-004            NaN            NaN   6.64093       0.479947        44.0295        42.0322     
  1019.88        500.000                 NaN   1.95161                 NaN   4.86556       0.287042E-004            NaN            NaN   6.64090       0.479936        44.0289        42.0331     
  1018.56        500.000                 NaN   1.95045                 NaN   4.84619       0.224162E-001            NaN            NaN   6.64169       0.479670        44.0257        42.0339     
  1017.23        500.000                 NaN   1.95040                 NaN   4.84586       0.226048E-001            NaN            NaN   6.64167       0.479658        44.0251        42.0347     
  1015.91        500.000                 NaN   1.95036                 NaN   4.84552       0.228023E-001            NaN            NaN   6.64165       0.479646        44.0244        42.0356     
  1014.58        500.000                 NaN   1.94988                 NaN   4.83708       0.323914E-001            NaN            NaN   6.64197       0.479527        44.0227        42.0365     
  1013.25        500.000                 NaN   1.70541                 NaN   5.63031                 NaN            NaN            NaN   6.85987       0.409161        43.3751        42.0201     
  1011.93        500.000                 NaN   1.71160                 NaN   5.62356                 NaN            NaN            NaN   6.86038       0.409333        43.3697        42.0254     
  1010.60        500.000                 NaN   1.94976                 NaN   4.83568       0.333799E-001            NaN            NaN   6.64191       0.479486        44.0206        42.0392     
  1009.28        500.000                 NaN   1.94972                 NaN   4.83518       0.337486E-001            NaN            NaN   6.64189       0.479472        44.0199        42.0401     
  1007.95        500.000                 NaN   1.59425                 NaN   5.85965                 NaN            NaN            NaN   6.90588       0.393335        43.2625        41.9844     
  1006.63        500.000                 NaN   1.60182                 NaN   5.84755                 NaN            NaN            NaN   6.90500       0.393704        43.2631        41.9888     
  1005.30        500.000                 NaN   1.60941                 NaN   5.83554                 NaN            NaN            NaN   6.90422       0.394064        43.2635        41.9933     
  1003.98        500.000                 NaN   1.61692                 NaN   5.82428                 NaN            NaN            NaN   6.90380       0.394339        43.2628        41.9979     
  1002.65        500.000                 NaN   1.62408                 NaN   5.81202                 NaN            NaN            NaN   6.90250       0.394784        43.2647        42.0019     
  1001.33        500.000                 NaN   1.63121                 NaN   5.80071                 NaN            NaN            NaN   6.90175       0.395121        43.2651        42.0061     
  1000.00        500.000                 NaN   1.63841                 NaN   5.78998                 NaN            NaN            NaN   6.90142       0.395356        43.2642        42.0106     
